""	THY1	EGFR	LRP4	ITGB8	CHRNA4	LRP8	LRP6	LDLR	C1QBP	LRP1	GPR37L1	SDC3	KLRC2	CD47	ITGAV	NRCAM	VLDLR	IL1RAPL1	CADM1	CD46	CANX	PTPRK	NOTCH1	IGF1R	SCARB1	TFRC	CD81	FZD3	TSPAN5	KCNJ10	ITGB1	INSR	APLP2	PDGFRA	TSHR	CD99L2	TYRO3	ABCA1	RAMP1	TNFRSF21	VANGL2	ANTXR1	PTPRS	RYK	F2R	CELSR2	SORT1	KCND2	PILRB	CALCRL	SORL1	NOTCH4	SEMA4C	ATP5F1B	SMAP1	RAMP2	LPP	IGF2R	ADCYAP1R1	CD82	CELSR3	FGFR1	RACK1	MCFD2	LIFR	PODXL	ERBB4	TSPAN15	GPC1	RTN4R	ITGA6	LINGO1	TRPC3	NOTCH2	CD63	PLXNB1	NCSTN	PLXNB2	AMFR	CD9	SIRPA	SLC16A7	PTPRA	STX4	CHL1	APLP1	SLC16A1	LAMP1	JMJD6	NRP2	RPSA	TSPAN14	GFRA1	NCAM2	ROBO1	PTPRZ1	CD74
AMFR	0.879868786556938	0.753710178044999	0.915266531214784	0.925000356787799	0.900393101852847	0.926716068811106	0.949219558520878	0.92017752644523	0.887157481815825	0.946452121108247	0.885994814141828	0.92948768477058	0.875453746270526	0.935934817871277	0.924892019827646	0.949104640603113	0.894763420387409	0.913097718978678	0.949545865481005	0.924753229568797	0.952558299862997	0.945204756516526	0.94874065886567	0.952977970289555	0.890775709074558	0.895151329076074	0.917848855775696	0.938063419874156	0.92286436385371	0.95979776828715	0.942623335540506	0.941536609557011	0.949874607869953	0.873580964573856	0.68801909707757	0.914349815777818	0.917159096080615	0.613300102769482	0.74846877013425	0.896477558081615	0.934123393383333	0.910347771899502	0.896600668302092	0.956806532996237	0.939766943687817	0.902689533663749	0.776116053848032	0.838342980816598	0.902671750332756	0.827250677899927	0.284699932545265	0.699863958031234	0.906374449140317	0.887844071606115	0.930658721546175	0.864842046472222	0.85680582489455	0.917797172385784	0.815811736360123	0.850798034187913	0.939208654325734	0.926470944966577	0.884719049634957	0.933947075038066	0.75428083881573	0.896281355340575	0.886871700861947	0.874929677414429	0.906614773786472	0.891911416356272	0.903015407150439	0.892056605855598	0.923565104390593	0.847332807159396	0.918611475678825	0.935743667266334	0.90997363527823	0.904849332328345	1	0.807425005482786	0.864833284012023	0.892954625640324	0.94999422049084	0.878873673461784	0.928072333117375	0.882645904259368	0.930598582119232	0.914516810320085	0.916019599631622	0.784457297881265	0.902320628728816	0.870831981756055	0.935351422487819	0.896278590503113	0.957162395763113	0.939202626246765	0.169560516605521
CD9	0.753148825767508	0.761539114520503	0.86118173890556	0.839863210623164	0.785416153270513	0.814143094832858	0.810276596389808	0.781314507462028	0.768450636635987	0.852191131127349	0.787249054923831	0.872754628467713	0.806298312505687	0.833385799581055	0.826558518697676	0.812368243268797	0.788947620967679	0.82279075000589	0.830536604499042	0.824609130102987	0.856198943545976	0.822646981443709	0.801239371680765	0.835600100216119	0.754144758139144	0.803451615398857	0.867711772298769	0.81946278588799	0.8580206070883	0.841973461082957	0.819528343193198	0.822717680148943	0.853277749550094	0.794127722835136	0.740374313749233	0.817892194178233	0.841368542316383	0.647337198500723	0.826916732766496	0.743163493735067	0.831134241024395	0.786968924888102	0.774234472844425	0.813283516774189	0.796912188472096	0.824435916824801	0.801828715696939	0.814622799418385	0.791218181887209	0.776721585943487	0.417661251757735	0.684433947923447	0.795606838639401	0.782332122362068	0.828186370529849	0.765252523643842	0.794601505605378	0.779537489074671	0.837774499808957	0.823587106187716	0.791767796509794	0.824967230602957	0.785317995663467	0.846811938289208	0.779963681074894	0.774663036361321	0.789400849739642	0.836326447119653	0.799977499214963	0.774657930538474	0.790737570793808	0.820641279818954	0.793192232172127	0.782152040260937	0.850859710756845	0.784977499414101	0.827516616916695	0.809690060682392	0.807425005482786	1	0.854703383146999	0.807814640598334	0.845757517597819	0.83151895727772	0.812876865641741	0.813763765138478	0.786910646434661	0.857023719428046	0.819300836486409	0.755114092992589	0.792214343523957	0.792910993664824	0.8257557046573	0.836853623853149	0.81340234587317	0.815642262974455	0.267731024764063
SIRPA	0.794043324253276	0.774712360328507	0.862001710091177	0.865146478656052	0.822278380804434	0.881324639277953	0.855366839305756	0.798800317231368	0.823365432355384	0.88552645081568	0.799529831093893	0.883722151944129	0.843863901001284	0.887069838756363	0.88392816810491	0.893370619418078	0.819469348684382	0.871682861461789	0.862626212321296	0.871889092126366	0.890513846956807	0.8746903816002	0.870608561314703	0.882124387960189	0.771932590157432	0.857318432666929	0.902867862693539	0.880905130539696	0.883966128759124	0.87089539346135	0.874112109646238	0.865654536063381	0.9009555552075	0.824170427190747	0.698305690335008	0.84155075895012	0.857617809458055	0.691035031068344	0.810202963054537	0.779011565179453	0.887032283528597	0.877232386225076	0.842908324131971	0.869391743700552	0.867739355042169	0.846711166101064	0.77553929232038	0.837589008465101	0.841767802566327	0.814973752676896	0.440002336627122	0.749892673673897	0.881724813211997	0.833005048085418	0.88142151409315	0.831229524065204	0.851681869126182	0.827676419139498	0.840012852860629	0.840926512203595	0.861834744309523	0.853492791072836	0.853741765790905	0.884405054102013	0.782684980611609	0.800088125280771	0.827559215128936	0.836302501910694	0.842739200809598	0.800627719986355	0.821427695140093	0.871055763145406	0.835863556722484	0.826360689225661	0.880399462487186	0.834178274156246	0.883181005757028	0.872826099110865	0.864833284012023	0.854703383146999	1	0.849948416724464	0.901709165142124	0.850201722046288	0.864325618154717	0.810156124633941	0.856570843679178	0.874084393312837	0.876169972198573	0.822445060895547	0.848461446715557	0.86000853268839	0.860423186820098	0.883123353957088	0.868402932103286	0.86576821673971	0.307550723004937
SLC16A7	0.751856681508177	0.869667522927598	0.934525458071892	0.946440438097209	0.801090487384858	0.92104267770637	0.931227427199069	0.835707608262939	0.76930224823747	0.893988813619171	0.777029393604363	0.885693123804668	0.855877003257987	0.932919126404799	0.915130669500315	0.934756092148252	0.803958126492932	0.92053510897012	0.879660489249806	0.945983778183568	0.919562315048744	0.914786687834461	0.875616946684708	0.937226236718337	0.777008232235122	0.885381134389091	0.854971038293635	0.936727648901767	0.901287391166765	0.897321781568178	0.892718443612032	0.899618451286734	0.93475645056148	0.90980055916482	0.749444021648268	0.863955574061094	0.855905487863901	0.717060104038925	0.770644983864648	0.765964007388493	0.905746323196564	0.900475347145739	0.908886550829706	0.916820454423112	0.894778604177745	0.859205364187455	0.785201966483791	0.88164430972785	0.877751254220438	0.843707134577896	0.391131825990473	0.710949436539987	0.847871789795928	0.76754710326145	0.869254004147187	0.783691035078349	0.921421658888683	0.881302540567459	0.829819110518854	0.866815098122961	0.869862641587902	0.911132600383737	0.782884862427551	0.909681690051238	0.86398121548187	0.850211925950815	0.911466924433096	0.818656451196193	0.808792323408491	0.78564264407605	0.900345806561788	0.862485468069508	0.885953761047646	0.883010144378955	0.836455747827671	0.836368223167332	0.850721043023079	0.851484438178872	0.892954625640324	0.807814640598334	0.849948416724464	1	0.941037239646532	0.803649187587999	0.930862716143002	0.762153537847397	0.864611602754814	0.847372471669311	0.878452161263894	0.83169250676725	0.795156905604804	0.828932364918351	0.910394450724053	0.940953434663447	0.908931037544031	0.926692972750711	0.171299790442925
PTPRA	0.878761621229083	0.826283744365953	0.950961285551393	0.971611637166431	0.892260711141899	0.956708232703732	0.966099424966406	0.898376967196567	0.895854394277535	0.961636356652621	0.881277824738596	0.954342012062344	0.925786977969275	0.978237496758279	0.969154958150901	0.981749978637734	0.880185981418167	0.948218115964301	0.957019074640422	0.967887694521663	0.986024734661927	0.962457431338146	0.955845100868781	0.969841725185162	0.867484428464301	0.923839290843266	0.949491829246703	0.978016613247309	0.963555232793202	0.966331793410412	0.962934838171572	0.954270977838332	0.98686086727458	0.932436336358413	0.724838001271148	0.935697065083062	0.935940252000959	0.682132742987908	0.815874016873937	0.882745499975189	0.960049302792894	0.952018773512419	0.934553011585405	0.971693817354407	0.964044871060451	0.933029617449389	0.784737676098771	0.883514890051058	0.923077622177756	0.872995905738528	0.323018008954811	0.767304609479056	0.917125042447035	0.896415516513022	0.961000352270131	0.892366798793819	0.903169394745275	0.943230065058081	0.875230627754677	0.90153479064852	0.942094412462927	0.953687594162083	0.910329413669525	0.968019173113372	0.825902390733703	0.888896686028304	0.936590759595684	0.898166909144936	0.911539722910291	0.878794569129834	0.917421602971744	0.944186483130006	0.927222239999011	0.895516773183553	0.9382105017905	0.918196024454264	0.942822632082194	0.925268854630457	0.94999422049084	0.845757517597819	0.901709165142124	0.941037239646532	1	0.907202233063358	0.968709729161418	0.874296008876483	0.94280524732231	0.941222662880237	0.941690857010947	0.83059912114718	0.916870463328938	0.875716023080864	0.971126354181122	0.954935397052955	0.976793121182096	0.978087171293646	0.163274819296789
STX4	0.919815679560582	0.680402440782192	0.85534155025866	0.859614551367183	0.91954278043158	0.876347511326155	0.871946875231216	0.874887640663027	0.934082786447639	0.928497670724078	0.902849925773445	0.916402098830184	0.916527839514383	0.885281495152781	0.87209686104469	0.896453419934724	0.84848192498801	0.847503332069523	0.932380552387985	0.844726836766309	0.925400504926215	0.883291373784401	0.918396970264916	0.881431271313694	0.861767257155544	0.848690374101897	0.953595657833073	0.865300347795516	0.890598598435651	0.919844353209636	0.893004867083746	0.875291047183795	0.905041415337662	0.846483254416117	0.614830308089945	0.902028577650025	0.927073674767259	0.533876104795079	0.821996782458521	0.90812192350695	0.894124748536023	0.843463250248204	0.799651967093847	0.894033659978446	0.892455023457296	0.88641940958153	0.667471711411924	0.783775900292693	0.842123442986589	0.802788832153492	0.223317307884257	0.751257918107722	0.883239242567467	0.941726384410174	0.939012941926506	0.909049543306209	0.74904290264945	0.864438037371362	0.818414753467091	0.862260326785403	0.886482762075688	0.872738276401029	0.945830677745301	0.915557516232628	0.679172573797222	0.830166533222355	0.799305648079191	0.883016033165938	0.931270076405038	0.898504944404835	0.817347893097406	0.933647251395405	0.851757362888156	0.796920096827373	0.953653146021117	0.902962248404522	0.910655192116727	0.898397970577382	0.878873673461784	0.83151895727772	0.850201722046288	0.803649187587999	0.907202233063358	1	0.885365329515544	0.894892629256421	0.899605781802603	0.930157540441429	0.898800517004171	0.720724060580773	0.94866237527053	0.809439211485918	0.902859294661798	0.833901167234918	0.912718091870129	0.898673952527668	0.177807246354166
CHL1	0.858239624224576	0.802155837587041	0.926041255545137	0.96068815569636	0.867870861191058	0.938408764065646	0.957376836848676	0.889430665487543	0.869901596972971	0.941734081756585	0.856814799673123	0.929402367193878	0.930624997446185	0.955104420790283	0.951658699529077	0.968358332638094	0.843899990796026	0.937754525592061	0.939857299709987	0.95016657969835	0.962682205539137	0.950797936426624	0.945298016160168	0.957306176812049	0.846465835446573	0.916176993962747	0.918693203710669	0.95194682410992	0.925432053793945	0.948835323848511	0.937943923848276	0.938273960289261	0.966677193696499	0.943360023992064	0.697310571347848	0.908886941877832	0.914707197682797	0.664024701089671	0.781893775873774	0.870777495917799	0.9430261995231	0.931433915228593	0.924757268411348	0.954751731405974	0.952545024341867	0.926805741080734	0.775292447250269	0.867469252692035	0.902200574156662	0.870263350451073	0.294022091683333	0.762757244247604	0.887258543433074	0.869456392253698	0.938820922059118	0.877147244612251	0.886253850275923	0.930733103010509	0.842702893338028	0.875634676128838	0.931227053494268	0.941818304583159	0.887684396645967	0.950171464324569	0.808105887808048	0.878331412576192	0.909131105123261	0.856423017035386	0.89584779130188	0.856722178379783	0.904275135301919	0.929501660182822	0.915186843425568	0.866980700207171	0.915415653511689	0.896207451281183	0.913967449210262	0.907466275045673	0.928072333117375	0.812876865641741	0.864325618154717	0.930862716143002	0.968709729161418	0.885365329515544	1	0.846758830621522	0.932003445505787	0.918629906240268	0.92828995127014	0.80656386739166	0.896040384133136	0.843338983583998	0.958570431083387	0.926361209053409	0.964880378537318	0.974873775700017	0.152560472600913
APLP1	0.95051477868961	0.548657745595732	0.796399914418898	0.807928690204232	0.917006993667104	0.861157189771964	0.870254684214225	0.910094853342486	0.9474986136511	0.892688558150819	0.934690505806726	0.879007224292287	0.831150252319032	0.862406813995817	0.853256204982447	0.872729578274987	0.900640170937381	0.832196129681941	0.951261450120764	0.836502572066417	0.91302074710766	0.89330395167314	0.909833125895938	0.863412948654037	0.935687982749965	0.810161264624485	0.930116799734877	0.839837343357384	0.868246882091464	0.930111758849681	0.924832971092795	0.868411263293358	0.898555016797976	0.733896521202831	0.550596792202197	0.882864606926459	0.897760930807996	0.451025191336768	0.671137292006202	0.945698923629835	0.849136638661058	0.803167604938852	0.788746696782414	0.88288238073082	0.902642751413061	0.907856255585725	0.697792085868086	0.680300075377858	0.816597794664028	0.686283196416218	0.144114683890396	0.717106396892557	0.874006765007911	0.94580701127676	0.908349039963762	0.898827598656966	0.717508659284683	0.862474982380534	0.722177180655598	0.759179398302422	0.896350110780489	0.813904822563872	0.928911775041766	0.882321133155838	0.561004279176723	0.836005373484584	0.797159554232404	0.911412228462761	0.936347948048902	0.931677924469168	0.807612889071724	0.866963359717588	0.845055607964114	0.704770903154834	0.945001314789858	0.928269954613342	0.872349516074717	0.857736406771924	0.882645904259368	0.813763765138478	0.810156124633941	0.762153537847397	0.874296008876483	0.894892629256421	0.846758830621522	1	0.918711394476392	0.953222950708952	0.844174361493667	0.656312441736062	0.935753374221292	0.782024229650108	0.867534945022248	0.759450901153957	0.906178656157439	0.87409429408841	0.107406557382932
SLC16A1	0.930333052793499	0.676231168276929	0.875695614039207	0.901662775540954	0.922533795207659	0.924687297679409	0.942550149568538	0.930265717878201	0.931034366192863	0.941450833388775	0.913133343480362	0.917640936531029	0.88268002274129	0.922624431407761	0.917470719920036	0.937881594989828	0.907174680928239	0.893646167708278	0.961082043619848	0.915160004667225	0.954386356681839	0.943979524046568	0.960120204251263	0.931405403550541	0.923006503205358	0.8790587640798	0.938260190008807	0.913669369157929	0.908058667642921	0.959789019625443	0.957889152714079	0.939437434343643	0.94943100395852	0.844605463551608	0.632377373093046	0.915641782160831	0.92209027531608	0.581637978447672	0.704423496519859	0.93371561160321	0.911691920188487	0.886152250350353	0.874166263289846	0.946864117480611	0.942373905915028	0.924626065757687	0.721933341083718	0.78543716754771	0.887671444560738	0.788918802451768	0.243815997061188	0.756261720809059	0.908993331944778	0.92516811069319	0.953670641060163	0.898080300456777	0.825983483792439	0.937261443608193	0.788391435822426	0.823090414923241	0.94516365775029	0.907252542487453	0.924466012650705	0.932893753622383	0.677633261364651	0.883790722193066	0.87079939487469	0.891645910965181	0.936471886579566	0.919159910955725	0.877375810070723	0.909083780444933	0.902706456915721	0.8074043439391	0.945519362415605	0.946953551151388	0.911048287678313	0.911372632250722	0.930598582119232	0.786910646434661	0.856570843679178	0.864611602754814	0.94280524732231	0.899605781802603	0.932003445505787	0.918711394476392	1	0.951298753619708	0.912798765687092	0.765093358559246	0.937049705462986	0.845029946832389	0.929870704818181	0.853836692014228	0.963262946137936	0.943319242006268	0.172169427320172
LAMP1	0.953788613291543	0.668894229659438	0.877142923740905	0.886442256989921	0.935780990704194	0.905585500048471	0.921255032435834	0.925354848979609	0.959148856620322	0.952766465924881	0.944913684454227	0.934418290757517	0.913140094222315	0.919000906302124	0.91089766569177	0.925537439241284	0.908165893896929	0.890680565672761	0.972733572295805	0.896390571093953	0.961580797810637	0.930822142514961	0.951458765325336	0.91337721872896	0.923217766838447	0.866285820154241	0.974405706135416	0.899707714982534	0.924487133156376	0.964289456673002	0.949343341329589	0.919127459768666	0.948799198030002	0.845150424665809	0.639727087152254	0.923751016969076	0.943180334903083	0.545899144013172	0.783234058886511	0.948029233192603	0.905683209921949	0.873624587572845	0.84504823489865	0.932525902592467	0.941725522697257	0.928357450527787	0.720521261341227	0.790884511986172	0.872075948641539	0.79018592843179	0.229704530212891	0.784981008642954	0.911162755478884	0.959311344271366	0.963105481347912	0.937473100351398	0.794684630644277	0.905708634071846	0.814873683045453	0.83108645196914	0.937763686655694	0.896045365237569	0.958812236407492	0.938091292966864	0.675018868763462	0.864217596144897	0.856023237988239	0.920596807467242	0.961764457797956	0.938039933636945	0.862682331033542	0.931184995424827	0.88597704645437	0.798442092664329	0.979465052108607	0.937403290412576	0.924796053155247	0.918409939664178	0.914516810320085	0.857023719428046	0.874084393312837	0.847372471669311	0.941222662880237	0.930157540441429	0.918629906240268	0.953222950708952	0.951298753619708	1	0.911211044426959	0.725540430278952	0.966314624109387	0.833382757202411	0.930260154168751	0.8481429186141	0.953880337167952	0.938226868344502	0.170160515610751
JMJD6	0.86088451453966	0.777174451894594	0.907897679045974	0.912225433567862	0.870666786960337	0.900772760283409	0.916780377070654	0.870402956480316	0.88175143706583	0.935540649353004	0.856273901609126	0.918720987879034	0.901143961127826	0.925573982895903	0.915719245682494	0.932655075694277	0.838908118708388	0.902494051087707	0.916597133471494	0.902413892327102	0.940506196510254	0.921066722372928	0.922828286206343	0.925423191797578	0.833474395625074	0.89915686585687	0.93049064703254	0.919538746422721	0.909109235065301	0.927507771302844	0.910713878301568	0.923202170126876	0.935282229991746	0.892840909343225	0.707678327718555	0.896542842419356	0.893814909175985	0.658374399432625	0.803945451909339	0.859626093886453	0.929494798932045	0.897075653946096	0.857713085337588	0.929743254957511	0.921366612206247	0.901725739255366	0.758909637111222	0.86388267959263	0.893693147738843	0.852007824437175	0.322080695695988	0.751290558214133	0.886352312839417	0.887142406928111	0.927349275610424	0.865608589687649	0.856620421155611	0.895960373752246	0.838691355646708	0.866520766048187	0.917792613707216	0.924715291263468	0.902699687034503	0.933159339725141	0.778956749215229	0.848421624511792	0.855638717055751	0.852392681069035	0.902148909202689	0.852615948220038	0.866680213061321	0.917286592900235	0.889365438725613	0.844099911402867	0.919222350127953	0.891130693590061	0.928189118984525	0.912982162843484	0.916019599631622	0.819300836486409	0.876169972198573	0.878452161263894	0.941690857010947	0.898800517004171	0.92828995127014	0.844174361493667	0.912798765687092	0.911211044426959	1	0.798848508514412	0.906268503572148	0.870982662367616	0.928230336062215	0.907645220773728	0.933767170235338	0.928266468213621	0.202727453865567
NRP2	0.608126570260077	0.831736026761488	0.825673925899763	0.853357880318688	0.651633543296349	0.834903215684137	0.79234713486127	0.677369711402894	0.647572586283974	0.778006929786208	0.619501816660581	0.783765399213867	0.716750669564575	0.843215328045375	0.839486132131268	0.82816720628462	0.6942293366894	0.821813253301711	0.741510443288688	0.845167437120376	0.800625669628685	0.806475859635807	0.764938889627759	0.836627329091447	0.626642295311773	0.843179481639811	0.752337306333812	0.846588176299178	0.816245614573114	0.766828827047408	0.799033330867319	0.816346229624515	0.819781046012545	0.794191688301802	0.66703597373992	0.761527216725425	0.728917831448844	0.852037224746361	0.662764543862022	0.617164636199236	0.81703796690176	0.824958716748153	0.831054005744832	0.793873585293153	0.780307101623181	0.767133816190676	0.801979603193988	0.799468243038169	0.806711548172877	0.749605462991099	0.557245577496143	0.652600483603278	0.742362875315018	0.651616845586004	0.759129009731114	0.641642548393919	0.872883464913499	0.80679276058464	0.792699584718903	0.773549285035192	0.756655144866346	0.797026193598867	0.679104813848927	0.80169556102792	0.833259849972319	0.767543625184652	0.799340370381728	0.70186520774852	0.677945262581839	0.63400025589308	0.783962170436526	0.75021416168702	0.759948095814134	0.810283045996814	0.727538416642371	0.717970813939093	0.794281637986177	0.775257171100252	0.784457297881265	0.755114092992589	0.822445060895547	0.83169250676725	0.83059912114718	0.720724060580773	0.80656386739166	0.656312441736062	0.765093358559246	0.725540430278952	0.798848508514412	1	0.673088272084315	0.831972655341166	0.794203170193334	0.866343191927001	0.780684476243567	0.790964716135257	0.364189192374153
RPSA	0.977188560973571	0.625488499841926	0.836649384220223	0.848405971140821	0.951572638997582	0.87574571750609	0.887237131601754	0.911620028401782	0.990107596246808	0.944729620091068	0.950780854252269	0.919257340735309	0.925635354727511	0.894871841509918	0.876842528121784	0.906936761360682	0.887924559313875	0.849064691161951	0.958581287533888	0.84348355872189	0.939583690713438	0.904139440046067	0.94800231311862	0.886972452033365	0.912203295525198	0.837065558850667	0.973491956436405	0.869159844769974	0.90610745277042	0.945879730928586	0.916833850784552	0.891022262777324	0.914329989946344	0.831731431441084	0.581180071396021	0.918904342575251	0.93727427966973	0.466497574840903	0.794722155278788	0.961028965472084	0.88955883137642	0.850563622798604	0.80356860589086	0.917545123133181	0.923862839417934	0.896161787382651	0.641210082641464	0.763560761806683	0.853214984711747	0.77747158247814	0.12950311455303	0.761837962335829	0.899053452641935	0.993135463568952	0.97226746703255	0.963288107956866	0.735735162198836	0.879893842981517	0.790601262704777	0.835041755212947	0.93273667461876	0.881969151239563	0.994050557169661	0.921029369503179	0.615687530090452	0.857104770925781	0.808331204307026	0.897551465747877	0.971775712295193	0.934811317140612	0.818625092803882	0.944221188131965	0.867480891797037	0.768708102634854	0.983771106021001	0.936536707101693	0.927709667482024	0.915007214820796	0.902320628728816	0.792214343523957	0.848461446715557	0.795156905604804	0.916870463328938	0.94866237527053	0.896040384133136	0.935753374221292	0.937049705462986	0.966314624109387	0.906268503572148	0.673088272084315	1	0.806906969333459	0.915489809915918	0.815214351808042	0.942503928961185	0.912794194104861	0.115382056181571
TSPAN14	0.758399257905041	0.763734821271678	0.85208526662075	0.856054150751508	0.794828288469611	0.873552945812375	0.853502729661694	0.794967356626544	0.784918593725863	0.860557722157611	0.768976113680169	0.849152554452471	0.789236372353249	0.873230263945504	0.865113709685198	0.875510901272417	0.807240015281875	0.826840229082773	0.844829220088764	0.868954376869561	0.874630222975345	0.849222885209871	0.841833125172786	0.883627550017172	0.785170641207192	0.873591291937335	0.848638636308565	0.8743277189701	0.862568221749855	0.857116785444942	0.88343392163138	0.890854090432566	0.879062215424705	0.791134061433185	0.658178443387185	0.838941049615581	0.818294866417146	0.767099971670422	0.68202894799098	0.768763426384856	0.866132982367353	0.849163911730273	0.846433016447171	0.870279869346629	0.869314729781433	0.836498435888086	0.79791758806348	0.779253397813355	0.864646789690018	0.739976378196165	0.540145910385929	0.71982803961797	0.833516755809303	0.798603959075872	0.848833262077784	0.765198192085874	0.866517651919545	0.849999754163315	0.792270504465439	0.814984865596403	0.864512255244385	0.845355865133819	0.807050375674939	0.867196596636033	0.747607336244554	0.826130563415472	0.844707458667438	0.778173645020154	0.789602654348377	0.774942960165849	0.838825932635774	0.818068932494259	0.827210956141208	0.796624352037708	0.83662606979578	0.845692177074378	0.869755803569547	0.835910756872081	0.870831981756055	0.792910993664824	0.86000853268839	0.828932364918351	0.875716023080864	0.809439211485918	0.843338983583998	0.782024229650108	0.845029946832389	0.833382757202411	0.870982662367616	0.831972655341166	0.806906969333459	1	0.849808588781873	0.859113622137036	0.860962796587461	0.842930778724818	0.445347149622392
GFRA1	0.883919349736112	0.792634267147156	0.93740266554165	0.959808677939007	0.895516947903167	0.934665960748685	0.956712642849758	0.898148120258785	0.893682815308584	0.959129401449525	0.877054531163051	0.956740155134533	0.919681966612722	0.962823282919959	0.962815962495014	0.959080776200322	0.867777963142429	0.932166823329921	0.952258710354866	0.940167471407635	0.975968123652265	0.950173702560005	0.953607296619338	0.956731696171908	0.866143813069901	0.911244005333441	0.938320832044829	0.955815151365146	0.942967421569226	0.957386805509015	0.943272137764903	0.940959196473352	0.969687036782073	0.933853954188752	0.692474845252737	0.916543816448862	0.929148039924307	0.640565821831271	0.807091420419556	0.894868424391768	0.941956080936967	0.927864334429336	0.908996889943171	0.961685428226096	0.9559538913322	0.922582784387487	0.756036102657869	0.866446185926502	0.922555391489042	0.8579564317697	0.282381810221978	0.735175011266409	0.900719723001386	0.898941057905102	0.957925156110681	0.89627965114438	0.875418565631822	0.927952624072341	0.871417815513484	0.887842096364637	0.939856835268489	0.951668918387309	0.908942994037426	0.952750491553419	0.794813471417239	0.893170990350089	0.911719700529509	0.879745388400529	0.924285913600987	0.873228085282884	0.906643846228461	0.938933093155132	0.929764456452053	0.871992882016497	0.934390538924515	0.919539581510041	0.93046651103413	0.926042475974523	0.935351422487819	0.8257557046573	0.860423186820098	0.910394450724053	0.971126354181122	0.902859294661798	0.958570431083387	0.867534945022248	0.929870704818181	0.930260154168751	0.928230336062215	0.794203170193334	0.915489809915918	0.849808588781873	1	0.931482910329074	0.969056834293014	0.969918026225116	0.141217132749417
NCAM2	0.74326534803032	0.927941600656648	0.95269801143176	0.968376367329248	0.794397696146377	0.928513408887596	0.913414569207907	0.800601611256077	0.780649604889711	0.904868751157624	0.766433057599996	0.909026995705337	0.872644271393476	0.952343695274367	0.939131034196201	0.943378212406372	0.797770786113907	0.926276061323855	0.870972617491973	0.944265678015452	0.931399428033798	0.920970281740713	0.87843595952003	0.943659596162002	0.740159962909662	0.894739712054507	0.880567502423431	0.959222187717933	0.937631572842903	0.89542866917719	0.888447298229512	0.910296656387821	0.939809257380957	0.935526228078814	0.77898295506633	0.886230902991356	0.869117983643142	0.775722618385999	0.832217926270618	0.753124233140733	0.936501421231963	0.93886179573688	0.926772370667736	0.914313601304899	0.901152093555658	0.867051703066598	0.821629106123206	0.926129494129174	0.899771974525875	0.880590450057002	0.426094631587863	0.708472690524116	0.854300630605642	0.787911026540921	0.888692464715977	0.794666084085169	0.929980483845759	0.891113183185273	0.904343154578538	0.90736586516142	0.875893256129984	0.925668511374764	0.813298425373473	0.919286009681276	0.919122076616375	0.848880988001027	0.917747168204162	0.814044436516457	0.808538438274589	0.761047250685475	0.889231557644999	0.892190308033548	0.886051051859927	0.907315525173252	0.84715267820515	0.831326604418846	0.901618211645352	0.872834121503105	0.896278590503113	0.836853623853149	0.883123353957088	0.940953434663447	0.954935397052955	0.833901167234918	0.926361209053409	0.759450901153957	0.853836692014228	0.8481429186141	0.907645220773728	0.866343191927001	0.815214351808042	0.859113622137036	0.931482910329074	1	0.909119825964754	0.922958306460365	0.180319972574324
ROBO1	0.921445215811618	0.74516888161624	0.926999994696127	0.952926062953784	0.92142315264169	0.950660750965168	0.974078788414429	0.931036494592316	0.92736189518721	0.973648031321339	0.924086253701432	0.953404608236637	0.933625537944116	0.962647723458558	0.962033925796501	0.97825182043429	0.903041914222168	0.942052227190398	0.976221102436072	0.950902328882179	0.987139633919258	0.967775820939402	0.982738860913962	0.966378559565848	0.913322970777372	0.912328925060712	0.947800794060594	0.962829064031108	0.941581546099733	0.985533491650742	0.970417225074997	0.955949088553392	0.981721146871064	0.919265214206362	0.661594670315986	0.939053297486779	0.943021486782659	0.597151611066858	0.762253687249626	0.932731101830309	0.946974039207545	0.933703385063757	0.913112958349082	0.972812518280105	0.968296539929551	0.944429151884823	0.750719513038339	0.843203306935975	0.913884326312726	0.851633917054001	0.236317644218974	0.748577961002826	0.919337086175852	0.925607095294855	0.969301751434461	0.92041478740404	0.860208055383324	0.953210738404186	0.827651916425671	0.872071696517367	0.966261889079266	0.957392481249265	0.930838030796308	0.962034246131094	0.751172851535254	0.900560430624837	0.921341316954559	0.897283468601774	0.943739389979046	0.911042117838793	0.917846737183341	0.941952488035481	0.936792144122121	0.871989532231359	0.955441830173186	0.955438791220909	0.934307807296233	0.929477583212489	0.957162395763113	0.81340234587317	0.868402932103286	0.908931037544031	0.976793121182096	0.912718091870129	0.964880378537318	0.906178656157439	0.963262946137936	0.953880337167952	0.933767170235338	0.780684476243567	0.942503928961185	0.860962796587461	0.969056834293014	0.909119825964754	1	0.987886371345312	0.136767793464
