""	EGFR	THY1	ITGB8	LRP4	LRP6	CHL1	GPR37	GPR37L1	CD9	SORT1	AR	CD47	SDC2	CD44	RAMP1	NRCAM	INSR	ADCY1	ITGAV	CADM1	ADORA1	PTPRK	CALCRL	LRP1	LPP	ITGA2	IL17RC	MRC2	TFRC	TSPAN12	FZD3	ATP5F1B	C1QBP	CD82	ITGA3	SLC16A1	NT5E	NOTCH1	ABCA1	TSPAN5	SCARB1	CANX	ITGA6	EDNRB	DPP4	PTPRZ1	CD46	SDC3	FZD7	PTK7	SMAD3	TNFRSF1A	FZD6	CD63	FGFR1	FGFR2	ITGB1	LIFR	TNFRSF21	RAMP2	PDGFRA	PTPRA	TNFRSF12A	TLR4	SORL1	CDH11	ADGRV1	RYK	RACK1	HMMR	PTPRS	SLC16A7	NOTCH2	PILRB	AMFR	SLC1A5	CELSR2	MCFD2	APLP2	KCND2	SDC4	TSPAN10	NRP1	CD81	TRAF2	NCSTN	JMJD6	TSPAN17	CD99L2	MERTK	NRP2	RHBDF2	STX3	TNFRSF14	SMAP1	SIGIRR	PLAUR	TSPAN14	CD68	TRADD	HLA.DPB1	APLP1	LAIR1	ADORA3	STX4	ADGRE5	CD74	ERAP1	LAMP1	GPNMB	TREM2	NCL	ITGB2	VSIR	CXCR4	LRP10	RPSA	CLEC2D
AR	0.955797110843451	0.970768742459623	0.957254422311108	0.665985176892648	0.933661435042642	0.958795561301338	0.892022073264906	0.970217657088874	0.854740973810281	0.986461087617	1	0.969735251893154	0.877484665285314	0.848236317938794	0.932754353015273	0.970246209133041	0.833222778529694	0.989400083995269	0.961742341159468	0.976091416217641	0.972482436246791	0.558111604298781	0.943684612188157	0.901687235625318	0.908140442202911	0.882651944819356	0.838728572406475	0.949255553283899	0.526678654406572	0.944556417668782	0.969938296696564	0.973766079229383	0.956024785558628	0.966629551704997	0.794955044933154	0.869075439622785	0.965534334248677	0.950612874382996	0.826382979181465	0.945456677947958	0.667059070514581	0.938560990602041	0.938157557850686	0.827312637427252	0.802741429182702	0.967457954449582	0.811643504353063	0.930740168407578	0.918785025982012	0.872360243824623	0.963777520323649	0.948392104530172	0.878751916581702	0.974858636570867	0.787548483874724	0.854432106741095	0.842662991152278	0.941732508564926	0.928039052875332	0.911697629100216	0.95176590398666	0.979974268105629	0.898057328281843	0.729626053763116	0.789156901677029	0.901644456933362	0.736000093807282	0.959220150708262	0.797474950403893	0.907068642088287	0.909222215520487	0.82733494097319	0.935916132680225	0.957907395035615	0.687094574085214	0.38683068406244	0.968109653689173	0.755575033165195	0.957836849354596	0.977843298292924	0.817545599254143	0.57035286818305	0.693418648863398	0.605558885830718	0.903164340420392	0.913235176693224	0.825151571596252	0.916559073323282	0.870347206323637	0.594007479228147	0.692469329854171	0.60345985982959	0.539832121079735	0.694213134905323	0.82702537233312	0.664466624675093	0.133406989160754	0.676188720256593	0.00614719648223389	0.437798314491655	-0.0182491228419415	0.951186310408037	-0.029338130451421	0.0510354404397169	0.780388220632817	0.315678189356922	-0.028795647219821	0.955681315623252	0.832174687035137	-0.0417704626695991	-0.0104759898106965	0.910486324282892	-0.0838543273055841	0.180606825061308	-0.395039418484865	0.947322311854562	0.909180457148017	0.233343839169047
CD47	0.964300301815339	0.975798468081079	0.965981060853256	0.75579598450857	0.930034985553907	0.957653701005636	0.914390915362693	0.967923656608279	0.888102190674844	0.987191880231938	0.969735251893154	1	0.909747531198194	0.890448343813063	0.967706353326627	0.963946978328444	0.768436127177424	0.97421387472637	0.963764149413139	0.9836716209082	0.964118601944228	0.518521495695445	0.924871464609551	0.914784408886652	0.906148816365891	0.91614724447396	0.92105686105719	0.930406580894433	0.522651177595534	0.977032233350858	0.950993785329466	0.994477490489018	0.974009725089761	0.987098911139228	0.825459695015512	0.895674343279911	0.96015503853659	0.955140272480359	0.812117502440532	0.983259479982452	0.708059219555199	0.967761400203577	0.945572852846884	0.915628564345236	0.865145829607632	0.963551508427301	0.803791339476375	0.897497429032153	0.866698364134142	0.935650367870989	0.979064054431981	0.944489980553717	0.948379095970659	0.974713217533512	0.740898520448095	0.91259146751816	0.858334221043734	0.95892156594646	0.957295385376313	0.877866817388503	0.93088025191066	0.97356363616001	0.84666131068102	0.809132416749213	0.784279368230851	0.947666916935751	0.825912168167523	0.962940340363542	0.812794474701309	0.903551492685451	0.825804474021218	0.906418395060889	0.902983211676201	0.977555365746701	0.680911705452458	0.550309457630567	0.969220365538153	0.845027722918441	0.985892029525284	0.967777083147739	0.775974455652691	0.682932517937434	0.729597402274129	0.624097712462651	0.929390424310042	0.967297960944837	0.832832061727264	0.904513324404584	0.848684743736155	0.589518849749778	0.692330951843769	0.591014654544576	0.505351665098343	0.609955780238206	0.903579086982705	0.651313973052374	0.148189111053594	0.619367722867608	0.0151418267591502	0.451562399785386	0.00668402283669491	0.968341933942729	-0.0044666451416081	0.0949714703293999	0.712584533277077	0.325278489160355	1.29833248258956e-05	0.92226235325955	0.847591023444539	-0.0584084216676167	0.0173004126039379	0.915034600197186	-0.0651687708230358	0.195443658796729	-0.395321116798554	0.95856368569828	0.94337565331973	0.253001245116336
SDC2	0.961592994074877	0.86862852281113	0.951743367593939	0.792863236241456	0.89052772328563	0.9598330440327	0.857271160078854	0.853100351353457	0.959981157067422	0.92943697973108	0.877484665285314	0.909747531198194	1	0.79435153182025	0.856038772245578	0.935742263716063	0.771021929399008	0.870857609312882	0.918263574093488	0.927579357194049	0.914545739227801	0.649579825991655	0.922926824103099	0.942300950658467	0.932240711701665	0.806523713474285	0.851788560687352	0.905630395261497	0.633161643246968	0.931764706053283	0.926568039469496	0.906735912770154	0.899436859931813	0.907494120130306	0.919395133912377	0.950859811135934	0.921760363373544	0.871905793488053	0.833937927062473	0.93921262583799	0.826173970963116	0.958137895981127	0.907450371235406	0.838441414785263	0.729442093068502	0.944461433938663	0.827033024053789	0.816082972063797	0.863668505411806	0.833779206510975	0.948514217470738	0.912392074086151	0.819654250189987	0.911497124632755	0.829917094635181	0.803353923687908	0.814504035591175	0.940187419915537	0.879787450243713	0.840305323032362	0.924734041001544	0.925267902076267	0.851335152194783	0.663314254455585	0.677758953821785	0.902479966935813	0.735057595079214	0.936816200846602	0.842553649478687	0.864148474141743	0.747230118853359	0.862718124878094	0.867874334096434	0.960407244268672	0.633363315085729	0.636482948557496	0.935996881382181	0.840610639145728	0.918333659691776	0.916185987293658	0.869487148175751	0.645445932698234	0.725645286530324	0.567696730778588	0.813762789121355	0.897556702627436	0.865326394734196	0.876521006436921	0.817065862045695	0.490403569609516	0.736056105054021	0.484967972510858	0.64635914037724	0.541583254907618	0.765063718278873	0.591488775913124	0.0673058677131955	0.565874845889734	-0.0522784034458508	0.378781912203449	-0.0720167051560493	0.848184640241291	-0.0599480791883134	0.0193331696285591	0.711762615094777	0.298481084851895	-0.0838514320093915	0.841030149492555	0.760119427063003	-0.122172277276232	-0.0739290679398182	0.897579301818106	-0.149622644616096	0.126379815358038	-0.369584328899347	0.850727048298041	0.861108848858416	0.255890340777564
CD44	0.851815971390202	0.829471465899075	0.827347281520948	0.637716385214301	0.799528576378992	0.828667438805918	0.750310582947809	0.829950142420468	0.8139825674364	0.870826095149258	0.848236317938794	0.890448343813063	0.79435153182025	1	0.813296615878043	0.85580945641104	0.785246908500118	0.838800730198004	0.857335417323674	0.871076912182753	0.847648433353082	0.591441148201868	0.812923885344745	0.822217824982431	0.836274950704217	0.775692124966904	0.795643621938218	0.830086027584943	0.619785384382997	0.835882398277614	0.850183714430586	0.870203258444539	0.871350372887332	0.870140436456323	0.734566530368012	0.855330724083569	0.852103280435744	0.838648683708003	0.811307810940659	0.845282690404938	0.70705421002738	0.883341824150123	0.849891204052942	0.772103251790729	0.736413909376876	0.822807253256527	0.852037186443934	0.807349125191398	0.808411925137801	0.795267504697796	0.855209191505795	0.854667080938261	0.804930192962406	0.86114778994426	0.743359890861237	0.770445146134625	0.832848792805162	0.809183374433675	0.798558971241031	0.806810986946701	0.802776044063814	0.869840995138918	0.821174641913944	0.715964479099844	0.791618656739171	0.8261960019203	0.679347064181588	0.86922749050937	0.890711796856585	0.771529735038366	0.738243526199094	0.795328483440628	0.831372882880007	0.855211455764068	0.693594395958093	0.569638197362062	0.834305935298171	0.797805967306345	0.889358126880466	0.826286916320899	0.745377458273354	0.591348660081811	0.759207827376005	0.64033633401606	0.880892805317409	0.832620941907307	0.876426386832274	0.827211237983228	0.782417789960265	0.607445137313448	0.821935757462937	0.629549051924849	0.651128853727583	0.717556285827197	0.858169191327266	0.720347715119915	0.311994166960257	0.647089490435864	0.201548142723345	0.637749421107019	0.169053828618525	0.833342582593919	0.146029064951968	0.205201952506049	0.724369483707062	0.47716213529799	0.151649941720213	0.851277584926613	0.833674219685115	0.19587447638846	0.144057492643258	0.876036168309698	0.125647237710844	0.345875462006675	-0.0861824534473685	0.878426732672736	0.942512862652395	0.432361118568764
RAMP1	0.912561974698099	0.983146254529681	0.948095950508058	0.768631885239026	0.930037585936938	0.916934667818861	0.931934040105653	0.979220829843445	0.804903286392076	0.949793986553509	0.932754353015273	0.967706353326627	0.856038772245578	0.813296615878043	1	0.927924093748048	0.66754597925551	0.955425116799956	0.939971782114996	0.952804423970757	0.930021382496237	0.469229368156279	0.872196504768727	0.874262805091268	0.850049909730285	0.965454369536851	0.922467764173446	0.895507619128057	0.388614938450287	0.955454845238792	0.901309282582428	0.972470229289487	0.959782740223199	0.968876890948624	0.767617908862049	0.804274972639477	0.913278194554783	0.963700316221757	0.723457074512123	0.970568417318872	0.584543851667999	0.908628145327208	0.921164089596921	0.924054264931228	0.898446354475488	0.940326812135744	0.705192947586054	0.879982422068491	0.769859463165029	0.928697059275635	0.947139461145197	0.897264967867989	0.972574657152544	0.959215096490555	0.619105619337174	0.936282485514186	0.808509614684639	0.960717713126732	0.973267775665703	0.856397751355686	0.861616836235874	0.933868586251261	0.770273826794178	0.860279542301231	0.727720360175192	0.95333378170272	0.894594533417489	0.916107647709857	0.696870043479376	0.82533058440822	0.765258096212934	0.886583221312958	0.835965049290629	0.940812180229623	0.645702646418918	0.519592872216947	0.944480685294667	0.791870418593156	0.947459786242942	0.948866679982154	0.674117269327668	0.674153776013828	0.646894801901167	0.584896856582484	0.861986402581244	0.961149679285676	0.75605006768081	0.863803532100652	0.789771505781662	0.53986616403295	0.550146344373313	0.533837404442118	0.361323477059958	0.512475794275506	0.884033776434507	0.616722341864501	0.0935176981807018	0.536566575879287	-0.0485078592303787	0.366802829630833	-0.0442404773572348	0.968042454423862	-0.0597415619242279	0.049707888433941	0.609451208400991	0.278760404581045	-0.04674964281766	0.864437251195161	0.785212426801708	-0.137773141217592	-0.0258607086364065	0.844706662176161	-0.117440881619236	0.131956020085995	-0.478959359408008	0.94463660292299	0.889536475694	0.151105159048216
NRCAM	0.985857469129394	0.951822226160276	0.989679726635345	0.743408330474831	0.959158231826684	0.992111274999931	0.896026404576114	0.947904168305014	0.927179453038042	0.978564736970043	0.970246209133041	0.963946978328444	0.935742263716063	0.85580945641104	0.927924093748048	1	0.849966325853276	0.960738163636355	0.983536748899923	0.983330428698502	0.985631607038579	0.660483371316503	0.969941364509067	0.9639147459625	0.9643231451371	0.877069346041948	0.845193701014248	0.984263695488109	0.626877554277035	0.950994605138544	0.988750071421963	0.959559473328193	0.961406245199534	0.960050429094276	0.896829683673269	0.927740549898284	0.981374590470192	0.964090873007071	0.879460837297939	0.957111418270677	0.761601782544818	0.974726444247928	0.966640384770912	0.824561419903004	0.757864444054487	0.994346119596225	0.865451310518734	0.937695605098448	0.934379205272803	0.8492222927408	0.975541835114183	0.977448066642873	0.861387325808096	0.983768678462678	0.856423157286528	0.822672039514617	0.862453722417254	0.974369689361338	0.931293288191722	0.937214989213807	0.957462490982779	0.988222764663176	0.929031459027703	0.717684915409262	0.780125702372704	0.910504120809415	0.744080582891565	0.963053463002004	0.860185918199429	0.880712799188485	0.884781665969416	0.840503687399065	0.939738417808499	0.982856542353905	0.688052587307444	0.501259853250757	0.975155671729911	0.808606386115471	0.962644303666299	0.988077888777542	0.892347818181845	0.586073946782103	0.761679304362967	0.62968388119339	0.866793917185071	0.936787025356356	0.876674045157383	0.937811503826895	0.878061503593863	0.576039894349169	0.748511398998531	0.578985022341123	0.628940883831252	0.669670134659665	0.803229489165194	0.672725975456232	0.13187714108448	0.665404596796111	0.00566432931039912	0.43886655379946	-0.0208055808871842	0.918065451984836	-0.0286125305592724	0.0435208706174065	0.78683881479691	0.287798285509794	-0.0365248706127622	0.942186094579503	0.82190209053169	-0.0485300912596686	-0.0242538996643662	0.933014317830335	-0.0987370993628418	0.176893695043926	-0.404854240283684	0.938775681896657	0.917145303809165	0.228092819934624
INSR	0.811460897601595	0.757211036261475	0.794645826293264	0.390869438652018	0.823060721183627	0.825256948409575	0.741095802091914	0.736841617181857	0.770066752052645	0.824271493936165	0.833222778529694	0.768436127177424	0.771021929399008	0.785246908500118	0.66754597925551	0.849966325853276	1	0.778532857776695	0.848033476769742	0.795770584564983	0.821543548629118	0.784813521958087	0.898093885692212	0.809280743440484	0.882493885243146	0.625505398522962	0.513290598549037	0.857475649712998	0.734330757169489	0.707254582112539	0.887510802499171	0.762960987045298	0.788656463301571	0.754146806890614	0.729747869764547	0.794613948282817	0.863816807801087	0.747593989572886	0.906340759412461	0.735582983322675	0.65920028196788	0.812259376750352	0.844730622718804	0.488931552882123	0.49754681210296	0.828817846806628	0.922342951473161	0.858787307922173	0.905317252960439	0.585299950108493	0.801888942755237	0.874977445299603	0.567326337221581	0.823971220069397	0.92250248112998	0.55316486330676	0.821618300328736	0.77010409194605	0.654688973123472	0.872296840497655	0.874706068370221	0.866320153278413	0.944408855884746	0.476773412432604	0.79550351789992	0.691597228826644	0.351223036359977	0.845195994809738	0.843776295085619	0.763737385448056	0.905685072436399	0.530355679712579	0.920702462344086	0.809000676378971	0.800586026412125	0.315358587128542	0.797331382799691	0.651455673061877	0.787770018655573	0.810082865909769	0.89669009042481	0.233290806912694	0.789636092224492	0.661867378117131	0.707850540345939	0.689657078079001	0.86101559223647	0.883929496114408	0.890083487200756	0.644951116682854	0.814327628254703	0.653211856500345	0.718188290112555	0.876355652303837	0.625195487674739	0.747616583649025	0.306675491944532	0.834827431025486	0.208196429733765	0.617697853941161	0.15593063248091	0.684875934188669	0.15798501780866	0.145550767337246	0.910311245136249	0.492203940850359	0.132795779496054	0.885686263603475	0.800339530541894	0.184923703964728	0.124152855374285	0.878825092897198	0.110367442663728	0.348951125640065	-0.0913548312847601	0.767074921267701	0.792106149105766	0.361773489230199
ADCY1	0.949176685607023	0.976976339165003	0.95812036320176	0.707826517895108	0.925839162336268	0.952471844641366	0.900701968693459	0.979668710572287	0.841778511623619	0.979493274756992	0.989400083995269	0.97421387472637	0.870857609312882	0.838800730198004	0.955425116799956	0.960738163636355	0.778532857776695	1	0.951790553936157	0.975448744751106	0.967346929807549	0.523396089760105	0.921318524002301	0.8898844561994	0.8842876983939	0.908037623703953	0.874972336635612	0.928525875980386	0.466772955468572	0.95712793811903	0.948398097675151	0.979230195743979	0.958298496407171	0.971412166900709	0.788035157403574	0.853811393912086	0.949545115491398	0.954899370288704	0.7826415336307	0.952029082945569	0.639699038296866	0.930320482446068	0.924154341272653	0.866858148964251	0.839047550352177	0.961899606363382	0.768901053655624	0.909338566204586	0.882179884275287	0.894427675056976	0.960208747696446	0.929338077889316	0.912071331691908	0.972294062568417	0.734469680340914	0.884788771551778	0.812638896155003	0.948865373766993	0.957133620821714	0.890074349053125	0.93043642492637	0.967860612439486	0.859385846499407	0.758596648206312	0.753011168158832	0.908522465131821	0.79299525617726	0.946235045033185	0.770142259278963	0.878992592377647	0.873154140640772	0.859822428929847	0.903032136116415	0.952263350430079	0.642205131653978	0.406992415554731	0.969470778675278	0.752070932738252	0.954426771308288	0.975988163560659	0.772386616950765	0.61937619653869	0.655567921261803	0.56738094331315	0.89895193972656	0.927452430397928	0.811342849658947	0.889330970672664	0.832811921454562	0.551412591930243	0.643824384367306	0.565031951409024	0.496613297017253	0.628061269855749	0.84462403808456	0.626046917636582	0.0938596601200491	0.61143697203964	-0.0394450346315731	0.393022032035351	-0.0565476674243188	0.960755452445635	-0.0730295568727994	0.0214636718417598	0.711803731610478	0.276777227955082	-0.066464205868026	0.927780839311986	0.807444647550826	-0.0782561901985029	-0.0468897703491273	0.884050385022096	-0.124846056915543	0.137060135418873	-0.441076366467234	0.946127295380517	0.906313530180515	0.196788813482458
ITGAV	0.959616189127613	0.964838089354994	0.973895582821203	0.695985955334843	0.973940178089692	0.970313183094504	0.921496802047958	0.949790525334377	0.88996955728257	0.976896046106074	0.961742341159468	0.963764149413139	0.918263574093488	0.857335417323674	0.939971782114996	0.983536748899923	0.848033476769742	0.951790553936157	1	0.975309190179372	0.978772626231387	0.656830889586356	0.966918338610046	0.964576748397091	0.968951354013078	0.904549347435705	0.836501786177071	0.979100315996718	0.645814842321154	0.931205955584658	0.97833314318434	0.960524431381987	0.984948281517332	0.960831155874843	0.856701979173429	0.886094017288325	0.977079352358543	0.971028470442848	0.894998926850264	0.958770605973172	0.725426504889896	0.966109912710639	0.991706992610238	0.821106983420515	0.776555475341322	0.984312829288427	0.884474631823406	0.969791788927349	0.894565140263794	0.836031295864849	0.980206779067874	0.989338722598658	0.869701766018593	0.991118540416443	0.827349689201574	0.830362000986915	0.924926792422776	0.976546364085117	0.918710119511024	0.96248797769961	0.941561478933262	0.986765013200759	0.920966695501098	0.801923856028998	0.856610565302435	0.918036852786157	0.740907977205738	0.970930340148583	0.852433299540615	0.873795400136578	0.883008397305464	0.817399489858966	0.947231466207996	0.975646985018042	0.762403300396872	0.549978895696209	0.962304251179861	0.851055507243696	0.976777746544357	0.976925294211726	0.86134971025876	0.56674880044567	0.815264458738336	0.738105318563243	0.860893152457141	0.945249203615375	0.872000228290147	0.970874741561603	0.917323066646614	0.690864766091036	0.736752089655723	0.686509235660548	0.578655951454808	0.710782442447961	0.853338892148569	0.763822479195081	0.26189049974325	0.744735820251197	0.131050734753838	0.533149124708187	0.114041952547621	0.910743655987081	0.108097142422238	0.181355999751203	0.824893976752561	0.377204007621717	0.102155552646201	0.960227924873882	0.88823935451767	0.00714934971883874	0.114962572718735	0.962551774108195	0.0363757088753027	0.308655347530343	-0.345313388284706	0.968082306057212	0.941767073265358	0.27416910061656
CADM1	0.982270879240412	0.966410123277745	0.978318830506689	0.782376554875186	0.933368374423075	0.977472325335534	0.890212133750867	0.968946023460488	0.914896334979668	0.989854429429909	0.976091416217641	0.9836716209082	0.927579357194049	0.871076912182753	0.952804423970757	0.983330428698502	0.795770584564983	0.975448744751106	0.975309190179372	1	0.989171208746954	0.552119048484772	0.933425472031456	0.944941079320235	0.933678919236408	0.898407788286632	0.907138187556148	0.966026289365733	0.572563386954358	0.977012705060425	0.970888864259414	0.977194673901316	0.967310251241793	0.9886529102191	0.862856846311722	0.912671058684848	0.958842970097883	0.973547231371835	0.828163010734002	0.977178981121562	0.763247369432369	0.973759844018416	0.952094880212877	0.886176303686277	0.810548453711035	0.978145536428634	0.81918935966389	0.919057819470787	0.914292356550313	0.897426994189311	0.984801293021247	0.955972791855549	0.905732595565296	0.976858682655504	0.787807195384325	0.884602977986329	0.864509042559558	0.967673410188017	0.958238125570248	0.914335834781413	0.929283792145543	0.97570309190768	0.877031977699451	0.77065889021662	0.780260086672617	0.924373080810535	0.810064548978923	0.96998640049167	0.83103687426466	0.888016759371991	0.848884130508666	0.903226195096618	0.902278864857774	0.984437601031051	0.657294768815681	0.523922828550685	0.978980888902642	0.827592064765692	0.981963221886669	0.984178208943035	0.83452353303905	0.687974251799837	0.721828350210073	0.626365019444054	0.91974514934473	0.955095156006781	0.837557886406815	0.910370442845629	0.846866790486258	0.580421506510345	0.722173805731504	0.592452896160915	0.577580300418163	0.623877332826531	0.850774917898265	0.65618546095073	0.131595855482623	0.634318641357731	0.00901839719359777	0.42900069373819	-0.0124902708482233	0.957702508903114	-0.0185922776703101	0.0733821393052499	0.748307682268906	0.282254899596618	-0.0206845147795552	0.938880621860099	0.827992164635234	-0.0552281222946094	-0.00207462753122099	0.924182932018287	-0.0861792395828	0.185142554442009	-0.394342475337658	0.964544567460311	0.929532028688122	0.253154896417428
ADORA1	0.973959950823308	0.951134734391683	0.973941229486292	0.755115577370077	0.938213066520643	0.980501065979257	0.876493531042095	0.95924624833315	0.90692308561374	0.97725209823748	0.972482436246791	0.964118601944228	0.914545739227801	0.847648433353082	0.930021382496237	0.985631607038579	0.821543548629118	0.967346929807549	0.978772626231387	0.989171208746954	1	0.58099146887209	0.941020031371407	0.952443471083131	0.947364989381398	0.871557330040904	0.864543109830052	0.972963656158371	0.612153817800128	0.955756064907955	0.96967427476293	0.956199717718437	0.963560473594323	0.96813421087459	0.874074389301362	0.896291636887288	0.957298193868761	0.974480322400908	0.851275825703963	0.953857288310834	0.765604529005643	0.962145567399958	0.961841711828641	0.839292805102142	0.765769587106146	0.980365578029051	0.83784874619226	0.943292885074825	0.927945394893258	0.852009489664506	0.970269925929254	0.968026513806561	0.864354065536232	0.975042330569605	0.813393550192146	0.844966516715537	0.87651779538246	0.964241582445154	0.941741601740853	0.939729074264104	0.927881222369563	0.974180696074423	0.894944196306567	0.748886428828907	0.802199462680036	0.882228771437946	0.761434515035059	0.956443988472165	0.840428221147692	0.868032903502449	0.871123022841431	0.859676845457746	0.908940370575946	0.969929066670008	0.642204930734019	0.504296108326124	0.966057375576407	0.817472008922802	0.967401558205942	0.984465476372373	0.85814194405318	0.63394534144293	0.74726472808551	0.653384897404167	0.888682609522256	0.945343475414391	0.840249378283597	0.92252782490115	0.864746222522104	0.605638103273917	0.722359267134386	0.620080569735833	0.599278139477232	0.659393261070822	0.821907265416354	0.684780504306642	0.168744819655795	0.679469178032333	0.0562814001864777	0.458056599895546	0.0312111893636947	0.923851430648079	0.0251843812499856	0.109433684521407	0.783547273601196	0.283807303319416	0.0203444883866575	0.957608077970952	0.837673746191593	-0.0288105213776058	0.0394296036729718	0.933973077181937	-0.0455831058202989	0.230470414422458	-0.367220497238802	0.96388477176796	0.923916812002359	0.264052569597567
