""	CD74	VSIR	TLR2	TLR1	ITGB1	SIGLEC10	TNFRSF1B	LRP10	ABCA1	PLXNB2	ACTR2	SORL1	KCNQ1	NOTCH4	HAVCR2	SELL	CD9	SIRPA	TFRC	CXCR4	NRP1	TLR4	HLA.DPB1	KCNQ3	NOTCH2	FPR1	APLP2	PLAUR	ADRB2	LAMP1	TNFRSF14	C5AR1	ADORA3	ADCY7	TREM2	NCSTN	ENG	LRP1	STAB1	SORT1	RHBDF2	AXL	GPNMB	PLXNA1	SDC3	P2RY12	LILRB3	ITGB5	RPSA	NCL	MERTK	TLR7	PLXND1	NRP2	TMED5	INSR	CD33	BMPR2	PTPRA	FGFR1	TSPAN14	MCFD2	CD46	CD93	UNC5B	MILR1	PECAM1	FLOT1	IL6R	CD40	TNFRSF13C	ITGAV	PTPRG	STX3	RXRA	CD47	CADM1	NOTCH1	TNFRSF1A	TRADD	PLD1	STX4	SCARB1	LILRB1	ATP5F1B	CD82	PTPRZ1	JMJD6	SMAP1	PILRA	CCR1	CANX	CD4	PTGER4	PTPRC	CD81	CD69	C1QBP
TNFRSF1A	0.895257834221567	0.891875942053195	0.76678300533719	0.776350650992633	0.845355057148188	0.876324757506088	0.893101378713157	0.806576196711157	0.808629575575809	0.780857314712754	0.871026103968084	0.900255613905713	0.769134651434441	0.658544682213416	0.874835699408005	0.713921558285599	0.523115741107207	0.731529956328244	0.554856150581399	0.674596449600615	0.712343193995439	0.611078823494353	0.849481565113592	0.726144416397061	0.673724078831571	0.815864297891325	0.820900954498786	0.447519772282437	0.636727391197098	0.863590284171706	0.829271045193197	0.582745989428164	0.87367541099258	0.669418772950332	0.730964942199171	0.772916409528285	0.734975397632542	0.820971426678392	0.811780532894838	0.843279402577928	0.818305545765733	0.891857906126326	0.616497036485251	0.743066306609632	0.558016906000961	0.843284228044933	0.726761830514407	0.800344674120962	0.860691947607429	0.732344250738654	0.675554840378145	0.843214339380026	0.820934604345468	0.455769557561259	0.792503323033365	0.46443923268373	0.88718667463519	0.715279821858963	0.727379683887289	0.364324049884619	0.852508779791199	0.765895416976958	0.818789220934132	0.604588390606549	0.768622512067252	0.817537197449971	0.860117272726815	0.876409215152594	0.779958264555345	0.650060939553577	0.681858385780464	0.741190066265985	0.357216155736203	0.712716162390064	0.764132445428889	0.689172132297148	0.47877341920667	0.339951371386112	1	0.753864520972141	0.579668298925165	0.650471586357295	0.743795807045367	0.77774585421981	0.812864678380962	0.822180507617165	-0.0388219268362055	0.538869907333915	0.74225143479733	0.89639526197519	0.84893887802254	0.824395107716542	0.882377765436708	0.472145475445747	0.829328361661638	0.844116276216007	0.4762790892532	0.845409101037237
TRADD	0.845392962267591	0.722063361913815	0.681683009402162	0.677802332030075	0.887120967562409	0.818362683933898	0.856557555544886	0.853566973211448	0.841863055923001	0.757766598675824	0.899929845594769	0.797467538716465	0.649132519945553	0.741314893669313	0.880356785224704	0.500195519760286	0.758172676399185	0.881425076138189	0.790371816968036	0.763374956569456	0.701972428090235	0.719777256717355	0.7430233077471	0.653326862368143	0.771742814829701	0.8621660606919	0.909458772129546	0.682841733572186	0.731296347407541	0.87353738694494	0.820757402653666	0.796558395228411	0.792810087382102	0.634119951461361	0.849119157395401	0.850016927043195	0.867264869461834	0.862850250505913	0.65423266821376	0.889217064602215	0.778430040765504	0.885365835965786	0.800844133914417	0.775353745031243	0.569412952091597	0.614201646304604	0.635765826821051	0.820519234240968	0.897179049937412	0.88266867652381	0.663632532372052	0.676285523467508	0.711394901286714	0.581395300891293	0.910194713349815	0.57748093898625	0.784390797415843	0.831933689124071	0.817443726022693	0.583833119548395	0.857391481091565	0.896430563227566	0.775385715803477	0.422847223887026	0.651378146844718	0.809673033594476	0.810295970448651	0.859345778758529	0.831211358675604	0.79830770001854	0.54888804941043	0.741790656612537	0.507671395676944	0.712717144699804	0.678187001158018	0.829718720183159	0.689913073339652	0.556406989171114	0.753864520972141	1	0.816130980960217	0.844762935905384	0.817918440079754	0.860571861602761	0.877408440795262	0.828422629173215	0.174360704357585	0.734735162163145	0.862852826591215	0.876085636535199	0.76433197420346	0.910269318973993	0.850572460862469	0.730624500847468	0.840056843505898	0.915784748684702	0.739405570641964	0.87290363362688
PLD1	0.628321412624923	0.490559390863002	0.571121224230332	0.66963191629219	0.830127573309717	0.672460046657261	0.720823656970609	0.823761431562549	0.723287918580788	0.603981063470762	0.792738108305137	0.631765615580499	0.471914361887691	0.715941688857857	0.799105052585594	0.252088947873424	0.885364310408068	0.901060818514292	0.663509604153933	0.571815914726125	0.547529871585865	0.658936371168638	0.470952725444908	0.60701675485447	0.668219542105124	0.818039596054499	0.797531850695885	0.57453348163604	0.628816540269145	0.780473747414886	0.656365652275651	0.677075854788159	0.658663648238983	0.649543686787481	0.872423187753597	0.761157821144597	0.859731023839121	0.695641311544563	0.528618747426409	0.802007549909267	0.715834283169711	0.755764066008647	0.811320413411036	0.688734526758777	0.47707192931346	0.451615155947866	0.49669156799653	0.821397558511349	0.71459412926936	0.754197760773717	0.546618370953511	0.553629224063187	0.561181679525926	0.523068443331435	0.863737985760937	0.482608611705515	0.622133769422038	0.789377839412501	0.711767485745541	0.500846419173728	0.717357174287628	0.849498369904376	0.65694988391251	0.241722299242404	0.57288242331881	0.702775895560913	0.692887381328211	0.677365825632207	0.77143631692824	0.687565855918391	0.296215883059608	0.607325815068694	0.715888798740829	0.482245180451841	0.457716529017833	0.790155227170383	0.682327894978128	0.408842125963757	0.579668298925165	0.816130980960217	1	0.785871334390906	0.753521788014886	0.821577165119195	0.818597241755899	0.736824942383448	0.189797043825081	0.605890232552603	0.770176370921303	0.707401610866098	0.63907236861669	0.855432410833462	0.739697636561243	0.695975143281956	0.781787296029487	0.849344226565731	0.688387872594605	0.703463497919276
STX4	0.782655798659435	0.666599143259479	0.75640931303579	0.624123253240721	0.819996389395243	0.770973774192576	0.793364504198185	0.731335533969866	0.842150279557093	0.795691067070774	0.834238765875137	0.735620347949163	0.666026113314316	0.780704402747779	0.791742048981841	0.331153250725646	0.613855376170623	0.789641951650194	0.856395507136789	0.818906869720719	0.714669848124115	0.739825184099849	0.655117090618212	0.582484086808804	0.70632730447362	0.77851607016594	0.86330285751723	0.830528136719961	0.812715531328486	0.744733138470828	0.73620380312801	0.910880229148138	0.755921989165684	0.673695606921696	0.703497440938544	0.821362919510848	0.787814965361463	0.805110608534501	0.661735184500437	0.823975980420934	0.771454907496773	0.788291991940005	0.623708388141958	0.709235849361091	0.604503199997097	0.601898895920174	0.520289797142428	0.690697012536853	0.780847562594533	0.905645474410313	0.739248589104374	0.69526405224005	0.716091180054521	0.799745742125912	0.863218463614548	0.594038825190386	0.710728269768898	0.80084688020867	0.748577396492143	0.723442131098686	0.839275469965556	0.870281910740235	0.727222908743519	0.515689382597424	0.615061812556472	0.765172866394496	0.797933347449853	0.810734537984288	0.806263420424938	0.854458808197421	0.47844048719479	0.762186951311922	0.455951493909998	0.739471309253821	0.632169616232568	0.752579302514059	0.631210592589435	0.597757662644599	0.650471586357295	0.844762935905384	0.785871334390906	1	0.807474512976023	0.828608318094598	0.769590088370096	0.697743905692404	0.188670202498801	0.862425771401163	0.816963507355913	0.760971550842045	0.696706001209114	0.833544582924876	0.837434577032119	0.873480879025902	0.819545580885449	0.804034528537025	0.855610536033278	0.779514592730981
SCARB1	0.768373671446103	0.705840926077394	0.748348862571465	0.743505547390788	0.869504362561766	0.799844387799686	0.824670298385523	0.80156448671843	0.847400175443089	0.767976473172487	0.834331434618698	0.800948930781095	0.619262380240235	0.763960824347599	0.829282211464473	0.442335849283101	0.660333141832082	0.775460452909495	0.738022696381343	0.718122505880246	0.678164259078082	0.685776031502109	0.647530227285814	0.658220090726707	0.750579633001136	0.781368873883557	0.891274318218944	0.57430185085294	0.760050586476707	0.853185561967902	0.764735269381279	0.730944222167319	0.812959171897385	0.739524965679984	0.741988656518657	0.822595672419952	0.774943352240092	0.848359074235397	0.628707087318807	0.848212808036462	0.756836460653715	0.802108561943995	0.739901696869963	0.785149631823856	0.689246737511984	0.672630084487031	0.660911674503993	0.758581000100061	0.778876335668821	0.830842120802907	0.736095674425401	0.734573851834742	0.712690637157699	0.660861088697689	0.851504121112263	0.56416875283668	0.735339999437015	0.84024171697525	0.817392203734567	0.588488270186947	0.836736988482917	0.852086075557163	0.80589216595947	0.497325136110808	0.658561300776149	0.746327621531165	0.846439143468758	0.788497352719607	0.785852433581721	0.746181774809414	0.486924415162354	0.757728146465987	0.51935475243616	0.703268879609794	0.640148040032642	0.770709996867819	0.68812724677672	0.575466031785986	0.743795807045367	0.817918440079754	0.753521788014886	0.807474512976023	1	0.788325934042169	0.824492617769711	0.779647137883442	0.224587681877782	0.653155430159819	0.825151842433808	0.807545630576027	0.705010319251874	0.876033339047502	0.811584648568311	0.675072966694698	0.861962626158799	0.831865326519726	0.646808382940755	0.788630968314049
LILRB1	0.831016108475151	0.735600378949978	0.738411539229571	0.74441946830438	0.892592534032416	0.846548980793494	0.880909135701033	0.866467406469734	0.833437506322422	0.777547669815281	0.917633554496291	0.842255547448232	0.67801337139951	0.78099109867429	0.87054781495812	0.514206578477511	0.754459635999324	0.908316050667631	0.707534209537925	0.701185590470208	0.726110663502953	0.716953744739644	0.693920047068588	0.706009742283305	0.757670270691392	0.896786842243479	0.889682684641925	0.685380346989694	0.695164139663185	0.85181081691005	0.809685315700035	0.78555843717774	0.83461669351924	0.745927810825922	0.862203280121878	0.84168070877356	0.892641719413784	0.8267925952312	0.782578058347137	0.895827160474461	0.85501984221523	0.885878828678172	0.745102411662119	0.776313190958603	0.58986271420968	0.679760186829049	0.621435489798035	0.876967431034048	0.846853027917683	0.841351372067887	0.685047614326496	0.769358386912341	0.736601063286133	0.609098620118152	0.90836558839023	0.541077299273178	0.796111770364572	0.839409068871949	0.76394563124925	0.536315422451689	0.865528210608059	0.914635782003266	0.783181050542032	0.484054919914998	0.73810155351428	0.83653903725419	0.85113358940866	0.859324151563653	0.861330186492672	0.812213779513302	0.494871715592707	0.755575589783539	0.567709836639297	0.693534785746861	0.664303621193741	0.798350438686297	0.62965363762689	0.458402726907785	0.77774585421981	0.860571861602761	0.821577165119195	0.828608318094598	0.788325934042169	1	0.849885446701937	0.812323626700289	0.0905004173732421	0.726646137487087	0.8404395180283	0.832307141748632	0.821461305486037	0.906922835604755	0.914920341037693	0.742193861101819	0.875529321669976	0.909735383539621	0.711778614057835	0.835513302115295
ATP5F1B	0.818682574832621	0.70825738399157	0.641638536755848	0.727655258226176	0.916186532288935	0.823049410638171	0.845991198401503	0.912021017804375	0.784743355706458	0.756336211614508	0.911038434673836	0.80994110501873	0.614885207903797	0.73797517988886	0.913908365471937	0.515836773294066	0.804688906690345	0.882773529941263	0.667171341295249	0.605107480223539	0.64807761075475	0.651787427472692	0.731899513035222	0.668908740269332	0.796657803317172	0.831462758986249	0.907525037450909	0.55818123312056	0.621586867489225	0.930626654507161	0.82528176314522	0.663255103046431	0.79607319601079	0.655741657252827	0.901686689619378	0.876003019485897	0.881125143355276	0.86270178295246	0.680404129650392	0.8858748027707	0.803731590049973	0.901678569184218	0.836269705107075	0.83210119037443	0.594656421218401	0.68703346205505	0.629833949487848	0.895093666922421	0.93326984623612	0.847123372411297	0.565264684741035	0.714818933550443	0.676345438080088	0.452947769077997	0.914831076173627	0.51204260043728	0.790757450681485	0.862562413638878	0.883756553247451	0.525806220454727	0.811103152483926	0.903612424006375	0.838038651326586	0.39372566941909	0.73485426721108	0.85846417963903	0.842125769856221	0.849829511211318	0.806852677780938	0.756673633851068	0.486849721606186	0.773842896544468	0.643307285127063	0.670210792706855	0.738060260176493	0.940354212905211	0.808641603689924	0.53488488207648	0.812864678380962	0.877408440795262	0.818597241755899	0.769590088370096	0.824492617769711	0.849885446701937	1	0.895995404819516	0.299087578296684	0.629941097181967	0.907820049739012	0.887146314837455	0.782268849065383	0.956734304446011	0.840119740788234	0.639593168651773	0.815035167232595	0.960954390418662	0.573015092839689	0.937808201019449
CD82	0.832731601380787	0.739195921519411	0.662369764619685	0.732360688654069	0.900193868279965	0.812427223477535	0.853129518465973	0.863644272840792	0.801203442405053	0.720274439045497	0.890702211691995	0.817992602187064	0.640939751244246	0.697662762232954	0.87892209889019	0.583228664664206	0.734784803296338	0.830384670210097	0.613431800603259	0.611948290670705	0.62951193270537	0.653901432996035	0.752346240396707	0.714584589395604	0.72465126860538	0.833689400127673	0.869680626081093	0.471718714357796	0.619142859634152	0.912343044460818	0.820069075125448	0.614091747688455	0.779724266066811	0.656893779476839	0.845583374063061	0.850209882436344	0.798725149610766	0.856139044477519	0.689865426454934	0.86420056387951	0.79956115318034	0.865587927538243	0.79063663762808	0.837969201304965	0.595798695904071	0.688356324294541	0.669057942088965	0.870785199321625	0.885513774495364	0.801555417040823	0.595261980648635	0.738041407410766	0.671196788113442	0.445318822748073	0.873693631180618	0.485830974385424	0.80240655335877	0.841033489942609	0.84067257119823	0.508226473600285	0.816701327123652	0.849928805191776	0.864087960893352	0.394631104284681	0.748436567319273	0.781009684824476	0.79724470881816	0.84659188922552	0.830792803086381	0.692546175307511	0.558035027390262	0.772059165036915	0.601137753306999	0.660110589460293	0.721181209439418	0.843014118091004	0.719708236236477	0.492317248560502	0.822180507617165	0.828422629173215	0.736824942383448	0.697743905692404	0.779647137883442	0.812323626700289	0.895995404819516	1	0.233649439750629	0.592076246374128	0.843712964415097	0.870483732028308	0.792527942659981	0.894521506829058	0.824575981425744	0.544318323505736	0.818143256671721	0.903166632725479	0.538222553560424	0.905631343253614
PTPRZ1	-0.000350363969024387	-0.112339490901064	-0.0165942251229073	-0.00475563383102025	0.151042906188975	-0.00443700537102013	0.0504047760881271	0.0740250222166772	0.0838722530886285	0.0910657658052306	0.176352189977225	0.0257159605587423	-0.110339869180385	0.241711397076982	0.0101217988551202	-0.115145562586777	0.163620696303861	0.126082258453135	0.237458547178333	0.0205608401739174	-0.0100685848506116	0.111420696899495	-0.0516026799294587	0.143886511516178	0.34606263205423	0.00196136656728766	0.232523400899595	0.143917735694864	0.01730208504241	0.108904360891099	0.00175596459864093	0.147296827083286	0.0317924564617656	0.0645877850448529	0.0758200789622166	0.186761808379455	0.124637176319161	0.28569650300513	-0.0982423993472541	0.143291479029591	0.00490102498539384	-0.0119596849994091	0.120834170564051	0.247000654167308	0.415294057913004	-0.0966415424499376	-0.147256297148067	0.0571145325848171	0.198571645192109	0.316440934414475	0.0265526962897964	-0.0421010943338994	-0.0852645398089339	0.061151221271996	0.176520934047755	0.442183284884347	-0.0622893836085153	0.447134966185344	0.508826566761749	0.579163401230021	0.0929454466006018	0.207616073239044	0.321010377709712	-0.115141424726171	0.0862507310590421	0.0444993620270788	0.0667693132648535	0.0582545709763396	0.134572362693684	0.105512389060656	-0.146718420213183	0.308970273873577	0.372879995340068	0.00449629911942482	0.0914978628540453	0.408399034549764	0.726790877564622	0.745915840627232	-0.0388219268362055	0.174360704357585	0.189797043825081	0.188670202498801	0.224587681877782	0.0905004173732421	0.299087578296684	0.233649439750629	1	0.277080972458434	0.369048286395093	0.0136857145890043	-0.0262944530883871	0.301838433669451	-0.00282321137462	0.195124243627507	0.0862760839749197	0.105776982868378	0.0959751872774124	0.245250359007269
JMJD6	0.720281867007739	0.594957765667039	0.683678366749938	0.445403953168451	0.683469029341153	0.666282211810843	0.705723847207024	0.56584978003997	0.759920039596622	0.722187816484829	0.742988346281041	0.647476900610579	0.616709830073549	0.722410209495088	0.64993700734281	0.30326353938678	0.428085264131668	0.644998134632791	0.866553320689505	0.793202841205503	0.589510321333216	0.732922336122046	0.597977221002466	0.453530453311793	0.659293818356577	0.686650659567927	0.759836248916431	0.840403160160728	0.745090949583688	0.595097464105982	0.669059394693489	0.902264187850272	0.629473964019397	0.543154708158177	0.548926296508103	0.728485446136554	0.653930231946854	0.752434283969361	0.580508803741155	0.702492529018519	0.665483771596571	0.650220416303915	0.441890097641066	0.599302572182598	0.55851541429352	0.485247063286979	0.437825790873123	0.545043831717904	0.693434959485852	0.843032196386817	0.69077118191854	0.58236248509939	0.583691089260558	0.780189520393395	0.74177905292614	0.625939132666561	0.629173459126154	0.734922945888989	0.678347778894587	0.78500909571547	0.751782347181085	0.727384864620451	0.682145217853771	0.49935876028596	0.545751806331364	0.652673834784011	0.693763408921283	0.735226164347151	0.729807933622679	0.788040313351064	0.493086313388973	0.718011944336675	0.338317075444906	0.713164198799967	0.615338720938415	0.660486476242601	0.579561155922086	0.669561800119045	0.538869907333915	0.734735162163145	0.605890232552603	0.862425771401163	0.653155430159819	0.726646137487087	0.629941097181967	0.592076246374128	0.277080972458434	1	0.738799176868715	0.640427571915136	0.600685637857992	0.704946931940937	0.726351327458214	0.843470767731872	0.67933803076361	0.647776057502064	0.846219198433606	0.700536753175093
SMAP1	0.841560776912673	0.721064413340695	0.731919666797959	0.691078284974786	0.906565728938809	0.830555585017547	0.845947878512243	0.809108957883236	0.8567301247289	0.763121236053743	0.913293520606329	0.816965317387364	0.649482622301969	0.809711702996309	0.858313190171653	0.4894927312434	0.690446099669294	0.809063327542047	0.780543754075073	0.728075298038866	0.648929790486209	0.743102108264139	0.741273488798343	0.68339922113724	0.878735995229246	0.791137503684382	0.937601554609676	0.630765477465468	0.743669141613882	0.872698369630941	0.831698464387846	0.776431455291911	0.805396125844805	0.662963382968707	0.787703234112863	0.896869769850454	0.84790981303065	0.914059636904515	0.614943651601837	0.878062960898021	0.771006995989386	0.851032385296236	0.757952513757162	0.839162696907194	0.668483242318148	0.660903462011788	0.606861947589615	0.780709872182935	0.890885441897655	0.928002422360749	0.718315193397413	0.714663386417408	0.696376848232994	0.623843182121994	0.901514952714862	0.646678463325008	0.748686814501444	0.896678698302874	0.88862596510346	0.637209485736963	0.869889898854789	0.882613476533361	0.864178789024161	0.481119173499445	0.689083869734244	0.795315815173425	0.836939585401493	0.845550098280624	0.847860491945805	0.775835810909951	0.526467422051628	0.808544785998027	0.53912986448412	0.74374080292491	0.768625826294516	0.895656382705288	0.815360313149268	0.6921183361989	0.74225143479733	0.862852826591215	0.770176370921303	0.816963507355913	0.825151842433808	0.8404395180283	0.907820049739012	0.843712964415097	0.369048286395093	0.738799176868715	1	0.853639429141154	0.785359069819831	0.926171064258789	0.833957475915861	0.735980227403147	0.863978401261204	0.886332587970636	0.683856297486305	0.885949772885733
PILRA	0.944828276556324	0.864253020350761	0.75507548759967	0.755709352048858	0.919715409791716	0.896676681651749	0.902143706576361	0.8751353361781	0.869833326660942	0.791872158000856	0.923740978819638	0.889309189761182	0.749351717865291	0.741547194882036	0.943756364477147	0.646023645761065	0.665100107429246	0.815032663596584	0.712080931911259	0.772423697067587	0.709702425966704	0.715531615493163	0.897069925639423	0.674754369425346	0.766939186743995	0.858638073152777	0.913864979306668	0.572745499720021	0.740932816922236	0.918145623034964	0.89998352660873	0.719026591514381	0.845038915596665	0.644434974215006	0.828754571150232	0.888480221318942	0.848052612052902	0.886962498794122	0.705877768683862	0.889537606835189	0.799227788643892	0.94584693981384	0.785769760393456	0.82942211789572	0.526278108469964	0.752517606412393	0.760956184354886	0.850168152724598	0.939471749078724	0.847287056742568	0.711555458448108	0.802945529368038	0.798544954039594	0.556796416532877	0.886884679648067	0.505920562723346	0.873638762443848	0.763955049631424	0.780736176838263	0.452748254303739	0.881464557052655	0.852541196045143	0.833543121111268	0.510611829319038	0.70544904064466	0.852479748125701	0.878095724844009	0.905840617066539	0.836073805764891	0.785540448528548	0.702089891621814	0.734483463551493	0.401809811600116	0.79082327960879	0.789561718765183	0.799235545635376	0.600619784716608	0.442280215851796	0.89639526197519	0.876085636535199	0.707401610866098	0.760971550842045	0.807545630576027	0.832307141748632	0.887146314837455	0.870483732028308	0.0136857145890043	0.640427571915136	0.853639429141154	1	0.843329529043447	0.883751421852411	0.895667625132772	0.635241267238344	0.865107820027777	0.923670107481969	0.626637468625941	0.911700843385406
CCR1	0.869392416694683	0.840901670538518	0.756170155772393	0.72575022649421	0.844361369306937	0.83821259080283	0.867594619509439	0.803951699197256	0.842935440080546	0.735567585336357	0.86225807546069	0.873111210155165	0.767581646568077	0.693207056896585	0.874978698607811	0.72106935922794	0.565557672355006	0.763223119080531	0.613716503187276	0.720407392218332	0.682835787893284	0.672104761957917	0.793427522396928	0.738444489965336	0.690175325257721	0.839024139042535	0.845167340204536	0.510454118704252	0.681743587755789	0.841653243544182	0.835894283876507	0.662486385745051	0.859759112150216	0.660744076100176	0.748909842372438	0.754334067534249	0.790254057417086	0.819579498413121	0.758224847161654	0.818489405094254	0.826573041762237	0.860922163567143	0.641771903006644	0.743642609492432	0.599854573298428	0.755059768882804	0.696357406362909	0.783592131465988	0.834468011918497	0.765598181192152	0.703317626951996	0.808357201878546	0.774626134339806	0.555026275738959	0.821773400714822	0.472263909278085	0.837188025501314	0.746626543828288	0.704135618309049	0.405693979833663	0.867330615331955	0.80409158720497	0.777730115210224	0.572013241438406	0.711739265405428	0.785996828516101	0.829585872465516	0.854969994394477	0.807092664164461	0.715146797272925	0.630796447956783	0.72749257381953	0.374775630649817	0.710841524917937	0.74413047817232	0.684837072393536	0.496974985733399	0.406080172195071	0.84893887802254	0.76433197420346	0.63907236861669	0.696706001209114	0.705010319251874	0.821461305486037	0.782268849065383	0.792527942659981	-0.0262944530883871	0.600685637857992	0.785359069819831	0.843329529043447	1	0.819934314367194	0.859927224794847	0.565891931257064	0.838534642444919	0.843677504976599	0.584906820801388	0.805844542239888
CANX	0.839663539014548	0.732452196166548	0.730276910728047	0.793579206738154	0.946142948307482	0.867404999487668	0.898495459467099	0.897909713247147	0.857708522887443	0.803533341394322	0.959360533117444	0.858565151800134	0.637575618817967	0.806283544583896	0.915255082868139	0.522274766736773	0.794838573100612	0.915861318896242	0.733818103240056	0.683830323459398	0.721078548627214	0.72344600103628	0.720787485822596	0.749026638531592	0.828361424342329	0.871797311686916	0.954435163761272	0.627850904904672	0.683800295407522	0.928226449090494	0.844077261318735	0.747881228735944	0.852599852822404	0.735438591956213	0.88540149818833	0.899470604189963	0.908127178357589	0.908224503837202	0.725914195883483	0.9359717538392	0.846380397096453	0.904464708610917	0.812874436688484	0.83236365166842	0.663413077614137	0.70209694020067	0.618692356649681	0.890619836039062	0.918187278349113	0.90393558045143	0.678578823622699	0.752792832848198	0.733124854581792	0.562949210004204	0.955485419022182	0.618480478672973	0.806318440351394	0.923302860106548	0.907350031403588	0.614051019735761	0.883659615357401	0.938767586559055	0.87894309025715	0.465586522022677	0.763920538428918	0.845226053864441	0.881926882198364	0.884935857380732	0.881631059918612	0.785175905362194	0.484643356604853	0.837398291973575	0.655958129798203	0.69764211017488	0.735197162518073	0.908215483322308	0.803167947304817	0.59834878334907	0.824395107716542	0.910269318973993	0.855432410833462	0.833544582924876	0.876033339047502	0.906922835604755	0.956734304446011	0.894521506829058	0.301838433669451	0.704946931940937	0.926171064258789	0.883751421852411	0.819934314367194	1	0.888383043156189	0.705634697382528	0.89668171605367	0.956029692465799	0.652729038154124	0.91572648460519
CD4	0.91094506423825	0.867629868394041	0.850886608906884	0.793870905998574	0.919759556605273	0.922635431931557	0.9384796639842	0.826346556645812	0.894352466867542	0.880077695850629	0.934129940608894	0.93528326096966	0.800180128872864	0.788514509653066	0.909620957554618	0.559940088952675	0.624798682846242	0.858862897179253	0.726564808758511	0.763278381053277	0.80374032809267	0.767764887499686	0.800263484392504	0.768252896616998	0.767821168279864	0.90216636219326	0.898209713778857	0.650101361841272	0.744042893396938	0.877500829049632	0.848072084189474	0.776259832658885	0.920782062740779	0.803831514265977	0.805535867654984	0.868387002157598	0.850368479505449	0.879463834465154	0.866850209644753	0.919867661988013	0.920929920241137	0.934741455946303	0.665424577086397	0.797982040369143	0.602908265962454	0.817399367188372	0.683282076043896	0.843685223897588	0.863598366031423	0.853326039464747	0.775779077148543	0.851391312994479	0.844215506800009	0.671199484942393	0.885709469366847	0.524387854499759	0.89473663584799	0.819042240474625	0.787711637518304	0.523569113942504	0.9203063593404	0.911852994515542	0.841075985584335	0.639416239073521	0.823885122314946	0.872024314566786	0.920230842538427	0.927352226761462	0.885213644706893	0.770833929875078	0.622419997509697	0.802476238711169	0.492962242735017	0.815360593295378	0.760399467609387	0.76886542837389	0.540157175156122	0.437970481784171	0.882377765436708	0.850572460862469	0.739697636561243	0.837434577032119	0.811584648568311	0.914920341037693	0.840119740788234	0.824575981425744	-0.00282321137462	0.726351327458214	0.833957475915861	0.895667625132772	0.859927224794847	0.888383043156189	1	0.704461472366838	0.922627338372801	0.901328616979374	0.689897165203751	0.863025138046443
PTGER4	0.666367195074541	0.500556284316266	0.651051922260024	0.452964309312174	0.69047410693539	0.599696869996813	0.64112925721001	0.603330514900326	0.727297300445072	0.629712066388899	0.737284384599531	0.593867622923741	0.580259556095785	0.735238080260605	0.666090877058949	0.173194466097019	0.545812277217461	0.675258356153463	0.848647355537311	0.763535851930971	0.540845047485554	0.756283615228414	0.540350777308214	0.442763401790783	0.694668973894123	0.670576426869437	0.751227991875312	0.835582821099719	0.78561757611602	0.583113349820363	0.626188356358935	0.886219711750513	0.593789145156399	0.539304649227951	0.59258959505513	0.71225853238253	0.733702469790879	0.69817165653537	0.499032406510202	0.68423176472196	0.596700738762429	0.659852363169512	0.548582762120605	0.604045944480969	0.443186335581476	0.419701685043562	0.415722092075498	0.550258507440154	0.659370697657097	0.842368930896723	0.667532623623491	0.557740455643457	0.558592790055871	0.778697760470145	0.765161312910388	0.620187676598165	0.517006950539075	0.681375026124448	0.651992898075985	0.686368148355209	0.722353752117308	0.739681983560592	0.628793927514677	0.377718945678632	0.423762013046611	0.638813577786594	0.657906414840278	0.65000187731452	0.704404942970118	0.850385111263829	0.350994708521889	0.593717482906216	0.35151983093942	0.633280936971654	0.503520344307676	0.698607710662208	0.614375157618512	0.57438931547204	0.472145475445747	0.730624500847468	0.695975143281956	0.873480879025902	0.675072966694698	0.742193861101819	0.639593168651773	0.544318323505736	0.195124243627507	0.843470767731872	0.735980227403147	0.635241267238344	0.565891931257064	0.705634697382528	0.704461472366838	1	0.702883677648672	0.661630444062135	0.847660942539093	0.652620376095794
PTPRC	0.871122954843896	0.827385241225928	0.88602989439675	0.839385580777962	0.935455348999325	0.908491222762967	0.927366159006321	0.789246686679611	0.928277789350024	0.832360972229242	0.934279928937277	0.92105442886043	0.750533589786162	0.842191023170547	0.880268323861071	0.539101128356212	0.623838068722046	0.825999126170219	0.736126916871977	0.799236758763828	0.77184074404754	0.772049068034199	0.748560372594543	0.813967148229378	0.800765963570106	0.86255173111855	0.926589214286101	0.585924088751473	0.800232884887996	0.880773013059342	0.836341466562101	0.753544003699658	0.932132266866143	0.836551743406542	0.753460322435287	0.87855586252923	0.835101150837005	0.886853834457691	0.724333829519863	0.940226741281481	0.869881140886669	0.890978303636524	0.694529640052029	0.822998651358158	0.662518770076884	0.785269413087908	0.670490922744524	0.796996975521254	0.817233003990146	0.890310898270109	0.867075551603751	0.819611837727706	0.833200201230914	0.702551168875617	0.885612596129305	0.638314692163419	0.837140116246902	0.861426236614207	0.822867799338297	0.530931325251059	0.937668026890655	0.887551484148361	0.878004564953671	0.591947579798353	0.746366643831899	0.802790081384107	0.901751762614496	0.87649136885362	0.87811271081543	0.735848012117178	0.608484338727696	0.805124667042404	0.496799620131452	0.789367028060972	0.729777731735968	0.758914385753514	0.601265227491987	0.531091470778964	0.829328361661638	0.840056843505898	0.781787296029487	0.819545580885449	0.861962626158799	0.875529321669976	0.815035167232595	0.818143256671721	0.0862760839749197	0.67933803076361	0.863978401261204	0.865107820027777	0.838534642444919	0.89668171605367	0.922627338372801	0.702883677648672	1	0.860636733425689	0.692911909018461	0.800121863101213
