""	SIGLEC10	CD163	THBD	C5AR1	TLR2	TFRC	LILRB1	CD74	CD86	LILRB2	HAVCR2	CD40	SIGLEC1	TLR4	CCR1	ITGB2	FPR1	CCRL2	TREM2	CD4	ITGAM	CD93	CD44	ENG	TNFRSF1A	CXCR4	GPNMB	ADRB2	STAB1	PECAM1	SIRPA	ITGB1	KCNQ3	TMIGD3	ITGB5	ADCY7	PILRA	UNC5B	CD63	CD81	APLP2	SDC4	GPR84	CANX	CD47	NECTIN2	CD68	ADGRE2	HLA.DPB1	NOTCH2	SMAP1	ADORA3	NRP1	ABCA1	ITGAV	SORL1	PLAUR	ITGA5	TNFRSF10B	TREM1	RXRA	CD72	CR1	SCARF1	PLXNB2	FPR2	TLR1	IL6R	ASGR1	ITGA4	ERAP1	SDC2	RHBDF2	AXL	CD226	CMKLR1	LAMP1	LRP1	TSPAN14	TNFRSF14	PTPRC	CD9	LPP	SCARB1	TRADD	MCFD2	ATP5F1B	ADGRE5	CD33	PTGER4	NRP2	EDNRB	SORT1	CD69	RACK1	CD46	NCSTN	CADM1	TNFRSF1B	PTPRA	TNFRSF12A	RPSA	SLC16A1	ITGA6	TNFRSF21	NCL	SIGIRR	SDC3	LRP10	C1QBP	PTPRZ1
HAVCR2	0.491170811633556	0.560228217311502	0.300161717959616	0.344628032346455	0.500636715013798	0.476122275505791	0.590131975944871	0.468972384412987	0.618715820857045	0.223038900029338	1	0.555712454532127	0.418614858900976	0.407365355612887	0.582716712846643	0.658172006423059	0.515970615531418	0.295582046138215	0.599572122644958	0.667611048786852	0.470265786395776	0.438485297508129	0.445236528487984	0.521507989813229	0.465553779996832	0.392532047658826	0.248974668579719	0.477284319416085	0.52388501334603	0.275197353096965	0.53025851839845	0.346771483293273	0.443247276906504	0.597505916457394	0.57165511679959	0.484367457293232	0.379910640393659	0.558503463332808	0.363195173380856	0.678295558638366	0.550125051993724	-0.0397813009479924	0.566543496485236	0.477546269524572	0.468847158592055	0.380681261447522	0.581750396578445	0.478716567759556	0.411515079105796	0.287925633175757	0.485176821866758	0.564450508886336	0.563544156702163	0.38897085256769	0.421149455214422	0.512672447711209	0.322525656757637	0.247310508647511	0.363327403628296	0.0248675686056034	0.412825750400151	0.274916292700833	0.294854678404764	0.454005173323771	0.3275084533732	0.160752170462589	0.45663976307012	0.723371230611542	-0.0598351692156379	0.563044648241315	0.233435511421746	-0.0189890017480514	0.51845504609975	0.495541291571276	0.563872284481569	0.656967010893553	0.605939829526106	0.53754848526306	0.627623314465394	0.448078614263909	0.641188148435394	0.127971531317002	0.294067681253887	0.499279903861067	0.467841307978586	0.425347418941455	0.289431924841921	0.30605098014358	0.563395288012674	0.777924516108174	0.449542621403793	0.174125273295259	0.379729605159092	0.457957551767976	0.509409179833841	0.470736314088278	0.365862601774457	0.279771897908777	0.417821302064657	0.174811074042844	0.127096219294978	0.477391214104137	0.124434545651749	0.373629881581027	0.301331162088885	0.396844628429419	0.636873246484542	0.191267200242059	0.586495302353875	0.360504158580882	-0.0352449041113349
CD40	0.288342884015969	0.256812363672383	0.131411528526196	0.0531624659816819	0.314407592059523	0.200154447098816	0.534217970925695	0.366298906559584	0.584171765835106	0.376407218489133	0.555712454532127	1	0.135191015521333	0.371173752846348	0.487622877898129	0.60138260826516	0.161833023006296	-0.0466208265437158	0.262884612173469	0.570825936980597	0.427815139569487	0.273195708500984	0.474491553923528	0.494216488980637	0.540225999926988	0.356574079475093	0.190669090317814	0.269982659476252	0.198772449517981	0.133837849492479	0.51265146141425	0.64335689428057	0.13840255510909	0.31169734385381	0.504860112057742	0.362647376299836	0.140234504685212	0.452221615568396	0.586568210805559	0.585157146184733	0.576170339722729	0.262529055998439	0.195917912159902	0.598805650520601	0.729021887912606	0.603856803564837	0.450187567114569	0.431398212784065	0.278451867408481	0.439529488929794	0.578864644901706	0.23319724880652	0.494936412462045	0.307356412870459	0.638164629511765	0.325711694802774	0.0550791350185808	0.590099192178907	0.607551309657828	0.0294782498372829	0.549348016300412	0.105651321190901	-0.0506666140191419	0.546127505074932	0.597896143683379	0.0210880065850389	0.324855831930744	0.404786777297505	0.0646729825447986	0.526176417866136	0.593954651167402	0.210399099843122	0.169446214320906	0.311739063894627	0.421797429661534	0.201785811461185	0.411274343124827	0.38952368735405	0.415924701894317	0.42638028408138	0.724622561768851	0.408694392364948	0.459819001148129	0.479285912225128	0.714309216830271	0.642311795657315	0.663833613928326	0.645474521397669	0.601214149751722	0.447212326834448	0.628843340663369	0.217936339145068	0.424685543242336	0.203041841038605	0.737552295185194	0.478007664353178	0.587358659878741	0.495429408417504	0.2262831952578	0.389112281083345	0.388893707877553	0.750784704538526	0.435286524148675	0.430120076579996	0.449946129822626	0.676425216636368	0.656746210139214	0.23538735355561	0.519455028735809	0.660543921211306	0.11220181723736
SIGLEC1	0.493269195718394	0.642254009558136	0.574021082551811	0.587939642337986	0.406367271621548	0.320764633369047	0.375990158196816	0.0646765359912456	0.206265869327902	0.240968037945387	0.418614858900976	0.135191015521333	1	0.393451799840472	0.729351427645623	0.36589233247172	0.433560325068555	0.487125517075034	0.448288606494235	0.505962669228768	0.55298937702303	0.499137288021094	0.554075221149556	0.442756443001148	0.236296705732975	-0.253282357338155	0.279386448011581	0.491996459849965	0.626911741326297	0.171000354065363	0.496108594181668	0.0264532483533812	0.305817367442464	0.516375753570595	0.509648657287357	0.364826486829636	0.375805686496301	0.243122722657006	0.123126393864702	0.505341625413301	0.418450392536697	-0.0381080499983095	0.652328938998037	0.279822737932225	0.148573772729625	0.147161029454124	0.578926474847895	0.332479824826737	-0.0903895528963391	0.0771743343863676	0.115443444686072	0.56317333847868	0.47738393583589	0.418787982677757	0.243902179839223	0.302724480417746	0.445080323029431	0.146620837806075	0.052562033330266	0.00326321412109499	0.381516677418632	0.326024270090228	0.676145542529749	0.347356440297068	0.138611716854531	0.121986615728247	0.227975532504225	0.446981043059831	-0.0383905642096594	0.204243875616288	0.132915640066547	-0.0793056041983616	0.266960732515471	0.142640517731162	0.297792925004267	0.64621542865893	0.669201467545872	0.484234384589615	0.560972950745251	0.293655395552033	0.196287548221544	-0.0905554777042317	-0.0169358389689559	0.270816626576666	0.0535525287990385	0.109044714504646	-0.0171953762311281	-0.0841425565796026	0.328267438211184	0.442729361551829	0.319778248774511	0.114626205478289	0.0748914771682451	0.0836122767116813	0.0663219062242425	0.232836146716472	0.00937299218337154	-0.10244315828806	0.146254645832376	-0.0718462960322946	-0.118583017559347	0.00490624357936612	-0.0171518761952603	0.0127065626647288	0.19769547956872	0.0475428483728024	0.194667065367005	0.163022865204756	0.321193458640226	0.00325241630155971	-0.145151283046645
TLR4	0.71397754804072	0.675997196638705	0.489375171371261	0.652449068320022	0.662182880584934	0.452284737081761	0.639385740795152	0.14608049712982	0.340729635349809	0.50549146745569	0.407365355612887	0.371173752846348	0.393451799840472	1	0.611194845109281	0.584771879094007	0.625177433372332	0.3463961897442	0.587021900531571	0.575446098503018	0.568026552577261	0.592173609952766	0.624866510904666	0.65040407441177	0.431827568002185	-0.211535258061024	0.0707274453061881	0.48127642613266	0.622459527643037	0.055185426263546	0.5618265227838	0.208764247344338	0.352948295930159	0.570481399973408	0.517659346505061	0.601256514776582	0.326918473315277	0.505443183456575	0.208697328952531	0.586366111362207	0.489186588206897	-0.0840909978088813	0.550865376788157	0.350758103596552	0.362865220325134	0.241204730041301	0.453070418897805	0.669033901371939	-0.0752751279599347	0.224859290740453	0.243619942338004	0.611814705318623	0.623243835805955	0.244235359346375	0.385179245876968	0.51847364748462	0.482460306279571	0.229326849559965	0.158316208940268	-0.0215814551754964	0.42188605270621	0.22291260995942	0.521415950906893	0.456267339400756	0.355789656159135	0.494532281067631	0.493689810203932	0.473892429118564	0.306198101601349	0.467429475462873	0.366597854002998	-0.157367654333201	0.402035561291386	0.156672124530776	0.0782376737725054	0.549874611127	0.515368329610647	0.501760505687362	0.577629120514338	0.199168995573545	0.397918678899876	-0.0665660572992258	0.120240757596754	0.286309985964134	0.391609753920587	0.12553797167223	0.172365754259152	0.171719538292962	0.600027002097247	0.412333635116903	0.344897926610392	0.1137213921276	0.25934845821692	0.0922032815333257	0.282571258985832	0.356893533254091	0.203270544959963	0.00716866563043919	0.370884919393173	0.0554471303246189	-0.0400511088473669	0.252143179758559	0.0403259722536144	0.230541904662689	0.263135594661904	0.27851280990787	0.329170008009863	0.0621382204539027	0.330742456403234	0.236481907406476	-0.119604406025057
CCR1	0.560002130030931	0.751543108624848	0.705595863976337	0.504092629618605	0.707919374215333	0.370367870347476	0.667196701364543	-0.0519333303525263	0.411597179983788	0.395366494174396	0.582716712846643	0.487622877898129	0.729351427645623	0.611194845109281	1	0.714600794974376	0.453099825929324	0.449521081028985	0.582249443124046	0.781873834937947	0.811811938986213	0.616872317226317	0.829758561784701	0.677955168785347	0.480795647813351	-0.185509721411583	0.502928755691843	0.666329784733146	0.61879235463738	-0.0139642692179612	0.805643987456386	0.38146522720887	0.256635891545937	0.753246422174332	0.759904759020797	0.47371979941259	0.510226730835297	0.41520309593181	0.442800963826948	0.767100353296999	0.792076959111641	0.164821873480868	0.704051766533025	0.65759085351147	0.516012969173762	0.427476867565172	0.82142479890513	0.466120745632062	-0.204319265432356	0.437083529825253	0.451885630858285	0.660138403817569	0.807805849423979	0.618093007136519	0.527544617829011	0.401848305344048	0.486142572722861	0.468178331156328	0.389587373250141	0.218979198051633	0.749723303944801	0.247336430999082	0.470928582601543	0.553452538655619	0.470128053416469	0.184425102163273	0.436111744873101	0.707259419276741	0.105418261124975	0.367483532168311	0.416037336716927	0.127823052736706	0.276207578003023	0.14620325112936	0.34364140717953	0.687406762886078	0.872524497012242	0.724419110912537	0.778711157622446	0.528213368959987	0.448401565490071	0.141997986135283	0.269107444584685	0.530989401005138	0.335046108072332	0.420642479530497	0.308914179375576	0.300092221987289	0.639235343775989	0.484680752833127	0.654140759254172	0.317558095907025	0.423101103212313	0.0147777248443456	0.415337682156937	0.524754230644342	0.330639976780799	0.0863028971077348	0.264920233614785	0.142357535844545	0.101712474424971	0.382819229216691	0.224259778408395	0.191638957134811	0.483732443789716	0.407094289295709	0.433464780460971	0.220518815391364	0.491725507258514	0.344148913930257	-0.061330545864086
ITGB2	0.668362670756718	0.73366915397302	0.416459110466327	0.437783146191674	0.618350412756937	0.553194581670615	0.811062147636248	0.206051496050795	0.442903001729751	0.557207514486606	0.658172006423059	0.60138260826516	0.36589233247172	0.584771879094007	0.714600794974376	1	0.612483755681558	0.246211030283559	0.75574798913441	0.922642345690786	0.734576795479519	0.681567550769122	0.616231662386466	0.83088773775539	0.489110696482019	-0.0786890614142693	0.125014081641462	0.538185541410094	0.63427158520056	-0.0974886330637706	0.719895947735996	0.430454108629935	0.484785343950061	0.753531397447765	0.806243684207375	0.681873064736914	0.232529956084581	0.615042732722368	0.337588887850332	0.825610354340417	0.647768019479947	0.0860374243481093	0.58984051781465	0.491387207973628	0.531487607547589	0.479391588419506	0.565915349300445	0.654211555797735	-0.015116900806534	0.331032413139801	0.323914729052681	0.714218699012876	0.797357222926323	0.282930874465701	0.614178020544826	0.640396082894531	0.363708948927356	0.481146015481478	0.305684943920278	-0.0871513072892781	0.633295973467069	0.0825853144698329	0.284340441719211	0.667931210461618	0.609703718691237	0.266996812158127	0.63433607034475	0.715282190720382	0.0840211584668507	0.649149053924613	0.490095457261591	-0.16115802479791	0.513382483943315	0.255070593210956	0.232466508061027	0.639872266596648	0.593095715707492	0.543177041408699	0.691616697400677	0.291123192807182	0.716811976767734	0.0406010645243642	0.223573760076297	0.451818252306416	0.536653858396088	0.349996572566026	0.455272343317241	0.444345353784231	0.787509192501048	0.582220375567487	0.552462536390147	0.0212403494321954	0.497225933827953	0.296455392078839	0.504210515716543	0.497612375760852	0.371875560771532	0.153517262686349	0.483575864192071	0.0800125684842876	0.110231125701372	0.551208433143567	0.131638313968775	0.360889593821939	0.319899097906746	0.52779203763098	0.425777822443769	0.063117263067289	0.399283256871217	0.5191628973671	-0.178729415937799
FPR1	0.829106387765919	0.820223355163276	0.414685098832865	0.783240548031731	0.603273554447962	0.795648201039679	0.48362975720278	0.226804960063071	0.266589313727376	0.178359179964163	0.515970615531418	0.161833023006296	0.433560325068555	0.625177433372332	0.453099825929324	0.612483755681558	1	0.550197393605362	0.888112720196273	0.557730030454199	0.426098726762331	0.686081200796963	0.427677010608618	0.583349373252551	0.274552719133763	-0.263324122161438	-0.124664870212535	0.576874902491615	0.834205191860201	0.0990072110158774	0.466379213743419	-0.120640732170633	0.768656183037652	0.704801414811753	0.573915836100769	0.766023467096666	0.312862525098689	0.66298125678088	-0.0886255160682818	0.603278611271878	0.240975598219748	-0.311793827194752	0.75225211667781	0.0378426208953751	-0.0410838497366545	-0.000746713644340029	0.282940743492383	0.69562183195944	0.0256166940067503	-0.124552689392362	-0.0625146463588582	0.845159540727406	0.581942286807034	0.11671415618793	0.191698356989387	0.764839994680789	0.579946062713375	-0.129799234924337	-0.168038612949532	-0.236059747428313	0.268737107730358	0.265755220475648	0.524467679854814	0.250804139234623	0.0362153709837067	0.487997932398957	0.717508715873661	0.597756069593181	0.0191204445770016	0.392350463368041	0.0177766787039922	-0.434298227451221	0.776585184600959	0.379786195034275	0.157816775084497	0.687148774763061	0.397214968375189	0.447552704999701	0.589553809284787	0.0168273529871779	0.306073799363402	-0.271575281730588	-0.0127858298142741	0.233089187913669	0.166734355723088	-0.140270301775408	-0.197056968927862	-0.191333130004762	0.411127969801063	0.600366946359856	0.0898312389333934	-0.147387216583424	0.295767479984004	0.513271965492241	-0.0591393428998702	0.211398496305565	-0.0794050901388331	-0.109614597988485	0.598956616399108	-0.140279477951155	-0.241991167119436	-0.0933634312381504	-0.279583024483795	0.273264502142227	-0.000325357622701734	-0.119722283576423	0.0406883851589063	0.0533058744675269	0.230240297174416	-0.135044880125394	-0.213638940466
CCRL2	0.505216627282846	0.549038858319133	0.427314163152228	0.720721247260435	0.431011788353439	0.481827810345841	0.347107044813515	-0.0044584279737982	-0.00107932847585136	0.105466348445231	0.295582046138215	-0.0466208265437158	0.487125517075034	0.3463961897442	0.449521081028985	0.246211030283559	0.550197393605362	1	0.455875048581013	0.306767653847536	0.302061609305861	0.358393302523668	0.479143424610298	0.350933318935729	0.0893910223559712	-0.378170939699246	0.122686418247582	0.441753068949083	0.548363694519627	0.116462631684217	0.392650429038272	-0.126874639080356	0.317439907260012	0.429534486367641	0.295742143393519	0.398493166931182	0.435523405715951	0.285887748874457	-0.0536270405086369	0.322946547887405	0.22897495937514	-0.0720307518881294	0.60387893325612	0.0927934155250814	-0.0884940024807276	0.0184918500504258	0.363533818209468	0.426914364001673	-0.176316491000725	0.0350076495189796	0.0613723900841933	0.546948274300021	0.313690544993918	0.278241903513956	0.0906661727730073	0.329976920187481	0.729707685115439	-0.0850319380419772	-0.0875925888667848	0.041088210542926	0.153023876805937	0.359416967724001	0.577731393697919	0.189804777212857	-0.00729922308396044	0.234753798007268	0.296847170527802	0.526421999875486	0.0678713728829048	0.0734433335723048	-0.0938203570815714	-0.162188248561783	0.420377800663183	0.145819082160584	-0.046145822390662	0.493636137644355	0.423934384744819	0.311719101020528	0.483622313410388	0.154969259702124	0.0342859438617368	-0.165428285361939	-0.0731414568248766	0.17197449185395	-0.0743955414825751	-0.11927389635395	-0.197743350371169	-0.196158488739015	0.168875731449553	0.416928226901077	0.120539258808524	-0.0672774911953826	0.0935845515452366	0.270474597921613	-0.0763767682134271	0.194498695999816	-0.152424578436685	-0.166717457155306	0.455083670343051	-0.124282401465973	-0.236441784190021	-0.179018393273002	-0.153687535282827	0.0653136364141605	0.0155054459690177	-0.134590358262468	0.0246782450452796	0.0383316599096511	0.160018638441533	-0.167556095824316	-0.152349770154458
TREM2	0.80526767277939	0.893328001063529	0.483403780466071	0.675080844431095	0.678894690560986	0.795567351958752	0.512508880334488	0.148223658052053	0.326371975691345	0.161617366631018	0.599572122644958	0.262884612173469	0.448288606494235	0.587021900531571	0.582249443124046	0.75574798913441	0.888112720196273	0.455875048581013	1	0.700750789317841	0.559279366059927	0.757230307681719	0.521230099437508	0.683169450371511	0.375065079824284	-0.251024456965425	0.00617721444706971	0.623292061108522	0.877657361078204	-0.092294162149795	0.605435596738706	0.0361212300190773	0.756447864669085	0.811338582771978	0.712985740782465	0.762809747539483	0.375917569285111	0.733033288979389	0.0520950012005121	0.748254015399087	0.394129798558215	-0.213451363390899	0.802714446025494	0.219913560092278	0.0586534224681082	0.11560108236254	0.38269248555062	0.619207551824449	-0.040035910128336	-0.0242916404320978	0.0614993281058567	0.920482843834864	0.748920960546868	0.256879329318978	0.322065807237436	0.798055706340419	0.518889740749384	0.00783216600533365	-0.0247080131255841	-0.179396988290788	0.429538905107542	0.190286120068295	0.465232213032813	0.337436928101877	0.165245364372316	0.362697641563017	0.764780312924992	0.691353722787269	-0.123864628445091	0.419715916910841	0.119722979234907	-0.314658557525487	0.785568182250171	0.411327148514351	0.235977423125778	0.776435581321304	0.526488383517348	0.629624642287908	0.655547494516392	0.137004738548008	0.371355714428514	-0.164027560264456	0.134761450909196	0.389848231824045	0.230626304403664	-0.0081767303847116	-0.0879968080026685	-0.0850941580052291	0.511971061454408	0.625923015826522	0.250847074212908	-0.0625958616825888	0.480131173287405	0.462748219288527	0.0421381187319095	0.296146478701726	0.0716940651870022	-0.0218969307133932	0.591959629701718	-0.0387760516964868	-0.115513404851412	0.0198780446599813	-0.153037595156118	0.332198324906406	0.139840595141614	-0.0073050355141306	0.0916951882986658	0.152262885597696	0.308389218308866	-0.0323449142708061	-0.147212792137774
CD4	0.640980186913104	0.750512667980217	0.449231051782626	0.452279219657916	0.581381881299592	0.552340006522347	0.814924334809	0.174162998228716	0.346567674061909	0.5562914166845	0.667611048786852	0.570825936980597	0.505962669228768	0.575446098503018	0.781873834937947	0.922642345690786	0.557730030454199	0.306767653847536	0.700750789317841	1	0.760725209443192	0.701343924397162	0.658666807969699	0.842399167507873	0.567035419504037	-0.124275532170139	0.165514286463935	0.541468888355849	0.677783536202163	-0.109537926946615	0.771390242717679	0.498693973367299	0.44508926920828	0.728409283926072	0.845270532723581	0.68554028748586	0.216367503561987	0.616085816555989	0.408356733656932	0.885705610513638	0.718651579954351	0.144246620708263	0.62486383006903	0.56713187103133	0.562529224437173	0.58080608676716	0.628704037856359	0.634935838022319	-0.0629317470821317	0.384861950514666	0.384676315434215	0.720450317685459	0.819515730398539	0.381648154559417	0.689468668974955	0.584882961176847	0.354625551947981	0.558078479888194	0.355698660934794	-0.112071745614917	0.623032718392081	0.0978393094830636	0.376146207159175	0.716076067335106	0.676704153897498	0.208467367138943	0.545657482909314	0.760742120389696	0.0058329817657306	0.633926411798546	0.52668804789475	-0.138175540882081	0.455336562153573	0.220656305039024	0.233844807848376	0.69694101862588	0.702417199120691	0.614475416101509	0.720721979172435	0.32122092371594	0.698956709609422	0.109735270439946	0.287386213561624	0.517211383721029	0.571030369185469	0.424297427210636	0.500077512616579	0.473047098362412	0.760100948183221	0.623160147238986	0.655816398050695	0.0857611036264631	0.510174682101535	0.308430047519669	0.529028042757282	0.549527632172417	0.43531722416286	0.205136197010788	0.406620289783299	0.167214504425503	0.179809687614855	0.559250744008564	0.218366469224462	0.401855291404816	0.406867512934652	0.56729258111668	0.462319935249719	0.175980689096568	0.499673631871186	0.548093599062809	-0.0925293371472894
ITGAM	0.561133119429437	0.739348221762527	0.745820583917377	0.44952081767389	0.646067834973821	0.269911942574206	0.670406450920672	-0.0858865987797914	0.31371635529413	0.546704485373499	0.470265786395776	0.427815139569487	0.55298937702303	0.568026552577261	0.811811938986213	0.734576795479519	0.426098726762331	0.302061609305861	0.559279366059927	0.760725209443192	1	0.772247257422976	0.774256565734414	0.703992159276337	0.335495950052202	-0.253320056203213	0.337876027754605	0.506747663375982	0.555443397614762	-0.182317873938807	0.609810553643915	0.285564802879124	0.182085043277087	0.756357606436591	0.771901181467385	0.487814171021294	0.305696897518812	0.325677659933631	0.235387143153864	0.693335081413604	0.636727993114327	0.000195818401103572	0.562600596703423	0.520678823909905	0.517943308880519	0.293444773441738	0.636790047547607	0.394399752773855	-0.241492937040501	0.269859700908302	0.267706213210571	0.631837199490713	0.829350098385365	0.327353803525473	0.375099944691624	0.258657772850246	0.4303422420771	0.406714426534275	0.292996851712	0.152835699292901	0.719273509181972	-0.0437745189204162	0.388170013022429	0.592076392731948	0.431017188128696	0.173478220308697	0.440234682623171	0.622283127505041	0.242990468820198	0.477819385136022	0.385368701141213	-0.00153102878763374	0.129852890706954	-0.119760231713951	0.31181744718868	0.637848988751404	0.71139286053693	0.508969050465732	0.626285141969063	0.321694648250324	0.38138899575818	-0.10949749144985	0.0518510735909095	0.40816105103259	0.320610194911887	0.260015974500488	0.259546090204628	0.242297971922103	0.632959419568396	0.37452091702534	0.457708214390878	0.129080548322074	0.273316612625833	-0.0333899578964357	0.309609103119809	0.279191477301266	0.237444055595562	-0.137635042373955	0.172840050616957	-0.0784891175169031	-0.0357887982884097	0.371166169537312	0.0389476473212572	0.036886790518576	0.38051008415883	0.390881118124188	0.275134172696491	-0.0184420836833957	0.240002034753597	0.355209208675198	-0.280616354056972
CD93	0.725879391052457	0.847951667795187	0.663304259595336	0.648799521332601	0.677994424627528	0.536097525240852	0.56509713851112	0.0394341289400286	0.202098412883263	0.384767304632331	0.438485297508129	0.273195708500984	0.499137288021094	0.592173609952766	0.616872317226317	0.681567550769122	0.686081200796963	0.358393302523668	0.757230307681719	0.701343924397162	0.772247257422976	1	0.632093605079375	0.68764777484068	0.32627809666309	-0.348730076524014	-0.0236180918110459	0.495497049109747	0.746540535708338	-0.0963171500942202	0.561998653752783	0.0578387658084981	0.402549093177979	0.770410810618184	0.724928242185948	0.672248232537061	0.155027712707967	0.553740124083149	0.0269296737572339	0.701566836425153	0.414602540294499	-0.187890040676585	0.636292198271708	0.24856710370998	0.221408613218429	0.106099773478211	0.335671859229208	0.523162523758725	-0.153849545689457	-0.0495042159814036	0.00603519893944214	0.779197427029591	0.804676812979613	0.145769019290362	0.283288169217298	0.512002730748823	0.508293869265511	0.146445037777968	-0.00631237718601918	-0.109766719502063	0.504233576734048	-0.0542183400798172	0.465272291865164	0.441595002062516	0.19065108970478	0.396279424834582	0.562194512016592	0.570184936049734	0.168045878601632	0.515621874071963	0.218465648013972	-0.317577542520198	0.445176797017202	0.0062052529627767	0.248346906770283	0.70517163398347	0.526889829787176	0.50450850237252	0.533038117496215	0.0214810159764817	0.279638316924111	-0.236259391260368	0.0326309777004489	0.287869935587328	0.204491284911755	0.0221295768984221	-0.0347325313640033	-0.00189744305330289	0.523657702717873	0.532688803859148	0.213870979442213	-0.000979583440515656	0.340486127335364	0.236168657019772	0.0289193715882727	0.115293587350144	0.137632397039259	-0.130514142702415	0.344483840558335	-0.111155858538131	-0.151668432557696	0.0761989881089446	-0.201070667932256	0.12952779832459	0.222968042612734	0.0615124614453509	0.0581734359472492	0.0747463983208216	0.175748055003299	0.0356341769105117	-0.218888487037505
CD44	0.531813379583182	0.663571392784774	0.7190710941668	0.53457844238467	0.720526856230762	0.296946365312238	0.596195048220138	-0.151847811169803	0.344717778801581	0.371052242634137	0.445236528487984	0.474491553923528	0.554075221149556	0.624866510904666	0.829758561784701	0.616231662386466	0.427677010608618	0.479143424610298	0.521230099437508	0.658666807969699	0.774256565734414	0.632093605079375	1	0.586517981528003	0.527278425811724	-0.278725387580545	0.472791270264496	0.603894499116055	0.518409972518896	-0.0895269314250431	0.709882942869209	0.423652405972817	0.17817138303496	0.73588169760933	0.720763944531035	0.413043952956806	0.492091541007493	0.400144344422141	0.498016581059526	0.720677018688776	0.769966327831127	0.222931144006665	0.646148939550833	0.701683855339227	0.51274771534329	0.392389986286738	0.733855865228725	0.475095355589287	-0.30101298340377	0.434825169754081	0.520560751840368	0.6014706227779	0.802244059865118	0.624419536246411	0.43983824937816	0.334756332016734	0.633007948998753	0.421079127409956	0.412649087143348	0.366330237009065	0.759964693684425	0.157507663105525	0.399686751164859	0.422337529395898	0.417065294308183	0.192585136864913	0.443073163382691	0.662597814082819	0.281878849944055	0.353031037851406	0.397044331819842	0.26496588024179	0.193016008674813	0.0822091683470454	0.238000325013928	0.58283897667622	0.79243756063585	0.691139050253931	0.724321782173092	0.472715296934696	0.264205062091309	0.172913104816363	0.341030134170397	0.538106086694971	0.379673404424541	0.456358456591358	0.247563357842348	0.256652418675001	0.542341725203059	0.406948879775354	0.593636759995311	0.344943892789244	0.457075953264698	-0.0698802084203858	0.422826950055194	0.50035588718037	0.341776841886564	0.0626107176870069	0.276534309068976	0.192137282449207	0.172359236335516	0.366968931214399	0.223884438443075	0.183419486591565	0.582843929900512	0.364802134236378	0.332678454477872	0.225186005294559	0.502228516455748	0.296541897219742	0.00925388541661236
