""	PARD3	EGFR	CHRM3	ADGRV1	F2R	CANX	ERBB2	NOTCH4	ITGB8	NRCAM	CD9	PTPRA	SMAP1	KCND2	TNFRSF1A	TFRC	APLP2	TSPAN5	TSPAN12	PTPRZ1	LRP6	AR	TNFRSF12A	ADCYAP1R1	THY1	PDE1C	PLXNB2	HMMR	NOTCH2	NOTCH1	IGF2R	CD99L2	CADM1	NT5E	LDLR	PILRB	KCNJ10	TRAF3	NECTIN2	PLXNB1	ADCY1	ADORA1	ITGA2	MCAM	CDH10	CNR1	PTPRS	S1PR3	FGFR1	EDNRB	PRTG	ITGB1	SDC3	LRP1	LINGO1	TNFRSF10B	SMAD3	LRP4	TNFRSF19	SLC16A1	LRP5	GPC1	RIPK1	NOTCH3	GPR37	TSPAN17	DCC	ITGAV	GPR37L1	IGF1R	LRP8	CD81	APLP1	INSR	MCFD2	TNFRSF21	AMFR	RXRA	LIFR	LPP	SORT1	ITGA6	CD63	NCL	ERAP1	NCSTN	SIRPA	LRP10	ABCA1	ADGRE5	RPSA	LAMP1	C1QBP	CD46	CD44	NRP1	TSPAN14	CD74	SORL1	CLEC2D
MCFD2	0.895548762743601	0.86961130958494	0.894444346589981	0.819756848742487	0.827519958650336	0.978154282053984	0.881611928604727	0.740511736305108	0.959769477123926	0.893317247552896	0.862381476477993	0.973460682944821	0.960127576894392	0.880011739941342	0.922241680890932	0.94855299590695	0.971914937091327	0.935075938422465	0.93419213508853	0.931935404794413	0.899097076822193	0.895655039177373	0.8120272200025	0.294145045266425	0.652322599778822	0.910163932129155	0.928753188399753	0.67426780390296	0.950832413566318	0.913291607375509	0.901011893300866	0.939641319682326	0.941729471655803	0.938933805621643	0.750290608755535	0.851779071989563	0.892465341306641	0.930653144741059	0.863775495361931	0.782374211655294	0.895296292835987	0.800502362854196	0.668353151776385	0.590755765889695	0.848924683206051	0.887066228212819	0.850279125661527	0.723920340977037	0.933341026607153	0.911012031229442	0.841883099269652	0.82449712450833	0.892227285564033	0.947176658653162	0.786666612034292	0.877247837036451	0.886029866876487	0.900509348188795	0.908250508832498	0.963315941210555	0.88671167098716	0.81701096861934	0.945112891458813	0.69534237904799	0.819737762070495	0.905143575832816	0.803437037379949	0.96139438636863	0.879909083497129	0.7595131831933	0.921825416811644	0.957734423435994	0.883830520387543	0.481104246237107	1	0.939200360238164	0.959883362788272	0.896704071877949	0.762318265277289	0.880366555822651	0.938044894263512	0.506786123469789	0.943880587209416	0.95635724120129	0.90262025313823	0.958464204388524	0.77202364120868	0.866481260786248	0.869776648601612	0.819659556635008	0.932488104316393	0.950633141702246	0.934210284697636	0.888158607847795	0.21191310284457	0.688332940683069	0.752309675015439	0.639875731707062	0.687573150665989	0.807896455550265
TNFRSF21	0.863358932096974	0.874449733163598	0.852681138865794	0.790546776651911	0.768238158615914	0.957845369661643	0.846586882545016	0.792588331683318	0.919163390675008	0.850539212347662	0.857042256664435	0.941091980362163	0.919975035223016	0.884757793937618	0.881526565006402	0.961782998100217	0.953509842166129	0.923344110276801	0.924928595280758	0.925537612295313	0.893000649441727	0.839514487987094	0.747217329130081	0.193932222606779	0.705355772426999	0.886434957141519	0.916479945190455	0.66190116708893	0.946487003522408	0.917939479892152	0.924581495543937	0.906231522029675	0.933327707699002	0.944841939717759	0.69110309011108	0.847959557888109	0.887290270580391	0.941233256740001	0.875851196040349	0.767170339320011	0.888757949550062	0.766064439517271	0.598821558755701	0.671726572399647	0.861956969991618	0.869196947710852	0.84387127691642	0.700027037299855	0.934081975556447	0.860564119917816	0.868271295728725	0.860407500846092	0.862330937284765	0.953728251794336	0.8488961230499	0.885212697731797	0.898696613699317	0.909290480001725	0.886774612794319	0.939415344532373	0.915599543573093	0.724401363171593	0.947675458137759	0.731674516213923	0.808231759517109	0.895096315514761	0.831851841008164	0.943485869432214	0.904740413403726	0.742324056164329	0.925572822089138	0.927441203345137	0.858274812203954	0.561671434283221	0.939200360238164	1	0.934635121002402	0.893896077657519	0.668716162322754	0.865856421777682	0.909967645495262	0.463591848259742	0.9061611965778	0.936011352511924	0.885635009603281	0.952064934568222	0.701102401279149	0.807207700036698	0.854866277899782	0.810760077877584	0.91949374057516	0.905116985619518	0.933299087549515	0.914095846416695	0.0657428216393427	0.723446052029832	0.808678743415958	0.687716652396913	0.708886868356158	0.787855444468663
AMFR	0.886740982494196	0.870546477983563	0.851582999608538	0.815712882664347	0.816825734409851	0.973047514680939	0.891727274010385	0.736804740185442	0.934089711823032	0.862041393458183	0.860600826883264	0.963226384549018	0.948356691672505	0.882289944511511	0.90713516909949	0.920549518454962	0.967850375134019	0.934463689810113	0.938323072502731	0.905949534396308	0.874902456489028	0.88389351021457	0.771354247984397	0.307231307289392	0.651052715105349	0.886866774149539	0.920930559903921	0.711032354204063	0.94331251763587	0.920176381975544	0.89001930299173	0.937367634376596	0.939262212111781	0.916067186662312	0.752116893786605	0.8666521570234	0.878935040541455	0.930013929781568	0.841018220350627	0.77236202470144	0.896252257220102	0.785221836370327	0.654953263204745	0.586323369690088	0.823580433943966	0.8504367748389	0.829717388380959	0.727223823019527	0.929284299688969	0.911326574174107	0.823563226414729	0.815481377523146	0.883500947890053	0.931368534170587	0.786415384286534	0.864314938058247	0.883340687437056	0.906956379000771	0.913883703474385	0.962048827687114	0.873781738697919	0.799336889301861	0.948518092150312	0.719834548688024	0.794793512123008	0.904032520642148	0.780497797036083	0.948689668208004	0.866744772348883	0.742333339612013	0.917714825030978	0.944676071708267	0.878116867216083	0.474979634152547	0.959883362788272	0.934635121002402	1	0.896670889368932	0.744692995059279	0.849335443550631	0.950059859429038	0.505021190642836	0.921735994197727	0.941832211054905	0.920647421400342	0.943528431421288	0.780470795056713	0.86288690939039	0.853799545933671	0.811120820939757	0.932401183679218	0.947562862720257	0.919663103355384	0.867529369989655	0.201932514926607	0.661092131016066	0.729470767620916	0.638036110451628	0.692550410452831	0.818942442781872
RXRA	0.875646834294359	0.82827894089148	0.788571148666971	0.749713467552678	0.847848897582894	0.903187529543587	0.854460065672673	0.777323384981354	0.88070037250767	0.872723382575223	0.890326850126203	0.895943843805792	0.872649593265647	0.83244396163883	0.860869451670527	0.864131221333978	0.884861047225381	0.842226191281637	0.865505276791992	0.846664680240262	0.923908176768165	0.880828372396338	0.666985519786778	0.330329340364758	0.747209579118814	0.844659352782389	0.895414497538438	0.688173856577026	0.909259898324077	0.897467234671462	0.901780181274308	0.875385624827917	0.895882400386211	0.835875471286221	0.763840385056684	0.864346540789773	0.879704979532634	0.902191397165708	0.866558540993293	0.807223886000866	0.845008714417394	0.700954738539605	0.739205177959133	0.687309525572128	0.738416177744587	0.785958899306387	0.851770612003411	0.747372862199775	0.91079691369347	0.83925704124464	0.835188234807805	0.842108941200199	0.814283245873798	0.873119359498725	0.763830920814944	0.860351550334426	0.868780548340473	0.843270637520958	0.836147207951994	0.875615864898817	0.830436955390488	0.726838613630406	0.899580835591868	0.703128492332496	0.801352286111696	0.8280807442723	0.75754667486178	0.904876072499583	0.769032792341483	0.832872768493495	0.877328325356799	0.902671578177779	0.873824316994924	0.587887334328352	0.896704071877949	0.893896077657519	0.896670889368932	1	0.757778752151048	0.855895423184371	0.910935202240467	0.572424694725346	0.811699195652445	0.863087454315208	0.861672359145307	0.902582603220988	0.783106399732465	0.861954140061447	0.875042991482042	0.735116401584734	0.845839643554044	0.89696786005633	0.828640329619064	0.912813730688324	0.257614135531919	0.737044643709575	0.814489984952093	0.708726468785162	0.753648981418171	0.835752653939126
LIFR	0.66850350731256	0.602809234035427	0.586826984280957	0.7854851562235	0.89313449460999	0.764887396852235	0.767568991043337	0.591450342737709	0.776915317654749	0.757331700152703	0.731101642258693	0.767945165771849	0.789708305729502	0.582005233984116	0.849523391712925	0.665317862262698	0.713987960879312	0.64910970686995	0.683677294582538	0.651914331098177	0.696447680346919	0.890706912753753	0.560569981013076	0.778962568303498	0.568801406612024	0.667045801355322	0.701148091886646	0.484796605972664	0.706453947171316	0.67629312997738	0.696073788707869	0.719784774430571	0.726846816857275	0.62580893952385	0.840287089952923	0.718184068126764	0.783090308284248	0.704932961045139	0.720342517543849	0.819213932991281	0.609345474054586	0.724986423108309	0.87249858454619	0.436401633888112	0.579646759675539	0.660763781236996	0.613325326251935	0.80167703894942	0.691173546440305	0.884659120384895	0.583172254825041	0.623750061457535	0.76401908738719	0.682526230182856	0.480757871537174	0.595422403286916	0.697956344463473	0.642868994259231	0.620641892219567	0.705394700606187	0.601049985258633	0.769715076776688	0.715112971892913	0.545228551089914	0.782288659645971	0.619746050386376	0.497042412542892	0.762534750474946	0.590051777702958	0.705116297676401	0.703739342987243	0.858566704262732	0.765293153847853	0.413080666137658	0.762318265277289	0.668716162322754	0.744692995059279	0.757778752151048	1	0.719858801406462	0.785188775674024	0.814535908406444	0.643492997075814	0.655224068401731	0.753201660059837	0.703707155984071	0.914313062632991	0.924829020341516	0.758006947681249	0.51923577463117	0.63431967477458	0.867417625461241	0.63959225647289	0.710425023851588	0.656996130794401	0.620069179165875	0.580570774670869	0.555823666758181	0.74182800382089	0.680838923346181
LPP	0.791810555580997	0.821435187021681	0.80245836077245	0.799624253674054	0.820728664549156	0.858766083650438	0.821356782900298	0.764159775734386	0.893412190854282	0.899895502261033	0.77713589903104	0.859026599881443	0.832998145839449	0.77684590812601	0.871538809255835	0.882417527358914	0.849639127494024	0.76989377970919	0.761791597852879	0.867932385693455	0.866990906344067	0.849509819290209	0.777740240365257	0.253778569304433	0.680869543503579	0.878275673748943	0.817284020678558	0.5391117700675	0.867408353655494	0.813542380886349	0.900280987708914	0.826581911338788	0.825777336096311	0.815805208170163	0.741188706269222	0.799601636192554	0.856431661496149	0.825418886300047	0.860396780600706	0.791224357487601	0.809967179630833	0.769404032775034	0.669216627521526	0.693193516988398	0.772835891899732	0.742213007025895	0.840799811271353	0.715647389287435	0.85493546953639	0.776556227151035	0.785273518828993	0.836108796130446	0.840440036645325	0.867491337638531	0.697396937547215	0.855255650838785	0.826541608828917	0.822501221181737	0.728954601770894	0.818558310636425	0.803670152900163	0.763579030525825	0.851299455045287	0.676385230060806	0.818239862268458	0.7933546215226	0.723147250645297	0.915276110499665	0.783493474863775	0.858096496735482	0.844093999431909	0.869689491417299	0.809375786615986	0.607389351285461	0.880366555822651	0.865856421777682	0.849335443550631	0.855895423184371	0.719858801406462	1	0.843548546808211	0.543913077728456	0.79094767130131	0.810341742918659	0.819824280972213	0.871763025075037	0.701603983300558	0.828196316241131	0.880969039934665	0.725728229204302	0.743675222019834	0.857230375050601	0.804796424563591	0.913164607635119	0.271447508502249	0.781820522176359	0.800035846620741	0.712551615451126	0.736943454762571	0.737376476520101
SORT1	0.905307994450111	0.842594562273447	0.804227870303278	0.798289447642553	0.864010080261108	0.951892884926252	0.898464123922172	0.796857178498064	0.894994568499394	0.86023519644415	0.850897755355729	0.934557795940257	0.912711285214517	0.841905367421374	0.920190428094717	0.873117341858212	0.957973600569769	0.903621428865505	0.910699614036233	0.849391019195866	0.876463657142944	0.890299967650829	0.727862731589184	0.347213594597051	0.664411199330381	0.868734611864337	0.948703223163985	0.803981337359662	0.935407966329592	0.918263544241838	0.921010749343085	0.934387738663384	0.950426378319161	0.870353077294881	0.811430139391689	0.924432671737299	0.877658817133652	0.933912557915967	0.892486646329757	0.7926378550434	0.842531588791077	0.761799592705702	0.740805495894589	0.651585513060481	0.737921289028528	0.83288324222908	0.810356999457062	0.803657190949359	0.938541724043664	0.91246892333561	0.816861343246225	0.872385118539252	0.838448540582578	0.883757152692497	0.743655742371252	0.851134601238545	0.863969135340347	0.850260742652129	0.912595758075145	0.940452610892313	0.850117733230617	0.7864979206029	0.947881003072881	0.766981088892602	0.802420508647814	0.886387661410785	0.753921487345127	0.93526750377129	0.789152919039607	0.779301425542117	0.898921885732847	0.933572819979649	0.912051279963413	0.563383195813514	0.938044894263512	0.909967645495262	0.950059859429038	0.910935202240467	0.785188775674024	0.843548546808211	1	0.595336974273537	0.876803624590552	0.903469709850682	0.957039260478718	0.93668023204905	0.843353365747599	0.898334671865257	0.878397809428689	0.773477730444881	0.894714513359544	0.944362729732626	0.868804188104303	0.902758878206895	0.289642753953203	0.738063888336268	0.803794689104342	0.721689042506035	0.783095646172234	0.88750016026732
ITGA6	0.415989165056919	0.378236429646558	0.246834559638639	0.597601927060695	0.778569641900281	0.512336295601124	0.537073969683594	0.594819233308717	0.476927873781723	0.560491125008512	0.541702459487401	0.481424646164274	0.551283380408546	0.289465738907285	0.67039413019848	0.412530831276877	0.473852310716144	0.362551433096782	0.390417988274719	0.361831546718931	0.445720765337271	0.701936571309242	0.282455121466198	0.786896790583067	0.561037940035042	0.42249643260651	0.465891347193735	0.317898186169192	0.449989747941036	0.451266415346281	0.581239783460134	0.481013961537078	0.494492391655129	0.333583935047933	0.74471376605699	0.54561512545143	0.562624548566613	0.485153165995802	0.630415529784751	0.733770402232538	0.322347578348974	0.555132855749828	0.831152024924399	0.502589919539218	0.283579362945051	0.346292189429396	0.377431083925215	0.781320990280213	0.447834226169995	0.673169236022689	0.340644329810808	0.579632734225457	0.534964401767861	0.38702391766442	0.253431372241261	0.353343421723628	0.489561822120089	0.355609231406366	0.324594506238279	0.447253617822386	0.388310351042056	0.577943677521389	0.487808119329111	0.520220475033926	0.559385121820177	0.381069894097204	0.222937110802875	0.518548993224228	0.340404184671679	0.589487485982127	0.460849928687075	0.65758006581645	0.591388080133653	0.575901854041772	0.506786123469789	0.463591848259742	0.505021190642836	0.572424694725346	0.814535908406444	0.543913077728456	0.595336974273537	1	0.339180854428858	0.360633060109598	0.571173802118108	0.466575907400912	0.812837707370856	0.772169576628567	0.600938347330587	0.269020563449473	0.365916155940415	0.669051745064162	0.382261807796906	0.553616495556917	0.719996143819685	0.668700902490825	0.586638544316648	0.642889938049233	0.792095265386984	0.511929315673789
CD63	0.856809002374707	0.814419994080669	0.919256499294528	0.755594941066688	0.720380417347191	0.959029060302717	0.824433303576366	0.659420610670695	0.918168043449414	0.813239606493455	0.787097195834297	0.948166605442352	0.932194888251718	0.845611653830064	0.878962971394107	0.936144169205863	0.962428737089679	0.963384916125765	0.928024422523895	0.903050890229015	0.811668254311736	0.792083621303712	0.88332115147496	0.168832860186282	0.526202883163875	0.885174461907629	0.901414119078514	0.619791235516106	0.903012667273625	0.846813460726083	0.822742534294888	0.891809419637635	0.905984103269715	0.952294471549761	0.65526872594486	0.736636007895003	0.796736528937005	0.908908743812528	0.769113680046542	0.64687892400839	0.885120521542103	0.769651260647885	0.521474134311647	0.492056283189427	0.829630533498521	0.910479398538833	0.775877676115604	0.630984121082389	0.88490733480401	0.841718799107707	0.80748015621428	0.756555615569469	0.834340894823327	0.924206570848909	0.764576649434727	0.818729165443176	0.809297230948351	0.86284941177771	0.91289386943022	0.963704289358122	0.853343690410702	0.806029225014265	0.920168396274376	0.640208104297293	0.762199492091655	0.900429135198919	0.81318671757124	0.905343620547773	0.884039999622013	0.608792380280969	0.890653279179063	0.899793083334937	0.82483825823702	0.367261314006262	0.943880587209416	0.9061611965778	0.921735994197727	0.811699195652445	0.643492997075814	0.79094767130131	0.876803624590552	0.339180854428858	1	0.981677555237242	0.863480190065228	0.931842893095957	0.6806539267546	0.755485543735836	0.754499726574356	0.833568579725613	0.956399423193698	0.890227809270789	0.973878345944691	0.793201328448738	0.0919155973776473	0.596293342488818	0.641420734065173	0.526930206805629	0.552997205529084	0.725091640412517
NCL	0.89985467558616	0.845480423192413	0.922912361239004	0.749417972970173	0.742402280009432	0.974025246785606	0.854040726916736	0.707500438242321	0.928731131033224	0.837389028354357	0.845788517170028	0.963196767579675	0.950110639696345	0.895669927734976	0.879555514624393	0.947316401771503	0.972784091959186	0.97183537087458	0.955832930281643	0.924060059357217	0.872045264660801	0.817646070444569	0.840262996288446	0.169440217234721	0.610383631487004	0.90321214185767	0.932445845802477	0.670386213993788	0.938161158100795	0.902040304911958	0.860570064603051	0.917771729915033	0.93332227643943	0.959827161640448	0.679135005162474	0.799520672370324	0.833574760483612	0.938344604603325	0.800598422703992	0.698009846718333	0.91785316826276	0.75898879875491	0.559351433671521	0.561807670010935	0.839150322515638	0.910677343243003	0.823499775474288	0.656511676738474	0.927794492033456	0.853354270367663	0.860233794146928	0.795580753447091	0.846928280784153	0.945012016631211	0.811273960647955	0.85753148971424	0.860586871343306	0.891490047878479	0.936962369709618	0.981554521231073	0.884482432040462	0.778360514358594	0.947790769569022	0.684722468578091	0.766514345621341	0.913431251873278	0.835472733095849	0.92568869096834	0.888783272127657	0.670134558119471	0.915644986230597	0.911674414733121	0.856752569288622	0.418161967496323	0.95635724120129	0.936011352511924	0.941832211054905	0.863087454315208	0.655224068401731	0.810341742918659	0.903469709850682	0.360633060109598	0.981677555237242	1	0.875654124476585	0.954407701132093	0.704791238270215	0.770074218808363	0.792454595013878	0.85049272485837	0.979122027030002	0.903121809714951	0.974863190903669	0.84527437543806	0.0670797048350305	0.616743332338037	0.701041041506772	0.565012899464611	0.589913678607578	0.784275388152875
ERAP1	0.849152199028149	0.813820303188382	0.770106364335654	0.794408580057606	0.823341338591566	0.930358785125453	0.87954713720772	0.745832185669031	0.874192282617865	0.84817996607769	0.809558405797951	0.908315740802377	0.885473219807913	0.802366164981204	0.903889138314841	0.846517658225355	0.932097549257077	0.8850975632021	0.880643035841044	0.829892159217241	0.826053424345243	0.859545257819801	0.733535655228291	0.334025153803009	0.625485526081276	0.849039809682577	0.911807962166822	0.767728612719827	0.906781693913385	0.878554833307372	0.887121598857502	0.900001840042581	0.929835156850341	0.848216637610769	0.781620005672361	0.875088605710709	0.847531316585147	0.906443031236141	0.861313863920404	0.758376215707646	0.803214168081913	0.774473645109688	0.701851972099816	0.592916332380788	0.721967182606314	0.81030678947801	0.781748704775772	0.768138561912076	0.900142901017637	0.887786509034878	0.776293225635829	0.823823799888272	0.811083126605473	0.853963806245752	0.703560750229435	0.810962876159949	0.826933163582345	0.832439302164324	0.879176693383104	0.911783770217836	0.821043763495004	0.794550688123917	0.924363731936354	0.717976943734074	0.774506686563689	0.861207134848864	0.722450202055546	0.91127272209601	0.786067544417507	0.73035749707932	0.858797297432613	0.910620809740792	0.889621990450154	0.510350628681239	0.90262025313823	0.885635009603281	0.920647421400342	0.861672359145307	0.753201660059837	0.819824280972213	0.957039260478718	0.571173802118108	0.863480190065228	0.875654124476585	1	0.902829916879449	0.813249577288462	0.883243901958407	0.843208785472699	0.776357238159794	0.866554376364234	0.919780500113757	0.861964080809749	0.868209947605154	0.299341915248592	0.715812334218711	0.750072404101287	0.70601268588108	0.766149635598646	0.841530524884006
NCSTN	0.913397682595235	0.855655067931961	0.879887753265387	0.77852857172595	0.803600004787914	0.96383228112628	0.872240001766239	0.799209435758944	0.924805075775002	0.859516838019294	0.840268276889769	0.954131082677325	0.932320720123072	0.889433742381303	0.900477314117557	0.943777424706802	0.97024949986454	0.945522910148928	0.934576556719822	0.911954908856984	0.911637960547804	0.859743120252785	0.778286087373214	0.218122068270845	0.649705047044568	0.912833877726364	0.953487796908044	0.698787953180202	0.95212513512664	0.920369225187572	0.918781629526819	0.932360803363634	0.933813363257428	0.940276860925403	0.723055016373399	0.869934448171339	0.862399223653812	0.941819834681157	0.870878143973903	0.759722670296709	0.907399332661997	0.738332200849856	0.639787680390724	0.658064866040306	0.838165047037097	0.883744898928196	0.841928175267242	0.730695349243064	0.949696349983471	0.878312377078474	0.869705423536176	0.873313771017795	0.85353582870358	0.944803431598954	0.798008494348864	0.887905865320313	0.90119828286305	0.890816049406808	0.928569125106096	0.959114015797918	0.900028683388558	0.75031552945145	0.956153920000673	0.744199781202563	0.806958115051998	0.906064617815579	0.838328864377367	0.946333250954771	0.861363018816671	0.753823431398868	0.930223776780386	0.926458923423846	0.867773470510561	0.55652979048899	0.958464204388524	0.952064934568222	0.943528431421288	0.902582603220988	0.703707155984071	0.871763025075037	0.93668023204905	0.466575907400912	0.931842893095957	0.954407701132093	0.902829916879449	1	0.744541619541757	0.826427346644345	0.862824995296946	0.805133522453782	0.932255827133921	0.924551410258604	0.928597343979721	0.907996211461671	0.13470861853952	0.735518113948004	0.798269443646699	0.669549248749429	0.697986915457079	0.82472821156483
SIRPA	0.712264287298355	0.604394367903601	0.577674962342211	0.757831581300591	0.896164966925788	0.798299034809859	0.821062832865015	0.669197706818873	0.740314304461313	0.739556227563759	0.734602360590533	0.77847451029168	0.815670360853829	0.601278153117668	0.872579622869703	0.66502313381319	0.765574517968867	0.715964932132035	0.727994164988361	0.624971571515762	0.690733775983296	0.887743946004758	0.579972939028597	0.707113784536787	0.591809921148661	0.699968125984444	0.768312575683502	0.582714448861877	0.728618771973529	0.709438350506793	0.76181910414053	0.771783137697149	0.767996091730905	0.641044902933518	0.867336492477768	0.768244711461022	0.737978901028511	0.768528581684742	0.747921743640694	0.790736511798857	0.634420912831566	0.694024286104002	0.864756915994899	0.516633169479903	0.532306204637729	0.654399577258301	0.59502857494153	0.865074714764508	0.736554320725225	0.882600183740107	0.600731638295846	0.70605777044936	0.717574325141	0.676559818578386	0.460399729782271	0.60331084727355	0.719436263384464	0.629911273675252	0.691157053602599	0.767011794320434	0.619531776972471	0.789869796394358	0.774991724777233	0.662246056625716	0.735501352111173	0.653358307290085	0.532738020317022	0.768345577238977	0.581947939802988	0.683137476761138	0.73112731340164	0.864931179866823	0.831466312990193	0.477901963620086	0.77202364120868	0.701102401279149	0.780470795056713	0.783106399732465	0.914313062632991	0.701603983300558	0.843353365747599	0.812837707370856	0.6806539267546	0.704791238270215	0.813249577288462	0.744541619541757	1	0.919017033561584	0.769273475818474	0.548773066344935	0.706714858532525	0.887363067297236	0.688211396226405	0.725427588819528	0.618189773403086	0.671148209655071	0.662770813999195	0.675168133223999	0.817882237591236	0.733420745392552
LRP10	0.770065272680542	0.723536176462219	0.670091238618985	0.827325063486077	0.925931520192121	0.868556585181584	0.872137258466979	0.727927881995375	0.848994840246378	0.843408457368183	0.797193806938037	0.860971526228945	0.86729243074254	0.694646122215474	0.909748863509691	0.785959245109083	0.836367880791547	0.776039544821999	0.78872337191961	0.746305376319305	0.800843835663713	0.933154744321521	0.645026497240625	0.622299160584296	0.644408887020119	0.780211058658561	0.827429330057565	0.623642216154802	0.83417122508985	0.791729510840573	0.854500932598804	0.830567792261688	0.840995627642241	0.753195286334248	0.866989970565937	0.838146629628343	0.845474697329573	0.843990705211608	0.844861582273965	0.848871622519974	0.717154774904009	0.748375716313201	0.851864692763243	0.582041501037012	0.668702046949167	0.751270926683029	0.714882986444645	0.862741950214194	0.813813603053138	0.923501091070689	0.68832118706431	0.777955525959226	0.799970824664244	0.793273754734896	0.573723389457324	0.727634621219419	0.806447746306657	0.760411728156646	0.75456125414187	0.819414292675428	0.738778786636393	0.813529712568089	0.847789051137842	0.667803938271309	0.831677292822055	0.758814387460632	0.635275841158704	0.864899246775467	0.68775711751972	0.788613299043772	0.818814415076671	0.929325488020942	0.856496717129804	0.545514556983925	0.866481260786248	0.807207700036698	0.86288690939039	0.861954140061447	0.924829020341516	0.828196316241131	0.898334671865257	0.772169576628567	0.755485543735836	0.770074218808363	0.883243901958407	0.826427346644345	0.919017033561584	1	0.862158634636941	0.645819549489798	0.761205337583783	0.939518034393287	0.759803227276373	0.839975030208862	0.550634109511276	0.745290318382527	0.725313874102681	0.722888749722328	0.839634281543315	0.771685755468078
ABCA1	0.819881775929303	0.795086870174327	0.714923875124512	0.772524079854629	0.831720805563502	0.860298801974331	0.854670369137697	0.75235337368162	0.847551058779119	0.854047809295645	0.787177280811318	0.851489036793189	0.830437233552045	0.741920066584431	0.855102255893597	0.834823744107524	0.842655913091749	0.788367030580834	0.781958138228425	0.792923493021307	0.885610167927594	0.87791014003961	0.632343261386227	0.365736476241769	0.662945956162155	0.794653022139902	0.845017974123144	0.613464164940328	0.874968352794876	0.848834621637071	0.903387871791716	0.832081529538641	0.838427318244319	0.77709609045273	0.714606867879807	0.86398704337363	0.822427245653154	0.836330873597911	0.861489155454323	0.7920609915616	0.759211254644222	0.688032907302674	0.718034633094186	0.642070841256135	0.747833853689601	0.761862192888627	0.843121439609217	0.757409202453787	0.836237847999641	0.817762435258184	0.81736746595631	0.818952577665665	0.784581438231638	0.83080060537114	0.670613566539756	0.808696284211678	0.870856190654955	0.811234960559938	0.778864337274002	0.823526135204875	0.791327752486168	0.720833064936225	0.847941427200223	0.699615447284496	0.809061794163563	0.789256192272196	0.759863610610015	0.878862499022188	0.725444520446048	0.866889041918723	0.854231920857919	0.866516125266854	0.821151290112162	0.583604891716861	0.869776648601612	0.854866277899782	0.853799545933671	0.875042991482042	0.758006947681249	0.880969039934665	0.878397809428689	0.600938347330587	0.754499726574356	0.792454595013878	0.843208785472699	0.862824995296946	0.769273475818474	0.862158634636941	1	0.658011196714232	0.765633290384521	0.872571725179248	0.769826949877012	0.899968320302897	0.346840591059739	0.763393285472862	0.786706812896453	0.706274968812424	0.76505146493439	0.781649289118799
ADGRE5	0.77324522896694	0.803121017744719	0.8368996755311	0.653445830845886	0.591857478375561	0.834448189518955	0.735004844222991	0.596330748622263	0.839439019736158	0.729076565440169	0.790163658479721	0.842476802726015	0.813219291059849	0.834565203228009	0.750318562673965	0.818856934365956	0.842690705508735	0.810670719815689	0.83326783983119	0.871130409947177	0.754753905141141	0.686165212260198	0.758350485001902	0.029841607540273	0.572236798563404	0.806638624715322	0.785893419899996	0.605263838943891	0.843564510237889	0.809865120540594	0.745337915995727	0.802333657308047	0.846747336438564	0.850263117614273	0.612499042400697	0.693683122442537	0.799717777565034	0.806237687933624	0.701509076447704	0.670717977725138	0.807499706066698	0.718365418254914	0.463285561803516	0.488846664761137	0.728831744739859	0.744784501617193	0.778817225444542	0.518907476703914	0.818037734893088	0.708638636946401	0.762316820721614	0.676425183337388	0.784367842880077	0.842527390799142	0.747717438059524	0.793627508384385	0.717115779218733	0.807059010881971	0.772827361400238	0.841050676799332	0.796247460806785	0.658824967676952	0.811695466923572	0.568401085710962	0.628799499463778	0.815692981623911	0.654316525814925	0.834234002778882	0.838788360208774	0.584436010059318	0.749420811523125	0.782674467743311	0.740405850745548	0.340833368804883	0.819659556635008	0.810760077877584	0.811120820939757	0.735116401584734	0.51923577463117	0.725728229204302	0.773477730444881	0.269020563449473	0.833568579725613	0.85049272485837	0.776357238159794	0.805133522453782	0.548773066344935	0.645819549489798	0.658011196714232	1	0.838004981446752	0.765912694484856	0.847384176896368	0.77078907742565	-0.0214425597314151	0.479623855020895	0.621751555447191	0.516941469340166	0.505525203153727	0.719276691525015
