""	CD74	STAB1	CD163	PILRA	ITGB2	THBD	TREM2	HAVCR2	SORL1	ADCY7	NRP1	TLR2	SIRPA	ADRB2	KCNQ3	LY96	PLAUR	ENG	FPR1	TNFRSF1B	TLR1	C5AR1	ITGAM	VSIR	PTPRC	TLR4	NRP2	CXCR4	ACTR2	GPNMB	CD93	CD44	CD63	CMKLR1	LILRB3	LILRB1	TREM1	CD81	LRP10	CD69	TFRC	ADORA3	PLXNB2	RHBDF2	LAMP1	NCL	CD33	ITGA4	LRP1	RPSA	HLA.DPB1	NCSTN	AXL	PECAM1	CLEC2D	MERTK	TNFRSF14	APLP2	TSPAN14	ITGB5	ACVR1B	DIP2A	ITGAV	IGF2R	IL6R	JMJD6	ITGB1	ABCA1	UNC5B	CCR5	RXRA	CADM1	SORT1	SDC3	NOTCH1	STX4	TRADD	EDNRB	CD46	PTPRA	CD47	MCFD2	PDGFRA	CANX	PTPRZ1	RACK1	TNFRSF1A	S1PR4	RAMP1	CD4	CD2	TNFRSF12A	SMAP1	PTGER4
CD46	0.250382175402838	0.142264273620257	0.325721717340976	0.172957121651047	0.338601278699414	0.188814473114476	0.279599692911567	0.335203183568622	0.370454239802458	0.116311009102901	0.288383311865518	0.310898325557419	0.340135423191804	0.0326713552350686	0.521499445369132	0.274957144941159	0.36049954235716	0.39134026599478	0.241212193109994	0.409926290221993	0.270888935265875	0.26977584255293	0.189605149013564	0.334382343663454	0.268213680087637	0.484329131182017	0.685557745742333	0.320981537853929	0.40548402160768	0.504027694038896	0.210457168404602	-0.0344395992222954	0.775352285595915	0.489828354004486	0.363220154268796	0.37296724414049	0.534229170138464	0.543760235643186	0.668094669662893	0.347670706732288	0.436096222317506	0.311267472654993	0.654728618953803	0.332645978225948	0.724004543164976	0.80292451576044	0.260302053997234	0.213466822538365	0.858641371125464	0.738656568165592	0.269226779254537	0.734798496701627	0.2743593450671	0.315643833196488	0.63979743007657	0.509003425158144	0.735276934289301	0.873127806118339	0.484044590024234	0.647583923579934	0.585739417890883	0.747185805012761	0.688359937921835	0.29497239567732	0.560690025435405	0.789635502963035	0.797021814437125	0.577961779072813	0.427557553849002	0.339690970809378	0.66383001228937	0.821561130940048	0.683693625075905	0.699954525531478	0.705967107701686	0.89932202445721	0.460335059681257	0.568732932074283	1	0.838221061386532	0.511947600885114	0.820844513349644	0.614159704413122	0.879932296219026	0.591412313542129	0.816843361543442	0.54038685313746	-0.0622299988426668	0.545902118102371	0.307991273782932	-0.185009762080714	0.657705646546063	0.769160072672753	0.349036546348905
PTPRA	0.0654449565718522	-0.0387795130597619	0.0539605366058215	-0.20277204272346	0.128846974670803	-0.0949133780764204	0.0999272945437162	0.12819162833835	0.0902073165470161	-0.137922425168614	0.113700807151458	0.0193159095558166	0.113791651186277	-0.149376845939978	0.260927777581276	0.0260170185357874	0.135447732902527	0.19993955418158	0.0252103236233765	0.0149255211522031	0.081666111617909	-0.126118174567689	-0.0524795916449542	0.102500121440308	0.00480284263483696	0.0856360945715406	0.39095931171505	0.0755902277672192	0.253347737376928	0.123612005885928	0.0243226259134352	-0.0938043699235332	0.769759406822844	0.208115017357906	0.0131290521115769	0.113463878200055	0.117197305908403	0.40690044960055	0.47443095537556	0.178213694389455	0.198463808616503	0.101659790391802	0.499107635594799	0.0938970024868455	0.60131163445092	0.895402664796786	0.10834592222247	0.065000909137793	0.828069473530886	0.746165283860783	0.0813255792546062	0.61962418822566	0.0837201145812925	0.0249842265852814	0.564059988411058	0.219512933061555	0.49159448934649	0.75336736038976	0.2619194633469	0.591761530224326	0.316798169547025	0.764330737348906	0.741783778516291	0.32840360506212	0.205739087882133	0.568991269128073	0.787965177625736	0.398269318127601	0.181515680755113	0.0750764984080764	0.707763903178671	0.915989261123007	0.821426985435991	0.903701643987478	0.878370470524564	0.755729476161673	0.324315500324336	0.459966540940971	0.838221061386532	1	0.859262380378668	0.897966886764616	0.886908504894647	0.928654886315246	0.869889293186401	0.901568792064405	0.493597452347039	-0.148766097719155	0.870296911991111	0.127820969323492	-0.178697268416306	0.920603838258414	0.902347143121269	0.139519129797803
CD47	-0.273738946688884	-0.30830866097649	-0.323453727564372	-0.444841396830544	-0.243419596626774	-0.319667252203342	-0.256510375237348	-0.248375069895851	-0.31259718938368	-0.365613166397938	-0.232817803934822	-0.269576653990387	-0.261823369196666	-0.367926597304732	-0.155918010597821	-0.344892740083875	-0.247601708828668	-0.162894708522166	-0.323786293528428	-0.410067552370199	-0.269476212952666	-0.453107725742318	-0.371366697192144	-0.266911680562087	-0.307154361759631	-0.256776076793587	0.0456807330182809	-0.223891445273903	-0.0692922748665348	-0.233338590721295	-0.314811414736909	0.0248858440957766	0.493537759762124	-0.21150269799799	-0.340804728361777	-0.277256664955421	-0.293454834060736	0.0548057493326975	0.11820390116409	-0.183369061727834	-0.20446752661605	-0.266661165623474	0.101528379226653	-0.276174602279169	0.245452511985778	0.725193382098304	-0.212146136758501	-0.192048803616381	0.582230403929237	0.504956551708584	-0.256153415544572	0.327541781630159	-0.278490963968384	-0.280125778264503	0.230472849792674	-0.227829811634428	0.149468128662229	0.424663006013915	-0.120990680620407	0.325855572067616	-0.00147226141184469	0.571602213809864	0.506613786913414	0.419442264664938	-0.223757451121061	0.16153298140154	0.525387119194777	0.261542095690709	-0.228855617728732	-0.275481855252115	0.708697786549171	0.752523346462038	0.83610242842293	0.900455967621553	0.77808668318649	0.409513989772847	-0.0152277819771282	0.130996763664817	0.511947600885114	0.859262380378668	1	0.75709960420263	0.954923920078269	0.73050794513367	0.946176655660746	0.752663228204571	0.181200837475209	-0.23241053109051	0.957504309713293	-0.213215753236403	-0.0911033982052406	0.897741839489294	0.740795600365703	-0.235072952333342
MCFD2	0.0987131225044307	-0.00970053476320779	0.106078835265342	-0.0797402172333847	0.162873136767096	0.0103431133961616	0.137278422630931	0.168220266447681	0.130174378761359	-0.0695945683889013	0.167265328986118	0.0330103657399899	0.156911416606084	-0.0943392741512734	0.348938881683841	0.115198441017526	0.178292371750532	0.21002311648382	0.0629773356464374	0.106718611330239	0.152776793006675	-0.0262312170249577	-0.0207842337880196	0.165867771492091	0.00150975730516144	0.163116931528803	0.499115678324711	0.0337519374732277	0.262905928309779	0.269399438623504	0.0334290056223238	-0.111751399480423	0.778180204541412	0.218359601521435	0.0307937170326732	0.133262522280386	0.213340731135604	0.42886326367273	0.43631542343982	0.166475808756308	0.23556034091324	0.133802583332562	0.525429779366729	0.117972103848373	0.639003966213195	0.839445154980224	0.172061573575092	0.0366340164768401	0.832505339162661	0.728959005990371	0.0975991274738827	0.646297254346371	0.136021185067607	-0.00939517479524783	0.518845552641749	0.28984867044564	0.53846170920413	0.777607870885428	0.300042768381936	0.598845972763433	0.350232987841719	0.743051646230376	0.723872835769014	0.463368343551625	0.27341022081663	0.63483151215023	0.794737983102084	0.524954933411723	0.191828229330604	0.1524750037706	0.705450198485805	0.900997087822395	0.804846465928927	0.817860100636111	0.807222979567694	0.755353019026504	0.347333912227497	0.495629497945037	0.820844513349644	0.897966886764616	0.75709960420263	1	0.787720969035667	0.930788489034332	0.775716392857983	0.910049795778368	0.505891849266822	-0.206155478106366	0.736260058449055	0.150728069280822	-0.290408871131	0.804740058143992	0.869941027984697	0.147630970527597
PDGFRA	-0.235362424593995	-0.290681817046495	-0.256981161199218	-0.365218779742547	-0.179556273121075	-0.254922294085587	-0.201646827406636	-0.182126090667707	-0.253395202373198	-0.307484830940927	-0.174216146603086	-0.223356987636606	-0.191868861200483	-0.327139301713934	-0.0780027218803332	-0.267617949850732	-0.193328016140005	-0.0927477707470935	-0.270397192466553	-0.308861503711741	-0.221644608954162	-0.381798917766216	-0.327887940024195	-0.208171147730701	-0.266523802871391	-0.166244079111018	0.112462133055255	-0.223555042372605	-0.0175368206816144	-0.0837132565627657	-0.265684941679972	-0.0146842495921334	0.57885429976165	-0.121179160451973	-0.274315789755531	-0.223019778882873	-0.178793479421999	0.134838992949496	0.160581341564033	-0.142087199627069	-0.148734429191607	-0.217485600209409	0.1621483209572	-0.219142822804152	0.325963316730201	0.799819135332876	-0.157398656289284	-0.168896649948633	0.677997107120384	0.584647117736422	-0.226433264080278	0.355136584320844	-0.219593965481794	-0.231328400318115	0.246130020878754	-0.142697775296387	0.206519733118817	0.537712987628188	-0.0448571081035661	0.444384489288511	0.118535708998582	0.595931786968184	0.539526562958912	0.379974487631719	-0.119097146213298	0.22465529003707	0.583386305548728	0.282897048997319	-0.164949594931399	-0.258317818716988	0.716483127309437	0.830162402872454	0.88705943731467	0.96929920497153	0.845897463657983	0.501034804133552	0.00699668581588506	0.209804729731371	0.614159704413122	0.886908504894647	0.954923920078269	0.787720969035667	1	0.77405353690118	0.985970418923977	0.789508414182354	0.232959286592764	-0.282215324194928	0.963048284526831	-0.154762847860486	-0.162440089541396	0.925062095162763	0.793034032371397	-0.195299788194772
CANX	0.213746557290343	0.104353725521461	0.245406619434049	-0.0205872425907229	0.296956270870542	0.0824579666094947	0.269017651239431	0.302237674027239	0.244447145593453	-0.0171429267120457	0.299338460114383	0.149197238578961	0.284060726219047	-0.00967444603889063	0.466445595916333	0.217114777178198	0.316595264308824	0.358696801316388	0.200333138112225	0.246473500430602	0.2743331429893	0.0363358496691063	0.0846600689500413	0.28208703485925	0.0657621688368401	0.266188221778332	0.612342155288019	0.0915895909790291	0.372664770790808	0.380260416964226	0.167914273142614	-0.280366434564272	0.869806555347248	0.405882838116913	0.0977872049767544	0.280350008088813	0.302206775852119	0.544079110494027	0.619629128651326	0.287312998533423	0.363575740835075	0.268664468300508	0.660038675377644	0.271032239614659	0.762953263660235	0.90273936607483	0.282860538861288	0.0840496255178838	0.912502959000604	0.785041036673597	0.198912841599862	0.729460240108318	0.256368246395461	0.0298543974463596	0.611942512149722	0.43104656954578	0.584642008849515	0.886637025175547	0.420447227814143	0.694299471078539	0.457448138664012	0.846517168483633	0.790866089571726	0.34319209991256	0.425088016271452	0.750333767848046	0.899226393041194	0.500601109928001	0.33659622372074	0.253869912796167	0.697442026891037	0.940742595323817	0.747923119457135	0.818848751322555	0.823998123916242	0.868409308807133	0.469966072046165	0.597494182002193	0.879932296219026	0.928654886315246	0.73050794513367	0.930788489034332	0.77405353690118	1	0.741048925176828	0.919240351119476	0.619972782688843	-0.220081441517552	0.730309635006871	0.2921526831923	-0.363207142553708	0.831974932618269	0.920480563410205	0.28323780793271
PTPRZ1	-0.277779180508283	-0.324381445478077	-0.300835857797968	-0.393769095395658	-0.233981684642386	-0.314437003981892	-0.24877931964308	-0.232579200540746	-0.280651249564578	-0.331042188807687	-0.223615432070447	-0.262344052664617	-0.2398824837514	-0.385653449672088	-0.130155083834357	-0.321031956043924	-0.245385305466959	-0.141035427796837	-0.32010824729358	-0.341584799539042	-0.270951873634517	-0.391855181911454	-0.359616068166938	-0.260789399440506	-0.307306551585827	-0.187973056603201	0.0603303813126064	-0.26185046843541	-0.0710121298779831	-0.136125615053181	-0.309508905070909	-0.00765083337730466	0.517232794993645	-0.18515780720149	-0.287089259452975	-0.263874882980248	-0.202039820036769	0.0916764322249714	0.0999963533553409	-0.188501908930993	-0.184294719719371	-0.262708371191789	0.113615933094186	-0.260104527734976	0.263558919509684	0.753192053282679	-0.215249698208286	-0.205322151340383	0.640277665613076	0.521887614589438	-0.262266305832607	0.356819665722188	-0.260181533152934	-0.233965502795298	0.207559105900606	-0.188677848131209	0.164570068285355	0.488732794827368	-0.102279075149854	0.382401919695276	0.132254798456549	0.584631959750573	0.517099041586425	0.375048962494757	-0.163620156897428	0.180162674102202	0.527339924898944	0.300038376260998	-0.187518502582555	-0.29350780840876	0.755399229048434	0.797866784163201	0.89080866891994	0.968656556237637	0.80781004809128	0.455608084939943	-0.0562179289264015	0.161838173168348	0.591412313542129	0.869889293186401	0.946176655660746	0.775716392857983	0.985970418923977	0.741048925176828	1	0.752123959300341	0.17425200827869	-0.309981692043109	0.960615686539764	-0.207158520305664	-0.167091909137874	0.909670017332845	0.754352787449822	-0.242761601191784
RACK1	0.282294784255263	0.194087171460264	0.256685795409038	-0.0150987127935285	0.317077224956768	0.0804245575916185	0.282649204074576	0.309299702705656	0.278550323088102	0.0991305249501176	0.312151526376192	0.137312264870754	0.306559449538161	0.0628826407040681	0.438558574675984	0.252204233635243	0.333097710730235	0.352929504084596	0.233412662084469	0.175047733465203	0.291348684755831	0.0243093022107182	0.170451066717543	0.322611828187624	0.182892642252141	0.199470336970371	0.425054937262039	0.181251897274677	0.467065463784826	0.210924863772583	0.223687306873153	-0.108476755781772	0.841628496265791	0.329882006789429	0.180286606501521	0.294638260062473	0.236927842648237	0.585005271328946	0.509941407364893	0.317598983787105	0.372929438753737	0.294850288357919	0.615295154079761	0.276525386776674	0.708757256357325	0.952373874376999	0.333607498935524	0.265101488794617	0.894542977423263	0.894758185824922	0.29314446845428	0.677641355264894	0.286064913363569	0.0977202114265728	0.68390150723535	0.35885197383035	0.60706672530798	0.824072892620409	0.441753922692635	0.765372545548301	0.399615408099606	0.830102697254616	0.854968329622857	0.507843961862393	0.347491555902193	0.647350576321802	0.872577536822115	0.330205843843697	0.311870304762907	0.286539763002628	0.577528682234415	0.946359153588588	0.736833259435857	0.81705501053326	0.913447848777745	0.824196126959956	0.523028766239677	0.593350185382482	0.816843361543442	0.901568792064405	0.752663228204571	0.910049795778368	0.789508414182354	0.919240351119476	0.752123959300341	1	0.649739058056499	0.00676697786008903	0.72325757284763	0.34638979108879	-0.161576958139129	0.831826332716657	0.945860539348324	0.332725200128553
TNFRSF1A	0.849788816446823	0.749707641433382	0.819071740149668	0.191710559444163	0.896720617903585	0.384724738111773	0.885147556341739	0.896070572350322	0.782740961324843	0.525699234026247	0.902387733006791	0.441873365377213	0.874972587252636	0.669733108821504	0.839747493154319	0.81049090282261	0.869086874343626	0.903449437096151	0.848571564878733	0.616134577720804	0.872137525511157	0.295841681555904	0.726656094588241	0.866716374861833	0.667077950309287	0.319823222716069	0.3829715502662	0.518273759028071	0.916894099975321	0.440184029368832	0.833097317168305	-0.439969284472507	0.871072040261505	0.802172310144635	0.423859531725125	0.825140735099313	0.438320762507973	0.944138684582878	0.700622618796548	0.873837757042264	0.845832445974325	0.869476800079285	0.938872542030462	0.838917186621134	0.889769915324498	0.732833490332723	0.890293690858527	0.718439019728936	0.762791272700676	0.858574677766613	0.804114814305733	0.693095156762819	0.863966428557735	0.342937342776121	0.887379735492936	0.837194377284686	0.447112579712307	0.805488244897265	0.920974075155131	0.911657240564484	0.491290626769145	0.76282523988205	0.883098383668897	0.104432295624128	0.73127647507795	0.754548403533001	0.857435854312674	-0.116502671340318	0.815251433737057	0.695846258000679	-0.0180726598643088	0.678916282856525	0.12811403291219	0.298228398789773	0.671747096704943	0.729501701683698	0.922531773117038	0.916244346002094	0.54038685313746	0.493597452347039	0.181200837475209	0.505891849266822	0.232959286592764	0.619972782688843	0.17425200827869	0.649739058056499	1	0.320382372567501	0.202654887324924	0.880825838421183	-0.106611084661723	0.434832730808269	0.74883970128791	0.861522118292418
S1PR4	0.480394220397834	0.497128381326099	0.401860508856752	0.152824186807583	0.473846402501523	0.230502568261275	0.417148508448048	0.419164525598754	0.431031050444826	0.446424959744914	0.363349608660682	0.298521693743991	0.426883635808249	0.659387142617851	0.254092101460594	0.363659910504275	0.404807884989193	0.408141384596637	0.47674226222188	0.18646089137293	0.390781550442578	0.208120118765918	0.546922104100981	0.468679505238767	0.788709190545583	0.0722684739747023	-0.223472791665576	0.777388999617887	0.5381723505511	-0.134475447148163	0.49690219339823	0.448820563372549	0.0315004292809532	0.25480203670448	0.40741111209787	0.424881752115381	0.0647032257288616	0.30586409471818	0.140875740895485	0.565781556728699	0.367384031871622	0.442942732229202	0.256537964999853	0.402772528254945	0.0817095800007314	0.0415966320704741	0.394072977701362	0.75292571240805	-0.00690643266244845	0.254243072224719	0.512359383877231	0.0563313318975575	0.379732493239668	0.55556652613184	0.502284738204604	0.25553906766191	0.0782933691438576	-0.00758531873241047	0.466364849011304	0.240416777051101	-0.0801830102358279	0.0540321953659665	0.175882402195413	0.127474476426149	0.202208813037579	0.0593081483033444	0.0510656532115817	-0.481766381839943	0.353387301501771	0.362723444874146	-0.42523349979525	-0.11184138454002	-0.319233535762715	-0.293438756488249	0.0908822327849676	-0.00325804975260279	0.449442527911158	0.235515089236213	-0.0622299988426668	-0.148766097719155	-0.23241053109051	-0.206155478106366	-0.282215324194928	-0.220081441517552	-0.309981692043109	0.00676697786008903	0.320382372567501	1	-0.292036907606333	0.407672720561803	0.821791052588463	-0.216542188205805	-0.0160411578972829	0.540601442841174
RAMP1	-0.253351014892862	-0.315220646042008	-0.289450735630154	-0.483436323158588	-0.207332404777541	-0.39709706326712	-0.212535516604421	-0.20166727008282	-0.263186077835738	-0.385667948806618	-0.205172169364984	-0.241072320316887	-0.221744409314246	-0.392098815750044	-0.127705972791195	-0.319563534301711	-0.234761966425152	-0.110156820060971	-0.303152238907118	-0.353987587205709	-0.247695727955474	-0.406136153727564	-0.349774374644308	-0.253407684016938	-0.288294761771344	-0.246102351952503	0.0404841151581806	-0.226461514546308	-0.0720850195636962	-0.193858521038037	-0.280298681263404	-0.0651826714247392	0.537722303291327	-0.166991539810301	-0.304378775810994	-0.237623029912634	-0.230169860734328	0.0897232188604311	0.153032442848394	-0.135797928733256	-0.157628447927527	-0.228528797413455	0.129750395110483	-0.231159635888083	0.286462642809405	0.742135492406541	-0.210957286304263	-0.186634922809787	0.597368552779305	0.501340384130541	-0.234769370786419	0.363808491022958	-0.237560902487875	-0.181842469938522	0.221705857763459	-0.167723211971846	0.154775759921199	0.462301333729846	-0.0939228293670809	0.364410596702798	0.0344436637331305	0.531860278438507	0.512792653269225	0.253122546974307	-0.172684211340931	0.212929379939717	0.542103889083819	0.227710011454915	-0.145033077404327	-0.278617849512064	0.665541916314079	0.769604961444144	0.836703162461638	0.926219379178748	0.786731241226012	0.441974543553669	-0.0495359792274682	0.156417698011329	0.545902118102371	0.870296911991111	0.957504309713293	0.736260058449055	0.963048284526831	0.730309635006871	0.960615686539764	0.72325757284763	0.202654887324924	-0.292036907606333	1	-0.193177271097167	-0.14564313814599	0.955630088715327	0.743240497678317	-0.212735843404139
CD4	0.982368732154826	0.944517179515538	0.966514617604374	0.438099961174654	0.95880987003324	0.529824977425716	0.961166888870944	0.964047837606027	0.93647485480876	0.74150292217472	0.963852569360662	0.638756410849258	0.97163338386023	0.793289601981376	0.893090089473042	0.940785115070692	0.973206599481935	0.932163415887064	0.976640973356477	0.801972505684379	0.966664895783559	0.573766964828566	0.930309869609023	0.966295340951836	0.775776686881545	0.478924689232578	0.334801483146746	0.579934816430581	0.956846272408051	0.467400826780927	0.972980923306104	-0.443621733345783	0.605457978232389	0.884496828902563	0.645607058507534	0.956418249398824	0.535946689974078	0.936262145449162	0.656901149155623	0.885476237236357	0.945646836666792	0.980284465323688	0.844133231663659	0.96202306658825	0.754610155610159	0.417348698727987	0.963174087382388	0.830474530678153	0.519307055218556	0.653301921582877	0.956176373956327	0.580060576400884	0.977988355169426	0.489810133678904	0.788163837952839	0.886779623020419	0.434894990090094	0.590087404495152	0.917246522818254	0.760550129980457	0.547462124689104	0.545047211164939	0.694917534604651	-0.0174066200625005	0.795559612235882	0.635813911248866	0.595525387727942	-0.259925354934505	0.883709118738224	0.877489562339304	-0.317260656216178	0.339462300409253	-0.188861846003846	-0.0532973707821949	0.341768111605353	0.577951007875105	0.93432528907068	0.862390848124566	0.307991273782932	0.127820969323492	-0.213215753236403	0.150728069280822	-0.154762847860486	0.2921526831923	-0.207158520305664	0.34638979108879	0.880825838421183	0.407672720561803	-0.193177271097167	1	-0.0826356277700364	0.0703136485614523	0.430981357757476	0.960629716396099
CD2	-0.00759649906687885	0.0326494860954512	-0.0786235201750544	-0.168439422812633	0.0122266110086276	-0.0960527609053866	-0.0462414923660515	-0.0445088916421821	-0.0421023793517641	0.0401901410448243	-0.107898458501679	-0.0180468884637399	-0.0561539568908394	0.277134451309095	-0.226826672056068	-0.114325176968897	-0.0978596713904651	-0.0221397157186131	-0.00717471307408633	-0.242596818272282	-0.0971185782469624	-0.134014913392679	0.0828972925289946	-0.031870351863928	0.469395110560565	-0.249192363406601	-0.424438451794068	0.60155815035011	0.0838447365678303	-0.370401892795163	0.0273795980914088	0.69581434418198	-0.269512469219993	-0.158963654266361	0.0402476522719693	-0.0482317564444167	-0.266569168743796	-0.166239477068317	-0.105473217044097	0.177195069938768	-0.111887979376216	-0.0410678681606937	-0.153482624383832	-0.062046840291678	-0.306595628736264	-0.131717271968757	-0.0990842155841426	0.406663630445699	-0.265572065565459	-0.0426266211168241	0.0412929335666196	-0.200495304004541	-0.113736659309815	0.386215782399818	0.145683773302457	-0.205603357926128	-0.114620272645821	-0.300401420835046	0.0166251566903217	-0.132523720896334	-0.368593983749352	-0.194253233055172	-0.14560692298834	0.0177726953034974	-0.209530915731615	-0.277948052690116	-0.230280044402293	-0.425771920719794	-0.0715703780428131	-0.112723272499136	-0.273961602765296	-0.267911906425796	-0.234802787595447	-0.237220896081048	-0.0198922131478941	-0.282090635279938	-0.0206508993802307	-0.161723131858602	-0.185009762080714	-0.178697268416306	-0.0911033982052406	-0.290408871131	-0.162440089541396	-0.363207142553708	-0.167091909137874	-0.161576958139129	-0.106611084661723	0.821791052588463	-0.14564313814599	-0.0826356277700364	1	-0.223886435677513	-0.221795978227566	0.050703665454601
TNFRSF12A	0.00789226011048184	-0.0708489350425856	-0.0275444970270617	-0.340890676150539	0.0412320905206547	-0.255121684441672	0.0378949673835964	0.0512983551102165	-0.00126332063560141	-0.196776191614662	0.0430819491911471	-0.046105644907374	0.0359197727081504	-0.206939636314972	0.140577294744936	-0.0637894154384203	0.0311769830860981	0.127235756572996	-0.0505379016218834	-0.114500493074876	0.0133030193711574	-0.206893638751207	-0.103362078927903	0.00818443264798167	-0.101430269678921	-0.0735641133420261	0.176325142811493	-0.0959284502297326	0.170223728707148	-0.0563524088640828	-0.0317088652082823	-0.192364646784358	0.719113482756721	0.0762022693062365	-0.10098668719974	0.0219087373359325	-0.0409328459919009	0.348143148600976	0.332560110211682	0.0835032215762469	0.112625561317434	0.0344312303814888	0.3637498423781	0.0244076436229266	0.512478909590516	0.855173784075643	0.0420122617611634	0.014076277227326	0.752698734399738	0.677653834674123	0.024761598498472	0.54107362325826	0.0258174797323023	-0.034485670392971	0.424419066775766	0.0894510653305945	0.315547275405078	0.639964476624555	0.145908917169326	0.575864949000491	0.189256298837606	0.674201920956017	0.703226267956487	0.270916425137885	0.0501534531934923	0.419816610480123	0.71521326349562	0.200937871756596	0.0981200176092089	-0.0169581895867875	0.589627423329981	0.874408119626429	0.81879367240592	0.931405317071725	0.872839428528251	0.629146010474049	0.197470066222538	0.38997652910387	0.657705646546063	0.920603838258414	0.897741839489294	0.804740058143992	0.925062095162763	0.831974932618269	0.909670017332845	0.831826332716657	0.434832730808269	-0.216542188205805	0.955630088715327	0.0703136485614523	-0.223886435677513	1	0.861738238745271	0.0480870763923052
SMAP1	0.359205444794156	0.261073275374552	0.334980667581904	-0.050720417408033	0.419108231781153	0.109845716929433	0.395114523853759	0.412584401593781	0.324524364498814	0.134050685824116	0.420856523403229	0.155907121501167	0.403707659849579	0.159115063182664	0.485546011776791	0.324760780375786	0.414354434066328	0.470841906537125	0.334837169279983	0.213858804919523	0.382632730580633	-0.0120858194345285	0.225659477391803	0.396672499970098	0.208513229165398	0.165121270252216	0.375300292617304	0.155138429483488	0.54059525150606	0.250155333598127	0.323223910487179	-0.272638595277742	0.910168953289292	0.419054035986033	0.131632768959668	0.367302717607912	0.201333960767915	0.669570600435064	0.549079052137788	0.413907435500408	0.427742311379261	0.382689909740924	0.690454062128041	0.361078834748306	0.780393894606647	0.972951731184927	0.436080217122066	0.295868359040282	0.93339714318601	0.910418010589966	0.342571856283848	0.67904436919586	0.378777510171823	0.0503960492535129	0.711251006030064	0.437601623758682	0.458303235540437	0.866546975920535	0.526629635781049	0.831354760907113	0.434112516741251	0.875738123657855	0.897292723927626	0.363699030628932	0.404946394567545	0.649726564292029	0.914488296336886	0.210251440587278	0.389535493039441	0.289469632908614	0.524033700525312	0.964693447636147	0.688063729631235	0.814367617298854	0.944905691302283	0.809769697345313	0.580648415796131	0.694402198489573	0.769160072672753	0.902347143121269	0.740795600365703	0.869941027984697	0.793034032371397	0.920480563410205	0.754352787449822	0.945860539348324	0.74883970128791	-0.0160411578972829	0.743240497678317	0.430981357757476	-0.221795978227566	0.861738238745271	1	0.402298729566025
PTGER4	0.971417633564496	0.917299886830951	0.95638825714877	0.462738940980233	0.96243518453036	0.52983949385046	0.946453712210391	0.954207426567611	0.953606365650021	0.726240316191583	0.930310726672618	0.667044692222803	0.957600213073877	0.787481375261123	0.910093079147167	0.910672409066996	0.973694358286314	0.918225446386177	0.96638779056424	0.81868292235433	0.952661583529545	0.616957728022793	0.930362958646378	0.976781802676698	0.854005814672943	0.54112088161892	0.36667471973224	0.705839995358031	0.948694494649495	0.444647965255307	0.954647494623479	-0.314883771756297	0.590126075743537	0.87511015883744	0.719270146116127	0.962731846454814	0.584221754235703	0.908517654964086	0.689451452825468	0.920654837370257	0.957849300415096	0.974203376988057	0.863739338647454	0.952191237883485	0.750795696617739	0.391476194132911	0.929731154929101	0.855122906306833	0.501836986448551	0.6338204142164	0.959785118513828	0.579594169246698	0.952570110633649	0.599817649261363	0.847593415634949	0.911067409479001	0.491000966176996	0.581162858802245	0.936791930992689	0.720603233756427	0.500198642492209	0.511068664841592	0.666155836415951	-0.00209218853014746	0.819929204889022	0.690948767310403	0.589906675549162	-0.219123256832216	0.89878844461672	0.894026367078785	-0.30565684188259	0.311352838805412	-0.191975489192786	-0.0919215372259305	0.310681499304345	0.585459689700572	0.934724666769296	0.828098309050846	0.349036546348905	0.139519129797803	-0.235072952333342	0.147630970527597	-0.195299788194772	0.28323780793271	-0.242761601191784	0.332725200128553	0.861522118292418	0.540601442841174	-0.212735843404139	0.960629716396099	0.050703665454601	0.0480870763923052	0.402298729566025	1
