""	PTPRZ1	NRCAM	SDC3	EPHB1	FLRT3	TSPAN12	NLGN1	GPC1	NLGN3	NOTCH1	NLGN2	EPHB3	PDGFRA	NRXN1	PTPRD	LRP1	THY1	NRXN2	NCL	APLP2	CD63	PTPRA	LINGO1	TNFRSF21	APLP1	NCAM2	LRP6	SLC16A1	RPSA	ROBO1	CAV1	PTPRF	RAMP1	NOTCH2	TYRO3	RXRA	LRP10	EPHA4	ITGAV	NCSTN	GPC2	DAG1	CHL1	LIFR	BMPR2	FGFR1	CD81	DDR1	CD99L2	TMEM67	EPHB2	CADM1	INSR	CNTN1	GP1BB	S1PR2	IGF1R	ADAM23	GRIN2B	SLC16A7	ADORA1	PLXNA3	CD47	SORT1	TRAF2	MYLK	ACKR3	ANTXR1	MCAM	ITGA3	ITGB1	LAMP1	MCFD2	RAMP2	AR	CALCRL	F3	AMFR	CANX	DIP2A	GPR37L1	KLRC2	TSPAN5	JMJD6	CD46	ABCA1	TSPAN17	ACTR2	STX4	TNFRSF12A	TFRC	RACK1	TNFRSF1A	CD44	TSPAN14	SMAP1	HLA.DPB1
PLXNA3	0.735368128821471	0.801641835304218	0.813235386766105	0.774706753290172	0.726358591324244	0.583164396947503	0.766992520584889	0.792575900343472	0.738945588694246	0.748610714238548	0.780915175529841	0.769132604971798	0.735846409493153	0.754715330989202	0.546976092418962	0.858596971269253	0.623688920668742	0.801402177162269	0.747418359133746	0.82029422392101	0.779130313289361	0.811089468835302	0.820506862204217	0.694951045855515	0.735584181617891	0.743789364792976	0.798345414437436	0.812264483490338	0.809568521264198	0.801546785921172	0.79802762560905	0.76303418045485	0.705986417188343	0.811862000786319	0.64990226156715	0.559285893086298	0.731204431458112	0.693101540793382	0.817542521792973	0.758706751895572	0.572590286411378	0.834247908183283	0.78232943781442	0.808381006994626	0.831139981996454	0.828173315937185	0.831274430223857	0.770672023072848	0.787834964738523	0.77000165978995	0.773809271254984	0.796350899707432	0.718136314917955	0.782948745283446	0.778318442123477	0.664230174065442	0.771241903480025	0.666798797035062	0.753636608236965	0.74617893782896	0.607175778235913	1	0.769402800582471	0.793381196248275	0.677026543708663	0.424611995363721	0.631787880572737	0.83238696790005	0.6381563186243	0.748169478133117	0.838970728596884	0.749404196651053	0.879680159006076	0.740887948662662	0.792436633665163	0.731966813392304	0.620037135616585	0.849173488396886	0.88774755804617	0.820414986787946	0.547482502883674	0.637290874600078	0.817491418643888	0.78045705434535	0.825894426073034	0.427909968920899	0.609281993985653	0.805473461543981	0.788513377446538	0.652488369527498	0.816254596075587	0.830324432764006	0.794269277148628	0.500290384577996	0.808726572980097	0.829193463751164	0.617935234030094
CD47	0.914058220380643	0.90403558726613	0.884053875337627	0.849793360151486	0.594696067374123	0.883810389549576	0.892008497806147	0.895675091049079	0.925996240751252	0.904078482593715	0.870092407615297	0.879662593247024	0.941037035553014	0.904871208197916	0.359079319762304	0.872545734742488	0.904690888879067	0.913842950337339	0.905751660241998	0.943021319709742	0.953158704324652	0.904201322299932	0.908876857807502	0.879724823841647	0.8256143597961	0.884254741539347	0.886199754515557	0.589680277932231	0.856830613339082	0.776128899139666	0.746249736207857	0.528471349696832	0.925893865667157	0.744556772541444	0.876636076152	0.19494730566651	0.713186748679106	0.61050938189805	0.800622837043428	0.736957509509526	0.799286322770852	0.924004071204004	0.893404767768662	0.895263607092569	0.904948244931292	0.846193170653494	0.941671472389289	0.88824145485617	0.915053841514959	0.732748015996313	0.852668691223157	0.874074198625132	0.503109982541209	0.879334488294288	0.636619191315577	0.839741603058253	0.520107291590486	0.891367391391848	0.881187299686397	0.723893072400695	0.846603422358151	0.769402800582471	1	0.904303140339188	0.815807323157222	0.173725715418775	0.831922325387	0.878348961177803	0.878946397741981	0.740055334417974	0.939705422350943	0.955473082665388	0.871289926389608	0.887229800111417	0.83960039890419	0.757552435201207	0.712187032677463	0.868679910901932	0.870186639715297	0.796893276969696	0.810510537942661	0.875239484101572	0.859886218316031	0.797761693815211	0.736891066810822	0.0788482739912411	0.839559639098756	0.924241536988557	0.844990297245324	0.808887194662219	0.762019073867193	0.676008384196438	0.893207320558032	0.413620743630583	0.806680220475887	0.926942798149731	0.688313053497819
SORT1	0.894916590209328	0.894605166187236	0.879721066828608	0.847597159450144	0.566919533859767	0.805092402039066	0.895806879804432	0.842135788265198	0.86333253761944	0.909034829451174	0.85755795340504	0.871194552466553	0.872302137695666	0.887487610616591	0.381909534825767	0.873291540792768	0.812571391849241	0.905982847541192	0.854904107044921	0.901545580155806	0.851327723619384	0.882584393837749	0.893929537604143	0.798260066853707	0.783061241780141	0.861464333821567	0.908306464921699	0.60927624465822	0.810882793206292	0.831371881731266	0.720429895894054	0.588959848625678	0.870836329459312	0.793731946809401	0.832357406394812	0.256358318128029	0.71890101419481	0.695342979923708	0.846547345519927	0.776448114387721	0.725835361791026	0.904395736034853	0.88169061276032	0.88269110004047	0.897741168725314	0.821690770636403	0.926158896662086	0.875092646564529	0.856905319420543	0.768459312059914	0.873355242440785	0.876027478060155	0.557053399858161	0.894349635487478	0.662011177287284	0.772074189809662	0.590506460819753	0.864862037839016	0.859225153871318	0.726532682980197	0.77718571575626	0.793381196248275	0.904303140339188	1	0.773945581364063	0.212964368685222	0.854521404342224	0.882574705113956	0.831174845833579	0.753644226844998	0.901637865377528	0.885296681554525	0.832582220357926	0.833835511773222	0.855681795490579	0.793494109552864	0.709519378041177	0.880723277844936	0.827442749298258	0.861537782523682	0.710116899941906	0.781435627293606	0.867132423805193	0.760773876030572	0.772890863875369	0.174398416756613	0.774017151734489	0.88491444633337	0.785306235506348	0.725680175992209	0.768184036526548	0.646813195422499	0.831770990858502	0.409982584375037	0.812052147970649	0.881808850336742	0.678367232307141
TRAF2	0.780236958239147	0.74492203240997	0.731930726065562	0.742734722163625	0.536629377075095	0.735590787286053	0.751652591008407	0.765841826339432	0.797905355503922	0.81752012260967	0.767529757865222	0.81672352336086	0.803820560828842	0.820501299072184	0.401329076904031	0.760909306480467	0.794957487900506	0.80818067508337	0.859286796597238	0.823405199276973	0.795882925609875	0.778499984728614	0.811772149557385	0.71488535477276	0.773941701003252	0.74670338958313	0.76547531847731	0.633451111376283	0.820862276304693	0.65112016661569	0.673684361881074	0.501393263804794	0.753089081253306	0.611956943404117	0.735916968658857	0.251581885936644	0.566122984256994	0.489412281961662	0.668001922392117	0.659911574324234	0.762472518698704	0.799049385199186	0.698205616456754	0.731158392723107	0.789441028128826	0.75977527859681	0.791569667596724	0.723354449845492	0.783198771164766	0.643891872581464	0.830244836301936	0.779325420974745	0.509098257106087	0.786861703282754	0.600253986713782	0.753548450144354	0.469625197146168	0.709498946500665	0.729434208486347	0.629941647455483	0.703659512584623	0.677026543708663	0.815807323157222	0.773945581364063	1	0.174879247234697	0.77058635591697	0.756551934084661	0.758539746829117	0.60213492281153	0.830822350819662	0.806677717522672	0.748667109277685	0.803493830617291	0.704955771862791	0.696967767058456	0.515837161727665	0.757785232285672	0.779118505161807	0.712036672030688	0.64566839744188	0.776416210284947	0.784272250323947	0.756336698670802	0.645231501592556	0.0700729876354881	0.721403341580614	0.823899649394623	0.729940325942108	0.687179612871788	0.708717026888795	0.651246415553171	0.719799047645185	0.220881003737051	0.711065751636214	0.848547408272819	0.675120941394097
MYLK	0.0787693771221797	0.258071293325845	0.227905117282899	0.252088913947996	0.517963288330145	-0.0706167424330632	0.187747329532218	0.255298505410862	0.0824553132282656	0.106387090537817	0.185425335947295	0.181932719019455	0.0648580703619528	0.0917788610198475	0.475590903610425	0.314865161980571	-0.071016699990435	0.17696125015778	0.116017401487119	0.261998648943272	0.232112587082476	0.296162712187387	0.204112632911955	0.122551447295011	0.164299170123572	0.211636908749575	0.170624485910312	0.577217195522314	0.282202945796678	0.393921003217689	0.514347199795059	0.632573622635994	0.108270897127032	0.478818718331411	0.0142772653606433	0.723118976431638	0.423283807672886	0.428171410237077	0.429556530162691	0.413967658140637	-0.0549621394195781	0.255284710309722	0.277773159042197	0.283524561686186	0.277424095760915	0.367186202889383	0.233022206533871	0.232711332121225	0.207183742787312	0.384156776884824	0.224152628648654	0.307320220280707	0.508045064426967	0.157456380616786	0.497288100175027	0.05133148448924	0.614935646547908	0.0428621200096304	0.155467508606014	0.496096253479701	0.0017447246378275	0.424611995363721	0.173725715418775	0.212964368685222	0.174879247234697	1	0.0859970406200983	0.2929818156515	-0.0405462567069772	0.285138481873108	0.30653768236375	0.176640743965344	0.349492459361023	0.227769942847398	0.271324447976391	0.288804191634194	0.379511178420805	0.294355819414213	0.382470310915738	0.378855916106434	-0.0216775466940803	-0.028883363269115	0.273491474899876	0.358165103220652	0.377705442993589	0.719095704264418	-0.0211061516318646	0.193851910983908	0.304818135863879	0.118934151480013	0.371373953250327	0.547852093369374	0.317680869348204	0.58676112493494	0.368438179582071	0.247707738974942	0.246593742688515
ACKR3	0.82627849928525	0.797854599251006	0.777922495594793	0.731093222851805	0.468589518302173	0.781172006609919	0.81676073254184	0.776402269552179	0.792718421168767	0.841492184878586	0.751674270363402	0.806716248754279	0.823579600141535	0.842722718368449	0.336847386308942	0.759461552101258	0.786130435257222	0.80931380925668	0.796956434692894	0.842548153135883	0.781265957121229	0.787127958475227	0.812232525939848	0.716188344578491	0.712609847776034	0.798597782550895	0.791208987167874	0.512373574919787	0.703962218595161	0.719137057746281	0.594898805029026	0.47824185176539	0.812696104852008	0.634023769664516	0.781826232114298	0.148577601458255	0.605134255565649	0.602882467014082	0.732443629085838	0.655693527762449	0.725397827996317	0.823027124566974	0.778216058567162	0.761877174607034	0.808165572597492	0.725176665639609	0.818335224569733	0.78479414595909	0.776387038490373	0.65931227086933	0.811053573189458	0.782183514176561	0.444172808418019	0.802610619275676	0.551147627216253	0.745687142563204	0.437551126238579	0.779242257962577	0.778377993216739	0.652476054796632	0.741562605298904	0.631787880572737	0.831922325387	0.854521404342224	0.77058635591697	0.0859970406200983	1	0.769726013417425	0.765131176773829	0.653821971906989	0.819662493662966	0.821771652629448	0.69468998859894	0.750849875572469	0.738231225498135	0.692729491252534	0.632566464439394	0.77931286054529	0.727941872328054	0.742395292495839	0.681677619499857	0.728508223930933	0.791379058400876	0.668143040483138	0.670271449148765	0.0444296625371841	0.695191980977006	0.794787984894218	0.663496043067147	0.641899548217274	0.638579922934452	0.50225932079629	0.746649317986015	0.295116272689178	0.707766587474237	0.796229526891204	0.612230027079761
ANTXR1	0.879662780074658	0.891216470500922	0.885732541563824	0.863762452051107	0.667795437251485	0.760079919884101	0.876733790468024	0.862939574666573	0.873554014332352	0.86404852257032	0.877071554656496	0.858876806890235	0.845944106238153	0.865963510497885	0.486467994680488	0.910674579659069	0.796484745505835	0.898348467826757	0.84584535598786	0.883566394947884	0.868842073888017	0.888988698268272	0.906355343527866	0.805512439446516	0.780594782129548	0.834997342002697	0.87682212378967	0.68272236489153	0.868181295149354	0.827015853614178	0.812351624933806	0.655683283754983	0.852813799000834	0.807946842692388	0.82076755987614	0.364704921510149	0.741410488195109	0.672685089163096	0.853012694329745	0.742004587552545	0.712370672876854	0.913289997992139	0.875677658273281	0.868309142175866	0.90067157797239	0.828355501442194	0.927361096798705	0.878274201013322	0.870632435475987	0.778487383936017	0.851601359485285	0.841558324839013	0.601923122636629	0.894562052660953	0.72269329756871	0.775009626130698	0.628799355480545	0.823096458858607	0.855566885818435	0.737430278124991	0.765515527758712	0.83238696790005	0.878348961177803	0.882574705113956	0.756551934084661	0.2929818156515	0.769726013417425	1	0.802083299669343	0.755595924320269	0.902261675595968	0.859713375359362	0.86685005929451	0.866657243553868	0.829004465458167	0.822029025998439	0.714042707317363	0.881152153751997	0.868331016827206	0.835142739724913	0.695965859841003	0.787590914571935	0.863886793151456	0.767636553510472	0.764033069441889	0.207838021546755	0.782157081959753	0.881504585365809	0.813388660476407	0.746189188997403	0.807675654376153	0.75270791295688	0.878587926515978	0.438868086551006	0.827500861321159	0.891393265201798	0.672163395300667
MCAM	0.861812978130834	0.764343242511882	0.761718050613696	0.773050613018661	0.413181206203696	0.884417947654587	0.806847057342976	0.74452651684413	0.893212904694438	0.89705900554822	0.838596445309157	0.865802053632933	0.904087491622219	0.86158555224512	0.173129502947494	0.754196033101568	0.929016918668341	0.845457490130028	0.894324303974438	0.80761737806319	0.824027622944425	0.766496788922536	0.835274869457215	0.810122094053872	0.758056162779213	0.757011432663356	0.845866377930839	0.44319967957428	0.8114254662679	0.594970189517527	0.570365587778853	0.303791845025187	0.809225019281917	0.574574362531883	0.835836048123435	-0.021677538878855	0.526425541929985	0.392766370713672	0.611445155036543	0.56407565480335	0.822896973899265	0.820226515219528	0.748129586242358	0.778270516941718	0.797335237698494	0.721830921729936	0.842967600633876	0.74270801713621	0.811241465970382	0.583841389523117	0.802502688519073	0.804305810169901	0.339176996479771	0.842821830588486	0.47160163066496	0.818841411448197	0.304239046150892	0.829858422921358	0.776452372232927	0.536901536306995	0.810364739453496	0.6381563186243	0.878946397741981	0.831174845833579	0.758539746829117	-0.0405462567069772	0.765131176773829	0.802083299669343	1	0.569169185541355	0.817191055427656	0.848470877552959	0.766997700816327	0.801442247702792	0.736060115562824	0.665833175827337	0.51336867700354	0.749275469317065	0.73502535409677	0.683259583691172	0.7690364510339	0.879970501682295	0.742672973787174	0.724882024180626	0.605697273087126	-0.155397074893755	0.844393927803111	0.865631580656179	0.756365471787268	0.713110601622645	0.703611560272785	0.549205715066496	0.74420706566709	0.168271767066682	0.679897976094239	0.848672489556118	0.618712233950708
ITGA3	0.794224248284882	0.85082328660542	0.843480136218689	0.739903438662308	0.657602036083976	0.588556058658103	0.802112408121322	0.859577800082352	0.73325230738049	0.675471373666534	0.701385391070213	0.662903010568617	0.661695997904763	0.746391803391873	0.480886863885442	0.809085332961067	0.576309467626334	0.771258900888384	0.626117682089818	0.801781535869966	0.771353139931759	0.807247977119232	0.777792054251422	0.670714053949488	0.648551408602386	0.77896534001	0.742154748794285	0.585634172309942	0.614538408410984	0.823101291556066	0.735091590071348	0.679228095425545	0.781478546631731	0.735199037400691	0.710772320594462	0.395743547660505	0.724531507324614	0.720321747535549	0.844560637444914	0.717181986594683	0.515407273303565	0.814579267025304	0.832852266601367	0.780015594061877	0.802658897584455	0.751068967170267	0.795666145914632	0.825179783250895	0.769611261083114	0.753198595976082	0.678515523257835	0.661416290750165	0.586415606642756	0.745714642533892	0.673490846265225	0.638063536949166	0.667288933462674	0.718972556290679	0.821988917497064	0.738322381443257	0.672420940908577	0.748169478133117	0.740055334417974	0.753644226844998	0.60213492281153	0.285138481873108	0.653821971906989	0.755595924320269	0.569169185541355	1	0.805190973349332	0.732263510773691	0.720559261131812	0.730302937388886	0.716848203305595	0.707816458751524	0.66323860492143	0.799278095773061	0.733731255652526	0.780563360526397	0.575160867767478	0.592234510875904	0.776221051322478	0.582534681067853	0.718487935815141	0.325859121116255	0.622846032175596	0.691673338962573	0.699945335523887	0.782933053739872	0.645640190410922	0.588180099909593	0.798426020248842	0.483253439301827	0.750078228957856	0.715657284403907	0.51371904053012
ITGB1	0.91202501333766	0.923786341699384	0.915070310176007	0.864616611823939	0.68272685715294	0.807163604292411	0.903178310851839	0.932587542489777	0.90782496479577	0.88858136561225	0.87093959396051	0.88009747934588	0.891216515602503	0.915256993724764	0.481978875653047	0.917783129797193	0.837301169013325	0.923531840108731	0.89897590395143	0.958980185623394	0.945424770166782	0.934245374017678	0.928907352044398	0.849481537832493	0.837110869892103	0.878093699558761	0.887321347691801	0.70300583659827	0.875211155986551	0.84061137178962	0.81407890454535	0.653171878806367	0.900684090979934	0.7991083206915	0.845974085707237	0.342039902775132	0.784579342888885	0.685147823655268	0.863737678258499	0.798216154798003	0.770823211654276	0.943538717914543	0.898896513103782	0.892922321874835	0.936612078253427	0.874606563296837	0.948000141202548	0.90008250881221	0.918051834367775	0.781785921346587	0.895805664402072	0.877897446916513	0.599741606277163	0.889544691337462	0.720882946707698	0.815375078502699	0.63521694986436	0.853696028048271	0.893518485365141	0.798379094180703	0.812157936321423	0.838970728596884	0.939705422350943	0.901637865377528	0.830822350819662	0.30653768236375	0.819662493662966	0.902261675595968	0.817191055427656	0.805190973349332	1	0.930300847742944	0.899418261926388	0.913333593440761	0.854463243641824	0.806584496283221	0.738037236184321	0.904111616064524	0.905975915058373	0.851120719197563	0.737325297489919	0.823410463086351	0.913019125810245	0.818309523264647	0.777857602932713	0.206335873963766	0.810631495938226	0.926042720667644	0.858459950414549	0.837410905433602	0.807617528001783	0.744931431069039	0.907444098842496	0.476687794028196	0.858994176577395	0.938351117293723	0.729204370463457
LAMP1	0.911516922699844	0.895692500510699	0.88192444512644	0.831207111865667	0.600916066496583	0.864402781204848	0.873354330078066	0.899997123442088	0.910503643517873	0.868004755139717	0.835761203569459	0.849453358804491	0.910757534878701	0.899487646448479	0.376480517153024	0.864354894131407	0.883576865609584	0.905844906507796	0.890407200309058	0.941975322687003	0.955036635893598	0.902722788009096	0.895327960124399	0.882899287804407	0.837057843348401	0.87972879541017	0.864550647374161	0.57907280894397	0.819322985477639	0.779128960769446	0.742096061009795	0.537794954534856	0.925847835942131	0.720517508735828	0.873528463654601	0.185048946790479	0.732759303868441	0.623999130261806	0.808345939570036	0.764841120298557	0.792649898936767	0.920391941639459	0.899671301556027	0.867478257512882	0.891591230582984	0.835246102469475	0.935421314356095	0.898576470971452	0.90371128628458	0.712260622230896	0.8309484611759	0.849869928445798	0.494638606505844	0.865288481014557	0.626557068262155	0.8112857377177	0.529545630373821	0.868721438522498	0.8724274242316	0.739681410503172	0.856180128680047	0.749404196651053	0.955473082665388	0.885296681554525	0.806677717522672	0.176640743965344	0.821771652629448	0.859713375359362	0.848470877552959	0.732263510773691	0.930300847742944	1	0.849985216952602	0.895737249832337	0.835123777420355	0.744016086380191	0.744588961721533	0.855833021246466	0.861882521374918	0.805844055319333	0.819490048736878	0.846858727866328	0.860695372342572	0.772800486837702	0.732600364247241	0.0889661140884676	0.831713537413433	0.916196893539602	0.836573312646597	0.806883523762572	0.735618466029329	0.648588644291077	0.883477153950219	0.42426424741861	0.800174997561608	0.914841638267984	0.700620781945478
MCFD2	0.814561935143624	0.844766232325957	0.83603637749317	0.814249106875619	0.690583921531335	0.717578379974757	0.823648633924235	0.840707825838036	0.83676308766388	0.822314930314136	0.851511199138477	0.840565221232655	0.853356660911165	0.822143559475404	0.46913639446669	0.878383482427275	0.768667843907413	0.856284204067287	0.849259424872005	0.888875945813755	0.879010106818372	0.87206782094869	0.870749660715702	0.790231079323997	0.778128778412188	0.798238006395546	0.847821204907907	0.779631894949552	0.889559341656356	0.776614897590516	0.819960222581045	0.676856583722188	0.79086299838375	0.77859563007713	0.748074154368701	0.434394703402977	0.731918641084964	0.632258212503315	0.795054302662126	0.754441948574057	0.691496545575852	0.87049708454994	0.814225828698161	0.848506874034859	0.887578789285157	0.882634185135576	0.880688422764382	0.809081634217906	0.852480151467716	0.773880111561803	0.820139036282793	0.858889195085491	0.664742998729449	0.836086531922202	0.730400514356091	0.778503602775407	0.682801848562656	0.776274412588215	0.811157183266772	0.74102153332988	0.712899564334868	0.879680159006076	0.871289926389608	0.832582220357926	0.748667109277685	0.349492459361023	0.69468998859894	0.86685005929451	0.766997700816327	0.720559261131812	0.899418261926388	0.849985216952602	1	0.820867334425247	0.820809380696903	0.742295250996813	0.644622555961913	0.859091740638356	0.943114319813079	0.815593198844576	0.66943162527685	0.774912947722538	0.820865204585473	0.842202021580713	0.812265147614011	0.302643330898719	0.734957062908756	0.8952105704433	0.844470396738214	0.736162379530665	0.847022041295841	0.855279586208087	0.854420834776537	0.463114797433684	0.812547237534809	0.914972566365025	0.680016701691718
RAMP2	0.913216418463922	0.870005969974754	0.859506963862409	0.862509181717809	0.607789192182778	0.824198204461728	0.88212560084296	0.88513228551972	0.919518385868943	0.84866117372598	0.860836012739637	0.82996160135844	0.854307345455506	0.886575641041237	0.416237780805129	0.883588671345098	0.862977772945222	0.907983430762267	0.865158125372114	0.876660053176883	0.904998190888588	0.898536738021319	0.902829947668489	0.844726575643685	0.82965073583383	0.853864135641975	0.835762207582837	0.596357375064128	0.84394541930355	0.760610283488269	0.764880016594042	0.561316617838974	0.89985935440744	0.721287427892017	0.880787644054263	0.228094357346674	0.713874018094171	0.584070222484391	0.79611961822484	0.735561237987857	0.800849897420151	0.909480105060035	0.860931653649964	0.810961888350992	0.881267005320735	0.798052565448612	0.905545720390413	0.881846726526126	0.872379259030738	0.706838321262004	0.860247116575169	0.804638764599843	0.524783410715084	0.87202455000978	0.65878299528131	0.783914570880859	0.537196300516763	0.834698067029435	0.82052407338946	0.702781533114524	0.855530318142626	0.740887948662662	0.887229800111417	0.833835511773222	0.803493830617291	0.227769942847398	0.750849875572469	0.866657243553868	0.801442247702792	0.730302937388886	0.913333593440761	0.895737249832337	0.820867334425247	1	0.780018759902786	0.777862635796156	0.67878767441722	0.830463871711135	0.823475462259516	0.777916596886023	0.795180017059935	0.845692620305094	0.852110814850063	0.734894398983396	0.676096020549808	0.0772589073505738	0.830239808644522	0.868245227767534	0.838439615491213	0.822616587332754	0.705061433849653	0.68280283435054	0.840627199381425	0.332713592958846	0.801333853891078	0.903342789668809	0.676808660046277
AR	0.830990770722183	0.863374507582438	0.849818041942751	0.821181825513839	0.640683902511269	0.719469560758507	0.840883520982221	0.807912287806455	0.822665974268083	0.804369407572849	0.83229892421543	0.815248021507318	0.817238198772444	0.828671525846529	0.443001854494576	0.863811375758451	0.733040945638186	0.849759253854026	0.784039476482612	0.857833030222098	0.820859817101015	0.850021486309863	0.857855261794045	0.799413365337634	0.790901459516831	0.823983252949625	0.862944414194723	0.647957603687605	0.771478720757036	0.787652292692054	0.741074296718429	0.630914889182747	0.814233216276292	0.788875285760831	0.77255551511288	0.353008782700135	0.725263092741779	0.688910459359936	0.823938668873014	0.751870740641711	0.651497394335232	0.859480318014815	0.839999859398781	0.824400771195748	0.863483347182719	0.804336277744805	0.8820050044144	0.839659817913944	0.833041235038106	0.731366773851538	0.785154897400733	0.82909936029543	0.588902094943995	0.840304821163732	0.662190066140282	0.726964122121104	0.640415284350857	0.809482377937816	0.809465806466885	0.713897199076397	0.724637709854373	0.792436633665163	0.83960039890419	0.855681795490579	0.704955771862791	0.271324447976391	0.738231225498135	0.829004465458167	0.736060115562824	0.716848203305595	0.854463243641824	0.835123777420355	0.820809380696903	0.780018759902786	1	0.762885379848853	0.681014713565704	0.835520224076552	0.834393838625593	0.801664661687824	0.69248322304905	0.72703740112963	0.804432622174007	0.708364196733746	0.760488766667341	0.246278031356772	0.723394079194103	0.845258441216401	0.81281646591388	0.689370804355709	0.748530021958095	0.676099712544625	0.812614555796269	0.441039473579811	0.769793459277169	0.842571187996308	0.618197270831107
CALCRL	0.814598667779685	0.820035581112867	0.78882370206565	0.808011484920401	0.653727857977873	0.650088276553155	0.819686601878817	0.769800382045706	0.772362319242517	0.748415369289921	0.76694985850618	0.766680104143018	0.703787498435148	0.790119309392199	0.530533892513608	0.833672614294633	0.661305507725132	0.828011166779964	0.747563038672461	0.788024048573317	0.727701725709169	0.825523299535244	0.819860736408336	0.67458720586171	0.698209106719258	0.780704612049406	0.817517668903721	0.656935287022451	0.732895059418335	0.792922371635999	0.772433849309619	0.649925107351155	0.759053668517948	0.77506712583159	0.757712283367453	0.40482885288834	0.677074734718312	0.674400300327797	0.797342206794014	0.735131981137698	0.618044813631175	0.807790878082599	0.765345244107676	0.742514814804215	0.788038523400298	0.726670948034351	0.829113489331279	0.810374944028911	0.793155394573639	0.766044496795895	0.764425865675911	0.755969919105387	0.597123879155881	0.835041906088628	0.694423598973868	0.660253253694519	0.629222984741721	0.751025615823093	0.74234478059854	0.681980859521379	0.66576534505701	0.731966813392304	0.757552435201207	0.793494109552864	0.696967767058456	0.288804191634194	0.692729491252534	0.822029025998439	0.665833175827337	0.707816458751524	0.806584496283221	0.744016086380191	0.742295250996813	0.777862635796156	0.762885379848853	1	0.615012439201062	0.777291041350207	0.75402094385109	0.77651557222768	0.588080085756281	0.692964188030862	0.767903762531104	0.616813116983071	0.699376144096969	0.258447602422861	0.682790459620193	0.750939189454746	0.716359835211557	0.63573267480299	0.705739858286507	0.639351740836437	0.772345360489728	0.334962596587505	0.739462950038469	0.780553878168957	0.581334111466862
F3	0.681451680682062	0.773240029815383	0.736640415854915	0.660834924189806	0.550872250453995	0.534570545058346	0.683410115036393	0.750834062106078	0.626027964960479	0.605947422297455	0.601081309809076	0.576471177945578	0.607871709639312	0.632076610547493	0.424044253075128	0.707180682354926	0.524219573027598	0.667612818050096	0.557426350513976	0.735735541027596	0.735067671652513	0.739395491538138	0.66952024084656	0.651836002285049	0.556683855423523	0.699268687048178	0.631501702324475	0.493352700849032	0.552798181036221	0.77739726997467	0.643601537230329	0.605876650792929	0.740467423451902	0.713597229325494	0.651089178451322	0.328119931541687	0.767533817408511	0.711617521512287	0.812993910635174	0.688384157008282	0.46429960570415	0.743945415532981	0.8232575237921	0.752233024214365	0.723474602648832	0.659319428383567	0.750674569041702	0.805098596048041	0.691118278441624	0.622962104030438	0.583543870927599	0.631904934479292	0.470230173189551	0.64518915976259	0.583450519644553	0.537989012810281	0.627054367311889	0.658262615349215	0.693678370722799	0.727471945505504	0.598772999938769	0.620037135616585	0.712187032677463	0.709519378041177	0.515837161727665	0.379511178420805	0.632566464439394	0.714042707317363	0.51336867700354	0.66323860492143	0.738037236184321	0.744588961721533	0.644622555961913	0.67878767441722	0.681014713565704	0.615012439201062	1	0.712719953160066	0.663216249073929	0.68973857810503	0.540921803743141	0.509246532393644	0.695065900471419	0.533027349716974	0.606982872784309	0.368785590439921	0.511669132708801	0.664181724896665	0.604470174554544	0.597686519028902	0.540414887648538	0.496490802384886	0.744057078622134	0.711118255889527	0.654590351693531	0.644235058033473	0.522619471067592
AMFR	0.865585119468408	0.905137618541524	0.894719098067161	0.857449170123987	0.628518725157164	0.72089568576161	0.87447773160296	0.878078942945115	0.857904565849897	0.85254389606352	0.855993801692151	0.833911580598873	0.832434768744375	0.853125547907037	0.470761581695872	0.904677323880564	0.751543113988324	0.887563497479351	0.803768162834678	0.900177617765849	0.856996282026204	0.891325495862694	0.889770133743109	0.798022614529168	0.798882323502187	0.84591911229342	0.871967808023729	0.685216282755166	0.819804489414143	0.852121695939184	0.762374004480148	0.702581442443267	0.850284454529997	0.814207666257364	0.801149490061944	0.385885160793805	0.7699469450982	0.703635354512615	0.870291199518437	0.75741060420647	0.682571865923714	0.901627053826049	0.87341568580606	0.872877750221674	0.905605546957094	0.838185811949634	0.912195509238025	0.865736947121155	0.862754716459673	0.798254719022223	0.850345736720897	0.849785901901504	0.63729530496083	0.866399285752397	0.708439157682388	0.769964161782865	0.676616387904195	0.819123122769319	0.853588587699159	0.772574437477068	0.752387160478288	0.849173488396886	0.868679910901932	0.880723277844936	0.757785232285672	0.294355819414213	0.77931286054529	0.881152153751997	0.749275469317065	0.799278095773061	0.904111616064524	0.855833021246466	0.859091740638356	0.830463871711135	0.835520224076552	0.777291041350207	0.712719953160066	1	0.871276730092099	0.851141183886244	0.691198143082143	0.74631071265605	0.859312675036449	0.756343708711878	0.810944999833313	0.273691564653652	0.722680602841229	0.858771070760291	0.824101515476966	0.738687021737826	0.780975539093467	0.724602956523723	0.849078631952961	0.468873663559014	0.810176537214722	0.878424928836827	0.680087745934701
