""	SIGLEC10	CCR1	CCRL2	LILRB1	CD40	ITGB2	LILRB2	FPR1	AXL	TREM2	CD74	C5AR1	SIRPA	ITGB1	ITGA4	IGF2R	ENG	TNFRSF1A	GPNMB	CD163	TFRC	HAVCR2	APLP2	TSPAN14	ITGAM	NRP1	TLR2	ADGRE2	CANX	ITGAV	ABCA1	NECTIN2	SMAP1	ITGB5	CADM1	CXCR4	ADRB2	PILRA	TLR4	CD4	CD81	PLXNB2	TLR7	CD72	TLR6	ITGA5	ITGA9	KCNQ1	THBD	KCNQ3	TREM1	TSPAN15	P2RY12	IL6R	ADCY7	RXRA	UNC5B	SDC2	TLR1	EPHB2	ASGR1	PLD2	INSR	TNFRSF14	CD226	NRP2	LRP1	LPP	SCARB1	SORL1	CD44	CD33	AMFR	LAMP1	NOTCH2	CD93	CD63	LRP10	PTPRC	PTPRA	NOTCH1	NCSTN	PTGER4	TNFRSF21	MCFD2	SORT1	RPSA	SDC3	NCL	EDNRB	EGFR	CD69	SLC16A1	C1QBP	PTPRZ1
PLD2	0.722815458625903	0.69676288935783	0.701520040404495	0.672043223221624	0.67026856781102	0.721761930402953	0.561276215679087	0.746385272407237	0.433624989405384	0.726271425924125	0.533561720024215	0.662720399314831	0.725145365886974	0.795807934321851	0.652737310190955	0.632082449809863	0.666237245685416	0.757940982761313	0.308478455393873	0.623297861780874	0.626013252218634	0.758288437807256	0.741392308112458	0.738262827284988	0.67482826675381	0.614010654844203	0.704578642567885	0.567126732978741	0.785547546845834	0.745780202373088	0.651666359006321	0.619885371867448	0.728068730614418	0.382803232107469	0.535304746067281	0.235624950164255	0.729951625539867	0.520212741906169	0.606550915681818	0.735609524891282	0.696890253209375	0.68807207623085	0.580586196083569	0.542948523731499	0.609234111482282	0.53901945207766	0.522218676759204	0.712209177438308	0.380024685989785	0.634230188655734	0.647568161324026	0.55468401465986	0.457978155015619	0.713566877167997	0.64595810162662	0.626809428939002	0.566349392351887	0.387202310471882	0.700146668525594	0.554045405909882	0.448430296312819	1	0.0433919653784624	0.595049633899853	0.717667002457167	0.565690676342378	0.641854249446364	0.708278424500321	0.639689925664121	0.676098420640124	0.57523793768698	0.675442658067544	0.543920957629745	0.709213911511343	0.591357466278597	0.488494340448709	0.649419143090102	0.655100490489598	0.767179772574836	0.647502841706189	0.551791086617153	0.705197672048895	0.598598411957951	0.656666551071212	0.725013110875588	0.677963583098049	0.650316303713979	0.561676970505125	0.728924645021086	0.566311762148608	0.251440067037272	0.471367759463211	0.532339727492472	0.626970142556925	0.258232109012268
INSR	-0.0316570764289712	-0.174095033143214	-0.020826758055009	0.169608367535919	-0.160321800064373	-0.175068139030946	0.123547624449525	-0.0833130069064687	0.230913855678067	-0.0806264967585212	0.14563126366758	0.0602260671741851	0.126910628042066	0.105935694484318	0.17670210492407	0.124637706781497	-0.0540647823789963	-0.0086918739336205	-0.124994312789036	0.0222959706018421	0.0348488204272429	0.0185824942948816	0.0357497501937385	0.171911173963304	-0.152963625846742	-0.102337615220318	0.255083824283983	0.186821880052485	0.0957961190710962	0.0417588429396016	0.159767530467835	-0.0347169259650408	0.0183423398003076	0.00851553410570708	0.237421280598964	0.335743264667756	0.14156385075808	-0.0460474281023537	0.263621171959663	-0.0313168538340957	-0.100918061137031	-0.0889280635114043	0.0830962778220732	0.0187237572729007	0.148208489283771	0.0363071463205532	0.238564330509536	0.00996176308204223	-0.0973568226180939	0.328863792166637	-0.0465958881965423	-0.124354535772203	0.00232238386687089	0.125014277216851	0.022660295006007	-0.0890341390505552	0.166091716377854	-0.121826347625044	0.118326455237374	0.192570873777262	-0.152482558833993	0.0433919653784624	1	-0.0353313046606096	0.106833069812677	0.127865718405083	0.0351771331489829	0.264981153908916	-0.00660679813442697	0.133911224772944	0.031054798355243	-0.156913314741907	0.308060972912991	-0.0512851728342805	0.222753087948089	-0.0248833365900639	-0.122385288147516	0.0915187972165831	0.120786615404411	0.226544868583826	0.301816237540404	0.0764729496394537	0.397630054716546	0.326501653515676	0.016994648338554	0.254362963709274	-0.105446186511862	0.0722652924043465	0.130142785596736	0.183590991576595	0.234882491992425	0.128480425150532	0.260015295181482	-0.110134500536322	0.337145564432636
TNFRSF14	0.694863531093173	0.659274048823118	0.636257367946577	0.426933136460398	0.719365792589905	0.763698859872497	0.445870410515688	0.730614408671908	0.332263851322532	0.763212352226478	0.465141728388389	0.758922977380689	0.739629981259759	0.774948394899981	0.431553255753483	0.718053905057528	0.785964680471983	0.728544096949743	0.688916358612407	0.7399596068876	0.694691202671008	0.683046278144261	0.83019339514238	0.639948901366461	0.706810644664507	0.681139978510874	0.5306413300995	0.419334091990437	0.791295406532102	0.6779280043192	0.754016858727155	0.675511948941994	0.717260166319868	0.643716930012303	0.642804011117991	0.318562135363048	0.465989185381668	0.736122084403344	0.469135697681115	0.778829791518354	0.807145214130833	0.713650701302098	0.484359539776316	0.659659291628051	0.416771504233318	0.75085347819592	0.395963590795828	0.67466216260636	0.665535006301113	0.32000242315457	0.682620580130303	0.613137050940431	0.171250729780845	0.605845792825074	0.481499688334033	0.750160916836616	0.234456256377612	0.663263429440518	0.564906341057544	0.408849176301791	0.522905178746211	0.595049633899853	-0.0353313046606096	1	0.611921661521244	0.751291148301972	0.783978942082295	0.63469036510883	0.713303606169911	0.543367218386343	0.819496866724402	0.628396693623439	0.555977797720863	0.818649720482858	0.561395883793376	0.443211636193136	0.837792860528242	0.69118626167741	0.566332019992808	0.663050466217882	0.47041311407968	0.656029847873721	0.312558200372747	0.669152100851208	0.755620739356598	0.604790682431642	0.65654853253509	0.694629518471542	0.553194490552591	0.570802063410359	0.183326758354444	0.241614922307775	0.347764803579833	0.571231126190657	0.201366134992764
CD226	0.78509394158385	0.718880849400229	0.708288091169852	0.702746363969501	0.663613456671014	0.716870154323168	0.602300228565176	0.819752471208633	0.337206903620828	0.719896935077823	0.450004679068023	0.757261870118788	0.759442239171122	0.845457857098039	0.591307115556895	0.711686589064595	0.768478955185171	0.747058025902818	0.396954278290999	0.708939074582969	0.729857270413138	0.806700480428865	0.806389693981172	0.804250147926262	0.738634854650188	0.696782061911579	0.739126475073803	0.612273638412174	0.803229892252422	0.817715690519424	0.755098399057752	0.636948681134671	0.705194533562648	0.539222812968445	0.427156890606868	0.268041896085925	0.718895847945658	0.608165874200662	0.579674454535244	0.798535145481065	0.665234933943928	0.734514163672434	0.546210270962976	0.515820708254312	0.660093215652494	0.677351017202108	0.589498149317716	0.776064156190774	0.516103974289243	0.654728064748562	0.751768528096148	0.70932681284207	0.511102955028049	0.822452907708697	0.700153232890384	0.73383081370644	0.532642062426548	0.533779789660211	0.772651350038244	0.609862398259788	0.352194884788709	0.717667002457167	0.106833069812677	0.611921661521244	1	0.704131536767934	0.75171165731767	0.818582778221432	0.676772091151388	0.768229585062672	0.612116628464117	0.603828297478099	0.575256921253763	0.752527672107058	0.591395834555714	0.611380452198391	0.64509449278157	0.67687584105816	0.846611258052805	0.654533111294541	0.542023855287095	0.675605497398601	0.605846748313786	0.694022833894712	0.700017100386625	0.743280705260258	0.554545865462007	0.650658193139283	0.692610621881533	0.547880262205797	0.180895322705023	0.502746711888531	0.5406774336215	0.495772465513222	0.203406595025377
NRP2	0.735236472517348	0.663775591382398	0.759849578886538	0.397683932399532	0.572719090011668	0.587477871992596	0.366582442410497	0.667535525239357	0.160717105179967	0.651518071091517	0.215400120172989	0.873714292784566	0.782948872148038	0.783915765860353	0.321031028483651	0.833817669561857	0.831652962418997	0.666107796601249	0.714391208033045	0.840410041064979	0.863602566004319	0.61896815404809	0.896782589978251	0.691037753551741	0.69084788961045	0.800123166064307	0.578928577360722	0.369825379004276	0.791289454492253	0.857819816197444	0.903323299350437	0.520356805410638	0.641372492800676	0.698442047450177	0.512943661983265	0.318315889303769	0.607481624410601	0.778277809944428	0.484812486807433	0.758926121333016	0.663927117956412	0.770297754653265	0.467201230305773	0.586696494354251	0.446803932481486	0.706345258695234	0.354666252225686	0.72507092964794	0.654167229210775	0.366285821550047	0.748516846149489	0.71522654956222	0.195214884427765	0.695672995449397	0.47193821781385	0.756606913628677	0.253007665717025	0.787488964122303	0.514643329219376	0.445914308244771	0.19367371753656	0.565690676342378	0.127865718405083	0.751291148301972	0.704131536767934	1	0.92388767982804	0.849904845305898	0.813885678435588	0.730051496244645	0.779472707741398	0.425712660027551	0.597631687321855	0.873742507418621	0.714229799391907	0.449804944049447	0.774413947946918	0.678313223037944	0.626125220112539	0.754890250417527	0.684977601218993	0.717509280820782	0.357997073864528	0.758969939886801	0.70546645563572	0.745198464207597	0.421809975330211	0.892646379039537	0.512292934969344	0.763478321766343	0.420144194169692	0.129437980299096	0.469583125077154	0.395622276307766	0.44145801406078
LRP1	0.858450343039205	0.728884340703311	0.79213932733518	0.451610048286486	0.649331912456116	0.701403117644512	0.451697253862539	0.768280982782484	0.295852515479848	0.762636246349254	0.354741023468715	0.885572891179865	0.851118417190281	0.819797540320579	0.332169771034259	0.887699180100621	0.913373528667538	0.747387247032922	0.716134334253031	0.902943023729811	0.898833074645516	0.679096598798923	0.943849600308593	0.758436598646228	0.753446704903379	0.840394312468435	0.620652808330475	0.373479526875454	0.838537844052214	0.918725248087379	0.901840729133196	0.611745505042279	0.681916527740164	0.740290376644166	0.603482179815821	0.38031257019851	0.632194276785216	0.876005261376475	0.54513120954346	0.842443713545322	0.783905338921393	0.845300045484462	0.611023356844718	0.669842317042808	0.450679528224885	0.707785894748385	0.442051612930518	0.791366125939038	0.676103740295339	0.421569018262927	0.757906259677483	0.795829028820281	0.189992007068582	0.709361710157889	0.519262114355875	0.787802133368181	0.307023671560438	0.822966983543402	0.577847012683253	0.492603361591826	0.281787522437674	0.641854249446364	0.0351771331489829	0.783978942082295	0.75171165731767	0.92388767982804	1	0.855229103135559	0.888590046178897	0.804102341830968	0.785027392888761	0.531469393377647	0.613542520206434	0.947055576720805	0.753652128170511	0.476054222919328	0.855061969870926	0.733810849071666	0.648652505988495	0.745399526660109	0.628441252283159	0.794014937011761	0.332496919121752	0.743761474046177	0.750437957177851	0.723614654521704	0.481990961786338	0.923519489177307	0.51260322886554	0.761096704671484	0.31485005965286	0.131310086246076	0.424860830149881	0.441440703772704	0.329078743292219
LPP	0.791143416060033	0.686461008926415	0.751877781490582	0.666004613220508	0.590123968406502	0.631674635494872	0.583328604479216	0.737902095858812	0.394596563857802	0.693662423493843	0.438325425710826	0.845532210014122	0.850225632314367	0.866309438040968	0.549752677319238	0.830777442671888	0.788974022551242	0.74078046303752	0.477811911554528	0.788013447523954	0.818753676366508	0.728112331354105	0.874500240490961	0.84829923158505	0.714550228794895	0.708202445509959	0.780375523120681	0.580536793327601	0.852844473649932	0.899679338050929	0.868892078957059	0.578024888106679	0.710720097427952	0.544095554775473	0.56548820963356	0.411692278834836	0.790583420993539	0.672766090428848	0.669547303632145	0.804264330359006	0.66135324291636	0.762138100350293	0.577858441794863	0.564554302771699	0.657071463170036	0.618189104374198	0.591569336683195	0.803050813219885	0.509844208583776	0.652828676189107	0.74801555823493	0.684687358246722	0.36694687232297	0.800550227239443	0.654292872546592	0.727223526966618	0.505962091333314	0.594010798108503	0.706933380403175	0.606256170978401	0.269586520718883	0.708278424500321	0.264981153908916	0.63469036510883	0.818582778221432	0.849904845305898	0.855229103135559	1	0.777187005021388	0.844162277417214	0.657385144509085	0.509920238337679	0.692946669290657	0.809585686810186	0.751806670530797	0.525505632782614	0.695058948590142	0.744985273014469	0.817399983367702	0.789674636296127	0.738680453249409	0.756916233973916	0.632941180561877	0.826168815045907	0.73462691027611	0.832350290684886	0.477785083729107	0.803790919190028	0.680993518213358	0.729068020221209	0.407826507716708	0.387938163381687	0.582934132924978	0.448825098011087	0.438941669792483
SCARB1	0.802863926465743	0.613048589835496	0.787601721488977	0.409464468126252	0.604004699410121	0.649806235795931	0.425299221369709	0.697195644510288	0.386939928059884	0.774759443946852	0.3657813067363	0.811932225895032	0.787494058158465	0.744852464199362	0.286124581761794	0.789453863642159	0.786173448348169	0.703514045788517	0.704150834228499	0.841492385362676	0.908293347663522	0.628277602046275	0.841959219754709	0.731202124929384	0.634513492027044	0.751040541448049	0.55251376034655	0.287995494020509	0.752579264637886	0.852570952497377	0.843203918993972	0.54498792755676	0.59862888003496	0.622345516552358	0.662965679501494	0.465324353014527	0.656920471959055	0.865527956104946	0.536069042706999	0.749455095630797	0.792913704046062	0.734947107787897	0.697406616158659	0.772273504067446	0.392754832513012	0.576432204680136	0.399215845845777	0.773490312849598	0.452836739405433	0.382106209969722	0.640746389705996	0.745935825110071	0.117718512073705	0.647914834302792	0.431273960555364	0.676116274239964	0.268380531749258	0.722618367561085	0.512595690383178	0.491371049123171	0.30438812818979	0.639689925664121	-0.00660679813442697	0.713303606169911	0.676772091151388	0.813885678435588	0.888590046178897	0.777187005021388	1	0.786562529770957	0.68898782897522	0.522906905294491	0.495013302927486	0.903572070108486	0.651570123961324	0.298512495940179	0.815367110118231	0.6676573576588	0.583286631062299	0.637793464056145	0.530055627495219	0.780979926776591	0.332654128956827	0.661463072776761	0.717311034898439	0.642027391755508	0.451700866645951	0.81146144942261	0.459475368966341	0.638953397670827	0.182947954233939	0.102560623614514	0.297766498273129	0.434854364286275	0.187413093468555
SORL1	0.805345618822376	0.628373717581758	0.784219080081604	0.62363002587144	0.574446068113376	0.59618551260616	0.476304445888928	0.741406823341402	0.513449951650102	0.721127739664463	0.477577488451566	0.743224926544495	0.820257763185338	0.803844758643257	0.439689631956295	0.768462399187461	0.710455907154679	0.744969054873673	0.394885583222594	0.674769314946127	0.838937668849555	0.738612057218798	0.789899527084416	0.876292317811749	0.627730818420977	0.579512385302726	0.759237198681812	0.511669492285133	0.763498795870381	0.913820964080797	0.78894217385461	0.527598963017583	0.661718057801465	0.494099415605228	0.534283509411291	0.528570841688013	0.777561279117688	0.69665216638367	0.685110107191236	0.766839843696474	0.690559212728844	0.724172189381971	0.743133748902123	0.520994677131802	0.659992271835589	0.470372480676515	0.551053332167513	0.815956014152605	0.318723874853044	0.654639106631573	0.651137713090602	0.726758869735132	0.475268182481931	0.777097291156429	0.656532595390679	0.617476158969854	0.595261614115083	0.538995468979847	0.621173217410553	0.553280541658171	0.16445452439307	0.676098420640124	0.133911224772944	0.543367218386343	0.768229585062672	0.730051496244645	0.804102341830968	0.844162277417214	0.786562529770957	1	0.502826636170771	0.494233472009831	0.601176115382551	0.778238725197649	0.741595513366816	0.323268810376489	0.646556289142084	0.719773158750725	0.763188961187712	0.683698393930925	0.646741201048988	0.726895530415691	0.584606383194501	0.690930629726478	0.697306911529406	0.799650317158842	0.46464697479113	0.740998181716717	0.636660866856849	0.614262085234246	0.256196792977789	0.381291959891877	0.489754773786452	0.421701855308342	0.285508630803789
CD44	0.631400869240891	0.664279122645996	0.605600980320708	0.368940536632037	0.548995531597752	0.659961360192989	0.428965990017342	0.626190884799449	0.173292495401519	0.600743299036314	0.310012401289989	0.827408963587772	0.740975656618208	0.727076062153016	0.402189129505973	0.723066995936629	0.772238511430058	0.640603122632231	0.748692701870697	0.815798201067112	0.685965268424922	0.549612948505095	0.840465613747852	0.556801211929718	0.734109942175028	0.780839257096139	0.502635866430438	0.386566165925728	0.769862448931769	0.65628295079389	0.802773726802479	0.560820922829456	0.63885390932254	0.677503125050665	0.56824943112394	0.266032979468641	0.465246450710277	0.698929811684027	0.438241245777982	0.704942441702637	0.647525328622422	0.712791253944457	0.428535774229622	0.643880383782213	0.321885934750731	0.796515160946904	0.364243670942108	0.605431481507729	0.736925700305168	0.260753976210305	0.729272596034159	0.586343230365714	0.0400709684188017	0.607923243884902	0.384146235377258	0.791718812605608	0.153670865006282	0.739851306357618	0.521311119182368	0.458290918469161	0.42748535877635	0.57523793768698	0.031054798355243	0.819496866724402	0.612116628464117	0.779472707741398	0.785027392888761	0.657385144509085	0.68898782897522	0.502826636170771	1	0.525690422646227	0.484424448469874	0.810165221336107	0.594226098235854	0.543340627382524	0.749440331578724	0.643620362125672	0.544376032384611	0.635318038252904	0.499528053794124	0.678850515762808	0.286065649301185	0.691290591763922	0.657088301531997	0.565504849362744	0.528259901822629	0.725876047929741	0.484758713027951	0.626660646669335	0.239980872832778	0.163676906746714	0.320689992055071	0.466893653586523	0.258826436885074
CD33	0.680700355528323	0.756455002802974	0.517074789682696	0.665628033187655	0.844550295409841	0.9025344147876	0.558027235279154	0.855040577674096	0.399201010747248	0.838619983303358	0.635189709434791	0.503039761040393	0.659455070842694	0.752006689199358	0.613145538382092	0.413362479898939	0.659479771779107	0.847650317497028	0.224006524201097	0.48620592951098	0.454405644347602	0.79967999416796	0.642894072395539	0.595858758312786	0.734461704099743	0.536987552193906	0.556677201640589	0.585129359783688	0.7406077046837	0.586479712883544	0.447605577548027	0.799949286912196	0.8207551652636	0.404254990580444	0.462345311960317	0.122245763822993	0.519274019638329	0.455489447067413	0.43649182807901	0.739874595454093	0.831286386500681	0.687235687553835	0.540740319271324	0.413795075300413	0.574559795847289	0.604831366707449	0.446321728296129	0.683765207844711	0.456943344397414	0.463175666039459	0.596586419278918	0.571954496069007	0.499911908492477	0.614448702533989	0.613760374284733	0.721130131615177	0.570024175741165	0.270741942867008	0.73885821116951	0.471253831751155	0.763369756857862	0.675442658067544	-0.156913314741907	0.628396693623439	0.603828297478099	0.425712660027551	0.531469393377647	0.509920238337679	0.522906905294491	0.494233472009831	0.525690422646227	1	0.346252606800654	0.614591540861055	0.387940968068718	0.546051336635422	0.738838344532242	0.705449106977848	0.659097448633588	0.578126214217591	0.396110022858776	0.585164145512721	0.38312407631877	0.420087571251804	0.75794836283728	0.578156182482164	0.898248594139878	0.389210277934807	0.745499792008462	0.424617372088661	0.110125099797986	0.582255009434715	0.43211324040767	0.840856990274809	0.114840084937116
AMFR	0.60930017004257	0.435817252059441	0.453904554370224	0.629553616149059	0.439178983118293	0.464361338829165	0.534136195758558	0.545286217545858	0.485636515573019	0.490468700655088	0.553710575240007	0.622235281133668	0.668190753059441	0.680261046687185	0.612211695962346	0.635537780227342	0.564369310184999	0.571795627969255	0.259318582859012	0.589492359122252	0.525449229296077	0.566518409314651	0.669065389719235	0.691394360869217	0.486875112623225	0.422991331484593	0.708047129624995	0.565742545191054	0.725130182808501	0.635671628890031	0.652001003959734	0.435372930449668	0.604925224262279	0.380080157261955	0.599925416044588	0.372521748382858	0.523247419515339	0.420763894849799	0.679845403415679	0.671611156665961	0.489156591093104	0.535245078035276	0.433978339128191	0.423252011746779	0.577475429983195	0.402956139995976	0.620239873448624	0.548917893930991	0.403888783726716	0.665554355142605	0.470583346602313	0.377709692002105	0.268815259320174	0.588766460505046	0.571697434194431	0.472048771785639	0.481004357211878	0.289156875191357	0.599359769173512	0.603263585835442	0.24901396693239	0.543920957629745	0.308060972912991	0.555977797720863	0.575256921253763	0.597631687321855	0.613542520206434	0.692946669290657	0.495013302927486	0.601176115382551	0.484424448469874	0.346252606800654	1	0.565523592154215	0.614717276504393	0.423937200291769	0.483922033203283	0.624802232553501	0.689694041983598	0.683750760579556	0.598745272865114	0.519748107338116	0.644116865275438	0.703446537260713	0.558654147485208	0.663538835122441	0.361568764779758	0.624374840462628	0.594541464346909	0.560157039971894	0.348227071366781	0.33459937619293	0.594019889276288	0.347018360791277	0.374347129601944
LAMP1	0.873100675428793	0.788050219433802	0.81519645292111	0.462466533037755	0.713843997466319	0.781444399938836	0.473845488869949	0.812207627605544	0.299084265295355	0.823628844497611	0.398410744336355	0.884319676753199	0.851223943728022	0.8470073762525	0.386927534182586	0.86639707958068	0.917407930877743	0.793437695915881	0.724746420675565	0.893625012781092	0.905140556553029	0.72080644186136	0.955609056766346	0.765885110511695	0.766797798371865	0.862904977643811	0.610483460024932	0.397209040802332	0.867388406585243	0.907699645002856	0.881285613065635	0.669932396074988	0.73240894780335	0.70611327441812	0.616482971671756	0.32430665858545	0.644032801123883	0.876736062976383	0.520756478245789	0.860134054023544	0.853807311496325	0.866304611061139	0.629055086995007	0.708673032976413	0.469574217491578	0.722892677578789	0.418659338079974	0.826081822781085	0.638258973518834	0.388366579947636	0.775771974810678	0.79894524908231	0.21474557455345	0.699236540932886	0.506275343268542	0.820247145936401	0.302215179095559	0.807506011064802	0.585263629360948	0.509359867572939	0.372800825679293	0.709213911511343	-0.0512851728342805	0.818649720482858	0.752527672107058	0.873742507418621	0.947055576720805	0.809585686810186	0.903572070108486	0.778238725197649	0.810165221336107	0.614591540861055	0.565523592154215	1	0.714144132107892	0.46793198488351	0.908181794236692	0.76137973726932	0.666578579495581	0.745694627975899	0.610528335124885	0.829853818692083	0.333234556672783	0.720549912614908	0.809487179491583	0.718661473140189	0.593109409341673	0.886727632528332	0.569558129883621	0.762041176560146	0.302806034349839	0.17342110143643	0.424220613290948	0.562856961239627	0.308283812253254
NOTCH2	0.700106465929789	0.53301840486386	0.576884668170021	0.475374382381965	0.476763228109685	0.510539665635625	0.445198910599695	0.566950578528789	0.431322994956515	0.560750481022718	0.440763340949533	0.691504712060739	0.736123407496704	0.702571828651737	0.435207952524422	0.779611742710307	0.63898721497999	0.626600225868597	0.440120335894546	0.671980085951685	0.705189583904593	0.579836242474737	0.764617917258792	0.686114903857709	0.563638910987908	0.565543307377493	0.661162469355101	0.431020019137043	0.745747547764075	0.765661648107838	0.772537595671204	0.468026100727724	0.616717597754183	0.530220753081992	0.624439742882836	0.424488307826594	0.645262791218066	0.6135635146798	0.6159153172151	0.671781676962152	0.589387451172223	0.667975921971389	0.583155596752846	0.506372623209552	0.462301031515645	0.517259331678738	0.460488785711394	0.646887861648819	0.404834061416435	0.531543454505112	0.562717782035422	0.536177172207348	0.224348204088039	0.638894594305929	0.540253443878823	0.584948376600765	0.439830324464606	0.526993449170471	0.504566750409312	0.591230137776818	0.180175926989429	0.591357466278597	0.222753087948089	0.561395883793376	0.591395834555714	0.714229799391907	0.753652128170511	0.751806670530797	0.651570123961324	0.741595513366816	0.594226098235854	0.387940968068718	0.614717276504393	0.714144132107892	1	0.292016529037935	0.621181657372419	0.65956362203418	0.616844740271978	0.735125783522714	0.695009804398361	0.699681591619404	0.485829603702231	0.675512492415709	0.674256201846515	0.702544075056043	0.413393312300429	0.75054782573963	0.569021151085005	0.743132022273863	0.44514736931393	0.241052348427013	0.534582831586447	0.4072276333326	0.460823433237023
CD93	0.524328357993236	0.719779565590166	0.339430967508774	0.64737272879858	0.458854267343072	0.618446081951693	0.608756713744298	0.643468836800326	0.0910663310037854	0.420845947584633	0.391578479350344	0.559173750261629	0.551789070870019	0.613689733767664	0.675409545458377	0.402557173603235	0.624935773938739	0.585246540697773	0.140023001221067	0.593584676871099	0.32667974936747	0.561655449796979	0.601043339582844	0.456171551265508	0.741732936221383	0.623536125862521	0.571938364185462	0.654327540809047	0.652785983732001	0.476272165188649	0.443911959571411	0.543267435763624	0.571728444259685	0.400269087005183	0.167672748792672	-0.10817207513653	0.373503058894795	0.219124305648495	0.383713628323465	0.674229556217111	0.400210411284582	0.636329158572102	0.228212752046276	0.190858120790655	0.507460202469035	0.647341036186882	0.553602238117159	0.487668653696433	0.677102098479718	0.441023584116674	0.631285661882667	0.448552224304671	0.376305818845335	0.577003255558148	0.598554724487071	0.652071528501604	0.46062514799809	0.277661296228191	0.705961071356738	0.495232818788976	0.497301964946769	0.488494340448709	-0.0248833365900639	0.443211636193136	0.611380452198391	0.449804944049447	0.476054222919328	0.525505632782614	0.298512495940179	0.323268810376489	0.543340627382524	0.546051336635422	0.423937200291769	0.46793198488351	0.292016529037935	1	0.416913311542934	0.521815996618532	0.680188414844504	0.467493309615138	0.412831179093171	0.451790516780001	0.415054470729886	0.466908735631335	0.462389619961429	0.4396128307642	0.48931331762518	0.410427338131662	0.569896414507719	0.383207570015343	0.158354546811512	0.457935388117836	0.459306886631613	0.438656245322852	0.180048589677487
CD63	0.801995404215008	0.771290265712947	0.726007368798137	0.427055841545203	0.821393135707055	0.858059988289713	0.411913999653796	0.835014094501811	0.30923818474646	0.893585045694504	0.459258596769508	0.736920851727524	0.7819213260566	0.816629399261213	0.361541134808225	0.732051014005237	0.879135020981218	0.835917376906059	0.667456029297171	0.740217594860593	0.772694470024161	0.728583712978906	0.874823164594507	0.673765374137426	0.736512415204909	0.752462551059949	0.496506809478084	0.375030347350965	0.834508780980243	0.79706840306319	0.737356928806921	0.79022915614713	0.795664185239468	0.616854101271008	0.6067800094808	0.286108164630258	0.526131528137565	0.814523086204363	0.422698877453143	0.80008078140089	0.94179971100061	0.832827381569905	0.578482050671986	0.641294895264051	0.420027170556164	0.701995241620617	0.35146301153688	0.756676368630818	0.608970821247415	0.307905789692254	0.733548496901185	0.765205105795367	0.217835771148546	0.597185178079628	0.455339674542271	0.802545642224042	0.280579476250407	0.699435463587006	0.590133735729984	0.412333905756509	0.547370885800288	0.649419143090102	-0.122385288147516	0.837792860528242	0.64509449278157	0.774413947946918	0.855061969870926	0.695058948590142	0.815367110118231	0.646556289142084	0.749440331578724	0.738838344532242	0.483922033203283	0.908181794236692	0.621181657372419	0.416913311542934	1	0.769480176101014	0.568347611126292	0.756274097301842	0.555442113922109	0.787683730190801	0.221450151422156	0.622963782266727	0.870046471821883	0.676891748467621	0.767598413283287	0.782437813636975	0.608645589224636	0.720741646026039	0.357382301660249	0.226924338084143	0.407990507060116	0.752577757107114	0.310632041614296
LRP10	0.78219959901046	0.72318237852586	0.612795867540329	0.672830359963944	0.685313046135068	0.735020440986456	0.601126044523698	0.806412118374631	0.504873005568138	0.780715156238137	0.674162676210803	0.742839289706146	0.857466958839627	0.8097399423735	0.594461584654311	0.667273285465282	0.727330151912351	0.848125102376576	0.356860260976701	0.677987922861722	0.6571080219618	0.761615294606148	0.802039132291108	0.757619633487976	0.711808355510204	0.561789456709172	0.735656053086803	0.613278143567063	0.864123625905045	0.75897907233255	0.708270057687284	0.700525168116523	0.849040485356782	0.484437074266436	0.609349403071248	0.426883146574269	0.585949944500294	0.609317969024619	0.594691891556908	0.830021620923017	0.812414692973827	0.753047037067444	0.594987099529232	0.54551918866585	0.602087436031317	0.604604267937396	0.53621017887102	0.798124976357057	0.489462871000409	0.556601945674382	0.675268539061056	0.633005344305139	0.403347074423158	0.663975876804298	0.647306794188785	0.744468319276099	0.546998945092716	0.449198101565519	0.717246529187669	0.605246884760555	0.447484441051324	0.655100490489598	0.0915187972165831	0.69118626167741	0.67687584105816	0.678313223037944	0.733810849071666	0.744985273014469	0.6676573576588	0.719773158750725	0.643620362125672	0.705449106977848	0.624802232553501	0.76137973726932	0.65956362203418	0.521815996618532	0.769480176101014	1	0.728636438782204	0.812824746520662	0.67825810621198	0.692511061864664	0.51173252730162	0.683268961347902	0.814351488149967	0.760297451873277	0.711806738264218	0.70780880817628	0.734536175678667	0.679306892992718	0.393616249978719	0.459589483858561	0.559742661056326	0.679012853949337	0.419914200705164
