""	THY1	SDC3	ITGB1	LRP1	C1QBP	CD47	LRP6	VLDLR	LRP8	SCARB1	ERBB3	TNFRSF1A	CD9	GPR37L1	SORT1	CAV1	INSR	CD81	ABCA1	AR	MRC2	ADORA1	CD46	ITGB8	PTK7	VANGL2	KLRC2	SMAP1	RAMP2	CD44	TYRO3	CANX	TNFRSF21	LPP	NOTCH1	FZD3	IL1RAPL1	KCNJ10	ATP5F1B	KCND2	RAMP1	ANTXR1	IGF1R	PODXL	CALCRL	CD63	CELSR2	MCAM	ITGAV	F3	CD82	ACKR3	GRIN2B	EDNRB	ITGB5	APLP2	TRAF2	PTPRA	PLXNB1	RYK	FGFR1	FZD5	MYLK	PDE1C	GPC1	TSPAN12	LINGO1	NRCAM	CAP1	CHL1	NCSTN	PLXNB2	S1PR2	AMFR	CADM1	LIFR	TNFRSF12A	NOTCH2	EPHB2	CD99L2	TSPAN5	SLC16A1	STX4	PARD3	JMJD6	TFRC	RACK1	PILRB	GPC2	TSPAN17	PTPRZ1	MCFD2	APLP1	TRADD	DCC	RXRA	SLC16A7	NCAM2	GPNMB	ROBO1	NCL	ADGRE5	TSPAN14	HLA.DPB1	LAMP1	RPSA	LRP10	CD74	CLEC2D
ERBB3	0.932371783106886	0.902604265814818	0.838514292047804	0.908591317079953	0.904441744715227	0.896369525477815	0.940360692664826	0.8617398410811	0.867679366748527	0.473354430113209	1	0.722028296510059	0.70517452137633	0.872277931802013	0.898968521326688	0.820143627169268	0.692450075722654	0.911197750910751	0.293713497621548	0.847930165902875	0.609510854670597	0.862667146411271	0.816665951321778	0.808865413875723	0.76219682807164	0.861597639679857	0.929582143483304	0.90130364596528	0.904391410142332	0.14012962114474	0.928632597419405	0.823659856591593	0.904233378666075	0.878857671988791	0.934517984098369	0.741121745497195	0.79328278094954	0.964466556306545	0.882474427724017	0.956964279472389	0.861667282168757	0.916917616854963	0.614495600104289	0.831018910430319	0.924367999147207	0.833823986436603	0.883633104387015	0.928212918647557	0.833071557300686	0.289896086644948	0.914354744409205	0.81290823029884	0.882504796034304	0.868801069972848	0.912891184896797	0.891369816855295	0.698226207251911	0.88540834781801	0.893391037566448	0.895168685799464	0.846417066827743	0.854018700315625	0.277564509262283	0.866650730857857	0.859538508538011	0.913850572963821	0.937008446587908	0.838788352109384	0.894944949896893	0.728695394190962	0.808598057558843	0.741451722341872	0.895400267619688	0.858404792797342	0.883680360980375	0.851243741095683	0.767671681892615	0.783596749506899	0.842099176773763	0.913781779875836	0.814639529214105	0.685933894363724	0.88635501163918	0.767965571062913	0.750883956730451	0.847014387307895	0.774014924230388	0.69227979035154	0.889688340276605	0.903048193316546	0.967901726178038	0.83347936991466	0.924697812073761	0.580210164756907	0.935209921225289	0.573984624596976	0.638522226758638	0.925189032381482	0.314315665786009	0.824713245008654	0.878971462634843	0.883521007053466	0.849529319950888	0.563420255348535	0.855213533185556	0.881756091052745	0.700787334832753	0.159328848904523	0.796122120243108
TNFRSF1A	0.643079285077247	0.89372731112587	0.902294373405935	0.870789871031297	0.705008796556748	0.894862047267057	0.774720312157918	0.75930964703629	0.756244989651218	0.515960929741847	0.722028296510059	1	0.913148000979357	0.62249432022603	0.873595749033804	0.886789382593921	0.757207106513628	0.890060802526554	0.746865162848594	0.880955511764354	0.900601015259299	0.767253843581839	0.808845047096698	0.945528031046406	0.796012676654617	0.883425342095323	0.638540894282268	0.821294969636691	0.748895358872143	0.655341408171991	0.823842471805515	0.84573913031454	0.82777834869709	0.904022772837274	0.816268041406954	0.927713047200955	0.617543101133116	0.78486836717787	0.715181840798954	0.708509080537655	0.901985021979983	0.865933519774093	0.861886245710642	0.90144910832509	0.778683944910342	0.930769005556536	0.883841410528399	0.726493877175906	0.941305058851033	0.741517017493997	0.686499050502426	0.842596146902962	0.823262271916337	0.7483697624046	0.728310328382971	0.891004697569811	0.652402579276974	0.890191961405875	0.837639974866087	0.838246321288476	0.85891194637672	0.7578882292777	0.675357703013889	0.814126414880064	0.904093650765141	0.662849530445558	0.781720335179348	0.914457359994217	0.839707413377653	0.925454250240065	0.89995730149553	0.837321284349584	0.736034836403981	0.877913418213363	0.839492129119746	0.891231275460924	0.81737418766764	0.894731255358513	0.75887045962591	0.837251182227181	0.857615854831599	0.756649509520815	0.807228456787051	0.811473433792765	0.721129124586257	0.783716666855061	0.756121427030862	0.84529594795016	0.625703036383272	0.681128640836905	0.75073110470726	0.859279665604187	0.800302917909312	0.794772987164397	0.694931552441995	0.788723710720702	0.821515991331515	0.864824616419818	0.503922966080458	0.899330594234175	0.695124126899232	0.774458695517331	0.836326845912633	0.821724074573027	0.910123408310091	0.742253353162907	0.851704865643554	0.594272376976452	0.801171341032369
CD9	0.639421780711632	0.883319876661274	0.898813032385978	0.84512184421501	0.717018390138762	0.866830711511164	0.735472609980454	0.755325175233395	0.753293100601848	0.632303503207278	0.70517452137633	0.913148000979357	1	0.573346882004229	0.833837634601643	0.92467820664085	0.735833170290749	0.869022008512689	0.701296017992615	0.831239510304132	0.84729984737012	0.725778885222228	0.80155032462508	0.86792121321503	0.78634417998042	0.831134172684739	0.626981868234711	0.823016149223625	0.763427108455038	0.561891416833638	0.766364641730701	0.863306792557421	0.778875507037486	0.879501057188242	0.796530783911709	0.867636231750608	0.569914481039353	0.755861291334144	0.737400707201008	0.686380914678572	0.823217858530069	0.80843873079119	0.823335278815647	0.861869301362619	0.74974353174735	0.929123677310733	0.827370784270727	0.707562092589816	0.889588289155867	0.664117487547192	0.673436491697062	0.767588828679417	0.773028477703828	0.696312842338598	0.729342115905297	0.887258421966437	0.66123319201599	0.859374557882702	0.778783314466223	0.810921467268855	0.849467599377592	0.771781423613206	0.690560181702658	0.757116161729033	0.878439392971647	0.656014100217867	0.772204207553996	0.849174955785201	0.840869714108186	0.862926336776737	0.858204262433499	0.810754814373698	0.751432269766189	0.863552499631617	0.844810662677751	0.892809373834592	0.78493201131714	0.85934737251988	0.761429442971866	0.813951072933714	0.820864254311351	0.820760086399447	0.808556696669908	0.819659115321312	0.760301320896703	0.797367897063637	0.795924159193097	0.781950707390701	0.621572390556959	0.704175636338615	0.717032366922054	0.879173290532959	0.789260487230134	0.80008885904821	0.674858937522225	0.834721514387259	0.80397885860832	0.818696680866911	0.490476369937912	0.859420431062978	0.718547739488994	0.763324486366313	0.81261163048945	0.721035640175885	0.880887662236798	0.766419801101129	0.779451171528648	0.451839817383706	0.743289524933338
GPR37L1	0.837673079193973	0.781520380205111	0.710242292909148	0.774998961468661	0.765035607258759	0.791223650370776	0.769032238692854	0.747611890429133	0.694075815730939	0.246938674401642	0.872277931802013	0.62249432022603	0.573346882004229	1	0.754955214949705	0.658072749060935	0.570997986850239	0.767005804301151	0.192023376177734	0.687981309351574	0.501178956981519	0.823976683121503	0.683368364461902	0.703344645061905	0.636432195331224	0.700118160341642	0.819409721531269	0.757242307631009	0.767565187680932	0.0888649179765125	0.852480391721063	0.674519394133477	0.802213291490667	0.74811859478787	0.760234237900928	0.590269572545406	0.736490392165688	0.864724688579006	0.734056694648707	0.824967909311848	0.801329848141016	0.757518291108685	0.460523833532264	0.683306226297821	0.750966266174352	0.745607960777269	0.746797132194485	0.7946935755053	0.704072300420158	0.246529633614793	0.856186140802198	0.701562305440302	0.763899274173205	0.865944759501324	0.744070644773833	0.760722539023791	0.604044184706292	0.76294278023674	0.765692078112537	0.726786444339685	0.72082604143239	0.690937838824233	0.164376937146715	0.778062877236252	0.76381585092261	0.786142471301254	0.814608867459702	0.753931941723446	0.733907301553034	0.694813771715457	0.690313890910012	0.613518141459954	0.800919410239423	0.713693445420621	0.691350726140288	0.704967206259112	0.732971889265082	0.615445237199247	0.652546819617133	0.812261211460474	0.713374737518284	0.524829072296987	0.726703070340817	0.601637462063167	0.597589079546084	0.639434966786245	0.559858020864601	0.530206509676206	0.796771490825847	0.756657502672029	0.872976630148422	0.678491870220614	0.842877526876051	0.472739046284446	0.792719359894007	0.416383060361996	0.540999076921038	0.828106634021314	0.289347448618501	0.702368734169178	0.716311951236019	0.759953150550613	0.704233411542	0.452191906836581	0.747018559205828	0.665361846251018	0.637735019717272	0.127086021077802	0.619537980904426
SORT1	0.840522893343212	0.948591364370413	0.935109497583148	0.945484935732364	0.870227344262109	0.949705628232519	0.929871161882422	0.846979665329576	0.910204152724298	0.54729692742342	0.898968521326688	0.873595749033804	0.833837634601643	0.754955214949705	1	0.887274905366168	0.788315250877426	0.965166106505093	0.54177537574553	0.937768734737924	0.791052520697112	0.822435041007118	0.868826115522974	0.926538461869602	0.839414310137041	0.939566497891863	0.830883268502831	0.936533824859353	0.874073321590618	0.398657239653022	0.928592254255691	0.888375662758648	0.894189468333263	0.953799243084358	0.953863404166552	0.895085550952616	0.718084171789811	0.916220691445277	0.864346514622845	0.896375110912941	0.926591651498715	0.943696943440021	0.78800376727175	0.92018208649942	0.93066574160561	0.924061340112343	0.942230091373369	0.906109323374505	0.937171857207144	0.531928414501292	0.854221186668887	0.903357519696912	0.931662178271321	0.842826554453673	0.890401748757353	0.960665406930701	0.7680684006433	0.948714350656459	0.935814991624413	0.937865070000518	0.905006382054234	0.864714715368138	0.486858486516971	0.888383977834618	0.933160858522076	0.866770324886867	0.933302283280933	0.932529478104156	0.939772030482904	0.849503097296163	0.899506814222408	0.875686143537795	0.852327624412074	0.925567475359966	0.941045848892333	0.928968156882299	0.818605937223052	0.899813958341291	0.897599855214575	0.940401315413569	0.908684165441656	0.785416600099218	0.889192118699102	0.842534145695568	0.799681552839542	0.885743942859097	0.815138377592648	0.824985694670022	0.801323437612306	0.867741322136179	0.911318143069167	0.907046916607516	0.921968813552799	0.728829915425051	0.861195262219513	0.730700275581711	0.797608694434092	0.937459132689335	0.383194865236184	0.928828948396145	0.87455190333864	0.897562283831738	0.88803321903451	0.738839992344604	0.930113869192091	0.881203486054273	0.79687095609442	0.377097493648863	0.852488427608815
CAV1	0.750634646497836	0.923187416072398	0.926965571574529	0.916775808416567	0.807715363099869	0.905201840560122	0.834188473583748	0.84919139091868	0.838593849641223	0.671183582567844	0.820143627169268	0.886789382593921	0.92467820664085	0.658072749060935	0.887274905366168	1	0.78938551398049	0.924585953010665	0.662700599458188	0.866362441609285	0.827883189011977	0.768626501931561	0.857771653985211	0.87944129948105	0.837290722908658	0.888721339944611	0.742286101448319	0.893820685438094	0.843032447685375	0.466095864166705	0.838436887368135	0.915601825940207	0.846329650630909	0.933507499555897	0.880286384568101	0.886620557503133	0.653139861309789	0.84572547553251	0.811226531585054	0.801812747661379	0.854664491719781	0.896791310289912	0.844441727172201	0.879880772805582	0.848888832296568	0.942523973428816	0.875228776835492	0.806676620876998	0.911530429392571	0.554839657714716	0.769588906290321	0.78366511859891	0.83828517443168	0.748013735193353	0.827276387650481	0.920508990280336	0.698178507500016	0.912740429260907	0.850283970258919	0.883358218956083	0.909996551894111	0.82599100660509	0.597455358194143	0.813920364622057	0.927412771221117	0.75295687386441	0.855528203141604	0.883962416894315	0.899461447015173	0.828133902237916	0.883588684294382	0.851058941716035	0.835042124753819	0.900394596907015	0.890137886413038	0.917404569649436	0.844832699044217	0.890369232782819	0.837974013624762	0.873683562498453	0.85198901164433	0.857851167880778	0.876256828281689	0.871649311962909	0.819734410215054	0.880571259873942	0.887583261016442	0.803418596550264	0.727946327979766	0.799598227254171	0.822923785242379	0.926998818095398	0.858884403070868	0.788212547843278	0.789234367027412	0.821721216991987	0.830385507956724	0.879119729920693	0.533349553179903	0.883828619821957	0.803143581171549	0.865350527543336	0.86080704186667	0.707340215104453	0.896877934315033	0.861213998180839	0.782733777576419	0.374827516531601	0.82867829854483
INSR	0.596015522417449	0.795353312800223	0.838950195984976	0.832392784631118	0.633790904426003	0.757248112755582	0.745847966389866	0.73690699559297	0.754562569157265	0.652358788667267	0.692450075722654	0.757207106513628	0.735833170290749	0.570997986850239	0.788315250877426	0.78938551398049	1	0.804693299424104	0.699536688328607	0.764177393227967	0.797244338963681	0.627510631244074	0.839043826497241	0.761125233925079	0.752828064864461	0.775919621925869	0.602486611101232	0.773552794111718	0.641949606410205	0.335528450212766	0.755463502515156	0.875304645864971	0.706667528607139	0.844173191567225	0.771776850233728	0.803733042225427	0.564380120125142	0.703756783132306	0.647534222962922	0.680982108273204	0.715825697350291	0.76716093084198	0.786925321655657	0.71840422646616	0.731923871262794	0.791150049214699	0.781900091499159	0.687312111672538	0.797499567554102	0.390857138873794	0.648959910413645	0.684135429634158	0.762814673807323	0.693182653281773	0.705550984108219	0.820548718905615	0.674950665839694	0.830931206426981	0.771703334370806	0.802892605666871	0.832013853042307	0.775055974628933	0.559934947424404	0.747640937601592	0.80733042772563	0.59488784191368	0.778191113187043	0.813503225825471	0.750424868450987	0.726459218342467	0.779237175035649	0.81895957665794	0.70908312518163	0.806584524796307	0.799012050756817	0.746595132791111	0.686365596501739	0.795314407212801	0.792044006316891	0.760335440222145	0.801582218921934	0.839959634516251	0.778596190803364	0.786989234484072	0.741375091398773	0.731028063533663	0.825635265620313	0.77135647210602	0.624390034704483	0.693830062706114	0.720659885957441	0.84201575351484	0.783458328865616	0.75498077251024	0.714423167978713	0.833023981407097	0.800568256845218	0.74770595386085	0.604264847096877	0.820910059098743	0.703748914241393	0.783251681353943	0.763682728497977	0.554961594589471	0.733922350728394	0.705245348037279	0.658979960087723	0.225766616859678	0.805631805674592
CD81	0.835217763598937	0.977353513628761	0.950852344918199	0.967949873076396	0.868906780775339	0.959088599507134	0.921248986523967	0.86987709441687	0.920172881532341	0.604835661199226	0.911197750910751	0.890060802526554	0.869022008512689	0.767005804301151	0.965166106505093	0.924585953010665	0.804693299424104	1	0.585436857053682	0.930153473009917	0.826220676967766	0.852895220366735	0.890108089111025	0.930999304755874	0.852867167709633	0.946874080104492	0.831770104206898	0.952124383872016	0.900770413062012	0.41155557308833	0.933988750060353	0.916006634149241	0.913442840546863	0.969953692000333	0.96439032822398	0.899696898815534	0.722433389968897	0.930151676552917	0.863623751205049	0.89518615143104	0.931679313990057	0.946251859056063	0.818406607124115	0.944720702416238	0.921496321334643	0.954800970899104	0.952216984719064	0.903907182469486	0.953174663300171	0.532502194765762	0.860147787764266	0.886543350157305	0.925433793937756	0.845087512211052	0.908393812986132	0.970058748605592	0.753437091884788	0.968983572539754	0.948045511142717	0.94902660485495	0.9253143786033	0.894110798471486	0.528985021290279	0.905847308077596	0.957457444883621	0.848562428021074	0.947686858534169	0.944873319777378	0.953697098973018	0.868823409190296	0.906208960579919	0.890599159251415	0.876261050527785	0.954503580006366	0.943053749067689	0.944435686734409	0.832542765937742	0.909253934100116	0.903618800512895	0.951744590304074	0.900325671634238	0.814798747877016	0.930770635742723	0.891210798272605	0.831790029851308	0.904601187112073	0.856760577528721	0.837698805475924	0.811982850330526	0.874322154765792	0.910468915331311	0.936522432568255	0.934672242881406	0.765651577829795	0.881953586280334	0.777228626794399	0.807857332555625	0.945811339901293	0.445608826627341	0.943407519509075	0.861390594272677	0.90268103132553	0.909956957167009	0.741999969323628	0.934415042668659	0.895281297297979	0.806664936807493	0.385651146208563	0.859464311974475
ABCA1	0.137175008712657	0.58917166572286	0.643310828185845	0.586738579532503	0.227131461741922	0.523983615878305	0.422430991873554	0.489674765742627	0.450138966623765	0.507124989028747	0.293713497621548	0.746865162848594	0.701296017992615	0.192023376177734	0.54177537574553	0.662700599458188	0.699536688328607	0.585436857053682	1	0.566692493033692	0.860441016957381	0.361311783229193	0.629703892046544	0.663389297720007	0.583329058810974	0.604049930335479	0.179962676925309	0.469134175463385	0.322677681676297	0.683489174633202	0.461899796764326	0.630821090305349	0.482605079237599	0.633458464690472	0.461286028659356	0.754121418213729	0.252092478324831	0.3854960133246	0.25507604267269	0.261443174009623	0.550440142439052	0.511520338223616	0.85230138164996	0.609410933464246	0.414225127256772	0.638289592969976	0.575357565850486	0.305051253398044	0.694341378247991	0.677846707688781	0.248569958361702	0.475289676830618	0.508624926325904	0.36820768474741	0.338943349026906	0.579469211460532	0.367874650487599	0.601774652162413	0.542999938376926	0.54805053883854	0.608756469456327	0.481265960977356	0.776280528564681	0.495552516321072	0.629359293020843	0.19127345813341	0.431132205645444	0.682871694331222	0.469538203477569	0.711264903986902	0.631716522400793	0.679264093553368	0.369731074644085	0.609289633259674	0.551343436676609	0.586300353241571	0.497858066466607	0.723230116592406	0.473689866433939	0.483314857024245	0.576805425069179	0.639008167672419	0.505583143847282	0.648736101493664	0.460590367064206	0.495827628893634	0.5649751225447	0.711604576293979	0.188626456623801	0.289751032397562	0.334477515795046	0.644488447253428	0.453212028693326	0.769864190123625	0.307327373373267	0.822847635137313	0.789322645158754	0.49416894157882	0.651483434464498	0.67644654907101	0.286237456833852	0.488818844548699	0.53494993531012	0.577660511450827	0.543680391169013	0.359500650655495	0.639143122118682	0.521385601225347	0.628072029177592
AR	0.797723340022031	0.911296751257308	0.913273210935953	0.900844276789251	0.832926313752003	0.928461414729909	0.903116944353812	0.794417228639944	0.860063680289808	0.516481833446733	0.847930165902875	0.880955511764354	0.831239510304132	0.687981309351574	0.937768734737924	0.866362441609285	0.764177393227967	0.930153473009917	0.566692493033692	1	0.783392699171133	0.827465378670082	0.848482652487339	0.924567552701695	0.820596259010326	0.918962944339441	0.793347065594834	0.908001889151003	0.824775761362217	0.48513463213382	0.891422175305038	0.853951606903594	0.860168468057897	0.925975249905944	0.922552865539751	0.895223875419907	0.702252870040558	0.876747046105467	0.828167074853708	0.854258523132407	0.905175982041125	0.924959461093912	0.790345929551881	0.909156441624913	0.900135225134986	0.898096246068276	0.917761237221705	0.873088884458248	0.925858942390421	0.603901030966929	0.796334201765477	0.88683274808833	0.882295023115631	0.792838178353606	0.866960452102883	0.928218166856151	0.735140168114717	0.921642208130628	0.900238113632572	0.91000436522096	0.879984095477361	0.829872919575333	0.502183560525409	0.835909772751121	0.896068297422127	0.82614719351933	0.877117338150219	0.89709186695747	0.913820832708579	0.837960401761495	0.881355438702011	0.836879023057892	0.810332086009457	0.908927581988887	0.912605776035534	0.906810338223872	0.79494417254152	0.887231447751718	0.858875813478807	0.900361216904803	0.885856725103063	0.762083471058178	0.856577552964446	0.851701636813304	0.766165887096233	0.839968791109957	0.789561541987754	0.824886589795168	0.767938726078297	0.820416731704849	0.866093164126342	0.871664106513251	0.865608254595202	0.711076978891154	0.83766349991123	0.709993311436794	0.773908829700999	0.907143836703478	0.347551405026146	0.901523306956971	0.840359245091578	0.835604159724085	0.866790401822911	0.784529224892849	0.920475474496472	0.855979015088305	0.776645558407359	0.461572198899689	0.825634105013981
MRC2	0.472758183321902	0.830782941465044	0.849260502192346	0.826966678584313	0.533979594266365	0.774961298431024	0.699060388017944	0.702311065011947	0.703331637725794	0.538297434486668	0.609510854670597	0.900601015259299	0.84729984737012	0.501178956981519	0.791052520697112	0.827883189011977	0.797244338963681	0.826220676967766	0.860441016957381	0.783392699171133	1	0.639481515906497	0.78956319381187	0.876020354372391	0.763455840870994	0.82730780742538	0.509043440888489	0.722433459613171	0.614650543327107	0.617012695606135	0.755310178707174	0.80371535107748	0.728530701578022	0.850607913315267	0.7320648359036	0.900048443604812	0.512722776748761	0.684777260164135	0.549064937449661	0.582761960358309	0.799760951505882	0.758930964949805	0.906668912700258	0.822482987356138	0.696218726705944	0.844181599921448	0.83181653017816	0.613935950006965	0.893676970964199	0.693301841630836	0.555632343714421	0.73805616320532	0.763981855058581	0.663404286320037	0.624482421201421	0.82114028301161	0.577849445429048	0.838775095518634	0.785616452564656	0.784480501553811	0.786852960104893	0.714782048890182	0.753496624667911	0.744407175821953	0.856003295654159	0.502946876800555	0.707888906568184	0.89524253949788	0.722158188524839	0.890463070300191	0.819263750647285	0.831786443106457	0.638313127490427	0.817961837212766	0.76423780326051	0.810537877386853	0.698419477009171	0.883855165556745	0.704946431200558	0.745179015328014	0.799571387000652	0.743906998133993	0.737462873201342	0.80534980375473	0.642382364590352	0.706844725002986	0.704136318567119	0.84166802838842	0.481004746117072	0.579694433110002	0.650914711873055	0.8229994778726	0.725056587411882	0.836564026004636	0.602626137641518	0.863004043188556	0.872499650265289	0.766914793349849	0.562158138851277	0.881860221585281	0.568600347036437	0.702922226122826	0.762555950772009	0.68767279548837	0.792222571626846	0.611912941982044	0.8080917191858	0.502216707450449	0.783622663076701
ADORA1	0.819603201414981	0.845019791871105	0.805324883785414	0.823507007696959	0.813646979304513	0.879602314309919	0.816976237115535	0.756433652969225	0.775476936917243	0.357613781434389	0.862667146411271	0.767253843581839	0.725778885222228	0.823976683121503	0.822435041007118	0.768626501931561	0.627510631244074	0.852895220366735	0.361311783229193	0.827465378670082	0.639481515906497	1	0.727948298740395	0.829550352198065	0.725127107058675	0.801577289637379	0.833518777102891	0.831114391533581	0.812421161129895	0.341062027363681	0.867116112812349	0.739659823781586	0.835346068527917	0.823566162863772	0.839869560188132	0.71752360018957	0.676977448940552	0.877197748112484	0.793074030650276	0.829590127566125	0.884649235210203	0.847884000015919	0.592586510278106	0.819997266719393	0.800803038023225	0.83803570189838	0.836257029951383	0.827737311353868	0.817921475774804	0.490723996984928	0.822604324396742	0.794817086810533	0.80016997725266	0.840039578650488	0.821991476228693	0.839683412901499	0.648053731081497	0.840684915928311	0.83488545321971	0.812052715046828	0.781529202342942	0.778051341618738	0.303681365249215	0.797628310092192	0.820018366265996	0.787087804616656	0.835783935209456	0.815483244331719	0.829496532605214	0.79878218969188	0.769725665554666	0.691505744646418	0.81672690504725	0.817190647258993	0.782759879443019	0.809876906073372	0.787500358040293	0.749040632059871	0.729113354959892	0.855186095633227	0.807836562955743	0.601605761317715	0.820399434401237	0.7309884826589	0.666869035041364	0.715149478389572	0.666622737969381	0.644715954443734	0.768551512636572	0.770680931005043	0.860993528332869	0.758239194961055	0.837277400681539	0.567554659442029	0.818654155018769	0.524020416310384	0.617295794160024	0.877950898230446	0.300404540496291	0.802289081781545	0.779697816182661	0.743205704548168	0.791072158445087	0.654201331737753	0.853942045282724	0.774644461998948	0.740729846406002	0.34154360983489	0.686128550231637
CD46	0.725755271803805	0.888419524737755	0.891256456742988	0.899797883629967	0.748694685013286	0.838981726876264	0.861737396178934	0.858640144132492	0.827003625001986	0.601561844990615	0.816665951321778	0.808845047096698	0.80155032462508	0.683368364461902	0.868826115522974	0.857771653985211	0.839043826497241	0.890108089111025	0.629703892046544	0.848482652487339	0.78956319381187	0.727948298740395	1	0.836571043738945	0.793293048339562	0.860082562745406	0.713093783286692	0.866626780161773	0.775863781718235	0.334295952187572	0.84826193285636	0.880480094971842	0.818824045885178	0.918324420703584	0.865609465434615	0.859726690361294	0.703306657130155	0.837528496243282	0.741514305332441	0.806218761006365	0.801403041255998	0.842683070564337	0.791537486919548	0.82265322540519	0.840156826002901	0.848428170776992	0.858522862412303	0.814131613286263	0.871620956695521	0.415477170686662	0.780002614146557	0.781686000330347	0.832447479924821	0.788850697052704	0.801658076731643	0.891812135504338	0.697848987249117	0.884523162781833	0.84290479890239	0.884674938332363	0.86784620209166	0.83509774469309	0.556866739937981	0.833998901983719	0.866527833302511	0.737354134482362	0.870457599241695	0.872128937112196	0.850830071536284	0.792691256214789	0.843991731098683	0.846434942828914	0.789482500611548	0.855482993085906	0.889854274485747	0.85391315054987	0.751951548566792	0.848636771838687	0.846571390880959	0.859487093302098	0.816552497669048	0.824102561753738	0.826770525971731	0.864762773250819	0.773454068295567	0.839179814477023	0.803058754707983	0.842952188497357	0.754244755359602	0.786169189076018	0.841340946009968	0.898809577991728	0.851027607712516	0.755554222866467	0.790083365000681	0.791435500010293	0.818957433606708	0.842492109893449	0.529523767790007	0.871696716467979	0.783029761174129	0.850519824486848	0.821843939677656	0.621595055756766	0.816897569954224	0.77353869638811	0.694612622040726	0.267157613212059	0.862836181571913
