""	SDC1	PARD3	SDC4	CHRM3	EGFR	F2R	CANX	KCND2	TFRC	PVR	CD9	TNFRSF1A	CXADR	ERBB2	LRP6	ITGB8	PLXNB1	NOTCH1	INSR	HMMR	PTPRA	THY1	NRCAM	SMAP1	TNFRSF12A	CD99L2	CD47	PLXNB2	KCNJ10	APLP2	PILRB	NOTCH2	GRIN2B	TNFRSF11B	CAV1	ADCY1	CNR1	LRP4	LRP5	VLDLR	ITGB1	ITGA3	ACKR3	ADORA1	IGF1R	TSPAN12	TNFRSF10B	EDNRB	IGF2R	SMAD3	GPR37L1	PTPRS	NOTCH3	CDH10	MCAM	SLC16A1	RIPK1	LRP8	CD81	LINGO1	LPP	PTPRZ1	TNFRSF19	RXRA	SORT1	LRP1	MCFD2	ADGRE5	ABCA1	C1QBP	SDC3	TSPAN17	RACK1	CADM1	TRAF2	TSPAN5	S1PR2	SIRPA	ITGAV	NCL	AMFR	ASGR1	CD63	SCARB1	CD44	CD46	TSPAN14	SORL1	CD74	CD163	GPNMB	CD68
CD63	0.796589284600347	0.711324278195018	0.785836366832263	0.453803082335503	0.764035483098366	0.849764152908719	0.878317364293135	0.290465717368353	0.887144108919925	0.889104201456256	0.849559176499353	0.934185740575673	0.701972102744582	0.861636511945047	0.488739101299459	0.796375499601663	0.681071432298383	0.581963315089392	0.548259173673382	0.494280192429254	0.843279614658742	0.632863395897945	0.716853544675634	0.85073594789213	0.919227189506139	0.824094891237176	0.935854684348688	0.855905876708237	0.624499977197258	0.909495133256107	0.776028461290872	0.862975404156208	0.579677246530561	0.768482236836141	0.717976819712285	0.528349903952921	0.757548295317861	0.426877696987521	0.792327734034961	0.78368613007679	0.822486323593565	0.685087040123055	0.657585641670822	0.894502286269169	0.614990234221339	0.716824777329052	0.870549863717261	0.867361070390101	0.735214813433749	0.748088835135575	0.907533357539771	0.676739525102723	0.875287130403138	0.296206068374349	0.743242754002592	0.798444297282996	0.884155147191766	0.522112898756978	0.944173635904146	0.466096534460578	0.809420425924371	0.656023123126021	0.835429250198434	0.745129873717631	0.812221380492341	0.827369262039834	0.909586656090175	0.916312379340909	0.66957558108952	0.89569716578265	0.839674623910438	0.850834325551901	0.897481637505084	0.788926637710702	0.739684269630239	0.928431072021638	0.588171087871906	0.697466636156699	0.810846453405102	0.787310504076753	0.889448316572218	0.667307502353203	1	0.774377195080882	0.622996726722722	0.64147534344472	0.777161464550526	0.632424352781614	0.307233340686936	0.0511918343880916	0.272913482368424	0.283290748487372
SCARB1	0.762276946874449	0.788531049318619	0.630123363408772	0.66719165554173	0.819898005334566	0.803635638813482	0.872636098335748	0.583127260221148	0.8334053596246	0.877727291584267	0.808997377513514	0.762309506617691	0.774898179021003	0.686860167930084	0.729183857576401	0.799587389710444	0.802789834709716	0.74116345326974	0.76296821945497	0.504726426970782	0.851765404994165	0.741295334205793	0.770068365795656	0.866970564609445	0.667854433990185	0.831254961013099	0.825572023635953	0.778537469539553	0.764587254127783	0.849224672214319	0.850460924590207	0.819217318046883	0.574051208199503	0.715236974715534	0.593800777676532	0.670732184339003	0.690932413296076	0.633723601625715	0.827980392771907	0.804070549387146	0.727537482495629	0.524690779993595	0.64132977778985	0.731491264008887	0.761511385942435	0.768367838295691	0.859262068861954	0.76833604547707	0.815579416690327	0.669736890381946	0.784739591154535	0.754230945968594	0.796854681446925	0.534796474980643	0.783321785639993	0.850521420084974	0.861461366860247	0.727257740147138	0.824892361275514	0.636219196910249	0.802053901602505	0.785116565545181	0.749186486914805	0.865401291880436	0.841089879923637	0.864798419599396	0.845790863982908	0.829742671213803	0.67668613376898	0.816721277018957	0.752578216529689	0.857201980516434	0.82419954198191	0.67161260589063	0.728102219240796	0.828272510187846	0.743152519760186	0.611281940347423	0.788366716930241	0.851883937398982	0.857368005956253	0.75082308585414	0.774377195080882	1	0.479159560613845	0.775064803909105	0.831369799421552	0.559893433760901	0.486374907995798	0.242785277975804	0.432587934297311	0.413233720201301
CD44	0.39761187764	0.295469767060487	0.924772002819056	-0.055158107643496	0.339713257073773	0.763239476653682	0.677434643570405	-0.12469500855776	0.504953593577447	0.621476124827738	0.284333311371044	0.799137681946879	0.110620408019993	0.879886358125856	0.079231630518575	0.623759727777838	0.3541170956362	0.0573099878897338	0.214271824522845	0.186118161301247	0.538064692500467	0.203351717559824	0.733431122886508	0.415712403263515	0.786428804302959	0.685148233176958	0.656458313400754	0.823417056778095	0.420690532671382	0.754207301222939	0.5944478286474	0.71496827884272	0.0464598555360248	0.206462885098088	0.837349479549043	0.134072983982491	0.656130200393691	0.171236384674814	0.366626684514957	0.709393834240881	0.821226570159273	0.938784862298361	0.0527059586030208	0.700938424162318	0.396472007094024	0.156645233432438	0.524553506907673	0.683251598809463	0.682487266706933	0.862778161579859	0.714432705792155	0.229939713497709	0.591211245332535	-0.00537546825082264	0.553510685300731	0.314472230395907	0.678173021310913	0.233423525978202	0.642579230746336	-0.111768919517063	0.765688122396098	0.356836914182342	0.674023490226998	0.423369466448454	0.591081342927604	0.546497633617501	0.764120419662081	0.688282902530233	0.875027728769592	0.392670096610943	0.609822578490299	0.489579494854243	0.395110846766516	0.935862359085054	0.275910415031099	0.689357963254254	0.0692519597918671	0.897720316011114	0.811844413669336	0.329856079451539	0.607443628638966	0.238323863307734	0.622996726722722	0.479159560613845	1	0.355787961707069	0.301847423803935	0.923446223931562	0.255057032061592	0.161975617729492	0.374925247956934	0.316865814653764
CD46	0.655932429143914	0.82939609522602	0.526709295144006	0.806214389125445	0.841952316172904	0.774971635727347	0.835263354582355	0.712765605148595	0.786751557542923	0.778754141793845	0.665629517414914	0.605440607823096	0.751880625359838	0.57114580077199	0.847508816929968	0.88413323417079	0.761853307423717	0.778339307573357	0.838136820210358	0.45682836270265	0.852976969371117	0.688929293658978	0.834087350666548	0.820109752796152	0.519399393711172	0.762376185871988	0.744403891985087	0.690843803546072	0.792581412797037	0.782057059672433	0.813446165186709	0.813848841802501	0.737914053803517	0.736957599156114	0.469807777081046	0.737993550177028	0.738399215168347	0.739458215714585	0.769996497471199	0.765440804378506	0.691469675367881	0.450106648179153	0.562109615321462	0.639467419317136	0.898158184921446	0.742717529415486	0.757827595671331	0.720428284842673	0.796788882084803	0.586277885001781	0.691571426130748	0.886161149960849	0.7171446672999	0.696690177797368	0.7843580877351	0.830386395733967	0.804983912468943	0.804003136478418	0.681256526071759	0.651909215269203	0.824783310518552	0.920890085121167	0.683608349811558	0.824750105635097	0.854366277405887	0.837949060914021	0.773933575226858	0.772866599930708	0.665934991706308	0.664376353938102	0.695627924659608	0.789997152047399	0.661928699716008	0.565719957292414	0.615133511575458	0.731298972863864	0.759222532609664	0.48547855890337	0.771228534887855	0.859383896532213	0.736918470752548	0.733091259207403	0.64147534344472	0.775064803909105	0.355787961707069	1	0.812610778394749	0.449907311973985	0.397098059366975	0.200242555301072	0.399475967693016	0.346629485033441
TSPAN14	0.77902852997729	0.827610579258336	0.486511470703285	0.711387476281891	0.902148092205054	0.78257341624313	0.827284149608243	0.672918255049062	0.848074701017965	0.829493744261097	0.819534891351638	0.709731279474288	0.865741338553336	0.596094786985992	0.799047624892216	0.801557850344295	0.852613063350898	0.853522039402072	0.80541022896154	0.506971295159771	0.883220055177361	0.779598494513134	0.692484405145261	0.894740450186734	0.56262136451242	0.801072175884617	0.801344747967645	0.709880774713559	0.785628100557922	0.800136743199491	0.818600269995151	0.801365506904702	0.736804752638551	0.826792024112612	0.38195375060933	0.765913449553219	0.666632281932918	0.722519120228889	0.891281691176142	0.727810106040154	0.631535947860717	0.362831529098556	0.768424434932194	0.731600614218603	0.795347931048511	0.883449894023906	0.844732555877285	0.795180709998934	0.778707374274964	0.602386556414712	0.798720931590713	0.860430338411162	0.812730190941146	0.617623355894131	0.77402869632556	0.86723672234234	0.827339900204266	0.787686120225917	0.809432545574591	0.768228642424684	0.743960506531906	0.849677122782351	0.729155321677067	0.861572950354231	0.856295381262332	0.896596619307702	0.773191356319114	0.82207516903482	0.578548774988929	0.851202171123539	0.808573651473273	0.8650105918926	0.828386940201574	0.559466541015535	0.77724099570148	0.79567939047453	0.813866157468253	0.521177294739785	0.730382081759603	0.907211539376138	0.827324883089777	0.809513191988592	0.777161464550526	0.831369799421552	0.301847423803935	0.812610778394749	1	0.458642024269753	0.543056921009645	0.275274461903685	0.458288821827626	0.432580112993057
SORL1	0.436945116464584	0.390744185577649	0.852066719396173	0.0632402996392228	0.456084261834164	0.806991515733755	0.745788437431755	-0.0192748901914105	0.595467531120039	0.668433526713356	0.348942641076775	0.81134633643123	0.202113780181266	0.864465672882388	0.194179130696431	0.673981897651613	0.469734406269829	0.190688856887162	0.3233002106196	0.232918762350347	0.637452460150933	0.219816191099759	0.717626245541704	0.490587025563863	0.69908296552231	0.762712892713588	0.688420345920226	0.850462149611889	0.545258131732156	0.788284322844529	0.682929814307271	0.768691617426662	0.153674259932674	0.331143855014967	0.688572665491821	0.243476938640183	0.714266896003282	0.298802405665804	0.487745578464084	0.765764797323039	0.76345557143821	0.814407242273165	0.183771071191975	0.757748959838244	0.524480299994306	0.278689754904325	0.556308257896979	0.764928720246973	0.791920102425811	0.887083874366656	0.762841892190347	0.334449890061274	0.701324969044465	0.0574912472041363	0.572832162393231	0.425767232597547	0.727285184464908	0.353065563051878	0.659619852662393	-0.00223848883406085	0.800501370578559	0.472887078228154	0.756704183180619	0.551196820743459	0.682273512850004	0.654445713066048	0.766654753169966	0.707696269870557	0.915072528626419	0.425929088999971	0.736888230267301	0.54586483399997	0.424586275964171	0.930581551630664	0.318115988069504	0.723054644772417	0.164657421230575	0.950853567124191	0.81554652805812	0.416452081002017	0.667452328670998	0.33043194197595	0.632424352781614	0.559893433760901	0.923446223931562	0.449907311973985	0.458642024269753	1	0.453539681967428	0.361051666662436	0.561768426525354	0.47648602569184
CD74	0.293065004909557	0.326287815725217	0.286889283849394	0.253334376144563	0.366664735553577	0.371403420936452	0.426251019850299	0.245476090435528	0.374583973435765	0.368384402269497	0.340399021444669	0.363182174923085	0.308682633363569	0.298192716105224	0.316001973492789	0.340714611609025	0.407831724989619	0.330278342396865	0.366311875896683	0.210162984988325	0.373906869618711	0.303377351739616	0.346838684654659	0.389555681613011	0.243695906992706	0.412324993804907	0.359603660902876	0.403753977533114	0.379469311202248	0.433581171590407	0.415387316077581	0.374701220014952	0.18176182228096	0.25406529190621	0.241395726862032	0.287922347658736	0.306523386986844	0.34107967999329	0.349697594213863	0.377738311379143	0.367930240450099	0.241474964541946	0.230941409311485	0.291353498252723	0.403699881794485	0.308168111418862	0.396138688612824	0.349247412987849	0.54500412671966	0.351047318449	0.350518648670841	0.310210164392444	0.341020727407497	0.258226942906749	0.345206803291128	0.347133780615182	0.401667394668703	0.381468848954656	0.390921365644351	0.270793265071053	0.387557641693864	0.334282678065699	0.330665190736194	0.46047492693578	0.396290286725096	0.434327180441038	0.38503395510414	0.387654097649421	0.391140616112684	0.325244635966892	0.346229228037684	0.403425193555115	0.354684246042474	0.32450984097286	0.280979064092932	0.354834811582075	0.294197946216725	0.368543116099935	0.412665219526726	0.359396029076933	0.420445201193636	0.490285383291756	0.307233340686936	0.486374907995798	0.255057032061592	0.397098059366975	0.543056921009645	0.453539681967428	1	0.812280782915955	0.850878194852577	0.91016095016691
CD163	0.0458644680866173	0.0684380794509406	0.146775809161597	0.0316138731369506	0.0876950768361083	0.145124734844326	0.1637506976511	0.010669737675801	0.141875377442975	0.119966602666474	0.0116403026052357	0.114079740856743	0.014865764685594	0.111342093609937	0.0910028826299492	0.136110196754898	0.0934964387837815	0.0552883464735639	0.112205869893189	0.0493538658354033	0.102086620698124	-0.0160002949541786	0.151571632948538	0.0705128116653203	0.0546530705004434	0.165806716003636	0.112818408995296	0.203529339758564	0.120411768396834	0.211234545570201	0.202327666250745	0.14808349379027	0.0159376950383028	0.026493510652335	0.0896740881685886	0.0674059919406815	0.14018422566904	0.0769270273977263	0.091372805432971	0.144126872213245	0.190820947159772	0.138067708836636	-0.0294727054373291	0.0869060835350867	0.164627871891307	0.0110443827558971	0.121489526842511	0.116563241457973	0.370606325187688	0.157459585605002	0.0845655318136848	0.0790662347817354	0.106197284685518	0.0260438726508105	0.121759843862374	0.0731914279373287	0.141173119046028	0.149676360769693	0.0917746312156752	-0.0241298523930947	0.200775971873606	0.100472827254639	0.123324165774493	0.172876089051178	0.163511372402806	0.16519840143863	0.127195537613016	0.11297745161133	0.244156866367226	0.00662441694410283	0.114656224720261	0.087667128184571	0.022470836344483	0.170400314761428	-0.00288443046826428	0.0863903859422798	0.0213015466924609	0.222873828491804	0.204884642413753	0.0711162072360953	0.141672457915432	0.165388721674053	0.0511918343880916	0.242785277975804	0.161975617729492	0.200242555301072	0.275274461903685	0.361051666662436	0.812280782915955	1	0.839582410751833	0.798087810758635
GPNMB	0.220520142253392	0.260880451994514	0.378221640509807	0.159541104917022	0.302013801098683	0.400555729306304	0.430903851667076	0.101926855464508	0.376478435744884	0.343507130248819	0.211040032587703	0.352412997796002	0.16682192123218	0.366183644634297	0.222974372108267	0.401726554105165	0.295382481867872	0.199269739390274	0.27822285837873	0.116541217394224	0.355186090147455	0.149608105666208	0.408613768414908	0.291049964008113	0.252913078713605	0.4024439161614	0.354239064894424	0.444834613386489	0.298987601136256	0.457483377826198	0.41187937700632	0.413510097001569	0.167390930179812	0.195711093358259	0.285359549736698	0.212573312405008	0.41759476087927	0.252542954838187	0.281424015746332	0.415611465460547	0.429266620105907	0.340467937001145	0.107903334419406	0.324726000873372	0.384882947851342	0.187665728286753	0.324049324128246	0.385198437222478	0.608168709154626	0.37635417941138	0.338058536165573	0.242689750538191	0.35769257500326	0.128457824817356	0.350463312766161	0.290151294667496	0.386400405213992	0.323359196215044	0.312369598364998	0.0853142990859589	0.455990904923404	0.314586506652701	0.357267622605298	0.393999409131806	0.403273871652322	0.404538603950085	0.386889074047133	0.370718211576697	0.506234100111237	0.200142554074414	0.35521708439896	0.311167487162535	0.225709332847176	0.429976209051556	0.164527890037468	0.331048358639116	0.174199606035869	0.454996629588492	0.456106060453211	0.279202681339212	0.382161375180394	0.37608685576131	0.272913482368424	0.432587934297311	0.374925247956934	0.399475967693016	0.458288821827626	0.561768426525354	0.850878194852577	0.839582410751833	1	0.885097610193254
CD68	0.233627272400218	0.233770706859862	0.334810751748426	0.14526634697726	0.245593713191114	0.335114525791063	0.365097344093654	0.104369558381798	0.325471481280542	0.314026557014111	0.23051512999834	0.331847451727068	0.176659814821433	0.314592848065746	0.189745307486603	0.322654906784355	0.252679707094267	0.182596565651474	0.261118297591529	0.150901338804152	0.29995105148205	0.174733779699449	0.336506303511216	0.287072461816939	0.280858290734684	0.350662292769376	0.327333247140839	0.385179274897821	0.26453569719597	0.412311173136407	0.344031653192676	0.336719624113067	0.126391367581428	0.185562776161889	0.307597222867553	0.182684336033038	0.304259553399166	0.192535826603885	0.240390299765251	0.33160708148346	0.393585308194678	0.312965761948307	0.106010319478749	0.269977012740654	0.308690672604363	0.175988877545012	0.325948387479143	0.298868209066652	0.50212179012631	0.319020612679559	0.292456009904107	0.225250923698515	0.279337443043559	0.126189020939292	0.294281957183385	0.249593215118753	0.353181642400208	0.260513084688033	0.329575528866785	0.0979141920867719	0.369706897659773	0.249539187688275	0.296130063644747	0.334986367427654	0.328322943107223	0.343713276993863	0.35622381856817	0.341163668168312	0.376534370076824	0.228090628404063	0.275914342797372	0.297739386232523	0.25297352296131	0.343154233971125	0.190079591039883	0.311701425093223	0.171759060360991	0.37616951715539	0.388825401018557	0.260613888154052	0.360646455991634	0.420147818363557	0.283290748487372	0.413233720201301	0.316865814653764	0.346629485033441	0.432580112993057	0.47648602569184	0.91016095016691	0.798087810758635	0.885097610193254	1
