""	THY1	EGFR	LRP1	ITGAV	CD47	ITGB8	LRP4	LRP6	LDLR	SDC2	LRP8	SDC3	GPR37	GPR37L1	C1QBP	EDNRB	ADORA1	CD81	ADCY1	SCARB1	F2R	IGF1R	AR	NRP1	KLRC2	CD46	CD82	ABCA1	CD9	NRCAM	TSPAN5	CADM1	LPP	CNR1	SORT1	NOTCH2	PTPRK	NOTCH1	TNFRSF1A	RIPK1	ITGB1	TFRC	TNFRSF21	CHL1	NOTCH4	CELSR2	ATP5F1B	ADGRV1	CD44	RXRA	TNFRSF12A	TYRO3	PTPRS	CANX	FGFR1	TRAF2	ITGA6	KCNJ10	CD99L2	RAMP2	ITGA3	FZD3	INSR	ERBB3	TLR4	KCND2	SMAP1	CHRM3	TSPAN12	MRC2	APLP2	PLXNB1	PDGFRA	TSPAN17	GPC1	IGF2R	PILRB	VANGL2	PTK7	TNFRSF19	NGFR	LINGO1	ANTXR1	PLXNB2	PLSCR4	ITGA5	S1PR2	DCC	RYK	SEMA4C	NCSTN	MCFD2	LIFR	ACKR3	SLC16A1	ROBO2	MERTK	EPHB3	AMFR	TRADD	PTPRA	RACK1	GPNMB	STX4	SLC16A7	AXL	CD63	ADGRE5	APLP1	JMJD6	SIRPA	LAMP1	SORL1	ERAP1	CDH10	LRP10	PTPRZ1	RPSA	NCL
MERTK	0.583277065530201	0.616543319026831	0.77583833476734	0.912186686552411	0.873074563219658	0.779923831806627	0.752837142817623	0.828470529471017	0.771069430893377	0.846727145861001	0.759935306000573	0.866683563858108	0.845329683485955	0.749945468830385	0.74180738699564	0.815667315002217	0.790787225085578	0.844603758200334	0.533798475401697	0.719973994317039	0.882347701452684	0.630843571450363	0.890535302520512	0.543407872849976	0.27566906153473	0.785496860873519	0.472000769776099	0.816638653891619	0.659823221164714	0.899366236944645	0.828668241123417	0.877414984420355	0.820910722379239	0.832221812951141	0.872183024814498	0.894596450747402	0.665439843724794	0.874784257430297	0.857414839176793	0.809619362446503	0.772494726405129	0.744340846170596	0.830213694639698	0.889672725491362	0.850155936952885	0.814617639505514	0.773813313753796	0.748315094002388	0.672298806577393	0.842888271998197	0.585266245683214	0.676358117549552	0.728362221351688	0.867749500301517	0.786189295981622	0.661664747107308	0.84375681464115	0.800434350576569	0.831598710936661	0.576317055755659	0.802662958899921	0.860482755860745	0.723418834592049	0.761230281293158	0.891279087542819	0.766840958379952	0.825945175777759	0.701607025103178	0.612009930453695	0.851294157788952	0.88480961870094	0.826803627564366	0.398233448819135	0.617328137910165	0.810341194872916	0.882841098751409	0.837923190001208	0.727863973161855	0.803082209292207	0.751382645905092	0.814241095901602	0.398984306113904	0.8406244271087	0.859935415462013	0.761277301767728	0.555033618166601	0.696981897308912	0.467547844071956	0.74993678485783	0.857891478272274	0.832030992332998	0.861075531236646	0.879042366381008	0.674755731980107	0.621468361981488	0.873383230339749	1	0.856607398182581	0.865608917492912	0.607705807156155	0.869783851728029	0.71460610612501	0.694539215645387	0.781278526887159	0.544647218042264	0.898318301846214	0.772193008531912	0.547159941618253	0.782698637153714	0.754632587259807	0.811694693317284	0.862713837106527	0.834560125692618	0.776591697421141	0.697314460413662	0.896809148334174	0.840365771164912	0.684859937737088	0.755053232061369
EPHB3	0.820978890126567	0.73952608088371	0.842255040517553	0.877716377703182	0.940877749747186	0.895619279528324	0.818147112092261	0.873970632202982	0.861839223000026	0.844953675122382	0.846799474314915	0.84738212350507	0.844028249427024	0.779482568186646	0.909620503018501	0.724095120715715	0.770326872862956	0.887469078369781	0.691196511733451	0.775883546304397	0.805295503115109	0.696376369369968	0.87738336850686	0.677932681750937	0.468229403201963	0.834382019915386	0.680601421810142	0.70441870519217	0.800472496984233	0.894311958728487	0.936346787045587	0.915550659336848	0.869205046401306	0.754512101824283	0.915209041735667	0.913405949938177	0.739499600145129	0.900322271394093	0.928552232102137	0.909117749906166	0.884221504587516	0.858408678458919	0.932538523933971	0.878503577214586	0.85517637696384	0.895754859144309	0.918241895008829	0.59488375594985	0.596189716678408	0.866268351555695	0.748584233823447	0.813677661025432	0.766049569457861	0.945399948144477	0.905030729592195	0.833400514554114	0.742418868207184	0.733094506023139	0.88796529067005	0.818261182743714	0.882107086455288	0.891401982943383	0.784172649287481	0.77910187927792	0.813535982750012	0.826862398004703	0.925966294897328	0.851133975718477	0.813082905023735	0.787704772215706	0.938428594957464	0.756266890769529	0.482252632877283	0.797658335743556	0.879696997719271	0.896977832058458	0.862580004164874	0.765325120311764	0.88789612413997	0.856755433004684	0.773539306835359	0.616081994372858	0.898805503775459	0.914119369770992	0.626536150292822	0.699395891748978	0.825882134020009	0.616741336431241	0.898107416170908	0.842708876492835	0.919043391451567	0.933398969408472	0.860886056997181	0.817724061282348	0.754576529253412	0.895305761399341	0.856607398182581	1	0.907178162728267	0.759352333613856	0.912329414479091	0.885202514187942	0.700399060448576	0.884453184199846	0.703822851995162	0.777585548369233	0.923467726442102	0.692086787850846	0.918515252369023	0.85717173657879	0.682148071883618	0.932300758153753	0.596155658976469	0.866406075710928	0.771908285075337	0.860969676536559	0.881456508575179	0.858545936084133	0.89679347085945
AMFR	0.76158154831868	0.702038350270909	0.849963102480523	0.915278874678491	0.933562904682459	0.87469750956135	0.822519742148842	0.861653440904714	0.796557409763834	0.879748659982313	0.809021823888255	0.888332722491629	0.856746117927288	0.816735409791722	0.861180928031655	0.806277542722748	0.832708592108129	0.918336787865843	0.631173422810583	0.802171310185117	0.85576106206602	0.69852559240303	0.878690500166919	0.652601582645985	0.422034437790592	0.858198277853648	0.598477487710393	0.794023717628372	0.840519137606604	0.942313738701183	0.874175494532491	0.91713890711589	0.881424363398899	0.810312618871782	0.905260242611537	0.933172011379024	0.752121603144036	0.891081788798203	0.938716995619641	0.874916101072334	0.850728841675158	0.838438471018977	0.903052846257981	0.924951839668239	0.886408163932856	0.892046238929172	0.867032444620637	0.694563782167022	0.665130750935013	0.87719391022845	0.7338076035412	0.791822761497707	0.751642236153302	0.937348428096583	0.870485358414303	0.757268618692493	0.810587917326828	0.810382899789471	0.906709720874206	0.740359940428604	0.885460075453414	0.915075237839168	0.761200338468879	0.801585592602702	0.90038781816029	0.829947122248366	0.926973848114184	0.819243052821291	0.778301905106001	0.852251814792224	0.928221509310962	0.789648169336106	0.446439572692105	0.756542731562263	0.896983036626769	0.896979671517105	0.818103660844735	0.770869242573106	0.883719362131201	0.861961275507712	0.817050452239115	0.546787406308562	0.877064995056419	0.924769905470043	0.719412489848765	0.68327049654513	0.814767012239065	0.557082333919255	0.848286427416803	0.872775430381271	0.905914662027957	0.930703526082718	0.915064738745754	0.765313773144	0.767519541009266	0.915261148246083	0.865608917492912	0.907178162728267	1	0.776049913828279	0.939519791495152	0.835651655585871	0.732556160856994	0.864113036319779	0.682221180502631	0.827888225349302	0.889760782965616	0.641763569753385	0.883519626922624	0.814531177440419	0.766422886008533	0.948103706854831	0.667573978488211	0.847985396818824	0.757742378750257	0.916653075515449	0.911982187607226	0.77815543125958	0.842278411568854
TRADD	0.692677956357148	0.63727773386053	0.579209042815832	0.64778695807332	0.745084717501239	0.706266351520834	0.542933911897889	0.644681225796244	0.677260062577572	0.708820310368039	0.596069699286196	0.574041793462502	0.611007955617803	0.470200029549617	0.795424328288864	0.50426674955404	0.554382272097404	0.713612515901565	0.514365573847934	0.787980682611702	0.593118808072466	0.634502484136357	0.600579630780453	0.820212495391091	0.276635471152751	0.641972239959122	0.494934939861586	0.524884516033029	0.854167738005519	0.662440068596344	0.769061805147351	0.745747092484288	0.734056447936579	0.545060386612427	0.720237643346951	0.689537806832374	0.527035852883311	0.631981961263532	0.827034478011025	0.727632983703326	0.825301025686415	0.774152263238312	0.754810409551456	0.695167109821155	0.705825870010994	0.687270425956632	0.789030561107638	0.353671091790822	0.615758256411152	0.723066731433826	0.842358248191878	0.630510785337573	0.49749107231006	0.787582905081215	0.747472852266292	0.722516124379421	0.504976276005507	0.430016400363785	0.741537452322017	0.68964685789666	0.797901424480086	0.711827079554223	0.566982708342486	0.507993361892457	0.703487569903605	0.533176372493657	0.738445901122836	0.71853374210903	0.659777105893457	0.634837413874057	0.792111916435671	0.42880322782163	0.190551783028804	0.648822234032357	0.805127677223408	0.710661353572806	0.596299952440098	0.481975408599127	0.812069371036354	0.806112262091449	0.554234170622034	0.457316283740683	0.66637369379206	0.844150575288387	0.339532790759022	0.649284500420829	0.687798644854089	0.426176186786583	0.756359397188171	0.68385684636894	0.800349015886394	0.777934123204414	0.612925919115308	0.613193777351743	0.88853176311898	0.635329693930881	0.607705807156155	0.759352333613856	0.776049913828279	1	0.688906313711661	0.857890226770513	0.63206570215818	0.817313695087083	0.559309740392286	0.656457481982433	0.833273438686101	0.546645076119935	0.748036084120879	0.785546311503221	0.461939248482831	0.765186363955918	0.423892985876025	0.728286726900086	0.570926221910171	0.655962527985838	0.615941555511569	0.795892522925119	0.756295161355886
PTPRA	0.772460732408513	0.741546897671982	0.927963243797331	0.953684426004038	0.940809787645155	0.909841949787698	0.895288736356875	0.916644476083345	0.813766925481325	0.869960321064074	0.867193035041452	0.943115652780957	0.92454900174858	0.915566375880024	0.866660778045237	0.837761259254226	0.864385693250916	0.946239280076636	0.692401700678055	0.766856740347648	0.872564175961894	0.691784579749847	0.936043575678185	0.557410290612394	0.501360761254898	0.89010765841702	0.663094025322063	0.805034110143962	0.799671084075853	0.972623443791429	0.872911526860662	0.931878492531709	0.89483099855442	0.829388741001366	0.907717025038491	0.953370994500706	0.828146185617692	0.947572681600556	0.918496894914534	0.897190021087383	0.824661985777118	0.83689859556579	0.932200672957635	0.94849223279267	0.845233421517153	0.940146005253192	0.865915634020726	0.729803208919606	0.586676436067543	0.894126734797181	0.630634831139494	0.839691692257851	0.818777847858709	0.949222507506467	0.876308241868498	0.7576954990417	0.856354121753937	0.893905184776245	0.915664528866857	0.751657674954097	0.868402062489707	0.946817781874317	0.810280694912658	0.886038207643321	0.862182632050983	0.895424938654066	0.962574931009859	0.831128271535165	0.803067278504419	0.861058219573711	0.936290190871561	0.862916149281061	0.54966611129464	0.770099160470001	0.851301961484885	0.909294965497367	0.842408804438432	0.843773863939429	0.843651470605537	0.839786276673148	0.842270559514521	0.614899836336161	0.941874745985972	0.888420366147174	0.784417396182774	0.689789439189365	0.839673500655704	0.625677635494386	0.862717853139933	0.862168715516062	0.89782586059511	0.944004973329614	0.955322091477435	0.799070013098545	0.683068767654748	0.971093494859345	0.869783851728029	0.912329414479091	0.939519791495152	0.688906313711661	1	0.799275416334518	0.717803533986959	0.871416170232386	0.718585647952193	0.827402178355502	0.88208887903137	0.705096419034957	0.888781173369496	0.811661139548302	0.790199252841094	0.954719274281984	0.657970210654877	0.866362788354775	0.827560570738577	0.933932120496083	0.975652068981078	0.761718600049391	0.858382706214744
RACK1	0.870531368548557	0.774565750626103	0.710280717951316	0.726428924647759	0.895294839414113	0.842362984143397	0.695942091945182	0.771627650225597	0.856200222125512	0.77868617861181	0.775675750482017	0.654701643250271	0.698555812746163	0.599561538242882	0.962578513508969	0.517047038012537	0.605532190560376	0.790120473764396	0.687155761451144	0.718511158847308	0.647749839558324	0.653277745522504	0.735716940696592	0.807046640092803	0.450696392451758	0.729135123523557	0.709240702898404	0.485871995223344	0.83556217290576	0.744991426132725	0.938765561592962	0.880687718737563	0.833923669408242	0.570116947299717	0.862485247945614	0.792880564632213	0.632832893373559	0.755745404229103	0.883295035571592	0.884032627467432	0.935769983864815	0.871805147518677	0.895220581591134	0.759514391083924	0.802364842190205	0.807907794751825	0.966227362866673	0.354946033725944	0.510597270591595	0.770681920541438	0.90136000535268	0.764931030200231	0.679793525249663	0.908354826986867	0.880368704493931	0.896922180051887	0.542073891263014	0.514004224789689	0.853387177544704	0.888539587276473	0.818199086250907	0.794366817514679	0.687178985779041	0.594970641671479	0.688215836387588	0.690707032504318	0.880191846222915	0.841916040568145	0.801073724777472	0.645639448960947	0.8980775607286	0.535625243556221	0.402008930765946	0.799272486746203	0.843621885222758	0.798553162389043	0.791638860303022	0.630886790504953	0.896963530796744	0.848935250935689	0.632819793079036	0.624645337764546	0.808592911711916	0.903322177385976	0.371047665255605	0.728866473343003	0.776036964150288	0.598332228191325	0.886074503968715	0.735893076472199	0.893561462512606	0.898637417527231	0.668851248926215	0.770985384860635	0.84998268776864	0.741258071915553	0.71460610612501	0.885202514187942	0.835651655585871	0.857890226770513	0.799275416334518	1	0.597913846285304	0.915041177262059	0.689509832839155	0.65765413449478	0.969596483736406	0.702248106147814	0.917640227294237	0.895312836365218	0.457148586722592	0.866262403828656	0.401417497178464	0.819706425273189	0.683089042995007	0.699777844987699	0.737258673264526	0.978671517717057	0.929063179720493
GPNMB	0.53590775023663	0.468283568098498	0.650346205591321	0.696558224617709	0.659063765790987	0.659960221382424	0.613084105439047	0.672212614775464	0.520161118334791	0.651577522495595	0.532034913973975	0.658435040838905	0.664162017738961	0.587887289292193	0.573884811095204	0.60827272468383	0.62580839417147	0.707127362522292	0.443122500852649	0.826293809762414	0.631212911446347	0.772977265571584	0.67025344222152	0.52756277648594	0.31697135430942	0.705613537191896	0.380884610650521	0.699757008449306	0.759149580967696	0.697570599028698	0.584657706528974	0.65321076941572	0.658089950776932	0.717533650876846	0.662822488722274	0.686934866656108	0.589068344928474	0.646563976049054	0.718822178050895	0.645868777404481	0.62950348293706	0.658419503460207	0.655434417897451	0.684071090805522	0.583582566101726	0.669260115927152	0.568768516605067	0.534774322644655	0.701357964723068	0.758442643219931	0.52696617762325	0.577431990064521	0.557063751169826	0.70988771738436	0.657532946270061	0.479558638137705	0.627766560314551	0.607093205548006	0.653402851968672	0.520987002691134	0.716710650798067	0.755682839935853	0.647051208467109	0.654002772475538	0.739990777432821	0.632307167237601	0.674297817205555	0.618912130044083	0.534704472155421	0.707208817713284	0.727348593224825	0.604918702982083	0.279165131380683	0.566300874813358	0.641262641829194	0.70471778413288	0.579930900598642	0.572360542613171	0.640313528932117	0.720457320232384	0.567694017312236	0.41060864064827	0.657419052182415	0.707898506341849	0.582010612710782	0.561178842144051	0.659031777447363	0.416577564016877	0.636245064645786	0.726783307971268	0.723758393057988	0.724629136567576	0.703553960597062	0.518020565517565	0.718077276771881	0.697643606986577	0.694539215645387	0.700399060448576	0.732556160856994	0.63206570215818	0.717803533986959	0.597913846285304	1	0.695360703079397	0.493187748796515	0.723799770075308	0.619219164878463	0.501217104208819	0.602934512069248	0.697230519706133	0.621809923336325	0.694339792176097	0.661908924784731	0.645021832476904	0.540434705292562	0.740913988966198	0.668922800510566	0.499464750798026	0.601352399764548
STX4	0.851697448337565	0.764298379593838	0.817467798682789	0.794105484385257	0.902094965220583	0.877844081978852	0.791624276887282	0.838629691179423	0.844918057085229	0.776745047560273	0.803850070910063	0.753553221291199	0.783659016972435	0.720946007631113	0.914506600443659	0.603718729626532	0.678317611691785	0.851981022769964	0.700554216586037	0.738194641824387	0.695187771896294	0.697766875763013	0.79263028545959	0.729989650921352	0.530884332167459	0.806105496401945	0.720227849360822	0.583785079734466	0.837121962656501	0.817083412504698	0.894729560010853	0.889272614066121	0.871876670376091	0.636515751142967	0.874560589461459	0.836933570760867	0.729821132998182	0.820279737215672	0.891148421294427	0.900198760913519	0.921652125530716	0.882435051433661	0.896760244684166	0.808090697494804	0.779293371390893	0.864358177498705	0.908348754729472	0.458588996070147	0.512212984242944	0.823696429440334	0.793175664499885	0.798413753116194	0.746705838293773	0.916981261813895	0.886921310779205	0.849232720705345	0.629349495492887	0.656879225349415	0.87078658174847	0.849863266857565	0.844894643742948	0.849506302147575	0.7592059222243	0.728026547072419	0.770061770394755	0.787519241919227	0.9178664957899	0.84827518838963	0.796136376327628	0.724135596046001	0.912133823841608	0.65010701532866	0.506088965260626	0.793578038102149	0.820835097370826	0.844649449562773	0.80476123883753	0.727416648149824	0.86571810661998	0.855155474221364	0.67813103527365	0.678262720411076	0.861223741047333	0.887879568725387	0.501467991655565	0.739520534366064	0.820638932846853	0.643158036121762	0.897478689224042	0.772049134820373	0.900846050097576	0.922574912010708	0.76182245745234	0.787054539179685	0.788179962405697	0.822000305651249	0.781278526887159	0.884453184199846	0.864113036319779	0.817313695087083	0.871416170232386	0.915041177262059	0.695360703079397	1	0.728775533534972	0.752737376762479	0.925880134637441	0.770460773462762	0.896845008738967	0.893252179933652	0.565474472618462	0.888557848714873	0.545299879010442	0.836179157408644	0.738081857754513	0.776855669294399	0.82614424985094	0.883066388734333	0.904917400721935
SLC16A7	0.841594481586447	0.757163436605567	0.841046464697539	0.562708102572833	0.737547057486174	0.87093048707699	0.846180336561958	0.816673582693218	0.80566480388574	0.424727413271128	0.840133365551312	0.596194344955021	0.621878255680739	0.661817335747128	0.699617523842779	0.325303815443728	0.388817082700823	0.587267817039966	0.863119731177452	0.509500213477924	0.412801317336581	0.662684144329241	0.608935798150706	0.562623058500311	0.743818259040079	0.818329078856414	0.866683314164257	0.302357952162816	0.565785371230175	0.629154210634899	0.727610727350205	0.726860692139903	0.803505052525319	0.359107412681066	0.721395759050246	0.696821367879718	0.807953976922788	0.723739402155271	0.65759518546853	0.772654340542692	0.791417756856774	0.809246013650539	0.745226460679462	0.55324868800122	0.56433815612686	0.838216588204073	0.684639131358003	0.173183037184963	0.164388441556319	0.709214536402547	0.526520311055769	0.908468866645801	0.838335403517943	0.771721004104674	0.83881731336637	0.725927330559952	0.36586593510401	0.516742070809636	0.739210832189591	0.788439007858999	0.68151137155638	0.731468237277951	0.820744544047691	0.650178214779704	0.526774750832713	0.766950642844086	0.779972384190139	0.862903076555334	0.72527676109569	0.413965373021258	0.739081615746351	0.557234103747188	0.774584532654368	0.768303821226755	0.576886452916434	0.724153803959533	0.75439204356933	0.845362594027686	0.689357862076537	0.753598330976076	0.404955208108238	0.850243886744195	0.796323319017359	0.676523988466254	0.30898796796925	0.809003682704696	0.766783556996631	0.807342179508325	0.857107936246415	0.565825546053543	0.730875821223892	0.763214034734174	0.622639457972815	0.722461959888334	0.591070074535695	0.733197759713381	0.544647218042264	0.703822851995162	0.682221180502631	0.559309740392286	0.718585647952193	0.689509832839155	0.493187748796515	0.728775533534972	1	0.416859388102111	0.688435424834199	0.824229235018904	0.773397847360031	0.749680992073081	0.27572257962085	0.663787639020982	0.251629979190051	0.793958687451712	0.782466470071229	0.531088552677817	0.751742269248692	0.681510842924455	0.834076337275502
AXL	0.477183899593138	0.485687840789945	0.671266117431389	0.901450077392293	0.785720652314118	0.660041669867405	0.629630492561382	0.709048525377276	0.601766199433418	0.885316546043942	0.618156650901623	0.833644751008819	0.824191483273302	0.708887287576162	0.698081063511107	0.853465828514991	0.842241813839454	0.858774689194026	0.38119848768837	0.752939328125913	0.887664141737149	0.55698475664268	0.814885287122498	0.50148375339083	0.135717201823296	0.684607728138681	0.303943298035194	0.86391029709673	0.702484159602891	0.863474727219571	0.721300297023987	0.79097242323849	0.707544028105824	0.869210112999358	0.779891378676649	0.820509663857576	0.551716405972931	0.785932818917378	0.845784489686416	0.722049131920255	0.683965990488791	0.64179526934017	0.775137040334376	0.888780039035707	0.778381166533448	0.71908402872643	0.71669676145609	0.809770497829037	0.721297323903955	0.775365634044672	0.55411913425816	0.549996928374529	0.543041370168048	0.797946351948914	0.652412324201503	0.566368146068661	0.875497383995644	0.783705021143943	0.757750080314724	0.485680283800693	0.768716095784655	0.78872857747409	0.592711169290806	0.722285532443293	0.880840828925612	0.675324503927991	0.759675589944278	0.589814433446765	0.558191860439907	0.894927121593481	0.824132330276018	0.752829123666367	0.186728430791305	0.538739339712843	0.795111760011573	0.801299224720788	0.675139089569881	0.577493236711655	0.721600741984701	0.678235581006951	0.855728106286798	0.255560464458424	0.747445521948369	0.828606196924633	0.764010810493571	0.448613186294689	0.623841605091988	0.290113557145747	0.639262059751107	0.805797718759708	0.772259742215744	0.788623556903652	0.83848357096646	0.562837783527629	0.619940869144363	0.79904053685339	0.898318301846214	0.777585548369233	0.827888225349302	0.656457481982433	0.827402178355502	0.65765413449478	0.723799770075308	0.752737376762479	0.416859388102111	1	0.741391178784715	0.417347843603884	0.697993114829062	0.666229687476007	0.861273513939034	0.8533351393283	0.882334920175686	0.678867662075918	0.588638081896566	0.892239593396789	0.775724644723688	0.613079871463902	0.634589445274144
CD63	0.871499013273248	0.757183010377784	0.785681950802822	0.828663941240591	0.9351723871817	0.86592312745617	0.763191566536213	0.809812422213875	0.85002213020206	0.863916495726331	0.817619065135257	0.772270097482577	0.799732363580244	0.738892632228434	0.988393734117088	0.653656169065973	0.743387237427802	0.894759749180701	0.68167154088511	0.724452170258788	0.749232204797516	0.615965093323896	0.813457285739223	0.733597675510714	0.475520224428983	0.776592357229175	0.705642447727048	0.602310099961095	0.857854024745944	0.842334080956605	0.94954203573619	0.913636675140106	0.843377455513178	0.669053533609442	0.883315461360781	0.862142418363461	0.677026741201667	0.827775746612405	0.935421617368102	0.91360639913422	0.912415386592207	0.855025753666787	0.942408696355297	0.85542031887766	0.852295044086107	0.858231940748738	0.988866688859237	0.505676838548344	0.529398114678559	0.797622569959529	0.854406901769634	0.791249903179331	0.701709857757285	0.939644004658957	0.883143309466435	0.878210934891629	0.67524869958565	0.657288591702116	0.89180621757893	0.880524151093511	0.852063115708618	0.841646723850582	0.705623904781266	0.71193141102989	0.756408027033501	0.769808148780573	0.934519159378483	0.846235529561596	0.843183904005438	0.744550332640739	0.925252607881648	0.651323694700395	0.416297331060291	0.805728255063866	0.88605704844221	0.829023475141178	0.803544025798336	0.680966455920963	0.905127001738624	0.839962509924584	0.754678723163723	0.623447059009863	0.854893280442878	0.921787499081633	0.504893065406779	0.702135746221522	0.807032661105544	0.595285027609745	0.888921254468435	0.801321639513458	0.913476695842506	0.925853541652092	0.774876790739661	0.807766166210165	0.794508851770841	0.825321054894804	0.772193008531912	0.923467726442102	0.889760782965616	0.833273438686101	0.88208887903137	0.969596483736406	0.619219164878463	0.925880134637441	0.688435424834199	0.741391178784715	1	0.701516854862672	0.948011112902234	0.863241079869275	0.589367920453234	0.941574231486526	0.484710584082797	0.833403803928374	0.733315697015588	0.800618405575229	0.836986780011957	0.94666158051574	0.914625307414109
ADGRE5	0.858793922313724	0.834769996570429	0.832276373416014	0.541901456623076	0.718896117835439	0.860653200008784	0.836884400584591	0.791091770469526	0.811244328849294	0.402668493413189	0.794976111433542	0.558489778323679	0.629434562668615	0.656340173891099	0.701413485241404	0.277434534731515	0.3738243554346	0.593678899308744	0.878609226820042	0.483425633396093	0.368660941106453	0.674205447613346	0.606856435559762	0.568320952985677	0.807816133309534	0.796733112434364	0.921786105504216	0.246898389402779	0.589259019449228	0.60642199302345	0.710713521408622	0.724855326590109	0.813211225919779	0.337280449878318	0.702172629127344	0.660379031679544	0.808079479665838	0.696925752375944	0.640780143484617	0.792759090612631	0.804542852677629	0.835378299427802	0.735085604101759	0.526473350943706	0.512097485699663	0.806065797609274	0.692702146255384	0.119220724280671	0.131904758142179	0.688780411802633	0.54451119210146	0.845386232801288	0.819806341345748	0.754796492458004	0.836896352509125	0.713222212441658	0.326758069081862	0.508605307796706	0.751092747342665	0.795946649922704	0.662387202879646	0.733307740280205	0.778009260849012	0.653531820463304	0.493695106236403	0.756614428763481	0.777504125585205	0.874107605118071	0.72813759821215	0.370906260731754	0.724006233969488	0.546314687357784	0.782346938922617	0.724440581720217	0.531781615770097	0.676888951429448	0.723192200414832	0.803741847809531	0.697106655151518	0.751804235408042	0.340900805230331	0.892428936779635	0.781364265216413	0.647168549138681	0.27261857519204	0.829005484393793	0.781126986288507	0.848034211305998	0.837347528464748	0.5626633473928	0.71352694001577	0.766154419430426	0.57212010198777	0.756219232228489	0.577290594007648	0.701249499534963	0.547159941618253	0.692086787850846	0.641763569753385	0.546645076119935	0.705096419034957	0.702248106147814	0.501217104208819	0.770460773462762	0.824229235018904	0.417347843603884	0.701516854862672	1	0.76896221292619	0.753089851780334	0.223011731812779	0.655287216055918	0.251743372596603	0.778340148324658	0.793693069697287	0.498149903755119	0.727782028010133	0.694156616770236	0.841487812952926
APLP1	0.910517114044951	0.786717653063725	0.857267273099217	0.810727626143921	0.951355088369602	0.916370316848384	0.853916792217389	0.865139692025764	0.888115895127613	0.787782432908563	0.873582717137779	0.773660706522318	0.803680606332708	0.771710286293437	0.938190859395419	0.608954346180092	0.700106436936015	0.860004112457793	0.770148296638203	0.680215517953356	0.712859207081335	0.66441515805227	0.833932001217339	0.697196606189665	0.60735198884323	0.847135427659086	0.794699245641128	0.570616306954246	0.815682200129205	0.849597479594375	0.938677427019039	0.926500663971299	0.877045153956546	0.647669699937716	0.911216441833113	0.892423178326187	0.754979915108302	0.870497781359329	0.909434574229132	0.924912061183657	0.91289170023837	0.884040306709303	0.935332927759166	0.816710736499431	0.824333105170909	0.897378323837432	0.952789973826051	0.462508259042327	0.448142703130946	0.834571231078398	0.774254109748856	0.860040226817722	0.813638126366335	0.942522533288759	0.919470290515736	0.880046605142745	0.639329614078284	0.685970375924931	0.898380963641927	0.893299170506756	0.854372764737711	0.872528059461804	0.794919103673145	0.760242250996832	0.738041742814155	0.838787564318167	0.939007936113363	0.891243443261163	0.85867283425571	0.678798039305763	0.920944113545981	0.682229427846141	0.60360966996746	0.839072884663696	0.848965871756888	0.847026104227712	0.872574793849397	0.79323107116811	0.897618131881809	0.859850575390626	0.700757552149463	0.733785005464642	0.882909669907682	0.896005012633155	0.508956941359965	0.773405889604676	0.838356337227253	0.712575789685455	0.914599434489647	0.793978060047714	0.925495764224783	0.93202650961446	0.791629712131316	0.867037052998124	0.75404211860855	0.846176165226181	0.782698637153714	0.918515252369023	0.883519626922624	0.748036084120879	0.888781173369496	0.917640227294237	0.602934512069248	0.896845008738967	0.773397847360031	0.697993114829062	0.948011112902234	0.76896221292619	1	0.863185030566634	0.547815239910303	0.917258113638834	0.460646778789987	0.8686548391833	0.814001488261066	0.77811594010104	0.878440087535387	0.89010674523294	0.927281272958597
JMJD6	0.810245069134458	0.802187998666915	0.78634093564891	0.725750570096961	0.877350959812622	0.876656764607229	0.777578812956325	0.8532709056515	0.872183144042553	0.69035965820838	0.811336274934708	0.677459728638089	0.71837339248057	0.630514461137534	0.850445938950495	0.511388408290693	0.557441506435366	0.753984692419736	0.749894380826786	0.756603268493611	0.633447335956206	0.79238851016611	0.764393234388375	0.759726232773909	0.488769715984061	0.82256794417203	0.722157892835304	0.52521665620944	0.79573543003894	0.758019612077649	0.876090334554783	0.876016554634683	0.893949585598592	0.590179472540347	0.866906274006417	0.806052841500618	0.749365703172736	0.807085228147949	0.843048258741486	0.871846167217768	0.913992682899844	0.90889923600768	0.84776504393016	0.735732385435875	0.765470834666119	0.840263836177163	0.855800328049767	0.356134977445682	0.524859287133139	0.843038914903995	0.776569991760644	0.817747910935453	0.777160131929338	0.89710016639072	0.907651702626137	0.838535584203701	0.548516118648798	0.569084341850092	0.844941727316536	0.804019935182194	0.79601040369072	0.85428833684396	0.786764872564956	0.654906019472716	0.705593429320072	0.723638292779882	0.864670063991009	0.866983531828901	0.725040677159723	0.64610313799372	0.893778875796572	0.608996847035301	0.550416283170579	0.777063657071536	0.769115710601771	0.85070534855189	0.828175019614329	0.745459618930406	0.858719107584741	0.854450080333587	0.556876325240414	0.665369155784943	0.838712685356403	0.859404024006216	0.436187294538883	0.783451729092323	0.80923613214609	0.697745090177557	0.879163815626754	0.760223755425433	0.886402331384154	0.897554238322256	0.709677757459104	0.735544833163403	0.821378262232848	0.786219101487406	0.754632587259807	0.85717173657879	0.814531177440419	0.785546311503221	0.811661139548302	0.895312836365218	0.697230519706133	0.893252179933652	0.749680992073081	0.666229687476007	0.863241079869275	0.753089851780334	0.863185030566634	1	0.473078328165919	0.812496144376643	0.487690747799905	0.843932952291044	0.740677775264018	0.712021516348952	0.771709378770133	0.859597171899643	0.921714753829553
