""	EGFR	TNFRSF1A	LRP6	SDC1	ITGB8	AQP1	ADGRV1	SDC4	CD9	CCR1	MYLK	LIFR	CANX	HMMR	ATP5F1B	NRCAM	INSR	KCND2	SLC16A1	PLXNB1	PTPRA	PILRB	TSPAN5	ITGAV	CD99L2	AR	ADCY1	RAMP1	KCNJ10	SMAD3	NOTCH3	CALCRL	TNFRSF11B	IGF2R	CXADR	SMAP1	ACKR3	SORT1	TFRC	TNFRSF10B	CHL1	TSPAN12	LRP1	ADORA1	CADM1	NECTIN2	SLC16A7	LPP	APLP2	THY1	ITGA3	AMFR	NOTCH2	EDNRB	CD44	NOTCH1	VASN	TSPAN10	LRP4	ITGA2	GPR37L1	GPR37	MUC1	SDC2	NCSTN	PLXNB2	RAMP2	PTPRK	IL17RC	TNFRSF19	FGFR2	LRP8	RXRA	ITGB1	SDC3	HAVCR2	MRC2	RACK1	MCFD2	CD47	CD81	TLR4	ABCA1	C1QBP	ADGRE2	SCARB1	SORL1	NRP1	ERAP1	CD63	SIRPA	SLC1A5	ITGB2	TSPAN14	TNFRSF14	CD4	CD74	ITGA4	LAMP1	CD163	GPNMB	PLAUR	CXCR4	RHBDF2	TREM2	TREM1	ENG	HLA.DPB1	CLEC2D	CD68	CD46	PTPRC	STAB1	C3AR1
MYLK	0.0955413410250664	0.637706626338525	0.476698610021095	0.0417905662304992	0.176368107067641	0.102301843201212	0.0837458906837518	0.733042989787531	0.446845341720735	0.680742408976714	1	0.112854476966465	0.649079862202861	0.902432272374282	0.762549841160823	0.146761966500304	0.0221212170392403	0.0344251576726172	0.411791618329188	0.271581638156162	0.532852530803341	0.430274973593704	0.211053175044765	0.453204976395555	0.733754460587732	0.113382883508665	0.174191414211111	0.181353947624918	-0.0604696683698478	0.173131689605132	0.660099236980111	0.129324410831187	0.473509199559429	0.57137945550917	0.526715400452305	0.77061766830998	0.630819557422269	0.323951852831334	0.580459065861751	0.651744502481621	0.162294263958682	0.102064469631218	0.440061449547183	0.140783902895957	0.60486426898932	0.796386234623218	0.409212544904456	0.490456815614609	0.671655064624617	0.825189533118401	0.371750448547711	0.699242285183785	0.535479885101593	0.335649688853006	0.636387999981039	0.593450785000082	0.306289995839692	0.324924010138957	0.00146216630006806	0.225196512423019	0.156721889246384	0.0542485323466816	0.216515200329992	0.940446856618946	0.722071759140983	0.765563691942632	0.112988431383315	0.0927620305934683	0.527835764910799	0.161719719723079	-0.0645684278017876	0.199479999476346	0.633352762415357	0.810822999767243	0.587435467564605	0.790350140256156	0.501010991682284	0.783602176571238	0.688022628438602	0.555605772191709	0.715075461231495	0.671140513111998	0.451715000537064	0.83918932043447	0.672686022771114	0.632701520011868	0.64608277918003	0.717202637311881	0.652697859818517	0.554025162819748	0.801697145590098	0.812045023480507	0.813907466891388	0.571155765121419	0.613580004098779	0.792285471185699	0.81052539648975	0.848417723865567	0.708677586685458	0.731133441908898	0.42611637118815	0.746219249749341	0.714423201602638	0.745011512035092	0.811436535446644	0.703212671803992	0.793024487148816	0.775204411479098	0.541691213260709	0.687214902257898	0.626928245462505	0.780688600207764	0.729357168071323	0.777224841253398
LIFR	0.937999359638077	0.789823429985334	0.786961101604065	0.607476266784371	0.886083847977338	0.837828312122321	0.935411364683399	0.60410947411497	0.876882603155638	0.591657285896241	0.112854476966465	1	0.763881676977866	0.190801499452526	0.696761998671784	0.898361386530771	0.520556810466469	0.773151778205309	0.921908413302258	0.636316743986225	0.868027514638242	0.913465882045092	0.803756741082338	0.908679632015252	0.655736400818834	0.849718981920252	0.957176993382785	0.809148675526965	0.823294752134071	0.985416297738804	0.479087089625408	0.738035632467398	0.706227427931811	0.735254988086178	0.839232409585474	0.58583530919713	0.427679305551365	0.939705902859139	0.704048632804618	0.744303846074372	0.796916050100588	0.786892020905786	0.894555908276071	0.681714383539914	0.815664549213473	0.471055349700183	0.90776069624343	0.873551574150019	0.751381092790218	0.492641305548898	0.563380012571158	0.573595209739317	0.826129680472153	0.711740098124987	0.793055701759415	0.67604178439334	-0.374754544620827	0.0786553809260863	0.803779632824926	0.834656938031096	0.987277131561721	0.76100809195293	0.923479980568113	0.0578584020413582	0.618301988292728	0.567723362318012	0.656457795948924	0.529863553959982	0.324598334526884	0.887384805332654	0.493171249390164	0.977959909668081	0.716256127277213	0.558025273734033	0.751343560936148	0.499817473231885	0.870428527794029	0.607715378461361	0.724236703254555	0.843338553664491	0.660378407938088	0.682547127096614	0.855023575314908	0.504783235931938	0.611789247466514	0.713034547842141	0.71528846473016	0.601169587967827	0.748505847862007	0.836082706899651	0.537350607268365	0.594275654543695	0.411357740526932	0.815736669490522	0.615953440676341	0.407604584723127	0.462862729608322	0.220604517931018	0.717020842060206	0.554666440625838	0.738291343105483	0.594106500539419	0.655836893649635	0.645983155174892	0.461702678910514	0.60592123965271	0.528271040268419	0.494927808299316	0.818531622273747	0.638174810787899	0.751975350824967	0.463184920116813	0.514259590435874	0.496628545403145
CANX	0.769367047026591	0.979979132752104	0.826376538851472	0.598603228387847	0.799859486706657	0.749021720257144	0.739374728486332	0.933691251397344	0.955334714046658	0.782887749051762	0.649079862202861	0.763881676977866	1	0.633090564254127	0.946865239950688	0.795265619426663	0.549588811336817	0.666191457782503	0.925193892264393	0.734968159075837	0.976672324527303	0.934872231595667	0.781265825537946	0.950152697301434	0.889299461239306	0.764352994776308	0.759567348585086	0.782900053200488	0.557080284731421	0.782639848250976	0.800880481276909	0.708843035140377	0.842549865961724	0.930676048492515	0.967233246706228	0.866001198358593	0.808943938897943	0.910425470520903	0.815030490564813	0.913340100165226	0.764454374413493	0.713505341285773	0.960205200633291	0.709927599988343	0.959229196778876	0.807128631618918	0.872102027899415	0.90697383491716	0.939945310638535	0.904190651057886	0.470760932905563	0.850377526948547	0.896659092698764	0.831452690234689	0.982376153087574	0.953496926576998	-0.143075792484459	0.211069781252076	0.476671982867766	0.775427161587618	0.797291530090348	0.671952797463511	0.824459655841761	0.586781617982323	0.88048645575253	0.866661206098979	0.638903714174576	0.597512260691913	0.672795957243018	0.6881251707234	0.313701752269693	0.819215620503625	0.896847343889293	0.910143166299045	0.963851161316446	0.823440762250704	0.916214834714884	0.878890996111817	0.908852887576557	0.975510256371781	0.885771327383421	0.877552328864021	0.886179640662509	0.82188283188404	0.819675237845969	0.873107926731041	0.854603101125959	0.91972183845001	0.928439662539823	0.97890883604356	0.860212781740213	0.939876989370466	0.750108319655026	0.936882934799991	0.776183795044398	0.735903347124919	0.786871511386031	0.642101131575794	0.971757037334097	0.847641792058598	0.770237956339434	0.853400663260201	0.91932246385528	0.924935677776409	0.785181151406205	0.836448712029306	0.859748293005735	0.780361688544503	0.930059230865901	0.838014960463471	0.959004905972969	0.763555969708089	0.790473667855737	0.796855074231265
HMMR	0.0709923608626013	0.683676441152765	0.558648834481851	-0.174246024346289	0.107562469945913	0.00581208909435585	0.052619629401017	0.68825120052905	0.444764257623699	0.846526548559721	0.902432272374282	0.190801499452526	0.633090564254127	1	0.79394733407905	0.0705668917877645	-0.142413250989528	-0.114690036869226	0.405669079073871	0.126105770875983	0.529378406894321	0.445685572011292	0.118419772977625	0.452335545652464	0.789352218008792	0.0131420991383899	0.266310556763194	0.0607062218387979	-0.123912961924964	0.256910880288982	0.570693302878761	-0.0080613355563662	0.632740229311597	0.634042842978111	0.56363705790289	0.857948048065464	0.692524967330442	0.314889898010578	0.771960530634542	0.65972272277093	0.0300035902872975	-0.0485665592035349	0.468176187133579	0.0358783366191422	0.650828710307854	0.920118294358641	0.48732049894612	0.611577901094224	0.76255759589486	0.708826410345585	0.578170941776746	0.812224108735738	0.652100642140255	0.195054441895449	0.668638491901349	0.498781354694195	0.229806545270745	0.251067798279459	0.153203843738209	0.134814810727439	0.209723815148799	-0.111285317963693	0.158846862657679	0.932733806685886	0.846304757903851	0.876678181264823	-0.0952609531953169	-0.132986708750849	0.464685797825926	0.28741838640268	-0.15109828530171	0.240540544700315	0.74194180528938	0.859542856333497	0.633357655893196	0.892820781469702	0.604823294860202	0.871835663455815	0.752694184608048	0.534531339736226	0.835236940958835	0.806957802083606	0.568445465056062	0.897407311863737	0.83685131350345	0.786130297045331	0.79551406192522	0.80093964323655	0.761890178509629	0.531837287561492	0.876257899181445	0.796246362233139	0.928236824619403	0.677344941821937	0.805312883363405	0.942582080265618	0.924416206304988	0.957399711555493	0.73989726104545	0.862248469865989	0.607679332506669	0.86096231299097	0.793940291848791	0.816645565502979	0.925696698579566	0.842547281227087	0.89582410976714	0.915657114517403	0.584113164539752	0.831296107883558	0.688806643853866	0.922531137441894	0.889142509686293	0.905780733081035
ATP5F1B	0.649609492711378	0.964780921163211	0.804902251338618	0.371157627866383	0.654608386498789	0.560572358537166	0.625194886132504	0.914647091622145	0.87714098126752	0.88436455488694	0.762549841160823	0.696761998671784	0.946865239950688	0.79394733407905	1	0.639987368228157	0.324165367069222	0.473777450220993	0.855648836376406	0.5547462181953	0.91592963923819	0.865905332573052	0.633350656908487	0.887710289930995	0.950664005402666	0.595772497198235	0.709144067546451	0.626619154331011	0.467436784549032	0.742896349033729	0.743851739616535	0.508652899532852	0.84647722259547	0.89516379211802	0.919631418566143	0.947224730251155	0.785832097498696	0.808350632017117	0.885799834818634	0.938063975377403	0.578989644992394	0.541266252247705	0.884530645927004	0.525074747362895	0.955328628564136	0.906362022703964	0.841980832805125	0.919860060122236	0.974181995216771	0.878048403973338	0.595429257977507	0.890735743641582	0.916830935797956	0.660689913166084	0.963103779721524	0.849014022277834	-0.0961079200252534	0.323055998640688	0.486747719881345	0.622985245329611	0.711183754892004	0.478164609915268	0.701240410542192	0.723110145496719	0.944849403651664	0.92801568166972	0.467801505935422	0.361865110570352	0.572303052544805	0.671747016768389	0.199516586239697	0.751748922710858	0.936553257425186	0.953166506740019	0.91256235869493	0.912240891674975	0.9197730123122	0.967964465949088	0.965882867100775	0.924196594826474	0.952529414131099	0.941369791010436	0.871021598869191	0.939820066337777	0.903444913050467	0.937457406365434	0.938078450375695	0.928477507819344	0.966601212018563	0.927337015032144	0.935675476721109	0.966984764720574	0.876679680467718	0.944520901572774	0.861120665433551	0.86020624239978	0.902375325867697	0.783288586303378	0.978224842335962	0.897516830296075	0.805357665112749	0.9396432683147	0.948174234332599	0.959323479205555	0.907061466152486	0.920423785331766	0.935075731389361	0.901856413663404	0.918720993873478	0.931783258473232	0.93346392323737	0.883818146559147	0.880834818534697	0.906769232683903
NRCAM	0.976873467735859	0.748391338108157	0.696014854376224	0.86750745651523	0.98221908506926	0.969607740024684	0.952711089853574	0.675508541463816	0.889759799099212	0.38628715958361	0.146761966500304	0.898361386530771	0.795265619426663	0.0705668917877645	0.639987368228157	1	0.73108851805112	0.957084532199167	0.910470519366686	0.808415052834337	0.871408664020036	0.877992761409591	0.936559688024619	0.904941553166867	0.570479860696658	0.977659871399021	0.838754418235356	0.964654818995126	0.852790287576627	0.885344658557848	0.539700548038821	0.924956675188823	0.601042368132448	0.688369570413541	0.814090266324067	0.490288137814552	0.442380388749757	0.951873653257849	0.490988445241215	0.693293976283857	0.971141914064336	0.968333600483	0.882410964747216	0.860501745615812	0.757444770200982	0.329087196838648	0.809975311234861	0.746434690596721	0.655409277760187	0.599985631392121	0.297644750407225	0.465881930725871	0.691783931137983	0.902295809501836	0.761573561710532	0.8041171023342	-0.298868661133986	0.0627193585602093	0.570074122383447	0.940775388979563	0.924701638366331	0.94844756443158	0.962028030395717	0.0104021965197088	0.495914224489955	0.467116973851125	0.883731722138314	0.811975674961153	0.43895241222783	0.721068611419616	0.533431815274103	0.928645185802694	0.616262130334198	0.494484588947464	0.746732492963386	0.365901944293497	0.755942025060658	0.495051243428343	0.621083744303317	0.864737570554677	0.526452877560572	0.529703888592733	0.727124632477465	0.397951544870667	0.430979309228611	0.5481253738414	0.541090828681186	0.539590942278972	0.64076940409405	0.864884825074165	0.43437837359764	0.604773717099431	0.265900619957123	0.70783325275795	0.398105101130148	0.241766680763399	0.316376988616135	0.0909746544522692	0.694174703581092	0.422394181469813	0.53604223546656	0.457248267858563	0.582958323018261	0.559639738550848	0.313674061341767	0.455233012261314	0.423584830934224	0.328863672864072	0.778697833519342	0.469009710069072	0.701794047969939	0.286134442768262	0.355246380947412	0.335332574128183
INSR	0.678711607490662	0.422862652582663	0.288627871856518	0.8273436920482	0.686701684708661	0.825435416269214	0.630795151036518	0.49066102532798	0.625072325733428	0.0719750810563034	0.0221212170392403	0.520556810466469	0.549588811336817	-0.142413250989528	0.324165367069222	0.73108851805112	1	0.798407187447289	0.591041183066901	0.705570056158565	0.554959139976584	0.549521151697038	0.671346151311805	0.583585532953018	0.250150531413594	0.826460510509191	0.413050649444066	0.736186250907239	0.681770208111308	0.490647269691373	0.436608754751484	0.83733534601827	0.381941757189199	0.425271205506266	0.521413412173566	0.162592816529204	0.42569954419495	0.634160418593756	0.135530350732472	0.378418834850583	0.787927955449235	0.779282212796792	0.569587878788912	0.666442299907927	0.41103582650502	0.135428225683287	0.418304877262127	0.333066784320197	0.299017898683475	0.428744693683465	-0.152205785989381	0.188653820843309	0.269783353096451	0.864498395970582	0.459138709937795	0.696871927376093	-0.309938193282117	0.274109824571061	0.133031708474352	0.621533332528401	0.550346157406297	0.807174040629657	0.689029315596411	-0.0694346357782221	0.241032925981313	0.154121190728065	0.872878988479782	0.833382070086086	0.435982702665189	0.372302698130874	0.365010109971202	0.571432627859862	0.255750704953179	0.29626844029466	0.461642946177414	0.154783026086429	0.345616734592837	0.172621711821578	0.276267235295056	0.560722878678798	0.181487068200942	0.190656092491627	0.358936944670141	0.140350603828449	0.0893395007822119	0.161768365108178	0.141959772268647	0.354000457648182	0.28160185861171	0.562945826738195	0.169147581457087	0.329566510269602	0.00177534851111337	0.351095148716111	0.100512687010275	-0.0470977106381099	0.0426966704576176	-0.0851136547854104	0.399209253442068	0.161467386539836	0.218182602597745	0.146769814684679	0.293809741625448	0.301864000262022	0.0447822178201844	0.127364452076922	0.141338887665078	0.0200450072622933	0.459465471765458	0.147785390508797	0.485308186152754	0.0180222558776776	0.0405944300224199	0.0787907721490937
KCND2	0.920693456326058	0.581757414114503	0.487357999993445	0.926845344734114	0.91482673747033	0.937424182265501	0.888304235722182	0.581755663217487	0.7771139582041	0.178327680063414	0.0344251576726172	0.773151778205309	0.666191457782503	-0.114690036869226	0.473777450220993	0.957084532199167	0.798407187447289	1	0.799276239225182	0.757187241655297	0.735962779707905	0.7402334784358	0.86778643772352	0.791821017305023	0.420699056857844	0.96605837887296	0.675494988039688	0.946276867613813	0.848458048035585	0.751133157932179	0.416800641194356	0.915368686473794	0.434025735977771	0.508373448165414	0.679400913030895	0.323440208846735	0.32512048380818	0.844175042708705	0.260813740883087	0.577824853011984	0.95630996044704	0.978521255117288	0.749636778995307	0.816700278873482	0.609483350569467	0.137193821333739	0.647341764203726	0.566933389829582	0.476108274642464	0.490276478762906	0.103812063576064	0.280964010523988	0.480540615884895	0.900438700867631	0.616540627697105	0.734676382010685	-0.286804008657326	0.050424994537778	0.434456533776984	0.894763741308782	0.798890610968718	0.979430651420493	0.89560483915995	-0.121915366104932	0.305689149903247	0.281909859530388	0.93503696687692	0.864566618615329	0.312980377829255	0.529332595236201	0.52409840556743	0.829301597293005	0.455388005477373	0.329220317793396	0.592942703122406	0.193661473879251	0.5770956069374	0.316614092305268	0.450551709443103	0.757009472528264	0.335405185609036	0.336741427036271	0.539692949688338	0.244227771273395	0.219006104607621	0.336364913351593	0.34204275185991	0.372718579418717	0.451645849944144	0.745418502026793	0.26973012263343	0.480640886362222	0.0958270883078093	0.52345716844645	0.19379692946305	0.0454366155765334	0.133399072294881	-0.062067548607731	0.551704255132847	0.230353602602847	0.347403311089986	0.281614497728936	0.431417971174627	0.389317284954001	0.13301287469886	0.275656026655015	0.241301925746676	0.134970874397704	0.651097216099273	0.280254804108553	0.540555971649309	0.0979290028759019	0.151757826122299	0.151326734471721
SLC16A1	0.913980213023136	0.917216708908352	0.807820686978489	0.672635612838379	0.898413190898803	0.848793935956419	0.903559640934163	0.839777549339188	0.978772190353484	0.686861218366323	0.411791618329188	0.921908413302258	0.925193892264393	0.405669079073871	0.855648836376406	0.910470519366686	0.591041183066901	0.799276239225182	1	0.720838712255326	0.96792072921192	0.960824982445164	0.840129569856291	0.987647976105443	0.804613372526307	0.882379725132709	0.875440063840373	0.863759637227859	0.782095870126119	0.918000978353112	0.661053052779736	0.776411851069742	0.765131425562238	0.862783306174691	0.947795813611736	0.750564496249211	0.634801756410265	0.978669713491173	0.749074113530261	0.874307835996346	0.857432720280851	0.824383776715753	0.971671066064593	0.746569421846834	0.935522145896262	0.641781072024441	0.912782043325549	0.919587231983029	0.87257189455	0.744148976753027	0.518017499220449	0.720988595051763	0.878248803173285	0.840423737807902	0.928792682850663	0.868250384460014	-0.27195950105721	0.18243534646621	0.69925135000669	0.86444595978291	0.934807937444696	0.795793031466771	0.942085672857736	0.332364805814714	0.764778841207209	0.733657661845574	0.723207711121703	0.647041355779497	0.492308792456572	0.786239485078264	0.481754738542341	0.951359805881306	0.847595714179525	0.751676970223564	0.88473215438654	0.6710513093851	0.918946791848871	0.766489744630516	0.850159995972147	0.973430401602464	0.784407772387406	0.791821490724699	0.91234994692691	0.69451010814554	0.703931293416168	0.80175529748683	0.80162563247681	0.783654246435673	0.860436236803186	0.959580389822509	0.71731690935923	0.813607133722351	0.595405839479612	0.890055733741555	0.70324411344513	0.570426320565358	0.630872761467669	0.426844722652203	0.882803465359502	0.704678858344756	0.785324981127228	0.740692507555324	0.823121917886118	0.803886807147121	0.628176815116333	0.745290592289077	0.694408987927544	0.640338835178356	0.931674680847037	0.755876722242724	0.885558791263571	0.617271359949138	0.639938866237785	0.66247368822801
PLXNB1	0.750306981166312	0.688100535936534	0.676145399041434	0.87698762681672	0.846205279678332	0.853041882031845	0.703261290953748	0.593053210259455	0.760764642465808	0.271938572441845	0.271581638156162	0.636316743986225	0.734968159075837	0.126105770875983	0.5547462181953	0.808415052834337	0.705570056158565	0.757187241655297	0.720838712255326	1	0.775945046619849	0.783896811310683	0.90408096276472	0.730105548231529	0.418434713677023	0.80867299672597	0.689848378643735	0.830501608249447	0.574806067695324	0.607385836200064	0.814544248666608	0.82381027886947	0.395977884818152	0.713282888498451	0.651031316654556	0.334307670887807	0.470173320548841	0.798643252377311	0.411994256530324	0.514271373577634	0.825713648570179	0.805306125697106	0.751503791982743	0.854979435240814	0.620047130788731	0.334167197130483	0.641070971315952	0.538012453953279	0.522250078043363	0.742894176503151	-0.0147239914030149	0.451785394819921	0.575710427065451	0.76802268398717	0.634588562997714	0.802613569390177	-0.391738442078278	0.0863074429086306	0.246508578694756	0.732015195277996	0.696049958992937	0.7951920948661	0.824268760368949	0.159466177695852	0.431637775466144	0.384557938764638	0.786691939601198	0.881040718751837	0.746517818426786	0.647641278701363	0.525414026492301	0.649162635395738	0.418892723109339	0.516009655794771	0.756364506465286	0.323108223021463	0.636834345460408	0.37614546345901	0.509395238685507	0.711383954264016	0.430541505262276	0.411780188841486	0.576400083537984	0.296147007917432	0.369670813340203	0.441325823186478	0.384765819859074	0.502666565548976	0.550255495379131	0.767866893226285	0.382138257470874	0.543876736874032	0.187824135283777	0.586819042181896	0.228232412299983	0.209490975054683	0.272705226321331	0.0915718273451865	0.589980078578871	0.398339348335611	0.342811883488649	0.342549278780109	0.465583606618822	0.503658155516808	0.264085505510384	0.324965504060991	0.401177237474934	0.235108966859605	0.565396908404024	0.316564085607701	0.607960097629824	0.225648907167327	0.34958551575104	0.280948579726743
PTPRA	0.859882647781767	0.972476211731659	0.883735262683615	0.647266308371929	0.879225992169796	0.824674124028793	0.835323507739792	0.875132184310438	0.974993634154021	0.748906715926882	0.532852530803341	0.868027514638242	0.976672324527303	0.529378406894321	0.91592963923819	0.871408664020036	0.554959139976584	0.735962779707905	0.96792072921192	0.775945046619849	1	0.978131860980979	0.846639407299417	0.984453554997439	0.850467985970257	0.825812359178136	0.871664348661949	0.832775796022924	0.65888495612568	0.879740483745259	0.763470387406283	0.768265884750777	0.818263523591469	0.922181035682675	0.960858073248493	0.814524425153691	0.71535323353377	0.967689309941915	0.81492976222443	0.89303979748263	0.821855813429675	0.779329447109229	0.984013254999245	0.748694541013003	0.958278257853646	0.735788232820156	0.936737869115408	0.933885693929165	0.923092255772624	0.844140178586019	0.524858961585528	0.808218258154795	0.919605823379671	0.833571372276602	0.966746478456364	0.913736255122815	-0.20849210274589	0.172232611463715	0.586956941797973	0.845483571325552	0.896219378782123	0.736731749583822	0.907144500887903	0.45410292161381	0.836846604766964	0.816864987424351	0.680710535103694	0.621361155288693	0.619092668253587	0.799901892372848	0.419176882617973	0.902406617050702	0.872825851802008	0.84252403462144	0.954126288026811	0.74869129683552	0.950678841079809	0.831185475114583	0.888902010407361	0.982089339841112	0.855907829757082	0.848967499419949	0.911828843338343	0.755564258301855	0.790029414502934	0.857189239403018	0.848791722410996	0.854657452328694	0.91770785215182	0.986082346604497	0.792679540186289	0.87989123662654	0.669464990985865	0.942098855842445	0.73897585429655	0.665455748384486	0.71991690064443	0.535026213931926	0.936996858775348	0.793874090944881	0.77152676311187	0.803119790129303	0.873469490001582	0.879744938638885	0.715406292644434	0.795223981841762	0.797537864454179	0.721906053392783	0.93096319353727	0.801881705537836	0.934714980242359	0.695063820937943	0.749007421967598	0.730722262287445
PILRB	0.882071954189743	0.945028702532971	0.869364133282168	0.661799409782128	0.876752606969318	0.821427022313483	0.864295291006982	0.782996348689756	0.960339014755234	0.730107650747364	0.430274973593704	0.913465882045092	0.934872231595667	0.445685572011292	0.865905332573052	0.877992761409591	0.549521151697038	0.7402334784358	0.960824982445164	0.783896811310683	0.978131860980979	1	0.839791618575096	0.973710231434472	0.808898525682755	0.834322494719609	0.911133519201328	0.835564462120076	0.678709297313122	0.901497491864456	0.766399505469261	0.737933512701774	0.775004498471615	0.900370654871322	0.94268894970757	0.746191569261256	0.647845971599509	0.974597888593956	0.813675048282905	0.880186360810625	0.797520850105479	0.771898694155341	0.978812121908356	0.738468788200088	0.938230415864314	0.687889426148886	0.942149052332115	0.925729936491999	0.887045532438447	0.776832093292619	0.495490794245487	0.770155137780536	0.914236962708613	0.786951120376633	0.934531413524124	0.871856114803685	-0.315577549369803	0.136342011582506	0.665632412028287	0.82833936521848	0.921229289564743	0.75467631638715	0.932154793178348	0.380306031251668	0.78556261860664	0.755071033247924	0.668192268612873	0.614508217879403	0.569823849840152	0.841889513355337	0.473255882989353	0.923460043267069	0.823025491017992	0.800551677163567	0.929253656930792	0.71280885721673	0.955659080385342	0.77754288902816	0.869576596294089	0.951891231256123	0.825796847783478	0.829981002878966	0.91115964584553	0.695296456376181	0.776784687118051	0.839020371353855	0.82332944098232	0.80361823475726	0.889680025500645	0.959964852258267	0.756192325900181	0.814461809824282	0.616899335730254	0.928060207332788	0.721726258894581	0.616273053869556	0.675818846869751	0.469800746938368	0.889289903827254	0.759364278671495	0.782244103405435	0.76794202905663	0.830744054649791	0.842720437896305	0.672038635747977	0.75633680319543	0.750410320218161	0.673918766337881	0.904752775843136	0.770999937565538	0.893568082273476	0.659065875888047	0.712830880072131	0.69127306734061
