""	CD3D	ITGA4	CD69	CD3G	SIGIRR	PTPRC	IFITM1	IL2RA	CCR5	CD247	CTLA4	CXCR4	IL2RG	CXCR3	ITGAL	ITGB2	CD82	LAG3	ITGB1	ICOS	CD47	KLRD1	CD28	HAVCR2	TNFRSF1B	CD8A	SPN	KLRC1	KLRK1	CD4	CD2	CD27	LRP8	LDLR	DPP4	ADGRE5	CXCR6	C1QBP	S1PR4	TRADD	CCR1	SLC1A5	TNFRSF14	CD46	CD6	PTGER4	CD44	F2R	FAS	ADCY7	SELL	TIGIT	SORL1	HLA.DPB1	CD96	TNFRSF25	LRP1	SMAP1	TSPAN5	HMMR	ATP5F1B	JAML	NCR3	FGFR1	SIRPG	PTGER2	VSIR	LPP	CD81	CD74	PILRB	CD68	CLEC2D	TFRC	RPSA	CANX	PLAUR	RACK1	TNFRSF1A	TSPAN14	RXRA	AMFR	LRP10	CD63	APLP2	PTPRA	CADM1	RAMP1	SLC16A1	NCL	LAMP1	PTPRZ1
CD6	0.869042158888553	0.762494129319282	0.75047727713547	0.81589890498494	0.7494005125068	0.869682113017671	0.362710776889701	0.153566791534744	0.479213632367228	0.834309801207736	0.83673413443947	0.828053768805422	0.78744475569818	0.774478520996595	0.841373963402604	0.251994063047835	0.701661317161479	0.55198577306568	0.361138595253054	0.757626322876071	0.763812552575887	-0.0540126077099576	0.196817036530848	-0.256104925287141	0.461104888557955	0.731229379997315	0.69941731815661	0.105235280242078	0.049523666966348	0.149859433762245	0.766558985687448	0.828610946277093	0.608776440491618	-0.458890714985843	0.219252674410951	0.791739169527828	0.63740582367963	0.281368929066823	0.783981891269212	0.886164213990567	-0.465078719959486	0.454701760168888	0.390268872195023	-0.269238250781073	1	0.405996346094939	-0.245067818957186	0.169453982517162	0.530455559874144	0.326765197636775	0.464861081661169	0.586774548954046	-0.370914640300961	0.519526268930567	0.664941429653037	0.632757455562012	-0.776315383893694	0.232893062360395	0.294796652165345	0.209308561082006	0.35349583214254	0.488565324091136	0.693130951522085	-0.210378897169177	0.503949925848252	0.58030620313675	0.100564381928143	-0.0229372340044066	-0.520797394965074	0.305596340509718	-0.114381683298887	-0.46669527404648	0.716401369130122	-0.559909125470934	0.640679851597556	-0.390318601321127	-0.517313572131972	0.526837143171144	-0.51810834062792	-0.412532703255367	-0.535478387273679	-0.221485150332749	-0.0327828429732067	-0.218397595031625	-0.64084494852675	-0.292566847093186	-0.295107349603094	-0.473821178203864	0.0973631724464093	0.357807911761055	-0.615970942117561	-0.441580176168615
PTGER4	0.291816943074452	0.42856381388436	0.421670571768827	0.261144043992258	0.516724183474924	0.610650456361531	0.454894111340834	-0.100688409024413	0.20501975372649	0.346550543656618	0.260522002959752	0.421525902522561	0.264167248296835	0.450193611054239	0.177075105346663	0.776576720508312	0.43758804874739	0.00995929240353872	0.574153015739726	0.0299428608247179	0.530784339291198	-0.210068678853008	-0.0977754074299221	0.542529729737466	0.411353476693028	0.16908803140681	0.49716390010907	0.0182283437445744	0.00942203521449937	0.791314943430061	0.214304687337996	0.295780154763212	0.282303015122606	-0.334349594389471	0.00920422735500549	0.388144601376829	0.00223054946972795	0.489525821607443	0.243146374015945	0.509403675666453	0.245595084320519	0.573880021506642	0.23375944704671	0.147434019043663	0.405996346094939	1	0.0190239352500739	-0.131310400023465	0.217526927336137	0.714044272960962	0.344873579739923	0.164904168075024	0.349094840982444	0.838719471330314	0.262518625818488	0.261433429543537	-0.31431491928194	-0.0618564866991246	-0.0308458702863246	-0.0143640493573178	0.324881938546684	0.72321343689383	0.444257210787823	-0.277890724331569	0.325108876218733	0.254350724453597	0.762791850033069	0.0812931577336379	0.287353203769611	0.878039941041477	-0.237381496981697	0.209344476707292	0.267144443850448	0.185480029717671	0.672103519054852	-0.082168498510315	0.153926350023514	0.719645300767747	0.0678770830452295	0.357958956148493	-0.024801464936589	0.00652226708970997	0.376181844031515	0.128677471495898	-0.174028742313159	-0.248621884668365	-0.061813272037616	-0.250668092684506	0.268754250861669	0.45406823114216	-0.0501386529346234	-0.475123129541634
CD44	-0.231855817579659	-0.320040096421526	-0.197556167779596	-0.255034378595612	-0.272293513950908	-0.204842373243965	-0.314645666851009	-0.176748761350771	0.112739876421754	-0.286707577745432	-0.210309585846225	-0.25387853441236	-0.338799149934961	-0.133477382815401	-0.262352097882821	0.220107550478586	-0.0396503905159851	-0.3178895635169	0.0529970290119654	-0.308694300188286	-0.195924083319699	-0.502107676388984	-0.185287347118517	-0.015884672072507	0.0109545647098421	-0.286533807164324	-0.261580402742066	-0.194700711469562	-0.591589031078176	0.0695011853976731	-0.235486199665084	-0.253019990988967	-0.172250566836856	-0.0085470997345523	0.406381943981701	-0.302937648715346	-0.277541386580107	-0.115670540561382	-0.317856146142559	-0.203266053342158	0.586013362363551	-0.234529765216217	0.360438437603321	-0.337652670792356	-0.245067818957186	0.0190239352500739	1	-0.526169460724303	-0.38767706328297	0.188889584806503	-0.370081160906836	-0.245932751841149	-0.0378765204445076	-0.0191307646635065	-0.420475643422231	-0.312705741189414	0.0146816569244072	-0.407266286281481	-0.468943871850175	-0.287335284592937	-0.251332055576232	-0.0609484088344589	-0.192448792968815	-0.327190195637626	-0.119668770550072	0.0620093918189198	0.0746310436641045	-0.418383056350923	0.128217286526999	0.0591609003617494	-0.490525129945609	0.7127138074242	-0.370457982511864	0.21074858164826	-0.100848239550141	0.336985959888191	0.666815240210589	0.0111839611796476	-0.09735598481404	0.14310514405815	0.027874965434313	-0.129929071713859	-0.200701389473359	-0.0117398312322029	0.0464987285443906	-0.44434303820646	-0.312158726920015	-0.200902538391153	-0.353857988996027	-0.199397646725643	0.201098806725778	-0.369325984049168
F2R	0.0799451644074763	0.323868959908639	-0.13426974966323	0.114262545307376	0.24186295793087	0.0239650122024429	0.193341712878136	0.317937856790573	-0.125461002439283	-0.0170463928055846	0.186351214722776	0.000201765503140506	0.274867337714081	-0.0624338813359564	0.101427078959968	-0.395906918901086	0.218277364650637	0.327312912790464	0.400893468054529	0.16454797565705	0.311192160809483	0.237708847894231	0.290195055839435	-0.293823153021424	-0.0463512359870572	0.211330634397229	0.33430369783132	0.202763769285603	0.275447839714213	-0.114544973192371	0.0788487466373355	0.184177089037736	0.21323101550754	0.655239260820781	-0.387130997513819	0.442598120824814	0.182619296129625	0.436658060248759	0.317226321708293	0.169264625488904	-0.497835881756485	0.276137455411712	-0.102972741816189	0.577049580419202	0.169453982517162	-0.131310400023465	-0.526169460724303	1	0.495389672146411	-0.486963101550888	0.278678136950741	0.367182677064807	-0.336212444482899	0.121780992918815	0.172009022211657	-0.0829016302485208	0.265737263070518	0.832129937841493	0.799990614628776	0.53348670645363	0.679720367567798	0.0282525325811307	0.262446270401695	0.823379905480334	-0.154030760085312	-0.315614262026211	-0.381023663078138	0.801454000590628	0.0464207902987909	-0.0429999423250563	0.748660444715086	-0.528353425545792	0.34324654683419	-0.363944462592148	0.219735241354291	0.440895890968389	-0.586475584285404	0.187380925457599	0.551114895560951	-0.282628508436761	0.0804232174261418	0.671043344153413	0.576552461137558	0.64649200505977	0.442179423880989	0.832702481402278	0.7623932126559	0.650174631145462	0.579853314650431	0.625319201374513	0.254298197102218	0.710310109740611
FAS	0.66945424399196	0.869177256289967	0.503686196930361	0.718402301107812	0.63706755975723	0.597704551260518	0.256938798483027	0.547344780779444	0.178748785356527	0.634583864441823	0.739023953661687	0.645181101219503	0.698343284029947	0.364119502028811	0.625510161439707	-0.0777742241716828	0.607369291482321	0.623163835382478	0.536732029306635	0.617395432849507	0.777661767270308	-0.104905550782366	0.312438775155694	-0.254763864489306	0.369051466501784	0.769283064691049	0.659647070272703	-0.0981427961464985	0.204656010877534	0.22401300679602	0.688097175400558	0.687016015080778	0.372156737529692	-0.0130105312780228	0.0211830690532176	0.672450787768455	0.557048485684321	0.595616834773451	0.794835094054982	0.597668649496659	-0.467303482993969	0.518203439316582	-0.0754303423881722	0.0265913230877751	0.530455559874144	0.217526927336137	-0.38767706328297	0.495389672146411	1	0.0138558023772046	0.508223120715625	0.814439310002023	-0.340137139646355	0.297203109168851	0.747884202713583	0.554843550709804	-0.36301128339011	0.611111465434174	0.667777115221867	0.675759572477707	0.745409142945527	0.316850888209591	0.431292966955585	0.201428444316709	0.479762413851587	0.238341096168945	-0.0870941975624776	0.246689392067136	-0.318132190404146	0.134774914740709	0.279940168414889	-0.544227212399931	0.871020155200643	-0.546425395942641	0.602962519132579	0.0223072317556002	-0.643659617160008	0.497814942257472	-0.0355554915833771	-0.353659428820366	-0.494938657511795	0.328175230508014	0.308398016448418	0.367182800001988	-0.0824715703935225	0.199523196936048	0.221412923613286	0.134147524494236	0.198557027291772	0.581797480354714	-0.202181308698038	0.0457932237782249
ADCY7	0.306844339050414	0.254052160100536	0.524817437464395	0.276066226517692	0.248256914651075	0.586334371526204	0.0931735607508015	-0.23770717143016	0.377190978519772	0.40276179971012	0.24402478779102	0.415806112925327	0.0840794528729127	0.399476625361334	0.276881603996518	0.857796063743339	0.282296418536981	0.0295500298371784	0.171403366728598	0.000556932713725166	0.371321077180444	-0.377232820898036	-0.380328877875726	0.563614616148956	0.322104893777795	0.269139106145944	0.133227167085589	-0.0285712699495675	-0.0587223721724769	0.726014665108278	0.223920535888144	0.187254299798669	0.0627631084634386	-0.70161537591179	0.0839444114804692	0.157813839951214	-0.0841603164912985	0.0852059121075557	0.203149263129066	0.379243338271936	0.485061723012615	0.390073273247678	0.0930393617062946	-0.280580084605302	0.326765197636775	0.714044272960962	0.188889584806503	-0.486963101550888	0.0138558023772046	1	-0.052384351183184	0.0935147838520329	0.510620841915477	0.53403284532709	0.274892217224313	0.295105317486167	-0.314129538477484	-0.521616249137782	-0.43954014220162	-0.1444796016624	-0.0593800437055383	0.420612813738356	0.263952581383013	-0.625840888699375	0.431492384079382	0.346150141052089	0.863500500228835	-0.445306328459151	0.234005960896892	0.692755689801754	-0.536825253221655	0.433759771568932	0.198505811591748	0.344984196211703	0.407546848224135	-0.399287120024409	0.351358799348008	0.4285003129148	-0.284673864634071	0.40185362135212	-0.00829740042535554	-0.172093334278804	-0.174442762454485	-0.323467145091928	-0.363139469453183	-0.560619834558111	-0.400034675214145	-0.537956911913503	-0.143820128085344	0.0340807132553552	-0.155501216792143	-0.671712351200008
SELL	0.631482312006754	0.676032713264252	0.429039878985836	0.619158829875732	0.790004172740421	0.570958816169034	0.392516352271731	0.601277516512443	0.292441168235272	0.501812331288217	0.499322118356512	0.58898143690907	0.818138739893444	0.673102198401336	0.382111993972897	0.0892861057158891	0.663200416228968	0.517074499817472	0.378755029208418	0.704482142130197	0.558055115474246	0.248137521412605	0.761341517863144	-0.198104646357819	0.65884895151872	0.354499598611332	0.868184762842826	-0.368485121954293	-0.0447687476485667	0.215586423689653	0.633194528637251	0.730069308785705	0.762010570156242	0.0119255198403667	0.0636857514278514	0.659102416184582	0.71379550292946	0.406947812572673	0.59451099760656	0.630026888449903	-0.334182923468417	0.192909080706972	0.419149228859205	0.276282269942774	0.464861081661169	0.344873579739923	-0.370081160906836	0.278678136950741	0.508223120715625	-0.052384351183184	1	0.598068179945925	-0.151167077489181	0.31791995842829	0.508276256647968	0.554313934366265	-0.405162677684402	0.518818255028419	0.626216120725138	0.437995541305827	0.449980721162896	0.342916687049223	0.333359210146751	0.126652189242776	0.356613127542661	0.244530941285702	-0.0826453602453795	0.296885071597002	-0.204910249478664	0.160751549205475	0.354542145330078	-0.47787019618875	0.605560189349159	-0.396921897202123	0.500206049643001	-0.146877481523538	-0.544130351897757	0.401360982759132	0.0207069036700377	-0.201232075170578	-0.48787705364312	0.18623885019683	0.380980787570507	0.227004491886416	-0.106940333891608	0.123469051081654	0.117639253629038	0.117142389416324	0.246816925865791	0.37874494393395	-0.120956229492417	-0.0180436380448499
TIGIT	0.723927145350688	0.883285323292051	0.45133329569161	0.802867479704737	0.627503888690788	0.698360624907867	-0.0774135662138051	0.832929415272049	0.548398759073082	0.595555401487614	0.675685501018025	0.616813474619135	0.84632542025464	0.618770769683584	0.672743327165632	0.0768643915150872	0.699324246220641	0.897565179555111	0.324980622925096	0.774215951906055	0.725913849747233	-0.0901466764251397	0.602705130645222	-0.273996150252386	0.69623275887284	0.783080752503765	0.738799327084738	-0.273185620638668	0.0223383708327851	0.283551730498713	0.76359197908368	0.728000911367644	0.413456300543132	-0.109326979238714	0.00141030177030051	0.777109798436738	0.81531963546322	0.335575991038261	0.89188101395315	0.600361740416218	-0.242456366371158	0.445747234400327	0.246092659059664	-0.124934204048363	0.586774548954046	0.164904168075024	-0.245932751841149	0.367182677064807	0.814439310002023	0.0935147838520329	0.598068179945925	1	-0.210163143964868	0.227271966432798	0.72220602788538	0.497481423146189	-0.333411848245945	0.500424281545131	0.634929630962454	0.82394606749781	0.604983663798628	0.0528505841287676	0.390200724809824	0.16662060454501	0.330623958208795	0.100298370265702	-0.0711365207840506	0.00675706903143951	-0.254125303135007	0.103434924560989	0.183744425034315	-0.370926166521087	0.8990288780177	-0.430067454604247	0.436060059085805	-0.0532801155305875	-0.50780559953476	0.33440783045128	-0.133319276412238	-0.302434931659358	-0.527282098395039	0.36817500355675	0.0965941306551077	0.256637615455298	-0.0152434543236355	0.0839716321873708	0.158312125805403	0.169951204520835	0.00357232169117633	0.342137266440596	-0.0830226105824836	0.0272671995246484
SORL1	-0.380872121570601	-0.298310497971839	-0.221444375785775	-0.379231759388469	-0.347659939259978	-0.063790234238121	-0.203009846955695	-0.118468098906057	0.150946998808802	-0.312400798261962	-0.411078834037087	-0.314312541804884	-0.35014811866195	-0.0660252326792624	-0.291592487513976	0.613025282827422	-0.322288097692071	-0.259353470179105	-0.162276904049823	-0.435951823682388	-0.343531565656156	0.095435071016944	-0.196537894142847	0.902306936032417	0.160874790216135	-0.280503211686524	-0.309343543983431	-0.0159478761710322	0.233098607739477	0.596214226757519	-0.359727710183403	-0.448821038108325	-0.283166308147976	-0.255748153935927	-0.485799444320706	-0.370075297411691	-0.386111172661892	-0.295110171049916	-0.290063290503954	-0.34547676360165	0.725490571732525	0.101029117502571	-0.165941947329053	0.151159089191149	-0.370914640300961	0.349094840982444	-0.0378765204445076	-0.336212444482899	-0.340137139646355	0.510620841915477	-0.151167077489181	-0.210163143964868	1	-0.0031153960200109	-0.280282132477338	-0.291664960318497	0.441197262427198	-0.556766824377029	-0.460442435093043	-0.213069308643362	-0.347212175056719	-0.212107241940645	-0.247388964895101	-0.219951314042516	-0.299303654937152	-0.434866646582321	0.670373284312285	-0.188313890207361	0.745752558587998	0.334160859419024	-0.298673954239659	0.602012518820397	-0.332251025428329	0.913224752813098	-0.289742188012541	-0.220094868836803	0.633202218697845	-0.219104038539523	0.312850608647221	0.873546429224674	0.623735151328477	0.0807761474754481	-0.134289486905396	-0.123168614344635	0.276345232131481	-0.079104022380942	-0.0342142929265389	0.0635692232096583	-0.113541576095105	-0.305745764141237	0.434962252544275	-0.0772723738989651
HLA-DPB1	0.330682315926795	0.525356994012799	0.344388268713925	0.298366326310407	0.611615549289429	0.636167909901545	0.443147367087647	-0.0774192515789978	0.162300170451422	0.322498320914553	0.374522134869323	0.412319507404548	0.333784980421564	0.427982108408992	0.212472327956787	0.593096992123649	0.48976602759245	0.146906988402624	0.655990876272026	0.113719722261311	0.671745677632504	-0.19133308855916	-0.055438991300161	0.284316408599322	0.357228050887033	0.271946461204488	0.583868591189026	0.0313123667674237	-0.0498240362149143	0.646370468045827	0.185473086086121	0.413310104326236	0.314337506769074	-0.176546095751456	-0.0579108653828223	0.515409134685666	0.059999286341049	0.67561611941456	0.354510123227898	0.560454902892692	0.0265135881358989	0.730736895790349	0.346997298917635	0.162600648073854	0.519526268930567	0.838719471330314	-0.0191307646635065	0.121780992918815	0.297203109168851	0.53403284532709	0.31791995842829	0.227271966432798	-0.0031153960200109	1	0.234724455872575	0.168971153450546	-0.348847097147421	0.161806516170814	0.202344175844707	0.153567160145312	0.573177214277336	0.799961784978002	0.523955870775842	-0.115142945082897	0.29820137469083	0.228324935940119	0.6247884762869	0.211428848863383	0.130665362414109	0.930023069756408	-0.000912825461517128	0.0465731881727928	0.341083337002951	-0.102572311927683	0.797822033203961	0.110460075553917	-0.0418323097718932	0.866240359774042	0.0501464341439768	0.0898582129591312	-0.127436739889695	0.0808318116215515	0.448354460293361	0.298080448963953	-0.15939439300472	-0.094399453351674	0.132385923744537	-0.191230696557646	0.41321125994334	0.700422468150905	-0.146691075156155	-0.342516877755241
CD96	0.847327982397633	0.830658036233308	0.846966191382423	0.917866554306089	0.705739614105089	0.714763560360085	0.247566621556299	0.406546954950846	0.199689240240204	0.904485699066741	0.694347938961059	0.872026393207221	0.750724676864836	0.538891388134327	0.71717575526972	0.00651354934203529	0.671174698006963	0.708727598248421	0.175065691315405	0.729625959123237	0.782641897283456	-0.191739308097385	0.230079878469164	-0.331457841693131	0.349932002174966	0.736472963597574	0.661552847995198	-0.0551963380001441	0.0440744316787702	0.108351763152692	0.878791256641924	0.7732398305258	0.379780389210811	-0.344601308121055	0.383158929283725	0.746051194845897	0.702159863906881	0.307172816924575	0.76419145255598	0.765933260446703	-0.510276246663747	0.283556071722922	-0.123579543421389	-0.223024115371114	0.664941429653037	0.262518625818488	-0.420475643422231	0.172009022211657	0.747884202713583	0.274892217224313	0.508276256647968	0.72220602788538	-0.280282132477338	0.234724455872575	1	0.902684819619903	-0.61216855483192	0.385739707229775	0.433936507037852	0.537497334115498	0.41686275292069	0.364079549401001	0.502891987109218	-0.0521794608609722	0.780840406086508	0.589467956511655	0.00922590434494412	-0.0676626418232895	-0.535511795963299	0.060228379237542	0.0852036056728239	-0.623287495669363	0.917142751722736	-0.60837814994023	0.565738502760487	-0.366855482657349	-0.706594834876963	0.406318524374032	-0.425130350850144	-0.518584505662084	-0.726707464905759	0.0396692556749564	0.0770664993012334	-0.107041314517542	-0.427783953476105	-0.102548665429374	-0.0827623355981032	-0.193105815113543	0.0101140013471925	0.271630930603235	-0.481249084259837	-0.178490636483061
TNFRSF25	0.864177123451547	0.697329742993251	0.932940213262996	0.874041187504697	0.734146538510638	0.675948996332867	0.42025598033094	0.214438287744345	0.16770356718601	0.931017604963612	0.682933110768812	0.917724427283875	0.689450660751971	0.575823691839577	0.677064855466552	0.0464271868917744	0.641949790708941	0.481804897154187	0.14034548268624	0.731471100205806	0.674512252801383	-0.169723064157737	0.197715167031703	-0.35041547209125	0.29307842480501	0.594896022431013	0.619559657124119	-0.147742075412752	-0.0987365182358694	0.038956035600438	0.878590783323072	0.792400691952742	0.524233684134887	-0.477353090681471	0.559610092467339	0.613008253753771	0.639015635192105	0.236694397791069	0.600308139691754	0.786056461015532	-0.487490085329551	0.078994873159689	-0.0167499821538846	-0.255544052997184	0.632757455562012	0.261433429543537	-0.312705741189414	-0.0829016302485208	0.554843550709804	0.295105317486167	0.554313934366265	0.497481423146189	-0.291664960318497	0.168971153450546	0.902684819619903	1	-0.789119727211993	0.216442683992186	0.247404035631605	0.224403195533052	0.195197354435531	0.452934853999634	0.451073887616383	-0.309715782474188	0.882078984146588	0.814690907828496	-0.0144422668459982	-0.155262027476943	-0.624591891687449	-0.00179845110990752	-0.0452451663792531	-0.582325864883984	0.750928921458943	-0.598138839575047	0.560603180809171	-0.545357639639461	-0.638878964588639	0.39026875463796	-0.574478032206648	-0.48837670730101	-0.792887373088408	-0.217600612269378	0.00583677331057664	-0.311587532985425	-0.653323557598337	-0.33157021352277	-0.358972961695333	-0.42739223259589	-0.0394037846858617	0.134421218996469	-0.621340984242085	-0.41028624873229
LRP1	-0.81746162183027	-0.607329717746002	-0.817774073475589	-0.753360840580303	-0.703584548226203	-0.724958994106777	-0.42837353604159	0.00657575144807263	-0.314364371591715	-0.837791781847241	-0.762959584476125	-0.846730821513844	-0.612888864251507	-0.620196343963124	-0.733711503132249	-0.187291776427467	-0.553742422854772	-0.303872752549121	-0.249082313088081	-0.69847107441224	-0.609384014341652	0.225009783118637	-0.0935149638113812	0.322449666366153	-0.351623027977018	-0.58167654712514	-0.562986670932328	0.0489686823955179	0.184116492613112	-0.0342249043175326	-0.749302055958862	-0.771827974112086	-0.562911916242803	0.618571431900106	-0.556352270179159	-0.492695608571524	-0.53080677244234	-0.200871946513031	-0.540165648263733	-0.771718156143023	0.424417448535957	-0.207281445320803	-0.351321577402759	0.49101964824118	-0.776315383893694	-0.31431491928194	0.0146816569244072	0.265737263070518	-0.36301128339011	-0.314129538477484	-0.405162677684402	-0.333411848245945	0.441197262427198	-0.348847097147421	-0.61216855483192	-0.789119727211993	1	-0.0142277945766423	-0.0273605466880604	0.0587856165658603	-0.0875398183963277	-0.531112416202352	-0.549806800639796	0.574393607986221	-0.705958881311456	-0.866935304435964	-0.0682790895476554	0.295064699477193	0.720416400736873	-0.1523338246448	0.358142723132642	0.390135194308156	-0.548631661361941	0.594151512613747	-0.577667981586585	0.519211610709888	0.405282171948248	-0.470431677595447	0.780541873059285	0.438794040174583	0.781177305254308	0.542346758105005	0.168567362227795	0.42781201885365	0.887033404380849	0.662162306779875	0.644884758738949	0.74440528678082	0.091433769217025	-0.106036055969351	0.827477233720637	0.745832953093667
SMAP1	0.286965118873711	0.508497874900325	0.0877591964412587	0.34684521470022	0.48380665565069	0.117696671323326	0.266863908933022	0.496524785168896	-0.173750421180707	0.178152854640279	0.286697435460389	0.229715661310309	0.462046130595763	0.0475757849941927	0.152378835317815	-0.458081027462986	0.493075823765276	0.436922870609026	0.446035579538631	0.354122721073148	0.498469884989762	0.0207994166065513	0.48541588476936	-0.538821907645247	0.0478166628847697	0.242649101437375	0.591615227073468	-0.0464697516585923	-0.0785128851153128	-0.157733804174706	0.317915694801638	0.417892007992252	0.381852419474465	0.626679371223818	0.0294302549241206	0.594666104825527	0.427923025590856	0.606550516861991	0.366091042823416	0.366093232375666	-0.592109496680592	0.176815174926141	-0.00962128405438038	0.507552270297433	0.232893062360395	-0.0618564866991246	-0.407266286281481	0.832129937841493	0.611111465434174	-0.521616249137782	0.518818255028419	0.500424281545131	-0.556766824377029	0.161806516170814	0.385739707229775	0.216442683992186	-0.0142277945766423	1	0.924240436896551	0.655581495961695	0.789588597875127	0.206041237858697	0.353415280613041	0.73467783002534	0.135196910059082	-0.00983479266408349	-0.508638160772313	0.6999078505627	-0.201473754028311	-0.0907817303305954	0.743031836946398	-0.636994885813445	0.518314937251874	-0.628814390727156	0.427474786284498	0.478678211772484	-0.720384426745733	0.374977421749883	0.388693549396943	-0.521037472789415	-0.328740837205739	0.610796517654452	0.715984283562693	0.691772832797861	0.323247220098229	0.677872137192855	0.677742280090976	0.608667105637949	0.556214468868182	0.673607058325102	0.140226749015629	0.579590810954653
TSPAN5	0.369291012643048	0.620866973788257	0.0989116218397202	0.436107238188334	0.579577610997014	0.249904005839812	0.267486155092467	0.645040479485641	-0.0726303799723338	0.241243021063784	0.324034854546331	0.264690492451249	0.614862664270088	0.242695666949044	0.174169513816686	-0.395336124362822	0.549602581334716	0.613111482876812	0.426152656441855	0.501271545851436	0.555632299245067	0.221815460881317	0.657202355226367	-0.464910082925827	0.246244415847915	0.305026775437088	0.70024982685086	-0.148314295110931	0.0441367081269911	-0.0545395251637367	0.368868550771345	0.540614539320364	0.453402760482774	0.511989295732872	-0.0841624437327957	0.675077387586698	0.590635305971955	0.612859040268405	0.536880620453614	0.416521705673023	-0.561915315083227	0.327851963595892	0.0644354837534908	0.494988220956618	0.294796652165345	-0.0308458702863246	-0.468943871850175	0.799990614628776	0.667777115221867	-0.43954014220162	0.626216120725138	0.634929630962454	-0.460442435093043	0.202344175844707	0.433936507037852	0.247404035631605	-0.0273605466880604	0.924240436896551	1	0.770578577817703	0.829661124618847	0.205847493232687	0.311637981913095	0.710047761621119	0.136514694215477	-0.0801114535093487	-0.427283228714358	0.665154379924526	-0.164033069527509	-0.0210823421367536	0.780140110066904	-0.646360694985471	0.596140541777396	-0.581041490743682	0.442772790425799	0.380288074620647	-0.734910211912311	0.385762868532385	0.329496710138821	-0.493664163540158	-0.328239387887569	0.589620975303057	0.635973926170059	0.680477986777153	0.313374283947249	0.658469404870889	0.672315064806826	0.586181790513692	0.540437620921098	0.682813940628505	0.0987952406487496	0.546422226230226
HMMR	0.349816330679827	0.653868311368098	0.10516568846247	0.502571607708663	0.394794228707035	0.323066547241513	-0.244153093365717	0.831273401845768	0.152776108272879	0.243174391517346	0.264963252076915	0.252287415493014	0.570652369502298	0.22770592464786	0.241799252199893	-0.199651024413111	0.466850867491189	0.848415049745945	0.169349741077265	0.449761091655482	0.547920069831365	-0.0508782648007062	0.548151823953435	-0.289468313289442	0.425764028970146	0.486284614802794	0.565195759765836	-0.30359476358343	-0.0117480551982195	0.130876561826745	0.403093949077609	0.42172639749504	0.0852971124709968	0.294603789510655	-0.0835492836613653	0.607962398831484	0.616447212917014	0.384555281034655	0.633233791325663	0.271922873526167	-0.242875539932376	0.391836341564379	-0.0440612862271581	0.105563517065526	0.209308561082006	-0.0143640493573178	-0.287335284592937	0.53348670645363	0.675759572477707	-0.1444796016624	0.437995541305827	0.82394606749781	-0.213069308643362	0.153567160145312	0.537497334115498	0.224403195533052	0.0587856165658603	0.655581495961695	0.770578577817703	1	0.708319423917269	-0.0468565718381299	0.137485047087168	0.533302565915312	0.147163992755084	-0.200356942522687	-0.156711102395048	0.173961956327016	-0.103483753425839	0.0405825040982632	0.511824537591492	-0.367335387164206	0.697281376778744	-0.386338717906708	0.274129858182564	0.316507375358119	-0.477032737065512	0.235539441170368	0.170878806874955	-0.356478336132401	-0.377066058233667	0.599946933994629	0.297444270268097	0.549376180330785	0.377529923740522	0.449345693949045	0.580936150337463	0.551297859613861	0.0909888375597368	0.413420661491758	0.160987414835008	0.447814239100343
ATP5F1B	0.364432976018782	0.701484281826805	0.194730684109933	0.409763946335174	0.619691236765979	0.41286829240121	0.320266411910718	0.437535696407785	-0.0204910890944629	0.27138178158265	0.42277633120341	0.330759932616485	0.491014700938073	0.214768437485951	0.201588571879614	-0.0270225130844681	0.62931729321178	0.468487287635029	0.714963938187863	0.31131242112514	0.75825001232068	-0.142266461303955	0.314560123764389	-0.197711543773463	0.237602201460839	0.393714061228662	0.683995500957348	-0.0930251255068884	-0.0374698094667551	0.327623331506771	0.312668375262328	0.513225596110402	0.366080860363721	0.354468622853502	-0.084342527002713	0.671726713035268	0.333889713507677	0.892330994709436	0.523722836709451	0.495417961186023	-0.301737045944084	0.64789440218481	0.0632517344854267	0.430053768321327	0.35349583214254	0.324881938546684	-0.251332055576232	0.679720367567798	0.745409142945527	-0.0593800437055383	0.449980721162896	0.604983663798628	-0.347212175056719	0.573177214277336	0.41686275292069	0.195197354435531	-0.0875398183963277	0.789588597875127	0.829661124618847	0.708319423917269	1	0.510280471328559	0.461340296649573	0.496996062573338	0.265177482463724	0.0118517720225176	-0.0315096273623978	0.565355905100378	0.0197138219612062	0.411577803160914	0.562911233748864	-0.343084443384132	0.621598551591139	-0.43712197092292	0.738319334266052	0.490190380463973	-0.487574383459729	0.744998178672862	0.360907068273901	-0.278776491472979	-0.255607415136868	0.619899533532763	0.730978171841641	0.787692256611266	0.277219580401858	0.491618696030102	0.636197520908657	0.435022070158511	0.607981832792696	0.921241774635095	0.132990493928963	0.288573590267359
