""	SIGLEC10	CD40	CCRL2	TNFRSF1A	CCR1	LILRB2	LILRB1	IGF2R	ITGB2	HAVCR2	C5AR1	THBD	TREM1	CD163	KCNQ3	TLR2	KCNN4	KCNQ1	APLP2	PILRA	ADGRE2	SIRPA	ITGAM	ADRB2	PLXNB2	TLR4	ITGB1	CANX	SMAP1	PECAM1	TFRC	CD81	ITGB5	ITGAL	NECTIN2	CD4	VSIR	TNFRSF1B	ABCA1	TNFRSF14	ITGA4	ENG	SIGLEC1	CD44	CADM1	CD74	ITGA5	CXCR4	ACKR3	CSF2RA	TREM2	LTBR	SDC2	ADORA3	TMIGD3	RACK1	CXADR	ADCY7	FPR1	CSF3R	ADGRE5	LPP	SCARB1	CD86	GPNMB	NRP1	GPR84	RXRA	LRP1	TLR1	PTPRC	MERTK	AMFR	STX4	ERAP1	SDC3	TSPAN15	TLR7	CD47	LAIR1	AXL	RHBDF2	CD9	STAB1	ATP5F1B	TRPM2	UNC5B	TNFRSF21	TRADD	PLAUR	COLEC12	CD180	NCSTN	IL6R	CD93	ASGR1	EPHB2	TNFRSF12A	JMJD6	CD33	CD68	STX3	CD28	PTGER4	SORL1	ITGA6	ITGAV	HLA.DPB1	C3AR1	LAMP1	MCFD2	CD63	C5AR2	TSPAN14	MRC2	PTPRA	NRP2	NOTCH2	SLC1A5	ITGAX	CD69	C1QBP	PILRB	CD46	SORT1	CLEC2D	SIGIRR	LRP10	RPSA
C5AR1	0.732529319833293	0.755086335098105	0.832684573204142	0.745038608465103	0.711028091317786	0.460618276157077	0.837354726354203	0.641912096567557	0.706761313054403	0.816426252639399	1	0.280995186617814	0.409205904133841	0.772648101509052	0.829790004838749	0.778671728768895	0.283522910662267	0.662794191278847	0.756182927552723	0.861776018663304	0.879480921024298	0.773913848213176	0.731088732511047	0.834570019724168	0.630813263739438	0.836930318811504	0.807713886338634	0.708147733713604	0.694005236666726	0.869046708714508	0.862131030555928	0.807780589907237	0.746152337294301	0.794759780077405	0.567569022903916	0.729232176508181	0.694404275110353	0.908211854010204	0.739028893574913	0.753593436548348	0.492903352748402	0.610911865930493	0.639962763037654	0.4782737865139	0.845284314964685	0.802777139993133	0.398503049537601	0.803702423322032	0.544345093159414	0.877209785516791	0.814007611718225	0.680600366542462	0.59341269820812	0.81904236425418	0.773206970503774	0.596803237798206	0.87117073721878	0.768495667011946	0.686419131774665	0.867053626560641	0.681137781208074	0.776535485540966	0.787302356281306	0.766834566911708	0.609397078958112	0.683056574076585	0.638281370872864	0.343057500810209	0.842912964351987	0.784331737661435	0.697175455581034	0.838189002863736	0.787538062360383	0.866436606797168	0.549953509730827	0.738248722053837	0.604602350720182	0.803409615737023	0.578651373766781	0.795317963698146	0.807436338559171	0.881813678636235	0.861248105327009	0.658061903206189	0.371341989643321	0.743162383924116	0.776384271601285	0.614043660841109	0.735451297194163	0.806742736596494	0.455398259750229	0.337460043897764	0.666210583302727	0.576277502356451	0.518297810474311	0.229415057004305	0.57466800914106	0.301318068405574	0.713965783097841	0.638536637990999	0.834530467893464	0.622007850198437	0.744261548126218	0.836926020709401	0.861779550401986	0.73098759825537	0.852026861312061	0.776667137877702	0.800672573035821	0.802710932700896	0.614140189636436	0.710356299018845	0.542616715897224	0.888267640402241	0.681079963004183	0.683158105921277	0.616368354907149	0.733756675021463	0.486485401670678	0.824722510330161	0.669163854746628	0.220010007622754	0.629115355176604	0.822195828040339	0.692181618095794	0.76771512123712	0.658338871401848	0.862096022833847	0.363103162834963
THBD	0.39621753041555	0.47753342266701	0.534936411080935	0.702971372364237	0.648152441570459	0.793828944684304	0.497891373674158	0.561097820713039	0.735845751434461	0.619507686592414	0.280995186617814	1	0.696216730852359	0.616431503029126	0.465863651608569	0.622799534566172	0.902491482167185	0.687564116146011	0.706581508035569	0.0550485243198037	0.495770422552977	0.675675968189023	0.696345883727296	0.382931156603774	0.737501614684143	0.518562091426252	0.669140915594385	0.77659448867983	0.764282786074039	0.225341011560685	0.267026757021017	0.637204317988404	0.492553801654462	0.508596210235418	0.805922686569626	0.711666425383267	0.511040159293728	0.461129568706681	0.257583086841814	0.432714049403598	0.855418900946886	0.821764101973034	0.286897576345747	0.846401421411969	0.385187672864676	0.349660398579398	0.833046449384492	0.373847249907128	0.652683414173056	0.400003343395024	0.437825885418456	0.73859431487519	0.263508409432362	0.357839906075271	0.428883335341729	0.821051504834136	0.300120729269257	0.662826790061185	0.527163375387995	0.388604784938901	0.732738418696487	0.608029562773323	0.51786365092848	0.539984485913217	0.216357772571589	0.626298821548777	0.736543763343349	0.856958001287326	0.430255864528883	0.515385707225774	0.741058432828311	0.469289352913942	0.572644887954531	0.528958950966472	0.681736637502039	0.275529639955092	0.823797102419214	0.425349543438317	0.813013135813993	0.655538737880911	0.179273288134395	0.406819569930715	0.339430438100745	0.61318557735228	0.881581607779826	0.584186564594117	0.483969740196829	0.617973797742087	0.669229575616608	0.662097791087975	0.650229236600911	0.808851612307357	0.716347141632138	0.723394304520686	0.745824347257532	0.843076475657169	0.744830491013727	0.831856288180437	0.627508702006741	0.74891132802913	0.354189988394806	0.466531794322592	0.100090428952229	0.564267979604408	0.446699040227061	0.658685573935574	0.479184734701044	0.226960280839317	0.499317931103486	0.559643838520742	0.809055356954263	0.654064109493932	0.620281238479429	0.508553981010205	0.663276597708751	0.688414685920659	0.69822840857216	0.544278004893614	0.800553684975521	0.255934496404042	0.470564527364476	0.873653789658123	0.563617264840924	0.57325474564703	0.515139139216228	0.53316060992269	0.713933842403923	0.540755840358104	0.889401068620845
TREM1	0.237057846668068	0.446594171082046	0.550020758008253	0.628488877591388	0.773553341320718	0.575900636552058	0.445466353723791	0.747603309848509	0.766540713074328	0.63960460384954	0.409205904133841	0.696216730852359	1	0.683394791695946	0.474363130761594	0.573521891199518	0.76569630850452	0.637087899991083	0.772080158482872	0.209926657439264	0.458597884097207	0.710499514568856	0.773783987116161	0.295569874414125	0.742002798304837	0.540467905266658	0.739753750706247	0.777525372793448	0.765217675790949	0.220735915686435	0.229006991301477	0.658913697943524	0.68506771285154	0.482028709923251	0.702824794533798	0.712380834656816	0.364608819259557	0.485564387902435	0.614189002844336	0.637669051765179	0.666566173134074	0.74773731580521	0.505993392999024	0.81257420491798	0.513663862182441	0.240403448927758	0.775869286906354	0.37348539110311	0.808258201813994	0.354160563081752	0.490112049936821	0.655522492636298	0.690334353255346	0.377785857668413	0.59635413269398	0.707811839301555	0.405016815634526	0.59210164505514	0.43724093377532	0.343919399551257	0.714234866947192	0.573514595039988	0.541806396494544	0.609149155920611	0.705366541279273	0.726342785465753	0.589482172455907	0.771445671443758	0.589077458285125	0.465232955790785	0.612323935412194	0.532507040568541	0.663615871046689	0.577755331896848	0.541539549759261	0.435794918370744	0.721704682226545	0.363974044416342	0.726272468314445	0.620698083247425	0.120302319673913	0.42268082867336	0.560787765368007	0.585519615948981	0.704768983799002	0.497117455799072	0.391918977621322	0.753116596619347	0.661139453184843	0.733801507815054	0.712005412984241	0.820063030914103	0.743547907365339	0.729770163124378	0.585059433572926	0.747786708248155	0.556073710059774	0.793556076121003	0.639224522373196	0.686104743568125	0.646612352002485	0.668987991542374	0.264406811569272	0.472303841886028	0.375025163962724	0.559587813429348	0.486541908349275	0.107033100629973	0.471131874560774	0.748235858114513	0.756470658158679	0.758986982529152	0.62941558187975	0.560462832670358	0.575529271416134	0.626554805287252	0.780457462959926	0.577661925282084	0.603477268966635	0.553225783220677	0.279389965271691	0.623641352865632	0.472387458229779	0.597459509522723	0.494716507024746	0.478753820874944	0.705060744613287	0.569995506986231	0.709784549844688
CD163	0.645099631947311	0.70729888841836	0.814941892058701	0.867541323942168	0.834329614011038	0.716765437238712	0.841260099719318	0.818520620567076	0.867393696070331	0.872638715745485	0.772648101509052	0.616431503029126	0.683394791695946	1	0.783911594706845	0.883919562492601	0.625592242988895	0.85125949948956	0.950599162320528	0.599112478916299	0.844363697030407	0.942766050438594	0.885734059132632	0.710101670109922	0.888474933461913	0.884871820661556	0.940590305349719	0.875587303242187	0.8331942540747	0.760081964583024	0.663118087360024	0.965846872942701	0.905112468169694	0.791757487247914	0.818889238404182	0.933759972213045	0.646677125675207	0.815281937463627	0.676320516432612	0.707773193146549	0.775932277003764	0.912608886691514	0.766582808007641	0.683061076031911	0.814130343198821	0.694872979486211	0.66019479443421	0.651694453574286	0.714527590863771	0.771954049533738	0.842181578804369	0.838387941931693	0.5690292201464	0.815391737459711	0.836870284594648	0.727774623714403	0.79194126284692	0.863728632265872	0.756512128531028	0.807977157455951	0.817613140074017	0.849314278696497	0.873159621675215	0.777162070816627	0.586070544724239	0.944099328860398	0.751324317786926	0.632717504148189	0.91402627053237	0.825830786035575	0.785340919527781	0.935936864599537	0.817553852414523	0.883687723261248	0.757163456237941	0.842707889661124	0.854994763019939	0.81593359413463	0.818942658725118	0.929320591260142	0.593947202755622	0.833941714322698	0.848616545307294	0.924654284235747	0.666418857113884	0.884065783374376	0.779137233023939	0.802799686981109	0.820937076387031	0.928998484219457	0.667269130461947	0.610198795453551	0.886351669720789	0.71650956259367	0.809732711595189	0.604225621938595	0.736584603104778	0.619105431187358	0.708413935071809	0.809485603455416	0.83316764735014	0.721110661801781	0.703105046297973	0.80979248305812	0.798694972953201	0.868601430177794	0.859613141731986	0.58370247238595	0.833747375653767	0.880728426028673	0.809329292799001	0.906217573337106	0.669422475156825	0.896970103066851	0.859344871668426	0.823194645449846	0.737581390869039	0.801795635245063	0.682005254847839	0.75550520619511	0.604187019286619	0.526008089592539	0.696261345663015	0.851300505391358	0.7059577122031	0.806193828909093	0.773172861761672	0.844277764938005	0.611678384500918
KCNQ3	0.711152121969367	0.761618147501333	0.786174894475938	0.80561052970211	0.687079849674167	0.564466820382709	0.844255362902326	0.603144191672751	0.78927950062467	0.820397946256025	0.829790004838749	0.465863651608569	0.474363130761594	0.783911594706845	1	0.820197644894401	0.446619083486162	0.738234781828447	0.793369372353085	0.679847776269217	0.869342277284859	0.793832435187027	0.798663014622802	0.770650146093514	0.746642407122707	0.773285114799101	0.81841639910412	0.758366790548911	0.749928686399059	0.782368868295696	0.793537915298643	0.827225457992421	0.708030186302917	0.820703376294644	0.698755160183937	0.811076419792349	0.73895672622787	0.878858358940947	0.572795911461545	0.661242610103922	0.67527966404952	0.721274392414757	0.563709723959424	0.564145584932702	0.83037165466972	0.790298951394245	0.541706756113628	0.789213077957392	0.588730520243036	0.875213582309549	0.805255115511767	0.761510321943418	0.45699638886576	0.785797608029944	0.712606271128756	0.673619494322155	0.778901551149432	0.809699557085283	0.753640588936173	0.841605632409926	0.720509597851152	0.804195400213487	0.775719376268352	0.770217889815092	0.434364982777696	0.717299775203081	0.722442426770631	0.484504283419389	0.783266667806679	0.811502197756074	0.787026983846762	0.799658183457707	0.772212141925899	0.819868400453699	0.681868783654032	0.63961370377113	0.689650524186153	0.817023872123373	0.672285480361083	0.830100789062757	0.728582190782156	0.873430488472974	0.784348090375792	0.74679287835736	0.503655661435045	0.776668584882272	0.814213386455519	0.57867783195445	0.749671217307988	0.80399177144572	0.471500647046373	0.466025017394469	0.725848194717334	0.578561407311505	0.681966553747996	0.400793851212121	0.681795724338538	0.446170765178879	0.72125366578519	0.727975386593341	0.678161259384537	0.523671330825714	0.6808416281494	0.850395033888495	0.85722923544027	0.795222621788695	0.829773638802199	0.733716442418006	0.795749309435059	0.715625416577479	0.67356771999609	0.718501008702293	0.609080499312545	0.85934366728246	0.769103978309757	0.771293013559123	0.646496459477404	0.673682174817442	0.608789580361028	0.687836035932117	0.721812407202562	0.372685552976354	0.687499036726512	0.806225949088643	0.741955382236526	0.809455029465982	0.741401173894449	0.814349367124387	0.501489339796685
TLR2	0.731464297455764	0.8006243284312	0.807135865167058	0.88159198222018	0.764768073770763	0.716725692996372	0.864780654978313	0.687015463857491	0.866405911872391	0.884455183454241	0.778671728768895	0.622799534566172	0.573521891199518	0.883919562492601	0.820197644894401	1	0.623867304791647	0.831727966616552	0.88386921570435	0.622109992596738	0.875497093978998	0.890639809713287	0.839666551295405	0.759366735430424	0.813136436989504	0.842915413800099	0.897618642574519	0.849971344650901	0.835304021808917	0.772567892746849	0.738670071222222	0.913232641548011	0.788034054388945	0.816693063147333	0.842423323496611	0.874321457347359	0.78337396859683	0.861633482205608	0.561279674767618	0.665139831201184	0.792514182447968	0.847735121083502	0.613231747211754	0.680692042118166	0.824834535841839	0.797927089328907	0.6289328985435	0.780340567489598	0.666030253091863	0.834368590126005	0.844440702329059	0.837755570849919	0.471772492648409	0.816056592983924	0.750542629673415	0.770557473090068	0.770551003519402	0.872506276349601	0.825113665014096	0.845997034449168	0.821116542693637	0.859968084961524	0.813813563710458	0.814294085188607	0.42300355237258	0.820339613578343	0.798393909782931	0.612451236756904	0.812828452613031	0.85003143665438	0.837326098559635	0.853577047117293	0.803071610538208	0.868938164898901	0.765164961095909	0.695758491489904	0.826183594814719	0.845440510656358	0.806379000978219	0.921797010529068	0.673715304225284	0.866139497907517	0.80265942768164	0.828153225675198	0.679437998378449	0.830112701078807	0.812529794484375	0.681561453273785	0.828957033595271	0.891271881484	0.621732802726601	0.596353685935449	0.834683995280394	0.658553131286094	0.783987553593744	0.554857189594517	0.759490690226288	0.60226837358385	0.758786965797805	0.826517917447897	0.721369230196453	0.627794780915657	0.642955500104205	0.867284964530005	0.854043250683873	0.878954763955633	0.857212979637174	0.709693926203446	0.856709063581529	0.790911378956436	0.795374167138295	0.831739596073555	0.645122916963573	0.876132544264894	0.841955089739906	0.83438405320392	0.688927830211232	0.757372644846922	0.702290030968478	0.653329591580427	0.720179359160966	0.558729484064581	0.735954908815869	0.827151549920868	0.741497756508561	0.805159702096857	0.783943366093265	0.831312228293997	0.643175711060395
KCNN4	0.423645767618268	0.525904315004694	0.558914548695701	0.714912743690892	0.63291794314386	0.785738159793515	0.510012589753536	0.574515086475433	0.778176705738963	0.652006987090406	0.283522910662267	0.902491482167185	0.76569630850452	0.625592242988895	0.446619083486162	0.623867304791647	1	0.695185459741653	0.713482823625142	0.115642048499234	0.505369663078969	0.686183132657546	0.688424230227403	0.368020072285643	0.716115708368959	0.508923099835258	0.695666393208779	0.793016188889972	0.761133166742125	0.204574383632053	0.288649793934949	0.633140150621013	0.481188997145478	0.504739458256197	0.821063563526785	0.681771223617808	0.557966547225633	0.47799736521234	0.272982145734866	0.430895889590077	0.847156643996996	0.814104234812448	0.26406082180326	0.854453263905039	0.389073190391277	0.362262169467443	0.791631315827251	0.405921541946265	0.642318597195405	0.40251955294285	0.484278001775846	0.710521259436389	0.318607507937726	0.376752319607195	0.435840751791572	0.845844928251593	0.330930534751133	0.644119736157775	0.556715540201084	0.385576218333242	0.759525418334694	0.619109750530632	0.513019955940627	0.608590163049534	0.269193201418385	0.636116485277528	0.759134090899033	0.865614970646934	0.437374380788622	0.524617810948902	0.768480447576275	0.44169567867321	0.585426895320748	0.562384437409811	0.662867150843794	0.254901927130157	0.825121437091597	0.429535776857168	0.840852627934235	0.665866116377377	0.20067340234468	0.415677740844579	0.409171901651806	0.565855253722714	0.930718734294048	0.54260466079859	0.483372858205078	0.624638284156872	0.689829266761935	0.698167037419688	0.657048407538689	0.848601529594661	0.725103590517536	0.746722036077	0.682721021637553	0.859171512678181	0.7165702908484	0.909039108774019	0.691071478101316	0.786639548942528	0.394542354919736	0.488920536395709	0.131234251340436	0.561453805213522	0.459071434335856	0.658921964357358	0.479856141644058	0.237413744218404	0.543691293385667	0.607060105618168	0.858343750110605	0.695962649369994	0.554178346146369	0.51719657282052	0.660021761016901	0.705901335372485	0.687552841241291	0.534763682691953	0.830114600027323	0.304353710016444	0.465407292855529	0.929939039927665	0.562080572366348	0.580772962920242	0.526650986873192	0.526938836348744	0.754618181182995	0.544790419646295	0.91528949701277
KCNQ1	0.645389628875662	0.716579968042389	0.804150161481348	0.846810319692067	0.74171188836069	0.755610392141761	0.787772077470123	0.689404125053412	0.882194270916484	0.852615423094279	0.662794191278847	0.687564116146011	0.637087899991083	0.85125949948956	0.738234781828447	0.831727966616552	0.695185459741653	1	0.872936049860154	0.481045080651956	0.808819040396072	0.874704321256918	0.843596353455701	0.705417896432816	0.835415921185128	0.779639248431756	0.87508149692511	0.865020594868356	0.845392613412498	0.622865678766156	0.629175843068738	0.869190380819919	0.725355978271884	0.766898502561802	0.845902032031275	0.879354487034842	0.718809908801262	0.785185140485255	0.49927017610474	0.631473463966854	0.863710731926791	0.884891030548415	0.533414132300375	0.754569603883382	0.718684745507963	0.681094088604605	0.717866481956779	0.668503676971145	0.657300250446666	0.753166601665461	0.776927819944151	0.833123898323251	0.44519636975447	0.720863538462023	0.711625711335879	0.810549323998088	0.673342551328585	0.864613555150975	0.76715558869429	0.746191820295861	0.824020739688257	0.799307177561268	0.740987858617012	0.760232348042064	0.40177466149611	0.826140693072981	0.825276943629178	0.714135114042139	0.736136552274927	0.794292464197482	0.856437244178486	0.758256370923572	0.770463904798645	0.823508533267609	0.803504364127117	0.60707727163017	0.854985627027257	0.740490585908089	0.826559931798881	0.881134223004967	0.559361007841884	0.774407537894365	0.690332662289047	0.825767134520489	0.753425124295465	0.820279206729447	0.771535491660944	0.674587853913047	0.811353212113164	0.860205657903026	0.605136004801299	0.663464345231824	0.841734601156708	0.718004606598143	0.80802855207619	0.69249906936795	0.766871599291682	0.679858121195457	0.731509524840678	0.842595647905687	0.659566730319154	0.648208456883809	0.54789127389703	0.817961648533233	0.776407912388359	0.843615919072107	0.772586093704754	0.57191352815329	0.783353196656608	0.760563677685716	0.827861008670749	0.823197422473647	0.66886577212325	0.82314845223323	0.823403414341928	0.841015926538937	0.704289642407468	0.725921720243722	0.7821005708264	0.572840064761572	0.672726912051226	0.644712397455494	0.677670223701414	0.805254829688366	0.697469379013923	0.756239335343877	0.800201159550989	0.79176270715502	0.738700429492847
APLP2	0.636439675093956	0.735625024964822	0.838743965408666	0.914855938225093	0.898762038947033	0.760178529062249	0.830666885796488	0.822340240115836	0.926935070898588	0.894265791400507	0.756182927552723	0.706581508035569	0.772080158482872	0.950599162320528	0.793369372353085	0.88386921570435	0.713482823625142	0.872936049860154	1	0.550630694350668	0.828711403603738	0.950417454480941	0.925545106869313	0.700981709695306	0.914154198532659	0.873551092825844	0.974903114799319	0.949073672668101	0.917933200802574	0.689482091409033	0.624173924405676	0.958969281659674	0.886095388257794	0.796304864423869	0.887868748324095	0.941252951214522	0.690704991947292	0.827670483260235	0.685742865044837	0.763457264476561	0.843497304557292	0.9334626094256	0.695122500479548	0.804963771841421	0.82795633717331	0.680560121926558	0.758767137398383	0.683382196178935	0.785149316176438	0.765292565138036	0.830654201854102	0.890648030340809	0.61244786052106	0.771100774861292	0.823184923549095	0.828405008082702	0.768495357579994	0.876887092708489	0.781920111606119	0.76989641731529	0.881135894322608	0.880289428992636	0.855216350864697	0.82399960325156	0.613403639443944	0.935852113649361	0.804867862886124	0.722867847294663	0.871806410789314	0.822696816379425	0.845801574882044	0.873632191069581	0.861863941696439	0.886135272933655	0.797306839373787	0.755266484727061	0.899627635237651	0.774629007453806	0.904718632802788	0.942601556112989	0.549654880621767	0.815291756456703	0.837608941877803	0.876595094829651	0.775564197792872	0.860060702466815	0.788142014182321	0.837048954940235	0.88654533541782	0.953871368603532	0.704735876012155	0.735028021306895	0.924025810519328	0.801186567982892	0.817194760584105	0.707875274402437	0.779836800084052	0.720089285343939	0.782634982433748	0.865964147619192	0.823065829902481	0.757412580605116	0.602628557655998	0.83078144294563	0.794068705686162	0.894767889518512	0.870768357898145	0.555946963697643	0.823166818346015	0.903612600879971	0.892746423039899	0.958237655953819	0.733839479163629	0.892699469592119	0.873849112656087	0.882564467109293	0.836553746283091	0.837120107176188	0.769169065061134	0.714970146859805	0.651880950860277	0.635849442038048	0.763532616367131	0.880396619923129	0.782481888295325	0.805428184776572	0.842532173871583	0.872349363367519	0.732922319473029
PILRA	0.786116077352557	0.738069664754298	0.74705258384004	0.627272025787874	0.491414129077495	0.32895090008237	0.770962853802674	0.39519924096881	0.587134815691786	0.722848285954574	0.861776018663304	0.0550485243198037	0.209926657439264	0.599112478916299	0.679847776269217	0.622109992596738	0.115642048499234	0.481045080651956	0.550630694350668	1	0.766871618739144	0.58235531912875	0.486310487045938	0.807793396251328	0.384375851507868	0.649168940456629	0.623763832267388	0.522707179851587	0.488163229293855	0.783041996220191	0.779979681383265	0.62496379462929	0.530243103356879	0.661415554275487	0.421231166661393	0.499440702301904	0.718323199265678	0.810510780120222	0.515219042036886	0.577532761578582	0.31682619843728	0.408635222189453	0.483694929129393	0.215335247637167	0.671042710323783	0.847464703270279	0.102150806309312	0.799068014732186	0.234293597477748	0.823605972678629	0.817693813105745	0.489339559097344	0.436555626646697	0.841678350655034	0.666919209286368	0.45135128876469	0.861945842586378	0.614627904378369	0.693417421202029	0.775819969514535	0.487547880290091	0.563717823109887	0.607508356949004	0.755118045615813	0.439692780201816	0.495241869796306	0.522065114689528	0.11000469644868	0.626634055362651	0.725984500368793	0.578810864068086	0.673637561048463	0.571037289016204	0.744784729635212	0.428431214759061	0.548337247350835	0.428974369335787	0.752645928253519	0.412992345625182	0.661806493593223	0.8932447085115	0.783269262857451	0.803411875439193	0.441035964617146	0.237781624290407	0.611007754483185	0.709821855349267	0.386058047562189	0.611565341020636	0.658346673689717	0.176073960579726	0.152556476811137	0.44973120874171	0.372010859550641	0.280856613692533	0.069908436507312	0.367380818097391	0.134926558379772	0.59932163941578	0.532920054145209	0.760568842350497	0.445193158874039	0.720171526181218	0.716335924454949	0.79656312483703	0.584682930712189	0.698993719534559	0.861311075057852	0.788060112504834	0.697865840992818	0.455523627236237	0.589419490055989	0.242321015956155	0.724738574491886	0.474354289750877	0.481957606089236	0.340715656115076	0.52576135546179	0.367691283547665	0.655439202316777	0.677979854306327	0.106669522095405	0.419065433666307	0.677905121661016	0.491438307006139	0.558875189081911	0.507230862236635	0.741376367817942	0.207013963106102
