""	SIGLEC10	LILRB1	CCR1	LILRB2	C5AR1	HLA.DPA1	CCRL2	APLP2	FPR1	LILRA1	PILRA	KCNQ3	SIRPA	CANX	TNFRSF1A	CD163	CD9	AXL	TREM2	VSIR	CD4	ADGRE2	CD86	CD81	TFRC	TLR2	ITGB2	ITGAM	PLXNB2	ITGB5	ENG	CCR5	SDC4	HAVCR2	PECAM1	CD40	THBD	ITGB1	SORL1	CADM1	TREM1	PDE1B	TNFRSF1B	TLR4	GPNMB	NECTIN2	KCNQ1	TRPM2	CD53	TMIGD3	CD74	ADORA3	ITGAL	CXCR4	CD99L2	IL6R	NRP1	SDC2	LPP	INSR	PILRB	IGF2R	LRP1	ITGAV	CD47	TNFRSF21	NOTCH2	CLEC12A	CD44	PTPRA	RXRA	CD72	SIGLEC1	LTBR	PLD1	TRAF3	TLR7	TLR6	CR1	ITGA5	TNFRSF10B	CD300LF	TNFRSF14	SCARF1	SEMA4C	PLD2	TLR1	RIPK1	UNC5B	ERAP1	ASGR1	SCARB1	TRADD	ADCY7	ITGA4	ADRB2	CXADR	TSPAN15	NOTCH1	ADGRE5	SELL	CD226	SMAP1	RACK1	TSPAN14	TSPAN17	ABCA1	RHBDF2	MCFD2	SORT1	AMFR	SLC16A1	CD33	PTGER4	JMJD6	TNFRSF12A	CD93	CD2	PTPRC	EDNRB	CD63	S1PR4	CD3D	SLC16A7	CD3G	C1QBP	CD69
PILRA	0.312258349831373	0.346087934829105	0.858041355903173	0.375957478296504	0.733502466134937	0.139028694776149	0.773164635451184	0.908865233749529	0.329720419197711	-0.0198598636086721	1	0.0549298236757193	0.872109338033262	0.762584881192402	0.700614381022232	0.755460680639918	0.865667652744833	0.321348731698618	0.551055553007772	0.0597826394764356	0.585913230767818	0.185842382682584	0.636074517223714	0.695509061566357	0.788861224697197	0.340234212908399	0.765902744254328	0.515307986402101	0.409937908355012	0.533089790739649	0.521658685127536	0.605376570641899	0.655988898455591	0.74052241235992	0.708998529502009	0.433892380457533	0.304639722259236	0.745309291690707	0.383049614095007	0.440235198484699	0.493315823251355	0.768656504935406	0.519919704801166	0.807295767508115	0.863651339990201	0.614047215765299	0.217130621494515	0.493044800065771	0.705659407173642	0.862404205183673	0.230731762245473	0.620590103813243	0.331125146048186	0.214320537240901	0.755572453466466	0.653765740476065	0.660556970708986	0.729982465240208	0.683885360254743	0.140753720399768	0.442732215557758	0.877076821336241	0.828727531020759	0.325488708071385	0.722344063541318	0.819858681880672	0.88087973935307	0.0758761831617346	0.657759666762893	0.641649257239047	0.572453678701331	0.780937455977296	0.751985556098531	0.577548877817276	0.849679038497849	0.65652800977274	0.312504850723576	0.622679660300052	0.77487088826344	0.713853280361724	0.258733633055738	0.803455466048837	0.888330282175876	0.180270562822911	0.299886379831385	0.449936118032241	0.510504864578393	0.571659934124217	0.1299044307974	0.67679289693462	0.591449685352727	0.805510373861044	0.610100867789124	0.463374080781109	0.203822372110475	0.3572818389474	0.16457634901645	0.398667616457323	0.277041610281491	0.265851703527409	-0.0738231419481659	0.198355404735129	0.708825204405141	0.535508267601204	0.824085092247852	0.659438933972905	0.86073042387617	0.364235702296215	0.868273598775035	0.825259873427654	0.720239191084795	0.452247396952181	0.697433948464085	0.251495556732247	0.413830278009101	0.37629869393329	-0.0971254396344053	0.060077743410097	0.369964641877625	0.635397382125304	0.900400775256567	0.0778579818314359	0.0545573721600311	0.0916438122996613	0.0796452717060029	0.464975935778768	0.0253506699476687
KCNQ3	0.762659337563749	0.684292675770515	-0.0441605933119135	0.269668028021009	0.205362658274652	0.416650753342068	-0.107072969532202	0.0427067729283852	0.610452112891141	-0.368438169234708	0.0549298236757193	1	0.333121632033863	0.505636124967918	0.585035036804182	0.537370807043141	0.316645117266941	0.793898250332538	0.768335330812668	0.546807850883645	0.679571967172271	0.614889581086871	0.540858900660455	0.613365791656138	0.0926516448064823	0.749717180196819	0.520484190373308	0.740399369154527	0.828633071498763	0.768306899323968	0.708596192723094	0.324626617411637	-0.496825201239146	0.52584669470891	0.453040183522588	0.346869278303284	-0.327453367755529	0.506781228844865	0.891213339679522	0.792251000107939	-0.265880406394385	0.377513594523275	0.505431785892379	0.150526439358439	-0.131916660669585	0.565817165574367	0.893349548402833	0.777577406385331	0.576529797470863	0.210455380874459	0.687825544598306	0.657917435559589	0.547716847225679	0.234312901247027	0.239148839547915	0.516504245637935	0.539030864192694	-0.291443839662551	0.512299726754755	-0.340333787843814	0.568288427066952	-0.0905288248428623	0.306178888528438	0.904717599605139	0.281828286962509	-0.174423760418664	0.049285395445964	0.166092837389389	-0.0232865425130866	0.52117455770882	0.140590188707001	0.208254276261517	0.0641177171640761	0.690099041056404	0.108870041862135	0.372793410280802	0.884300747414107	0.383330759739783	-0.332790099534386	0.0495558571968331	0.623181825418442	-0.33474825002879	-0.00221524577242397	0.388044318336547	0.775692322367614	0.813549813431781	0.774128527132364	0.577459056385635	0.960891426828893	0.436214835313913	-0.26877812783414	0.301976452031248	0.437154973829433	0.755536083396869	0.607857785875107	0.843744797233016	0.91568994883535	0.700996685511668	0.629487590749679	0.406725317855448	-0.371981407959127	0.00326186110533313	0.375347769089154	0.180810748547694	0.354967433084345	0.477629188320059	0.196091117407151	0.894245461507327	0.139244989542499	0.261608648290332	0.417984831285302	0.746844849685549	0.525769740715406	0.566905813758358	0.446396682205717	0.472737836862352	-0.0901797209972833	0.0819392299296819	0.530809552602529	-0.125497441628763	0.217551297401419	-0.218387322876083	0.146396177637913	-0.0458868244220192	0.0628168654683819	0.433593015972911	0.174852443058136
SIRPA	0.515925099593956	0.505418371270826	0.83605774522089	0.3735381461566	0.725192976229326	0.202890489783508	0.648231691147637	0.90944337091215	0.439785041217958	-0.205857233223314	0.872109338033262	0.333121632033863	1	0.926630780369283	0.864778324507977	0.915520057817649	0.950967868936614	0.544239641551039	0.777744684579656	0.120339460077574	0.814374710625007	0.318451533110727	0.749055748691033	0.879957409328679	0.810375428537297	0.527344642139102	0.906845357913803	0.699546618850522	0.634852931210611	0.785002599300057	0.78878759569031	0.661681576878716	0.474890009943867	0.897268624280293	0.837233785984305	0.510252933176106	0.145570320265592	0.900056914709397	0.647009646246991	0.713889259603158	0.320679996866262	0.890767205370243	0.624541706972364	0.840518512675753	0.82660055457309	0.725786206466353	0.458947543564145	0.745490745989028	0.864343310601095	0.890599442070392	0.406948742002311	0.83861758964776	0.495690302992624	0.187207875689487	0.869011270504636	0.789644538033867	0.882794996804589	0.604761421784428	0.825918582715803	-0.009646259285343	0.607386959812176	0.85807446451413	0.951562519887069	0.61496936498762	0.783276375114439	0.799164646838474	0.862547998104135	0.0415798044472958	0.628205600817202	0.791122940457629	0.5996786695303	0.863239983445236	0.836266249382163	0.793762741305287	0.892869048933194	0.742623731208981	0.580136283291382	0.711597416057506	0.669301203854042	0.699990691833244	0.398580067420862	0.649728750742579	0.876136869883612	0.316446003849415	0.471790304330828	0.644098745489639	0.703222164076197	0.769769556367771	0.403373442206357	0.808612719376066	0.496858319067797	0.927209043255646	0.697583817980765	0.660829677395855	0.368899104548606	0.571244859632989	0.440785780458957	0.671478109856971	0.415538787044065	0.323444804864718	-0.216692575385111	0.204300175931187	0.804088341666719	0.522514923401632	0.918549752510997	0.810339686155222	0.939380832072064	0.609307406707504	0.913108148756925	0.894457092174271	0.870480983059629	0.692743559017691	0.819492417416278	0.372669706294567	0.488653940264887	0.511590603122432	-0.167484796488741	0.0980570049129986	0.479824543890557	0.590380188979906	0.944224863664549	-0.058522608212418	0.112212656123989	0.0968563910907081	0.103722915886262	0.547546684291819	0.0624509692325235
CANX	0.723053104031709	0.658469898755341	0.715827363620189	0.4429008503294	0.683860225334997	0.437286431260829	0.548758920883248	0.80294887354107	0.614807620773662	-0.201087110069907	0.762584881192402	0.505636124967918	0.926630780369283	1	0.947367248777459	0.92486019104471	0.90033395234523	0.707277696992639	0.827603710844866	0.366375755989546	0.908727653815698	0.538409839234521	0.88163939909744	0.921391377465199	0.77804490848816	0.67813586319441	0.96344821534775	0.790795275486123	0.792656207395173	0.84520359622933	0.893905482130892	0.762675892570256	0.342387052413862	0.959387078845125	0.879577784621579	0.662291325232964	0.131121815109198	0.970171468804596	0.774879319425352	0.82001167883043	0.270468113294323	0.893177886248646	0.768607001434993	0.783532738965014	0.667818661673475	0.852549970976026	0.634441696287554	0.828150089567909	0.954948773022054	0.781241091703464	0.628519066488595	0.890116184572281	0.691869374080657	0.408817902587843	0.856744379014215	0.891141453557463	0.894266171453543	0.431855886493678	0.934242756128618	0.112605563539111	0.777876607709787	0.714687018799718	0.890998369438888	0.7566356169979	0.881642338565684	0.686361833050525	0.833935714494225	0.207481796266431	0.627377969613695	0.90597719963999	0.577046210514322	0.871789404019749	0.712486121755196	0.885936492547158	0.81129093081895	0.845678838507157	0.707977075963543	0.803714838471079	0.500412063961515	0.690698232547565	0.629175655365435	0.522896849159345	0.821700172482457	0.526420547678014	0.669191281917616	0.756752275182166	0.831489352636411	0.900438111387263	0.578820664313048	0.880600592193903	0.404406729191718	0.878531393384684	0.846774468543728	0.832317784948744	0.610635450697826	0.749451178679779	0.603543794156524	0.800002316125428	0.648244244688829	0.504113344421466	-0.148766825252378	0.368900761608526	0.908657724611147	0.690225294366178	0.935873771923021	0.888017707988033	0.864239498493021	0.762535036956444	0.875838307656682	0.8621531683078	0.907427578507667	0.831613851821822	0.912720020468187	0.630539011663354	0.693834984187177	0.625439066682067	-0.0756388536945357	0.232608679838215	0.7086153525907	0.505149913023308	0.86438962339777	0.0837640536708633	0.251328338697387	0.190935588245852	0.221433259529134	0.74645754039379	0.271811706608233
TNFRSF1A	0.76937441530078	0.751897884852273	0.621576118524335	0.563322574898663	0.678012975973619	0.440684640140158	0.509878419538885	0.708346913571356	0.697648617501224	-0.137273190258007	0.700614381022232	0.585035036804182	0.864778324507977	0.947367248777459	1	0.925639934187689	0.829317760099723	0.752438682975778	0.843241050226851	0.487502161383353	0.91816056507946	0.610669964486189	0.862590180829102	0.908718810857101	0.675761609232284	0.781183842016632	0.923643162923162	0.85711398288988	0.866687045158633	0.863031738418456	0.915262105148021	0.738902776535267	0.266435498860949	0.910784839712786	0.8814901108186	0.61125524710411	0.132247241837375	0.921843323566979	0.833837580151144	0.838590085775513	0.227704015151761	0.815205218064982	0.809702418834541	0.761930845458555	0.541338787995992	0.855227563966799	0.709733613712172	0.863838579819433	0.952063310761206	0.698138603123387	0.664609157763069	0.892518816562206	0.688084686641342	0.414246793702231	0.778273069980309	0.876280942129303	0.851021305712268	0.299253597274995	0.89536867589271	0.0661040291480605	0.773196171647273	0.597990605188995	0.833670877469536	0.8153049079036	0.817306059063253	0.566114304981505	0.747040478086483	0.294672349593335	0.590246587454103	0.88721969022528	0.599395522809569	0.762544173858126	0.623198592427549	0.909843828716565	0.721517123077295	0.832766718580226	0.782449186053539	0.81156492037978	0.367192163710938	0.667614215301715	0.661993327841155	0.438669486942943	0.720989771497328	0.53099923727677	0.725625250543404	0.78366339495812	0.866742241233028	0.861885830025452	0.655220259540196	0.854200323380663	0.376773731632282	0.806830090078684	0.797375911721887	0.866468649123353	0.657777173833742	0.789156443211811	0.670779974697272	0.828626914196971	0.721943322188431	0.558715258441122	-0.134031311483971	0.26953870080262	0.863389818370962	0.665873859229104	0.902321167511092	0.884764043120126	0.7754342171695	0.820260770602107	0.780398641736475	0.797785480745481	0.844286199789304	0.850480567196804	0.921469202491288	0.619488682585084	0.70972164015356	0.631573734224345	0.0165299678654057	0.211622708142123	0.723312051003418	0.453345439989137	0.777588200117098	0.0591141597510022	0.240325549100142	0.253295422069206	0.19461416491423	0.742867161749873	0.251427777634402
CD163	0.650613014948344	0.745066974557453	0.727215363287071	0.585301864433324	0.795618298832249	0.242466727307092	0.625627427739513	0.768239294015492	0.643761240704916	-0.0846268013499065	0.755460680639918	0.537370807043141	0.915520057817649	0.92486019104471	0.925639934187689	1	0.833629235570717	0.64733427519255	0.820841911487153	0.333007696933947	0.865284585400229	0.554717765055624	0.775207719056324	0.872331625512411	0.753525977643516	0.75437709519181	0.872949768907049	0.867053217843865	0.791163583211521	0.83550648501599	0.872301483964591	0.679283184390507	0.361910500738969	0.878785525089952	0.897517093209027	0.463951310595147	0.181246023336959	0.892528346141578	0.789422854146905	0.787526070420087	0.302493256666165	0.832367777601145	0.775183953562409	0.864544898080758	0.61666063402192	0.739730954067474	0.627423560645293	0.831802849741931	0.897270199199571	0.755882606370061	0.496798828268537	0.870040492837328	0.608824098552192	0.253564456994051	0.766596869905913	0.880105377402766	0.873488227875561	0.375402600080593	0.843251832498581	-0.0789086684536816	0.665367927137467	0.668523536734562	0.879397735951946	0.770402687093624	0.720508560233697	0.643471397782002	0.737795912599078	0.198101598968192	0.642956086716979	0.833716567767384	0.706571462691372	0.739295110310455	0.70347777451118	0.861771826811312	0.812774286292746	0.793290809035959	0.722440984888776	0.781839247572659	0.461130161631581	0.665630906230008	0.543049541600189	0.509332508587174	0.729332770739627	0.37764554309173	0.595545052653928	0.741918109070381	0.804338408332812	0.821030051816703	0.592766138356424	0.792608146189234	0.47199613340609	0.828817671421199	0.682898977951371	0.776958944670137	0.534849950277823	0.733251576622565	0.609863886746677	0.722337186766754	0.577744826249005	0.495485607805876	-0.191723129635552	0.157915179600008	0.782013884173168	0.515101039972386	0.924597287028538	0.858191094349236	0.846697207435344	0.76240870961411	0.778070424128297	0.781231577519483	0.826123861836868	0.793823329333422	0.867027242011369	0.46136816443203	0.575875616239219	0.514047848944079	0.0316746117660505	0.111663123872421	0.59862284115461	0.541317545480735	0.797582847368351	-0.056031340836671	0.141825120121214	0.236351084115065	0.110591092766097	0.571488904588797	0.0965978264086926
CD9	0.525815997410789	0.417575626005132	0.758344530842017	0.242236789390759	0.613427100337385	0.277805374836824	0.567150864589143	0.888403913073847	0.374481144490516	-0.301145780936789	0.865667652744833	0.316645117266941	0.950967868936614	0.90033395234523	0.829317760099723	0.833629235570717	1	0.570555253309147	0.785291667435908	0.126867429436043	0.797664548674012	0.26525046565697	0.762032968402097	0.897554321447264	0.744615624578288	0.456841193332889	0.911892371890702	0.595822572472124	0.594411370639783	0.771735640833866	0.740985944570404	0.650553935533438	0.402101849101632	0.891463719244611	0.788305079498051	0.572565066044073	0.0345887822882741	0.888865277353252	0.629850991289393	0.721075255294207	0.228295891907378	0.862487972459235	0.573685712684128	0.752995726284429	0.840310616317641	0.744216506611405	0.435771899498508	0.710690396515809	0.848517964482829	0.867800886671524	0.448000978722701	0.837281645055589	0.499176358181064	0.230529353989279	0.846474618651364	0.723757079713714	0.842231238206596	0.587290507858756	0.822596836494767	0.0360219120307543	0.618807365080352	0.844582981676519	0.924510090102255	0.590689283362204	0.801700494090535	0.760914906703828	0.863833521295719	0.0331467753629046	0.545701230889439	0.781799165611021	0.461511067496516	0.89449095967031	0.805014732698039	0.751877201077636	0.830420635089853	0.686673522355155	0.569474474856095	0.655357791272166	0.64834976282394	0.622050363234505	0.377796601538312	0.631792041357877	0.873317978273059	0.330569645741035	0.478527139483307	0.622275527477813	0.696174110802516	0.764959392208502	0.392489684004461	0.781860968835614	0.381766624898715	0.924504077768897	0.739561947676235	0.654568494617166	0.373369543103191	0.557710797085111	0.436565562038553	0.677097033155345	0.40875861076048	0.285534510035821	-0.205530002937051	0.236104008248597	0.827096575407557	0.545365452151052	0.878094783707822	0.76020055834298	0.899133792910542	0.592377962611788	0.912275750157331	0.922472750091202	0.882256190345084	0.670422559276979	0.802729684476837	0.417076615344467	0.502030024437873	0.558242841041249	-0.288390824892342	0.140284023998228	0.491512838973122	0.514644489494736	0.957299297464635	-0.0262280331143238	0.154641864837465	0.0431277003876071	0.148864106258124	0.572196953555033	0.126637067725454
AXL	0.948047623943619	0.681463515851442	0.13115511229608	0.3026832544623	0.226894927651234	0.719512707401983	0.0508811743466809	0.229333354217723	0.637365641550822	-0.420322811033136	0.321348731698618	0.793898250332538	0.544239641551039	0.707277696992639	0.752438682975778	0.64733427519255	0.570555253309147	1	0.873019387695015	0.580936773846085	0.85986818246573	0.570402404875594	0.813240597513352	0.833370264146325	0.255648031632417	0.738072761147211	0.750029955119706	0.737367484660602	0.867039076099239	0.814478251449158	0.824644541978883	0.485699185845214	-0.249424012926286	0.761536091302148	0.61206989880235	0.650322459081942	-0.326060502718119	0.651607744831245	0.909476411404498	0.910804904745766	-0.232351240335036	0.568440810231296	0.576084203548426	0.364870587936439	0.138118472927218	0.785561883919183	0.898455117868271	0.87896808972761	0.784214411255002	0.340879532370577	0.90656086836719	0.861308835195127	0.640812239839334	0.474700592599014	0.482775497082461	0.628867867279323	0.678035876539808	-0.193615224992435	0.666405263911135	-0.0889631556601508	0.647725703438412	0.126215473431586	0.516279364120368	0.883820624197416	0.552411938775635	0.104505800578116	0.345261022011349	0.336015165668463	0.0799717735601142	0.676836848483504	0.138406922287606	0.571655414024809	0.358352964946678	0.871566071437046	0.293467254497525	0.560966604146117	0.916333557427484	0.557804472321447	-0.116128597797354	0.154217705425153	0.699911828626943	-0.0611041874239806	0.313946668607917	0.624475734162239	0.830896008090385	0.838466429166697	0.860139413388054	0.746894610667911	0.87877595272981	0.622075266999011	-0.17111405093141	0.574235433418002	0.704449856665098	0.917141598072583	0.68532570357832	0.834876962248555	0.803145864658214	0.84485640792058	0.671152893726652	0.400918946247973	-0.25757931039834	0.306553349682861	0.615203034849885	0.496978769670599	0.570494699742147	0.685836408596024	0.414024874107356	0.872278338241674	0.387486328315028	0.444335232403175	0.602431265535306	0.758959364138002	0.735139855870353	0.758206376814402	0.642840594828915	0.431192010895522	-0.2107521200972	0.0789368711974969	0.673131157959756	0.00128362743527231	0.439452621216146	-0.067756998738625	0.130334309744352	-0.0649657333669347	0.037572625635985	0.699809096107081	0.269876649723513
TREM2	0.796339847634885	0.651895782229166	0.430039764441565	0.286438399827936	0.43006073472398	0.403498117446991	0.256513874166674	0.522511299034024	0.554148673990727	-0.457301469502114	0.551055553007772	0.768335330812668	0.777744684579656	0.827603710844866	0.843241050226851	0.820841911487153	0.785291667435908	0.873019387695015	1	0.365079609303334	0.899764913259821	0.447140263704718	0.762987194638293	0.94934336105693	0.455705754152832	0.689106084824057	0.84848669939076	0.78980385121683	0.838866650472334	0.944547102665899	0.889409608198412	0.539064564112171	-0.092453442026313	0.865352639168741	0.721021712161723	0.547202714668175	-0.279581974681518	0.794826115364616	0.938847120659537	0.944497077598719	-0.129012568809827	0.742251070680984	0.568719167492591	0.543986405356278	0.427694844312733	0.768678919964237	0.821251615413391	0.937432614688323	0.846675868267407	0.659261025031442	0.686274571192224	0.957028180662543	0.594003019768726	0.190372052794744	0.651755993632868	0.685650999309638	0.865183809026991	0.133019792283327	0.73888986116704	-0.284097756651915	0.622627057746704	0.424324658287842	0.75985732832697	0.907118902150788	0.596367823329786	0.322121225375182	0.508513114464995	0.083318002289383	0.218160981757587	0.728871016010824	0.310779100715811	0.656495503179256	0.578494850516447	0.909429026628848	0.555712508184647	0.596437497392457	0.906127080339732	0.581536284287407	0.179478061238864	0.347446507587036	0.522517277433987	0.137583102623956	0.497419265447299	0.402974525696676	0.722688525313255	0.856143946102064	0.859821917104566	0.76417529625409	0.815912760550107	0.70806236960265	0.0104599266995694	0.76389592654544	0.664486086919875	0.849214057221351	0.521136350750236	0.819289862165937	0.818774733460056	0.84797424896858	0.536353554519534	0.307466883642522	-0.400410054095664	0.082741654253419	0.669217267851356	0.372083913435664	0.712417771215923	0.758406910169804	0.656221448355666	0.869017010049029	0.603037489078504	0.665144543732429	0.75108884797838	0.815246920947281	0.799629640193475	0.524561707648498	0.50857498984517	0.539770479747437	-0.306379326228161	0.0242080123181396	0.527026957659459	0.209205725948629	0.709632794015235	-0.264878351855682	0.0797256190085988	-0.0806710750859888	0.0180616984789733	0.574266693859856	0.0635811706705528
VSIR	0.737554887099238	0.734514504358422	-0.0674543143317268	0.635965259703848	0.257130476841894	0.684200372138441	0.104263890779483	-0.0341457005286628	0.829093776714645	0.295089242810151	0.0597826394764356	0.546807850883645	0.120339460077574	0.366375755989546	0.487502161383353	0.333007696933947	0.126867429436043	0.580936773846085	0.365079609303334	1	0.46105691881966	0.825418035122174	0.574580315196902	0.342492992712612	0.021603772442254	0.716234012734346	0.405890829884971	0.543488618953737	0.642743278680713	0.357223422349949	0.469450341832529	0.377754209625555	-0.11637084100511	0.418743526395191	0.375147547337366	0.473568558390076	0.218811806469865	0.353564544363194	0.531927788937788	0.428310711400879	0.155935591329532	0.174286874998423	0.650397854904789	0.114995188074753	-0.26041641584571	0.567229571078625	0.621428466513917	0.417953350600849	0.537794099125737	-0.0338026397995179	0.70540660109983	0.353658383104431	0.583846915413979	0.663809971602554	0.0788851267731861	0.508320493921471	0.131335098746903	-0.3077339243592	0.371974392394478	0.302347467324412	0.458631041284052	-0.184609621482214	0.0105281272205315	0.511042485850224	0.379601034234824	-0.215565228909616	0.114522990913893	0.754171027746426	0.266203569547113	0.46187531003311	0.297740487821469	0.171871792113597	-0.246001561964101	0.475290793388886	-0.0311918160100677	0.447166793429646	0.551489217606302	0.51653355881037	-0.356127762268132	0.278142666516804	0.78665704244444	-0.0514801035086417	0.0604816062864791	0.638322470185243	0.660695105282042	0.513492740771684	0.625268021914264	0.448848045209805	0.568809628673981	0.435199225698032	0.0653936286365745	0.0306738251792388	0.520284804876729	0.640044419887201	0.770111449123887	0.618024656189064	0.476551924097829	0.444133626675964	0.685129470478385	0.705414570235918	0.323695683920612	0.300601649780827	0.442228777091482	0.646362092698508	0.294090561486591	0.413867863135368	-0.0634365976743436	0.61157288032835	0.0882366294223693	0.146860285903227	0.168289052329681	0.475752523945926	0.532220593293417	0.713898900652585	0.655912899183706	0.280507650739283	0.523899239249105	0.200264176950584	0.752119152003674	-0.172844826550322	0.0358480939757489	0.440486916176639	0.208184603640128	0.412011910723567	0.172814979612662	0.724221796712798	0.41058879746191
