""	FPR1	CD74	PILRA	C5AR1	PLAUR	CD44	ENG	ITGB2	PLXNB2	CCRL2	ADRB2	THBD	CD163	TLR7	TLR4	HAVCR2	TLR2	SORL1	ADCY7	SDC4	STAB1	TREM1	ITGAV	LILRB1	LAMP1	KCNQ3	TREM2	CD93	LRP1	ACTR2	ITGB1	ITGA5	TLR1	CSF3R	VSIR	LILRB2	NRP2	NCL	CD63	ITGAM	CSF2RA	PTPRC	APLP2	SDC2	LY96	RXRA	CD81	CD33	ITGB5	CMKLR1	TGFBR2	CXCR4	GPNMB	NCSTN	NOTCH2	PLXND1	NRP1	BMPR2	PLXDC2	CD69	LILRB3	IL6R	RPSA	MERTK	AXL	PECAM1	TNFRSF21	STX4	LRP10	PTPRJ	FLT1	RHBDF2	GPR84	ABCA1	CD40	CCR1	ITGA6	SORT1	UNC5B	TSPAN14	SIRPA	HLA.DPB1	SDC3	TNFRSF14	TFRC	ITGA4	RACK1	FPR3	SCARB1	PTGER4	MCFD2	TNFRSF1B	IGF2R	MILR1	NECTIN2	STX3	DIP2A	CADM1	CD47	JMJD6	CD46	APP	ST14	ITGAX	TRADD	C3AR1	PTPRA	ATP5F1B	TNFRSF1A	CANX	CD68	RAMP1	CD4	IL2RA	PTPRZ1	TNFRSF12A	TRPM2	SIGIRR	SMAP1	LPP	CD82	CD9	C1QBP
ADRB2	0.414471548445183	-0.26514551757261	0.459844386095063	-0.104362837462951	0.602716722798177	-0.146174786041045	-0.0418521069465314	0.0636172850442864	-0.121471532270172	0.808646563797937	1	-0.336029884935093	-0.236516390011936	0.212469924125938	-0.155245882444843	0.787934960303142	0.191037709691515	0.549910117256185	-0.0918363561233697	0.397515361059843	-0.193461812082175	0.170488433007883	0.420309601892413	0.0821893693650395	0.0548949095314059	-0.0705259422621325	0.307345011848823	-0.355090344611182	0.0249389424441556	-0.233192499555264	0.194207348004688	0.307501202915174	0.196262890450601	0.714451069348795	-0.0611739082065587	-0.437420906246852	0.699630670639182	-0.134224958895372	0.0937326302519232	-0.0856327697629535	0.267727071144869	0.0732988524803676	0.169810001164303	0.157424214590535	-0.130086373076014	0.169199841746477	-0.015759246695721	-0.101634331407321	-0.119426773407081	0.123104712905343	0.0804511466816676	-0.135810898831405	0.353360269680071	0.0805325591911881	-0.41777252014027	-0.330486706488424	0.0604169390405858	-0.0572130111438485	0.333802471401235	0.30722800449901	-0.146569342729845	0.56497595583309	-0.269215220656065	0.20048898338651	0.353166945806781	0.0242955143276994	-0.395161990634011	0.638824946252894	0.0189583774212823	0.222684899730029	0.737573159675282	0.26727718333943	0.500784689140707	0.35302172188173	0.477098108744631	0.26667370276301	0.0702119259244154	0.304075804119723	-0.240800155551133	0.410124275596842	0.131789405523601	-0.519769869341275	-0.0444188982778693	-0.448089244528905	0.350243850866851	-0.4822015874247	-0.299851740571181	-0.250153644107539	0.4487741389369	0.502996516620685	-0.119346461358591	-0.214107772308105	-0.11056380255477	-0.0442122600832658	-0.146118481135968	0.421755037882493	0.405274338925946	-0.443927211800801	-0.0260153210752465	0.490441870445885	-0.160345426923621	0.0356214505740496	0.113334587264593	0.695214584081262	0.0177592169422134	0.536663604410769	-0.0667176920243308	-0.172436906889698	-0.125765416124827	-0.184418094040487	0.102253689033656	0.489779254444879	-0.0503826926473193	-0.509994683167387	-0.107695995152669	0.315924963155744	-0.0184810756680006	0.0308261391002437	-0.286094724979792	-0.0677681105033461	0.196774612897419	-0.0515884421324983	-0.19930080921171
THBD	0.241729229644263	0.482392013775825	0.133948808366475	0.555145257158938	-0.109783946017996	0.899023537496465	0.733230401488887	0.718529081903812	0.586373826995413	-0.0965741100272144	-0.336029884935093	1	0.860706705108802	0.0829767172829389	0.440479343407736	-0.275841983757926	0.416087811924664	-0.285535409253028	0.549531717443176	0.411767950250003	0.822741620526254	0.346344716449057	0.20307016480044	0.445625632884497	0.74197563622195	0.252564201342079	0.331311671279035	0.888505081885365	0.665470306415672	0.75495154610041	0.514253400641614	0.427753507069178	0.0477552858038928	-0.413224872619068	-0.0319742298515302	0.818387325509979	-0.0539898819130485	0.689095659237081	0.64221597163579	0.795431480821505	-0.414800205588275	0.326620274226493	0.701465296831381	0.418902670527282	0.688563215036244	0.537873748617107	0.614899524673727	0.657928645137854	0.766897303400942	0.588237775905438	0.542819815872831	-0.267577529736737	0.511709806200474	0.436127981396507	0.538206483197263	0.667590142370839	0.758271856483307	0.371817776477224	0.0609604983153092	-0.225083597667196	0.680500592556996	0.126828638067905	0.655120384402787	0.543091496241788	0.140526286704244	0.152456468471107	0.58026841631853	-0.368563780243464	0.466228297449323	0.498783113136413	-0.50271625231164	-0.209458723864424	0.231664135993397	0.422989470033014	0.276830035834978	0.555961877283135	0.217077462367043	0.0894225645419341	0.504473324827228	0.12990502239226	0.623315323412526	0.358018615339267	0.495852653422503	0.74267382113815	-0.0731210867979238	0.74564021702149	0.611336545957886	0.818977621571152	0.175613535061107	-0.00210147386202599	0.695974865276163	0.271018053700438	0.772155697951164	0.313815957497349	0.693328882829553	0.203968834576011	-0.281901833891437	0.371744609878244	0.717960914580661	-0.31461442089852	0.598284694322413	0.317027890500399	0.656252918873382	-0.441943369432678	0.638934339691325	0.129468279356504	0.242970327728962	0.651189512510441	0.601428716251009	0.821014134809599	0.738758321797413	-0.0771115885196339	0.660524685196253	0.807232205051446	0.0374071633934419	0.0834812247216216	0.638840480035271	0.419741154845806	0.777163229452044	0.437930815825528	0.54477547216527	0.310746643388615	0.651207391868408
CD163	0.42329073290617	0.595727499854869	0.214333562891782	0.544223068554396	-0.105821887755959	0.881133934564623	0.902275817895737	0.84660411925988	0.733658051205275	-0.0180786786515752	-0.236516390011936	0.860706705108802	1	0.228596100873262	0.540709084303269	-0.0692982718309882	0.534124019513196	-0.134350489019892	0.650444852517817	0.346985639977859	0.977531066447907	0.0465028910701544	0.393927397800757	0.628996870848768	0.873510039662547	0.334010432398157	0.556510525997074	0.955097738000843	0.795994530867413	0.839143014829635	0.574336477364679	0.430502455337466	0.223392232961189	-0.300968089634356	0.0770107722838677	0.873747960826829	0.112301702356328	0.704933009593355	0.704731536231743	0.894888595167088	-0.362291586149191	0.490663539755687	0.796371222117109	0.248322466777384	0.810527567820177	0.616752956541997	0.796237796316696	0.837486689965684	0.915617973037791	0.723897322246256	0.751602114807491	-0.297322967673021	0.559364858952324	0.611422894638906	0.395731240432399	0.730397437972055	0.896806634061188	0.468740362770095	0.223478286696554	-0.105496075382119	0.720161111910946	0.246325692478511	0.688395073468544	0.71828816971848	0.331765662552747	0.186072230849005	0.493633065269431	-0.296641356302468	0.58384769588868	0.692355624742611	-0.467957246633565	-0.0988862508187299	0.308687588716731	0.473521814840692	0.405679066190465	0.751531116915945	0.35972479069601	0.19947701533716	0.651672921886075	0.294553368244787	0.73274127838094	0.334543053897404	0.54482498266204	0.705905062341526	0.0634162855856227	0.805547822302023	0.587120606759899	0.858534884807786	0.29390976511122	0.149108193470305	0.680249978337468	0.307039074882485	0.730941711475637	0.489979449499146	0.73068992486778	0.223912479572204	-0.195263030149071	0.392872326209969	0.806664455696876	-0.252440647315868	0.688550040808924	0.3157042751471	0.765224608300466	-0.385675359447316	0.718383865286974	0.358765733552718	0.242167260207374	0.671757505236833	0.733022988478487	0.873380861169841	0.888174203541239	-0.00628906739944896	0.842484469208926	0.869516553334858	0.0135941855058442	0.0752573283145834	0.850199829244358	0.410379103559865	0.775515558862516	0.467553703636888	0.483201638559672	0.239591836318362	0.700365976889846
TLR7	0.689954942925431	0.535480779623417	0.554296397635458	0.569093606213222	0.53438510363213	0.293343900227555	0.399658629663786	0.440732596817914	0.277073685922762	0.429682947415644	0.212469924125938	0.0829767172829389	0.228596100873262	1	0.466171745110402	0.47555752763605	0.252816903652593	0.605257120725284	0.228189530791403	0.199501469192426	0.260367372521447	-0.221178226406102	0.646894808420843	0.522487199435991	0.246101078145374	0.514456859383234	0.658362306588123	0.190441255547886	0.329424268599576	0.386194577753272	0.459932473532036	0.202045274489061	0.550003048701726	0.415110411166396	0.613794930772251	0.134338810520013	0.401921387375951	0.248648450110915	0.236881320488288	0.132486850700619	0.389656584417849	0.530936433644652	0.419446197050686	-0.05158985174529	0.519423799634707	0.142829895400049	0.554593976578451	0.381915124383889	0.270039572988201	0.504022038228324	0.623104045745789	0.0367994732758245	0.0397635838661978	0.282026114111119	0.182449939029046	0.385571573587222	0.181406446098363	0.51186554725858	0.750054287327148	0.39026376745678	0.322194647314177	0.513997774397716	0.374815676435038	0.513593685957562	0.597075136037881	0.500186409936573	0.135853937646766	0.388460105125128	0.499267611080645	0.310053740672813	0.123153936805865	0.494436955283631	0.45798052365156	0.433344184508558	0.449836609575148	0.329964013395647	0.586964307209305	0.303203287829757	0.495370633674341	0.589120430492529	0.381076226863764	0.268795918144558	0.300342953562339	0.236749878345603	0.657309534529604	0.27493115290844	0.453218765742481	0.0190404557605989	0.486241432460455	0.731535526382705	0.211580387494538	0.563103219380597	-0.0177471432987963	0.550316428579931	0.403465426361683	0.227691390661471	0.362045297639006	0.391459701815037	0.237988571453754	0.369894393283799	0.298107999593951	0.123329683104678	0.344083497864525	0.0990725759749702	0.171728829958018	0.36395090684988	0.268717429874753	0.221730450270744	0.33754192217523	0.214991995008344	0.227973042681173	0.292151614565828	0.491222427257026	0.083935787613334	0.0165527089011686	0.140977438556027	0.263481865615655	0.416157778414805	0.116028973458284	0.251779900593504	0.11311760807985	0.194681942600695	0.143205256312685
TLR4	0.448740418287036	0.743009336076524	0.430300474920805	0.522624780005648	0.117650704602319	0.517322157957166	0.477278858309815	0.548113297961581	0.412879438187203	0.0222510513092457	-0.155245882444843	0.440479343407736	0.540709084303269	0.466171745110402	1	0.0782154221540154	0.290845659396905	0.141839475070669	0.593277276496593	0.19535719258066	0.530276359083745	-0.157927367020473	0.295686297543981	0.515106037557243	0.401658180395297	0.446106531084612	0.512693044374625	0.528854889114592	0.453473849763324	0.497257749539207	0.407141665903791	0.154312729257623	0.279808056919241	-0.0211050124453892	0.524891922285041	0.550954076653453	0.0177159206138909	0.422233935179492	0.362163407160254	0.394613912256687	0.12690953794896	0.465270810455288	0.413100555829062	-0.0443421458255308	0.701991759782349	0.238275554156417	0.552625096859196	0.556833801879125	0.426117863793707	0.466876771602378	0.515393954145971	0.133002098756412	0.211968520140626	0.372072250248141	0.301107948557496	0.583135660475991	0.406566475536991	0.398798923964684	0.436706495924018	0.0790480034808775	0.534929751587704	0.17236691601684	0.533903123144798	0.474455883881452	0.435342622692436	0.403825296646852	0.339257613417983	-0.0598227840582723	0.408706943603535	0.302937728436017	-0.290847687396624	0.18633994064881	0.255598817229965	0.376720964222803	0.254582750265605	0.277779865202865	0.328674065128228	0.164223112239837	0.580642173378788	0.241809514217656	0.483493895060086	0.623774783725772	0.290539287564155	0.563484025038216	0.238773063143129	0.551373531003932	0.602632881524118	0.370847999840855	0.284790771730473	0.249284266647431	0.298899572134855	0.521347629992438	0.237337569693498	0.511978790534101	0.431909280105009	-0.0179192164017165	0.00050004797872103	0.547938351196918	0.437105540160542	0.00803897237659193	0.469924861584251	0.13234005371842	0.375795243882271	-0.289648510836368	0.404090799605044	0.269593449790271	0.168075270047287	0.398405813545141	0.433031368783895	0.438465836994827	0.463474436514535	-0.0791291766387245	0.594157448393393	0.564349250585361	-0.0491203008071728	-0.0311725792611954	0.482050288721494	0.51401522870419	0.444611323398882	0.30697983933713	0.147514197172886	0.160562641962141	0.372492650176712
HAVCR2	0.71783562425211	0.0689421499764155	0.543562080699795	0.151936519047737	0.718938498681403	-0.041599462977148	0.16886565162913	0.286211068141752	0.140242123342649	0.78163565779005	0.787934960303142	-0.275841983757926	-0.0692982718309882	0.47555752763605	0.0782154221540154	1	0.389646575005853	0.768301819538503	0.108027578543469	0.257191253751851	-0.0102178197094614	-0.00335618999921687	0.681881405926534	0.370719926966865	0.14737220934309	0.32495587019912	0.579813348789309	-0.161159821215921	0.204679809201703	0.01912295509184	0.366350644822461	0.386001198907457	0.414959265375898	0.834887251853667	0.303717032926178	-0.333649933666805	0.829118820973271	0.0518952067815732	0.186896459502726	0.0475996806064323	0.501091908012236	0.436098098897958	0.296445609815562	0.0215162768775985	0.0756065923315607	0.239774176069046	0.279961013969503	0.13809239260732	0.0974696028166204	0.330826337116816	0.368461058607674	-0.0387148979282771	0.246080679161305	0.232466129048137	-0.311621276067725	-0.218789934692224	0.176063333865855	0.247940575287687	0.67482838515239	0.586359400592493	-0.0170985510392721	0.775213066163142	-0.00864766093737391	0.313622574420355	0.674610772741464	0.172340512381297	-0.362345590447572	0.767512772392004	0.29528457742291	0.352112148712434	0.700829632336765	0.576425379899956	0.676251299947359	0.451625216357299	0.672224776924899	0.402430375624505	0.402091301012928	0.435309140318748	0.0546572205785111	0.709395459473699	0.269069694788278	-0.289584277912637	0.0900805415760162	-0.218672019250241	0.681520290127546	-0.240845396443578	-0.0357988681736774	-0.250941450207997	0.517888276817983	0.754725678887718	0.0319331805159396	0.168598344498699	-0.093097375335955	0.196543377875343	0.0673999413635061	0.459599317946264	0.583694307560432	-0.207950646176384	0.158674809203675	0.645993485904484	0.107084304530993	0.0926142926928897	0.2601450315829	0.702053805642233	0.13698783858966	0.695614617752128	0.0822786345385181	0.0173032564738371	0.110132802324118	-0.0268900552774402	0.241569642995525	0.547666466552905	0.241618292336812	-0.31586889196725	-0.0431259000481949	0.347440738608365	0.248680804090553	0.103550053415113	-0.124813478301655	0.106249919299943	0.200770691907285	0.0544671978346422	0.00292941306925046
TLR2	0.647594653155186	0.313574228840786	0.319926678106945	0.442088631490143	0.223953429674972	0.424107906307691	0.540262698306212	0.672669405555538	0.524248480225062	0.233164624028371	0.191037709691515	0.416087811924664	0.534124019513196	0.252816903652593	0.290845659396905	0.389646575005853	1	0.372179494668671	0.496129176107186	0.157792992411782	0.514159096844153	0.174691987039017	0.455505448750762	0.538160501160714	0.573674050237707	0.405640509549613	0.48270921669515	0.51468277822832	0.546151109771221	0.479903710498379	0.444198240932444	0.555103045428746	0.380681617658042	0.278806914764284	0.255197690776971	0.285110451128264	0.512798119338063	0.493632369432983	0.494419191650063	0.580770052583633	0.188557783774208	0.618514083913962	0.547216264979784	0.242400195795999	0.37027851866995	0.569959448309335	0.540590036520988	0.508790984354501	0.648942895352381	0.571379073600226	0.595048205609021	-0.0188642769769255	0.380654078426071	0.416162632129356	0.157880251481356	0.200238891685666	0.629470885485183	0.509960343119351	0.454326752693245	0.294586205745597	0.345807557066778	0.485980551302009	0.337336406383213	0.482150039512742	0.524663589968257	0.143980665545494	0.122685807456293	0.296389893085588	0.51279780569215	0.659516876442337	0.0733928116076276	0.391242079755027	0.522440482686102	0.429976899093636	0.647479292723443	0.653251103427229	0.444896319940797	0.458163990545539	0.315800082932851	0.563137726534787	0.52049614673405	-0.019015803952795	0.411377885991073	0.323719000466301	0.408529999959255	0.322841402780435	0.225961144816014	0.355379470397675	0.241164468281843	0.395952512144583	0.466097378037799	0.294654015936994	0.393254979434611	0.293783806723567	0.506288228043226	0.508521822882414	0.382493218454428	0.0162996980718593	0.618840598999238	0.359530789425717	0.543274536178155	0.285117523749277	0.546177705404966	0.257175607619786	0.449163850921331	0.694771314441087	0.242987368548176	0.411615097930176	0.526727621324988	0.521157199494876	0.624388628038948	0.294519124536985	0.561224180078647	0.376849576336979	0.072301728771031	0.241522386579135	0.675994229730247	0.207790536244562	0.438667666239383	0.386150842992321	0.48086649599027	0.239666636908665	0.469952754548427
SORL1	0.624201314476768	0.17261962542952	0.576711312102011	0.371621934853846	0.661894703875701	-0.0740008664877244	0.115094627352945	0.203721115752825	0.208467999970467	0.558723937056183	0.549910117256185	-0.285535409253028	-0.134350489019892	0.605257120725284	0.141839475070669	0.768301819538503	0.372179494668671	1	0.116490622895516	0.139846841767708	-0.0906613437895844	-0.115763003303391	0.673091587075132	0.27690465008819	0.0435149579477889	0.471547328558065	0.602376514684674	-0.187514143494149	0.18616560039553	0.036531984905677	0.39730907501518	0.368601246679777	0.396865226703174	0.821106399647465	0.512783070561262	-0.342488885903374	0.677127221900825	0.0654903855541608	0.140780813515693	-0.104253432156137	0.733936913777909	0.465722052994566	0.204955342986788	-0.015538001120786	0.0462909468978565	0.20002795966774	0.342753711396542	0.0839450574277173	0.0392371699101457	0.338616752193898	0.381523259698021	0.108078859236057	0.0907823519589057	0.22178398345161	-0.0562269897412954	-0.121866791061935	-0.00969676629311966	0.454562312812876	0.821810526554194	0.59072226345862	-0.0594749764604235	0.676549676652773	0.0222136516986496	0.284038159277298	0.684159782948274	0.368027980793858	-0.151677228554379	0.744218757055661	0.374394078086359	0.311507939772373	0.520571073138932	0.793459046062359	0.504686008822242	0.462803019039966	0.55999208314974	0.198824181511008	0.577314781057554	0.573385389507385	0.18716290964962	0.687237138298374	0.274054631147302	-0.0882624641798711	0.215229748876019	-0.0782956919298807	0.85226607599776	-0.184251766069355	0.0795662117595194	-0.388737067852858	0.39331028249298	0.710562124633068	0.0500322370996112	0.418419600505793	-0.190242975055706	0.216623089426033	0.177563246102579	0.463013138171597	0.701987829006179	0.0709009250713256	0.0747149514717092	0.624794850332197	0.192311356852241	0.209415887017092	0.144954973427005	0.647344935551129	0.0497513967465186	0.523043037636144	0.282386401255327	0.0136148828224044	0.204196356461462	-0.0484141503679056	0.0664016439370894	0.644332856632973	0.218024040195659	-0.310628112516328	0.157726006102109	0.362445495974364	0.143521562290259	0.156318794484067	-0.145812677512338	0.202874907652664	0.168593617066415	0.280785051552877	-0.017591349148171
ADCY7	0.478579163986286	0.615939299184156	0.255041538802394	0.512650715554018	0.039609926155758	0.53901261830505	0.592046862197115	0.636268120317184	0.620841694851808	0.0395375408431385	-0.0918363561233697	0.549531717443176	0.650444852517817	0.228189530791403	0.593277276496593	0.108027578543469	0.496129176107186	0.116490622895516	1	0.158739168611159	0.646442615440054	-0.0230822816116242	0.372811045562513	0.611585367224727	0.572290671082513	0.490810525848671	0.502606989346183	0.647621379175955	0.558721369839689	0.600574411551974	0.454564483638447	0.39202571149067	0.309455326186331	-0.00306996012257023	0.324982879602467	0.54555035852977	0.192509379180098	0.572865722446315	0.497801127697215	0.598308365076592	0.0852438216008343	0.579376305060506	0.516976175411889	0.112290171152295	0.646277624787306	0.555255815615012	0.606316841732054	0.687256908286934	0.623331967517419	0.612141850364573	0.635592262875136	0.00939288485174184	0.388177939568567	0.487127965983917	0.275045975923141	0.500019532909759	0.596875250338844	0.478241341623508	0.379503607593782	0.215618382940603	0.550132724659818	0.214061329368264	0.621737819752075	0.547986666982035	0.390317413612608	0.290138253301072	0.329518458191448	-0.00105327888793669	0.534915700071849	0.560479407820482	-0.195240275464178	0.196021515677457	0.234323906450282	0.363687932312503	0.427769102087535	0.442075606207604	0.407449025950666	0.29450268940365	0.561441405974305	0.365934023334846	0.544090185707361	0.424745734278483	0.415998821141567	0.64897980346437	0.20367798844023	0.594312850739583	0.612960989042674	0.499919263830227	0.262284431740512	0.310932221225502	0.473766630341015	0.473408361915132	0.427355298328853	0.3779388242078	0.572070368428456	0.0759890097875778	0.0550104859906813	0.375525308888067	0.575270385555759	-0.0348779547432371	0.589796154656843	0.241240678443313	0.41328531472842	-0.129648491507249	0.587941420248708	0.433379390514589	0.20991253478247	0.530907123793415	0.524620953458023	0.617360497084611	0.621213021656518	0.0311759554589138	0.728188097379742	0.604639912458212	0.00565430044956689	0.0394835402589589	0.709278431280142	0.525181188403082	0.606888754985661	0.439835107429163	0.332064576899602	0.250513642777408	0.545394108261482
SDC4	0.268265095799336	0.0948980035252628	0.541828694837163	0.274148056833065	0.401379506300463	0.563764236714265	0.381406743016356	0.406958317834765	0.262462711563706	0.524559623300209	0.397515361059843	0.411767950250003	0.346985639977859	0.199501469192426	0.19535719258066	0.257191253751851	0.157792992411782	0.139846841767708	0.158739168611159	1	0.340045272209185	0.417172301612163	0.403444466968744	0.181763514998255	0.529173085447593	-0.0369426905465531	0.430355870182591	0.26137300860326	0.496589782159772	0.250297602355392	0.578239119483695	0.484025194081296	-0.105257030445551	0.155895283970539	-0.242329177616964	0.210179351914038	0.391206038363031	0.365693384464251	0.557039489549023	0.348729169444617	-0.13759918510154	0.0819319200304365	0.592049895719781	0.565558718568641	0.37251153428238	0.448552166277699	0.3775579141129	0.265395968154981	0.347118658254909	0.417932714888136	0.331367279108299	-0.332237771895764	0.742843582386782	0.368390870925374	0.235088562175037	0.237456326704048	0.466147038456529	0.188175846484213	0.226064264954217	-0.170594781872141	0.346224003078743	0.438727046803922	0.212252465603038	0.485754919023502	0.313786543789466	0.234534265766636	0.201442171410231	0.127085693806473	0.311065129958403	0.347583582284878	0.100636560420736	-0.0999236276778716	0.467304722625034	0.715275973593186	0.405581589587133	0.426103664757996	0.145800172421935	0.257395449388945	0.147504880117534	0.224077988938923	0.585225543775726	-0.0592623432124412	0.328965980093392	0.196678681111355	0.168751941376307	0.0770042490377949	0.236790007343747	0.300682433004656	0.459354834469471	0.235028237348471	0.411529485806614	-0.0346989658743414	0.456797320345964	0.104061728016495	0.389438680163565	0.519400190028193	-0.000818009697518874	0.0666037774034297	0.451504112814632	0.0344403991952159	0.267996229749839	0.362827987421487	0.484408159584704	0.121798375369234	0.507447022075053	0.209425035676316	0.17833124516324	0.285404001369389	0.334913163756985	0.392775827953785	0.534399720813114	0.408924377277057	0.273708898917879	0.153822564976759	0.0508830512254041	0.446072288781664	0.260748376590972	0.354036562526448	0.343216132278633	0.290816483219277	0.61717951413344	0.333617469622215	0.243484024173461
