""	VSIR	CD74	TLR2	SIGLEC10	ABCA1	TNFRSF1B	PLXNB2	TLR1	KCNQ1	ACTR2	TREM1	SORL1	CD9	NOTCH2	ITGB1	TNFRSF10D	ROBO3	ADORA3	LRP10	LRP1	CXCR4	NOTCH4	TFRC	APLP2	CD163	ADRB2	NRP1	SELL	NCSTN	HAVCR2	TLR4	TNFRSF14	ENG	KCNQ3	HLA.DPB1	NCL	BMPR2	TSPAN15	SDC3	LAMP1	TREM2	LILRB3	SIRPA	RHBDF2	CD44	RPSA	TLR7	LILRB2	CD33	AXL	MERTK	ADCY7	PTPRA	FPR1	INSR	PLXNA1	PLXND1	GPNMB	FGFR1	SORT1	C5AR1	PLAUR	TMED5	NRP2	SCARF1	ITGB5	CD4	PLSCR1	TSPAN14	CD46	PECAM1	PLD2	ERAP1	FLOT1	MCFD2	CX3CR1	NECTIN2	P2RY12	ITGA5	UNC5B	NOTCH1	ITGAV	MILR1	CD40	IL6R	ITGA6	RXRA	STAB1	RYK	PLD1	CD47	LRRC4	STX3	TNFRSF13C	CADM1	SCARB1	ATP5F1B	AMFR	CD82	TNFRSF1A	JMJD6	TRADD	STX4	LILRB1	SLC16A1	CCR1	PILRA	SMAP1	PTPRZ1	CLEC2D	CANX	CD81	PTGER4	PTPRC	SIGIRR	PILRB	CD69	C1QBP
TREM1	0.615298846226046	0.63676120719582	0.787086574469678	0.704772554761766	0.772719827829516	0.761501711604528	0.625231641613996	0.661685220615831	0.581571947070087	0.70513883921635	1	0.642246214410857	0.508660066786345	0.598612641670052	0.686800532451514	0.736917454224677	0.594838133884017	0.590939157391994	0.571134879246354	0.691066788407186	0.763225730081592	0.431939695609814	0.761236283137953	0.712670835800384	0.499390400723889	0.638302596504788	0.638133469251231	0.540654512673305	0.680383247131781	0.705576342554461	0.547566262095499	0.578274753605084	0.550928893220296	0.68841153100196	0.470559405772367	0.749035624247559	0.645854965104926	0.514495780493937	0.454486496092601	0.649046249349608	0.577986204920312	0.667869085894431	0.700353884687181	0.773728317315713	0.483840722377027	0.548417956659707	0.736007819392592	0.631624793034266	0.586694499686622	0.695670834044407	0.696867933038835	0.76309660090316	0.555308387263328	0.757762609735164	0.518072828707217	0.673963716974344	0.718700390752011	0.471401278649833	0.567690779313072	0.746849242484201	0.779958993885562	0.709800341096545	0.732378401623928	0.667146014112191	0.543168001456463	0.642877676483471	0.719501618131407	0.770841681376579	0.791690997473333	0.671399993405819	0.539929152515792	0.630708430287401	0.678362568731468	0.642013064565694	0.62751507262681	0.723777338126176	0.663897541605628	0.656784730906426	0.628140055028147	0.677498149036483	0.58867291938438	0.651198822245469	0.60879154234034	0.663575617255347	0.733670221130007	0.505484555815291	0.679736881671376	0.666230838133327	0.61776073660865	0.689809133932485	0.640888734595915	0.59816780960777	0.624396194556316	0.449440684516381	0.591632435148091	0.677749367586605	0.601959597679652	0.614863918932762	0.625991027144098	0.731743394402421	0.789401562029203	0.498515298029653	0.816186411919118	0.660493845423001	0.74106250846229	0.590546287131905	0.645055797941996	0.632949317102766	0.0442150860255958	0.41862443098234	0.693296076830305	0.609101926346984	0.745216455626693	0.754740897363496	0.675294903127061	0.439722728899898	0.831991520118706	0.585900227281425
SORL1	0.930559842946897	0.9597074406526	0.898823521952096	0.904788437694115	0.901259441136999	0.893579000031467	0.866478285225483	0.882316296351767	0.915894968939161	0.859134857820577	0.642246214410857	1	0.543904985145335	0.85998729986631	0.822105664378099	0.624073675951928	0.718972713650233	0.902953112604803	0.737856778982225	0.897631929789313	0.763833598473843	0.304406066844738	0.641538160416339	0.894015859516963	0.608553398319554	0.816669331658641	0.897756553956372	0.652683202601558	0.857570865772598	0.868894575286035	0.738903803250509	0.84634787915186	0.660682347959608	0.847449270096214	0.900127131042296	0.871093279964367	0.699438841680726	0.777251474961812	0.807619006073421	0.887903937181172	0.675306926203009	0.77504857885498	0.811402413414139	0.841609812595138	0.736289913653364	0.865949583106708	0.931893885834982	0.816114211787289	0.854241247319226	0.887601648763514	0.764049726533446	0.830147124725253	0.844615247552997	0.757124122831463	0.547440499970212	0.784839930960087	0.89274418474696	0.616794067777799	0.71198309182413	0.876114956308524	0.737094435160806	0.650650293885137	0.799704910262657	0.787611188016672	0.822647907569279	0.731357297776496	0.902493910481921	0.927884408803593	0.89438845946764	0.895387196415091	0.910019740441299	0.704264756331487	0.827032622126029	0.859960456168493	0.799211228716448	0.740423105158998	0.760584560662638	0.949296054949495	0.831427394893894	0.857913347878255	0.518067642144879	0.769440471534387	0.772939961050772	0.856616158209962	0.664337457322296	0.51060092822716	0.863456849129129	0.832501621916088	0.790482614780331	0.672653125845176	0.803635172455888	0.659070654105197	0.883494843186685	0.731457258933751	0.631092025163128	0.841688835564306	0.792579849347342	0.775732952675669	0.759190488660475	0.91492308320244	0.782569666316756	0.746442517242719	0.760672931048304	0.852591767075597	0.681093443821145	0.855411155539325	0.907359878967439	0.833046112917715	-0.035108095948752	0.470158660097503	0.841355463435478	0.815575991830991	0.751885162714434	0.905338053670981	0.853795792601539	0.485598766901113	0.56560801329178	0.832967694475021
CD9	0.413518826007508	0.638055441348816	0.392151565035329	0.691863957393393	0.601085941884851	0.688005835808982	0.599403935386939	0.619252448575565	0.550125200414658	0.85438649309906	0.508660066786345	0.543904985145335	1	0.561128650836391	0.872122340239403	0.512895723334566	0.366626772881775	0.511901706594217	0.929240052111668	0.762045723766775	0.300725333626956	0.0410079172960943	0.637665048913919	0.782760127214627	0.617035962130611	0.486698157340398	0.451682700378303	0.73804014276912	0.779557894876883	0.833984132706317	0.307150116987245	0.734447291024875	0.894645472570214	0.539544400489792	0.519039336294313	0.74184585692097	0.883851411998995	0.264270970151096	0.453905858431526	0.781657954386403	0.979360165157191	0.760750583061091	0.873863183163359	0.704448181211181	0.820300930338951	0.817336863934375	0.56568506283059	0.751780553005331	0.736158845330681	0.827158582412787	0.203162008118525	0.508423844636198	0.70182604585716	0.815284801000979	0.136773931186358	0.630504781406909	0.46629254581803	0.913384717791232	0.255042722955267	0.758029620644967	0.60957601004547	0.588092646225824	0.828936593477899	0.723864528063461	0.42912239958859	0.903752083882642	0.770910412324343	0.628976686416137	0.638864981966688	0.668803870527894	0.480326995122565	0.694174418964465	0.47454253689976	0.84488173860892	0.87055012948754	0.552656781476364	0.801553822725632	0.499344148613668	0.463372509070857	0.540859114575176	0.479244773842245	0.763669606821155	0.747670748767165	0.576518888092578	0.723240537595454	0.938880276846804	0.606275207749991	0.406462825607606	0.346731643151654	0.857695674006523	0.793068213354493	0.28918832309742	0.55654543994866	0.0795993180587466	0.875186863486107	0.597143297929694	0.890024980125483	0.731963278048629	0.871837997529291	0.674538156014334	0.487735998971197	0.760825538891638	0.566587795310897	0.729970947392768	0.434701757532264	0.719698591831397	0.789524049682451	0.839374483652992	-0.0344263787237471	0.201237506708268	0.858328980310554	0.909438288634396	0.445558975950046	0.690568464457725	0.587768195977678	0.110130775386712	0.405850839481134	0.846440881956639
NOTCH2	0.827432941322222	0.851114914994473	0.789823232394939	0.858026603213131	0.891752266383717	0.806582938328292	0.790804657187532	0.81795719708574	0.835494709747015	0.807760926892621	0.598612641670052	0.85998729986631	0.561128650836391	1	0.784344006498968	0.594853430864563	0.724339636603669	0.81021079023214	0.691630302370113	0.834828997196567	0.685396636381221	0.371167043424322	0.674623054427928	0.846012006964453	0.728524789454721	0.708807632786188	0.759050645718415	0.597394720904027	0.811495710791892	0.814920882057449	0.785589875536671	0.849205382044877	0.619997488453346	0.814237930994702	0.803627662438242	0.871700097607366	0.658526982158172	0.61607309294061	0.787148036298887	0.859633778307208	0.662739558635349	0.790619626580792	0.746824632208478	0.713620574079693	0.798288096459195	0.799525066682565	0.820790801854061	0.754672091450962	0.803298318502672	0.827887371370313	0.745848334353505	0.703711004352276	0.829767864217384	0.644144831724064	0.627319887053955	0.762998855704542	0.821603523958163	0.700843075516676	0.716116875345978	0.803997362674626	0.681398495122147	0.615709673220718	0.749640198246507	0.806807102564019	0.655047280384204	0.673961560664403	0.821363807467905	0.852703440569617	0.856344295094443	0.875042464914093	0.850192359214614	0.679307855104889	0.773641104059472	0.76286591347928	0.744104718263751	0.649467291762677	0.714337947865039	0.827066033510677	0.739458706450406	0.750500639418699	0.547026846473362	0.751759001662996	0.758768505315416	0.731918942030903	0.664392240405759	0.514726832761937	0.787230139235554	0.695359787292211	0.736941242809582	0.640676617302098	0.771848991518671	0.56836720484377	0.848248242916283	0.57530034820175	0.641458088916274	0.846523646411237	0.748134890561614	0.827989481595575	0.714573406596413	0.824711731727258	0.720671296633656	0.744443873859262	0.753313309930052	0.773372057712817	0.598346769897754	0.743708663008372	0.854808019991103	0.838899958772067	0.0508281601245956	0.566227314508621	0.810445320481284	0.785609792283001	0.702372272828204	0.870228929447991	0.715999991702729	0.577378797337188	0.507020833238259	0.767750865101907
ITGB1	0.730996075736727	0.830470395723099	0.74105712510936	0.92594523998768	0.85866600322887	0.917432454543628	0.842844147673515	0.82715431181797	0.758897656880687	0.981382511890957	0.686800532451514	0.822105664378099	0.872122340239403	0.784344006498968	1	0.676858392364084	0.641681393712387	0.763266785598576	0.922608912312162	0.941493651930291	0.615563780294987	0.33597921483072	0.813330026166384	0.958763181431351	0.644282346487627	0.711892442076088	0.723111314838386	0.842275990136621	0.932046040671979	0.973410861400623	0.616947169279837	0.863293699971476	0.914390263140587	0.797833132000365	0.690423497634979	0.929323805524949	0.94121957396409	0.543230384478161	0.681042171048887	0.899545288881124	0.918547348751964	0.882452322498002	0.964231678645486	0.879848376481862	0.868988565470063	0.906741266597164	0.808351017920307	0.858907240511714	0.877763715981406	0.948179105453738	0.599485619046738	0.75466925434931	0.881177039992312	0.926370324324241	0.459701325193673	0.843930151587578	0.780652815885146	0.84279693652053	0.562116604280589	0.950407451629107	0.785092462498302	0.748237820738087	0.963140376953133	0.892854581482307	0.667868069417663	0.902273630483797	0.936698989535503	0.859771996915965	0.895390278917878	0.901627114197446	0.735574858154718	0.844890135011661	0.745173352178444	0.940132288739447	0.943042151438546	0.773643206084022	0.86459720848883	0.81714008649557	0.702215230968322	0.791458760478322	0.636707910701582	0.921603029107322	0.816216522642713	0.796307118411062	0.877870900253792	0.855564499506566	0.85359787502209	0.696293403555975	0.651932711291814	0.895321137374241	0.934332476130084	0.551236811705424	0.797830441138101	0.414357951003097	0.889011875605916	0.813540279069842	0.965548616759715	0.855579498907009	0.913178827284516	0.889509041453083	0.755995203407761	0.855970509737929	0.80019159793247	0.924392895260713	0.653518866645597	0.836273440821709	0.914232651008854	0.93496224210821	0.0425692944217487	0.456241706554918	0.97548573012098	0.949301542312788	0.720222475965984	0.927341925614364	0.802469018024372	0.348029997114154	0.617379854026429	0.931595269385712
TNFRSF10D	0.574463693640827	0.614424909287504	0.760909587884663	0.732404481171163	0.784268907651033	0.765987947394987	0.539379919916071	0.601486581826947	0.602090534023558	0.721182647027681	0.736917454224677	0.624073675951928	0.512895723334566	0.594853430864563	0.676858392364084	1	0.553885134311241	0.513334637092742	0.593187415220361	0.727836188586167	0.754350878472106	0.53128105647799	0.795994615987473	0.741062075610868	0.420013337404156	0.670077607909245	0.632665358928844	0.704458541897898	0.660707220411674	0.707998569758891	0.590303162856457	0.585535247972039	0.537256611662182	0.713322998209153	0.424287656280758	0.726715505592712	0.646952580451479	0.507043914244239	0.495631395352202	0.619935937883674	0.581945199312906	0.659801182673156	0.739635250671702	0.778361757606128	0.490567829800612	0.544278147496263	0.705632784333869	0.642688630117357	0.579694306818655	0.701470039563169	0.704323208352241	0.730199194336804	0.612252402529933	0.787149649337981	0.418558244613245	0.761645657550436	0.662016556810365	0.440386471167794	0.628384138429995	0.755665188825944	0.853447430654425	0.831430339825433	0.72961497329001	0.695757857577752	0.572443181145726	0.657412945910323	0.756340448374866	0.754384858190626	0.78959579978701	0.656446283213967	0.495723427732978	0.619796189343413	0.685554231321979	0.648948577439588	0.658563501640377	0.755869046751229	0.672601483485281	0.650952235465794	0.656351547980844	0.672430352809338	0.654794916891705	0.715258406578131	0.522054924990771	0.72059524130129	0.705409296217806	0.542945006864111	0.70436809397806	0.74517279561466	0.657109054716629	0.638389657151407	0.678791576022162	0.533645303490539	0.678605181913282	0.391070545050356	0.654121368327284	0.619567229137975	0.597118183461075	0.631133178623822	0.650935989989189	0.714780265296397	0.855082010176833	0.504908227233845	0.861940605824352	0.656102250595813	0.805270342050206	0.527251117349385	0.634839270281473	0.658416386292778	0.10152263686918	0.48330560563544	0.71705108161362	0.608994721932268	0.80935521954917	0.721025490811083	0.694336973647446	0.504763946220843	0.854911880093671	0.56880005909394
ROBO3	0.772360284598334	0.690893121701885	0.783374928185327	0.771533543745839	0.763885218416509	0.680992744961574	0.715506328445433	0.712452317313951	0.696211213195007	0.670201168027848	0.594838133884017	0.718972713650233	0.366626772881775	0.724339636603669	0.641681393712387	0.553885134311241	1	0.72917406998926	0.532705622011042	0.683284948029683	0.706521084852322	0.495958040072604	0.6543718034782	0.698183867020998	0.496683236836879	0.654235104422659	0.652916622726298	0.497798091545904	0.643507589379435	0.681663620955793	0.686064393108031	0.687774363843602	0.489897953336821	0.706873109010658	0.590865482606575	0.709696374686127	0.511841316338561	0.572827692287935	0.675249875096253	0.689211760137323	0.477979412005523	0.691817333132697	0.620396475839005	0.657456590909496	0.610190344184358	0.588823719190889	0.736855098098556	0.563045360828946	0.646099061026195	0.668317489334353	0.751328499832058	0.664279558286089	0.696945701139625	0.569922690120173	0.671671539534308	0.65473900620534	0.781562951122622	0.494665532927382	0.631811522727035	0.715648487313399	0.626716834612947	0.578461241212248	0.642089793016203	0.760617585653938	0.513805093762097	0.508290102111427	0.6635189003594	0.694302517486491	0.754918369808577	0.72184794421632	0.692057719372644	0.648700434496838	0.562459337671829	0.612433873906806	0.561760527364626	0.624625070572505	0.624370667238964	0.739100507140715	0.678128048239619	0.634402393796482	0.475656102833688	0.656482557647325	0.638944130541067	0.637320964771487	0.622765863443595	0.357363269517393	0.62403418870363	0.670054362315749	0.685677951286659	0.529389225291931	0.661238389584844	0.605367865502772	0.706583928792662	0.507241005512687	0.458747410158015	0.777490299856991	0.577154563589063	0.578975175062882	0.538618392530261	0.714971983059405	0.68260388530333	0.57343082234483	0.725324618353713	0.654795162922301	0.605884262920083	0.598016123810169	0.648593413274477	0.625311701035752	0.046524178185377	0.440976660271382	0.656794370360163	0.601711749996882	0.690615910430219	0.757994300201433	0.665551885145618	0.638551085964506	0.576531810999876	0.581489455565617
ADORA3	0.924732480810792	0.91825122027559	0.818007803963293	0.833898607953188	0.82878071455972	0.816803731501576	0.851568155037986	0.85309433206433	0.889253298260473	0.773741656249874	0.590939157391994	0.902953112604803	0.511901706594217	0.81021079023214	0.763266785598576	0.513334637092742	0.72917406998926	1	0.669488887298416	0.784823084847154	0.714776397787649	0.234995607548163	0.499282716626824	0.796234300580172	0.691555094517201	0.802608661119049	0.832370792942833	0.512353444739781	0.817002132277725	0.816129062529072	0.620486371326297	0.87102797589586	0.654712092037384	0.734615135928163	0.888950432606323	0.786277484341027	0.59505543211471	0.837778931698564	0.733862653493624	0.857107147707417	0.642511511422005	0.746486362003351	0.72570101616098	0.741533381570892	0.711615863745676	0.82328925600991	0.856630139546517	0.748103391033888	0.85401240031114	0.846156894022293	0.70513182813958	0.832759083465528	0.788677687741886	0.661604612430504	0.622701571788989	0.654374873386974	0.855361225772401	0.633658883650965	0.596655110079692	0.793840681606303	0.620594860226887	0.455732583925664	0.702102540553472	0.739565191285738	0.769494854846812	0.653531025570034	0.82079827493698	0.828885930429356	0.80938420414663	0.84893388007318	0.881809245294764	0.70745376667394	0.77367332397228	0.792426668978488	0.718972347824993	0.595361580719192	0.710459012088722	0.852014094770073	0.809228377918478	0.760911496773336	0.373023943004045	0.64747166804078	0.784281037444176	0.769710672424886	0.545972224387667	0.455476499207454	0.787993379736155	0.724015109517024	0.68139863724867	0.601986384219509	0.728665189135492	0.657075986535217	0.821649300236438	0.697305287398994	0.532845777366437	0.791208988071245	0.721916919202439	0.701356924855999	0.737582965772653	0.880771046677681	0.679118328202935	0.734482484217147	0.671182393592998	0.815840897904763	0.568088338821286	0.878323204982402	0.868117099551269	0.766216353379379	-0.13000931002213	0.450265742461874	0.775114833418628	0.786991777036931	0.64200519611562	0.835553447607997	0.735749809866062	0.576407086656444	0.425007063218517	0.793274255159898
LRP10	0.630493749542341	0.805159521021318	0.582338558235889	0.829459162035134	0.744022892764386	0.795039074905682	0.761251496311987	0.725828298918964	0.729792254154256	0.932985851359268	0.571134879246354	0.737856778982225	0.929240052111668	0.691630302370113	0.922608912312162	0.593187415220361	0.532705622011042	0.669488887298416	1	0.88603066483278	0.501187463058371	0.0965557748517819	0.688208129642829	0.897301319192748	0.61971879116997	0.619939293368354	0.657626489476557	0.80939960663219	0.88994526412172	0.914771490824916	0.462398536537203	0.846465277468801	0.885583988069228	0.673778591185221	0.698650382702011	0.852565647764534	0.885765594498692	0.457693770690064	0.664270522962463	0.895418239107775	0.958459804908005	0.833511468742051	0.924719893904089	0.791146150223576	0.884081814059187	0.920752468571752	0.741446619999742	0.849960071822974	0.822795312210952	0.914222327009298	0.411744532551663	0.644217300456483	0.819354627443822	0.860289519332809	0.281530791212865	0.729221170633557	0.655656745008234	0.915411872530667	0.420019202861732	0.85315187667025	0.73713992645211	0.6999507871975	0.883034671646482	0.836142341399733	0.578345961817906	0.90854298143153	0.880115659444737	0.77204891138088	0.77359206440168	0.811521873199832	0.669141853224116	0.798163564336216	0.591128526744253	0.922332110047711	0.927162863571445	0.674039834059537	0.854410669261185	0.686358518038684	0.603237876789973	0.703177938939674	0.535676818775156	0.849886309818808	0.818342335917761	0.746956270039471	0.754944752665845	0.875460372893938	0.745603542182241	0.569261504590368	0.540306552550871	0.85635617914688	0.874689311964356	0.411600365672797	0.748302753303489	0.293094548634469	0.869202961355803	0.731181003689684	0.947461815274924	0.819591927960532	0.917190467400738	0.785651802780573	0.631864147356453	0.840957492412365	0.685149173995236	0.845449400178374	0.578523490526317	0.832012243812094	0.898730462553172	0.919477154392816	-0.0221032913890258	0.260006901684152	0.926679841865266	0.963112030486574	0.603949670934385	0.817604631799698	0.76951866633777	0.245579630957067	0.498505829272298	0.916705350500555
LRP1	0.800789602489061	0.888307771994122	0.817550445755852	0.944412268809487	0.91131577443497	0.920470191783528	0.864683123990239	0.840708850131007	0.818914836774831	0.960240198718059	0.691066788407186	0.897631929789313	0.762045723766775	0.834828997196567	0.941493651930291	0.727836188586167	0.683284948029683	0.784823084847154	0.88603066483278	1	0.703947685253191	0.3552559413914	0.8057896314628	0.979642429634766	0.614096357396991	0.739607687272074	0.808429254891453	0.813312183824046	0.930281891431937	0.946398056401855	0.699557866661968	0.860396062897325	0.812140433531856	0.865313318729976	0.765902516737479	0.951060843805203	0.884384390593005	0.621181171533179	0.792226493025919	0.919654775836321	0.842895435677455	0.874980494062021	0.927285224637454	0.876613994238092	0.847417401945392	0.909285703551086	0.878614600641039	0.858863166393738	0.855526853676966	0.942535035109732	0.688468915943104	0.791693345252212	0.917491802341885	0.88551507185768	0.50682600500044	0.862683960687689	0.832330391568571	0.777617952374493	0.688180760756331	0.9397525005952	0.838755357373313	0.812937981916921	0.919131608590924	0.90404823434209	0.69821890109594	0.855055017324215	0.94505996455346	0.907630267229658	0.924644877861692	0.929872065326356	0.802797071118428	0.806612084447519	0.796301529779356	0.920466147672339	0.915410183672463	0.824523855841785	0.842618014981582	0.880112201015093	0.74959420687026	0.865413613864582	0.711487418481507	0.929400730706455	0.794456692795461	0.867234568337623	0.826005739163893	0.742434543145335	0.889531908985877	0.795600117787414	0.769993925750691	0.832715337520275	0.9188158913155	0.62867158639763	0.86308923070623	0.509081077880651	0.856191701071957	0.856277098601479	0.930007551732543	0.856980114949108	0.883366878296153	0.890469748335608	0.814718268431425	0.846506327712661	0.818089137037739	0.894149276575816	0.737289494786423	0.840318306205635	0.913713059869893	0.935643454215034	0.15430038291511	0.455408569802923	0.958634054527601	0.915118673710754	0.793856930325363	0.935901004447025	0.850633430309483	0.418697946895707	0.665261822383417	0.921219679481021
CXCR4	0.811192871222705	0.742416547704473	0.887059352741439	0.773498061469021	0.849435364566974	0.757201806018873	0.726252942804844	0.646510434506195	0.708118066236691	0.660297124932977	0.763225730081592	0.763833598473843	0.300725333626956	0.685396636381221	0.615563780294987	0.754350878472106	0.706521084852322	0.714776397787649	0.501187463058371	0.703947685253191	1	0.489174698768599	0.668867676748217	0.732836427475855	0.440102308949171	0.720226708713368	0.809710642061848	0.56940146705134	0.69738989422392	0.661475749204942	0.625225109689136	0.661274892623244	0.451682397848024	0.747599664343179	0.6150919313722	0.741910602563642	0.491127931623924	0.697578624926931	0.650465239963177	0.650632490021414	0.41652203998193	0.686132180601401	0.637868112345833	0.712840176707578	0.470509655730147	0.582649558822268	0.794060566680763	0.642490237264835	0.62234799704076	0.683581048267362	0.887067120086999	0.861968260068661	0.620937910575519	0.670484330503136	0.684342358154414	0.67752532588364	0.833684386448155	0.387657797327353	0.703019530932211	0.698151452099242	0.877449108865203	0.718274368892412	0.664652477469545	0.693650896434253	0.632477849786061	0.520487261186912	0.734818242191184	0.832812797800581	0.834022324216319	0.72802963590535	0.698982245562968	0.692083810842107	0.736637218072004	0.621633241037065	0.587346684374829	0.724512782998123	0.622269763883229	0.755453467107694	0.739395528591429	0.768110180430545	0.536990190510052	0.631855189020916	0.593589251604938	0.825516866894742	0.619859537148255	0.309212126996091	0.764429426619029	0.764971547570207	0.742802603071868	0.528091133931044	0.615214474968084	0.64294181311541	0.777374860831967	0.641778116763284	0.446463569417736	0.750630621224962	0.548945803916207	0.630219714897995	0.592620553746325	0.768366340467295	0.887626938176511	0.559338014667624	0.858389720812239	0.707507666914259	0.782933960405523	0.625800769630894	0.676190129552545	0.619531678147057	-0.00227813468964806	0.511909065701958	0.646184006378529	0.559318738779688	0.854423168702223	0.79114026439964	0.744117210174021	0.668522904720801	0.819251465741916	0.561549626016636
NOTCH4	0.364533422117498	0.178166272686951	0.550816384461409	0.484414281565971	0.515745906251565	0.479357296086313	0.286231421150164	0.320992888453934	0.21484328617512	0.333648674348107	0.431939695609814	0.304406066844738	0.0410079172960943	0.371167043424322	0.33597921483072	0.53128105647799	0.495958040072604	0.234995607548163	0.0965557748517819	0.3552559413914	0.489174698768599	1	0.608091805042866	0.372160263696011	0.102933329438186	0.316784227350726	0.31026598525172	0.424154374836816	0.271263598015322	0.351072505740895	0.641400544479343	0.242134844511416	0.171434405250597	0.508461965113766	0.0245803561045156	0.403980746697546	0.313646969244761	0.177239931727171	0.276216523498714	0.192435050635102	0.0781221595346792	0.373588348900807	0.306858519723748	0.401020221316968	0.167078258300433	0.0953939340502955	0.295626191414597	0.156482580108591	0.199078798992759	0.254429783657467	0.684813712941621	0.437687974635015	0.345053926876857	0.357482461744193	0.486032601536011	0.542495311564857	0.42791920107881	0.0132560870669299	0.573342139367796	0.427703485572618	0.441378170726352	0.50704501671239	0.400519097705872	0.380531165324704	0.245891441131731	0.16850370106797	0.330289334828555	0.402771214496968	0.513987216879295	0.395485571105472	0.253898025076007	0.317356827545386	0.376126247497459	0.206894712764329	0.225933962595407	0.511194060174567	0.210969158629259	0.438517979950876	0.350323527911722	0.411017297593589	0.451589519652617	0.457051039599614	0.126338971159098	0.352411546875904	0.539995671804686	0.140968842386223	0.436468197116652	0.494494981266639	0.446002121481841	0.273845935793795	0.336506329722584	0.412213562942212	0.356552097362134	0.288418791526159	0.251715421969603	0.370203276267323	0.203097915811709	0.271388771212775	0.151099418044122	0.370560339828232	0.570621360345045	0.240120456473095	0.573642310697825	0.339295245440263	0.494693491439956	0.0651407786848506	0.179851923227202	0.244728517036652	0.214617961173402	0.596645792806184	0.31638579018192	0.130524306809318	0.582350534454444	0.470415944077651	0.280987549622847	0.431447224653159	0.570030804013853	0.152259381265069
