""	CD3D	CXCR4	CD3G	CD2	KLRB1	F2R	CD247	CD27	S1PR4	CD4	CCR4	ITGA4	HMMR	ITGAL	ATP5F1B	KCNN4	SMAP1	PTPRC	FAS	TNFRSF14	CXCR3	ITGB2	CD69	SELL	SIRPG	CD47	S1PR1	NOTCH1	ITGB1	ADGRE5	CTLA4	CLEC2D	CD74	ADCY7	HAVCR2	TNFRSF10A	TSPAN14	CD86	CD28	TRAF2	CD63	TSPAN5	CD226	HLA.DPB1	CD44	PILRB	RACK1	GPR171	RIPK1	TRADD	TNFRSF1A	TNFRSF25	PDCD1	CD70	CXCR6	CD9	LDLR	MCFD2	MET	PTGER4	PTPRA	TNFRSF1B	ITGAV	LPP	CANX	TFRC	CD81	NCL	SLC16A1	RPSA	LRP10	SORT1	CAV1	LAMP1	SIGIRR	GPNMB	C1QBP	APLP2	ITGA6	RAMP1	NRP2	LRP1	CD68	PTPRZ1
NCL	0.0688829107313233	-0.026425406901039	0.211541239469052	-0.170380041079305	-0.245455943835597	0.79665986248383	0.0219242330209766	-0.252288152571885	0.531539080709378	0.947664364204635	-0.00716976162316902	0.700098675297974	0.987476225029829	0.124461991598552	0.977312825507383	0.99328882832748	0.849490959403673	0.745351942034613	0.311891367308136	0.373985405103295	0.242925550090762	0.92473230294566	-0.264339828167373	0.292855826990415	-0.189598357660954	0.929974681821119	0.389388935193993	0.525715265356704	0.92639561027815	0.934440110916382	0.0363131276857008	-0.0501159041818051	0.635160428848384	0.820623418217231	0.693190202710557	0.915013649746852	0.457250144601014	0.562485423870777	-0.0900733619619359	0.822234149581514	0.615230689871731	0.454237994682783	-0.0604573743341722	0.280445906829639	0.632836077770237	0.681316973270037	0.948621758335228	-0.298955549477225	0.867520727363627	0.723586928854907	0.65341349670946	0.231275607142196	-0.0660183081867757	-0.00132764348508765	-0.27789260602192	0.223786861057827	0.553429091080385	0.708583044048105	-0.0826348466961976	0.629014096265378	0.630567460992174	0.183804902027084	0.958396465363881	0.613662983262408	0.755365654208936	0.725141803665016	0.890238508249026	1	0.510748765516209	0.967397096421407	0.513602727115928	0.657618129603776	0.445499641186062	0.63734553777237	0.843955037634024	0.104809846488535	0.990443897655294	0.775005501106806	0.803073423764536	0.033534021999369	0.858582042518664	0.496835506262507	0.540459544680097	0.0155222979772894
SLC16A1	-0.45180298557845	-0.472356757583014	-0.390875483053689	-0.506134140722305	-0.535894684525372	0.379380219903816	-0.406264052215453	-0.46029517329155	-0.11434115887522	0.337002868097976	-0.403524509430638	0.0172660546803573	0.434039140720858	-0.353118878705027	0.511334072852809	0.503868096717607	0.728855997714778	0.0229566825243235	0.386142269154743	-0.181468117505763	-0.259976615783918	0.34264441810214	-0.565120210889232	-0.277829631871033	-0.485098161886169	0.357407465134659	0.0226078443648788	0.287201700395907	0.470074173658294	0.302463622598712	-0.448220096872804	-0.35502361953604	0.112519878158253	0.286777018342525	0.112982251763114	0.433783131040305	-0.267521951877711	0.0548572956748432	-0.464119567058633	0.271037373094041	0.524993061486326	0.183744402232948	-0.366011194512744	-0.0972871707072774	0.292224524674631	0.834353514992466	0.624850047254902	-0.374582933988577	0.721071674643232	0.152126974085155	0.559586346857592	-0.254419646497369	-0.508650772151168	-0.492008485282127	-0.461458410023663	0.655090004218741	0.196274716076146	0.880096096035397	0.776474306976779	0.00461582106307268	0.685223694624757	-0.46908218005654	0.562685806305099	0.553791454398797	0.811408186246682	0.525648288908094	0.490557173059119	0.510748765516209	1	0.457657591638859	0.235520207322095	0.498451062825708	0.907829249747824	0.393076173638935	0.362452355118836	0.170820239352461	0.513196139944889	0.566275706297639	0.568336097656929	0.0535034887709498	0.709142209716612	0.58718769551942	0.250247648365545	0.144312387358576
RPSA	0.128605332512973	0.0271485733624362	0.247104803124983	-0.183561436435561	-0.222510336606603	0.802667025328	0.0589063765318981	-0.26241104634192	0.635913152343706	0.915087643998826	0.0967766912686714	0.801590346726642	0.952530988024263	0.0972359213603417	0.987777768453538	0.94438114031543	0.853047298292733	0.74380426317523	0.328544506563285	0.341616914434807	0.333379110241435	0.897224674625931	-0.237320673867026	0.432198464303473	-0.200567241860973	0.978550245529107	0.452797313435271	0.673095287249047	0.921321939908953	0.921955859000324	0.11745017306219	-0.0165606436248307	0.761688581425227	0.773970035683606	0.795871783468507	0.822368621588527	0.439297547022193	0.6393839697308	-0.110293211377095	0.909083587722576	0.704852495094783	0.579972392058747	0.0773715137465988	0.45871609853682	0.623674219336283	0.711570576149805	0.974518929134751	-0.243661575744646	0.889346064006479	0.760326746934287	0.732893786575547	0.257200856325594	-0.0300014466902963	0.0141161867195403	-0.289723364411938	0.304324714595807	0.656084315005687	0.72514258576606	-0.0945593466876656	0.699547469011806	0.682326499539181	0.222721539865783	0.941121454902999	0.680017862592043	0.750766901000266	0.751588778542143	0.900605990779879	0.967397096421407	0.457657591638859	1	0.651761993037055	0.747612421804102	0.417283294711796	0.636887666664018	0.861316896709179	0.017721312126454	0.984600557222082	0.781937007464368	0.852002896055498	0.170193218320923	0.829332660349883	0.533147381923312	0.496584771236001	0.13215191212831
LRP10	0.359485930095769	0.340448646167864	0.409548304247784	0.0983081167208134	0.0751638997456407	0.70472693671973	0.291865852885824	0.0250728162814301	0.620995388570989	0.465723202563446	0.374378391182334	0.674519125759332	0.491882186283281	0.252641526937218	0.617128609653957	0.424135500065947	0.671932629276049	0.552972647493028	0.528436925105389	0.355380841538212	0.509683077091567	0.421582752971821	0.141688132483403	0.596083516769907	0.116317248144525	0.678971206946389	0.405942619595775	0.864018873089143	0.627003721552579	0.616227175801524	0.370396141159183	0.282318534596855	0.719766753932606	0.366509440015853	0.731540455584404	0.303525221097696	0.442685835808373	0.468285884360557	0.121033822398441	0.682207993565948	0.702177589100033	0.916419750764932	0.497611715613107	0.669367499097393	0.267734624359759	0.608253425990035	0.643854530362721	0.0796681963379974	0.682924784327874	0.724060840533893	0.709266556429481	0.392158274670864	0.236316324952405	0.260205251002093	-0.00556150791828191	0.546827661357074	0.857168472857141	0.587441988264828	-0.0065847822492074	0.687556234027685	0.723231008322834	0.423605017449712	0.540401234369223	0.782891899465385	0.446847317783419	0.475198137358979	0.571270980871217	0.513602727115928	0.235520207322095	0.651761993037055	1	0.844618103376012	0.308653623544063	0.374441833939396	0.581415739551879	-0.233788108609311	0.551653359172825	0.505793607680163	0.805289891569866	0.595009754949143	0.468421803674713	0.466019304368036	0.0470530490148716	0.637174920178982
SORT1	-0.101347717078355	-0.138470141956233	-0.0196602830303635	-0.34942044725504	-0.289410999149286	0.663557656752357	-0.165723657609208	-0.420888555352152	0.340291534982062	0.545707421496554	-0.0470496367416023	0.475271696369411	0.592392152040035	-0.140920191218165	0.773140644978986	0.58742637986649	0.763605504095047	0.338338808620953	0.268459160925536	0.104096131582588	0.0862738751509807	0.520646431616514	-0.303722200827455	0.253112537853893	-0.32894000099031	0.712149829095054	0.274743943134588	0.790680146049335	0.740164130351732	0.592129845984536	-0.0894074482434983	-0.180975056874905	0.582468437706401	0.411866122891362	0.584413859964489	0.429507061835218	0.130552778692361	0.42172209391361	-0.281717014925889	0.606964053388013	0.935867874218362	0.785180149420294	0.152285869550047	0.419664240043604	0.434789565271778	0.71076121410706	0.789652302730237	-0.183867205747059	0.849370780137262	0.511149050471519	0.928266330021396	0.0456404059348019	-0.213976292485479	-0.179707385428051	-0.412786084169763	0.748604742163917	0.704300303708852	0.78682372404003	0.22216866045175	0.469825957803843	0.923707805090566	-0.0194722955574728	0.75855067805589	0.835909475851602	0.734263488415587	0.660535583805038	0.743849333495113	0.657618129603776	0.498451062825708	0.747612421804102	0.844618103376012	1	0.533701812325902	0.60016910762509	0.575760363739864	-0.0451323062834295	0.713819122965245	0.779198275583577	0.9059883902343	0.674857187482663	0.767498135116822	0.7626562199339	0.258210040418424	0.696348119583092
CAV1	-0.410197333161322	-0.400972565295375	-0.362597388375732	-0.438836934668981	-0.383571884242947	0.508878100090671	-0.370533618475422	-0.39790217304158	-0.149937939492974	0.302346047415529	-0.453992685582227	-0.000331745894005277	0.352652339738838	-0.3067665984548	0.450034450489829	0.429781747057026	0.685705624980672	0.0263953687199581	0.451918001772751	-0.150512777669979	-0.264457983194916	0.275544925714025	-0.44484281064042	-0.186136233106835	-0.406674886017143	0.292667781908432	0.0545432134296697	0.227930163911191	0.53704789137548	0.279739449433437	-0.428115671948027	-0.264377754896363	0.108384075416724	0.19299051145268	0.137445806742462	0.368149827697975	-0.20875365228783	0.0220633861992279	-0.434630721971765	0.213953090778576	0.459692837652475	0.243452759642093	-0.335008962728849	-0.0758997956423394	0.171420198237548	0.695997594663326	0.580826244063181	-0.223405444871072	0.702901247658228	0.245584862516741	0.521338841696678	-0.153137495014601	-0.463182128248971	-0.47084740033588	-0.395217470461669	0.603694572515057	0.189576598250977	0.809508326906543	0.714937488063538	0.0352285950284264	0.688402442891046	-0.396624641468607	0.529773509241583	0.703024926485738	0.716303322617519	0.554386457324062	0.429878915738444	0.445499641186062	0.907829249747824	0.417283294711796	0.308653623544063	0.533701812325902	1	0.272310462989374	0.366864891869167	0.0156424705461106	0.441056140330392	0.482888313350211	0.572395003626756	0.0286516773791022	0.639022711710919	0.563762400120218	0.134893191378064	0.160275711082872
LAMP1	-0.368662168450412	-0.442926915078965	-0.257251110708408	-0.577202078521133	-0.642060487830398	0.335303681948632	-0.44370688691034	-0.611554789267547	0.12286534945146	0.688157095637083	-0.0659566266427784	0.350298276285918	0.589019132200294	-0.328703714284724	0.655893065499624	0.63868557785189	0.582896116652948	0.251869561443662	-0.176446746275703	0.387136727746568	-0.190902512861558	0.775253205469851	-0.603360134193076	-0.106013652047204	-0.576943551998173	0.672289913617737	0.387175939677351	0.530810179391942	0.648303381840096	0.467823876182329	-0.362933523986711	-0.506354527573758	0.476649856660178	0.739645911252105	0.506862472046627	0.634315964251265	0.185186697829379	0.785952885992147	-0.429623110947528	0.499085315172257	0.66740537133242	0.136300360774755	0.121120494340976	0.194899855556138	0.951582878677896	0.489054812530662	0.681679859336164	-0.633622626184317	0.590747220729002	0.197458126626492	0.706054973569879	-0.288634749151116	-0.436532758409572	-0.305612460740131	-0.634945719138879	0.291941218846829	0.396347413459523	0.649809364390827	-0.0269365630846733	0.450381947234305	0.494825078776406	-0.111196160263894	0.759150224321273	0.542755544818076	0.820268752558443	0.816427200721245	0.881911174222118	0.63734553777237	0.393076173638935	0.636887666664018	0.374441833939396	0.60016910762509	0.272310462989374	1	0.530290194679501	0.721976578695272	0.65270980425245	0.909660845689358	0.525652411163306	0.174549367940175	0.826960636567957	0.846412510062313	0.901404324065036	0.125076527801713
SIGIRR	0.199370544810985	0.190598720255861	0.277789257674444	-0.0336782169319975	-0.162602623267579	0.799896619161685	0.212754190099678	-0.087227084300641	0.574941215977542	0.81477164276264	0.210597905160699	0.738900013614093	0.85031081060736	0.174867677499861	0.829318842244204	0.83012635713354	0.783399523176897	0.794903992209204	0.334029991332238	0.512000161607575	0.39792552851785	0.851280091185151	-0.0878252159687441	0.414353573289962	-0.071103662265923	0.840520049477366	0.479944152899215	0.474349529715167	0.867924042782633	0.888316889569253	0.180410963254025	0.188016369823049	0.788173900133093	0.823304881541314	0.829021528733401	0.819567966169903	0.547027167741795	0.660327182948448	0.00255395940815855	0.762162304839619	0.506504354092932	0.481915243437314	0.157541660153516	0.525499600772149	0.579398180388454	0.627583843703574	0.843105527229759	-0.0892130717166282	0.81663428156212	0.771993554438652	0.58291365812573	0.451811358233628	0.0511404763092286	0.0809887313297513	-0.0484721077540126	0.105028843122633	0.631512485267177	0.598577025752931	-0.219721146234734	0.80680144781523	0.599807729818854	0.306347561855136	0.832283048281961	0.704233738305262	0.592391493500668	0.736770774566634	0.831467693821081	0.843955037634024	0.362452355118836	0.861316896709179	0.581415739551879	0.575760363739864	0.366864891869167	0.530290194679501	1	0.0383448409731068	0.826480181518565	0.665251119012702	0.80911742476874	0.00798723674817236	0.724129838775696	0.421202125456859	0.454068533350092	0.0154445883713111
GPNMB	-0.540070740619375	-0.551512755311589	-0.477566126077954	-0.497812341179116	-0.564005903810834	-0.210247528458527	-0.558454188637814	-0.458007467419788	-0.380489187229148	0.256563677040831	-0.16675274160822	-0.204155707154221	0.0650136449695285	-0.422221039671742	0.0371948256747598	0.154130957311899	0.0459164008671501	-0.170521650131157	-0.441383846400831	0.337941623272915	-0.510940215623313	0.363839118083956	-0.508509401394031	-0.506623493953702	-0.500882944495133	0.0668612822374729	0.157979774474043	-0.070421075426952	0.115606192969083	-0.0823724302814317	-0.548808258754178	-0.572312157823764	-0.0736435791383328	0.457851625058794	-0.030219977229307	0.302872110948824	-0.0122113500849623	0.487275894673467	-0.41424323331513	-0.0991241651800007	0.0722426262597508	-0.496642534174242	-0.0220894303437955	-0.256719036687268	0.72951111996885	0.0226119898449125	0.0861938165633867	-0.573008296790277	-0.00846962394847164	-0.306999736240202	0.112363554018372	-0.536778566026686	-0.513616816432979	-0.334212556142208	-0.453594532769543	-0.113861234155294	-0.186039359004462	0.188281140213732	-0.0267663519289336	0.0114208335122573	-0.0801042733055853	-0.27198005342395	0.228400352929891	0.0336348224917187	0.414543186228573	0.400387749503638	0.391445213929625	0.104809846488535	0.170820239352461	0.017721312126454	-0.233788108609311	-0.0451323062834295	0.0156424705461106	0.721976578695272	0.0383448409731068	1	0.07474477141269	0.465430418745572	-0.118070449809542	-0.251757877216719	0.379304950678041	0.503601792794402	0.841092133273708	-0.27935373538828
C1QBP	0.0429542047251938	-0.0646303137284922	0.174585967368601	-0.232758757892399	-0.278505062171485	0.771033406538939	-0.0164066957075564	-0.315338630127889	0.54939325757596	0.923811003976894	-0.00286493761333572	0.718085105416469	0.972537309477205	0.0568468763940702	0.993891896013469	0.978009398968935	0.848050052054509	0.702117128283786	0.274446607096638	0.300053493549279	0.236701322310008	0.903846516879205	-0.3089604220496	0.313584260203658	-0.252884073022278	0.94865285408317	0.396384718789757	0.591323007797492	0.912351080506301	0.909968356547249	0.0255511274138659	-0.0997178933676472	0.66556927357645	0.782842281329182	0.704603796663356	0.867394012931283	0.386556411345914	0.572993580557805	-0.149541506538583	0.851214731925975	0.691273500866795	0.500379033388028	-0.0441739497222374	0.329122831454213	0.632709427096483	0.708096947811683	0.967151574977265	-0.30892712139083	0.884981008215946	0.695184414606502	0.715333387515957	0.188251631333525	-0.101686822463463	-0.0447877839116225	-0.33957132470608	0.301017592638046	0.575424725963156	0.732748904485589	-0.0486878133618492	0.610296749774483	0.674717704200358	0.139817316370311	0.960712854482795	0.622874786251769	0.778439319112496	0.733751054316592	0.898222173080853	0.990443897655294	0.513196139944889	0.984600557222082	0.551653359172825	0.713819122965245	0.441056140330392	0.65270980425245	0.826480181518565	0.07474477141269	1	0.800057774516044	0.827665091090036	0.129364227368589	0.867085504155026	0.538355356296866	0.528155704298874	0.0927302009450091
APLP2	-0.388522985451827	-0.44693652505289	-0.266703956392935	-0.613165755526333	-0.640427218899577	0.517238091419153	-0.443051698721419	-0.657789695663699	0.161926079595224	0.730125756359374	-0.224896940102152	0.391120233972481	0.70900237680661	-0.327957557749552	0.814518824832556	0.755249997845451	0.781378064136942	0.31083426222327	-0.0385093240509871	0.225811339334933	-0.176169410126051	0.800282472633572	-0.635741409216122	-0.0627877046472574	-0.602141463018553	0.76062880181996	0.297728640191974	0.595520803357479	0.794222149979359	0.610105802480947	-0.389225918986703	-0.493291646052091	0.528246237176944	0.723927550554357	0.552491097982109	0.680319397368762	0.141933648193261	0.670417247977218	-0.474220479878137	0.578083942280026	0.844309259057866	0.358325235095102	-0.0367977670565268	0.221813785471916	0.85518519619188	0.670035315024189	0.850262819536381	-0.561075421789213	0.809011417814618	0.337390196314552	0.884020958981015	-0.21363487313562	-0.474085934573972	-0.418927547276514	-0.639964378991479	0.511152429991591	0.503648989091115	0.814108403097107	0.124266803283375	0.43802843624254	0.755973308831961	-0.18739389334921	0.898933688505714	0.727140495882143	0.920884228912164	0.868496932234087	0.941889974296726	0.775005501106806	0.566275706297639	0.781937007464368	0.505793607680163	0.779198275583577	0.482888313350211	0.909660845689358	0.665251119012702	0.465430418745572	0.800057774516044	1	0.766759704378279	0.325436904256005	0.944468537095709	0.908288774104437	0.756607243123189	0.300362276128554
ITGA6	0.0450518083707416	0.0293692335812566	0.127569325842388	-0.185565177428138	-0.219962692031128	0.819104578779435	0.0285136167732505	-0.265001582881403	0.458567080054836	0.66751398418111	0.0131034630492983	0.587624612606808	0.767357248101715	0.0393271589294776	0.868693983426297	0.746271023374773	0.881410100757497	0.574783424037588	0.405207269235036	0.234637409984434	0.253209605643422	0.655228432596148	-0.196703365092753	0.318634495991396	-0.199195828323036	0.796802022031813	0.333907477537071	0.700918323980686	0.843985365146155	0.789840001180304	0.0336992242741712	0.0172432568844322	0.669751073787114	0.568329419696097	0.683012348505432	0.631260953520097	0.29948693889717	0.425680317261898	-0.126571683000592	0.693205822022519	0.843992544154633	0.791452602014813	0.0814456361876569	0.454549028031209	0.435837336703131	0.800813962383107	0.886527468970868	-0.0958246146674646	0.952816267602589	0.696638547109246	0.870885507031897	0.290131573280651	-0.0787181426972619	-0.0740109390878738	-0.249313790009687	0.620268933115459	0.7534143176099	0.817037050878196	0.159116604512268	0.603294236321611	0.931664965399677	0.0955166274852874	0.846747320758055	0.848069797811153	0.728431387219063	0.683589949386641	0.800012431645388	0.803073423764536	0.568336097656929	0.852002896055498	0.805289891569866	0.9059883902343	0.572395003626756	0.525652411163306	0.80911742476874	-0.118070449809542	0.827665091090036	0.766759704378279	1	0.487695224770363	0.816386829250373	0.641421142235322	0.243600414762447	0.525527513610764
RAMP1	-0.055832677488383	-0.0635476524260017	-0.0693828654569929	-0.199502855770901	-0.143237881099086	0.106462166829991	-0.105425904592713	-0.265512813549855	0.123992604849172	-0.111442240973599	0.00393223313350935	0.0891443808987151	0.0022795891285377	-0.15165115849606	0.216091814312782	-0.0515102078280752	0.189231906012748	-0.116613861024666	-0.050155048872156	-0.233349331564499	0.0370310336936664	-0.107851142401631	-0.124100723990437	0.0937271246412001	-0.182198907709113	0.169391783012326	-0.0508359897113997	0.606752285708335	0.077079888114417	0.0397744701746654	-0.0115929016047997	-0.148772220402448	0.218171385572297	-0.193328088679136	0.137223231925097	-0.218039833694296	-0.195140089689597	-0.0103180660936293	-0.118592174802109	0.128298207274911	0.734063471728974	0.701252163730657	0.197046142835858	0.318761663608894	-0.00223145220161893	0.279057775137924	0.190664435309169	0.00644412697691877	0.304389553929418	0.0250105957505045	0.652389617728494	-0.0330961175247647	-0.0586753891844512	-0.133149595736531	-0.279480525034106	0.763364101926564	0.505056816500218	0.298218579319209	0.223969639108782	0.0362837489808641	0.622947506492638	-0.125103248347596	0.149116947011509	0.331070958898295	0.197372721477226	0.0691229497299736	0.171237617588548	0.033534021999369	0.0535034887709498	0.170193218320923	0.595009754949143	0.674857187482663	0.0286516773791022	0.174549367940175	0.00798723674817236	-0.251757877216719	0.129364227368589	0.325436904256005	0.487695224770363	1	0.206639437521161	0.443079393610367	-0.192023274061662	0.96717264397584
NRP2	-0.353384125923933	-0.40773646381699	-0.230161053875204	-0.537157633462886	-0.575014443425619	0.640231402240624	-0.381678586417463	-0.581452694981286	0.156162768763618	0.786270714080147	-0.265691002819038	0.381984566526152	0.799347311844628	-0.260654518251564	0.871410414797147	0.850132450054624	0.834295969337607	0.390834448667583	0.117334748354892	0.240895787629721	-0.149013904822593	0.814705544339738	-0.581929675424341	-0.0706885428094999	-0.545337967055092	0.76704443225597	0.29727495548842	0.512499652978161	0.858801555433865	0.685974339507466	-0.377770723376059	-0.405158176533709	0.487380667595147	0.71838732404335	0.52219589831259	0.794613252850722	0.135894322978432	0.550784175589521	-0.422769626668128	0.581833979646031	0.78991802396016	0.356786208171613	-0.141261948710585	0.146032329477391	0.750393504610403	0.739003616756442	0.901814575818453	-0.474956595136585	0.897479048493705	0.420762514631367	0.832935961625967	-0.0979771348638833	-0.442615172193721	-0.374275635192325	-0.596245615897579	0.495098185478596	0.471621873896411	0.872968606885483	0.224862903439801	0.434604344707959	0.794143969980052	-0.204697816847719	0.949839547423121	0.730481385101014	0.940300750692798	0.852966080935507	0.932797359230748	0.858582042518664	0.709142209716612	0.829332660349883	0.468421803674713	0.767498135116822	0.639022711710919	0.826960636567957	0.724129838775696	0.379304950678041	0.867085504155026	0.944468537095709	0.816386829250373	0.206639437521161	1	0.832876007895768	0.673927080820377	0.212826747015399
LRP1	-0.562445995113376	-0.606432805038838	-0.488234508310118	-0.726919234124344	-0.717156746938217	0.356477384521813	-0.604330302552342	-0.72122029503265	-0.0994507066055455	0.447231912945164	-0.3378255717893	0.12751086338504	0.403450520066338	-0.507750253076334	0.573117184337887	0.471101007910146	0.618227667545349	-0.0107320718347167	-0.0900124207442099	0.0698293135470019	-0.380253401381277	0.5309330388264	-0.708890174130997	-0.259952554649568	-0.69372507364306	0.505670212477608	0.215761332697873	0.558796432667279	0.604594504029095	0.299841990654862	-0.550088098327992	-0.601064854677799	0.320895177466309	0.441063830034614	0.329352997037503	0.416426617099324	-0.110753972577617	0.518997366861767	-0.585594603372555	0.325130112842853	0.836360285832953	0.303054130165199	-0.0750890719622039	0.100529092175582	0.742170557443478	0.574845139551729	0.65526271384663	-0.551973687034479	0.670054165263998	0.101098874980802	0.864313640091234	-0.3816521381179	-0.601099438261407	-0.577388412254182	-0.740485828467353	0.662396632545574	0.422178622135149	0.789133186670515	0.334567420397016	0.214379815012544	0.754260654733413	-0.388037091512226	0.702553034358527	0.7329615097074	0.870823030409037	0.779943596781659	0.776811854613298	0.496835506262507	0.58718769551942	0.533147381923312	0.466019304368036	0.7626562199339	0.563762400120218	0.846412510062313	0.421202125456859	0.503601792794402	0.538355356296866	0.908288774104437	0.641421142235322	0.443079393610367	0.832876007895768	1	0.652828641239081	0.441463550238142
CD68	-0.410282502525901	-0.481142992377805	-0.300032517097622	-0.54693246966289	-0.602868683798939	0.168421146033991	-0.46611475402517	-0.535701500025405	-0.00871199887371835	0.668017227242707	-0.130267053416301	0.240126061751841	0.500568978364123	-0.339365868944478	0.493005512186771	0.578277015333244	0.381838763627234	0.205153360032965	-0.316703852572483	0.415576467497493	-0.295018002221974	0.768679288790232	-0.577683655434701	-0.203009536983711	-0.542564417060517	0.529602108706952	0.330632867360945	0.2145612364159	0.539826136293147	0.364538473928396	-0.419310424873735	-0.526135359956285	0.322047032346977	0.766852255692278	0.377259619277874	0.635542348797648	0.198211776071286	0.772764231233609	-0.434709478508587	0.364830851911564	0.353008960633501	-0.217046700142635	-0.00873524771928063	0.0171013364850881	0.944505397586475	0.251148063927956	0.523334302412719	-0.626728500882976	0.358326049337744	0.081424293607945	0.402953509810397	-0.35261892185187	-0.469935397286473	-0.328413744396137	-0.535179558456231	-0.0612968140998655	0.105133407631368	0.412859445393898	-0.19194299316856	0.340760397073277	0.177490859665811	-0.127734271381104	0.639581637532496	0.319895123991326	0.663505004616992	0.715978516453702	0.760759919135613	0.540459544680097	0.250247648365545	0.496584771236001	0.0470530490148716	0.258210040418424	0.134893191378064	0.901404324065036	0.454068533350092	0.841092133273708	0.528155704298874	0.756607243123189	0.243600414762447	-0.192023274061662	0.673927080820377	0.652828641239081	1	-0.266908257684748
PTPRZ1	-0.058716559295491	-0.0268066897089785	-0.0678999110345455	-0.153115000887114	-0.0951211887779699	0.172952511856647	-0.0888454035967565	-0.225099797190571	0.0690615089501737	-0.141776290523823	-0.0206865908373445	0.0254454816622887	-0.0257912608799245	-0.114612835029727	0.183715204540297	-0.0775613075943235	0.254008490915119	-0.117517642626707	0.074559964639801	-0.202763661465786	0.0263378041852673	-0.154599312727474	-0.073363260651379	0.07698703747261	-0.131828871964313	0.11701938363887	-0.0706793018014118	0.571275263896842	0.0976464011037989	0.036200278644063	-0.0266914972176891	-0.0925509659431058	0.185213749799386	-0.20767150345373	0.119014105861744	-0.223715470973244	-0.168370596514672	-0.0723405998358495	-0.0952493169675205	0.0702053036717748	0.699413729313586	0.734340318171169	0.209228417846302	0.293187168740755	-0.0702956653030835	0.333723653336161	0.17831812434168	0.0517616661072708	0.345754356133265	0.0637459608912655	0.643857937856144	0.000636278772666242	-0.054625618945317	-0.114236102498097	-0.213823712776748	0.806516869430331	0.507863269278413	0.35298740472471	0.321593954860734	0.0436148600807356	0.672926913776599	-0.108001749643345	0.133211240398406	0.424248874766651	0.205872282071568	0.0858689761015814	0.138414075555329	0.0155222979772894	0.144312387358576	0.13215191212831	0.637174920178982	0.696348119583092	0.160275711082872	0.125076527801713	0.0154445883713111	-0.27935373538828	0.0927302009450091	0.300362276128554	0.525527513610764	0.96717264397584	0.212826747015399	0.441463550238142	-0.266908257684748	1
