""	SIGLEC10	CCR1	ITGB2	CD163	LILRB1	LILRB2	CANX	CD86	APLP2	CCR5	C5AR1	ADGRE2	PLXNB2	CD40	TNFRSF1A	ITGAM	IGF2R	KCNQ3	CD4	ITGA5	SIRPA	PILRA	ITGB1	ITGA4	TLR2	KCNQ1	IL6R	TREM2	FPR1	CD74	LTBR	HAVCR2	ITGB5	ENG	THBD	PDE1B	TLR4	INSR	GPNMB	ABCA1	RXRA	TLR7	SIGLEC1	AXL	CD81	SORL1	TREM1	TLR6	TSPAN14	LPP	CD9	CD99L2	TNFRSF10D	TNFRSF14	TNFRSF10A	TSPAN15	P2RY12	PLD2	RYR1	SCARF1	UNC5B	TLR1	ADCY7	ASGR1	ITGAL	RIPK1	STX3	TNFRSF11B	TSPAN17	KCNN4	NOTCH2	ACKR3	ITGAV	PILRB	SORT1	LRP1	CADM1	SMAP1	TNFRSF10B	AMFR	CMKLR1	NRP1	CXCR4	PTPRA	CD44	TFRC	STX4	ADGRE5	CD33	NOTCH1	PTPRC	MCFD2	CD93	TNFRSF12A	EDNRB	SLC16A7	CD63	NCL	SCARB1	SDC3	SLC16A1	PTGER4	CD69	C1QBP	PTPRZ1
KCNN4	0.43759691310489	0.722595234665796	0.624483185573401	0.597408891358524	0.447810289251929	0.577340737184405	0.725046033155058	0.565030178064343	0.74559042649562	0.493597478543602	0.503928444897512	0.630709922718678	0.673770625925929	0.406445614794442	0.683813852214996	0.59687387939477	0.647719501735563	0.392852642558631	0.602578793300257	0.741913573698606	0.723036011082462	0.327851049009984	0.705417290242113	0.673724835968792	0.566468458927273	0.482985557667509	0.714984801780855	0.510810343562016	0.56988238483805	0.393385506424232	0.747047666816038	0.616383376686995	0.59871178209418	0.684877410147731	0.676930717223383	0.620057519833468	0.546362912894692	0.436924113153565	0.392925198119925	0.406989366038949	0.610929188201341	0.499317965996456	0.237387084381147	0.374582349713486	0.552025458546285	0.489354742625919	0.593475016802161	0.344656954327714	0.605385759370163	0.586364654754522	0.586214549243448	0.721158113394967	0.589391453457684	0.625739139445857	0.498306245412303	0.591552910016451	0.185405709963128	0.475731958679819	0.11419137764881	0.534114795307163	0.56446942603863	0.540069407974854	0.61459223137405	0.516804576119381	0.591462547213279	0.693275868998528	0.587423599245704	0.474864952049616	0.575911624195757	1	0.693711207998406	0.423930721306306	0.612728415904732	0.510837580658685	0.632268374160869	0.572716911151188	0.605866683759865	0.627976746604815	0.646330102210852	0.670543616989455	0.439075497711009	0.622072533964928	0.425740447605026	0.644331915157932	0.734198250575275	0.588681888744433	0.650240284905324	0.5222913713789	0.502943784745693	0.690388530554678	0.656143792892037	0.732075225065605	0.48928738736325	0.601746086091891	0.540823485434395	0.515196516332046	0.652377089710279	0.727556412842961	0.58309652935242	0.473130098071592	0.497844738825483	0.519679611761785	0.365363800951981	0.592146738760474	0.15545116958755
NOTCH2	0.533243446537406	0.747460854306478	0.663267129614531	0.741606455091557	0.577940632624024	0.626073371143389	0.798416314432162	0.598552434713814	0.816328121339085	0.624164507425253	0.603641818198222	0.750886801001925	0.751851714670196	0.47523410173183	0.745768762003748	0.602813962321875	0.800071343440007	0.542524697902324	0.665880317221726	0.690863971207862	0.794770231289004	0.436112305733947	0.800115973233828	0.716610757881319	0.694624620183039	0.56045432035589	0.780735671904909	0.61254053848852	0.619709371188172	0.528485276016576	0.771650929856807	0.708354160453473	0.738968642435606	0.706159430262626	0.580775038141942	0.689116811401644	0.744728467636862	0.501821107192322	0.473826293791677	0.523111809643707	0.729627588443805	0.604048294714782	0.377043454287498	0.575693301179406	0.573774317797312	0.590745134255875	0.468387724052839	0.57776429515982	0.743492329553859	0.749295330768674	0.623404613484532	0.731743470201811	0.481110872022873	0.719714440875027	0.543098218963236	0.504707643998188	0.304013165470295	0.587038364534125	0.37223764855105	0.639333985453103	0.658041330792916	0.663554129978881	0.718063339030276	0.384875600277412	0.690669071030254	0.723847820836549	0.718597417611943	0.41560165669386	0.657679233569362	0.693711207998406	1	0.557132800635081	0.791762571529839	0.687188230143329	0.696570334737343	0.676565611547051	0.758242919960793	0.680973275388699	0.649393743889489	0.81327973030641	0.638325061693929	0.68663867834432	0.506720592396429	0.672025069101286	0.682798221262201	0.504426720622071	0.582178324040222	0.533876187763972	0.557814126120019	0.722620342691961	0.752034958811882	0.721322907772199	0.580488825539046	0.587923759569674	0.434842478855223	0.347231320383653	0.689180490824347	0.638048638151911	0.648729399588008	0.60333480562724	0.41465288263599	0.470443328686121	0.267730078001219	0.48365552757977	0.116239894821922
ACKR3	0.270784855842849	0.41389338920556	0.498015938390143	0.539680447704394	0.346402067595639	0.558267213321611	0.499908027588849	0.449720306850933	0.667115306239457	0.264901878753412	0.745553787130238	0.64440238987771	0.607869103083276	0.281946995475343	0.489429696550367	0.485776216381235	0.713767760554584	0.364121200829202	0.586711069533033	0.590537296338082	0.648734231011793	0.373309992807215	0.576303614197617	0.466159510797219	0.57180865735663	0.345725771706454	0.534328674918617	0.410795228846086	0.415849231321008	0.330606752677179	0.547307670643166	0.555029040589933	0.69836740363081	0.638947690267447	0.693475048982929	0.506416966546379	0.659099447606019	0.551057444492642	0.574833735504258	0.698856802395437	0.594822049941908	0.448667057597444	0.461351856018105	0.525897496799142	0.340728398050532	0.381309318346024	0.650281739399704	0.363160509261188	0.762821102652681	0.582263722054836	0.689386683252966	0.497893806387201	0.584288814089998	0.747913027512999	0.492923895849328	0.344328345954653	0.137898148149302	0.450215564429989	0.266720744214742	0.463064953001641	0.440532428744819	0.435317615045582	0.537031437032446	0.245539102582469	0.531347269185933	0.498374225018482	0.754699250558458	0.0976370026748983	0.156704776279197	0.423930721306306	0.557132800635081	1	0.545434631408206	0.338762208019211	0.549898880970618	0.753319636957538	0.594416765219974	0.432733163056792	0.570186152606102	0.706518422251935	0.517027690745881	0.639024344812603	0.492340912804911	0.363016522674151	0.613115951050036	0.460839504534855	0.595836988429535	0.381291532338441	0.320371608261282	0.429383189923665	0.454485356758719	0.387201609864186	0.421475947979212	0.466809091151205	0.362058902594106	0.225454874252203	0.424711563327056	0.426537730939952	0.508967899156197	0.593779038141095	0.330403120146722	0.605801708038845	0.343561195235631	0.217027658445841	0.0557748364543898
ITGAV	0.813130293411337	0.695413976483365	0.81547320081971	0.956541077581301	0.875444433178526	0.698361893244874	0.87896564694535	0.699574508508543	0.851484690244112	0.575756625744429	0.463393762872506	0.888280212996212	0.890929636670715	0.698408333825056	0.828829164310773	0.777899104931538	0.763267341049737	0.869019171144527	0.828949083271789	0.61911792632359	0.866176279915733	0.548497330697532	0.879281020154313	0.891507608829163	0.915146738044885	0.76056100103461	0.774285207288711	0.831119539799651	0.807784836436909	0.813112902285363	0.818934930274803	0.87798180779225	0.814600121872191	0.810272212755789	0.495480776698547	0.745419592389132	0.858566479358554	0.477976391566676	0.20162478178421	0.36149806848909	0.80472063852675	0.865087264640041	0.607068799802585	0.834245774970739	0.730903708460445	0.833250949203333	0.296197254399538	0.785136557050977	0.80892040371252	0.892413059488788	0.515973216910705	0.774619021917522	0.338791919968062	0.629611519351698	0.459095473507567	0.661593139141627	0.637839802750562	0.820021564037655	0.607627677713824	0.723614730571021	0.878575838598533	0.905928499370242	0.888715108014064	0.438767277208355	0.650909440964207	0.792443535272635	0.690337503199839	0.503068295384826	0.705397930997292	0.612728415904732	0.791762571529839	0.545434631408206	1	0.587736124797127	0.868450556224492	0.811582396249951	0.902224619580928	0.757078724056695	0.608395273356438	0.79886037495364	0.752824424607279	0.67312785490879	0.514161721019792	0.692448512829217	0.448264537855026	0.381792516452312	0.481301002544016	0.249711679790212	0.798685934054443	0.709816431002741	0.860446647901519	0.697876415193784	0.864988583458609	0.44263134274838	0.390712369458984	0.394880306676518	0.734438590421979	0.616286341767777	0.802954460421699	0.618968955656952	0.250549369678334	0.46997853466556	0.242480091867701	0.488326374960587	-0.0463921626547975
PILRB	0.271281899569477	0.644287815887318	0.309854746241157	0.480203231705772	0.402461136390173	0.330178266788629	0.598969777439485	0.147383372826986	0.511222207013144	0.218389067519604	0.328173336792619	0.489324018309385	0.51831707037198	0.144887188095908	0.513562644987522	0.269419502795832	0.582271730219401	0.495131835226021	0.356946427773438	0.363963561443069	0.48779883435168	-0.0154202071570917	0.455554609979419	0.456362174066723	0.476144611020582	0.179128492043526	0.583671056964706	0.227277042979936	0.311218056395676	0.228305931005095	0.551820293562535	0.341264788763401	0.529805410772555	0.39025707814886	0.342166457561201	0.616431436209806	0.619322003293767	0.359613439718021	0.270372988789025	0.356922467786767	0.588500555304947	0.315001211280819	0.360664107819958	0.330821127428385	0.189223099149705	0.300954119277415	0.163499874412353	0.571736037259974	0.461501628727784	0.688533438354641	0.26221900212747	0.536492734294881	0.241771474617122	0.432487596276158	0.300035809750877	0.197120858835858	0.0176658332923476	0.330042321794293	0.40909545223502	0.260369663286041	0.472103171429329	0.444859269975003	0.468965125131327	-0.0114187657952928	0.498340925928137	0.586586339593257	0.432561197851654	0.310184571854526	0.566050886569435	0.510837580658685	0.687188230143329	0.338762208019211	0.587736124797127	1	0.475039738903363	0.473311713856801	0.520231418165531	0.369839461447022	0.487302168614045	0.48870770568098	0.458700281946703	0.613905010509408	0.138437770970575	0.561910003201603	0.386090482153123	0.427558891910718	0.268431696947283	0.437013182181086	0.254276198625556	0.650419929008522	0.423180901925306	0.464114456974532	0.410844618599689	0.48966976321697	0.430462827056898	0.420157577376865	0.314277040273494	0.456966875971713	0.350893294655564	0.54506958571348	0.428581279573985	0.216758772775457	-0.00670267723876934	0.189446872192491	0.26469940463146
SORT1	0.823682822782309	0.688409621187347	0.886962137910162	0.877348825611245	0.807399300754696	0.650243973261453	0.891322827961905	0.768631597753651	0.85527024662975	0.64025491133055	0.352193028608529	0.771905249320237	0.892807568252698	0.649789751226977	0.886527879762437	0.850168143794374	0.639318385432584	0.749982467652327	0.847928429141773	0.717475644902644	0.886708587140874	0.51788946225381	0.872051765987936	0.90663215994476	0.849458795511517	0.760248669183731	0.82936306872345	0.780954314756601	0.859758008255345	0.792280373783474	0.849753198427501	0.853773572378101	0.68632914437558	0.796647735221737	0.575391912182957	0.664928163991406	0.707473832953193	0.503460539865638	0.0937147556099349	0.212378178341543	0.760800514476735	0.872582870039615	0.454546621927016	0.728257761469732	0.798284215834038	0.80810386482078	0.424449438753937	0.599706574278812	0.719918076821637	0.796633600843454	0.535179981658304	0.815360665404692	0.380706900987531	0.575237424042073	0.502764479419981	0.744084266502471	0.641032747990996	0.793408740159982	0.486526942509025	0.722945710066138	0.90303023214806	0.832967508297106	0.898308774227608	0.614909249161845	0.590144781076071	0.845234331798353	0.685682516425034	0.646439717740332	0.660038045694256	0.632268374160869	0.696570334737343	0.549898880970618	0.868450556224492	0.475039738903363	1	0.734261410822001	0.802001334446329	0.854715933902749	0.728716019613017	0.77958030166564	0.523944362493394	0.572263225099233	0.577029901551122	0.80959024436717	0.548929399229514	0.583229740421287	0.617243446930408	0.290163218586307	0.794293608136492	0.751181068254088	0.846773367023391	0.805705755456271	0.869660526317153	0.586789853149783	0.420655584465789	0.54146084980414	0.76705476318341	0.777793209830097	0.792890963183862	0.543176530887567	0.439933344083144	0.592128610197566	0.476817509253156	0.68792499486127	0.100087465737893
LRP1	0.504777395558577	0.536679206752158	0.674740486498393	0.790578986300921	0.668116406638237	0.725625959643825	0.697269843500463	0.530745546522084	0.820554599663423	0.358594655164578	0.753491782536484	0.850103253381062	0.836426528224493	0.472545483544471	0.663079663010791	0.674363191764631	0.867058882683946	0.676240143469511	0.796268171501462	0.645003908011831	0.794889682318115	0.46952361488834	0.716112411166635	0.648263756522919	0.798169293503115	0.545337574354534	0.669927267470232	0.62521181028773	0.590345602473238	0.546731891226609	0.737524901349488	0.747019072440464	0.878829763428182	0.820088016602874	0.678551017959663	0.679492248338663	0.847281703550195	0.555266021039683	0.481856779765425	0.655740663999659	0.745941683906159	0.707082923151177	0.700732116235265	0.729559260785879	0.49497035821553	0.588090523363142	0.54009819799774	0.605182277236429	0.896402828618135	0.837574366008513	0.683670694414115	0.657802736174494	0.590135072241284	0.777765693625077	0.508264183214268	0.479856661173871	0.360481021815513	0.686745653858565	0.541587011103849	0.674913025052922	0.675940441608372	0.668187644652958	0.756021666069343	0.330229836199105	0.637290292245325	0.632107287590352	0.791213515838662	0.13977046064504	0.337316598119374	0.572716911151188	0.676565611547051	0.753319636957538	0.811582396249951	0.473311713856801	0.734261410822001	1	0.84148188753712	0.558589701884315	0.644558229986061	0.80580438290929	0.742652526386141	0.787929559739609	0.39326538291633	0.554655209207853	0.578888644709846	0.501011233405952	0.607126457773945	0.287485086368635	0.562232182953572	0.704009005250225	0.610673096614437	0.516977485895926	0.704401188176838	0.500092014001034	0.509260799910428	0.314883501561043	0.571865343878889	0.516758477447294	0.659353309984163	0.805569026061062	0.372775308351441	0.659141438342953	0.290865819733805	0.290678993161847	0.13401549869406
CADM1	0.693638475158079	0.63634644214028	0.768626994238355	0.887941691180449	0.738052947316238	0.662472680055829	0.841464393126299	0.706406446645041	0.871442298189315	0.542848811755712	0.590710631692208	0.859156891764133	0.839041339209558	0.679640472258303	0.814021860358412	0.701645637100853	0.810645523355483	0.750096843503602	0.821199406311777	0.585972910495496	0.850876590257725	0.55999795784176	0.880005918152166	0.788149204465277	0.786822039074533	0.685956412791145	0.702989683211967	0.852034685384988	0.725883894323119	0.748252969963021	0.80029382558579	0.887360500250607	0.867242923181337	0.798476361458632	0.559425857598704	0.68583572202454	0.819008620115752	0.498853264903947	0.38095685484189	0.486603197913018	0.71450526351658	0.772786990552939	0.555058737446158	0.819100228533312	0.744708243398438	0.721210758019767	0.437250971117127	0.600062176898798	0.813400780253511	0.812874611906344	0.684713535588865	0.811468780151125	0.394544706865037	0.711557236512622	0.440145446823693	0.60992327597078	0.556801301838257	0.798388372993676	0.468843435984985	0.633996914836694	0.801315294141375	0.767865879723858	0.797654332815007	0.42139517910126	0.65692005621235	0.749922622130715	0.684805460630609	0.409210687278737	0.586727425098282	0.605866683759865	0.758242919960793	0.594416765219974	0.902224619580928	0.520231418165531	0.802001334446329	0.84148188753712	1	0.736267626199433	0.661394967221106	0.823255335260447	0.833440845232059	0.723450458326817	0.531627715722432	0.730743502339043	0.540573510482013	0.501088298049583	0.611663229539285	0.286707139104699	0.700026837905903	0.737885687706425	0.793474116767621	0.727429145644751	0.720881547942755	0.565988596352998	0.436855185705273	0.277888013400237	0.805037211764143	0.608938511794665	0.782193739457632	0.746487676964201	0.39228313021779	0.573717380071737	0.288855250101515	0.491751490826949	0.101779099700858
SMAP1	0.820527670792251	0.625547539984045	0.857041869553316	0.809659260387886	0.67945914745811	0.613949646451139	0.833695288155683	0.864388129836038	0.812587783012489	0.739643060469522	0.304688155999727	0.680845017546932	0.769656738737348	0.711200130688495	0.884166027274787	0.827373284315217	0.533252972401967	0.560464715623348	0.761511569389499	0.701411265570797	0.820342167445735	0.642224798482713	0.892388505696185	0.87538663076906	0.734589535565269	0.79195551901176	0.755086014171168	0.821760410553896	0.855331628131556	0.799426828243369	0.802702164959312	0.830688244002507	0.565557728212058	0.737933981200062	0.519020867735276	0.538047790048034	0.568220202607531	0.46897419011123	0.0678892508876336	0.122270170047712	0.638623220778808	0.757932299979454	0.281691325583269	0.647557902121465	0.888661150272762	0.814679266918165	0.424808312626395	0.429410422843876	0.619466616516675	0.647793239997717	0.58916569111131	0.807546029333868	0.326790236824252	0.545470367415565	0.494539766962719	0.78602227065427	0.662776775230403	0.709686666452748	0.32088870638051	0.658424477258173	0.781920906287892	0.769354763968276	0.788755564813424	0.741697853223889	0.533651099650224	0.822688480658032	0.625969665426542	0.725287293287798	0.69177026841424	0.627976746604815	0.680973275388699	0.432733163056792	0.757078724056695	0.369839461447022	0.854715933902749	0.558589701884315	0.736267626199433	1	0.731619323035657	0.711271381460002	0.417524052689838	0.42417346556968	0.709482856328177	0.837771669805875	0.609249679798181	0.596387710738447	0.655413064164131	0.389506155410148	0.836832458450628	0.676212616534058	0.886378821799391	0.866295259640892	0.725345098853758	0.633444122974145	0.395055875884501	0.453249828869689	0.854249488571035	0.807109303964801	0.790954829376376	0.378605881143664	0.450500085668489	0.545036021409922	0.558600771913069	0.832081797169301	0.110333996030591
TNFRSF10B	0.44747344511723	0.530507910493	0.591328570854162	0.574241170539833	0.411044799628754	0.454427870613351	0.679950360867647	0.556344119587185	0.727939989575846	0.498376724558625	0.454635110032134	0.583015728954735	0.656710456345233	0.447699402914116	0.696263304781129	0.568480601066707	0.59613944189944	0.385875888712142	0.592530594644338	0.624326117969384	0.693179046107007	0.319355073395296	0.729585316219297	0.643727272043742	0.56000995226217	0.444730552037968	0.61499963439419	0.522030186789384	0.522997476187136	0.437543836925661	0.665670524030438	0.613285725968407	0.563606918649874	0.650751938791274	0.61008571626995	0.495697387399475	0.515315657067159	0.642865325923097	0.300221894911392	0.351068385326953	0.530348968778131	0.49204619992688	0.255969260216707	0.461404695160472	0.574941998253543	0.480841809286904	0.556064431344332	0.281862703613656	0.629379668172485	0.612027230382659	0.715132715390525	0.746042320895056	0.504866432186439	0.609463427669489	0.484886031379724	0.557995627139536	0.294852254752617	0.47444771336816	0.190081694265164	0.492987932545175	0.580487922124	0.491035995186362	0.601328085151548	0.503579084854628	0.568993805022086	0.76963457100098	0.64240575444543	0.46582073830649	0.412107677168488	0.646330102210852	0.649393743889489	0.570186152606102	0.608395273356438	0.487302168614045	0.728716019613017	0.644558229986061	0.661394967221106	0.731619323035657	1	0.662708565861574	0.381642555563193	0.564641241609173	0.528700419645699	0.786651545901934	0.708327512139286	0.7967766437786	0.739210761814438	0.472227096876628	0.517398910405868	0.785304893333372	0.597576121551596	0.712069693239507	0.46505257188108	0.799956372992501	0.561422883903557	0.466091789904256	0.653352843306714	0.772812496958117	0.639460310555883	0.610955858259983	0.72931141992361	0.637532201474446	0.541215954732549	0.629756598463662	0.43417397104873
