""	SIGLEC10	CCR1	FPR1	CCRL2	LILRB1	LILRB2	TNFRSF1A	CD86	CD40	C5AR1	ITGB2	APLP2	LILRA1	TLR2	ADGRE2	PILRA	SIRPA	PLXNB2	CD4	ITGB1	ITGAM	HAVCR2	CD9	IGF2R	TLR4	CD163	TREM2	CANX	CD81	THBD	TFRC	CD74	TLR7	NOTCH4	PECAM1	ENG	LTBR	KCNQ3	KCNQ1	GPNMB	CADM1	AXL	CXCR4	NECTIN2	ITGAL	SDC2	ERAP1	IL6R	TNFRSF14	SORL1	RIPK1	ITGB5	TNFRSF10B	SIGLEC1	PLD1	TLR6	CD72	TNFRSF10D	FAS	CD300LF	TNFRSF11B	ITGA5	PDE1B	CD47	P2RY12	PLD2	SCARF1	TLR1	TREM1	UNC5B	ADRB2	P2RY6	RYR1	TSPAN15	NOTCH2	ITGAV	ADCY7	TSPAN14	RXRA	LPP	LRP1	SMAP1	ABCA1	ITGA4	STX4	CD99L2	STAB1	RACK1	NOTCH1	INSR	STX3	PTPRC	MRC2	SORT1	ADGRE5	MCFD2	EDNRB	TNFRSF12A	NRP1	CD226	SLC1A5	PTGER4	CD33	SCARB1	LAMP1	PTPRA	CD69	CD63	PILRB	CD44	AMFR	CD93	C5AR2	C3AR1	ITGAX	SLC16A1	C1QBP	CD46	CLEC2D
ITGB2	0.772015099022046	0.69687884040943	0.854961357182796	0.761750821564625	0.845787720681547	0.16916771315766	0.875018073662838	0.956788897977575	0.852484011283007	0.601577446959362	1	0.88573119542574	0.653823121856876	0.582557807576574	0.770356008964909	0.887146864738402	0.902857997458286	0.878223721027761	0.896419324540736	0.861116254137509	0.874161298182574	0.883239072479636	0.741309186453454	0.694937944631177	0.40159828027001	0.748740838872723	0.950902378674799	0.563625991020195	0.933780098164501	0.489919196143991	0.597285977031257	0.562141064203094	0.358950565567458	0.105273404028697	0.45059566584913	0.907816052296647	0.782644440864546	0.684529815155845	0.868148768403982	0.642747155978072	0.526462509514788	0.689690578177405	0.365907754826872	0.821176793913431	0.815978473117857	0.526513622953141	0.591464573411397	0.720896102589709	0.770035976657253	0.754950777834311	0.802445169074438	0.638987111230548	0.709462006370432	0.289649361620988	0.666919607089709	0.683430474256521	0.640389211352723	0.533779319379004	0.772887499240331	0.597456412008164	0.658964074538006	0.449038810334543	0.821139975961309	0.83412646807127	0.359166880993496	0.765783422332823	0.464217176228039	0.751523693516544	0.772166234699968	0.82660343571713	0.593699386757508	0.80457736736985	0.315927335609094	0.807288786679439	0.467278664215195	0.785079551662379	0.673071348111646	0.777736682658237	0.853342299512367	0.780768256462683	0.924228110928676	0.828929693819036	0.770218834914331	0.0148289801024279	0.757452220128028	0.602415021058261	0.873515820227785	0.880420188960665	0.322302113205989	-0.0219199824542628	0.612059808753794	0.874225528292201	0.690853660955593	0.654113612526208	0.804439247488237	0.866234831480413	0.657870614376582	0.840883685830247	0.844428634820798	0.801745158238626	0.756840538019487	0.693098188336966	0.797620750960782	0.680061144711791	0.894619518943283	0.800746523453711	0.589739565363468	0.880416848486521	0.545058843021258	0.0506896670449117	0.524987127214318	0.23120771554288	0.499168386434258	0.753524664985334	0.751596643239173	0.311479800559114	0.811484814532247	0.753624799888294	0.515414864079087
APLP2	0.633491318482796	0.724339549406312	0.792590049528375	0.793273966691587	0.766686971227193	0.106499897019996	0.804176051682169	0.864340804680295	0.827859227163972	0.776085929371015	0.88573119542574	1	0.582183167312458	0.539987735685252	0.746940003360063	0.85532779542691	0.898775589891836	0.896689122129285	0.801641356438625	0.944311922317922	0.847180708543946	0.890467197919797	0.794354845423018	0.788643403323015	0.36915563375822	0.697130772366586	0.828482030781556	0.809805979119125	0.815796315630429	0.679179866170827	0.702227533297388	0.420654763571672	0.254544110802452	0.234095531516417	0.475928944358132	0.856250347058066	0.689189727843646	0.720780651116334	0.770319870527114	0.792751357020258	0.494334275518592	0.540728235726126	0.423415574577972	0.909303748221532	0.724558116639695	0.772592550495994	0.692963675408399	0.745307323674077	0.787001242993781	0.706538795499053	0.870022150861223	0.68115014784279	0.76342963704059	0.196496101226896	0.677401283321346	0.61805315070987	0.62787673672418	0.601787810752804	0.758215087473924	0.488183214887328	0.623545170168412	0.620656023097593	0.755285208598964	0.837133453241428	0.330972370868099	0.745983966621604	0.42768670189748	0.654472806501612	0.832717008927628	0.764222150616591	0.637125918328061	0.594525588850066	0.306392222092552	0.701111774029576	0.608688015232179	0.757525202126652	0.62747808653804	0.799915141832726	0.918977645466486	0.833070518914625	0.951941410609541	0.862739688967687	0.917934116312854	-0.0545186470639445	0.813830348530322	0.654862352046944	0.701327335833844	0.825556221927651	0.432229420267637	0.153086914285886	0.699601944667229	0.859547815468828	0.680039504622365	0.717163457413859	0.893142241408128	0.933015698654348	0.802764155905508	0.896309181605742	0.934044758144642	0.747797002564997	0.79282112218983	0.719091322420006	0.661973978865719	0.694311712146113	0.93552097781873	0.87876923902084	0.622712586110597	0.880951470336829	0.67645919944701	0.219641916078538	0.664120320293737	0.187273611744347	0.678796255385332	0.75330053495707	0.813490001880578	0.514053627402134	0.779355558126463	0.803455491068348	0.568815658454204
LILRA1	0.759405257165856	0.56983375098334	0.715305811678915	0.739231121528128	0.797154732343714	0.430864560287309	0.757378575339491	0.672766967812442	0.543642091858414	0.627405158163849	0.653823121856876	0.582183167312458	1	0.716993500362065	0.715520165060996	0.59207515718181	0.713766152589685	0.627703346781877	0.732948785294732	0.610725449690815	0.554770931792237	0.69996310556406	0.386706034187051	0.632780284642835	0.456548863227795	0.656998312981078	0.690215819223764	0.375039737415456	0.712253127410558	0.190642904568477	0.49518948017867	0.681691249776295	0.552593837940108	0.258668617995478	0.668163867377885	0.576235822207394	0.646528599022276	0.555727579255008	0.535149053697275	0.238516606858062	0.473952151589355	0.675066402268562	0.484420158561291	0.535706656214368	0.648141659595861	0.181206749112481	0.542095674842955	0.733989839538014	0.648713700522707	0.673427643033578	0.67305138336569	0.290399103760682	0.613967798773628	0.181322529717012	0.516054710705852	0.59543347773586	0.661239511807957	0.408112608906575	0.664700566739093	0.659191330843827	0.603870539293785	0.374378381290877	0.657550134496329	0.647880766680481	0.407008505512107	0.696737902281369	0.40358014402683	0.727207972079505	0.491158316942432	0.728796791423613	0.51840615645549	0.54804552966024	0.488849643720775	0.611183662287815	0.445839912211595	0.753016056600528	0.733095280634666	0.736160614024717	0.494190883052002	0.628380720851447	0.636690702886505	0.647596730796339	0.401733391786566	0.268737447959573	0.689221581160125	0.662915999665271	0.680579465878832	0.710380829625676	0.426929220608698	0.0357572763558034	0.650500118821809	0.752766956978405	0.715337932159897	0.64985626648132	0.590813201934342	0.608033385893717	0.522073718085712	0.455422936151416	0.495424721915891	0.663024484260151	0.507350388468331	0.723178271747091	0.63486854475946	0.650305120437983	0.566509462989564	0.609968995652726	0.654959278371701	0.615070425974321	0.567449630363993	0.131328589718769	0.492458441308718	0.34662323346275	0.423533840208311	0.689827439630594	0.646256762029846	0.180531660117174	0.667839632718091	0.629905278272794	0.534806986577002
TLR2	0.802555792557743	0.547831188165993	0.609663224992119	0.649998220679415	0.798640237598986	0.494774874345891	0.757108764173438	0.658222014193966	0.459841287283036	0.646678777951717	0.582557807576574	0.539987735685252	0.716993500362065	1	0.802339032347478	0.52336321129423	0.696900640904285	0.579664929234731	0.686181292964182	0.575449507374685	0.535802397138837	0.657496848256814	0.401704894295566	0.622054316104615	0.72957860540583	0.793768439291681	0.580095221857436	0.387614056973468	0.624134419328208	0.127698135783575	0.461045264813936	0.87381412760021	0.815342854361574	0.309899735098529	0.785299726961517	0.496208202715098	0.716476664914579	0.66249744430181	0.501670373181091	0.17270184337655	0.640942880271202	0.805854349845027	0.626102468172313	0.514656700922058	0.579382127182729	0.158495269411974	0.648012261169273	0.756696630876453	0.662711600953731	0.704321046620015	0.685452077998894	0.2563680749119	0.572567282996162	0.356740610417614	0.494923666712764	0.762574353718904	0.745061127372028	0.473458351145304	0.48486835242094	0.718487462233589	0.575778961493621	0.40560604969768	0.593045723638176	0.650649394010536	0.372224318388033	0.705758877666975	0.469512416398944	0.895927276140384	0.398913448919233	0.731067727227269	0.5672325222698	0.426288215484073	0.560286999602226	0.533767568619088	0.437644855189374	0.769580356491443	0.824213079065818	0.748841935486718	0.46311115316842	0.658671883738968	0.615913342479614	0.607459779260948	0.384138416852386	0.488476124493866	0.707871950344397	0.652999650759544	0.659296891509532	0.592897939951201	0.557170917144232	0.16294838500832	0.717062980800842	0.795216226234199	0.821282882677025	0.655813663330522	0.430779142778992	0.504753942327439	0.550054865309113	0.37547290065427	0.418552658020342	0.596118473794976	0.501761814574112	0.748285367346905	0.609347023269671	0.700939212241113	0.477609586105195	0.567737763645723	0.66227293345476	0.490388267753595	0.570877688419144	0.216742859778645	0.567141109879829	0.498313480186457	0.437794849601006	0.715995425139175	0.584075013656397	0.158923008355337	0.537037860263768	0.754846010976335	0.653129959061735
ADGRE2	0.788376368963361	0.597212939124215	0.74570859947457	0.761525503664451	0.867407063070221	0.383616913918385	0.788516359093122	0.769298630966086	0.608597899047433	0.779248759258882	0.770356008964909	0.746940003360063	0.715520165060996	0.802339032347478	1	0.663801037895473	0.83222316542602	0.770104083679963	0.80009948567071	0.763467927076083	0.749827816838787	0.786196096291883	0.588857922159729	0.703849227541805	0.59514388369078	0.797981330633158	0.726147709724109	0.471037884399437	0.712978689256805	0.408482375861567	0.677575020744003	0.717658536749804	0.612404324307222	0.348749466797476	0.747594829550199	0.727485608267165	0.699002538182948	0.766260440737779	0.683423334953775	0.373520907563617	0.548810893018956	0.722984837467985	0.631111987639758	0.679385453308609	0.75942012628858	0.341069122630779	0.650079391145405	0.822100929784249	0.712767924264693	0.784413050641224	0.754541839189839	0.424774113756406	0.718063888180501	0.21213764612243	0.637576896268634	0.786970829783517	0.751550643449271	0.626178077138146	0.643629605872474	0.579554588380416	0.64034347903837	0.571468691484279	0.669785036551772	0.737152166811469	0.400255944407215	0.722552300122312	0.44092021974237	0.829658829757917	0.685997167384505	0.838625053832119	0.549433063981003	0.543547516165261	0.530276574595732	0.622283653909329	0.547501966683527	0.803871459626678	0.783754313262318	0.866982835297135	0.681499075463702	0.815799910181947	0.793646777719032	0.690746173103186	0.620621684403327	0.262926085480108	0.865412701188291	0.663255884194296	0.720454881730635	0.676715664069569	0.609028706895142	0.194234104483918	0.683981568823398	0.909884419866122	0.853554810796195	0.757583346285186	0.704079782961952	0.641432467826888	0.612136246219628	0.638630507568268	0.625466851083852	0.730573879533517	0.605160028927873	0.868211295079016	0.6082144198549	0.70736801825256	0.653471505501101	0.714479985358223	0.776476372956611	0.597881133606189	0.607575194475684	0.12387893158551	0.602887083595667	0.393825209580082	0.62220850974244	0.752416555319052	0.771758741384078	0.316507811143519	0.619594801672255	0.770269627416075	0.692420860963022
PILRA	0.698737053697248	0.741766152255431	0.842457245707595	0.75142273622083	0.77488454805189	0.0395752393266662	0.810459191527777	0.89398462291231	0.868950545419652	0.619176088028419	0.887146864738402	0.85532779542691	0.59207515718181	0.52336321129423	0.663801037895473	1	0.848118044993837	0.804349314265338	0.82083013854035	0.800064796889615	0.802322344977692	0.888939096010589	0.690026992539568	0.632750308791581	0.36051114905504	0.650125688652687	0.893176867485968	0.604968207261824	0.888219726956706	0.439292313078516	0.645470377494038	0.429735745635679	0.263699802395527	0.0985216813669216	0.335471593449232	0.791694236308649	0.716555935633774	0.622081702273717	0.790231787140594	0.670816128255126	0.427329129957687	0.531016773969624	0.301945313319057	0.79155069170994	0.756224219854925	0.624662026124496	0.521690600232705	0.673105459154987	0.737916834543829	0.729508937320652	0.796651574809066	0.582971848336947	0.707475629242577	0.224545649301028	0.678837049676483	0.646913828315375	0.585999691273885	0.524021959829676	0.765880695586667	0.50624013145813	0.684733315614318	0.379647334802957	0.788052948539528	0.760704523275222	0.393486034121222	0.733148591811032	0.392181548698542	0.650765222068811	0.742912639493558	0.727187799703057	0.628378934494432	0.707207760794549	0.3063298989135	0.764628250082749	0.456422962022304	0.742687384641294	0.614635225657713	0.711231189086657	0.804174717660984	0.702808295778756	0.861171113840642	0.796037816893523	0.76783711511789	-0.146121257391116	0.760219043234201	0.550118253202878	0.718891449684349	0.827390199506066	0.251640849567549	-0.0549440094941299	0.629431453658955	0.817391126839911	0.602070474855457	0.613966185994183	0.759721711800264	0.848136135258692	0.638016833497592	0.79857646365277	0.814454681512675	0.803873249862014	0.801385210721016	0.605910347414635	0.77195888836688	0.621635836521745	0.893690691407934	0.749999716882202	0.579018955908285	0.865721276365589	0.506218162105454	0.00739400406122583	0.510805316613658	0.00744334995277315	0.536020103552335	0.80994668112902	0.751104693047681	0.293024510151326	0.75420748919934	0.701095879704335	0.4553933918009
SIRPA	0.77650779690883	0.712377960261148	0.791087824294259	0.823214477253686	0.839818841825949	0.25250283009646	0.896125005015309	0.901762625880449	0.794312816642591	0.755026634973152	0.902857997458286	0.898775589891836	0.713766152589685	0.696900640904285	0.83222316542602	0.848118044993837	1	0.845800460189878	0.838710973517968	0.889192621783688	0.810744563479154	0.894654446880618	0.773686392618791	0.77474561927001	0.51211717874018	0.830115620818747	0.870469393727079	0.68691488675338	0.871648516074525	0.491306841951562	0.643477524120116	0.64483678996408	0.47406155327272	0.17662092545309	0.602759247344592	0.800265168383138	0.796764142258786	0.720967051784462	0.73971912437569	0.681037091263851	0.626587120869557	0.728992036584855	0.516743145142921	0.832207404057474	0.755269158449817	0.600132519533825	0.704573717831126	0.823618435222716	0.871100316259994	0.757553432001383	0.853042154470248	0.558842714848333	0.7070548778158	0.308621328516695	0.657096940804467	0.679927394866675	0.75780400802116	0.562772227091501	0.727532376683601	0.658085872824079	0.64097679329363	0.498612130841802	0.805221966558133	0.843919501464024	0.317213707278107	0.814075016887531	0.394553870441912	0.810907211354899	0.738613270723349	0.857734569370954	0.611931119069898	0.632863255673514	0.38507032826674	0.714993365918942	0.550779508261506	0.83106798191433	0.747327460896907	0.834404837053149	0.837361855280397	0.819590227407895	0.909805366600759	0.862643313095299	0.810451360166758	0.151656878342243	0.834279855976665	0.657153673698317	0.78858818408584	0.848097403983021	0.428028960723455	0.0472871279153167	0.765535715004033	0.907976033580565	0.775402436127736	0.705260625910688	0.813823268973093	0.849789930158255	0.720504802223441	0.772779280867651	0.819920169904841	0.771320374531681	0.742209076065793	0.78040676940053	0.763908281867181	0.768879521248942	0.85841765739254	0.804914293042229	0.667502293059992	0.859319607461125	0.657361744218504	0.215177543420026	0.681355008807749	0.224642269008158	0.589312295769548	0.808445156320788	0.792431709652989	0.347447426276014	0.771913797831189	0.817054948848401	0.601032737018462
PLXNB2	0.707188489837864	0.725974282942658	0.822586977464588	0.785594110048115	0.805719888929617	0.131678418389982	0.799530613006411	0.845212643827172	0.7768182556544	0.695067961258985	0.878223721027761	0.896689122129285	0.627703346781877	0.579664929234731	0.770104083679963	0.804349314265338	0.845800460189878	1	0.852705021850594	0.866911502788365	0.847844222576605	0.859084640629511	0.667324373048765	0.720088144625413	0.422645887601019	0.664735041857389	0.827944993231393	0.631493041003747	0.815084370531117	0.52586283709455	0.650388322833987	0.485865554638993	0.360200924420905	0.30634198383224	0.5168344495325	0.871652942218996	0.697994459363265	0.752400214872223	0.802529474313582	0.609187231140966	0.447494604415189	0.593437542190535	0.431418290786248	0.834962751629229	0.720071747848478	0.561960262454784	0.624435273131546	0.752441134956966	0.693921192253211	0.7629507430016	0.814327309588753	0.684644722873876	0.796678006000341	0.188729697074812	0.705031907012148	0.666886500809117	0.581375265857082	0.602279218788886	0.775179839272179	0.498824515998295	0.644933762753039	0.576725079295153	0.705667257753883	0.801618277293389	0.445826335405172	0.719941052465924	0.504700369349754	0.683697718148274	0.786444037938388	0.77744710452093	0.656076020046359	0.659613152705499	0.424770125983213	0.717079359591872	0.536177813412758	0.77409843433332	0.709782039788957	0.825688060798342	0.821240738965382	0.827719708233698	0.912738576095231	0.786869003780818	0.764221603550891	-0.0310507398570948	0.784792547001088	0.652980115242583	0.783627360918626	0.790177717483347	0.485617192002084	0.17671849229647	0.649490477965343	0.858219679848448	0.722634650607665	0.75366843151177	0.812202118231058	0.850990506304269	0.721555559795163	0.825270234100312	0.844589007806074	0.761879997551053	0.769264001975572	0.726572064056194	0.679256746670759	0.690140028556512	0.868997510721575	0.83288763526463	0.661864199514101	0.804938454743625	0.647496838069947	0.0686781141317723	0.581629093051697	0.286852456822854	0.605421187356873	0.771165037448285	0.774102640203493	0.436004740549844	0.765726418097714	0.747944919318209	0.552232830887483
CD4	0.882535488373122	0.791418362104762	0.936097821662833	0.852878054660671	0.914273619271682	0.137466821448847	0.881300384216752	0.85714934473549	0.807261019264758	0.673036033701416	0.896419324540736	0.801641356438625	0.732948785294732	0.686181292964182	0.80009948567071	0.82083013854035	0.838710973517968	0.852705021850594	1	0.804237439462327	0.845965177836997	0.922745960682556	0.498147073757143	0.692224493173086	0.513106092788967	0.652753546911582	0.905423359381778	0.477771736491007	0.888475662329421	0.346977927628176	0.666432062665332	0.61065965120034	0.526813311805156	0.342370529996155	0.562880429920666	0.870444796733789	0.769850803104467	0.797362908388429	0.860228333576664	0.407248535965969	0.400913020269826	0.671183079841461	0.427715884641517	0.713362478711205	0.789777568809679	0.358480292038021	0.602137177633001	0.855294244115606	0.652082787714098	0.909243661068312	0.838593774625308	0.55754989921547	0.832682513213143	0.147415512333311	0.773601677790846	0.786639641647734	0.580194802869901	0.620663663955778	0.825345667419503	0.590839111848724	0.770433531970832	0.489710453797775	0.766960941458142	0.773288148302001	0.651436920839055	0.807562465188713	0.576165599420933	0.779589270385729	0.713458608686847	0.818830863852473	0.770442079632736	0.744748646738682	0.59208548069546	0.832827970147554	0.461104700739561	0.895380693037275	0.820409389046375	0.88336905305828	0.728214244979069	0.822616879971699	0.883152727811617	0.738905004073414	0.61526535771295	-0.032126121686463	0.822548546906216	0.699603631113035	0.879763166551517	0.805591910988735	0.504988025099075	0.0672758960152322	0.666999743169849	0.904113380197857	0.809344636022796	0.806122373919049	0.74707197379715	0.799966599634998	0.712913812986286	0.726896835352332	0.747858365832147	0.865610840638047	0.765889541364387	0.800738117831637	0.770715136121719	0.75019034299601	0.831297937979984	0.777390613379332	0.754214398191802	0.781001379707561	0.633140664790875	-0.130300028672021	0.471439130541195	0.291219532074322	0.566663875247752	0.872969253842244	0.826885567294838	0.295589501846314	0.766448405224467	0.71504597233637	0.585716463626133
ITGB1	0.693372278987232	0.666099672661042	0.763047152296963	0.788659160152426	0.8004326026309	0.18169732630147	0.817824761842469	0.83240687154082	0.815465654115827	0.732723189618129	0.861116254137509	0.944311922317922	0.610725449690815	0.575449507374685	0.763467927076083	0.800064796889615	0.889192621783688	0.866911502788365	0.804237439462327	1	0.772259661902273	0.859214882184078	0.770372735342572	0.853866098832364	0.414035339295308	0.737138267444553	0.837815118475264	0.755108262011628	0.832157522605515	0.578171315581625	0.625303130638152	0.513083872758732	0.353474258190701	0.326185897662737	0.607645925851918	0.870057268920096	0.737397732071309	0.723681715220061	0.764093272065288	0.692062566602439	0.574360216403021	0.623319951016556	0.433382377904751	0.903397182205699	0.720859101491949	0.662441556791829	0.712073623072827	0.785258249380486	0.794351689695423	0.715999135803671	0.867715424215325	0.593860144299681	0.742713289177582	0.240874080114978	0.676276683265679	0.626863438264908	0.662072830339414	0.598811919828817	0.743711936473092	0.564384126403875	0.636997004912411	0.665553493633835	0.777840922562308	0.853178082126771	0.311621972374766	0.774938713137023	0.51327852504814	0.699431791330827	0.728959670097959	0.836377881766902	0.600839607061616	0.567216419355435	0.340134764648442	0.73653697865159	0.592670914027011	0.810095958809963	0.672376979562157	0.823993407177299	0.853298186797067	0.880978699232154	0.919399047275717	0.864321347368453	0.821588772609976	0.0688382474039419	0.7906426476431	0.686335617855893	0.742060453204479	0.847372616093435	0.502228332912114	0.291705227685788	0.742840686016899	0.863090985541033	0.724553138991331	0.755303777760246	0.852707438039197	0.90282062709177	0.833971893012528	0.82886641429688	0.900096099358169	0.753381949196506	0.73020978763854	0.714399419003436	0.693530587020489	0.751969458139178	0.89305552905712	0.887389337317813	0.616116493126385	0.870443182570433	0.73099836982222	0.211998183112497	0.674744129131493	0.332773755570048	0.618335972000458	0.719145377490519	0.781163888720282	0.528083496900273	0.807190325699571	0.852883938880129	0.618853466024212
ITGAM	0.672336267038995	0.746926909265896	0.84845846466857	0.738084608660851	0.776508377598365	0.116325875691735	0.767923178967682	0.823384238578625	0.748225334631456	0.705237178891071	0.874161298182574	0.847180708543946	0.554770931792237	0.535802397138837	0.749827816838787	0.802322344977692	0.810744563479154	0.847844222576605	0.845965177836997	0.772259661902273	1	0.845553841091804	0.59735827731858	0.597500433056171	0.418474058251099	0.588312315059267	0.790191924529763	0.519287793584083	0.755151563466219	0.574894580773538	0.730603139390015	0.405123997998417	0.32211223897155	0.214981155202448	0.408382697445642	0.843640578303507	0.646733191135195	0.770988675815863	0.816493658760203	0.572671480529767	0.314851592930785	0.505119772357461	0.408982984264035	0.738251802149437	0.749253851079614	0.521151111644055	0.512933932846382	0.722761113516162	0.620843860598322	0.785283234807018	0.747070579175901	0.681725319663573	0.752929168149566	0.129306537300294	0.708047677390319	0.695855256460573	0.479779323946819	0.583780511227424	0.716017053737471	0.394440971015924	0.604934317206175	0.525842873793747	0.672175237281277	0.687855731119802	0.513121462392239	0.671978784330596	0.460609038338963	0.646516798524658	0.836805717351923	0.699757164642953	0.660091810352957	0.662708694207964	0.440221270518776	0.691558191361672	0.540733486217085	0.711403398122578	0.667452594364515	0.787967906209224	0.815931514651934	0.740866633035831	0.873351689889313	0.656966506700074	0.754077315039865	-0.144004574979457	0.780315606740575	0.553228857253106	0.738215790403713	0.679574052307504	0.384056008236373	0.00652209521292082	0.546119428712198	0.843451229571543	0.668531296321982	0.679862692724663	0.809734049412594	0.757608197933066	0.614106740379311	0.779603202791358	0.785446542651277	0.765461996279425	0.803281790551912	0.725634875968062	0.628233399271985	0.613260536310452	0.808715762830247	0.699557556893812	0.663268857658197	0.709867090429303	0.512821673704519	-0.0228510837917793	0.438093912470944	0.194943718288915	0.651265918685533	0.792934520762494	0.804668344246945	0.29960422034838	0.606840256953646	0.653418485314633	0.471663238494899
