""	TNFRSF21	NOTCH1	THY1	EGFR	ITGAV	LRP1	ITGB8	LRP4	LRP6	LDLR	LRP8	SCARB1	SDC3	VLDLR	GPR37L1	CHRNA4	C1QBP	CD47	CD46	INSR	CD81	KLRC2	GPC1	CADM1	NRCAM	IGF1R	IL1RAPL1	PTPRK	PTPRS	SEMA4C	CELSR2	KCNJ10	ITGB1	CD99L2	TFRC	PTK7	APLP2	FZD3	PDGFRA	TSPAN5	TYRO3	VANGL2	CANX	ABCA1	TRADD	PILRB	TSHR	SMAP1	RAMP1	SORT1	F2R	CELSR3	RAMP2	RYK	KCND2	ATP5F1B	ANTXR1	IGF2R	NOTCH4	EPHB2	RACK1	CD82	CD9	ASGR1	ADCY9	LPP	CD63	CALCRL	SIRPA	ADCYAP1R1	FGFR1	LINGO1	TSPAN15	S1PR2	TSPAN17	TRPC3	PTPRD	ITGA6	LIFR	RTN4R	AMFR	MCFD2	NOTCH2	SLC16A7	NCSTN	ERBB3	APLP1	PLXNB2	PLXNB1	PTPRA	DCC	PTPRJ	STX4	JMJD6	KCNQ3	SLC16A1	CHL1	LAMP1	RPSA	NEO1	NRP2	GFRA1	NCAM2	BMPR2	ROBO1	TSPAN14	CDH10	PTPRZ1	ERAP1	NCL
APLP1	0.965595702566157	0.926782226514269	0.958451424041601	0.78782571237399	0.868855478893074	0.920904226062819	0.845285061268085	0.864887710095443	0.861809439001666	0.891836586512791	0.856781856356555	0.950276361973056	0.942765751815827	0.893515453763135	0.948327994446199	0.940155193927049	0.951882216892372	0.867964820526474	0.806357139155689	0.877942494035906	0.962203804170241	0.829796313847939	0.945202213038988	0.955304568499229	0.861705557413613	0.867157824041145	0.825152340517401	0.868166780953512	0.750271496153834	0.888938100579631	0.905450826208994	0.919487664501342	0.8900451518632	0.91412744949767	0.748591035683009	0.857967909227292	0.870209226797076	0.881043296326621	0.763753079073086	0.934804617298612	0.94053754364366	0.872198855531163	0.900128550958911	0.499696793535116	0.922773962954377	0.851732656301443	0.763872131653936	0.937286782959781	0.825968294055124	0.759991857734145	0.912257284524386	0.924108269472425	0.932543573575795	0.887644872646025	0.763741833721893	0.971595581834567	0.873858253040504	0.890491762651286	0.784005435370392	0.917915514252547	0.947604854977072	0.866708231802519	0.752043443374551	0.803876735298492	0.828302367500564	0.779776885296199	0.96203345131847	0.653323780153291	0.857222258217649	0.827183782666461	0.8372534922716	0.90753520634425	0.916824021005655	0.876761092657574	0.928461191638434	0.821382518031721	0.63163597483771	0.833593685665471	0.63867540050761	0.955306871817828	0.899196240621674	0.902039671265639	0.789067975107956	0.814977646129124	0.92106984491353	0.918285571035329	1	0.867571610053925	0.945061940555684	0.922704759461131	0.722224758743919	0.838041239519175	0.893001275873329	0.841360476851542	0.767021832073547	0.87416533264144	0.798414123556126	0.958855088696921	0.952904939603115	0.882515456342839	0.536132162349512	0.883478324054371	0.801170368435298	0.864061432208712	0.876099676010386	0.729017064764222	0.67671233502793	0.832524169666624	0.841099977287374	0.825096023479202
PLXNB2	0.88895224870313	0.91577859138738	0.880305281529634	0.869807765231231	0.898916758460097	0.920987102624688	0.891463085958172	0.897178289423841	0.890996616075725	0.894279001041365	0.894965923521073	0.884850705657527	0.913339301096054	0.875791393202599	0.854215999123066	0.88040915125059	0.859774722249559	0.894375579991841	0.864242383057599	0.907178780528927	0.902627016562278	0.859085961691927	0.886011820552649	0.901576661405988	0.907423177521233	0.900157633308722	0.866003269699898	0.900106871903962	0.812733250656643	0.875751893452691	0.890313168963007	0.903711297308897	0.910620555103348	0.887802020669747	0.85097227224426	0.851167392284103	0.893437145135447	0.90103595061838	0.85201519967278	0.914462494939925	0.878627695259171	0.891896842793305	0.909592114934831	0.685911949702528	0.8412444708939	0.868071148923326	0.812955219363729	0.891034640509776	0.819793149961461	0.819643192654258	0.896880496193009	0.913925517963348	0.855282092780598	0.898874510138258	0.831628248587853	0.892061607972654	0.903739150287089	0.910433426666254	0.791185824427917	0.874360652988225	0.884033524832229	0.878123586934841	0.753571744243427	0.824243791451503	0.844895978782937	0.862662714878135	0.895366167950189	0.79933013134086	0.873372298050392	0.866647528399387	0.890970751746976	0.90103351687956	0.832982729504247	0.883457276899889	0.853748499215643	0.844169886052624	0.743880984461872	0.831639262791403	0.757324963263222	0.855448149639514	0.900619883138059	0.903289968888143	0.873136660085112	0.846362698903997	0.896871263957569	0.897749270490845	0.867571610053925	1	0.910503929626723	0.907484904192037	0.77666177089895	0.901789381704919	0.900833098203936	0.869080890104318	0.834784304091863	0.879696735165165	0.863514071039165	0.909678933073278	0.885464880588702	0.862584506807344	0.663956324906994	0.905758707611009	0.870573732223667	0.897837911234775	0.90198626559296	0.800606542786877	0.779625911467663	0.877925992558109	0.869970506484354	0.859769617146528
PLXNB1	0.966983052928394	0.973038397583771	0.956847363507909	0.886773072892732	0.936185062401822	0.969773104430318	0.925467285040503	0.936825918504567	0.940009735930865	0.94878579836722	0.932558000472035	0.960295221433593	0.97081417723976	0.911681343916769	0.930567541428446	0.93932737618818	0.935853405605945	0.923674470802332	0.892514797459911	0.936305397055307	0.946423188585896	0.88714378301236	0.943442325072532	0.965487704431929	0.94075932976849	0.946245152987783	0.90059369599481	0.933174983584541	0.846335292327357	0.924354317468174	0.9524326561395	0.957968321236959	0.933918639763495	0.926304569909664	0.830304902108325	0.893134974465726	0.931040345543965	0.950315308327811	0.866066053116895	0.956902099156798	0.952348184997681	0.938966939477068	0.947946582055692	0.569240190664448	0.899048554575145	0.909972137235116	0.85403224007002	0.955254521406488	0.842100599365499	0.807170903947336	0.943421867681165	0.968706792744802	0.914651599994828	0.946619476747549	0.833368487587569	0.951996837563342	0.938687569616566	0.942400044324139	0.821765333790903	0.932166974379193	0.934717297294141	0.881279165179717	0.707102155002323	0.835407074306982	0.870916217234105	0.86923833905708	0.932790738750752	0.780035585521215	0.882224876254374	0.888331037958723	0.917678547052581	0.943689550031582	0.892755190420399	0.922436645010505	0.910380538291759	0.880621481046531	0.739949293010071	0.888885877090797	0.742082114333947	0.921891825909538	0.931686988311337	0.939989815790934	0.880739977516114	0.879454783318609	0.935660711819857	0.957090445354644	0.945061940555684	0.910503929626723	1	0.961242089528947	0.805678458992788	0.917221395057511	0.92015542975738	0.899307193932789	0.845030867829303	0.925216761874419	0.886860297620537	0.955145330568628	0.944164071682161	0.93258196899611	0.600657886828317	0.949863236062881	0.889087452228841	0.939226446737871	0.944484050210071	0.770773209217273	0.765586018112581	0.91438137281246	0.89006831202425	0.889815741270889
PTPRA	0.957916361830859	0.979359135066507	0.958319080272117	0.920504915678473	0.972466027635908	0.977693721590287	0.965546843078724	0.96535513009831	0.969644317272424	0.955873498833532	0.959601437829559	0.956120109585471	0.972699099762919	0.933177698808963	0.925210834644374	0.929608768240988	0.936222446420244	0.966408680330371	0.94485750690365	0.957839643004199	0.95138846477237	0.917855567647214	0.95210492587652	0.971377927895272	0.974021788697053	0.967640011010021	0.947765445632067	0.957355917205615	0.903870625206479	0.916487522540735	0.959640744829973	0.983731860415464	0.970792321707542	0.952958616792609	0.86542454698794	0.907382501989593	0.975151725611523	0.976395735547113	0.915087275589289	0.974406071999582	0.955860569481628	0.955887900577274	0.984086512777787	0.624634526099188	0.907913809624633	0.941927032307204	0.905425121848632	0.973360142520198	0.868559759226846	0.846547598658562	0.968589010419242	0.962142707456823	0.898369990822446	0.964477812203138	0.882639210891535	0.944811182404012	0.954644252643187	0.962639248003472	0.856615296457467	0.91325783347535	0.939784510595236	0.876523309515042	0.750816849790107	0.849507385317164	0.909485233002501	0.912773898079512	0.938490275484136	0.837578552531512	0.922898714864056	0.905554976442577	0.941822344758084	0.941640886014091	0.899517497374336	0.92111350908999	0.888730088093251	0.914872203234732	0.789419579658365	0.919489577270384	0.80613810895821	0.908866074483383	0.952015048017453	0.971906323480179	0.892354001209929	0.936008823840365	0.946026461162482	0.945678520370278	0.922704759461131	0.907484904192037	0.961242089528947	1	0.854456525099499	0.919159021320294	0.948380535196869	0.938105305520446	0.904071226174256	0.944897505791678	0.938368034904635	0.965632117898676	0.94366289247532	0.951355958598789	0.680787057979826	0.972821967349049	0.941477018684136	0.969890790027493	0.977173754932313	0.785313519966934	0.825415112105541	0.963694300401059	0.923469702561527	0.95116127436625
DCC	0.785752179562202	0.836238242284528	0.785731023033062	0.886839911265382	0.871526509152022	0.857959847368849	0.894653339730723	0.883472637233595	0.878538802987521	0.860560217313983	0.845087863914688	0.781693100629647	0.830826975004517	0.802058183163041	0.741790506177044	0.745886972195909	0.753727236944324	0.856124921055329	0.867809284362929	0.853221927498904	0.776556179279844	0.853489306493263	0.774715175640076	0.824644696611535	0.879422970594948	0.869104830480897	0.865114263790036	0.835768011609722	0.839414522265947	0.797596839787777	0.834341312910033	0.847659686449339	0.84481229742146	0.810429039687249	0.791821550432819	0.787075826882164	0.853988451406208	0.863902997252834	0.887529377212939	0.84199743986245	0.812577594859851	0.843027688549259	0.861254567205298	0.584762897636292	0.713553391883572	0.831993792703794	0.843549148550584	0.818232353193556	0.797628358004469	0.782544139681126	0.836042677236758	0.82846839345445	0.753167853724518	0.85358421949259	0.822263424195573	0.762878792852117	0.827238577464586	0.817992630805383	0.712090571645167	0.735480412121729	0.761473625613197	0.782978951852084	0.623239446830329	0.786292228942932	0.786614245709909	0.866081869462535	0.756101749094021	0.839048240669674	0.799737241952815	0.810850587947618	0.86561505806197	0.822256458181338	0.737858525803811	0.758192353078744	0.726465151349511	0.811494802800034	0.851107938213177	0.768494765932987	0.801916371472972	0.712016113571622	0.805508829398204	0.841571647364664	0.786292371509214	0.866835974985121	0.805920667874645	0.795287576864325	0.722224758743919	0.77666177089895	0.805678458992788	0.854456525099499	1	0.826298125166574	0.819254336528985	0.855533635888607	0.849675126991205	0.828017761381279	0.884158029417256	0.796011539553437	0.771484030742853	0.818687011235851	0.652869992848495	0.871236745640992	0.892172704787831	0.861889333157724	0.868856110178108	0.669261409000611	0.81212134001707	0.877880485614122	0.831370975167185	0.843950938473993
PTPRJ	0.883663624487861	0.92041387115648	0.862334301493946	0.911276895294442	0.940623177443134	0.934490641258686	0.93844946774449	0.930788326259085	0.932835150696743	0.924035189102547	0.933577147911052	0.882019302970295	0.921609178223346	0.883444686007743	0.838923732465333	0.850887894277724	0.825164517046936	0.933452572669439	0.91863073693776	0.933484515943277	0.865515277121525	0.869553770244498	0.870058880933574	0.912694171754455	0.936668004985552	0.940064508695091	0.913868850417827	0.93266506965172	0.875676698894873	0.898144298959681	0.910237088541263	0.917690142161473	0.924077638249023	0.874652700060706	0.87714232963561	0.854019489336302	0.923358575100723	0.929628059785361	0.906626608996489	0.908378560705464	0.874573009829965	0.919367590634028	0.934948379944909	0.682829592712041	0.816867895191271	0.897425694798178	0.868382037130693	0.886976369048354	0.788107138884207	0.850816645342685	0.89321144553391	0.917015600040127	0.814618526290337	0.922859083913351	0.862103817569672	0.851608137814816	0.926612681621464	0.927385823883873	0.799834450553512	0.853733461902523	0.837272375260371	0.859967643606393	0.715331184601858	0.806027691938606	0.848072194586215	0.897107056719858	0.855226998245415	0.83559594543467	0.858983350317951	0.8621599700782	0.917799009869027	0.895851247104969	0.830388254735216	0.864425563104053	0.80489664940858	0.859977230048768	0.826286273868761	0.865543997431885	0.802124987343886	0.810044844974297	0.920678349003125	0.902761408898953	0.893967867760808	0.894397894460252	0.887218680411646	0.920520436155284	0.838041239519175	0.901789381704919	0.917221395057511	0.919159021320294	0.826298125166574	1	0.888516325543726	0.890348982080562	0.87303362269384	0.884763436177156	0.91607644373127	0.89344184881708	0.844714693609904	0.904723418681353	0.666448946947758	0.946186888567341	0.926842641464809	0.93406626927527	0.938470045481548	0.788956871189268	0.821379819713632	0.928839274641512	0.915928361493569	0.910427488956748
STX4	0.91976757151442	0.945366967774931	0.93043861532797	0.89224325595431	0.934903050724777	0.947792559493304	0.917498191070141	0.920377158956245	0.920851912015235	0.925020895633501	0.907568036187827	0.916999532148581	0.936428510055996	0.880918356247552	0.891643709783141	0.901437417650887	0.916216037501369	0.922240703728537	0.894871186732673	0.930793015749226	0.945096166441208	0.903255718024661	0.928109192242206	0.92438203426143	0.925516741505995	0.913006915665805	0.89672966729013	0.896797255048741	0.850466473029826	0.877439256975062	0.920543228700724	0.942279449975319	0.940614965857452	0.90545511873876	0.874426723891335	0.875166097133734	0.93023475226144	0.931004471930923	0.893886105142405	0.943824664996929	0.921874586915792	0.90554695847031	0.937215165159731	0.668417372498183	0.88643839072927	0.899691256345441	0.863112294756568	0.946987911799932	0.876969999005054	0.819857898176512	0.933047939330339	0.918973415819056	0.889609763181721	0.925664091031714	0.843967079284178	0.929158365225523	0.924691069391942	0.923187064767368	0.863565940684146	0.876658750536145	0.935741988130694	0.882233969669478	0.775282686656354	0.836980232237681	0.866120770496669	0.888675424502504	0.940119691872847	0.80485250897239	0.904134621134734	0.870405118297333	0.925350207102342	0.929681853047376	0.857754436769114	0.895781404777802	0.877260688556726	0.889323811131881	0.76460187273211	0.852710922613821	0.764299066853327	0.889580127856769	0.915512599256869	0.942952244705998	0.864755315140617	0.891747771993633	0.930364869666772	0.887080505944326	0.893001275873329	0.900833098203936	0.92015542975738	0.948380535196869	0.819254336528985	0.888516325543726	1	0.929482228072078	0.876835198095922	0.903231192080763	0.902752293938648	0.942181799920444	0.931918921241379	0.90174684079763	0.709203645810979	0.924672827383393	0.894641681349556	0.923309182774146	0.934286018503717	0.839824550273988	0.799330159066365	0.918021667420551	0.881011649605742	0.899836280234637
JMJD6	0.881222264111436	0.928150234812557	0.897279779087941	0.910735907921408	0.931522198071737	0.938640068524824	0.924824413107664	0.934642363833267	0.92632714619764	0.919028888755704	0.912585423099143	0.874115386074545	0.914593947251249	0.871421412883213	0.849067923607347	0.856185581058146	0.873905183165597	0.927358470108297	0.91390631045569	0.921238305264271	0.902223135107139	0.91084712062271	0.897650608169343	0.9004503143163	0.93725785349181	0.916349689651118	0.922387017655241	0.911497293564333	0.887454257238085	0.876795859999495	0.912499173179484	0.936464258820059	0.938020479316385	0.901342882012607	0.869493883753379	0.864355641350488	0.930232311715835	0.929316909024005	0.919741370857723	0.930519354660345	0.900480874751318	0.89467122076178	0.933277721097597	0.678447958951962	0.845135007905567	0.921636281716615	0.89642407231992	0.922189294322819	0.847248337187645	0.82324952896066	0.921827540245004	0.900793522758961	0.843824686503161	0.927184630920484	0.880833734220057	0.881331255073508	0.915173599774774	0.91234307186002	0.833234773010024	0.840302090204835	0.892590970086045	0.853005163662225	0.715002198863808	0.822531328487533	0.855305682227366	0.907496504724375	0.883848452481866	0.84711871154728	0.874991176109054	0.845147845003601	0.93191346077057	0.916166236341562	0.820929876098285	0.88239871115976	0.820287604095774	0.89351996276674	0.80585715789023	0.858650726548772	0.7864373552375	0.844068305359878	0.900713825963579	0.935345375550991	0.870949135617726	0.910203792908262	0.922098086354571	0.866574097026744	0.841360476851542	0.869080890104318	0.899307193932789	0.938105305520446	0.855533635888607	0.890348982080562	0.929482228072078	1	0.890777705620043	0.90862160787382	0.915563346209089	0.905947318441363	0.889166495071972	0.890397063152648	0.726754589190382	0.921928464313869	0.914621842407081	0.92859354914707	0.937171953613763	0.805867484409244	0.822508307020244	0.932605587442364	0.877554223611689	0.914078034221299
KCNQ3	0.826682984798938	0.893629982660578	0.833007365030305	0.905854021887274	0.9126136092805	0.895469899689736	0.926403168823993	0.905232263082734	0.912973055143587	0.88198436887549	0.896197536548885	0.821895840540888	0.870560193373267	0.849872697506846	0.773562688875366	0.812637429230956	0.79433386834186	0.907407098162105	0.920854171767317	0.895046331681784	0.828946272918719	0.864687052033648	0.834728852190006	0.863140651621543	0.920066024653809	0.911846927899722	0.908070594383357	0.888053576772495	0.872643418937214	0.832491390837255	0.886320834441832	0.901734463031772	0.903842011374245	0.859073496544764	0.857479632011577	0.839382637833496	0.911328399864449	0.900868439605728	0.920278909410069	0.883992501800797	0.838847949105714	0.896778512655346	0.907427632721764	0.653778644046139	0.782854153124462	0.881915377177087	0.886594526114954	0.869947942837187	0.795354059479276	0.798558564306099	0.878443491608767	0.86121366539585	0.76846041257362	0.887414332546079	0.861753711916478	0.80693306743062	0.890139946668055	0.891733813233434	0.799507998079562	0.796601834581668	0.815061143730841	0.808706587951378	0.67979270071649	0.779349071097512	0.841254758002921	0.899549753479609	0.811526736619386	0.847405671063591	0.844796691126306	0.826327617096698	0.90144447619559	0.869130077681094	0.768883768321865	0.833209551493187	0.744527790543483	0.861254700639738	0.830368715650997	0.835212187779873	0.804980253438957	0.763819334806858	0.857371597687831	0.889381527560095	0.84308877933596	0.90405025010904	0.85506302357349	0.848732699737273	0.767021832073547	0.834784304091863	0.845030867829303	0.904071226174256	0.849675126991205	0.87303362269384	0.876835198095922	0.890777705620043	1	0.84764290259612	0.913111955345954	0.85288311192815	0.81541291868736	0.858871892097437	0.699718941319743	0.910377111112351	0.919534586860584	0.916164515645797	0.917113759597564	0.767628866987358	0.832488995518033	0.924110983772515	0.871769253309616	0.903223520176472
SLC16A1	0.919905508705602	0.942846503470897	0.921240004560756	0.884114601250753	0.928489897068811	0.943245474902083	0.931134105660032	0.933486178644636	0.93995017218862	0.927431270205186	0.924150187839469	0.916375745154293	0.923789507260676	0.902930054370704	0.896484411731925	0.893806307963997	0.896962172458224	0.930183417203345	0.91692148238841	0.921193297869062	0.904729845791097	0.89616170434753	0.907105815805188	0.929606491053717	0.942863490472887	0.931191374438584	0.906691066320785	0.922372886882839	0.894806777036348	0.892393021710563	0.906563946377393	0.941271488487011	0.936413095082609	0.915347794624091	0.846705000400502	0.872460969750824	0.942311716128502	0.935891345636795	0.886892194187829	0.929832801482967	0.914057462617828	0.924228564115351	0.946720175974424	0.592837305148548	0.857164480103272	0.900326877352712	0.874023706656713	0.928975561206139	0.814378209136979	0.806652569998613	0.921698107687388	0.92543043928963	0.856984926851029	0.936071282696891	0.854509451734366	0.904884507222187	0.917823539995935	0.922864326858129	0.817742146375271	0.874192152833509	0.901267078750135	0.827894787089349	0.678979460724893	0.819109989951915	0.891108825498193	0.889433111473445	0.892166958318807	0.815878326205391	0.849821282949683	0.844080350590305	0.926027103867116	0.896130349184783	0.85312884619963	0.903450080849451	0.87415845604261	0.901534444742826	0.758978407625959	0.893447037145504	0.756231626626684	0.86072261757393	0.920810852883312	0.935809789236538	0.872970376430855	0.905341792756031	0.894485254633237	0.908276080238731	0.87416533264144	0.879696735165165	0.925216761874419	0.944897505791678	0.828017761381279	0.884763436177156	0.903231192080763	0.90862160787382	0.84764290259612	1	0.8900940558798	0.919003877945769	0.906865722779478	0.911410791043503	0.639653849632114	0.932916353654437	0.900932813167433	0.934304423810949	0.94624502099628	0.766142792656884	0.795924073609666	0.933746243764804	0.877953463403078	0.916693695301083
CHL1	0.858758201234137	0.920541100440097	0.856521114860497	0.957804674670807	0.959412503101566	0.934593315893589	0.967054051357833	0.955675163142622	0.950828099781813	0.920110961303985	0.938949349828053	0.858585955162234	0.914118401975663	0.879608006607609	0.813684178262033	0.844053823349205	0.82267508491055	0.94456518647162	0.948189159929824	0.93825172956121	0.861487741452573	0.914128705806513	0.87051774195665	0.894928614189693	0.962052398385588	0.945178445176711	0.940678886635345	0.924839279726938	0.920531978506595	0.864829766623346	0.919831902637688	0.931274982797207	0.933471502136066	0.884378226200537	0.865686556355272	0.880434789467136	0.948546478728378	0.946445572274463	0.964022054286052	0.918916812933283	0.873818152848596	0.919880281966053	0.94454660188363	0.658254506966433	0.78773180958898	0.911294570941685	0.914958295583884	0.898925853430135	0.854529463176972	0.838466613078258	0.908434386059241	0.900739792379423	0.80307131333316	0.926168127858949	0.901984856393893	0.836513698163009	0.927299881235983	0.924064018224395	0.824864148458275	0.818350206920958	0.839089154208385	0.843817514487481	0.705692995833049	0.823394713138493	0.882188156348252	0.9277449973185	0.837510457002226	0.904592905479819	0.882023451777154	0.904297537393903	0.933387145658257	0.894814300882622	0.793770885200691	0.858905473033592	0.781811719934126	0.899728894696289	0.881783202920536	0.872377570486412	0.886354270283844	0.782335393003983	0.896568110867112	0.93342069866105	0.902395825335224	0.940012658336668	0.878915312134566	0.874036134398084	0.798414123556126	0.863514071039165	0.886860297620537	0.938368034904635	0.884158029417256	0.91607644373127	0.902752293938648	0.915563346209089	0.913111955345954	0.8900940558798	1	0.873108419882302	0.843307974825711	0.903349084982849	0.73840846837924	0.948247906116544	0.969627414847834	0.95714322350058	0.960263690380302	0.762923133347009	0.895248384941396	0.968457559282862	0.916132334239736	0.942885391266064
LAMP1	0.965589569465077	0.959215375433572	0.962191825989141	0.856980775865883	0.931426803830948	0.958304092050964	0.913767180192325	0.921179193942243	0.925719111174818	0.928328436748632	0.912970274086113	0.961656962049741	0.95910397455949	0.929715078141011	0.944569890667279	0.937764799348869	0.951432604075119	0.927792303327978	0.888429707330378	0.930187824330245	0.972903589536229	0.879688170996061	0.957293341531976	0.967428618244571	0.924005963430546	0.925242749084951	0.88923381544418	0.919789051489394	0.845134162806422	0.904855127211212	0.939514809724434	0.962931441612734	0.949290102449152	0.939160100973698	0.850917747857298	0.891110261672622	0.939516889945057	0.936932769485216	0.849863309277738	0.962706051342124	0.951012868165721	0.924382030929381	0.956184142282121	0.626687821334625	0.936635878976118	0.904485744883219	0.83938277937728	0.960173032613058	0.847431472271483	0.828658812193442	0.946084681642103	0.94644277284191	0.909569364217007	0.93075584778235	0.831104363191821	0.964383280896922	0.920868531218199	0.943218572377935	0.845492980087946	0.927277776642005	0.954808453156053	0.880572110090302	0.801391352679639	0.829025845659903	0.875407485780373	0.869720245321595	0.969435056257572	0.750289946179976	0.910645741254034	0.865112706325712	0.900134820277018	0.923002276437362	0.914382667494856	0.906280586930761	0.913901697107127	0.8772761185438	0.720068267923287	0.892189035545658	0.727599377610735	0.937424075664477	0.944414515865246	0.94877702862273	0.855439838776894	0.887208387551777	0.946627888143064	0.93876802110239	0.958855088696921	0.909678933073278	0.955145330568628	0.965632117898676	0.796011539553437	0.89344184881708	0.942181799920444	0.905947318441363	0.85288311192815	0.919003877945769	0.873108419882302	1	0.954722120061135	0.929377077332891	0.640662707612598	0.935419636025646	0.882524639603033	0.926132301047605	0.934090210796566	0.811211160826742	0.756975708614783	0.910256488649506	0.901566548357914	0.905906192874036
RPSA	0.955546486740714	0.948751769489679	0.986896571021685	0.839277399267397	0.889827661483971	0.945964504909153	0.86991893938625	0.894214731619075	0.884797299910427	0.908358946406878	0.863360118213516	0.937909024661398	0.949345131952095	0.877549598704116	0.94725145070884	0.953366136728226	0.987493280733931	0.882713670828885	0.837710238414855	0.895874722761825	0.982318386270461	0.904427782223762	0.975105282514614	0.940917748494753	0.896293923856324	0.881609361309152	0.857070195986189	0.88180558556139	0.780886239652583	0.889457040692468	0.913063414267371	0.937094839022277	0.908053011354577	0.929218829087879	0.772320286704834	0.881653655380946	0.89277086506005	0.908989246536598	0.835189728828287	0.951392062868637	0.95043103126628	0.892359956909408	0.913425491557504	0.521351044042393	0.925997801067505	0.885663317602764	0.807572912205627	0.977999946098457	0.903677690335358	0.725694175418464	0.939804686159117	0.939487779786931	0.968779163127233	0.91651424701169	0.816541188186574	0.992290838323263	0.902143858441302	0.89326324875933	0.833487389750068	0.910170031510271	0.996169384936439	0.886695394609273	0.701160219898494	0.866755805279339	0.849321405612759	0.811571999429883	0.975046915906349	0.736754755206902	0.86563531469976	0.841414281426513	0.893508584211767	0.947897582805165	0.879755299909435	0.905864692747647	0.942570159192437	0.859002650374809	0.651842514962711	0.828838913038384	0.666125183483543	0.965334155271116	0.899175442467227	0.933109705249561	0.824469144072405	0.840058493906871	0.93808682139961	0.898085818752851	0.952904939603115	0.885464880588702	0.944164071682161	0.94366289247532	0.771484030742853	0.844714693609904	0.931918921241379	0.889166495071972	0.81541291868736	0.906865722779478	0.843307974825711	0.954722120061135	1	0.877690037255704	0.574020957683875	0.90234558851545	0.831839919202988	0.887752094335342	0.904074202146758	0.762146019307563	0.744676275929415	0.871982076065692	0.836805481422596	0.84712952306286
NEO1	0.925041102087314	0.943316608865118	0.900083589329394	0.879962619176413	0.944632501647107	0.93654429683228	0.944358648803559	0.936994831059871	0.945134591094376	0.923657761770617	0.940666076219602	0.934928896868426	0.932775209224563	0.91472818780761	0.894419870513831	0.889080155606318	0.877962742757297	0.938696201494378	0.928855801143051	0.943603711327902	0.892527411702596	0.858851202133358	0.901187569384619	0.938195367747715	0.945157234089507	0.943209223366889	0.924933255294807	0.9298677371623	0.898318471008408	0.889283020149202	0.918718719004923	0.956058338024917	0.934806285619884	0.91595679974629	0.846918644378861	0.861034254245851	0.949602038836451	0.951933746896224	0.876113267715141	0.923989912105962	0.904402832326477	0.935879078235936	0.958928608173857	0.585032513441674	0.861571200359344	0.905693184514459	0.878639990137046	0.91575341141064	0.786285680314583	0.842247236772824	0.925884435731253	0.913998280468125	0.830233188652943	0.928663772609304	0.844788584917396	0.883987634587466	0.927962311596923	0.932608755892998	0.81346397210552	0.884925167128194	0.871850020146516	0.827313276727734	0.724395036331534	0.767158036477206	0.860620329221253	0.887538335908737	0.876273389798304	0.783878789292703	0.867396887388508	0.8606944599135	0.902678528835522	0.888299331512732	0.880019078788295	0.878300351208024	0.848525198732865	0.880997371579135	0.772277086301027	0.902698427524061	0.776648133613697	0.847722976812745	0.926283443228061	0.934768875151373	0.846590957985379	0.899285975495112	0.896577276554158	0.912417557202476	0.882515456342839	0.862584506807344	0.93258196899611	0.951355958598789	0.818687011235851	0.904723418681353	0.90174684079763	0.890397063152648	0.858871892097437	0.911410791043503	0.903349084982849	0.929377077332891	0.877690037255704	1	0.616471225901225	0.94856350077856	0.92221574877295	0.950818151781266	0.950643780172695	0.752552910754419	0.785759346932953	0.940207531948067	0.901031192617416	0.934234503484346
NRP2	0.555565695776929	0.65958586306911	0.561144575263807	0.714930819977188	0.696693334795307	0.674344337966181	0.690412025133485	0.683508443493422	0.688000243318512	0.641427744851088	0.699641324710645	0.582700468064463	0.631916430359646	0.61743550419452	0.523587560617688	0.55802006712817	0.552923859655492	0.706299955218905	0.692213926045046	0.702638006552809	0.641982594302221	0.646213186441807	0.575424153908271	0.604332122175462	0.694536307361828	0.681865765955116	0.699534464538905	0.632968871581278	0.699809179609394	0.609837392346026	0.667108422192019	0.657407575933976	0.720676571028913	0.61610822055904	0.780951958220256	0.661236873191948	0.696842719537203	0.673252554556044	0.683406860254081	0.673874707601369	0.607311159096416	0.656565473936207	0.684463523922861	0.858189205854243	0.558225693633056	0.710686529003956	0.661572226264057	0.618991505599462	0.618256574847769	0.750025364247997	0.643242468707588	0.640747548669647	0.520514912011658	0.650339225242077	0.624079845123239	0.57861050498723	0.651058602445339	0.687903478879748	0.647994010845786	0.574105803611195	0.59840617785135	0.628751724705058	0.726315173052809	0.60670400285602	0.652625337054284	0.771202150932986	0.622792776608272	0.677738813374423	0.775568666436135	0.704883200054763	0.680113112452077	0.619775733173665	0.540358777667883	0.62379626284363	0.525551824599629	0.647138568416365	0.710752052806726	0.620598961877007	0.747743657933755	0.516342272721959	0.658222035735773	0.697454746745142	0.685092964072121	0.714131710020417	0.665576558169489	0.592626544030599	0.536132162349512	0.663956324906994	0.600657886828317	0.680787057979826	0.652869992848495	0.666448946947758	0.709203645810979	0.726754589190382	0.699718941319743	0.639653849632114	0.73840846837924	0.640662707612598	0.574020957683875	0.616471225901225	1	0.649327829310467	0.721101630853361	0.697421759782518	0.681410158155375	0.766823324230684	0.690360266898771	0.681299507165523	0.705876547974918	0.683551387400713
