""	SIGLEC10	CCRL2	CCR1	FPR1	CD68	TREM2	C5AR1	ENG	TNFRSF1A	CD33	ITGB2	LILRB1	KCNQ3	CD163	TFRC	LTBR	CD86	KCNQ1	VSIR	ADGRE2	IGF2R	CD3D	CD3G	CD4	CD93	CD2	CD8B	CD8A	SDC2	PTPRC	PTGER4	HLA.DPB1	TLR4	ITGB5	CXCR4	TNFRSF1B	HAVCR2	CD44	CD74	ITGAM	SORL1	LRP1	CD69	STAB1	RHBDF2	LPP	ITGB1	ITGA5	SELL	C1QBP	ADRB2	KLRB1	PLXNB2	ABCA1	CD226	AXL	THBD	GPNMB	ADCY7	UNC5B	C3AR1	APLP2	SIRPA	PILRA	NRP1	CD81	SEMA4C	TLR7	TNFRSF14	NECTIN2	TLR2	COLEC12	IL6R	NRP2	TLR1	NOTCH2	C5AR2	RACK1	EDNRB	SLC1A5	TRADD	TNFRSF12A	MCFD2	NOTCH1	TSPAN14	SMAP1	CANX	ITGAV	S1PR4	CXADR	ITGAX	TNFRSF21	ADGRE5	CD63	RXRA	PTPRA	TSPAN17	CD46	CADM1	CD9	SORT1	SLC16A7	SLC16A1	CD47	IFITM1	SDC3	NCL	PTPRZ1
SMAP1	-0.219899192621633	-0.249743700774362	-0.336366819443136	-0.384792687598211	-0.126203477703933	-0.319259241453994	-0.312901195844391	0.0189811662376577	0.555144822922008	-0.23825800663976	-0.320066391675546	-0.351010754732907	-0.139006189129069	-0.240569853140424	0.281549096405545	-0.05361998420476	-0.296491709000126	-0.294955147374431	-0.264887900686326	-0.1959333485206	0.34823792356505	-0.219852402770811	-0.290771907942861	-0.0773448242106239	-0.294331770334849	-0.208247876240343	-0.188087597145404	-0.333549736802443	0.109856029173839	-0.314660759139477	-0.231708330329257	-0.155630523313659	0.199933492864445	0.866846832580835	-0.308106313952198	-0.329069293042082	-0.2387706926111	0.124244497174388	-0.234283946669587	-0.288502939763016	-0.134073519665395	0.819569993238734	-0.365417518086047	-0.21811428616889	-0.109829410943817	0.972269447016624	0.863575711268893	0.354326700262644	-0.201914454485701	0.932570938262194	-0.258416531367024	-0.235943955857769	0.617187245794627	0.514756254688721	-0.317232154474617	-0.239757266720673	-0.189344970424193	-0.0255747682439848	-0.318280020722277	-0.119387884531281	-0.227203161873266	0.77634685985558	-0.128987945563493	-0.409542259536806	-0.19323869963049	0.675483454632025	0.417242047737291	-0.30637684079051	0.226835695164783	0.32513517255919	-0.170569742333864	0.107701438891175	0.00904101632116362	0.00326386303869371	-0.177766852746091	0.928573786634851	-0.0684186849754329	0.972852886083533	0.194734841061942	0.377149393264913	0.205772546134869	0.886390624822192	0.896103632674209	0.975547106845899	0.401775190327626	1	0.94441581066521	0.862961571847722	-0.137561719993021	0.971983477852814	-0.202612217062498	0.947785534974344	0.587964671860643	0.9006293005667	0.73334861182365	0.987759661583704	0.732231213485487	0.795019660889501	0.958065324774713	0.98011078721978	0.984899354537528	0.900481266515525	0.935523873363998	0.9914651818151	-0.282911421656614	0.956952872528677	0.993292598765285	0.981726708802156
CANX	-0.0352787950236438	-0.206347774382486	-0.10332496768874	-0.268391355918117	0.155589815901562	-0.165920613549323	-0.0740418196604221	0.274531566220363	0.718808423294749	-0.147535917715707	-0.161003311896214	-0.264016605072736	0.107174531104359	-0.010625060089882	0.406666995278281	0.111754936456587	-0.0996951741329219	-0.0474732984574231	-0.218018909766009	-0.13336004583192	0.59057429379345	-0.399378177061561	-0.382686622928028	0.197190918124472	-0.0402188414358306	-0.389697385167185	-0.329653780118725	-0.348498703832686	0.344396620871656	-0.318294911534556	-0.223701047980318	-0.073757948428737	0.347564440089349	0.948406928974335	-0.457631174361701	-0.299665350503463	-0.0494619146000124	0.251198392657309	-0.131628227622968	-0.0454015767537857	-0.0562010138740768	0.925386871732487	-0.442074844126221	0.0409090058891764	0.0377105688200672	0.977625814222602	0.946709071187384	0.566611506524095	-0.350958197179646	0.972806509673623	-0.169664315504309	-0.391531685598664	0.790177551035103	0.699135031651374	-0.288836661340255	-0.0483830756802894	0.0685781530155543	0.242962620653472	-0.220254428407188	0.0250221148794343	0.032149979477333	0.915048763978499	0.0277467704158105	-0.210968992253484	0.0489085162284426	0.816763450124829	0.524475036720381	-0.167299972074301	0.44381379033387	0.485832543175437	-0.0584080073640718	0.368754326563251	0.210082462019498	0.265923984229654	-0.0966274982878586	0.909382556435581	0.129754373432447	0.963029709366003	0.428297658099037	0.558537267809194	0.173924906273792	0.971547858368165	0.978290817369515	0.942604574092074	0.461159450584678	0.94441581066521	1	0.886387433784549	-0.341884281737496	0.925614192857761	-0.360353342965067	0.988009108676269	0.468170565306617	0.970577313019899	0.845764157087482	0.955290177212208	0.848736366246446	0.824514285681879	0.970965159949904	0.950079919737649	0.966177015529243	0.847395062101127	0.942507160689377	0.949691617661803	-0.390196589116768	0.978948465323385	0.952501846013858	0.916082542020534
ITGAV	0.250304812074461	0.070505813715162	0.0820900945682139	0.0117111448348429	0.122306776218006	0.1708198631567	0.0142275523675629	0.318845494140307	0.826232424868944	0.226862243542799	0.11836767288514	0.130188041273203	0.252032453863405	0.168813862200453	0.490148525046488	0.348629884934456	0.111877831212423	0.00397734058788619	0.16192357044216	0.150829587983439	0.371495448181359	-0.397953377278764	-0.275820509536307	0.160291690459042	0.0141661202869956	-0.310061553988685	-0.26356130470532	-0.395835306272948	0.433592038409184	-0.181720016543037	0.104238205811716	0.283815719781658	0.305937828326791	0.835938376667791	-0.385067783616054	0.00398481000438226	0.221634054252867	0.00106513483395277	0.247264510679452	0.0485475559895491	0.292339568252591	0.921308427794603	-0.242714033462531	0.13615521112695	0.238493486031413	0.921021558401843	0.911316045072872	0.397777877760811	-0.397488918467301	0.87911481182494	0.155478365799814	-0.21720512108196	0.62277408744706	0.575619708002385	0.103010105080117	0.229847632912402	-0.0669263590960865	0.0408158904433913	0.118773321319049	0.343875727211687	0.124202068529233	0.842476819927024	0.313921117229872	-0.318338498612172	0.157356580042737	0.884529907648816	0.792436914371081	0.191678679335823	0.258698342925569	0.574960908782443	-0.116706751565258	0.213118897975218	0.248640413844102	0.247476403633392	0.260969193881519	0.708232591392346	0.0306401385478709	0.899862624112267	0.191950486518187	0.404333114516666	0.385818248776443	0.877374691209551	0.883149488429117	0.83747507130404	0.701294983557557	0.862961571847722	0.886387433784549	1	-0.296864556724549	0.926616528286477	-0.19016727985175	0.855019083252461	0.368778488255002	0.920178617385218	0.559393770803827	0.869019435869227	0.66246668405201	0.826383196745387	0.918584078730311	0.863412132607833	0.878386005170669	0.666682023708719	0.889378052001379	0.853327679910436	-0.282955636387303	0.879244958991197	0.890987142301826	0.861168650132526
S1PR4	-0.215565775484861	0.261029532830161	-0.289960484361609	0.0673491507492932	-0.476550916030153	-0.279351907518748	-0.238356372038716	-0.428722201497718	-0.427156927215689	-0.119130058300378	-0.130216480513046	0.0176442930322314	-0.29194222655152	-0.266927478042345	-0.157190265597976	-0.228533527857416	-0.309058846426023	-0.355237840281887	0.133308033979557	0.199173887293827	-0.466741908183892	0.906283847429063	0.750013923048386	-0.430459282832853	-0.30099950634182	0.940436177426004	0.720236597566934	0.438857566464032	-0.392669919866425	0.668791870318715	0.379791031014292	-0.0128385072273935	0.0658882980125182	-0.366875832396364	0.840420641638979	0.335407715754009	-0.271316656126361	0.160766418969612	-0.0919711238159691	-0.19937394170572	0.10207454541554	-0.403559858986776	0.694773182594457	-0.363754058965081	-0.218206117036195	-0.248918358970612	-0.333851917232343	-0.48617461838022	0.876911827895503	-0.268182964330455	0.179352578978787	0.866014309710513	-0.436595665807553	-0.534232320562636	0.0788905131654508	-0.241759945074239	-0.399631500510393	-0.510977947650143	0.116146185915963	-0.120268726729166	-0.409660970055255	-0.46193228599094	-0.198508737106895	-0.238172472219413	-0.365362527612311	-0.388941200696262	-0.252441211542872	-0.186588039922596	-0.157715602589585	-0.150860986011145	-0.095964484073956	-0.445548003467552	-0.265065109093569	-0.485205341140384	-0.0971885651830897	-0.119807343587076	-0.100083687946832	-0.153530407990836	-0.474694379298562	-0.270172032207542	0.404742137678209	-0.348837760739996	-0.320078868631133	-0.185744167337552	0.0595614525381882	-0.137561719993021	-0.341884281737496	-0.296864556724549	1	-0.223780918383033	0.494800939519118	-0.280345623187145	0.527577436038143	-0.390972367217925	-0.39235135152884	-0.234889018448638	-0.32755678068321	-0.289331489236391	-0.301485710154647	-0.252286406420138	-0.238220656329253	-0.00501506377021193	-0.297027472182333	-0.160843976171696	0.722837942189533	-0.307064624865332	-0.141096818620537	-0.183314695588866
CXADR	-0.10976414622785	-0.199382458841526	-0.25052061228957	-0.30775970722762	-0.110557078907652	-0.170590806188781	-0.288135798488368	0.0533565389796693	0.6175847342133	-0.100523186031035	-0.224793184583842	-0.220140675543647	-0.0665766315673829	-0.159873085957005	0.277623512549861	0.031000762958172	-0.22083477535259	-0.232543083854932	-0.169371992935787	-0.138969346971972	0.295336462715403	-0.306261414252102	-0.318097803913822	-0.0615334604028771	-0.250557685675774	-0.268983217070262	-0.237407197639314	-0.38567835565001	0.15940694145598	-0.357875176145339	-0.172517618338989	-0.0459563090029493	0.138619259774738	0.843331901630888	-0.370294358210498	-0.282099023023082	-0.129300798006373	0.00226563264389479	-0.102163565380721	-0.256230353239649	-0.0358072003872234	0.846743062986825	-0.372112124258686	-0.167117151192388	-0.0595872849920236	0.965823692953794	0.877499147220495	0.318889112839243	-0.304481673450075	0.915107185504959	-0.162558409882696	-0.257043360649237	0.58460993180868	0.490499523387066	-0.185566306538807	-0.130559322421676	-0.233224855842084	-0.0666182282775885	-0.213487146787694	-0.00381629845392403	-0.162065017285062	0.787264903754894	-0.0130217205027189	-0.456552412149768	-0.14273936943197	0.72269686180381	0.532543177989168	-0.162253471867033	0.154644765308872	0.356757110142358	-0.250035611449273	0.0756141431453715	0.010677182063532	0.00598801096931712	-0.0624189976929006	0.869426234634782	-0.130067462968528	0.951486972750715	0.141642234850694	0.302422931438076	0.250595634180441	0.875691076092478	0.879961612809405	0.951072032831986	0.467481399894443	0.971983477852814	0.925614192857761	0.926616528286477	-0.223780918383033	1	-0.230185118499132	0.917676085351082	0.495330796670722	0.906470188942592	0.656979497062604	0.975685069901623	0.698442260925021	0.79200371852814	0.963582689581213	0.964715951848536	0.971105086680093	0.82624907057124	0.935305117427353	0.970045165502424	-0.306909652963819	0.937536971355196	0.97954613705357	0.986655590221324
ITGAX	-0.0536501427453399	0.296270495542692	-0.282502462372657	0.0289753932200095	-0.536254539084516	-0.0755504490638902	-0.16925655287087	-0.459184033237007	-0.337924861094956	0.116927103841975	-0.0464137722607705	0.22027093876936	-0.30619106612472	-0.286559858766758	0.00671295856591018	0.0136773031575793	0.0352321276965033	-0.47882879435893	0.378262722923335	0.353798112607685	-0.668147185349645	0.317233519097103	0.101243086147128	-0.58471252030936	-0.442565787449155	0.358454445407298	0.0528528635276379	-0.199215101361345	-0.25288185177138	0.20053459105838	0.380211061700984	0.242715886629107	-0.244451640994276	-0.451478828117199	0.322548448253127	0.263651415688979	-0.0264106678479537	-0.381820889138826	0.149803536499116	-0.282790719307321	0.194587118353118	-0.430052253139897	0.305453628924001	-0.368477377233852	0.11446622554102	-0.270144173226146	-0.443168211498202	-0.655248410525204	0.304172307561816	-0.389907456980351	0.120717527635893	0.402131135504584	-0.642857069864054	-0.316907955359748	0.244944111464133	-0.0476745291637345	-0.375675034406238	-0.606078306905601	0.106048499678956	0.0575766815966311	-0.444636431518478	-0.539456409419168	-0.0489103003425865	-0.155240663106807	-0.330722917052124	-0.410342302854664	-0.156402361216356	0.0474279364063701	-0.566696520417846	-0.36131232490638	0.146032569987274	-0.618217659165833	-0.148979221712672	-0.394598537478184	0.250545642966242	-0.368885680846131	-0.245519557084166	-0.205996267648018	-0.715147918860442	-0.364001978730747	0.0890201711218196	-0.445665413712879	-0.417167334574895	-0.298961698581996	0.126360618609124	-0.202612217062498	-0.360353342965067	-0.19016727985175	0.494800939519118	-0.230185118499132	1	-0.372743845943019	-0.00157689103899597	-0.395332316670694	-0.537977491797384	-0.24987384565034	-0.568266693735541	-0.110125826409571	-0.309993898285099	-0.194198746661817	-0.260016878598446	-0.275969446347058	-0.18427978931306	-0.255774721952641	0.155514320523816	-0.358007735240746	-0.221878554725625	-0.23207699990176
TNFRSF21	-0.102226736137406	-0.252126030236775	-0.127577563162435	-0.281418297024738	0.14849280523573	-0.225340696980464	-0.0856772464341943	0.244573480352574	0.669478834181389	-0.221403300737293	-0.205404480184325	-0.324748097009652	0.0719838204876458	-0.0447968010279293	0.344695464201728	0.0313946674873161	-0.168817734085732	-0.0447228889202812	-0.280774892631304	-0.195845842636715	0.604342305729998	-0.323384920162374	-0.323129229484485	0.197937434099815	-0.0383573044805655	-0.332321644134498	-0.27552678921965	-0.27330737113238	0.285637715522164	-0.295910749818031	-0.275028500386667	-0.151879819143682	0.37459464215127	0.961159020264786	-0.401592230719075	-0.328175348244489	-0.126544365344662	0.328526731682872	-0.206027704187805	-0.057329986643227	-0.120635219286367	0.912929756032242	-0.422308681463759	0.010268397415776	-0.0439532565341724	0.968794091554969	0.929013405637725	0.590243453667291	-0.256413828272743	0.983095874091564	-0.196169094097651	-0.365794074563216	0.801781462297244	0.645735095847782	-0.356892800256679	-0.114719302196747	0.0770271530282577	0.25661543736544	-0.254265882618165	-0.0478881069938857	0.00890250217926959	0.911847812974809	-0.00546038919792718	-0.167513162844915	0.00543908625774838	0.794419720801068	0.465125621975012	-0.227209567963202	0.469499792336474	0.482967317556128	-0.0839492241797754	0.38229127999947	0.153531295102051	0.228317445701155	-0.186525846511132	0.941810287895979	0.135813844611058	0.954903971679595	0.45519914598447	0.536470008492786	0.166879461866688	0.967480116621179	0.97754230218591	0.962966122602659	0.400458535575122	0.947785534974344	0.988009108676269	0.855019083252461	-0.280345623187145	0.917676085351082	-0.372743845943019	1	0.542055748052976	0.959865248257894	0.855764459971881	0.955349691708148	0.886021363516221	0.769941941644165	0.967933575678838	0.940380042521065	0.964853458800486	0.875064144686611	0.906199999636316	0.959055324566518	-0.350200506833823	0.987018306032185	0.955406796168089	0.921686965026635
ADGRE5	-0.368372276914354	-0.261544998663557	-0.321733252919147	-0.208528656407712	-0.225771388560707	-0.39624375184209	-0.227737919185803	-0.214099090936049	0.0788123012854847	-0.36758116833408	-0.30938544376636	-0.28381752716898	-0.239582668800134	-0.277032945661615	-0.138795361622157	-0.377509029593691	-0.534256229539488	-0.12592399439003	-0.25845212862123	-0.251558707625149	0.127881304915898	0.579450858082681	0.479968691483463	-0.137409040785488	-0.220248102841229	0.545997315222122	0.523250377799457	0.421294624761205	-0.0913815053868678	0.272395498161701	-0.105895366061119	-0.262554460131324	0.23495901118961	0.450858369397426	0.513297217911966	-0.0865926201323337	-0.463883206397243	0.549078216570818	-0.332381141317548	-0.21906299670753	-0.133994166067339	0.396919554877057	0.339257085744451	-0.318694092026137	-0.444215505343714	0.509867248588113	0.421365970313381	0.189348871917522	0.563384030641665	0.56634144646421	-0.0420059926625377	0.442500763243591	0.295815078580343	-0.102210613524727	-0.177192316697971	-0.388549530009397	-0.235384495713559	-0.131126916530669	-0.164006286945968	-0.262090582756463	-0.336175431127631	0.355484004867775	-0.115858986156474	-0.189943808828685	-0.362079633572562	0.301801445032607	0.0743313462417154	-0.417737630403507	0.257517471820534	0.296476681741829	-0.383651566302898	-0.00876086060381723	-0.332708968905394	-0.300741247087633	-0.424268874133879	0.613792727148134	-0.142550916428624	0.58160841575488	0.014159641287351	0.0442045735785805	0.571512807891651	0.427248330837671	0.49311984367382	0.630359141033923	0.198769562113423	0.587964671860643	0.468170565306617	0.368778488255002	0.527577436038143	0.495330796670722	-0.00157689103899597	0.542055748052976	1	0.43642100277156	0.303568752256339	0.54682592840343	0.521071670651149	0.158856911466204	0.530924696740535	0.515242189473077	0.505399643494328	0.753536544292399	0.352563852605971	0.603381495236103	0.476555383428972	0.521277359258869	0.591322677996666	0.547429432274336
CD63	0.0942710399527494	-0.154338378858573	0.0553049028908475	-0.0927079136900423	0.276990981753549	0.0197561428367511	0.0517155267936669	0.387177736890462	0.803059580849943	0.0113339431265708	0.0153333117179413	-0.121250937227293	0.215958199102035	0.142803846733602	0.406110083806648	0.173150171659439	-0.0222529418887622	0.0987805351920497	-0.101418635790404	-0.0985867753451973	0.616542138389895	-0.415245533547998	-0.319851400699571	0.315844653024226	0.110581008101634	-0.40668969397775	-0.296140313824387	-0.291481167469497	0.433489443248949	-0.27266345559611	-0.160553381970118	0.0265992051049402	0.412768727073538	0.96319120665313	-0.446551362931706	-0.173421479680033	0.0522924805462738	0.256045474577605	0.00811438958366215	0.0847646141928349	0.0396760398276953	0.964260832216213	-0.379479834828031	0.170925320224558	0.0767787952045794	0.944168066926658	0.964057200346476	0.651410544484713	-0.372969850602972	0.972897114004599	-0.0244833297474882	-0.379983610866891	0.825545987724615	0.669482114668015	-0.145044422796994	0.07340965792541	0.12985466044648	0.308984267213615	-0.0624431102609091	0.13494698601043	0.174642718984814	0.958355902842416	0.210513017682652	-0.104182449740149	0.171659986957624	0.900130536105693	0.637328926883085	-0.0161558167059772	0.483179866339053	0.599186957742338	-0.0788072195973742	0.445332258742415	0.225450329306432	0.348261063167896	-0.00809932016517296	0.843282815682964	0.147548133779343	0.92855158248644	0.467905379378565	0.557415730210726	0.224411389253228	0.967484172011909	0.980494633016586	0.918625809288043	0.498149907377969	0.9006293005667	0.970577313019899	0.920178617385218	-0.390972367217925	0.906470188942592	-0.395332316670694	0.959865248257894	0.43642100277156	1	0.772747283748621	0.916019445025309	0.863781158985378	0.773319540322561	0.967374402477066	0.906996626285966	0.916575986286776	0.775107551311129	0.886584819180965	0.907087556490619	-0.349644833137577	0.965436516250965	0.915113421636459	0.872851397606369
RXRA	-0.159580319569638	-0.326568280313665	-0.115127774698565	-0.326388234874848	0.303857049624062	-0.337593711953452	-0.0368748154158487	0.341377512366163	0.538086960161451	-0.379755027852195	-0.251171457621129	-0.512609245837793	0.0825350613251884	-0.0250744558316433	0.361403584532498	0.00442134475697686	-0.113444330758505	-0.018244691681089	-0.438996327117025	-0.242964081801228	0.780953189103644	-0.402315510863183	-0.439695310982423	0.340386724357235	0.0822717352586451	-0.471817711785318	-0.406904701057751	-0.260530946281588	0.182285661818197	-0.341639968481505	-0.423513988648168	-0.357474252447366	0.441925939465736	0.854957993037446	-0.529348303557278	-0.460550637645243	-0.12683470823549	0.395951974645496	-0.384575430596381	0.0427914511320149	-0.313266219848123	0.724705507823474	-0.586543442592488	0.116125499767468	-0.018159353607275	0.764326686653664	0.755761079686196	0.681054184269074	-0.28326301254876	0.792016535257085	-0.396623264739283	-0.576310596081521	0.869711270352174	0.751478673848761	-0.607513171254643	-0.174208163492608	0.325630712997723	0.490300905117722	-0.386064501000074	-0.196369546984435	0.111416752134318	0.808791124340152	-0.212337635381495	-0.0151292686602232	0.106837874294338	0.605286266532559	0.192973694806372	-0.340698759441824	0.636193394364923	0.322308033532991	0.163717092535238	0.563189109851905	0.335941642081621	0.393472930598908	-0.312677310870177	0.860147413619068	0.324099677521241	0.715867893887907	0.696549245156337	0.699060469053559	-0.158138306684753	0.844354680508383	0.832321726759349	0.759952883900333	0.140326712698697	0.73334861182365	0.845764157087482	0.559393770803827	-0.39235135152884	0.656979497062604	-0.537977491797384	0.855764459971881	0.303568752256339	0.772747283748621	1	0.747986034750049	0.8139054650598	0.675748577798611	0.745245354545628	0.725775360017911	0.779446259288653	0.744001053930033	0.74043490373325	0.758166216939536	-0.490683139194184	0.825072338477975	0.72366736821435	0.687113906526305
PTPRA	-0.224220782451912	-0.324406907538951	-0.322932749250819	-0.403103770780676	-0.101509351996123	-0.28958224870965	-0.316426595747024	0.0221196431517222	0.56223277790579	-0.24183033597609	-0.323508684303682	-0.35879202508953	-0.139194726784758	-0.23437303085457	0.226678637908893	-0.0777737274175848	-0.296093494016783	-0.252090227291287	-0.297562516671045	-0.247747581749938	0.370757103629207	-0.284850471484371	-0.34329144428767	-0.0534455967148845	-0.273018609904857	-0.290596363771972	-0.252948006223886	-0.342798867673955	0.117269127080111	-0.398866855330727	-0.303266744032759	-0.179816652711235	0.155034203744217	0.873017494650613	-0.37100190468668	-0.395938167434197	-0.241115756913128	0.104675071081568	-0.243627223727397	-0.291427803533822	-0.175128526880376	0.835208244563777	-0.420269659268339	-0.210781884145757	-0.145408276339063	0.969254162214672	0.863815756654843	0.38302074466085	-0.262394507136813	0.937370652507077	-0.288468103987825	-0.317444567679403	0.638177834430367	0.519238074334377	-0.325869440955127	-0.242396498411495	-0.18199332539319	0.00611028568882185	-0.331728901679847	-0.133074548759919	-0.207525995144699	0.799189393048723	-0.101660221456756	-0.381160079133928	-0.197108850362913	0.686375541121764	0.41217552914161	-0.293855580433904	0.222231744450328	0.307633469944934	-0.233881706251409	0.129243133114251	-0.0159603864265711	0.00708045454849305	-0.206423005746134	0.922852367290994	-0.117844141584563	0.963780076508394	0.214346005223436	0.352148667162858	0.182957933532785	0.888541708043788	0.902682197808498	0.980498065199843	0.366180452781505	0.987759661583704	0.955290177212208	0.869019435869227	-0.234889018448638	0.975685069901623	-0.24987384565034	0.955349691708148	0.54682592840343	0.916019445025309	0.747986034750049	1	0.754604053455374	0.773747549129268	0.975280380651727	0.991853193993694	0.982664690671161	0.893789127984818	0.934632730087849	0.992474552119884	-0.344731358778146	0.965735993246648	0.981831071165237	0.983538837239453
TSPAN17	-0.0486626396321482	-0.297367144926372	0.115760232151879	-0.152212965131255	0.430793407772965	-0.100722078224103	0.137939382803757	0.411567037209421	0.598739832896547	-0.254107985888558	-0.0918503470396922	-0.297241211219161	0.234729265985272	0.136130833247612	0.19737718689093	-0.022728822010623	-0.105790525782464	0.319062546390117	-0.354970850295073	-0.317555174048605	0.794421283537056	-0.25225452193897	-0.165790221179461	0.492305545914638	0.259618100564316	-0.300338884418538	-0.177993899636681	0.0193082514860206	0.385318159380877	-0.192455506786366	-0.36117754212263	-0.197332552610975	0.469640564511772	0.918558299830136	-0.314428009589171	-0.319429023171516	-0.0925895359694336	0.608400135900035	-0.202088701452788	0.167150854157696	-0.164232846659487	0.863763408385921	-0.328110966145631	0.215431232444219	-0.103299496762048	0.78874800343928	0.847899942768732	0.802231560764132	-0.179813578501502	0.908334579502704	-0.142546931681314	-0.345048476749369	0.871600406006317	0.538226709324236	-0.319790228196065	-0.0415473931283386	0.315932040434254	0.532436564031027	-0.198520913937085	-0.0747074535941329	0.269394810812865	0.915619966513496	0.11010645855393	0.169093693717998	0.166799449779635	0.778736478460797	0.378293127570584	-0.164912218434497	0.685108254795663	0.57916852667094	-0.131140883249528	0.621053759879291	0.121338275325565	0.358699354333465	-0.296304688347304	0.817810553883916	0.277885732423743	0.773889128644551	0.697435520867227	0.562321864177433	0.180590279536812	0.884543342783752	0.89838758998625	0.825053900754834	0.225020277487202	0.732231213485487	0.848736366246446	0.66246668405201	-0.32755678068321	0.698442260925021	-0.568266693735541	0.886021363516221	0.521071670651149	0.863781158985378	0.8139054650598	0.754604053455374	1	0.512667130851888	0.810018376477825	0.71824024111185	0.7613789009566	0.758875193714051	0.641455699011691	0.772282519592376	-0.20564237588065	0.862981602576377	0.760630236965165	0.710286502183458
CD46	0.193542945325335	0.175900986396332	-0.0532691367287545	-0.158552193077229	0.0689593138787913	-0.0238998047419506	-0.0968571107120515	0.311309204145737	0.71828153064398	0.0828493858913397	-0.014916744301175	-0.0285369591518667	0.182307036714117	0.0464160780133356	0.706012558058488	0.446918295233247	0.241552299686381	-0.247789797327926	0.114384224150238	0.276091920242809	0.39507931286134	-0.481066158317525	-0.475923266710517	0.0886338134708288	-0.126340804393277	-0.381383141267273	-0.410492936932952	-0.596330420632382	0.32579143228131	-0.184177707636532	0.132490723900906	0.235187166970359	0.293089234166266	0.747264899800263	-0.515513257861494	-0.0933563816273221	0.256339310882453	-0.116801478831112	0.145368593814155	-0.0235557224822414	0.221975557450574	0.766841411264697	-0.389836144122941	0.100269563931955	0.44747520489754	0.853257342016619	0.802677489132385	0.286033320448809	-0.484213325367182	0.747688375877194	-0.0932006421592645	-0.315169985334706	0.576691468414577	0.751005524084608	-0.106869067261858	0.184281115859034	-0.0171891319891067	0.0304489135876683	-0.0695036296660997	0.254121928013682	0.0591559734961802	0.698253737746405	-0.00668830802644122	-0.409878577692425	0.168376501241539	0.701150191940299	0.587820433769678	0.069962711861473	0.273418864736337	0.330121680411486	0.240523554340924	0.179360454689758	0.495441161527006	0.34767285984008	0.296886235905491	0.669667347097641	0.204646744318039	0.812636767119689	0.2282607082342	0.60834705905916	0.128143838670631	0.808296211118756	0.76784951981716	0.708677748649019	0.635109772348969	0.795019660889501	0.824514285681879	0.826383196745387	-0.289331489236391	0.79200371852814	-0.110125826409571	0.769941941644165	0.158856911466204	0.773319540322561	0.675748577798611	0.773747549129268	0.512667130851888	1	0.760552875884028	0.775927673086506	0.826869811742359	0.614504170375179	0.887187015077936	0.757893826464944	-0.444719454987206	0.788183627069157	0.797502745778759	0.746628455312993
CADM1	-0.0714275778096227	-0.267771762181309	-0.14179800234244	-0.24035987623334	0.0610571413390186	-0.133823811615556	-0.136059692465234	0.176728396406765	0.684238992283502	-0.109206147415538	-0.157275126762202	-0.222738654023457	0.0270475567081603	-0.0542199143606888	0.286047851889366	0.0303210496712825	-0.184112876361277	-0.0706882730154219	-0.189831750398574	-0.175300809710858	0.471187336032248	-0.330876357372109	-0.314430681264089	0.108866222574258	-0.0926824285969948	-0.332047070612222	-0.260942260741076	-0.302067480072528	0.271399389271809	-0.336780780710977	-0.232754289335942	-0.0806241310074918	0.263898602308361	0.922758146812043	-0.384932592209586	-0.284856516686885	-0.102786138962786	0.175286497372154	-0.117029527612113	-0.112943533833384	-0.0577941327801753	0.913628512189275	-0.377328623458909	-0.0410526523928526	-0.0656688217912897	0.969356480329714	0.915659926797633	0.506878120320076	-0.297223726747777	0.964844264610814	-0.129125145601818	-0.333044204932629	0.728945204898015	0.562622439942463	-0.218693769102752	-0.0946245154305793	-0.0479617410031812	0.128119419522837	-0.181588514795206	0.00700976459918272	-0.0455780188976558	0.882548054397124	0.0702497580935347	-0.266365071397531	-0.039211883758357	0.806068192754639	0.541334025037151	-0.153396532397885	0.329078204938596	0.466948014382327	-0.195177501655007	0.264717970925443	0.0744995151004763	0.142381283857211	-0.114210938556733	0.887337856048116	-0.0319243327875065	0.95594367519023	0.306812110893177	0.404399852862406	0.246462405030395	0.92645859001792	0.948697070095295	0.970157206904263	0.454964276881158	0.958065324774713	0.970965159949904	0.918584078730311	-0.301485710154647	0.963582689581213	-0.309993898285099	0.967933575678838	0.530924696740535	0.967374402477066	0.745245354545628	0.975280380651727	0.810018376477825	0.760552875884028	1	0.967414093137263	0.963469694120005	0.853563309211421	0.917099787987465	0.96770929242407	-0.325333181555453	0.978332455869359	0.964728398240992	0.949458626321954
