""	SIGLEC10	CD40	C5AR1	CCR1	CD86	TFRC	CCRL2	CD163	CD74	LILRB1	LILRB2	TNFRSF1A	TREM2	ADGRE2	HLA.DPA1	SIRPA	ITGB2	HAVCR2	ENG	THBD	SDC4	TLR4	KCNQ3	TLR2	ADRB2	TMIGD3	FPR1	TNFRSF14	GPNMB	CD93	ITGB1	CD44	IL6R	AXL	STAB1	HLA.DPB1	NECTIN2	CD63	PILRA	CD4	CD68	PECAM1	PLAUR	APLP2	ITGB5	ADCY7	TSPAN14	UNC5B	SORL1	CXCR4	CANX	CD81	ITGAM	IGF2R	ITGA5	CD72	ADORA3	TNFRSF10B	PLXNB2	TLR7	TLR1	RXRA	TREM1	ITGAV	TRPM2	ITGA4	CD33	SDC2	NOTCH2	LPP	LRP1	RHBDF2	VSIR	PTPRC	PTGER4	SLC1A5	RACK1	SMAP1	ITGAX	ITGA6	SORT1	ADGRE5	SCARB1	CADM1	CD69	C3AR1	ABCA1	NRP1	MCFD2	TNFRSF1B	SIGIRR	PTPRA	NCSTN	TNFRSF21	MRC2	CD47	RPSA	LRP10	IL2RA	TRADD	CD46	C1QBP	SDC3	NCL	PTPRZ1
LILRB2	0.680609388735695	0.0831680381758174	0.449823318441696	0.508875087661006	0.293223186030342	-0.130672459679429	-0.238178194718994	0.873747960826829	0.557208936859448	0.470057348606051	1	0.570995277706748	0.358470593229366	0.278381624589947	0.501457049246311	0.551833928384594	0.649606945563671	-0.333649933666805	0.717750548433685	0.818387325509979	0.210179351914038	0.550954076653453	0.248782330789846	0.285110451128264	-0.437420906246852	-0.245811744699572	0.201341518618114	0.661903696522295	0.387490076620481	0.840997030449936	0.36596472538336	0.760554391996307	-0.0325890971122201	0.108609674294638	0.836530756250301	0.448555928487149	0.586696036289367	0.498069512166311	0.0643454610036769	0.659276190147704	0.669093517638265	0.120594419228808	-0.285386689924344	0.59072987081662	0.708122834261176	0.54555035852977	0.0364642704685569	0.615679090558336	-0.342488885903374	-0.210050288751913	0.71176465329757	0.602159813130206	0.724002662292683	0.626934784723338	0.176652623346345	0.502821650131584	0.731226394440169	-0.0338383566880656	0.536267018816021	0.134338810520013	0.114133584554056	0.386866446580763	0.0509887568982874	0.123897215101009	0.642080527104183	0.763769630295783	0.693496236810387	0.140363624500026	0.432775169619593	0.295615387944358	0.573212241551392	-0.213113047759053	0.0807845905430082	0.289667470601108	-0.0419424854228238	0.0634592213841617	0.54995219150997	0.652398102280888	-0.575458335338638	0.157951404994221	-0.0159538343556539	0.166828974098731	0.143663044128001	0.435391672851864	-0.271763552057718	0.097370330793705	0.263886613987219	0.678408605043547	0.477159007057543	0.272202970270906	0.33784630980067	0.100181152904106	0.440444365160558	0.511993870241836	0.0654420876262169	0.57932752878443	0.59575652613478	0.357721225913304	0.849130727830113	0.560713792564957	0.522683282572866	0.530908729394663	0.371160033179743	0.543265635422731	-0.0585672385249359
TNFRSF1A	0.763869636446153	0.515323133125894	0.465471561780222	0.675435175288746	0.365642413408951	0.341816893601978	0.00527424237727101	0.733022988478487	0.456969720908634	0.549073649541984	0.570995277706748	1	0.608395204530311	0.350913887536597	0.26243154594341	0.737142418311798	0.753920730565179	0.110132802324118	0.831318142939191	0.601428716251009	0.334913163756985	0.433031368783895	0.46265614317894	0.526727621324988	-0.125765416124827	0.135260905964039	0.46579092514286	0.635490038356262	0.455980856038395	0.74138602573897	0.81141476338787	0.734449408075165	0.411288643187906	0.507642380880913	0.750392809467875	0.180153584106872	0.879139218983042	0.872728954670349	0.190792402832464	0.793253072158626	0.728224437539423	0.21686261679215	-0.0362416448686735	0.828532036010931	0.813178390475643	0.524620953458023	0.510921592431688	0.727588095756305	0.204196356461462	-0.170249551698329	0.879652124216188	0.872909521343843	0.698900192670013	0.646430544555419	0.567689200132462	0.0918515967589268	0.757143985041964	0.43243115295369	0.815815101654104	0.33754192217523	0.327355184695027	0.726543794828051	0.0661550829747233	0.640323437936003	0.751776652809648	0.693792805057288	0.760959388259031	0.461368928333352	0.523538432052605	0.817530767389758	0.867010429792689	0.205739583637581	0.18812752277358	0.599136720306967	0.319258085366009	0.398511179171758	0.640791367912441	0.755915334649114	-0.124414218890401	0.714212539027583	0.595043767673459	0.667298328132443	0.428120805755407	0.577483840184772	0.165621584056514	0.329167062649492	0.555759463229931	0.756778833586193	0.836389572113691	0.442161609738483	0.469835906759592	0.720281165074817	0.776224840455986	0.643901861415262	0.672365697388497	0.828368743348691	0.760566624649509	0.835147429025907	0.579462734663028	0.738154370938319	0.85380001438939	0.822070751148503	0.839366819857244	0.842058733270697	0.509606749184363
TREM2	0.71371382566808	0.678356684447633	0.613687042978055	0.628011194332127	0.635367831435876	0.638133382232918	0.482691264548143	0.556510525997074	0.6074422051608	0.623664654959383	0.358470593229366	0.608395204530311	1	0.540622617199087	0.38545046781031	0.728198451093884	0.740993078649575	0.579813348789309	0.70040332212981	0.331311671279035	0.430355870182591	0.512693044374625	0.513618111065423	0.48270921669515	0.307345011848823	0.540260162056362	0.760751827559832	0.440954411094883	0.495972694194647	0.469681894149243	0.758888518682392	0.552100516650508	0.67973521224655	0.825889837524288	0.59306362693041	0.261534413997901	0.578860261451652	0.585520776487035	0.664802354157356	0.728770738499409	0.677358327912892	0.403495989986078	0.463520983166498	0.708086952243904	0.585821173021105	0.502606989346183	0.742576736339612	0.622691641134689	0.602376514684674	-0.116898735583829	0.518454187977945	0.811221171156366	0.487363529587097	0.340782906563546	0.468253244119904	0.00436414362028605	0.672802307245732	0.449416598223959	0.649883855148264	0.658362306588123	0.416019420279913	0.545350635530285	-0.100643339448336	0.803793201324905	0.664986864135722	0.390668586218939	0.658478766609995	0.129001816296858	0.189452713984715	0.400014297389475	0.638640620685903	0.456947326146151	0.443331973376755	0.619945456643376	0.690278896098691	0.505003960348046	0.556550345973227	0.376946322995198	0.135459207795484	0.633884943761281	0.459720645859973	0.277316733856771	0.57514980492419	0.33599483603592	0.37547621055546	0.613542208888875	0.692641193178566	0.575828809554087	0.44799172024762	0.534121989915952	0.482577991552914	0.273681738052639	0.600117893930745	0.166496432128374	0.345927304786029	0.567392773376613	0.532745833606768	0.665807055408162	0.335542121648278	0.560070292001849	0.52286801754094	0.419479775020081	0.432319340592588	0.495727218316617	0.00578889250884884
ADGRE2	0.333187726460825	0.294631102014578	0.683530269696066	0.0914689355734983	0.413778402120438	0.555460463299621	-0.012063644671652	0.300018082821869	0.74060481016707	0.397948748738206	0.278381624589947	0.350913887536597	0.540622617199087	1	0.662541716805648	0.314588254237304	0.355391746536086	0.111979235006319	0.319397032639061	0.242331271411135	0.0095090117920357	0.533462583176649	0.565820436592403	0.310491949029466	-0.233652643430269	-0.0899291344500525	0.478917069295527	0.512271617251975	-0.104253167876129	0.334330562324983	0.347621977572022	0.295645509235644	0.230900964363271	0.531720543040559	0.295661429600225	0.653233978677668	0.40220875645521	0.150567658629235	0.443236401042406	0.444818861111107	0.163267295901105	0.452298147381552	0.291667816633388	0.216747181530925	0.28086649959481	0.324890402630822	0.343571912070163	0.521114322226292	0.433914497456193	0.271415905035178	0.23045681482966	0.505267894388701	0.0910337058966536	-0.000204396429744511	0.107008247436257	0.388731724599581	0.325481301297574	0.183119619469572	0.372676143512212	0.601958122581784	0.212180670741732	0.0955713338906256	-0.333810822575966	0.410372187275027	0.305766260074036	0.4215834925246	0.335892878358637	-0.188513706315324	0.418714564023497	0.245154419122944	0.268532527030619	0.503168971294917	0.69923724180216	0.53205030376495	0.433916669091717	0.204460412472637	0.571746907243249	0.211143898695772	-0.147793530118212	0.502719100391746	0.221607879190442	0.079994686719926	0.205920920661782	0.544784619961257	0.321771499139562	0.176359270116549	0.33247257017074	0.120358131818522	0.214834024248078	0.764747607675456	0.308095101204062	0.22631735938402	0.175882673821175	0.239146600044904	0.285732775493835	0.241992803735609	0.424823258924803	0.443586528776538	0.393983771840216	0.236758183472734	0.369406291654836	0.24198679548302	0.218184357535423	0.312342175718475	0.0231798062746537
HLA-DPA1	0.367873960932658	0.109511387118956	0.49663377884465	-0.0313101830488643	0.388190999968613	0.0465846920850736	-0.198588650891428	0.430722201630615	0.93077751601888	0.407926089790131	0.501457049246311	0.26243154594341	0.38545046781031	0.662541716805648	1	0.271206671085462	0.378963684336153	-0.169741624306068	0.276481990940052	0.382676393109938	-0.0118879906209994	0.695497411360073	0.440685738118069	0.0870571532644816	-0.416349630811373	-0.406447387008799	0.238223002841251	0.73091127428193	-0.0830829764374988	0.462747740539432	0.232816232525217	0.401700072176248	-0.113591041818842	0.346802322441243	0.410457350876493	0.975353371109493	0.340132893472249	0.179114161023471	0.340022205864543	0.460910817084336	0.241295520237261	0.428140361851063	0.0235685036027046	0.161027183386625	0.286321149018999	0.513799115460751	0.0322818145266026	0.592133109248173	-0.0177416917305936	0.396261863349689	0.300369354092807	0.410633417711366	0.217158929138327	0.129159668573438	-0.112373816918955	0.721083793722591	0.438109080238489	0.0581550102854179	0.355870007295147	0.344766558499341	0.0450534732421334	0.0705792489367266	-0.386229057996641	0.10813324093119	0.315113991002044	0.63404809126205	0.458611425748967	-0.191169835664954	0.455062101705067	0.239383509372201	0.243525625439003	0.0664145507895145	0.606760983342096	0.459087471779848	0.150889757359314	0.155426056642403	0.766710535136763	0.410625142566896	-0.552570008692076	0.260676339581068	-0.0541975820917745	-0.145783743475402	0.157800259082132	0.697412832723489	0.156363824856813	-0.0105944058600172	0.167693174506517	0.199294991817822	0.215732861402179	0.639076716565681	0.486636383244987	0.0974104202172152	0.226059598549952	0.347836621860991	0.104854412884082	0.284844187299742	0.601070418899235	0.365182111813555	0.67186231809266	0.351951489237893	0.351371219521102	0.362144998766071	0.147355400243194	0.395274162133549	-0.073383282237598
SIRPA	0.767074771174819	0.587592362720954	0.582978086558109	0.715273296064934	0.557345256771873	0.374770302101966	0.333918239927049	0.73274127838094	0.465099630273831	0.491243823612792	0.551833928384594	0.737142418311798	0.728198451093884	0.314588254237304	0.271206671085462	1	0.775063186775271	0.269069694788278	0.780877608036539	0.623315323412526	0.585225543775726	0.483493895060086	0.331670606765702	0.52049614673405	0.131789405523601	0.383264876227853	0.535756307606261	0.555254869710308	0.731073257454797	0.652697709966123	0.768510024188236	0.761088312006464	0.520981956555079	0.59565856638825	0.736902145846678	0.170290046991825	0.719939407557267	0.815589881134436	0.52486232408916	0.728412305170352	0.83545133823925	0.32479133020276	0.23180049604897	0.839222089615154	0.730591491246712	0.544090185707361	0.529189704364763	0.542443265421306	0.274054631147302	-0.303235890763759	0.75362471480687	0.816070336346943	0.691544493229422	0.597165291354566	0.60989452100411	0.132671444262242	0.755265692946112	0.462933549679608	0.702111167332482	0.381076226863764	0.173622376790071	0.72563618626582	0.1502044022918	0.631520867692246	0.721248081692448	0.489593370597569	0.695803161871846	0.448734140049559	0.399454845360897	0.582650479267452	0.837172797368271	0.156081818424779	0.103405690987028	0.489596035583876	0.380177386939988	0.460765016175872	0.528280398296104	0.684062601717173	-0.00817308954949144	0.554753977483743	0.574213932539571	0.460017805893558	0.552333841342415	0.350031723674115	0.0395968557915183	0.462641545400952	0.757828258701775	0.776950737504364	0.693992516606204	0.285079168182078	0.505087508789459	0.4415364933792	0.692405038866061	0.423710343182516	0.42652781261871	0.752886323878559	0.576755270030889	0.662637342336331	0.525871621653312	0.728230700306749	0.682730800672844	0.627947173146338	0.686737079713197	0.666307859916947	0.254439937461857
ITGB2	0.934902712924346	0.667781754168044	0.570494359086794	0.811520377019853	0.642802288551137	0.305676270571773	0.25039533702157	0.84660411925988	0.605962377192609	0.730598680248403	0.649606945563671	0.753920730565179	0.740993078649575	0.355391746536086	0.378963684336153	0.775063186775271	1	0.286211068141752	0.871254006400036	0.718529081903812	0.406958317834765	0.548113297961581	0.474595433036253	0.672669405555538	0.0636172850442864	0.277269157694121	0.678292809420911	0.656274410436111	0.561053659338401	0.817785303115031	0.74922595715884	0.817935744471239	0.503515881788116	0.608491397149528	0.8524963084031	0.252844645674104	0.746657458557787	0.766634511062678	0.385986425893104	0.86528155382495	0.892527235669584	0.250382817599151	0.161988135797792	0.854701542033961	0.868979928926364	0.636268120317184	0.587654380025672	0.70263216412963	0.203721115752825	-0.176104524771099	0.832018047549332	0.840776599168103	0.849028371930692	0.653066736123122	0.532166771701964	0.158770526162414	0.838506275993659	0.472369479653995	0.735545408501284	0.440732596817914	0.426810130767985	0.654823293782763	0.14190577760473	0.598883946991208	0.849829071352267	0.708453936198205	0.828661349770199	0.323078008364747	0.377886854554339	0.53467659948082	0.77568627185361	0.159714491490087	0.290300419739114	0.693730857905278	0.456260684133186	0.519118082348299	0.639593037114735	0.7194377602696	-0.118708642930536	0.558722213605389	0.370936195795872	0.457984573666165	0.446066722947152	0.330914922895397	0.207952782660202	0.588842191361618	0.571024864753023	0.870401009109905	0.719337542570222	0.448943252306791	0.560574107711432	0.332546331645709	0.646215356911246	0.36665114483586	0.302241213473263	0.859302355909281	0.753940289270734	0.719946853042188	0.65204492662538	0.713268313902789	0.678856580757453	0.72157388671966	0.578873594128182	0.758539772307694	0.0324761772044554
HAVCR2	0.253723207095727	0.672224776924899	0.151936519047737	0.402430375624505	0.447148092563688	0.681520290127546	0.78163565779005	-0.0692982718309882	0.0689421499764155	0.370719926966865	-0.333649933666805	0.110132802324118	0.579813348789309	0.111979235006319	-0.169741624306068	0.269069694788278	0.286211068141752	1	0.16886565162913	-0.275841983757926	0.257191253751851	0.0782154221540154	0.32495587019912	0.389646575005853	0.787934960303142	0.837424178232531	0.71783562425211	-0.218672019250241	0.246080679161305	-0.161159821215921	0.366350644822461	-0.041599462977148	0.775213066163142	0.674610772741464	-0.0102178197094614	-0.289584277912637	0.0673999413635061	0.186896459502726	0.543562080699795	0.241618292336812	0.241569642995525	0.172340512381297	0.718938498681403	0.296445609815562	0.0974696028166204	0.108027578543469	0.709395459473699	0.0546572205785111	0.768301819538503	-0.0387148979282771	-0.0268900552774402	0.279961013969503	0.0475996806064323	-0.093097375335955	0.386001198907457	-0.519077425780327	0.155910307082754	0.530393033361009	0.140242123342649	0.47555752763605	0.414959265375898	0.239774176069046	-0.00335618999921687	0.681881405926534	0.248680804090553	-0.240845396443578	0.13809239260732	0.0215162768775985	-0.311621276067725	0.106249919299943	0.204679809201703	0.576425379899956	0.303717032926178	0.436098098897958	0.754725678887718	0.524960450240989	-0.0357988681736774	-0.124813478301655	0.702053805642233	0.402091301012928	0.435309140318748	0.121440194905381	0.517888276817983	-0.207950646176384	0.586359400592493	0.695614617752128	0.451625216357299	0.176063333865855	0.0319331805159396	0.168598344498699	0.103550053415113	0.0822786345385181	0.232466129048137	-0.362345590447572	0.182425118456835	0.158674809203675	-0.00864766093737391	0.29528457742291	-0.31586889196725	0.13698783858966	0.107084304530993	0.00292941306925046	0.0900805415760162	0.0518952067815732	-0.0431259000481949
ENG	0.908292419311138	0.556468177955128	0.54471150991284	0.833074718790219	0.415963300473769	0.290551960283359	0.140341624354497	0.902275817895737	0.512633203133849	0.658377401197917	0.717750548433685	0.831318142939191	0.70040332212981	0.319397032639061	0.276481990940052	0.780877608036539	0.871254006400036	0.16886565162913	1	0.733230401488887	0.381406743016356	0.477278858309815	0.448591113538207	0.540262698306212	-0.0418521069465314	0.238118369960967	0.56366183376334	0.604227486568487	0.581110373223805	0.869113968824938	0.756232711727515	0.83736096587876	0.47053198109689	0.485625572914816	0.924806629385217	0.164393945774463	0.807495444358139	0.783920100117305	0.255068159535027	0.89720837805062	0.870469458395033	0.182215357022518	0.0224218607096379	0.891448387402726	0.903709569467155	0.592046862197115	0.518242620594779	0.704900794988797	0.115094627352945	-0.330856397011853	0.887595047419502	0.897555695345271	0.848478076805471	0.676791403478996	0.554774049129043	0.0988438183412885	0.860962708699545	0.360157422584003	0.782209888922449	0.399658629663786	0.397243205375219	0.683293239547255	0.0775055335839848	0.631047309534416	0.85826442626275	0.730966489980095	0.816524984383506	0.325500902280385	0.32515165672941	0.583250809851436	0.840108245158191	0.10663906070714	0.125043600337818	0.572096774709757	0.375835157949598	0.413399884531524	0.589021943207338	0.723484821741646	-0.184245522932229	0.559464598747437	0.403203135301495	0.474411935661173	0.426321602549336	0.384399640769263	0.103666783042512	0.450267797124855	0.546019893030509	0.887828385841031	0.748000904450827	0.372022637409083	0.450946828897832	0.408708026455471	0.68313334149437	0.475659429877779	0.361113892301579	0.821588687955283	0.721511520897491	0.704609178027157	0.674647658930421	0.754950534318917	0.724158720204426	0.720949734304209	0.655570142479294	0.745543573443452	0.112744599817711
THBD	0.701740586991792	0.276830035834978	0.555145257158938	0.555961877283135	0.332972281963986	-0.0731210867979238	-0.0965741100272144	0.860706705108802	0.482392013775825	0.445625632884497	0.818387325509979	0.601428716251009	0.331311671279035	0.242331271411135	0.382676393109938	0.623315323412526	0.718529081903812	-0.275841983757926	0.733230401488887	1	0.411767950250003	0.440479343407736	0.252564201342079	0.416087811924664	-0.336029884935093	-0.17700902316307	0.241729229644263	0.74267382113815	0.511709806200474	0.888505081885365	0.514253400641614	0.899023537496465	0.126828638067905	0.140526286704244	0.822741620526254	0.358018615339267	0.693328882829553	0.64221597163579	0.133948808366475	0.660524685196253	0.738758321797413	0.152456468471107	-0.109783946017996	0.701465296831381	0.766897303400942	0.549531717443176	0.12990502239226	0.504473324827228	-0.285535409253028	-0.267577529736737	0.821014134809599	0.614899524673727	0.795431480821505	0.772155697951164	0.427753507069178	0.424540406711257	0.684783910435457	0.162083983723077	0.586373826995413	0.0829767172829389	0.0477552858038928	0.537873748617107	0.346344716449057	0.20307016480044	0.638840480035271	0.74564021702149	0.657928645137854	0.418902670527282	0.538206483197263	0.437930815825528	0.665470306415672	-0.209458723864424	-0.0319742298515302	0.326620274226493	-0.00210147386202599	0.201979545923817	0.611336545957886	0.777163229452044	-0.441943369432678	0.217077462367043	0.0894225645419341	0.357763488919491	0.175613535061107	0.371744609878244	-0.225083597667196	0.129468279356504	0.422989470033014	0.758271856483307	0.695974865276163	0.271018053700438	0.419741154845806	0.242970327728962	0.436127981396507	0.58026841631853	0.165534544082844	0.717960914580661	0.655120384402787	0.466228297449323	0.807232205051446	0.638934339691325	0.598284694322413	0.651207391868408	0.495852653422503	0.689095659237081	0.0374071633934419
SDC4	0.330278178589244	0.405581589587133	0.274148056833065	0.426103664757996	0.331009338858838	0.168751941376307	0.524559623300209	0.346985639977859	0.0948980035252628	0.181763514998255	0.210179351914038	0.334913163756985	0.430355870182591	0.0095090117920357	-0.0118879906209994	0.585225543775726	0.406958317834765	0.257191253751851	0.381406743016356	0.411767950250003	1	0.19535719258066	-0.0369426905465531	0.157792992411782	0.397515361059843	0.419031973964321	0.268265095799336	0.196678681111355	0.742843582386782	0.26137300860326	0.578239119483695	0.563764236714265	0.438727046803922	0.313786543789466	0.340045272209185	-0.0592623432124412	0.389438680163565	0.557039489549023	0.541828694837163	0.273708898917879	0.534399720813114	0.234534265766636	0.401379506300463	0.592049895719781	0.347118658254909	0.158739168611159	0.224077988938923	0.147504880117534	0.139846841767708	-0.332237771895764	0.392775827953785	0.3775579141129	0.348729169444617	0.456797320345964	0.484025194081296	-0.0447056542552249	0.308629698987382	0.408702688224901	0.262462711563706	0.199501469192426	-0.105257030445551	0.448552166277699	0.417172301612163	0.403444466968744	0.260748376590972	0.0770042490377949	0.265395968154981	0.565558718568641	0.235088562175037	0.290816483219277	0.496589782159772	-0.0999236276778716	-0.242329177616964	0.0819319200304365	0.235028237348471	0.200220346055904	0.236790007343747	0.343216132278633	0.121798375369234	0.145800172421935	0.257395449388945	0.18242380283077	0.459354834469471	0.0666037774034297	-0.170594781872141	0.209425035676316	0.715275973593186	0.466147038456529	0.411529485806614	-0.0346989658743414	0.354036562526448	0.17833124516324	0.368390870925374	0.201442171410231	0.160890841053218	0.451504112814632	0.212252465603038	0.311065129958403	0.153822564976759	0.507447022075053	0.267996229749839	0.243484024173461	0.328965980093392	0.365693384464251	0.0508830512254041
TLR4	0.545957315690121	0.254582750265605	0.522624780005648	0.277779865202865	0.421213596481188	0.238773063143129	0.0222510513092457	0.540709084303269	0.743009336076524	0.515106037557243	0.550954076653453	0.433031368783895	0.512693044374625	0.533462583176649	0.695497411360073	0.483493895060086	0.548113297961581	0.0782154221540154	0.477278858309815	0.440479343407736	0.19535719258066	1	0.446106531084612	0.290845659396905	-0.155245882444843	-0.0536722177837395	0.448740418287036	0.563484025038216	0.211968520140626	0.528854889114592	0.407141665903791	0.517322157957166	0.17236691601684	0.435342622692436	0.530276359083745	0.623774783725772	0.431909280105009	0.362163407160254	0.430300474920805	0.594157448393393	0.463474436514535	0.403825296646852	0.117650704602319	0.413100555829062	0.426117863793707	0.593277276496593	0.241809514217656	0.580642173378788	0.141839475070669	0.133002098756412	0.438465836994827	0.552625096859196	0.394613912256687	0.237337569693498	0.154312729257623	0.441114992822601	0.597997996197445	0.176328499533548	0.412879438187203	0.466171745110402	0.279808056919241	0.238275554156417	-0.157927367020473	0.295686297543981	0.482050288721494	0.551373531003932	0.556833801879125	-0.0443421458255308	0.301107948557496	0.30697983933713	0.453473849763324	0.18633994064881	0.524891922285041	0.465270810455288	0.249284266647431	0.265183553110502	0.602632881524118	0.444611323398882	-0.289648510836368	0.328674065128228	0.164223112239837	0.0355315131362741	0.284790771730473	0.547938351196918	0.0790480034808775	0.269593449790271	0.376720964222803	0.406566475536991	0.298899572134855	0.521347629992438	0.51401522870419	0.168075270047287	0.372072250248141	0.339257613417983	0.129491567501994	0.437105540160542	0.533903123144798	0.408706943603535	0.564349250585361	0.404090799605044	0.469924861584251	0.372492650176712	0.290539287564155	0.422233935179492	-0.0491203008071728
KCNQ3	0.420751714420156	0.430354199332697	0.470563164042927	0.267278199643238	0.414943309604425	0.561665033188109	0.0811045439551589	0.334010432398157	0.595913451041323	0.526119478592442	0.248782330789846	0.46265614317894	0.513618111065423	0.565820436592403	0.440685738118069	0.331670606765702	0.474595433036253	0.32495587019912	0.448591113538207	0.252564201342079	-0.0369426905465531	0.446106531084612	1	0.405640509549613	-0.0705259422621325	0.0721732698415245	0.572855310123583	0.444698824930812	0.0370256420443677	0.357625379234484	0.443385268643204	0.340424404860917	0.430372684170965	0.592103722734895	0.36656448957469	0.395062527658588	0.529756486149104	0.317068117877213	0.301666016558574	0.571015726236061	0.312741666100347	0.31171809175247	0.261068362905003	0.379720157697614	0.414385889584777	0.490810525848671	0.565911226327889	0.559066350065457	0.471547328558065	0.273834708348131	0.392185508880036	0.561844209441351	0.298187951667264	0.209224552782095	0.312072608047484	0.0654560091399971	0.45694736195737	0.358620560045298	0.526573454075719	0.514456859383234	0.460917273470993	0.276627955069041	-0.0735653685483783	0.51034329050343	0.460915666753327	0.481507168607548	0.441921159581327	0.0406069102880789	0.306049898032753	0.490389459244095	0.428792757682755	0.499666301273467	0.610114361468328	0.693526671612342	0.50104054820015	0.345549674864754	0.555867874448248	0.377777684593758	0.0409262752739567	0.594540040624791	0.355297395057215	0.323985372276976	0.285969347097657	0.522573938311138	0.529297174084031	0.301156889247224	0.290996296849835	0.307287820016767	0.370830465207662	0.706077186617871	0.300427200034231	0.425780434711715	0.406556573541297	0.266043351590268	0.449126428387021	0.407461294610702	0.548946032015671	0.543019205308004	0.354033167226641	0.380197300763207	0.558502181749399	0.426652935071898	0.404085382227632	0.503437910670386	0.202507323824655
TLR2	0.661682910386551	0.647479292723443	0.442088631490143	0.653251103427229	0.556138427588626	0.408529999959255	0.233164624028371	0.534124019513196	0.313574228840786	0.538160501160714	0.285110451128264	0.526727621324988	0.48270921669515	0.310491949029466	0.0870571532644816	0.52049614673405	0.672669405555538	0.389646575005853	0.540262698306212	0.416087811924664	0.157792992411782	0.290845659396905	0.405640509549613	1	0.191037709691515	0.328211568715718	0.647594653155186	0.323719000466301	0.380654078426071	0.51468277822832	0.444198240932444	0.424107906307691	0.485980551302009	0.524663589968257	0.514159096844153	-0.019015803952795	0.506288228043226	0.494419191650063	0.319926678106945	0.561224180078647	0.624388628038948	0.143980665545494	0.223953429674972	0.547216264979784	0.648942895352381	0.496129176107186	0.563137726534787	0.315800082932851	0.372179494668671	-0.0188642769769255	0.521157199494876	0.540590036520988	0.580770052583633	0.393254979434611	0.555103045428746	-0.0292408663029884	0.571486878951047	0.494329732983485	0.524248480225062	0.252816903652593	0.380681617658042	0.569959448309335	0.174691987039017	0.455505448750762	0.675994229730247	0.322841402780435	0.508790984354501	0.242400195795999	0.157880251481356	0.386150842992321	0.546151109771221	0.391242079755027	0.255197690776971	0.618514083913962	0.395952512144583	0.556109738764338	0.225961144816014	0.438667666239383	0.257175607619786	0.444896319940797	0.458163990545539	0.482870176385528	0.241164468281843	0.0162996980718593	0.294586205745597	0.694771314441087	0.429976899093636	0.629470885485183	0.466097378037799	0.294654015936994	0.207790536244562	0.242987368548176	0.416162632129356	0.122685807456293	0.230513985143169	0.618840598999238	0.337336406383213	0.51279780569215	0.376849576336979	0.449163850921331	0.543274536178155	0.469952754548427	0.411377885991073	0.493632369432983	0.072301728771031
