""	ERBB3	LRP6	KLRC2	ITGB8	PARD3	APLP2	EGFR	THY1	NOTCH4	CHRM3	NRCAM	TNFRSF12A	TNFRSF1A	NOTCH1	CELSR2	ERBB2	CD81	CD99L2	PILRB	CXADR	PLXNB2	CD47	F2R	CD9	SORT1	CADM1	MYLK	PDE1C	INSR	AR	SMAP1	GRM5	KCND2	LPP	CANX	PTPRA	PLXNB1	LRP1	ITGB1	ITGAV	PODXL	GRIN2B	ACKR3	KCNJ10	IL13RA2	PTPRS	LTBR	ITGA3	CNR1	SEMA4C	TRAF2	TNFRSF21	PRTG	NOTCH2	IGF1R	LRP8	ADCY9	EDNRB	MCAM	LRP4	IGF2R	RIPK1	LRP5	ERBB4	LINGO1	TNFRSF19	SLC16A1	MCFD2	GPR37L1	AMFR	RACK1	TSPAN5	SLC16A7	TFRC	RXRA	TSPAN15	HLA.DPA1	S1PR2	JMJD6	TNFRSF14	TRADD	CD2	ABCA1	CD63	TSPAN14	CD53	CD3D	CXCR4	ADGRE5	ENG	SORL1	CD74	C1QBP	ITGB2	CD44	RHBDF2	GPNMB	CD163	CD69	PTPRC
ACKR3	0.678279719017416	0.783319168592075	0.380415658706733	0.83538376728458	0.711115708949379	0.809239516257496	0.442299231066676	0.819550514496099	0.72306572714837	0.806702358069501	0.764865983146597	0.721735161610197	0.825486896033923	0.853578648872857	0.825427191990944	0.797141283792037	0.786314661506358	0.827591635119832	0.811147970918811	0.704703894640218	0.78626524921442	0.854000220628791	0.729021597339876	0.822333017557247	0.814756950415447	0.696259819807712	0.732488122621796	0.705206515283009	0.723705081686895	0.805781338659345	0.823832094340697	0.64002972983131	0.779483399670314	0.81561604244643	0.815481774231604	0.802312515117614	0.781332905654281	0.830493875897403	0.774531928994673	0.816525399446679	0.806317906709316	0.788851310804645	1	0.771018802723487	0.789019556807597	0.721780160394079	0.771962530940624	0.738782289422065	0.544338437747538	0.818294025728924	0.654892319970459	0.744764682204749	0.723702556618498	0.780798055720444	0.703941483378013	0.688578972205395	0.675140818881986	0.821845718067898	0.757655359095332	0.812402185359704	0.640815559046696	0.813927596756301	0.677153358557002	0.709216381613994	0.761799797144521	0.73158945013879	0.8001113685381	0.779758383507626	0.862659435632897	0.785736263730989	0.610565707033166	0.743628468833282	0.770930488434012	0.680494176231158	0.739931253060569	0.619921829886824	0.5303184432093	0.653468413422827	0.756638802446639	0.511541090102503	0.685422128324606	0.151652132736423	0.754751070671051	0.82889215493032	0.822191626242108	0.330920725956581	0.0584860854365261	0.31887152899822	0.624823669703026	0.365388825951314	0.64198893061387	0.509458340316449	0.677918968685142	0.327171530748286	0.375096958917714	0.629764576097796	0.269733038972433	0.298459392741126	0.169173111243675	0.289593564231445
KCNJ10	0.706381004155671	0.744449632457336	0.594742402812024	0.822425372351267	0.719005001779344	0.8060706706045	0.472802298990144	0.865197770103068	0.766360456249609	0.845794856908073	0.823384408304616	0.736606624983212	0.855383537526091	0.806691169576345	0.858478819944808	0.761662178643327	0.867214013986643	0.83515329428218	0.732700870244042	0.818365731805326	0.809628406093837	0.845959939566173	0.663211678729473	0.861663679747168	0.845172944399133	0.713260056740313	0.741209509073499	0.830397630821971	0.748089698915811	0.80103824769009	0.804702816340241	0.77363955963041	0.887711032262634	0.804541666834477	0.812181801007599	0.845263099203555	0.885451806112571	0.915380241758746	0.767568278454071	0.826657665272735	0.828000041191145	0.666416192461667	0.771018802723487	1	0.743377180024892	0.701518934313503	0.864601037903903	0.838602270388238	0.615246583829429	0.737146092106234	0.547021093239345	0.849551254287244	0.773916402229755	0.757010983122874	0.774974202934463	0.710210446507404	0.83484088207227	0.851355136340581	0.714972993401183	0.845425138925036	0.615384968665998	0.817209356779162	0.723188604696319	0.771376710190555	0.831287977947121	0.733327026162567	0.809389910005337	0.770209917211019	0.931467891623455	0.829662187692804	0.60500414497272	0.716999189125078	0.797689255263581	0.640919754477264	0.787033902304849	0.650930852204356	0.530448903437652	0.748346763281324	0.745131634375908	0.496067645364809	0.64138168597005	0.0406317211620596	0.764945061021953	0.819019212357745	0.780159968976309	0.284180800724169	0.0245815035668848	0.215489760890757	0.623992743759835	0.399838668474573	0.661030451614136	0.503769847794946	0.676853754678633	0.288566119108441	0.251905990418031	0.718655715002963	0.324921854135571	0.288372813509886	0.0630431048882786	0.190979172935757
IL13RA2	0.674041852633863	0.851154700318147	0.386204917874298	0.927103568190263	0.885206256131374	0.939450248170808	0.483369069414227	0.880483655113188	0.835120982621537	0.871635757125983	0.914262166014691	0.880557970443212	0.932382468474802	0.870474631313821	0.923964445860818	0.875378605605644	0.908612351878877	0.892161780609692	0.85714909065092	0.769376779747985	0.918741356069444	0.903550696187856	0.842186772654856	0.917139335244812	0.932040272597873	0.867115925915765	0.849493976609584	0.829483984708872	0.822640064898548	0.924362161413234	0.858074849499577	0.652887978010587	0.824855775431835	0.919782385216775	0.92214973442113	0.920789715645633	0.908512550991202	0.895523717923711	0.917583427268225	0.917809022764775	0.868162434334075	0.845031871991124	0.789019556807597	0.743377180024892	1	0.794950198682358	0.861348214702089	0.856555837167773	0.774108497988354	0.762230346467338	0.600489010591708	0.832766127509324	0.814374501474242	0.946699960018255	0.884549383899758	0.763922386456556	0.832971072386645	0.88115051940226	0.840843854287689	0.909829097840917	0.85694276528182	0.893636069247306	0.858683040842507	0.876957383547216	0.760301421621634	0.904755298853484	0.902917883239248	0.929968514237347	0.856707470499014	0.907757773648407	0.728217668908251	0.867945325418202	0.884639624839367	0.712707174541933	0.845984732465717	0.618710974763743	0.576053029731429	0.699988335529018	0.877814288541267	0.555398038952623	0.786707960698288	0.133659975337976	0.916076036814533	0.95104380137332	0.881742614001322	0.323420379802687	0.0867124765599193	0.299185273645974	0.713413209258741	0.403017127335487	0.724035103492581	0.53134527386143	0.746332598939418	0.31919515550901	0.432681195628158	0.773294907256965	0.396761690475932	0.300447972677964	0.0791831188748427	0.283237159100802
PTPRS	0.690293921631677	0.871567587833179	0.547179326457913	0.818401808098003	0.840671474797485	0.863454619520592	0.678155473837239	0.853022910107782	0.762321936484157	0.836870853748743	0.811392751439038	0.778192471388581	0.792739424552061	0.848741132722974	0.867271747612248	0.694842690089208	0.845643475232361	0.799184212846538	0.848630332806509	0.738029376953277	0.79518012555155	0.883164810034416	0.805470130022413	0.830994327869287	0.860265297523953	0.84759080495409	0.766778856508637	0.775690665524013	0.873584992794679	0.774907888895708	0.892045299113237	0.818403795251659	0.828300953747121	0.869711293779954	0.854920423339775	0.890329746239486	0.833897915897168	0.856265216958243	0.837651972470226	0.819490623520256	0.732862413363527	0.774023928076409	0.721780160394079	0.701518934313503	0.794950198682358	1	0.737299614601869	0.828525460955568	0.721117684757445	0.807481500288937	0.691517790702643	0.809363895567737	0.906540436154746	0.815406113056755	0.848471154580716	0.893842057165081	0.787333360728222	0.771280121680678	0.800994972063982	0.83225280712766	0.777652650640169	0.841972002296508	0.840111455079971	0.860120844066558	0.896277102931401	0.746411039880532	0.886682270088647	0.879780847838837	0.835071664924694	0.830709941199683	0.695780570447028	0.85653480605095	0.893984453464891	0.740707423824775	0.788889518228567	0.689792852289495	0.487708398657594	0.683074672652497	0.867938984263951	0.490014406009171	0.672918229816628	0.0987014551527233	0.81229864868579	0.829960601174252	0.802858326246052	0.291283654647252	0.0479262656721729	0.237411474981005	0.649884553668121	0.415230671519604	0.64056938906647	0.441850185835854	0.702763440238807	0.289362514814776	0.362666145487351	0.704891946559982	0.349383955877729	0.280414326542399	0.0391006821659983	0.271021712732815
LTBR	0.753107750624333	0.801688951688113	0.398978813729809	0.910698546833604	0.823343633143009	0.91016066579659	0.424981436399553	0.867976409569512	0.807053930674944	0.866437784895609	0.924474722471788	0.819617884377081	0.953772516377545	0.820155898179965	0.918534266321864	0.889646377713353	0.944553569460152	0.900596659841347	0.795908709866148	0.774812717176454	0.915850449328667	0.891352471742586	0.752196988488779	0.901360297578062	0.910024285342296	0.8202706083364	0.86475016501072	0.875692076538674	0.803028167382016	0.910944869487453	0.824721852149706	0.702178634570115	0.836137602930555	0.895541471909715	0.919465936094182	0.918207352428603	0.924486878997578	0.934570927562902	0.884349085966805	0.917505577166824	0.91353926739357	0.775796107354967	0.771962530940624	0.864601037903903	0.861348214702089	0.737299614601869	1	0.881006239697299	0.755443086125229	0.758935843155492	0.587347833819179	0.887203307979174	0.824315349221381	0.900183456102367	0.829889487724997	0.717801709835885	0.857008788218786	0.914753789844869	0.778004011650578	0.904047237062555	0.802578756253546	0.892747143356559	0.782675754186761	0.846686395248909	0.731830421631105	0.863282254898203	0.851734596838636	0.90119489147311	0.923891154397095	0.907523417247529	0.740130559904728	0.784482108854453	0.861263604367472	0.748260464708127	0.892513928056517	0.681920771162604	0.684889857996742	0.733502391107454	0.783812355677387	0.652625880416584	0.820884890668161	0.173023305983673	0.906769534008362	0.916433398729476	0.891973211388815	0.432464307578266	0.155244332113537	0.36526748445864	0.744031210160625	0.597743942611043	0.805655806070539	0.663964407632687	0.756333140550857	0.4520435165679	0.488720466424528	0.817092858359018	0.449256719364421	0.430097198421992	0.157526496352746	0.35315104415267
ITGA3	0.687028997253358	0.802930579476148	0.449231249256241	0.910519985760421	0.886424894916261	0.913988145757867	0.429351412267476	0.885930128365724	0.840664893777255	0.890485134912291	0.922502641986547	0.909608066326633	0.914108840490263	0.836318997738897	0.929006360684615	0.861909218491394	0.925455947964273	0.905841164176488	0.83696219843747	0.778531636647035	0.929098047297004	0.9227138961119	0.741343712960893	0.91546738935803	0.938063606443094	0.857341516705729	0.831468065753086	0.887577963098789	0.845243794212001	0.87322646070454	0.850851240150433	0.736250759457734	0.85509241027633	0.909116566793414	0.903910292986951	0.903543907252985	0.919936222718009	0.921364823097357	0.917607550005269	0.905302590901701	0.906583012134326	0.805650946942036	0.738782289422065	0.838602270388238	0.856555837167773	0.828525460955568	0.881006239697299	1	0.738150494875143	0.775729691955479	0.583829172575297	0.875633621356089	0.825684087547984	0.871451569151544	0.8989434229592	0.734787883835184	0.892373161378225	0.881095996855116	0.845610489710831	0.879701466273254	0.783353383875841	0.879805564859033	0.864579665715992	0.876422215277658	0.786881222754422	0.845198033741272	0.890198516664919	0.90320274698517	0.898642791551526	0.914552943377567	0.682613240421173	0.853094382107643	0.832268050791522	0.704609559134173	0.900477738390751	0.683489654760063	0.632678127002389	0.673034399091376	0.81363193808429	0.579390952321061	0.753050923972565	0.133889531245911	0.867541461363544	0.924054005513959	0.88862965507757	0.369227839033078	0.0710904046237418	0.307447799893028	0.793330373315422	0.489607103631243	0.745845513597371	0.593944010409104	0.703161139032574	0.378506461090914	0.456082428683565	0.791242778886068	0.413582721583771	0.365171932521323	0.105218351297187	0.314247474664129
CNR1	0.47901077086841	0.69613794207417	0.340565670844829	0.755305519281288	0.771189937097352	0.79139179888267	0.507421692952165	0.695250659919147	0.613291832678284	0.693017690725275	0.819801590215213	0.702895396709274	0.791368040243249	0.647089913850211	0.761245798041033	0.704577167128568	0.798147059294537	0.71974436891009	0.655310857807044	0.589632129581524	0.759361577598752	0.724637564157011	0.650582765044208	0.710396271790449	0.7818778320144	0.844434896262954	0.772790504168898	0.742950483331793	0.666961236264393	0.79874288976526	0.659144725954244	0.55357966079666	0.69718484391074	0.751150698340262	0.780636674235563	0.799942740811113	0.765269821851082	0.756501935875521	0.759745266039118	0.781358364528265	0.666105785682495	0.683152484787731	0.544338437747538	0.615246583829429	0.774108497988354	0.721117684757445	0.755443086125229	0.738150494875143	1	0.56606979897481	0.451552416649323	0.714804667029953	0.700384865283382	0.804823430567368	0.771922823838255	0.752379554262447	0.755354258416126	0.707426274337434	0.600874809883504	0.765998261037379	0.802623067544742	0.709787069177692	0.704007032192313	0.789845568100775	0.625977589324991	0.874225181974038	0.721117697675723	0.798674472116166	0.683444606884658	0.759548092274736	0.565576611662285	0.773668624421078	0.787180831519902	0.577526247835054	0.732522872879713	0.412953590980596	0.494377154068449	0.564341758238396	0.702638299069243	0.502357113687264	0.66441847116617	0.0523304982527978	0.828520154092639	0.762838217203352	0.702469666410056	0.290357325490744	0.0783525373390783	0.191619957422022	0.540597055143174	0.318019451320662	0.658410015406003	0.450038236780633	0.562656345985119	0.280104538988157	0.38770584793853	0.70331246011483	0.400138423120299	0.282846265299653	-0.0161135328313426	0.213239907091377
SEMA4C	0.816850382553123	0.885157506442299	0.474656703126341	0.756855389059659	0.740942759323036	0.785166172748498	0.457898084375053	0.88803844527751	0.813199612386048	0.832781785613256	0.72534765897581	0.77412466671281	0.788670536791099	0.861492122732475	0.818812035370606	0.691977451832317	0.806848195770015	0.783672685588992	0.82348339519262	0.813949992781372	0.765494490394832	0.848920316177821	0.763780949305042	0.814839083014181	0.800368547470989	0.732675264965567	0.643528683647422	0.629285406757262	0.855470255107979	0.731927629062712	0.888200232994823	0.765179273852391	0.773604733205926	0.823923075946633	0.816681644047501	0.814031725663519	0.795552502385216	0.807293162081652	0.814547447365032	0.74406538993696	0.811463910192188	0.672488287812421	0.818294025728924	0.737146092106234	0.762230346467338	0.807481500288937	0.758935843155492	0.775729691955479	0.56606979897481	1	0.793518440718516	0.833816096681306	0.836586566645202	0.721717570645728	0.745251451588757	0.758521812142223	0.694687830770174	0.798014511445811	0.834631253667289	0.737958801122779	0.623672259139227	0.861482271644217	0.76313055829465	0.706276203599652	0.811705996697197	0.650789651409018	0.852973556726998	0.804251440091663	0.822243648227869	0.774373794984402	0.794314768777264	0.806854832432154	0.787858309487807	0.76989134264818	0.714469646993715	0.802640404734732	0.508223351694044	0.727360711174647	0.819256114258433	0.534213219377025	0.720910044583198	0.147010545667795	0.705113084131583	0.825942402900907	0.840308147100403	0.366080276512139	0.145503570511015	0.33622370947743	0.6976330929934	0.539910456385894	0.66916025707949	0.495378614152938	0.845337388636149	0.360913495900154	0.374895206313835	0.714706041019135	0.299696259901311	0.333288374698852	0.165912051812645	0.304955144479184
TRAF2	0.703904279219763	0.812241645565024	0.347964872456456	0.540703191986739	0.611156821181141	0.634310142565741	0.45448939581327	0.776707130157479	0.727567662202615	0.680414190569927	0.535715399556146	0.578484447769477	0.60931603113846	0.816832594286012	0.642837741661257	0.54926319743958	0.654251740016045	0.574642464515998	0.761265990853845	0.658966551741353	0.573807397756741	0.670340614572373	0.714795222057459	0.659598821609246	0.659840861360592	0.570458401641695	0.423126410021571	0.46419378861555	0.738547088765078	0.552523555952863	0.81599290453692	0.685853258482158	0.581844284159658	0.663724002777103	0.653217074575859	0.682273788691786	0.606551582458799	0.593430373469143	0.671525274707845	0.543636114978816	0.630378990441058	0.440681508080833	0.654892319970459	0.547021093239345	0.600489010591708	0.691517790702643	0.587347833819179	0.583829172575297	0.451552416649323	0.793518440718516	1	0.641477742135199	0.744428551676424	0.552955105502614	0.605106646857075	0.69672226173495	0.555745233219287	0.608052988770226	0.734305998949229	0.530918439743673	0.490813643030881	0.7291625126145	0.663252469660947	0.548727841668434	0.700389548888807	0.498264208531904	0.72832201489918	0.66363850998085	0.630223472314779	0.588330652420601	0.771232884488473	0.750741508139573	0.653467578211611	0.731557754196257	0.526956350046587	0.770097729965156	0.353476922921633	0.642296668454078	0.726462687598352	0.442835861664698	0.575771351792352	0.112328432211368	0.526280086790561	0.644413108399953	0.692745655586224	0.309105095495027	0.140166339286727	0.313385010872676	0.578368183110017	0.516546282777067	0.605058112828812	0.338781740288113	0.823990892483699	0.289339956434784	0.276830854468581	0.531785819931832	0.218885719872594	0.24779684761025	0.171110827232369	0.249135244018566
TNFRSF21	0.821028451534844	0.880756770546957	0.55522344460622	0.860323844781076	0.853918211832671	0.899916525551475	0.457734542063561	0.917865789757387	0.845695563393347	0.915136353536931	0.87752702161029	0.868499582529436	0.897813139290478	0.863945374781663	0.913967785253601	0.763962032859678	0.926060114111987	0.887869469017057	0.832850523718617	0.872929464714833	0.891187715045285	0.918763552738827	0.80210049012258	0.906185917444731	0.896317929196272	0.838912822782947	0.780598372909023	0.831631560757214	0.890652419273646	0.86023296550543	0.894699799022725	0.774273530209103	0.890364581736656	0.916922375123904	0.918188045167587	0.90841306605566	0.910969473002705	0.928628743293333	0.906173158235524	0.875209993655876	0.884172710903487	0.726268839133991	0.744764682204749	0.849551254287244	0.832766127509324	0.809363895567737	0.887203307979174	0.875633621356089	0.714804667029953	0.833816096681306	0.641477742135199	1	0.88310731616524	0.841300463837674	0.88570461590136	0.791561984054188	0.852108658572004	0.906442903140193	0.870600318554105	0.86867113971075	0.794714155314113	0.908537685870334	0.873804990964587	0.864123101543956	0.827289031530985	0.805598734363542	0.913831812755289	0.904585076438859	0.900846866801488	0.910494703686536	0.818134243256785	0.851369594260479	0.886293944066706	0.822454862486516	0.866550490156993	0.766841028457288	0.61651784232309	0.80973148048246	0.880529631840312	0.659546604579119	0.790178929690754	0.13270546898525	0.86871279983061	0.914185772323338	0.899840746417748	0.431431774421988	0.155437699365766	0.348365339796577	0.771372315536846	0.58330282109292	0.774383939595937	0.579460768337088	0.831414796749602	0.430493055698957	0.469270283820722	0.844737017418913	0.50664069534608	0.426725061033612	0.106958869223239	0.339546118134709
PRTG	0.836191239446395	0.907191632278996	0.60768171004578	0.818711723795001	0.834927590883321	0.865201095403558	0.612432756664643	0.902203838094054	0.847249740630248	0.899193995221057	0.822825477762275	0.79244734258267	0.844146333237915	0.86892976810341	0.904372263490613	0.725585531252952	0.882019789928372	0.808938884819141	0.844449326209499	0.838998731141351	0.824367577419505	0.893646247545759	0.817521830112261	0.858472899229021	0.864500809616774	0.803004562866692	0.743597371981716	0.768102569419588	0.908237236272081	0.799270290569885	0.915015417662182	0.845103340502826	0.882062148636067	0.887003431651009	0.873820689005959	0.902431441030802	0.86518095772787	0.893620745172004	0.857136980218686	0.819598792388567	0.822454923010706	0.715006943076947	0.723702556618498	0.773916402229755	0.814374501474242	0.906540436154746	0.824315349221381	0.825684087547984	0.700384865283382	0.836586566645202	0.744428551676424	0.88310731616524	1	0.809595671054179	0.851556221732414	0.867995214183371	0.81897664353251	0.825767097520761	0.838749914737254	0.823791438439769	0.767990494357934	0.868877510182955	0.840055123621094	0.841195898046866	0.87572470651186	0.752190545998054	0.889491319320663	0.892503770009157	0.877671773676469	0.855003272286393	0.803198206004019	0.852102460920886	0.904443936139459	0.771570007441522	0.785270989262127	0.767124843103124	0.491918197884381	0.797328739555139	0.891431404790515	0.571683062325446	0.736224712068307	0.140778197025143	0.813748506822767	0.866077561071597	0.851184769790256	0.308204384216697	0.135002255125352	0.292566095639903	0.695408066806813	0.553659677570692	0.684604384358167	0.455936018943185	0.824466137647474	0.305532874550283	0.367792794739702	0.756727473774645	0.33967051445856	0.279927328202151	0.109937000563636	0.284748115957465
NOTCH2	0.652948800277706	0.844166165811281	0.325593557853605	0.966266702075102	0.923728267909799	0.978216457208686	0.483513197409265	0.849706006280564	0.796485940021892	0.886177107503428	0.970498226221752	0.871098010941612	0.9453571459344	0.859150672554377	0.939853575825068	0.924234902823004	0.933049602939539	0.929354221115559	0.887616212842236	0.689276010356857	0.955169356863457	0.926997104320746	0.844696241311752	0.919033763847499	0.956102311858834	0.913522469278897	0.914899021916398	0.889997127995205	0.812630696035915	0.955103860793144	0.842918948646545	0.639311482452259	0.81393277784732	0.950155667386974	0.961687323144261	0.950240714156828	0.923130060005182	0.920260169799861	0.944949915079749	0.974223827794765	0.870049997655116	0.896871036282912	0.780798055720444	0.757010983122874	0.946699960018255	0.815406113056755	0.900183456102367	0.871451569151544	0.804823430567368	0.721717570645728	0.552955105502614	0.841300463837674	0.809595671054179	1	0.917621646977538	0.770958452254913	0.866625031299851	0.921230514862143	0.835621126129789	0.958647578599522	0.926063693499716	0.903943543958443	0.85803685049838	0.941740863664472	0.731541459327557	0.932674253846794	0.910089009460259	0.951998683702491	0.881756857444123	0.954216307058983	0.703751900340213	0.865903370546983	0.904873099507902	0.758503337862238	0.930022233855368	0.634140760429137	0.681931547286911	0.661413187401586	0.860344276140733	0.641451305140638	0.831254641789686	0.214323598876448	0.97593983014855	0.95151873722516	0.905556338341992	0.438106107378149	0.144246866932955	0.375180721895903	0.758923655406475	0.449368255743118	0.798447635754828	0.636889057880173	0.685785303296325	0.437364048112265	0.540423301418285	0.816944437609219	0.496966751724792	0.40507115150078	0.144456297949054	0.394656079222795
IGF1R	0.683157544227043	0.890252024747987	0.448482431572788	0.916361532585417	0.949931969373048	0.949713545954549	0.4960261032216	0.886284345726108	0.837751616121024	0.903361830243387	0.939853778634565	0.904211878631098	0.89094681046014	0.87483922792806	0.937127989166766	0.848207793953183	0.918398110015401	0.906212958802528	0.895546569124215	0.730227074822739	0.939770762877922	0.935383756894628	0.848615287935388	0.895082947440898	0.943332253171477	0.940809684459569	0.79953592103122	0.867861882406023	0.870474477527868	0.90795171953276	0.884257508357497	0.694107040582245	0.8157679256927	0.957581691504006	0.932528608196493	0.928008609563537	0.922618988795905	0.89840757982454	0.958075984778294	0.932413400419715	0.854141799250476	0.836542081887974	0.703941483378013	0.774974202934463	0.884549383899758	0.848471154580716	0.829889487724997	0.8989434229592	0.771922823838255	0.745251451588757	0.605106646857075	0.88570461590136	0.851556221732414	0.917621646977538	1	0.824372205322453	0.909766910685105	0.895221571585661	0.905017490615552	0.902588499658794	0.877393400854662	0.885666850509536	0.939883779919315	0.961254933067945	0.788591087107621	0.861265614831804	0.949959535791365	0.936236559770244	0.864154226000298	0.960894297112509	0.738452727344185	0.918494848939219	0.874514887579841	0.767450880769506	0.9325946046628	0.715361052926896	0.641707845023133	0.671965306251314	0.905098883418825	0.614651223562413	0.782453139328538	0.158989052233382	0.913044399159449	0.925881547719065	0.897282026117753	0.423087569179967	0.0992065690901712	0.333979294043131	0.819792663851738	0.467473577669841	0.79315499345644	0.586621658278059	0.727398516475048	0.410451657975926	0.472941226166792	0.827728388601758	0.508419910870206	0.391566422918307	0.0975972702224484	0.355295634755016
LRP8	0.640662787259914	0.855579172162722	0.625781282845536	0.763182246642129	0.779637171730228	0.818796707306673	0.7958268137459	0.815192177074327	0.705290015272173	0.792845346642254	0.769815873772931	0.692674624873109	0.751133703258127	0.821857318123208	0.827846821774305	0.646742192630979	0.813523562312383	0.746971487233455	0.784953830832296	0.740037909414855	0.734302825912473	0.827280603806021	0.800038582375824	0.778037449777209	0.80783631073933	0.845315953013882	0.725904525612458	0.75433687709566	0.841905303283049	0.752988802367777	0.869829948106812	0.764304135563054	0.81974912313728	0.825362918937935	0.800938489769154	0.872564163389022	0.805788851676434	0.822876868831062	0.778077812390864	0.768259369507189	0.664005232273739	0.690209306588071	0.688578972205395	0.710210446507404	0.763922386456556	0.893842057165081	0.717801709835885	0.734787883835184	0.752379554262447	0.758521812142223	0.69672226173495	0.791561984054188	0.867995214183371	0.770958452254913	0.824372205322453	1	0.755882297507678	0.718286664177036	0.730468691372309	0.8088898962517	0.744564405296531	0.817167146945969	0.778779933809688	0.825371931208427	0.896222597944741	0.705135279645998	0.853764712779247	0.832987904378711	0.796690595112435	0.78678704181256	0.675102712112356	0.84396497998825	0.893060972860205	0.728115895536771	0.729839508431813	0.627916982561021	0.442115651162641	0.683837034948522	0.866048892778174	0.478416953748101	0.635730190257661	0.0922941193718741	0.784980955589146	0.77697316778127	0.752767258154195	0.282344682966797	0.0712105750015124	0.221898625859576	0.590298567451267	0.36786519633763	0.632452110183101	0.393167843806775	0.695572903272621	0.265658360160745	0.303713741586704	0.683019285899054	0.342932470942409	0.251354932079313	0.0402557405984285	0.24240976952668
ADCY9	0.634560538842889	0.797901042221557	0.496663020834449	0.89100970968742	0.87251843099082	0.896459395730406	0.461146587001778	0.857237274513756	0.82694044406246	0.854719378617663	0.914380193906477	0.855020386322432	0.879901819971476	0.804788929213723	0.913625141939677	0.843036229492595	0.907303675149927	0.856721076128868	0.820308593864871	0.717739061780711	0.900038582743968	0.889421670994692	0.748431673593606	0.88218083616786	0.906897216945679	0.869714111492359	0.786383320845715	0.860599699140172	0.810182770199452	0.878486918911201	0.813098909435105	0.721362050991745	0.819308680446379	0.893054774952095	0.889355133261512	0.884747074006554	0.9217562287088	0.901952307881698	0.888506616269918	0.901754386268867	0.846519931798116	0.766143940028373	0.675140818881986	0.83484088207227	0.832971072386645	0.787333360728222	0.857008788218786	0.892373161378225	0.755354258416126	0.694687830770174	0.555745233219287	0.852108658572004	0.81897664353251	0.866625031299851	0.909766910685105	0.755882297507678	1	0.859141968524804	0.809108902448141	0.882498089681426	0.802448114070977	0.834663912405931	0.847288166110421	0.907733601820354	0.778751300848806	0.843571683613509	0.871421820734437	0.873816352153791	0.873011658431469	0.910984348357439	0.635613836154211	0.826803349151156	0.81639664787916	0.687305004499659	0.894517821510319	0.644701470021297	0.637325514953435	0.635959740890773	0.819868293778679	0.576951926603402	0.713764491837295	0.094477077456593	0.870523985252767	0.883366753520781	0.845123261478829	0.388014856119682	0.0515883582077793	0.274744511083642	0.754316901450054	0.463749999306523	0.75814039155967	0.600804154258419	0.655309007991994	0.390950061841077	0.405110778535628	0.789472032217392	0.472997566206378	0.392991331240141	0.0540502996015047	0.29587093239729
EDNRB	0.792612286060317	0.882011893006451	0.360811301223032	0.940915267913502	0.901572378147732	0.939566638840578	0.346211942342514	0.904555753854284	0.82785925743391	0.923955613603741	0.936775026024897	0.860044765702057	0.937321988314047	0.880453362364718	0.93167462441865	0.90596634839898	0.919742343028753	0.955374971648427	0.891799156063096	0.752448919408577	0.949797648458383	0.942625296986506	0.808320806241711	0.912121800853251	0.942519383743078	0.85944972036853	0.831826257424748	0.855660920501383	0.844547092804638	0.933014473446147	0.866538234843946	0.700800553468724	0.831622718027994	0.941297605078925	0.945623106392842	0.922473904886739	0.935315083340931	0.927374605366818	0.939222102817698	0.951053936884524	0.936611224937202	0.851414604657295	0.821845718067898	0.851355136340581	0.88115051940226	0.771280121680678	0.914753789844869	0.881095996855116	0.707426274337434	0.798014511445811	0.608052988770226	0.906442903140193	0.825767097520761	0.921230514862143	0.895221571585661	0.718286664177036	0.859141968524804	1	0.892799413531648	0.928325150591684	0.818277153042046	0.903580136069307	0.854166805183067	0.907566733066958	0.74257066029019	0.862232878254863	0.918019419072578	0.919504346638029	0.931499288672347	0.948151074913904	0.763479255445622	0.842054657207197	0.863129855617808	0.756589623402991	0.915733754349244	0.758959559313232	0.644832666599884	0.720894897627818	0.849470831773228	0.609310743733418	0.800832149240635	0.166312320245467	0.902026248131558	0.938303841831168	0.910266063998919	0.392903004229854	0.117830763063479	0.355518622352246	0.771869348575066	0.522689614121517	0.775123974320175	0.611552384855363	0.766758361821445	0.395187074193922	0.45164661338449	0.79923585295811	0.426608836387075	0.366038328491852	0.152677478097761	0.336493751556235
