""	PARD3	CHRM3	F2R	ERBB3	ADGRV1	EGFR	KLRC2	PVR	NECTIN1	CANX	ITGB8	NRCAM	NOTCH4	CD99L2	LRP6	IGF2R	KCND2	SMAP1	GRIN2B	CAV1	PLXNB1	CADM1	TNFRSF1A	CD9	SLC16A7	APLP2	SLC16A1	TSPAN5	CNR1	INSR	TFRC	PLXNB2	MYLK	LRP8	THY1	HMMR	CD47	NOTCH1	PTPRA	NECTIN2	MCAM	KCNJ10	GRIN2D	AR	CACNA1C	PDE1A	TSPAN12	TNFRSF10B	NOTCH2	IGF1R	ADCY9	EDNRB	VLDLR	PTPRK	SORT1	LIFR	LPP	LRP1	RACK1	LINGO1	LRP5	GPR37L1	ASGR1	TNFRSF12A	NGFR	MCFD2	TNFRSF19	ITGB1	CD81	PILRB	ITGAV	RIPK1	AMFR	S1PR2	RXRA	ABCA1	NRP1	TSPAN14	CD63	LAMP1	MRC2	C1QBP	STX4	SCARB1	SORL1	SLC1A5	CD46	CD74	CLEC2D	CXCR4
NGFR	0.518659311250179	0.396846086828839	0.6360144974953	0.00253238923444358	-0.0777253686617355	0.599599318073351	0.478316018253751	0.548531493365632	0.662597469596243	0.392956502033219	0.17952468532499	0.47004951780155	0.615293627281548	0.620851967521256	0.714981056748975	0.604442908248596	0.0553368408445346	0.547484370684457	0.734415388401166	0.0308984268774419	0.351858839446606	0.361374245821769	0.0301819669146641	0.0489772626251133	0.597441701734501	0.387618275951523	0.128137978662354	0.805397713070313	0.680941975236535	0.681739537888541	0.510678788868165	0.485842298083242	0.145832311156084	0.701884503282972	0.0410829455606107	0.178228328886491	0.387960667889786	0.0513965820030411	0.484905339613567	0.345009494783568	0.29286130090671	0.0758172506853705	0.723538611836878	0.167490699677805	0.797094616483665	0.650156266730804	0.00494689459133569	0.465417210396961	0.00110380652142833	0.668790312416513	0.593453405974166	0.0274435145211105	0.41308799904352	0.497044744518258	0.383349404719039	0.19099322148282	0.393670808613015	0.26801495642658	0.3236526527756	0.363946301844098	0.304593647946988	0.0258567197448995	0.636553048240689	0.1902535128378	1	0.435086810905656	0.270364419378424	0.395062992588111	0.13992871730801	0.589148584394114	0.279899001188026	0.364028530927373	0.467886981520435	0.136020543001898	0.394280974474815	0.557104491714425	0.741187310250113	0.666384526973628	0.215767970965786	0.284175677669272	0.0374773405183096	0.334161288342401	0.358048826761215	0.441715784777982	0.319311728667398	0.164437394121037	0.719893167584804	0.120742540998875	0.373713322450994	0.130276441410994
MCFD2	0.769751085913009	0.720012138395683	0.787552039399612	0.539048411217826	0.393183852033296	0.554218169877749	0.560384148262422	0.687806502824821	0.604501714373107	0.890187685099354	0.742689513964928	0.821883378852689	0.559462147005084	0.62376611601072	0.692000705730018	0.806443741809801	0.513399492521089	0.803757122805836	0.564664226288754	0.620765112720821	0.758439898154743	0.788096006705889	0.788731332338445	0.699650206269066	0.758823365763011	0.947193710939417	0.598788714086678	0.584067838116643	0.583239741356272	0.49694618030461	0.757444130688465	0.870583841064182	0.63070481421384	0.596244612192955	0.610410749303548	0.511416402854726	0.850743903315086	0.657663949009608	0.86705964237062	0.859852631764536	0.624848979189605	0.625380535032435	0.222147932804106	0.776750088862006	0.564000953876377	0.332911594332488	0.609382622722935	0.699100002430218	0.747979675136402	0.648484172952564	0.70002290954765	0.627083871196266	0.757577092759446	0.635305927400755	0.830559433154198	0.767391691153741	0.85250480684148	0.834569259675164	0.806993200877801	0.604894883670835	0.667880545319892	0.649616047271497	0.653199225399879	0.751271972849846	0.435086810905656	1	0.779295440034352	0.60819882454413	0.797582829193264	0.650538918030803	0.838450372325794	0.808631748515355	0.869477441514776	0.720677268266496	0.697088068890925	0.750129573456584	0.468427141967	0.569323539309656	0.861636271504434	0.863325662710433	0.716745888368062	0.663724391492256	0.733903754036977	0.65507385577793	0.458663961234951	0.748590224132709	0.767288582824139	0.261989654722069	0.587480485828234	0.259325583160551
TNFRSF19	0.514457562323279	0.595764574467052	0.531594945794751	0.336037173214184	0.50726771389122	0.446575777261671	0.200740616316748	0.547420162911292	0.443863746803122	0.787519224116077	0.599632673104159	0.680767028727615	0.333924576680691	0.388252826064634	0.434992833969517	0.68499647089566	0.237150137847259	0.47717693853399	0.455295443724461	0.696687842339182	0.620544912818762	0.520858910312762	0.631225249628673	0.721434571814923	0.595986968203303	0.756806748136258	0.747550622008411	0.321819136193643	0.479098642108332	0.381452656778709	0.438880863859194	0.709644054770511	0.716892483833904	0.38298410563528	0.349174586151638	0.277025399601701	0.657502784634461	0.466198214856841	0.599745064086991	0.618157044265462	0.411677660937549	0.443232266628794	0.091761498205011	0.681802114506591	0.542866965500087	0.147531444258699	0.355823805129786	0.387101123368256	0.651169111857159	0.646760362695629	0.573438655830845	0.547730779068465	0.753347573899766	0.437395674730167	0.656333961714531	0.763450060648916	0.706952348854264	0.643754764559716	0.462792335866543	0.280235653170815	0.405830999777529	0.481084178102524	0.357824919438322	0.533815631076952	0.270364419378424	0.779295440034352	1	0.38236916158582	0.510666994633538	0.455673195454122	0.595133297870393	0.572132247567966	0.624875662872271	0.454566048458429	0.71499985277206	0.719677162478886	0.370348101954139	0.318272711085885	0.540661055727325	0.576922285178173	0.67673662133181	0.269217266872176	0.375320822975604	0.633011264879438	0.280990141002296	0.586478734509997	0.515170464870793	0.0768615719089254	0.455986070471344	0.119700142256988
ITGB1	0.549864264927552	0.311833207915552	0.694912944180054	0.123050927411971	0.127953984011438	0.402522946410383	0.207962974267413	0.542180452780901	0.465540097804297	0.456672087368321	0.3090181950548	0.396037957848109	0.618733664420844	0.356180121802514	0.432106696945154	0.639204057059904	0.117987188746638	0.445229697576916	0.357280288232014	0.336040591302918	0.377557341595344	0.425227934770881	0.566673390727337	0.390626646407905	0.366164786244724	0.566011391666286	0.196972495574855	0.421183743200294	0.31180879054955	0.616266344286616	0.484733933238926	0.707833372100586	0.571988561643004	0.369527744620954	0.748595338177119	0.208271616298434	0.384846355689837	0.292475112790307	0.470305831259798	0.808730091603537	0.874214061808674	0.218966325716816	0.218482946427782	0.373745848518766	0.580183635943883	0.297204635683132	0.20951565213566	0.48701217865905	0.447867489340777	0.413260614085416	0.454765060334775	0.350201500035102	0.40615992834748	0.741944440577935	0.467870850167439	0.310736686924442	0.716580196691653	0.397694130910988	0.380524798929147	0.407415224666563	0.282070169085658	0.345106600407623	0.380697525395652	0.396389524097669	0.395062992588111	0.60819882454413	0.38236916158582	1	0.559929724901256	0.426190018168568	0.612449465502067	0.557378009034884	0.475990476774071	0.287530505189798	0.509016201888511	0.53017651503543	0.638455194921734	0.692504075530641	0.709449248550508	0.538869851535038	0.498492862023764	0.299630132308769	0.600465577633365	0.514857303758835	0.497923482782076	0.520168999439673	0.564851930541057	0.396423960894511	0.297873355371644	0.377575531554503
CD81	0.621871997754363	0.516472064716867	0.579102200621781	0.680736030670928	0.569976403670667	0.358486456794318	0.448974099092928	0.494447384639078	0.300738528083195	0.589785534925109	0.769458535758352	0.662181197334964	0.440156863583458	0.425826911739065	0.47170434652834	0.631626477751281	0.562180053019166	0.643272271597966	0.334006362574552	0.340239532413341	0.764134060984387	0.740486839505229	0.939024211114935	0.47554483799196	0.486719299493433	0.846919581533296	0.212466148980559	0.310723301352031	0.389344034450261	0.29148320896094	0.686931444827842	0.757768765549315	0.507323945789917	0.365017250529871	0.676318967416941	0.434389940185108	0.746359509336492	0.771165547790236	0.759408440556479	0.801534831825413	0.633305319844168	0.729147525556558	-0.076686612241038	0.801245817606576	0.238799815615452	0.0299778761410486	0.706930540437903	0.641778694056391	0.838278652297488	0.302420127161341	0.540097237914283	0.794174401504781	0.606789597016495	0.48287581399511	0.789866204488046	0.740548879534421	0.787113690481943	0.823467886193783	0.689668002904569	0.557998173449679	0.620525273268878	0.798503712231113	0.510497013173519	0.726831495034225	0.13992871730801	0.797582829193264	0.510666994633538	0.559929724901256	1	0.473003361958417	0.90869350129357	0.791937169483618	0.770924794310468	0.729336913993971	0.490631206647354	0.49554790336958	0.178377599186698	0.47623166305769	0.919635819700155	0.938491749748733	0.855196578724835	0.63918813101491	0.837724452799195	0.410708968594947	0.607027349934588	0.74460439787091	0.543122866982467	0.506829449015744	0.483179649713846	0.396596489226963
PILRB	0.820007867197536	0.742220379685552	0.838592024236071	0.539076224510244	0.115309764602122	0.569343583676015	0.72500460718148	0.84382998296254	0.740327008009512	0.639357329658054	0.665482013822146	0.739943043515895	0.680978097690103	0.679118771014962	0.868563453138841	0.77160147626682	0.629303703559994	0.808195238526368	0.738743505229944	0.157046616972127	0.663631445076437	0.791354635972969	0.382124578791191	0.213130388300585	0.850703508162982	0.712991024563214	0.228702778444848	0.707382655637298	0.626999414845447	0.607007487609645	0.82514653710993	0.725703451175282	0.11814695311099	0.838509318940797	0.380066728423672	0.696565425530215	0.783503031234866	0.597192045375687	0.795966545598093	0.605112801384028	0.532098866881123	0.5807778859912	0.409991669037387	0.569036495934239	0.676678381521277	0.503044640175388	0.538590505231295	0.788204586258057	0.433258836892892	0.673478107901977	0.723456107332821	0.243864557657117	0.650907822875923	0.671019985481691	0.765049557433765	0.497456296407144	0.765500637289649	0.726314587765402	0.641859727147145	0.735054312497	0.784438767571029	0.457670671169702	0.741096764438855	0.647517639108079	0.589148584394114	0.650538918030803	0.455673195454122	0.426190018168568	0.473003361958417	1	0.699105138017371	0.704726507608071	0.774059623311	0.610392064600003	0.48786550898489	0.562581798782338	0.478200458233537	0.643590101054506	0.555865241769601	0.665511001772407	0.415991095327159	0.704936141658407	0.587127513019673	0.585264924639937	0.393225387881281	0.321975210911798	0.873132447184952	0.170295026451678	0.789334104293863	0.165962450896135
ITGAV	0.738745931970639	0.686978470957627	0.746312335835488	0.740746064403018	0.523184651857778	0.484709371278825	0.562246715617308	0.706547212086966	0.518762770674783	0.690265486207712	0.870579289292574	0.78410606816738	0.580299209638279	0.506892735276572	0.655703613659771	0.77521196967363	0.689784804416548	0.739376877347222	0.502562533186293	0.319757919847488	0.824996083575583	0.884970766929247	0.854393605423888	0.448302820447623	0.694074711070021	0.902069210658305	0.272698924914781	0.424683136281355	0.466241196344963	0.473223340534419	0.81704875868034	0.846146979239267	0.4249850620423	0.562484672551105	0.693347096443949	0.599699111708891	0.855783691573151	0.859641156569284	0.8474282932793	0.823400799149114	0.730730599958491	0.810201986571033	0.0153730003191251	0.849367360040566	0.43455696075642	0.15126721813984	0.778152572004802	0.778919983370041	0.851202555088973	0.508119653172407	0.662725905949869	0.716215092540269	0.745823838856984	0.64968635387395	0.910449844467206	0.785175001998834	0.909202498230623	0.908760506532658	0.693958008311616	0.688815098687825	0.730412823630255	0.791983912982377	0.584473681679997	0.761240615995237	0.279899001188026	0.838450372325794	0.595133297870393	0.612449465502067	0.90869350129357	0.699105138017371	1	0.888634962002266	0.854474448895988	0.76266593174911	0.551758355081349	0.564384455388235	0.280185813257693	0.557222331671175	0.880808265725571	0.946473059078513	0.847944203610574	0.681386803513364	0.821233959506384	0.548719631188611	0.580973725135734	0.662636893516768	0.712133952422268	0.423335000544559	0.69841005152447	0.334793992768968
RIPK1	0.712501827705488	0.767146228418016	0.738070281530044	0.679180973145713	0.42885484401788	0.607988789573003	0.635053993461802	0.686178967710286	0.613217918775841	0.715292007332917	0.835885694220594	0.830628938928662	0.58423560398066	0.582625387547901	0.727491754834395	0.816828430733719	0.665084498500226	0.777969644934207	0.63310173055661	0.322218555977615	0.725968846439655	0.823090641509382	0.713882061231686	0.43511633024116	0.758027208544569	0.898138142349033	0.322666436128647	0.512676555430635	0.55327331236069	0.494552033091253	0.825417354385017	0.835898474377779	0.326585389196512	0.626499716010945	0.591189336306222	0.487230203856338	0.859880076597325	0.76849784063387	0.861502624931982	0.711282564228659	0.595269538559594	0.786992164428199	0.162051271749121	0.73436720424914	0.473456428551282	0.278049336318204	0.71320572574645	0.785312897186019	0.731608386068188	0.626688798031388	0.739407469062738	0.601080841205573	0.772946800018765	0.685613037587364	0.882504963631224	0.708609275973678	0.839372995291577	0.893838199486824	0.676386310874761	0.674787684219049	0.686682623151095	0.710721201655642	0.625817009434046	0.663663871969735	0.364028530927373	0.808631748515355	0.572132247567966	0.557378009034884	0.791937169483618	0.704726507608071	0.888634962002266	1	0.867200189488388	0.71682331032159	0.586420200888485	0.634500234559277	0.363270406296556	0.590768280455967	0.782142798543947	0.862928288557571	0.770061469561447	0.667090026753147	0.766641282704886	0.619394114141289	0.547539008089085	0.653397393667885	0.764485344730819	0.370990412329356	0.701093317090934	0.326309804054082
AMFR	0.848102958017972	0.823260073933378	0.836719794784054	0.721730584227714	0.393770836956892	0.625791769580319	0.76381265644147	0.730806544265992	0.697682868565263	0.775906917990382	0.863053124361341	0.88223964009094	0.638755745815883	0.693805217014905	0.84249115672744	0.817231706236772	0.712915638554091	0.901302743061391	0.707061548068163	0.374912321463028	0.828891748154477	0.886177809686949	0.682728849907394	0.458794157285919	0.856957007190156	0.903874050119943	0.365461872507424	0.650386222159085	0.648196613998978	0.533853974574195	0.835397452422768	0.824126839688013	0.382269404023611	0.733684247137564	0.573817259138858	0.597253111299466	0.929132963474379	0.795367815413272	0.954365999263031	0.757793810384449	0.574736615611295	0.776663910348909	0.280109316473918	0.786207822319045	0.537685101387624	0.371188823179584	0.765073476052392	0.803569584375282	0.72128025880873	0.662291136766497	0.786322687173066	0.607107017219566	0.778402004983129	0.651521945487898	0.917207433545761	0.742472684035079	0.844761930730946	0.905699011394476	0.814298024452102	0.785645683846143	0.822268014449857	0.718737203903455	0.730255966291254	0.778341009482505	0.467886981520435	0.869477441514776	0.624875662872271	0.475990476774071	0.770924794310468	0.774059623311	0.854474448895988	0.867200189488388	1	0.814083014781486	0.571711647139434	0.602928560474196	0.354865266264013	0.542560091353129	0.792284068125443	0.888831767413599	0.690136490414621	0.810659928522613	0.710494130227538	0.578874873544992	0.382706112265552	0.582665177190546	0.830720357716656	0.181216460504498	0.675295054743597	0.138124208041177
S1PR2	0.703322525970303	0.720928507171194	0.632737901577749	0.828769474336512	0.334308654452694	0.344583494231929	0.721741532593024	0.560380041416567	0.467985892447151	0.634806288140781	0.819403841891044	0.703523958392549	0.368731823216524	0.541776001921231	0.605159316278222	0.527689552144214	0.833428921703017	0.785656516693831	0.416314399425808	0.373343105728679	0.73251923276005	0.816056099113526	0.663848165761721	0.43802752812663	0.681449117553959	0.746353974736346	0.296296999443384	0.403398235319277	0.407418021646485	0.188113959268903	0.709153384355972	0.575196231017123	0.256806458146708	0.534494095530795	0.634719628832826	0.638362102923995	0.835207060786307	0.850989466956917	0.821891729353049	0.661452252999145	0.500531627425071	0.809243392352029	0.00176625820974183	0.743159474127415	0.18020899428566	0.178159304760208	0.854337307047697	0.620547849711047	0.732876217579709	0.355879678533937	0.533630632783697	0.552526379784627	0.58768901561613	0.495774540373394	0.783560883650922	0.652742703167221	0.680387725878564	0.836690757354128	0.836239252684726	0.811186669495337	0.834183584298758	0.738593871350536	0.596636828217211	0.789748678248212	0.136020543001898	0.720677268266496	0.454566048458429	0.287530505189798	0.729336913993971	0.610392064600003	0.76266593174911	0.71682331032159	0.814083014781486	1	0.300463136312318	0.291857978032686	-0.00460415466886177	0.253645169554249	0.763731058622424	0.813025872584045	0.63564895637362	0.850277617434113	0.558309609516947	0.330917465009514	0.174270668472303	0.500631752103037	0.593836879744183	0.0410868441494374	0.582655168889766	-0.000234117030809094
RXRA	0.472214759650929	0.578477088357992	0.522911633529216	0.153487467769968	0.131582361777884	0.293389129591382	0.189024116490436	0.511221788227547	0.571652057804769	0.817988473837738	0.381532204899653	0.439315691126966	0.537362744098531	0.242617896800584	0.47802680091483	0.716871057073717	0.130561436617445	0.479555254077759	0.436814835292196	0.648372948618437	0.355651512985407	0.436776712101171	0.556986593381919	0.722509231038801	0.518135126965597	0.714536756435138	0.709006828021024	0.308644969260943	0.280734849452846	0.587924335960052	0.538987635238388	0.779742442081842	0.540024930346402	0.356770751518627	0.210591306814284	0.245084565672683	0.483412510842739	0.290429019039497	0.499105622011879	0.553594548713904	0.391310261059547	0.24975350485786	0.195111810537655	0.372762583670673	0.564427517830069	0.0946548478861437	0.174038938879481	0.589391944063199	0.39329103247527	0.644632291325802	0.484680240635746	0.22287113131077	0.608715736052377	0.401950874198651	0.511750656576653	0.444218077295605	0.653209485648477	0.500831381266315	0.444645951926043	0.250812726373845	0.356147592151047	0.236027321456118	0.267451625118898	0.503637814719793	0.394280974474815	0.697088068890925	0.71499985277206	0.509016201888511	0.490631206647354	0.48786550898489	0.551758355081349	0.586420200888485	0.571711647139434	0.300463136312318	1	0.858980286912472	0.6105626410527	0.570069268241948	0.520538971901817	0.504318620516979	0.52131852123669	0.225100756987258	0.63139445594082	0.872395182971084	0.547355727576079	0.738157515908818	0.592934368132973	0.458355244478178	0.399652257938481	0.513487697909526
ABCA1	0.519498524515464	0.563296282628377	0.590234052484127	0.11544379177487	0.198374702102467	0.537567412958342	0.252243354171183	0.589397779490829	0.627728571634386	0.797373293723082	0.397628189308684	0.578650025924667	0.529341750130626	0.490026073659678	0.580793908163996	0.81356451316973	0.0977971540007865	0.525118059379111	0.609442230254214	0.5328506824264	0.460514551879498	0.430980862953897	0.520984671809446	0.609989934861942	0.61092857351125	0.759202338729789	0.625379919381791	0.497664015461465	0.549637634804296	0.591703125519936	0.61386154329954	0.82793878431159	0.521641877459492	0.530796556717733	0.171177373091196	0.170922682941232	0.554750026825222	0.244093620845387	0.569427223800721	0.562081120633074	0.352651022877567	0.251922006760225	0.379674594758108	0.427136546063525	0.734645874711782	0.331785674892321	0.12254585641877	0.582352423507432	0.375823253184667	0.727557669614595	0.617406768971833	0.288495901331796	0.642161317027408	0.471676846005975	0.553863130998738	0.510799394463934	0.678291182938338	0.547124327372555	0.422327092984424	0.259342254662931	0.341872845490435	0.263262069593197	0.482494952423917	0.417657453225252	0.557104491714425	0.750129573456584	0.719677162478886	0.53017651503543	0.49554790336958	0.562581798782338	0.564384455388235	0.634500234559277	0.602928560474196	0.291857978032686	0.858980286912472	1	0.749994186450158	0.726380192043573	0.516223624565294	0.532021727027427	0.487128017313516	0.232367396428866	0.643939798829102	0.812947238547129	0.663305766953605	0.688023761021734	0.72017147432892	0.470267836824353	0.472610050566558	0.553020107542924
NRP1	0.415895896530281	0.31648290342361	0.579292398014851	-0.214179681256802	-0.111678663709159	0.526696229979936	0.202134565701659	0.579285591427411	0.58902085546116	0.466865161303441	0.0326549951506457	0.356786725085743	0.668021325801339	0.503329713747357	0.547702174615918	0.679049261707852	-0.157273639197429	0.374735174483186	0.5900058424795	0.246439546730453	0.191521050463304	0.176453593860716	0.15410382274189	0.273766641681972	0.454883534422419	0.443874923103652	0.324759162276925	0.637412524626399	0.529741369185987	0.771478351537863	0.463897092874962	0.599291984958177	0.337246540079814	0.54664514230888	0.0897787898576854	0.000448741940908613	0.26617895951191	-0.0890534966137203	0.344475875199671	0.443569844891938	0.391007298318226	-0.0937284224141323	0.632378809823922	0.0741371255781391	0.824533547917317	0.562849338634074	-0.180894604576425	0.383883396452022	-0.00934794304210329	0.683239469232839	0.499638209113993	-0.0216530894556736	0.346412281513315	0.561904474924571	0.275563313329495	0.127903856050228	0.462114133015019	0.193958218473112	0.198076095211634	0.167033962805279	0.103356074047748	-0.0635378698514093	0.442439934763696	0.0961367944743461	0.741187310250113	0.468427141967	0.370348101954139	0.638455194921734	0.178377599186698	0.478200458233537	0.280185813257693	0.363270406296556	0.354865266264013	-0.00460415466886177	0.6105626410527	0.749994186450158	1	0.856265365046975	0.270437621569945	0.233829913268225	0.118235143132469	0.0889773016941696	0.453295406316142	0.654947930094594	0.546486345840782	0.397985320281292	0.677615030425581	0.379648394170031	0.299064428343979	0.441267970389209
TSPAN14	0.584066286501562	0.430172704547339	0.703794574305428	0.0861492338396361	0.00818422406223106	0.588755497542694	0.414945834941509	0.688129191524096	0.602479821358326	0.467561997587394	0.284438696456259	0.504581833818843	0.717041853902361	0.626139247605121	0.678651430534296	0.771281447694607	0.14268754512739	0.561747585162264	0.646530610794275	0.0956751437187568	0.417587665910093	0.429499646515626	0.376456096389484	0.17880263021286	0.55761429079866	0.610717061609362	0.130190643992316	0.690848161451358	0.607146133852082	0.718741756535455	0.72005201612604	0.726933669915281	0.251768173082356	0.665867342305066	0.27546064191321	0.206881450591338	0.484210510301059	0.201384953960547	0.555670017525839	0.585981568711729	0.510708560266568	0.193820570128705	0.581300135189494	0.284077214133963	0.747348611922652	0.560678682821496	0.114427420073153	0.61657258516896	0.198440413343374	0.626318822309863	0.606423966004145	0.168116387317768	0.424761085462803	0.660061409697272	0.499451414150896	0.262638426306946	0.639321279305119	0.450088855303271	0.385645373591306	0.416298328684209	0.349918323831856	0.194376715999311	0.634506742754723	0.291047788223619	0.666384526973628	0.569323539309656	0.318272711085885	0.692504075530641	0.47623166305769	0.643590101054506	0.557222331671175	0.590768280455967	0.542560091353129	0.253645169554249	0.570069268241948	0.726380192043573	0.856265365046975	1	0.500016247387548	0.509207969030401	0.320206490471381	0.357706909466385	0.709677523917332	0.61979718555349	0.769279170997184	0.493564025313382	0.805455942020906	0.602539007277507	0.494059412409283	0.601734947437464
CD63	0.73245565669154	0.565786325856199	0.722944538496024	0.619575249519024	0.375970646642528	0.374308615964908	0.512367439446635	0.553777046515345	0.418305376634877	0.683888286545041	0.719205373617373	0.655159070440514	0.476409866887927	0.483766642961946	0.533537163870194	0.645834996706616	0.579633098954476	0.742496388998437	0.354641540507343	0.477440861712734	0.706775663994325	0.76749512702769	0.891482584864902	0.580128717578116	0.559420664517372	0.849317384337149	0.322511121902254	0.417501009352882	0.38596443305203	0.330741894606759	0.721339577722687	0.778618368261056	0.566881099277961	0.43868385038973	0.827263761418865	0.546456745691638	0.758835434489263	0.723212815291867	0.782284316423862	0.914183808035677	0.76041047079641	0.652335012826915	0.0202304796459233	0.748261728526942	0.32513119778882	0.180510092086729	0.686048912387954	0.66390555967663	0.808908689491128	0.35927559966601	0.541135901941634	0.658869608936509	0.586448645266098	0.605993934576998	0.771354865632476	0.649991940728804	0.834108359627803	0.794241669349118	0.806593995810798	0.663784525970678	0.686372542631148	0.727260795488902	0.564121637404598	0.821522632681099	0.215767970965786	0.861636271504434	0.540661055727325	0.709449248550508	0.919635819700155	0.555865241769601	0.880808265725571	0.782142798543947	0.792284068125443	0.763731058622424	0.520538971901817	0.516223624565294	0.270437621569945	0.500016247387548	1	0.915899803352511	0.768110654364231	0.723281131555755	0.789989059658333	0.473323133827034	0.487856959205773	0.736507020940958	0.626484580777136	0.37212365212052	0.503989507089052	0.316664347266655
LAMP1	0.784499585187749	0.660815728572106	0.747920333485405	0.773537241706357	0.543788431624458	0.485820830443609	0.627523937177972	0.661222187426801	0.450910731634908	0.674122398300024	0.88368499611891	0.811705730332933	0.535256609236108	0.580314592272651	0.666541508327445	0.734102042728091	0.693524792445224	0.79647636289506	0.517604421344943	0.312608149800682	0.863094362362732	0.888921431350381	0.876449365265955	0.441012665243459	0.693254978035713	0.915189870760257	0.245518978588068	0.493235944557133	0.540552189088698	0.394887102334824	0.802023100487974	0.801056369997658	0.431658623775506	0.56521429359453	0.684936702710321	0.614432800675117	0.895436358605564	0.853689451777172	0.893357701838146	0.838263926296103	0.664750338661639	0.81781190399829	0.0778280221224192	0.873369749952126	0.368104824341407	0.195788058618899	0.805011876665878	0.739246667882339	0.854378952858932	0.470248338545773	0.689020848969742	0.769202585900396	0.726700690434396	0.59949879280796	0.921140160362391	0.801185813583826	0.869056792395162	0.918240455347439	0.783022952484584	0.705099523099047	0.781442361756106	0.819367524580815	0.658098591665405	0.816004571573554	0.284175677669272	0.863325662710433	0.576922285178173	0.538869851535038	0.938491749748733	0.665511001772407	0.946473059078513	0.862928288557571	0.888831767413599	0.813025872584045	0.504318620516979	0.532021727027427	0.233829913268225	0.509207969030401	0.915899803352511	1	0.825900535615083	0.7716307083833	0.786976122841433	0.457157004941185	0.50661796998015	0.670823573180452	0.704199649302423	0.337961258167223	0.649918820617084	0.254995627534203
MRC2	0.524446691186319	0.567949971481228	0.493344706411005	0.667537612255183	0.768331226058811	0.311052158306328	0.27902450776473	0.518399492030427	0.2663290499678	0.575575148772475	0.814887242089808	0.675390269512109	0.376652455473156	0.311377390078407	0.383347006060486	0.663148968429769	0.491800156425631	0.476754815991441	0.353547927369412	0.393874616508415	0.773213111686976	0.647475528002299	0.895983554422381	0.490897157385517	0.466776195524111	0.79269507371324	0.320464358904245	0.162900351390107	0.381279964129714	0.301362437847395	0.525777326950645	0.733678885737348	0.567110888087859	0.286424939425099	0.630800859323741	0.302134687722885	0.709171271585546	0.783969655232587	0.678144681467252	0.714043980559758	0.631988899818664	0.76577430347192	-0.192891754243979	0.838450439907008	0.270573772684426	-0.0940149696577318	0.649178415738662	0.496026266906058	0.890174041823978	0.397698522924915	0.566696393190258	0.851874151055962	0.725495131711837	0.500524429176601	0.792897016443145	0.845705532880778	0.809204607211028	0.808397443801924	0.474035418020278	0.424437386771261	0.519397231430507	0.834803560020458	0.367387780684993	0.638427368912187	0.0374773405183096	0.716745888368062	0.67673662133181	0.498492862023764	0.855196578724835	0.415991095327159	0.847944203610574	0.770061469561447	0.690136490414621	0.63564895637362	0.52131852123669	0.487128017313516	0.118235143132469	0.320206490471381	0.768110654364231	0.825900535615083	1	0.424223357997736	0.621835115096737	0.440159817629349	0.455300226687436	0.665034110814056	0.439055530424481	0.320807582101272	0.489685345567626	0.237825700039349
C1QBP	0.799871813870053	0.678359893995236	0.737045941302741	0.760837594654876	0.110491549217191	0.39789665426272	0.902668930449497	0.561763068140273	0.523720171206489	0.538349553507726	0.710770497148586	0.681543246239832	0.472587050647692	0.655297861328613	0.745026915464262	0.510068981808152	0.832108099162212	0.917653555063227	0.493712650800669	0.173968766482953	0.661936755446505	0.84339983515863	0.482827156650382	0.236292657390238	0.725655707070993	0.667594302659456	0.113184023009099	0.625522589916178	0.491007313473203	0.260074360455851	0.783804505702324	0.521157016262461	0.0747114393957563	0.672745710184791	0.591332765863072	0.738007379830069	0.816571392336696	0.734364582741543	0.847125885125593	0.64318594599687	0.464172204618931	0.698840456358171	0.255850057044252	0.595104745341023	0.258421229494524	0.405958920164755	0.796039617075845	0.717583964682045	0.544769905746134	0.369047461702407	0.581309096429375	0.377079824640944	0.474192083333511	0.524579913091912	0.737917947095275	0.461455181973759	0.609846586180679	0.7693351420674	0.917525296520876	0.88792306675358	0.880704964414846	0.600885155833213	0.749040088667667	0.760451819093354	0.334161288342401	0.663724391492256	0.269217266872176	0.299630132308769	0.63918813101491	0.704936141658407	0.681386803513364	0.667090026753147	0.810659928522613	0.850277617434113	0.225100756987258	0.232367396428866	0.0889773016941696	0.357706909466385	0.723281131555755	0.7716307083833	0.424223357997736	1	0.596066979250859	0.27845465303266	0.161368198616069	0.367080771953771	0.699577136965429	0.0359377259200568	0.596584954047527	-0.0365446826795262
