""	EGFR	LRP1	ITGAV	ADGRV1	ITGB8	NRCAM	LRP6	SDC3	CHL1	EDNRB	RAMP1	GPR37L1	SORT1	CD9	ADORA1	THY1	C1QBP	CD46	CD81	LRP4	LINGO1	AR	ADCY1	GPR37	KLRC2	CELSR2	CNR1	PTPRK	TNFRSF19	PTPRS	S1PR1	CADM1	ERBB4	SDC2	TGFBR3	FGFR2	FGFR3	ITGA6	CALCRL	FZD3	IL1RAPL1	EDNRA	LPP	MRC2	TNFRSF21	TNFRSF1A	ITGA3	CHRM3	NT5E	GPC1	SLC16A7	NOTCH2	NOTCH1	FAS	CD47	COLEC12	FZD6	RIPK1	ADCYAP1R1	TSPAN5	ITGB1	NRP1	TSPAN12	F2R	PLXNB1	FGFR1	ATP5F1B	CD82	IGF1R	GRM5	CD44	APLP2	SLC16A1	RAMP2	VANGL2	TYRO3	TLR4	INSR	KCNQ5	MCAM	CANX	ANTXR1	KCNJ10	SORL1	NCSTN	ABCA1	PTK7	RXRA	KCND2	CD63	LIFR	F3	SIGIRR	DPP4	FZD5	SMAP1	PDGFRA	ACKR3	IL13RA2	RYK	IGF2R	SEMA4C	TNFRSF12A	SMAD3	TNFRSF10B	PLXNB2	CD99L2	TFRC	MCFD2	PTPRA	AMFR	KLRK1	NRP2	SIRPA	DCC	RACK1	PLXNA3	MERTK	TSPAN14	JMJD6	LAMP1	PTPRJ	STX4	ERAP1	ADGRE5	LRP10	RPSA	HLA.DPB1	CD74
RAMP1	0.77842541843224	0.786773378312582	0.790882813073527	0.586526884505513	0.780244079468747	0.781163065285197	0.688923697541462	0.803372228884839	0.802348697235036	0.799876090307484	1	0.706888144789301	0.778277757054674	0.951281132918132	0.80038709275098	0.625456122847107	0.910133169024475	0.639312931532132	0.934269942624267	0.584598967054902	0.689569925793303	0.783862664705727	0.548646087641777	0.720960791226161	0.88812859740552	0.866542642840651	0.732704626157702	0.719023093976987	0.668251809351426	0.736953359756152	0.626960213526815	0.823794690408088	0.764800302269793	0.824559718602199	0.771582727884003	0.640275971686075	0.504599949847159	0.630354811762943	0.717413163262287	0.747383374351109	0.440182868642582	0.707770063890749	0.682497432711414	0.671566795427313	0.755689816919034	0.775574804587291	0.466677800626664	0.71201127656615	0.866243698033964	0.543246049152688	0.82644226982816	0.8051881472448	0.687588642453162	0.63740042274141	0.842995210740322	0.68248836498457	0.798017001491934	0.753059204389792	0.677077523883543	0.754120993742345	0.665598911698776	0.546443879962954	0.883072543663938	0.597692236432016	0.743850253472288	0.685488869408033	0.938797532133906	0.642169158667009	0.434571476542635	0.647351469855058	0.599183290316909	0.839411920918211	0.828621133915197	0.616455570659042	0.754247429090777	0.625660043043087	0.521492845625449	0.248995498707381	0.717091000079671	0.48017535447181	0.833762260915641	0.732360437600765	0.792558970238735	0.609259346619003	0.885309907733822	0.533393616538747	0.689602971784282	0.657236983980205	0.759821987081824	0.828359612536687	0.772683780176277	0.692257938303041	0.831156669489056	0.729912646654234	0.688151231125932	0.917486168598182	0.532920783279184	0.742679900453079	0.794127721434534	0.768359184701006	0.675134097806557	0.63268642992424	0.551859635886594	0.566726196172162	0.615278649234384	0.647650681011992	0.765335384527374	0.44382772640883	0.793970695336862	0.893445100857212	0.700104026796561	0.515760709929317	0.444893412573954	0.643089973647699	0.694669733859125	0.747239107198523	0.594382603985847	0.420357571801194	0.537481327277951	0.667597903400273	0.874489304402991	0.491584967720504	0.550294902980901	0.591293269012264	0.289791470765569	0.721532363954932	0.650088036431494	0.173171328707314	0.108389317192323
GPR37L1	0.841958163484222	0.89297699959087	0.862326837019583	0.804940634603435	0.839769981232767	0.846884124565731	0.611520119478668	0.843096093778956	0.868454015760408	0.865549591457751	0.706888144789301	1	0.764036698777376	0.752909648899635	0.859052777616335	0.304993510670868	0.642856046021631	0.761026310622465	0.708911092720736	0.594602459475899	0.467148233350038	0.835446658175	0.724775777758706	0.81011306412049	0.640288530994916	0.80868843236225	0.828302808175969	0.694045041420705	0.721471979360924	0.616643511810002	0.61105146732621	0.867972080606748	0.863766056432282	0.795372234176366	0.72951168793588	0.838517625244205	0.787626311323588	0.743105702093706	0.827447875611041	0.771854721660809	0.393494224487987	0.769716552408655	0.752611092981626	0.673153093999431	0.751989999110447	0.705059478191884	0.616604366535872	0.665756905244067	0.77888292548955	0.577266350035729	0.785172775916861	0.804987973273482	0.559999715427733	0.698761102221804	0.739158201018569	0.764215851784437	0.79430949061179	0.738342570458265	0.822457559488535	0.717134494385698	0.515100505580406	0.619628152602556	0.600252077215922	0.492015448693834	0.824596127678901	0.595964600055239	0.616894833684146	0.307697410185494	0.358168496498992	0.826187197974956	0.563586587444898	0.763065052973499	0.720824613366612	0.141697579266562	0.70973395360233	0.415563677722035	0.502708390582438	0.239668175640171	0.738595246591366	0.356674405332413	0.725872990902649	0.653936787633615	0.833344330768354	0.741133474797199	0.791437299732392	0.67360212068552	0.595437949112411	0.673649616645301	0.529665304250896	0.621979181714437	0.872322060014189	0.754163295450693	0.667676140658716	0.605635846301884	0.676180590932876	0.727294386687057	0.319472464427161	0.647381711897948	0.411857043665199	0.730299270299105	0.752985830813257	0.662000192828804	0.389723355923294	0.602382964943399	0.541534877630439	0.580001868723837	0.745792071513634	0.390922538230276	0.720719242547061	0.838590824951639	0.663811450764716	0.750453783220944	0.496923489324274	0.780422791552114	0.729938681274436	0.444150675570011	0.541475430172984	0.599783066547718	0.525749885541348	0.462311997410504	0.757997690094088	0.548626562665955	0.554356797668759	0.667905364281593	0.306081564980091	0.721751923511786	0.280385423872773	0.172133239936679	0.147991190042406
SORT1	0.830017142348962	0.899618461018184	0.914049857460035	0.765796412975591	0.933932673073571	0.92550781829045	0.903027032211679	0.87012814094515	0.863044781312695	0.76870294377093	0.778277757054674	0.764036698777376	1	0.735055267952534	0.816889819829018	0.624399828982911	0.828047436127793	0.875560008591471	0.779340415975556	0.645168306019868	0.586164309520542	0.820296750623428	0.677441287305523	0.732746155540015	0.836311651793533	0.919490332428074	0.867995331967757	0.854372252429926	0.916521605777839	0.77542406405511	0.726560653022866	0.907054922029672	0.835492901048936	0.91047071048313	0.941030584334804	0.701159721369943	0.544811609079027	0.864492914027022	0.781057326908152	0.950949294235455	0.726646177291091	0.893762628174698	0.926765918752272	0.871731125306589	0.900525835781288	0.896542912771194	0.781673047587549	0.848475615017365	0.888799776922775	0.798306180262794	0.929019899300644	0.913696157375423	0.858773718077485	0.884050699833309	0.895372414965056	0.928184669562013	0.940033044619626	0.836310423828549	0.625659278331851	0.92134069863987	0.881133347123497	0.906132485437684	0.781379683391802	0.842125591881467	0.734724877208249	0.884355400867458	0.787494840925036	0.662413058576397	0.771441055379614	0.800907758398869	0.790600178102402	0.968642271236221	0.876838402958527	0.409019110332272	0.803022075657054	0.617188004057764	0.849708153759927	0.617967299653302	0.824723511536816	0.723388319064816	0.959473743357509	0.848723660523293	0.812159206617781	0.865611566145808	0.880970723119891	0.854199277462729	0.835999398396707	0.886497481171991	0.743005494902843	0.865370612837018	0.922406132212788	0.731675284070098	0.661868571558673	0.79686320254386	0.855518820022727	0.841502311091761	0.481603824560626	0.631519256279825	0.672737396968846	0.902024878326317	0.928886136156956	0.759316263548165	0.64665938103278	0.81652517828047	0.840504024433715	0.872823756517928	0.884288181198522	0.786475047804878	0.94147590490888	0.92522739863223	0.85574338696097	0.673332215241086	0.780484922385421	0.7633737158182	0.909662001902151	0.768407117807181	0.649017307902975	0.742335072970193	0.848169102717854	0.753676064994088	0.882100470088513	0.779067808041786	0.830748056142947	0.836167784978328	0.410459414241067	0.921995254110023	0.610383297786807	0.477846894806384	0.433566100334684
CD9	0.822113665083947	0.80911001800586	0.76402356598313	0.661533797426656	0.750656570470575	0.793959924157702	0.641432333865794	0.786993976796695	0.80796012664066	0.819463162566168	0.951281132918132	0.752909648899635	0.735055267952534	1	0.831729911402946	0.530374997693698	0.858527130758541	0.676618597710911	0.895210453662197	0.499147139433319	0.679099343234119	0.816109412696313	0.552249536739061	0.74981841498217	0.862849841355543	0.835199642918927	0.697489739074381	0.684671777493308	0.65026591096115	0.718556878833659	0.636867128304275	0.810638282604353	0.785900894101444	0.793048451735661	0.714547899155757	0.69678439364616	0.595090187063602	0.655917709251964	0.735512306863225	0.716705573187751	0.411234233129467	0.659042177532115	0.670299973978661	0.668896994328529	0.724251570431882	0.769011292794253	0.492256732579336	0.699130299682413	0.820664320518237	0.545737394919027	0.783782554857067	0.791290542795395	0.621326689603324	0.635876439282079	0.781199047871009	0.663330379036145	0.775289726336023	0.72152430250021	0.725641470710543	0.711273057692125	0.597997004800056	0.50103202987829	0.811267415275696	0.543129299030923	0.783774704770745	0.63809466917319	0.900288435146464	0.576373379581085	0.386517485201854	0.67187330592215	0.54986508066894	0.790336128659834	0.818031286695982	0.560344879145703	0.769288363485337	0.552091129526042	0.476645502843973	0.221382045864567	0.738267121293958	0.413644703094718	0.764635344563134	0.640919598489806	0.795421702650394	0.594399420349145	0.87857171937802	0.517678909233075	0.645905158785466	0.61343692769041	0.703936827435416	0.778120802841134	0.765558134545719	0.715100543314826	0.814503470674556	0.72856716384748	0.651512873646637	0.875756852838936	0.467117185339287	0.690626449760763	0.674913497499869	0.773380823081672	0.666608160595548	0.590921110396927	0.539463735015214	0.53752007525182	0.573105729521754	0.593360210262922	0.73722925400193	0.397344345895321	0.76569509168499	0.887751101343426	0.664735117899777	0.578847005225127	0.465168102888159	0.662656788352311	0.668472532686271	0.662719975436508	0.571987018879176	0.404819463596094	0.499518670533376	0.611861189959198	0.816104902383438	0.445859034144128	0.529415900295724	0.572807276385517	0.260541828579083	0.707480869918462	0.558804871353635	0.139040253321501	0.065996267085989
ADORA1	0.867879880386289	0.921156798290735	0.912081294903266	0.875892067875176	0.846435177790313	0.909975165983411	0.693237263809044	0.884589619573147	0.926930512382798	0.936026831340489	0.80038709275098	0.859052777616335	0.816889819829018	0.831729911402946	1	0.322378780557699	0.704247143826307	0.840786926638943	0.825257373362317	0.519826787395634	0.456636500102581	0.84743614728304	0.658387736235546	0.839742344601018	0.743266204979532	0.856401791249455	0.840802831257847	0.776020316985649	0.755273662235812	0.63500095824973	0.688951556399116	0.910552419987892	0.909202131887137	0.840970002477602	0.773112039670953	0.871925917759214	0.672921221067771	0.809524159107132	0.907583841065878	0.814966992053736	0.488994851387504	0.817287528865517	0.803627890731394	0.812374978565967	0.790710215384819	0.844585649339528	0.654126793346773	0.685344353355706	0.814003147948831	0.619532953370953	0.847640671422534	0.910285931238967	0.629988866992217	0.758081228240304	0.807540386547613	0.838398917095486	0.844429249212845	0.745867755480767	0.867816430217557	0.72913638775509	0.584832616231645	0.647022027769652	0.647255833085274	0.550413202370964	0.853774151122242	0.626249711491381	0.687327244125331	0.348932301530415	0.444800647511442	0.821510830473555	0.714928935412291	0.847442061597015	0.752615878676523	0.246632262194516	0.718279354631848	0.444353883946434	0.621084535927503	0.286782951665733	0.876006329457532	0.37899255640024	0.769488285551091	0.666676103579145	0.890973917227379	0.81267876248132	0.85622120011531	0.696404805155058	0.675741175727678	0.696397977804742	0.53329819197434	0.695304483383722	0.876817330685138	0.904635722169983	0.752778541601396	0.731356816275411	0.713512895373326	0.802806634005385	0.342689520972178	0.7493036899689	0.46226955886453	0.770022464136905	0.812598566138967	0.725969198019989	0.463492572216832	0.673739884352217	0.575286837582594	0.678075653229091	0.786339399201867	0.441879190261669	0.804065651934607	0.91002906635873	0.738192417993615	0.760634270712042	0.627702016728309	0.846381537819639	0.747019574704782	0.492282540471025	0.511169856840837	0.606027731795098	0.548163989671722	0.521441586099159	0.857055719379985	0.543907720523336	0.587709856327132	0.746271272736512	0.265282004734597	0.783217248451335	0.328408725271827	0.205799638669038	0.166616269066233
THY1	0.360533164283622	0.396141647545031	0.412810278268395	0.162967549736817	0.495799303634003	0.468671481204566	0.703577921186653	0.376742257035541	0.408521376268053	0.229458929429198	0.625456122847107	0.304993510670868	0.624399828982911	0.530374997693698	0.322378780557699	1	0.812126831845976	0.458190003644894	0.505171094963064	0.510838998972069	0.844456916896017	0.49066593806077	0.381329608568426	0.245990171284918	0.751946870968678	0.591494311444705	0.400294342030087	0.484235096352133	0.631458046248875	0.631607382881347	0.276276931401452	0.485583115311833	0.384440554263426	0.560458947152779	0.61128329923779	0.0688596384622946	0.133278943607296	0.340113307245084	0.19607090397069	0.633060787556367	0.568804449297759	0.385353364699091	0.584782277217605	0.45101013295572	0.624081689913035	0.466508644608082	0.405746095029889	0.748159057592615	0.660038086035373	0.544919325128538	0.637966555532696	0.44646069201294	0.714764606359507	0.49851351257772	0.726518515244728	0.445819867561225	0.617331425577872	0.608579657719035	0.0475331280080167	0.741524522571482	0.789853483980107	0.538921439310602	0.797636040133807	0.675317212060803	0.207935270664114	0.78872844623126	0.786454251948394	0.91553809967254	0.613053959595029	0.412730151438825	0.324248638903234	0.636271265200139	0.748642711685222	0.726485712613216	0.632149481045674	0.717328134626557	0.457435703229487	0.393918407014203	0.315255731607505	0.676447984621001	0.728295813555006	0.698327571626245	0.303237201547856	0.320414625660536	0.551830630769111	0.437757758081441	0.668641272598173	0.610768305252787	0.863565958868287	0.806443158919263	0.468939552933214	0.189513664607478	0.392580532956221	0.524974769197832	0.591118569519457	0.706933341239644	0.806289007129888	0.379154608861618	0.83936428851914	0.646886135672785	0.505790096362614	0.383233207604205	0.669101746727612	0.468756528345406	0.794456212723788	0.547032553611626	0.586773673896586	0.659343523848183	0.647669971029523	0.567643256470248	0.501597442279846	0.274886877070878	0.368621704260463	0.203868285160009	0.661592772467952	0.924637377656556	0.664870730893471	0.339896759018538	0.592990640174113	0.832966554186236	0.493537306703453	0.586894152573591	0.59776139991224	0.341229343280737	0.445423753973888	0.51039428489506	0.908418850149553	0.359071431906571	0.279082352311663
C1QBP	0.708011930703289	0.750949469280165	0.759423721830631	0.50996705684336	0.789536906778554	0.771492810733446	0.770728391590347	0.71848506915872	0.743249497765568	0.654204447617948	0.910133169024475	0.642856046021631	0.828047436127793	0.858527130758541	0.704247143826307	0.812126831845976	1	0.676549905956101	0.820146030558436	0.614089845368943	0.809463696820342	0.756522519083384	0.602047068703748	0.651136640657726	0.921614987099035	0.851256498680372	0.722305936658467	0.687843551208578	0.761140946643707	0.754526352184182	0.567631569893298	0.789976038598219	0.717856974014517	0.81731578282567	0.823616565608374	0.498518540537626	0.393708930385095	0.632326017572254	0.609927666825419	0.824932420230507	0.553665065944014	0.676591280948061	0.780687614976018	0.68467281991154	0.839055070176127	0.788807552995554	0.608550092786739	0.837279797099985	0.870427681022344	0.682142425989014	0.862098127935829	0.775527520986174	0.758847446291328	0.719343505042136	0.903217895760432	0.719135644774557	0.843579553879456	0.792467026772066	0.495342213371677	0.854592388638115	0.824960121397135	0.67435377754348	0.936589753557414	0.701933866756647	0.5938134383393	0.826243295513283	0.965112079688936	0.816262185299314	0.570143929655536	0.661477344651346	0.599881873813054	0.881302573792292	0.918786513893098	0.728993068661101	0.792383754904647	0.747051550190766	0.607713255894101	0.373927086403357	0.667740332046444	0.64835783243506	0.912414497142501	0.797893562144756	0.679428194153321	0.633959390767384	0.867592300083961	0.61964253358451	0.783821620010469	0.739670699438407	0.875654197378351	0.936703689094971	0.774132182838313	0.584243186435634	0.748301566085292	0.781233164594621	0.756179086158008	0.916172560327204	0.627330242565111	0.651728722804976	0.866010473283605	0.82238797003366	0.742349055146458	0.592027079940092	0.728725862863747	0.623431170974289	0.803828403549463	0.747896577324208	0.813856321351916	0.621022173511947	0.863392984090992	0.862704200263253	0.72745432917084	0.531009888080576	0.531268311880057	0.590923765617853	0.788543118982801	0.922606568939042	0.666822081919073	0.517552966551919	0.659128102142995	0.841910303240815	0.811102775733927	0.668660127976199	0.683677362838057	0.626842541433477	0.482998003117019	0.743462083208971	0.856563575064046	0.381789100256938	0.291296331052771
CD46	0.818199375747684	0.870756071269284	0.860510875630819	0.873620523129073	0.840326660351502	0.923141898697924	0.84148300242317	0.788049612914527	0.861555548859631	0.769616625373094	0.639312931532132	0.761026310622465	0.875560008591471	0.676618597710911	0.840786926638943	0.458190003644894	0.676549905956101	1	0.63879876642085	0.521539937738783	0.478253894022832	0.840974375729	0.696799366741394	0.71405667692341	0.757753616561846	0.799537980728169	0.818573448874728	0.786888411456387	0.889874342895953	0.712525836395297	0.610447125370315	0.870582649725797	0.862234836098969	0.819614983433611	0.796007524659396	0.729898202202135	0.615921180415585	0.859378112235076	0.81754428641559	0.907280509037079	0.697566179128706	0.80516545381553	0.896029380403254	0.842911835509496	0.798801944486671	0.828935490241657	0.823128153579904	0.806513710637352	0.796976268641171	0.792633077289008	0.870845937438064	0.854966303625244	0.72292156006498	0.884204266448837	0.818967550217739	0.862913753420574	0.866474169030232	0.783461842545618	0.653231258242512	0.8374109750567	0.768011822478822	0.805734748978811	0.628126610601256	0.741272697752618	0.735976151072635	0.774258508927987	0.631082550242924	0.505716326061651	0.687844287851756	0.840679409210959	0.693607036516714	0.861270756984816	0.81826015466571	0.229151257008115	0.750202106355609	0.501835861795426	0.764186990347212	0.501539226662536	0.81940526627802	0.598184071724221	0.822090396785219	0.682430534428898	0.790415405737858	0.811517400847616	0.782657571951828	0.797125260156747	0.765162861039752	0.782785016167938	0.632912022623927	0.736976540793176	0.874363014313107	0.778463408658237	0.597169748806128	0.771995942922973	0.780894569350992	0.741796450110921	0.398182627688453	0.628336529534659	0.419769844275546	0.879631100307259	0.900616905873567	0.713699200089885	0.62109163841128	0.766148917743921	0.746802628117554	0.775008171153835	0.804118841944096	0.679725562989355	0.866199294726459	0.866366343830792	0.76628005889695	0.818007671747903	0.753104638389199	0.769700564259849	0.824687244928959	0.602319690494353	0.523213594816367	0.719191465671827	0.73156057096274	0.640582602701045	0.756941375827024	0.671850923626219	0.784293238598763	0.821483282604566	0.375750187119083	0.867092763136651	0.425949623647425	0.390672556760401	0.331983945492987
CD81	0.717398416018833	0.828665764815782	0.820977190791042	0.651385373848142	0.784524656720756	0.793038530514242	0.67338491574047	0.860901327791328	0.844444869434802	0.84804829419097	0.934269942624267	0.708911092720736	0.779340415975556	0.895210453662197	0.825257373362317	0.505171094963064	0.820146030558436	0.63879876642085	1	0.52477399690398	0.571250021664535	0.731417879161826	0.474493272081408	0.696836053454363	0.776105967651296	0.880020782435853	0.773591869701679	0.784473257673118	0.67161478305964	0.64974463539691	0.760152487682786	0.822726049538387	0.73585145533966	0.855258309990868	0.788259016842844	0.710449299123143	0.495002374273698	0.695971710273196	0.781878515313538	0.719268441579303	0.46900086348225	0.781106948994476	0.680977633291648	0.729184525903561	0.724504370847978	0.820082204509473	0.484012134960089	0.609621118666135	0.800963136676851	0.551838454482055	0.768856564855214	0.819152477062949	0.695400883710869	0.672605136530169	0.828747480117146	0.753969255466038	0.741947466798969	0.702149801770537	0.717870820195549	0.71121728718013	0.65015576949816	0.586663561915409	0.772337636477661	0.63433661925888	0.798312158051416	0.65332276776631	0.838580151063208	0.515956219050036	0.485640585457254	0.612387335463632	0.724243263229605	0.83990014662827	0.724981928705579	0.528046322480489	0.730703766746563	0.549184945566566	0.600164210806983	0.36249355312678	0.770709615006647	0.515333503866437	0.7952722639839	0.694592725004436	0.829197675909816	0.680113642641478	0.866932868740519	0.586268735121887	0.675099990629949	0.680761666201616	0.646642620749279	0.757621455118804	0.762981143291466	0.773862079630761	0.856896142906856	0.715868631098736	0.667685105786102	0.875190118452387	0.446354572271858	0.74979598195038	0.682935263365781	0.757329751477888	0.691719997335175	0.683579820047046	0.45325367959451	0.624186722000164	0.573869644392755	0.687379325593188	0.708167814365601	0.456174712787503	0.801718265185996	0.883851132006693	0.752086192127116	0.447618218891207	0.530212022062287	0.679142744651147	0.682079077440872	0.6550479017421	0.523579321975905	0.442695958809795	0.588776875540999	0.570531523877895	0.930232473001974	0.52019205244282	0.555723869817806	0.620970264590767	0.174582522980149	0.783528219729301	0.521122481247961	0.192055338701022	0.143103771368559
LRP4	0.605813326579104	0.609062843839271	0.655595982223352	0.431282929460556	0.672450217637765	0.614355086338847	0.632522690158702	0.625653400401252	0.61362812598176	0.526579597589924	0.584598967054902	0.594602459475899	0.645168306019868	0.499147139433319	0.519826787395634	0.510838998972069	0.614089845368943	0.521539937738783	0.52477399690398	1	0.480053476048153	0.612031549476071	0.690431121315511	0.54242647371012	0.602253477079357	0.670406663957469	0.6240641493829	0.536200572811387	0.619910016966065	0.676698547025485	0.298357481065104	0.677115655247702	0.669172060236602	0.596496088677905	0.606348973710786	0.457742958574037	0.430684784688063	0.436706776329246	0.506724202157745	0.664644416708295	0.37251508440195	0.614637807646765	0.644493571809393	0.522386568496803	0.631797083338726	0.49446925730633	0.431315974402399	0.675630801663451	0.659186059661655	0.489700736995599	0.716893629743036	0.598438476447472	0.601314416505409	0.484969075429066	0.610751197442741	0.56132940040838	0.678831267768424	0.656982972655804	0.417005438372581	0.63492890522768	0.522015274059866	0.517010301577535	0.578293819591491	0.488344735257501	0.513172085733303	0.573408025676761	0.55007423402308	0.491355254851915	0.395713028359431	0.646286160289648	0.433330779723429	0.628871767768023	0.683420454698811	0.271654916232706	0.622022764069994	0.58509219490073	0.408310021092155	0.188089441083413	0.506868716638959	0.386731456133163	0.673452972773031	0.710216527930139	0.487242538811441	0.51595636743647	0.572680298918602	0.547633725179412	0.517389728585741	0.614591341335616	0.603449158688971	0.582104805553693	0.66636622001085	0.455823253763034	0.462189033117057	0.462395919399756	0.651812432304585	0.641715248895925	0.563079045473948	0.586085511560283	0.570735396269231	0.568657705274798	0.56207338493432	0.573568386975518	0.421784413086814	0.505011075623798	0.534535443389952	0.535918543794802	0.678767582545456	0.390371538001498	0.616915757430024	0.640259261668112	0.53351068354155	0.459259571533737	0.333489198363065	0.529876356961771	0.648306736884267	0.567126847009889	0.557728506467535	0.411052079440334	0.425953208792189	0.566101054862425	0.614792301256267	0.477879595066797	0.485037297946495	0.530353022336979	0.369123014673969	0.532238381715407	0.451968123337046	0.230026198577287	0.204551349987062
