""	CD68	TREM2	CD33	CD93	CD4	CCR1	ITGB2	CCR5	TLR1	FPR1	LILRB1	HAVCR2	LAIR1	TLR4	CD81	HLA.DPB1	LRP1	TNFRSF1B	ITGA4	C3AR1	CD44	SORL1	ITGAM	C5AR1	CD163	PLXDC2	NRP1	TFRC	ABCA1	PTPRC	TNFRSF1A	SIGIRR	TMIGD3	PTGER4	C1QBP	ITGAX	ITGB1	ADORA3	GPNMB	C5AR2	PLAUR	ADRB2	CD69	ADCY7	STAB1	ITGAL	RHBDF2	CD74	ENG	SORT1	PTPRJ	ADGRE2	TLR2	CXCR4	SDC3	CD46	AXL	MERTK	EDNRB	TNFRSF14	KCNQ3	VSIR	UNC5B	SLC1A5	ITGB5	PLXNB2	TSPAN14	CD82	ITGAV	CD63	CANX	TREM1	APLP2	SIGLEC10	IL6R	PILRA	THBD	NCSTN	SIRPA	RACK1	JMJD6	CD9	CD47	TRADD	STX4	NRP2	LPP	ATP5F1B	NOTCH1	RXRA	CADM1	S1PR4	ADGRE5	SMAP1	LRP10	TNFRSF12A	MCFD2	LAMP1	PTPRA	RAMP1	RPSA	CD2	CLEC2D	NCL	PTPRZ1
LILRB1	0.934868568114226	0.95286829214444	0.911516515492694	0.961075002499081	0.956418249398824	0.950407141719947	0.956088664354008	0.92080866619573	0.948436426932306	0.967249562431626	1	0.959840586134183	0.959631819011031	0.603323724121362	0.910700228862096	0.953764151625998	0.504556238478626	0.891487587929288	0.819983303801675	0.938574950526172	-0.355312804266345	0.979417143605214	0.943196010759136	0.704043484816411	0.987552304873175	0.959999151464424	0.92953364836754	0.971841822990519	-0.121254697917051	0.836696671861493	0.825140735099313	0.673197116625689	0.953972026933645	0.962731846454814	0.02955977223517	0.983380542328282	0.584435141755458	0.981304800089922	0.548303425114079	0.848675610237481	0.963023796166945	0.757640262328349	0.8974609704482	0.741861867496325	0.926676152203311	0.96125216534776	0.983980097266643	0.96437787307353	0.943191999469399	-0.185604161599837	0.876895977316309	0.970116395606606	0.756033323600495	0.670941767017396	-0.102205350669789	0.37296724414049	0.957073990901969	0.934169557817152	0.827072166019932	0.492224396770443	0.905620113164201	0.960285689886089	0.945646081225203	0.819991419907676	0.699550962640638	0.841859222438026	0.924469265721413	-0.545199636293359	0.639922320437772	0.584664279132415	0.280350008088813	0.685008842224001	0.607804584249365	0.986802753530565	0.88443616809014	0.510088660500229	0.527293656335739	0.658440244515345	0.976122686165875	0.294638260062473	0.724284588397118	-0.279665157313489	-0.277256664955421	0.886959523680688	0.615862850974378	0.436548455127593	0.0377204478705818	0.374284996438708	0.248379453476863	-0.245911856977283	0.279859092251289	0.424881752115381	0.543661151411632	0.367302717607912	0.730055836154548	0.0219087373359325	0.133262522280386	0.763035938583767	0.113463878200055	-0.237623029912634	0.584560501389586	-0.0482317564444167	0.77455256520041	0.364984428266483	-0.263874882980248
HAVCR2	0.925886297953635	0.993656638910491	0.952366953581699	0.971720057171589	0.964047837606027	0.977021995340467	0.994349874501004	0.829336581126045	0.976810735199149	0.980403597943255	0.959840586134183	1	0.968243973697149	0.440181242115689	0.910223118223217	0.917222369595697	0.50864227326759	0.808938433026014	0.804556474749427	0.974921406216139	-0.437943800966462	0.928196812333922	0.894360978783706	0.534097832905853	0.963667944232604	0.886607101163557	0.984646126421802	0.938804432337731	-0.212657060140255	0.8158967617493	0.896070572350322	0.680047198773241	0.951491938521456	0.954207426567611	0.0719303870483972	0.949483423256723	0.623801354055157	0.986852855722109	0.545568717632271	0.763506432359058	0.959548823944851	0.824275520003566	0.954550549312568	0.658783903023647	0.885431331347778	0.954990035044846	0.968252084304494	0.961151576198051	0.978140787470571	-0.227682060260446	0.921739442611151	0.915612302543944	0.626463344987861	0.645392843399026	-0.0882386828935981	0.335203183568622	0.975632687474862	0.935650873641589	0.85470558781083	0.396030413086937	0.889382698156938	0.96496084681413	0.933809675359332	0.817190069148965	0.749492915546496	0.883395354879542	0.956495610236613	-0.610020316083971	0.659441078135923	0.641564591188209	0.302237674027239	0.569534049773167	0.622004362868522	0.964299394206436	0.834980525474015	0.37137018820342	0.482713915987768	0.602121719187726	0.986163862459413	0.309299702705656	0.701546890139854	-0.266547574933161	-0.248375069895851	0.906165973266313	0.569051070614846	0.380423851574058	0.00283934552196461	0.42674442719354	0.318289824083214	-0.298378556828616	0.333262995198286	0.419164525598754	0.615081093534084	0.412584401593781	0.699680358778025	0.0512983551102165	0.168220266447681	0.775014184309339	0.12819162833835	-0.20166727008282	0.617466266403084	-0.0445088916421821	0.783164661172214	0.40966588067906	-0.232579200540746
LAIR1	0.901135549812207	0.97104912564394	0.97319321085728	0.981315779402941	0.988370721957312	0.970260030352229	0.966605612393583	0.886857395364126	0.980831135976654	0.989462187801544	0.959631819011031	0.968243973697149	1	0.472489673359689	0.916332064077265	0.96581870409894	0.465547965608076	0.798900061211296	0.846218241488214	0.920280981770029	-0.417916917309105	0.94055318746888	0.940468676374303	0.574796823099434	0.967461269554532	0.925860861866259	0.967546043481335	0.947943242846474	-0.279973541179007	0.801322293634083	0.868018587862074	0.598291116651842	0.975370318330148	0.972641732995356	0.0408510906789191	0.948261338840458	0.557111466196778	0.985498686925947	0.438152259403176	0.768946780354853	0.980180014724051	0.814565301632648	0.899149585647936	0.754278052091352	0.954810173806518	0.937569875973438	0.962068328697269	0.99306586266207	0.929758681042786	-0.247207420367173	0.870258175776916	0.94379383248101	0.631152810429088	0.608578286891829	-0.126299391635481	0.252110691564371	0.983975183214368	0.888734539887922	0.842858095378291	0.398012956473032	0.892635106024138	0.978564513987084	0.883143975860158	0.731763931986995	0.713765677790447	0.833999292099698	0.920008746556956	-0.624886969665429	0.65951946123152	0.564748874751758	0.239473509321025	0.531806470766522	0.540028190272351	0.980482949652633	0.787222897472323	0.443101862000463	0.540243357057384	0.547040533189714	0.97275996424333	0.289778450823536	0.617906142061625	-0.326534214003453	-0.260404729553264	0.932930232130545	0.525738204070989	0.312853496891804	-0.0245700160379601	0.385967935810631	0.284797596114939	-0.357278739608033	0.279113322476835	0.461188425068231	0.548916002706311	0.380584713439148	0.630599239316636	0.00827692524691961	0.10708270814809	0.728081822648942	0.0770203765532388	-0.251320973255209	0.60552862372569	-0.0347432036672149	0.783536774598838	0.355424178717805	-0.272898744340736
TLR4	0.688865013649703	0.393047592042391	0.422457151003742	0.41454593860348	0.478924689232578	0.502314643589127	0.447749366591093	0.699916984557146	0.464064086168636	0.494575236205981	0.603323724121362	0.440181242115689	0.472489673359689	1	0.525377019433371	0.496704652606069	0.419661306504285	0.842183609349665	0.319451752907648	0.521001001582585	-0.0140733240117193	0.627642360020248	0.557333478263728	0.857960131013621	0.61299676187743	0.706443271392839	0.387807222385682	0.61705982355477	0.448143576084534	0.431700405875397	0.319823222716069	0.623703370900359	0.529730823328012	0.54112088161892	0.0109268880094503	0.627590298691548	0.344369097924504	0.488544300424443	0.693468578404375	0.866192960744289	0.596355506274289	0.246325681781653	0.30024066995183	0.638272015815737	0.494545449150406	0.471909358192126	0.548947897666375	0.469658881661797	0.426197633055387	0.141104374122924	0.435595029980775	0.681162500050501	0.69136078585273	0.33881332733994	-0.0293203778455004	0.484329131182017	0.462471754887737	0.650777149940054	0.489854016688014	0.641576913962773	0.711164510288148	0.568621447735165	0.504459309256592	0.621883300692409	0.333686947196066	0.500488954175943	0.515796580506377	-0.0144597064483176	0.26084094622352	0.330057651936265	0.266188221778332	0.872038165664624	0.50270755730453	0.560766455804213	0.785644920259305	0.862866825261809	0.708172119703384	0.441811379413043	0.512823935592436	0.199470336970371	0.609127989608302	-0.0702440772108071	-0.256776076793587	0.48437280808315	0.607738772979956	0.724591389670402	0.106798329333385	0.128323562133731	0.00768247505032994	0.114169710663277	0.148445399145951	0.0722684739747023	0.203214127362779	0.165121270252216	0.568903626462311	-0.0735641133420261	0.163116931528803	0.554074304921945	0.0856360945715406	-0.246102351952503	0.312954391984921	-0.249192363406601	0.383564388311339	0.147222820150936	-0.187973056603201
CD81	0.877730035993955	0.89814795970668	0.910888709918149	0.884287597221809	0.936262145449162	0.899299908985977	0.903236604188968	0.841124594865177	0.903630490178766	0.895884022902903	0.910700228862096	0.910223118223217	0.916332064077265	0.525377019433371	1	0.898353784730583	0.756425732088205	0.772402992344992	0.777319197114596	0.875132545120487	-0.42005904101468	0.899281546081543	0.850439587054483	0.545985942125264	0.908449073766717	0.89261996819375	0.904786626850299	0.935401412877309	-0.0758864809897011	0.715410584459187	0.944138684582878	0.559379663852388	0.879549921081203	0.908517654964086	0.380359351051292	0.916361457045367	0.780070688767114	0.91950569778	0.488013483754357	0.795271299525088	0.926111138419614	0.66753991819943	0.834882984383601	0.705764005068107	0.859179737207976	0.861408614109348	0.910723333208839	0.91503133848082	0.908253812642909	0.136073240561409	0.934421771022632	0.932529623422674	0.599048210200712	0.512129787816041	0.250146022268912	0.543760235643186	0.920383266700029	0.884406284401905	0.937046397763159	0.524737690280456	0.912211645891686	0.921643102505156	0.865802117816233	0.81331130342927	0.894808643516657	0.901716207238822	0.925787443504048	-0.470703002547036	0.862112329484633	0.796357575138227	0.544079110494027	0.593554292125593	0.784280972909957	0.911043833466895	0.819425574214856	0.39544519685256	0.477477990220165	0.735543944538838	0.926710541883087	0.585005271328946	0.760737275892392	0.0167756098643099	0.0548057493326975	0.917678596631809	0.766600283672724	0.419449461497957	0.319906300501907	0.666810704154149	0.575268938388021	-0.0407361117037779	0.602086703104473	0.30586409471818	0.65350942945136	0.669570600435064	0.693786320214837	0.348143148600976	0.42886326367273	0.878292181811851	0.40690044960055	0.0897232188604311	0.817974442291463	-0.166239477068317	0.864261909793996	0.650215047167484	0.0916764322249714
HLA-DPB1	0.848034250333837	0.922570396975606	0.914543350751317	0.956331720030626	0.956176373956327	0.907191382425271	0.913662511668426	0.929969402067256	0.936537956348635	0.943349493539461	0.953764151625998	0.917222369595697	0.96581870409894	0.496704652606069	0.898353784730583	1	0.440519952964635	0.79322517463895	0.89419893769203	0.852992061903466	-0.306007427619025	0.965669999472494	0.961139752840235	0.667516887819946	0.944983484033671	0.941346514919707	0.900410563835503	0.953723397001072	-0.289175299784371	0.83579344464811	0.804114814305733	0.567416649403563	0.936777170795683	0.959785118513828	0.0386130102561189	0.951216797193856	0.503052755101147	0.96176057123423	0.332205410260349	0.766446400305764	0.938318114191453	0.748007756139394	0.859845574991679	0.776381139639261	0.962425663489532	0.914334164225042	0.940579883775618	0.986406932530112	0.869824129461093	-0.196285738189381	0.824194560656521	0.951663329781696	0.685429162226098	0.65835897071217	-0.107103337942602	0.269226779254537	0.954535322799625	0.842040204170296	0.79498703629599	0.481790993753412	0.864398406757042	0.947384619266193	0.868435126041152	0.678583120244892	0.68071712405096	0.76517343070843	0.867711208858051	-0.558456384727435	0.660535625762535	0.507297342845908	0.198912841599862	0.548312541616505	0.486479454865048	0.964408176485011	0.747009778269423	0.452336317063604	0.461740787958042	0.580515979403593	0.937735305240427	0.29314446845428	0.603054687866944	-0.337031947774551	-0.256153415544572	0.879842518012109	0.525162268540771	0.256052571172061	0.0360482772791511	0.361892723386159	0.27116189384936	-0.362849709540231	0.255043388647944	0.512359383877231	0.537640056430996	0.342571856283848	0.595602884894644	0.024761598498472	0.0975991274738827	0.67400265427683	0.0813255792546062	-0.234769370786419	0.592907351111114	0.0412929335666196	0.790200483078728	0.331928692828467	-0.262266305832607
LRP1	0.560063092511156	0.47451337553957	0.504932541782071	0.406704477765962	0.519307055218556	0.494707320881404	0.512896576763481	0.456372462969839	0.481517421132211	0.441402383243869	0.504556238478626	0.50864227326759	0.465547965608076	0.419661306504285	0.756425732088205	0.440519952964635	1	0.443305911017258	0.352399068457306	0.53044468468509	-0.243415297839532	0.472907467629452	0.36015759873562	0.242399072664177	0.486711303522656	0.481524942362093	0.49775049270713	0.557954542495601	0.329568404882902	0.333984279568539	0.762791272700676	0.352488410001111	0.424128010781506	0.501836986448551	0.798929714350599	0.529914034929274	0.930457326722592	0.487339302816839	0.459157558001592	0.553554129816708	0.527925440151104	0.258815223847926	0.469418762410142	0.290274091996322	0.370092451731872	0.426091400323873	0.488848782224286	0.451562110584622	0.561208097565025	0.683984679828814	0.746709301681578	0.581615765242595	0.356422919720289	0.248437297942773	0.758340147892059	0.858641371125464	0.472686782600731	0.590645280823733	0.771357431195905	0.576838556063941	0.634893620665915	0.520268859159672	0.500983843881694	0.718812897563415	0.877532453598153	0.756173025093511	0.637872281069479	-0.105118518376975	0.8834083869217	0.926754842652338	0.912502959000604	0.428500390184968	0.953716917008034	0.45829343613433	0.603981281440007	0.188222088578851	0.280208267701334	0.772904215327738	0.51902710108136	0.894542977423263	0.771975846316782	0.60707929636624	0.582230403929237	0.631767952604631	0.903489624098095	0.545785245337959	0.770677042012891	0.907677036990261	0.861867281225199	0.539427884197418	0.935284817318184	-0.00690643266244845	0.650520788430994	0.93339714318601	0.655975446034556	0.752698734399738	0.832505339162661	0.853567671702986	0.828069473530886	0.597368552779305	0.902763201728398	-0.265572065565459	0.732447563472865	0.926524245571783	0.640277665613076
TNFRSF1B	0.925899698217617	0.782539409053554	0.753860701377628	0.782650478039068	0.801972505684379	0.82642326413642	0.798766182113325	0.887645078289116	0.814443513592676	0.826680814311973	0.891487587929288	0.808938433026014	0.798900061211296	0.842183609349665	0.772402992344992	0.79322517463895	0.443305911017258	1	0.580871910872385	0.853284261571879	-0.323759772098646	0.898604611493332	0.824414837262665	0.870169123857197	0.904817408731061	0.927940015392241	0.768302574863598	0.884511955099817	0.168373514757111	0.677900459618819	0.616134577720804	0.766860409712607	0.847829516798927	0.81868292235433	-0.0820074054421866	0.897971457807089	0.465940087153458	0.831966271763821	0.761475981928689	0.951192679463601	0.862542510614	0.582909604375079	0.679729115449578	0.735201048767479	0.777713480313651	0.819805027660344	0.870780961007662	0.801104747458318	0.780261921817815	-0.123168531682738	0.727067790958971	0.888542704489743	0.776140894610354	0.530838293849922	-0.16266840268901	0.409926290221993	0.819075579074647	0.911036609212199	0.714547445396739	0.593299697394649	0.900531010952922	0.850311363241021	0.832871669429993	0.822056473802241	0.531887938171657	0.729999579775152	0.793830838944105	-0.403015086353564	0.429902455410621	0.471159209447154	0.246473500430602	0.863481060685276	0.579301550364641	0.870045646141436	0.943896390726223	0.741238294262097	0.647627839945035	0.590384527182435	0.844371399288529	0.175047733465203	0.743533408440669	-0.276128081104456	-0.410067552370199	0.720802118590674	0.62104327670603	0.660338924707301	-0.0306437505013642	0.199024144972125	0.0470104150243552	-0.141955459898585	0.171253190605786	0.18646089137293	0.337449006361133	0.213858804919523	0.710771501125698	-0.114500493074876	0.106718611330239	0.710284744353157	0.0149255211522031	-0.353987587205709	0.412833966267586	-0.242596818272282	0.577224933408831	0.202761739672742	-0.341584799539042
ITGA4	0.675122161190254	0.799391753329507	0.784865040520708	0.857261090222535	0.830474530678153	0.794729666583521	0.818528631476036	0.741683488096034	0.779827575083216	0.835477363188439	0.819983303801675	0.804556474749427	0.846218241488214	0.319451752907648	0.777319197114596	0.89419893769203	0.352399068457306	0.580871910872385	1	0.706755445438765	-0.00391666702603955	0.832851935778351	0.897649701036482	0.498409982483827	0.807812247080107	0.773624747028357	0.767889413478074	0.807791396172416	-0.437708557586117	0.922564496177745	0.718439019728936	0.485785982517744	0.799179238174905	0.855122906306833	0.0964819367899395	0.806056848064301	0.397775559169324	0.837796015246009	0.159219205409462	0.554820038668678	0.79942795488331	0.781436400797805	0.834352027801249	0.753645563502861	0.872134037133962	0.818228012132192	0.816317207697012	0.870731826677591	0.791493151339755	-0.199436803655737	0.723328019257095	0.819843602527286	0.544717255201405	0.760010641887096	-0.0999057823584655	0.213466822538365	0.80848878527472	0.659863288210233	0.71076690975793	0.346448580040702	0.68090222874702	0.82372691820998	0.750593665798593	0.486992383816335	0.623407910634655	0.637704380436638	0.798324082179955	-0.352520131938425	0.59403332615703	0.401977106103296	0.0840496255178838	0.387767576649939	0.367526128172972	0.831008771560118	0.576747433285715	0.282945401937288	0.383691237098127	0.439009680029258	0.828714132820203	0.265101488794617	0.405742515029155	-0.358575445276411	-0.192048803616381	0.788753745034743	0.399556572614454	0.0228378946798222	0.0404699446360045	0.339988349402146	0.331526522409645	-0.39736008862273	0.203386833729362	0.75292571240805	0.694487440226289	0.295868359040282	0.446944660546863	0.014076277227326	0.0366340164768401	0.49641740964876	0.065000909137793	-0.186634922809787	0.581166540987223	0.406663630445699	0.756995284375739	0.333352215726433	-0.205322151340383
C3AR1	0.951453227294118	0.961062650304433	0.918819155556523	0.91871889950753	0.912861619672854	0.967842987163804	0.975961971289811	0.811057589258066	0.94981775734457	0.949830792662142	0.938574950526172	0.974921406216139	0.920280981770029	0.521001001582585	0.875132545120487	0.852992061903466	0.53044468468509	0.853284261571879	0.706755445438765	1	-0.415279222780001	0.897297243235991	0.841759626137198	0.566263796814167	0.949612196903643	0.865956557029824	0.954123052777832	0.907079288886264	-0.0773135800374196	0.785296693468831	0.861350629844684	0.766196993295921	0.919618190954059	0.921136272027821	0.0576603252905728	0.924897552837364	0.639811145290443	0.949965988279942	0.670003980182306	0.79863504628622	0.938233214180267	0.804294039961529	0.922692028287662	0.629747820166891	0.819533050825288	0.928316437374639	0.938489377953273	0.907262751915657	0.957795067821028	-0.19793586976936	0.914409047049824	0.896079928707779	0.647028030077175	0.631287526158782	-0.0996162774557781	0.372047798337029	0.931387427318814	0.961473644497993	0.832772459909984	0.410213644214502	0.90004133429471	0.948409091357986	0.914201346004605	0.864824594644183	0.729782058155109	0.881134336808987	0.956788001308276	-0.547421362840804	0.598530742050441	0.662870801164015	0.328976598081066	0.645459511574179	0.666672721706347	0.936042702136106	0.895237377277954	0.452913198055182	0.545307270277825	0.598615516486049	0.964697233890127	0.290890030949039	0.756827866865649	-0.237569601205379	-0.275094271179883	0.868594782718087	0.582271716574652	0.488739802796131	-0.0226239718429587	0.400750463295316	0.270143127086235	-0.226845962733821	0.329852541708906	0.356274515171157	0.599046404736655	0.397790742585576	0.725568769957963	0.0223429074051361	0.193279585088488	0.801617700538821	0.11973335743025	-0.225007216249268	0.584121934760653	-0.107325338402099	0.731168612564568	0.392556983255674	-0.246778164538673
CD44	-0.370294842962054	-0.473417692517333	-0.448085435605796	-0.405373864718666	-0.443621733345783	-0.386852721170614	-0.38261675842762	-0.286599222102429	-0.464237250446075	-0.393052678196552	-0.355312804266345	-0.437943800966462	-0.417916917309105	-0.0140733240117193	-0.42005904101468	-0.306007427619025	-0.243415297839532	-0.323759772098646	-0.00391666702603955	-0.415279222780001	1	-0.323458486621651	-0.245605166279746	-0.0522792191214424	-0.377372185632082	-0.359984079008977	-0.503289911925412	-0.395335330878647	0.0937400572552587	0.10169643062235	-0.439969284472507	0.0102175239060306	-0.402151025496363	-0.314883771756297	0.00114193539106391	-0.368372612743518	-0.33165038110378	-0.420401230563855	-0.240300076846958	-0.301075338365358	-0.394248415338598	-0.141771890485118	-0.293370003782939	-0.0748835046927975	-0.324691431413691	-0.376759201569727	-0.41530253372965	-0.386479575425466	-0.413387923749417	0.123383511226544	-0.368912771248812	-0.28722995047208	-0.0737010521656835	0.267963104459539	-0.0710282839248627	-0.0344395992222954	-0.487186225010078	-0.431287119623793	-0.387157238165814	0.0295072670176789	-0.382218233747306	-0.343457195010009	-0.417525315623853	-0.389001849610579	-0.333304042082188	-0.408963767774	-0.291013899830316	0.735075141289604	-0.353223566775788	-0.346180771959769	-0.280366434564272	-0.104015398074595	-0.297375358341041	-0.388471985975454	-0.302147926902989	0.0681729869794614	0.017149168521309	-0.297802528434645	-0.388923566696804	-0.108476755781772	-0.331643441332999	-0.019382000612209	0.0248858440957766	-0.317312719999471	-0.252388106656134	-0.201949692790277	0.0222996983979839	-0.237295283337927	-0.112863734327647	0.0590461247436166	-0.250655748099988	0.448820563372549	0.159457997962569	-0.272638595277742	-0.290073562267042	-0.192364646784358	-0.111751399480423	-0.409433461680521	-0.0938043699235332	-0.0651826714247392	-0.153277567719203	0.69581434418198	-0.179963916657228	-0.188370161970954	-0.00765083337730466
SORL1	0.901160614400201	0.91900526247097	0.880199146878157	0.939702123598926	0.93647485480876	0.912673988229108	0.917936483993379	0.942874292356391	0.925221280157785	0.938612047167033	0.979417143605214	0.928196812333922	0.94055318746888	0.627642360020248	0.899281546081543	0.965669999472494	0.472907467629452	0.898604611493332	0.832851935778351	0.897297243235991	-0.323458486621651	1	0.955294717332346	0.759470897328005	0.970753823712835	0.974394789417366	0.896944143786769	0.982302116279184	-0.1097614987898	0.833561381370035	0.782740961324843	0.664087772634028	0.925504801496786	0.953606365650021	-0.00419286913215088	0.98241322386423	0.523142892536649	0.963443041034046	0.495267123036197	0.862694160484635	0.944159026357444	0.71648149911844	0.861127723905426	0.783697780675614	0.924906932764504	0.930479354799262	0.967222987975465	0.959013488122137	0.894848838931804	-0.169698682761135	0.833001469879034	0.963054233730892	0.721301779077061	0.657929484613183	-0.115014903153246	0.370454239802458	0.951827612444424	0.916058555135736	0.793812747953476	0.533197161673245	0.907370369497634	0.948284876200154	0.934123731833795	0.777022268043935	0.663604469901447	0.801023044090396	0.894600819386041	-0.521765319477728	0.625970987462414	0.528403883266107	0.244447145593453	0.709226907669673	0.557626045472166	0.973716706034531	0.859578818426169	0.525803752099689	0.489670908255991	0.646233441612191	0.952505171202063	0.278550323088102	0.708933290167751	-0.311283996348476	-0.31259718938368	0.851669457339974	0.601035622558342	0.40749647760437	0.0385624614335468	0.324556470741495	0.215615247311596	-0.264428808613513	0.257879277034998	0.431031050444826	0.516317618391372	0.324524364498814	0.659966098197274	-0.00126332063560141	0.130174378761359	0.713855141151492	0.0902073165470161	-0.263186077835738	0.55371723159067	-0.0421023793517641	0.771382173901843	0.322424774344619	-0.280651249564578
ITGAM	0.839409146380469	0.889800271622887	0.86661300349072	0.942166950662487	0.930309869609023	0.905262221865467	0.890347019695808	0.902785974527342	0.898121590338572	0.939352604154621	0.943196010759136	0.894360978783706	0.940468676374303	0.557333478263728	0.850439587054483	0.961139752840235	0.36015759873562	0.824414837262665	0.897649701036482	0.841759626137198	-0.245605166279746	0.955294717332346	1	0.726049580352755	0.953770125446478	0.947656093517522	0.867020517323341	0.933436347289545	-0.296803527562281	0.861037678036497	0.726656094588241	0.572731563057398	0.922542599115186	0.930362958646378	-0.0607047424788085	0.922072757704499	0.397101080464109	0.941418384173783	0.384830082803785	0.754191535380493	0.916950313456252	0.806653807646954	0.826238636493553	0.857735783095933	0.975599141188716	0.930469251775838	0.949160394855375	0.954405858107211	0.868921507361191	-0.270179032321965	0.766895686554883	0.931795030391524	0.714788826749532	0.642582625921603	-0.210668294653682	0.189605149013564	0.921900496240167	0.817566255903931	0.769424425470917	0.391746494890244	0.829863826509891	0.923215384508371	0.869536647618233	0.631538095909866	0.609959509809134	0.704287183689223	0.844194161935799	-0.511881136868343	0.555977173922986	0.405232678915202	0.0846600689500413	0.593883512497936	0.421128450157798	0.963034251744408	0.760966728200822	0.511956544328794	0.516181870544789	0.524626603930152	0.935846118545864	0.170451066717543	0.532121260362547	-0.439939417081014	-0.371366697192144	0.825299367799793	0.46052592641496	0.234571331138102	-0.0870242102572067	0.245451866105458	0.156020794603179	-0.407205414218762	0.132570553875197	0.546922104100981	0.501884648616291	0.225659477391803	0.549602107420194	-0.103362078927903	-0.0207842337880196	0.585191989385569	-0.0524795916449542	-0.349774374644308	0.489178944291804	0.0828972925289946	0.691811584896186	0.22930505164379	-0.359616068166938
C5AR1	0.687723495376851	0.512758300642456	0.486203811920147	0.564058710209495	0.573766964828566	0.555532925787077	0.521362722691519	0.828485127222279	0.568622596319702	0.5867216077834	0.704043484816411	0.534097832905853	0.574796823099434	0.857960131013621	0.545985942125264	0.667516887819946	0.242399072664177	0.870169123857197	0.498409982483827	0.566263796814167	-0.0522792191214424	0.759470897328005	0.726049580352755	1	0.70615023291001	0.797481039795033	0.460133281149844	0.716070858917487	0.166719438475142	0.566209536385371	0.295841681555904	0.595849335079228	0.628460210892056	0.616957728022793	-0.192116845160925	0.7201899553176	0.18138939648417	0.614549678170956	0.51666128403421	0.817255813063361	0.63036268773904	0.39305185589037	0.396644361529119	0.691453939406775	0.652568151966983	0.606128296181238	0.656601425140214	0.609866404358913	0.485064333797079	-0.0749741789216747	0.447958004999296	0.734541872584577	0.815439798367198	0.427629067726549	-0.224505509092992	0.26977584255293	0.591600380099614	0.665061088231013	0.477923688818691	0.586573715502506	0.699426220989594	0.628426693676012	0.607697720931144	0.558686995773618	0.285488510069925	0.41765241856133	0.503677253867074	-0.198145423409611	0.225509228232212	0.17865601313863	0.0363358496691063	0.782059500394027	0.314263302885531	0.677424830727598	0.714858259239753	0.758753306817404	0.520726456608006	0.45175776856473	0.610376290269779	0.0243093022107182	0.533645058401636	-0.344878353241606	-0.453107725742318	0.463253896001969	0.461606596112364	0.510389672531883	-0.0662770984134144	-0.0108279634526013	-0.140077215624709	-0.178656651810312	-0.0421786906365565	0.208120118765918	0.150620561764834	-0.0120858194345285	0.490198660823583	-0.206893638751207	-0.0262312170249577	0.434854066829452	-0.126118174567689	-0.406136153727564	0.196568608841109	-0.134014913392679	0.354197836471005	-0.0162396392950194	-0.391855181911454
