""	ITGB2	TREM2	PLAUR	CD93	LRP1	CD4	CD44	CD68	C5AR1	ITGB1	PTPRC	CCR1	ITGA4	ABCA1	APLP2	C1QBP	CD36	HLA.DPB1	CD33	SORL1	CD47	CD74	FPR1	PTGER4	HAVCR2	SDC3	C3AR1	SDC2	SCARB1	LAIR1	TLR1	MRC2	ITGA6	TLR4	TNFRSF1B	RXRA	CD163	TSPAN15	LILRB2	CD81	LILRB1	ITGAM	TNFRSF1A	TLR2	ENG	IL6R	NRP1	PLXDC2	GPNMB	AXL	ADCY7	SIGIRR	ACKR3	STAB1	ST14	ITGB5	C5AR2	TNFRSF14	TNFRSF21	TLR7	ASGR1	TREM1	KCNQ3	VSIR	THBD	CD46	CANX	ITGAX	TFRC	KCNN4	CD180	SIRPA	UNC5B	CXCR4	FPR3	ADGRE2	TMIGD3	RHBDF2	RACK1	PECAM1	ITGA5	ADORA3	LPP	MERTK	SLC1A5	CADM1	PTPRJ	TSPAN14	SMAP1	AMFR	ITGAV	ALOX5	PLXNB2	CD69	IGF2R	ATP5F1B	CD63	SORT1	CD9	PILRA	TRPM2	GPR84	EPHB2	NCSTN	TRADD	TNFRSF12A	CD82	NRP2	ADGRE5	IL2RG	MCFD2	NOTCH2	JMJD6	LAMP1	LRP10	PTPRA	ERAP1	RPSA	CLEC2D
PTPRC	0.936802774194018	0.794873629248337	0.832843123803764	0.69663987084705	0.564643779881131	0.742128515989891	0.856806080302261	0.496258123317871	0.387832637357022	0.832684870320086	1	0.679933813874635	0.93547319640493	0.128074847160473	0.788874966020719	0.84052841097979	0.429899051653097	0.619676137729153	0.907287115887969	0.918932466595023	0.910116626858544	0.699690252039484	0.854018925814287	0.818533555317849	0.917326412696512	0.222415812638118	0.873142750655857	0.279193496086035	0.752388962094774	0.860109726403337	0.785819710455179	0.732288871036462	0.779207108623416	0.659134813458029	0.780207956066725	0.785766400648364	0.616022156961292	0.820359953707226	0.785938733519019	0.778855432668002	0.814600605380852	0.825555424010674	0.910084947160698	0.820361804629037	0.794275720874978	0.775336193274845	0.585399304128197	0.87353696313136	0.223986975028262	0.682458702078375	0.844652621337322	0.925827447339807	0.507341616419194	0.467585888063381	0.774186811963071	0.432084516655138	0.462926525076721	0.58783206977709	0.665767607142909	0.767009988177034	0.836093581484573	0.581989397014832	0.689565879745652	0.919730232434573	0.7646075105913	0.851257418290227	0.883424705498402	0.257832599734134	0.695441597461312	0.800259669385239	0.81114137348221	0.82596660149242	0.636993812347399	0.873046707799211	0.652694647678448	0.754130318638721	0.413610492315583	0.742314883663394	0.937271943778508	0.517694888010223	0.690068326248369	0.591588514349341	0.789281642809896	0.440676970055839	0.857406887081429	0.538856344657967	0.72938528804765	0.725068361809375	0.865225945525052	0.716888866332877	0.758904946518199	0.92620969053475	0.775799757876369	0.894721951797417	0.413813484194706	0.88712936598209	0.840022076620371	0.805442951173347	0.768430699771715	0.303641069506219	0.757346185862212	0.889652245500906	0.649565130030826	0.820092908297462	0.891771308932556	0.736096730420919	0.510572595599951	0.55912809544655	0.810405574675066	0.809268218124434	0.834966190070801	0.692182506943536	0.805145603107804	0.58220901202531	0.891747547029875	0.874585816819488	0.750141737088449	0.885979338302823	0.729464484414331
CCR1	0.7867922269582	0.712863212876626	0.859713892295012	0.708007814690936	0.796429331312241	0.836785083153062	0.785836355716057	0.764661363072128	0.51795020588266	0.859365185554737	0.679933813874635	1	0.647422492236533	0.563396676929868	0.901769306786476	0.583832735184956	0.687907625417229	0.29857661986401	0.76390442034485	0.592402485690075	0.743292899512483	0.408487451542141	0.573845796783294	0.50906218114588	0.7548662820028	0.553143291471771	0.715555243115195	0.628743085510806	0.758242362584455	0.77231364692099	0.603481157276666	0.619026589019867	0.606674586216731	0.745470148364344	0.728888727678544	0.771805864708202	0.824802016274368	0.790334342945573	0.613962127699899	0.843770577868015	0.69427051289454	0.810588147272325	0.792087749211274	0.732707673483279	0.810945316609791	0.72629143596307	0.825281673782802	0.645543188040212	0.629212964363234	0.343106125350804	0.715868688654598	0.707305766697094	0.621494472418356	0.686967927530467	0.844701818480655	0.793803014557611	0.553615203699624	0.731559544764144	0.7855012783432	0.553608800198284	0.638636966578107	0.740161461002844	0.616026889982153	0.53966357299259	0.684428498800846	0.750058042105273	0.847791207549751	0.606206661349275	0.612963941885098	0.627654843706525	0.706047927537712	0.815503442808274	0.562917663539753	0.480429228994606	0.785759638689931	0.632822008245786	0.73892331476726	0.65398687743527	0.691079503378822	0.423438021750187	0.787474651536301	0.62565840375553	0.787564618907217	0.662691306503901	0.615058423627375	0.507104074098423	0.77463260131732	0.757332120301447	0.799626602640573	0.769222498965033	0.667113906726641	0.668474833367267	0.815547306917692	0.446689973169067	0.747902966677663	0.648477629175634	0.885479315401163	0.558791143939689	0.665403857909477	0.367569998167013	0.690697000696759	0.628239759981556	0.746468342065855	0.786414876564783	0.745257512620009	0.727938348240396	0.827902258615046	0.818486357462589	0.729024026050313	0.574119541107972	0.831925571732594	0.689376504990982	0.665863543046998	0.854393902117449	0.69404032048442	0.705926183329902	0.687082767662658	0.623529889367074	0.599045262031266
ITGA4	0.907824760610744	0.75917257944449	0.799224358663901	0.781384254031413	0.510844960053439	0.752092320396969	0.809142730523233	0.358282840263922	0.216914977945261	0.800481711568084	0.93547319640493	0.647422492236533	1	-0.00722808564776547	0.763944149861315	0.882755432209714	0.446084516200173	0.486536989858792	0.896295692079905	0.891551458160962	0.918467410751355	0.586372657642334	0.813133174835038	0.771806715653392	0.887028719080062	0.191187450302593	0.816930185282559	0.162829233424344	0.739640535506193	0.859506526107731	0.717300324019865	0.776191793023154	0.797440426715942	0.570823202574064	0.655555597033096	0.825910001450693	0.601712946817866	0.850522551585098	0.763203026326051	0.787796431879186	0.791736206384148	0.823242042981996	0.889888911148296	0.798595674226402	0.834541369366969	0.754550929790969	0.600408129682926	0.847668156656729	0.0788021364165719	0.560138861368726	0.855624198278852	0.885409043815759	0.542130498646606	0.51959707496944	0.8120105798382	0.42924831470092	0.437328525637242	0.439350651913527	0.658987455070246	0.745806656939393	0.887627239193729	0.586286483295949	0.642077793293765	0.859186187273089	0.820165461891181	0.78949411604363	0.873188633509246	0.122920025694215	0.601494134748224	0.869261228887513	0.818487531915826	0.824761336937661	0.632963633860606	0.77216250146571	0.650669382481518	0.707539035112844	0.350241833672114	0.689089143044315	0.916467743018908	0.416748796868689	0.717038055951052	0.549193834947391	0.749312122320598	0.432974661863279	0.900457565181795	0.440901060069991	0.75716082973538	0.669878256338994	0.789195191916947	0.649964871413222	0.708897083704296	0.952045865807708	0.791575700377059	0.884896359676964	0.353409158684175	0.917303692647513	0.8132391710663	0.763480379090442	0.653602047656277	0.104188568024068	0.802411829334536	0.890638234342296	0.644223685550905	0.826651515446083	0.834334066601112	0.78334679551777	0.470930974257018	0.482050189916999	0.798770995588778	0.741152013296764	0.812801404585895	0.602297159589736	0.742167395863076	0.491935672286932	0.818509024124177	0.886812346093621	0.79146933798105	0.903321865125025	0.659189428540305
ABCA1	0.260502663076387	0.17055153871838	0.445417973625359	0.128289786315333	0.582867740963421	0.405989654950318	0.463306359968155	0.652286853457309	0.605697996041768	0.426844935962746	0.128074847160473	0.563396676929868	-0.00722808564776547	1	0.478158959443124	-0.0480586707167057	0.457629521846137	-0.0322048171690688	0.179026431964624	0.0476050638039159	0.103171428314763	0.00595502396921613	-0.0253478104379963	0.0636911043299043	0.192622550896619	0.426054981806421	0.158267765965381	0.780500987737318	0.315060727905006	0.147131965690988	0.115559337263568	0.113389161647116	0.0474645394664861	0.516066696386937	0.500431283669301	0.339170841980289	0.410026935441211	0.173412670158381	0.0433448507802164	0.329915343620794	0.127285709505083	0.400023287537039	0.199631627206187	0.245095213361564	0.210017843755375	0.360499248157098	0.431106819845076	0.125636999734969	0.920328399831195	-0.0169250399769067	0.119289923572352	0.256280719590046	0.454858105036017	0.289350680710542	0.294732659520529	0.587721652322365	0.565867668419522	0.730924820291889	0.433902383731341	0.0102193308625823	0.031229738893733	0.529305262925792	0.291133473548953	-0.0176458578388609	0.125647138934337	0.340805445748933	0.325683413073397	0.870440581086181	0.359095904169319	-0.0045921673014014	0.23998541927936	0.292564064220613	0.129564652220712	0.100831812696929	0.364845396695977	0.216909419921487	0.515452532048151	0.275995221376226	0.164112383000899	0.241078304160041	0.417912865693521	0.174793794020291	0.432194173894249	0.387027462764595	-0.0278616657088334	0.379349072074617	0.303420075821944	0.438852576675475	0.426816251323338	0.583167616934528	0.255065196217142	0.0399165076436967	0.407356278465906	-0.10035898936641	0.773240581222903	0.0196203763416319	0.374540842910483	0.179794777105356	0.398791311374943	0.410722111147703	0.112522732060826	0.0144361479447529	0.356435552038334	0.279775044114345	0.23655399705637	0.217896983145073	0.655239318394075	0.759814815766172	0.325804626481106	0.257564690586768	0.392288122890612	0.547920626445573	0.317853847551756	0.632216507024912	0.253480892683326	0.176740177345175	0.15889597458985	0.0546210308911156	0.361756813903642
APLP2	0.874458381631687	0.848329059360409	0.916856925592296	0.834056416907934	0.884176941132713	0.940614758612256	0.821788593263938	0.781389773800647	0.610578707984194	0.961022241281621	0.788874966020719	0.901769306786476	0.763944149861315	0.478158959443124	1	0.646726760615927	0.642983757367305	0.468546678495513	0.850018135679059	0.755382574036904	0.840555863947244	0.58643817535486	0.727693532766488	0.654684556744168	0.838871803091173	0.630669253446227	0.842378146247271	0.577458635608575	0.846792911401385	0.901441453273151	0.744495227149588	0.779227756630635	0.759384101966277	0.852740306015178	0.820900192903336	0.810126940457763	0.916286620596335	0.884937767774592	0.758471896853764	0.956362190617208	0.829553286599274	0.8971457591555	0.900830626905435	0.870732825899472	0.908184905407277	0.740246943823542	0.894884454217275	0.825416769775106	0.540550805202725	0.501443377694529	0.831082191407947	0.798443530789009	0.671109476284968	0.804143104407425	0.907643758556527	0.838495737459807	0.592949425943753	0.762848321535664	0.83743243917396	0.745965000902327	0.695088735278566	0.68948602782288	0.759647141942041	0.679275591581231	0.721097568552729	0.854919528045202	0.91285880397822	0.550626085939949	0.740858854086008	0.669596455595282	0.716056917781453	0.92581717546307	0.73107883117857	0.571759148471552	0.88887544267468	0.803808940405487	0.772603044405829	0.802670737173913	0.768107857047078	0.607987001831727	0.770243432188917	0.755324922796007	0.895559931993816	0.779928279436286	0.687919646197449	0.66127738813213	0.874464796683714	0.868475866071881	0.868177875200768	0.818878362661197	0.839907695119987	0.766942877495826	0.899689125243141	0.558127741824288	0.729090484982856	0.716825645539889	0.945789719297599	0.67284097341548	0.779425134048304	0.447906378826694	0.823558109231738	0.742039021382381	0.842354337521012	0.882116236305418	0.838266853198795	0.7469373299186	0.835112893992205	0.824679510659055	0.81361840368372	0.677031193934769	0.894017451525965	0.748744415001622	0.693333429004245	0.869855109427587	0.804553639568904	0.815267441186842	0.820795994844972	0.681171334844752	0.719509049956181
C1QBP	0.786829498185074	0.557615865337552	0.678089466634892	0.592944307595727	0.336015475488226	0.576181485910347	0.785384200789957	0.232060544726817	0.0480525792904749	0.651014317815401	0.84052841097979	0.583832735184956	0.882755432209714	-0.0480586707167057	0.646726760615927	1	0.558597537304473	0.31610078074267	0.848009559518544	0.781738303273899	0.913318630799617	0.40064740131446	0.62557843543759	0.53824373010316	0.745146324285046	0.0168572639127618	0.665355434430524	0.086048468547959	0.611902422765185	0.738049840475671	0.50796144515179	0.564957225104734	0.602946157922647	0.412521900312924	0.486220380172077	0.760415468204667	0.46793718282578	0.751598711018604	0.685590441559129	0.642796926321581	0.624944294390333	0.70868621382899	0.806822741410833	0.638490554183703	0.759685576678151	0.832414440322532	0.467803554654784	0.652494817039913	0.0235931940972704	0.343303152036532	0.73453491502865	0.830827946753056	0.438285782226274	0.340979344520613	0.760271805080004	0.270403189604799	0.335446530209265	0.31091418304101	0.599675051314096	0.600322849957574	0.903193213376187	0.542395738111388	0.405410008072131	0.733785505414186	0.873316173331804	0.677767784660907	0.861282147952434	0.0358685979205276	0.463360687457411	0.946180163990551	0.850676964336743	0.692640113453643	0.364372046360532	0.633695586879439	0.501346701565454	0.491030758167763	0.170124554407904	0.44438557563824	0.920370637640759	0.167478591548703	0.734452616794511	0.304933443313905	0.623554997013772	0.234324317917903	0.95418134617939	0.167305331718568	0.619287017661417	0.468081011945191	0.711272996722603	0.574968815741547	0.540632126281241	0.880214384455638	0.701890975862041	0.770981962459736	0.307298908889221	0.982693035236775	0.715252534546944	0.641615144897492	0.455577237184373	-0.043265310003204	0.667542801849406	0.823735437169571	0.525556052994336	0.713181946825947	0.705330857351765	0.79473973276908	0.365030849355394	0.426852380122433	0.728604514517486	0.541430368831325	0.805272688842587	0.553888232686247	0.70814553474501	0.41008549431961	0.69221783839296	0.792665826420598	0.690408467864769	0.964895425900832	0.49628474399245
CD36	0.508690854840215	0.30855079148836	0.594300512544	0.438782094019727	0.502016029650815	0.564913085660095	0.671382631025212	0.478289824463551	0.197889068182562	0.55618376012298	0.429899051653097	0.687907625417229	0.446084516200173	0.457629521846137	0.642983757367305	0.558597537304473	1	-0.054106645590608	0.581435645843923	0.32042130839887	0.593395465229793	0.0138615393156393	0.191251480748223	0.135172052669285	0.451140977449873	0.215425004326427	0.347960107917035	0.481519581958577	0.454028323464616	0.473966515431381	0.180676661620749	0.275906106662187	0.247066646597144	0.42627924663945	0.373089812792031	0.673476713467117	0.572792058757831	0.573496267044453	0.374074638979927	0.557274681272072	0.29779662260049	0.575348260576991	0.525529268805092	0.415787329651133	0.600916058812117	0.679449749140426	0.5745953479343	0.264543958492199	0.509679292690828	-0.0791700112991064	0.43040268310781	0.512750024483113	0.613171489760979	0.392175115323762	0.722176164704333	0.5462228446995	0.505821176245488	0.483806721631347	0.669817653262245	0.283136504322514	0.623757463510599	0.701936813738171	0.198471823040137	0.246538583640669	0.722170477265432	0.431282932746999	0.687371253722207	0.439554183011954	0.317148413436462	0.569586813242143	0.621698825229891	0.498297869546896	0.142878860230619	0.207215182138496	0.518924929902054	0.245252914977642	0.409562638976866	0.224014079516174	0.593749401012585	0.000660331601915633	0.778113709307985	0.180040959910765	0.503213734448549	0.334420137077656	0.514743725255425	0.0827249144584254	0.506349599140699	0.396911411953133	0.612920669030877	0.54502308011715	0.289123568228254	0.489258624782745	0.6170581092224	0.198292597746182	0.645632828879727	0.558676864147212	0.646959834567391	0.319718833587267	0.284705343036011	-0.0011376349600902	0.421825866752676	0.381980239178096	0.514636172482555	0.529966460964453	0.482664334992445	0.624963509498901	0.668292492394593	0.698402038051066	0.551910858390401	0.315874801621917	0.714515482222086	0.562676939619415	0.521895176756167	0.609171568577566	0.400098800633433	0.458111596649945	0.481089841641138	0.598496697043381	0.262807391542712
HLA-DPB1	0.535412675195425	0.724729593292654	0.465460712305495	0.430655724923448	0.46040990066107	0.425926711969089	0.353922283580155	0.539217108672576	0.657549905442899	0.523897950909382	0.619676137729153	0.29857661986401	0.486536989858792	-0.0322048171690688	0.468546678495513	0.31610078074267	-0.054106645590608	1	0.525748906699673	0.666779032830543	0.491672447991897	0.981483924156781	0.820424837088916	0.768793654481392	0.598293199176753	0.412594745295624	0.746733423447114	0.215524718131693	0.539170030914928	0.656968662108065	0.810045191710739	0.508541907545972	0.614028460556211	0.604482034695557	0.626198049230449	0.209620645912071	0.488863449182421	0.497641957936382	0.706159714606899	0.520366579683422	0.730038448954687	0.406847504653457	0.602657648484303	0.644348681073794	0.437272277740251	0.250040552698269	0.360350716575385	0.749299382882581	0.0266854596980434	0.895155104828886	0.584816037975275	0.508603600277364	0.0216846995505181	0.383084532164737	0.331231715617376	0.251391257581986	0.0595051862304056	0.451418793284976	0.339622735825988	0.720277779903037	0.274062909771849	0.0026742301547975	0.606563980796213	0.775272320569674	0.202359285951012	0.624713774179573	0.419495194376762	0.135375074822709	0.6994326713378	0.213976687768431	0.197187501060541	0.547614438484165	0.696661668472342	0.716625316897021	0.514991097137575	0.718328092537091	0.412051135098605	0.690489749617525	0.459516367117167	0.788291216452935	0.0945451331356156	0.728237342110016	0.499796466398341	0.510386477652776	0.392544771199761	0.695725816675351	0.41546407508243	0.603690635350843	0.496244488969865	0.359052024760118	0.705870265889541	0.505613981832759	0.31166230428145	0.561135138038067	0.0924408868124687	0.359725628278724	0.483544395635357	0.449775558215203	0.698574316449881	0.753463005510526	0.555303148239174	0.596942371769755	0.442934979261254	0.479186222809133	0.650020954374795	0.160140669968289	0.193529381366681	0.221125020041525	0.381307755877512	0.500367340082844	0.365137500477147	0.38905617037631	0.331992357273067	0.430949890233043	0.701251874367195	0.461925160869303	0.450384453404872	0.322624465931845	0.560182965495904
CD33	0.915404788035241	0.795433729669072	0.863248224222102	0.758530842674732	0.636904387441951	0.79015337810716	0.853399055393275	0.569231792607054	0.384588591254405	0.848414708317137	0.907287115887969	0.76390442034485	0.896295692079905	0.179026431964624	0.850018135679059	0.848009559518544	0.581435645843923	0.525748906699673	1	0.860404931360313	0.923696959836092	0.620178792772721	0.80285145778641	0.718008127722295	0.891427320603297	0.315069977270933	0.84753195052677	0.358023809310105	0.76225156282207	0.88623085461625	0.742093367036341	0.714401764050795	0.754161383143716	0.679211292795669	0.725988126340195	0.828685820210706	0.71709879498235	0.876080680560224	0.803558623421295	0.836677735021858	0.811187076917045	0.840884408650092	0.92188092978907	0.820682799149046	0.866771186497203	0.804627718339163	0.686426093917951	0.820443847454159	0.275327191797425	0.568707576123688	0.840101356228182	0.878465198182715	0.557681638953205	0.566729542470139	0.859864104627759	0.543009371398405	0.472660077133056	0.583603032428919	0.7401467875311	0.75384038538709	0.850433500042851	0.641164530636634	0.649353552098436	0.839550435631277	0.84238405331836	0.823807167716153	0.917753325594951	0.296196589194024	0.686051649307634	0.828034925094116	0.79031736130048	0.859777569687756	0.622120342510614	0.725138293562304	0.738430431759995	0.715808847914852	0.501749615118132	0.703423156074128	0.921237682160976	0.470862915191125	0.767328418318566	0.614413296785518	0.792681953384731	0.52917758724358	0.86522185976467	0.486479435906023	0.781058947230842	0.735260609648223	0.86532970855076	0.701892447826818	0.745201356597464	0.90222330399082	0.805319263112808	0.765947426616758	0.484059380086579	0.879385722168404	0.888024627017392	0.714754248322637	0.705099679145476	0.287246142200711	0.796451397343614	0.866018273506634	0.710512330640161	0.843843686092263	0.866161657100547	0.790519210768371	0.602694832481328	0.635075301666606	0.806184214670459	0.696645825902119	0.880456556126951	0.689963213240758	0.758463382023693	0.67201871256671	0.842936987571935	0.843356278203402	0.796905502872184	0.877659103108164	0.668818504440838
SORL1	0.857339392306408	0.802302110330091	0.752767056938973	0.733066337411957	0.562634358324187	0.728909018824457	0.763522834707602	0.438334743785177	0.416793918832385	0.800445613467886	0.918932466595023	0.592402485690075	0.891551458160962	0.0476050638039159	0.755382574036904	0.781738303273899	0.32042130839887	0.666779032830543	0.860404931360313	1	0.857177143819483	0.74497583189625	0.847296775369788	0.78925031702859	0.856193605404012	0.268763615429934	0.869202819824291	0.185933668981628	0.740781835458521	0.852068529492506	0.797988298837203	0.772094024703654	0.818983558369985	0.673054629317029	0.761199797116612	0.706266197777933	0.617873879889897	0.799635750429248	0.804122573445076	0.771416694222664	0.833620554478988	0.769687494941427	0.89021296492679	0.833226655427153	0.781093422491069	0.697879069184345	0.573834921484846	0.897934073605658	0.100489072967573	0.709008526992318	0.843355878442253	0.864294293557691	0.445936105002967	0.52233484824605	0.722521334749828	0.416055550097102	0.398058352525501	0.519967531167396	0.617995866255138	0.824303587920646	0.750606426434709	0.432767930431941	0.719284671775055	0.893258892640295	0.707021970640028	0.834841969166773	0.822747209222558	0.166838694831719	0.70946123712315	0.727500152776702	0.689085164788963	0.814854428597833	0.699030678934753	0.779359454298863	0.6551054244943	0.788100744620228	0.39504533254195	0.78114710949493	0.870409979808608	0.583192975528104	0.601373590950784	0.640967105828471	0.79946672606733	0.504615023687807	0.813208869261197	0.598307144505948	0.744232115971523	0.728330900795991	0.785332950871242	0.678739821772657	0.820691162757223	0.865667845175302	0.747699750172598	0.833081843724516	0.350642062086875	0.819943323063865	0.762448491313572	0.767098122644977	0.734468450048325	0.347815873230743	0.78425511690718	0.852225556405884	0.653862702751756	0.789588556105711	0.828746507454324	0.662164900397452	0.442340547052494	0.502068706051645	0.785052179435739	0.729380582183605	0.776219179276297	0.656604385095172	0.693473508198414	0.520739191143959	0.856825648482144	0.860791031748424	0.760169966377856	0.808835208333372	0.742099725079261
CD47	0.897892862346303	0.777485063196236	0.835036476367696	0.755750579403834	0.595766537041642	0.775939930131284	0.838582946777094	0.500559163344956	0.310264622806233	0.841160665644848	0.910116626858544	0.743292899512483	0.918467410751355	0.103171428314763	0.840555863947244	0.913318630799617	0.593395465229793	0.491672447991897	0.923696959836092	0.857177143819483	1	0.590629122722863	0.786651574493601	0.690858046506433	0.876133512458684	0.301267783967243	0.839893940656135	0.290911856788005	0.778802865585626	0.897086197886146	0.703819561524246	0.731609314595158	0.755544027656036	0.653751412136439	0.674262424558384	0.819576079391531	0.703178429403794	0.88477981743246	0.803112988156099	0.843275806200423	0.805455359446514	0.824345617070969	0.937590880901946	0.810151983463388	0.884515913785858	0.807441443676425	0.678806093900154	0.812160960531794	0.195238345423762	0.522696006723265	0.855988358429997	0.879985745275703	0.539217982736431	0.566750238287572	0.870644183811667	0.521457177438675	0.43092926722144	0.520574556521047	0.742712167821008	0.743244386041657	0.881569446333644	0.612132904096906	0.613486419816192	0.818369090366129	0.852425820767962	0.816540089499155	0.941512377797851	0.218965613567321	0.653222942903955	0.885516431573713	0.834264217978531	0.859213677450891	0.611450449373112	0.707827143108244	0.715289889032232	0.704467395458919	0.456221854971001	0.67767354352291	0.927643042955898	0.428348370820492	0.758223236016673	0.58204620855145	0.790403909210104	0.502444063443631	0.917489527392174	0.442973288936819	0.769718097003723	0.700050388320375	0.839985588541312	0.701087192369701	0.752894140440321	0.92160685381814	0.813809313486918	0.786993235307087	0.453403707746711	0.940604394760519	0.889235884452824	0.75393574793059	0.676632349528146	0.207731011424931	0.798664212966387	0.878913046736298	0.708626942449067	0.854824683442877	0.860471958777322	0.820502509952361	0.593543131882497	0.593089147413953	0.8148923306234	0.684917034805651	0.891061973609023	0.670095273427533	0.743082971591392	0.63231733170683	0.835746022207687	0.889354973001096	0.809150382219075	0.907573158368534	0.654542218266514
