""	PTPRC	IFITM1	ITGAL	CD6	LAG3	DPP4	PTGER4	ITGA4	CD226	S1PR4	CD3D	CD69	CD3G	CD8B	CD2	CXCR3	CD8A	CD47	CD7	CD96	CXCR4	CD28	CD44	KLRD1	CXCR6	F2R	ADRB2	CD247	CCR5	ITGB1	CD27	IL2RG	TIGIT	SELL	CD46	ITGB2	SPN	CD4	TNFRSF1B	SORL1	C1QBP	ADGRE5	KLRB1	ICOS	RIPK1	TNFRSF25	TSPAN5	SLC1A5	JMJD6	SLC16A7	TSPAN14	PTPRJ	SIGIRR	RACK1	CLEC2D	PTGER2	IGF2R	CD81	ADCY7	PILRB	CAP1	HLA.DPB1	PDCD1	FAS	CD82	TRADD	TNFRSF14	SMAP1	TFRC	RPSA	ERAP1	CD74	PTPRA	LPP	STX4	ATP5F1B	MCFD2	LRP10	CD63	CANX	VSIR	LAMP1
ERAP1	0.49263112990871	0.58251111536029	0.147681494943011	0.535003785710412	0.324097532729538	0.678693858974013	0.36123407186276	0.491565034407787	0.580069720538912	0.525922205730631	0.587132139675451	0.671135881147164	0.373065942246859	0.0929571934838503	0.343786739786321	0.261143669678318	0.149221100012984	0.657394551667741	0.610939809671943	0.378516866824002	0.651256432054787	0.12039246210903	0.512409838600896	0.16747724024179	-0.0040868487043866	-0.00196872516273916	0.10090681406449	0.351278547070049	-0.206096000682419	0.494400509975331	0.161169298958766	0.597475264624131	-0.221464596118038	0.682157950168214	0.558801823402376	0.409321035559451	0.585238306606983	0.636567911253405	0.480727076256726	0.588203587102753	0.444290529094438	0.269044161513532	0.487098124256376	0.497726665311585	0.292497674114814	0.719827928136223	0.0893706509693392	0.671172471535574	0.435634097733079	0.429024696257846	0.528131804970884	0.284103693236669	0.566043807914968	0.651806596327148	0.410032460381541	0.671695400044442	0.174770253775619	0.448554419954522	0.553206713807536	0.284757168112769	0.579258899300838	0.516025767355979	0.297472159951399	0.463429033650252	0.373474152102275	0.679571734014695	0.4212358595176	0.543008461581249	0.198883025110816	0.652433315756053	1	0.405460933798474	0.435820356181785	0.349050034909129	0.428342251459194	0.502408351559045	0.260436125001457	0.30882711155713	0.44583024256295	0.379491462818396	0.534612807887228	0.45470856229899
CD74	0.119809862635123	0.0361534729899872	-0.160981781249965	0.000449539267092511	0.0153144834150184	0.142351957412419	0.0434255603225618	0.344778669858093	0.0889761190517787	0.0777009745943705	0.0802050692303324	0.114170996915093	-0.00809637411669001	-0.0805246831441377	-0.0317944884002538	0.0160493526568146	-0.136136606073417	0.284170423034038	-0.00322818057614768	-0.0865651066287252	0.233545130015567	0.0713120332788179	0.306332414617001	-0.139319780313316	-0.257128189395334	0.137817675026342	-0.121343240156527	-0.12187377569328	-0.135905294612883	0.568870358940792	-0.0925621805740407	0.146330873436735	-0.233520520252987	0.135858186835326	0.545498396582889	0.977124819922553	0.195024514826122	0.821962263108386	0.662732626138317	0.850591715028048	0.462367730802139	0.0478206097743715	-0.0216352442675356	0.120820672845693	0.522316861749919	0.16047493195494	0.145138774607346	0.374431878200534	0.440333721095854	0.136251420975162	0.655281395601287	0.696407825286325	0.248780794364153	0.423980313878699	0.0202076050100204	0.105743296663184	0.400702160147945	0.831600148886488	0.724972428262888	0.167123584633317	0.736207444115554	0.874244076501489	0.164542301963309	0.187419942607919	0.392996983126614	0.232408967515003	0.183310353448721	0.339633394878881	0.364327244577029	0.366404076675044	0.405460933798474	1	0.384844587387139	0.587204184569068	0.689885041910939	0.625353498818489	0.462113097013507	0.578077828361321	0.697399332329528	0.756676907441215	0.906046810862768	0.709266575324255
PTPRA	0.676732043638979	0.583612750315005	0.341388833660653	0.517297567569675	0.627853508143147	0.553723190179922	0.53587631525815	0.688322033222795	0.618526364573086	0.692496809592517	0.598825798288114	0.589913007949006	0.637897160563804	0.545192066903635	0.604635354913823	0.439915845388916	0.452247818859039	0.782975175779813	0.569866698854067	0.51606518481032	0.716905076479832	0.120655709401394	0.848636196658734	0.539922065487859	0.261715055464032	0.635500849282458	0.401526561933232	0.56939570742856	0.0307091019325213	0.854239993185583	0.241243652857884	0.628449324810188	0.108317462010667	0.546336457314489	0.86602982511467	0.337350926871709	0.55904531881624	0.604694201062906	0.808390563016768	0.424699762426659	0.835151734667998	0.470721346795654	0.496088214963317	0.559377413553764	0.795322089289383	0.649438587302241	0.705817215247512	0.640555365243854	0.767743224621783	0.707390462870501	0.806333111045064	0.506963607851009	0.674223360348686	0.753816697113965	0.635996433390359	0.592582329719841	0.756549643499282	0.750292388073576	0.450406909285532	0.607098514827591	0.76234589539461	0.517289794811417	0.46192642334925	0.66289555408136	0.792214674601102	0.628937061493699	0.649486534828655	0.782559657901944	0.89196710447935	0.726102459098065	0.435820356181785	0.384844587387139	1	0.758830912665774	0.711537049047791	0.853045974272875	0.888511520711722	0.852909117362423	0.812193833627582	0.837053772262211	0.41821517918823	0.826872662028918
LPP	0.382767660515021	0.215901635291934	0.0830544766643254	0.305433815323525	0.294654530017188	0.191950986039087	0.278721756458127	0.507256458460631	0.284657232511808	0.294568418125382	0.265798369455784	0.212894403702838	0.238275654594299	0.145721931501214	0.218791033848102	0.124920552084867	0.0793020665524108	0.475259799132749	0.129134810003486	0.117126862775181	0.385252861717419	0.16789217302886	0.6020407059059	0.164866498435413	-0.14254488192937	0.582751297071203	0.00480438713565855	0.165641159354748	-0.128255371360304	0.712506061390298	0.0060444565424731	0.310686687059373	-0.025269844166429	0.296169279253683	0.816537618083936	0.575683734792805	0.285923151154907	0.688282337065748	0.81765307398773	0.677725675345448	0.63402548720282	0.183551499326701	0.0431107467352332	0.24906220376131	0.815312840154021	0.435603552400194	0.566696930222196	0.429872657033572	0.640451710483138	0.446027264414022	0.85686966165091	0.666144700352527	0.374717338305443	0.492809134378748	0.401578358554749	0.312201479284166	0.725970725579992	0.753276746882442	0.703983901177037	0.598399585977028	0.62084229854562	0.522384054092939	0.434486155583422	0.399682598674539	0.788886835041581	0.355950656481126	0.395706263310082	0.569485838083191	0.81509418136546	0.468627266854711	0.349050034909129	0.587204184569068	0.758830912665774	1	0.704906465097417	0.702145554720127	0.807450510225333	0.821594392526695	0.733078413861441	0.874838479500516	0.534452179143868	0.839223160828899
STX4	0.401933300988626	0.408429056057226	0.0319969642210873	0.36068964797665	0.341101702157758	0.384612747995071	0.327635293079804	0.377144699541961	0.507702127410711	0.418038865529752	0.445637611519224	0.462759337031584	0.351744020372421	0.164235530238775	0.215065259344278	0.258599055777485	0.111204711820919	0.622793734549257	0.357907369186914	0.261268602459723	0.477914181763843	-0.136325778058586	0.61704275839413	0.228843545414717	-0.0374403177794312	0.269928773244664	0.0682070315923681	0.231373807388432	-0.131270510657461	0.758311507500353	0.00249394081970773	0.514962457168867	-0.241428547414572	0.412432284660556	0.747394830530947	0.634578034054576	0.316079982074724	0.686403385291279	0.695624956705907	0.682909399050641	0.786378438384357	0.320548497520588	0.313375460273954	0.361892579220022	0.526370529330504	0.439418559635318	0.463531981197173	0.69875756221021	0.540446086765563	0.278696292921124	0.709970500429671	0.46735016355748	0.51773656058306	0.72950132729414	0.184676784290074	0.421337652210362	0.556818600459188	0.887619835908766	0.63800544205862	0.490826171872794	0.842713223708058	0.700469219762767	0.0644331389313183	0.365604131437503	0.604689312322193	0.563243358946344	0.383906733391881	0.65430625615193	0.642179815378417	0.693186948454811	0.428342251459194	0.689885041910939	0.711537049047791	0.704906465097417	1	0.823898081502788	0.650689871095018	0.783892060920292	0.857974729458499	0.815117844461869	0.649207259952284	0.775103925713692
ATP5F1B	0.582127252659034	0.61921722407539	0.118876674344895	0.489853342110093	0.618914178507608	0.577381852527649	0.408827256742742	0.57297746591937	0.660477961902183	0.659414846765769	0.602960893618464	0.641249068441407	0.549934271884216	0.424684435997809	0.442381581643639	0.335645643332331	0.325722109217999	0.713663537466378	0.583164516608333	0.378491867069707	0.685818345145517	-0.0448870181548886	0.816479310642841	0.404186078548614	0.0994711299760055	0.356088650573971	0.196748655795196	0.476685564382203	-0.160076563390192	0.814063350689796	0.0723390381644698	0.664679973679758	-0.191181993191963	0.58936945965854	0.775660431318302	0.558160748186141	0.467793483281322	0.752904021273117	0.767927548983043	0.596011901288172	0.951169753584426	0.328648664592233	0.481455963861514	0.559655533648605	0.704473422106812	0.644182505133348	0.584362355676935	0.761567464311887	0.765647007282997	0.495173064684145	0.855284952770403	0.514366929728132	0.728013284899856	0.881046965719685	0.432288985199146	0.625755531111357	0.621583148270803	0.922445276400487	0.56504873229728	0.38853812475607	0.948467584809121	0.754187256445196	0.412407257006148	0.590904495157945	0.768498707859035	0.684855056863645	0.526431797281584	0.810906752948478	0.730745553410939	0.85926870558969	0.502408351559045	0.625353498818489	0.853045974272875	0.702145554720127	0.823898081502788	1	0.778469907071159	0.790391894577659	0.960758010233634	0.856917108553206	0.694545404966545	0.8504513428391
MCFD2	0.517035390292692	0.342475200362517	0.298933533497686	0.370239994602903	0.434890395333259	0.300628096908683	0.402006690980126	0.58384158429749	0.384335428861247	0.486266648393759	0.403443936004534	0.346753425470686	0.448973799728176	0.366409977779681	0.439930440319965	0.289518261099826	0.280435107845338	0.614295366122691	0.281494487785679	0.321904180560213	0.527683989690861	0.218171260433134	0.741216396338024	0.35541549452079	0.112537902215625	0.70435761854431	0.201018421922239	0.351878334416437	0.0703893667555781	0.829678563109192	0.262171358580905	0.420415679338494	0.151958292653346	0.352342448688338	0.847534112919582	0.403405538958741	0.352233388558531	0.607687090183093	0.789688007656388	0.439006495589358	0.725878215601325	0.396941135737585	0.223883988674722	0.400977188872588	0.808019855384717	0.495869360659796	0.687864439963773	0.464568090845814	0.74461326936986	0.56249409452324	0.794636869048335	0.600060859222035	0.513009775502545	0.581599901362063	0.498469733666975	0.366998412183297	0.745610939259687	0.751507544989135	0.450523697530696	0.602263340097275	0.684064643406299	0.47904714178187	0.45121536029457	0.550973695138845	0.780660339023121	0.425846518226857	0.528773124229852	0.698681622917458	0.899848647581003	0.542675506142308	0.260436125001457	0.462113097013507	0.888511520711722	0.807450510225333	0.650689871095018	0.778469907071159	1	0.891514612229772	0.792916414480015	0.867302775252314	0.4166266545797	0.818197732334957
LRP10	0.489433017899373	0.383902597417907	0.218588333845172	0.378850479049775	0.422041342695389	0.332030407119284	0.446216272571137	0.55077395171389	0.416977167592592	0.415193241807903	0.40373825052744	0.347367515186919	0.444109893507159	0.290884815234692	0.393525168268617	0.390474168337501	0.191335820287788	0.672664412766221	0.291000896397122	0.329304615274408	0.50023119212769	0.123306303210869	0.675700898895215	0.291888017356639	0.0906579425553235	0.595395085671725	0.236111504317294	0.369359443178036	0.145234267743777	0.848540278978005	0.204301276882195	0.421079861492812	0.0411050389140206	0.383107280349011	0.873102989654643	0.52271653409401	0.371405258134905	0.667935534811794	0.787049598349458	0.557062479632221	0.753375090872519	0.415130271008954	0.273293098065197	0.317673079892786	0.768341098967775	0.42660383455078	0.628164525729523	0.552706177115126	0.658961355906978	0.491232439941577	0.755286601656176	0.572446582389342	0.486912719009965	0.61771520619306	0.452990985354666	0.37140862577519	0.772817001789552	0.813227442818049	0.522750851026253	0.558536918808644	0.745960519889085	0.589865473531042	0.295767211851392	0.456541529610665	0.692020527665951	0.47522127446708	0.448603725381044	0.657482492266621	0.854953230001909	0.570565611652317	0.30882711155713	0.578077828361321	0.852909117362423	0.821594392526695	0.783892060920292	0.790391894577659	0.891514612229772	1	0.82460498431737	0.895658975243352	0.504641632724662	0.823946777914645
CD63	0.397385405724195	0.456317940779661	-0.0298860138453899	0.316641286432576	0.450514582104553	0.455738699077054	0.241989859898096	0.42530639638042	0.510975894293978	0.481519776730913	0.427853335833944	0.488739057479168	0.362062703211873	0.249753155640472	0.258105049656025	0.193791142555434	0.153344526117313	0.630334125273337	0.417275942025775	0.192398537102049	0.522718264772906	-0.0717960350744756	0.700968816163216	0.217741171079974	-0.0255692263128569	0.313701464846912	0.0540816675658793	0.288334260376339	-0.237543152140201	0.775970735350186	-0.0274938560572965	0.510399460815114	-0.289981767777734	0.440989405860072	0.75824248486973	0.608764156619946	0.302174508725459	0.748727052753323	0.719552079034055	0.609269415885876	0.928140054909742	0.196657831710696	0.334802436482785	0.440461871778858	0.693486473347019	0.508915827038247	0.506039983390778	0.668334183696608	0.704637320050829	0.359769870717448	0.818718679050176	0.49879046104125	0.602828315501994	0.797822795341782	0.271454377284227	0.469090796490186	0.593474734183545	0.967587409393744	0.536261524548118	0.337462659885313	0.916418080774387	0.738853935573996	0.313375641248664	0.466801774246902	0.698492117663335	0.555256958232072	0.386309571558846	0.723568529597016	0.763355763715026	0.76679881107509	0.44583024256295	0.697399332329528	0.812193833627582	0.733078413861441	0.857974729458499	0.960758010233634	0.792916414480015	0.82460498431737	1	0.891592997444403	0.695329751680671	0.875432186661717
CANX	0.415121771334869	0.303152726331653	0.0599969754759837	0.230344216584891	0.337882403013596	0.312553332145143	0.310436281785609	0.54634662044997	0.369868071455996	0.394774605454726	0.328596121634889	0.326944357973435	0.317878806068679	0.261285152304917	0.283180266119495	0.227990270610337	0.141652145672884	0.592957860941352	0.24793281839106	0.190257422315674	0.464727790982669	0.0599207215013368	0.652961691842056	0.221547192827398	-0.0381283499686434	0.501543148448943	0.175889279099229	0.226070162139026	-0.0507572223102315	0.832322529139966	0.026973752998716	0.383520235328072	-0.0746047256727695	0.327323516972888	0.840196517021207	0.7135743994134	0.325079352176522	0.805141914101619	0.861954202459571	0.69296412294869	0.753756060936923	0.276677068558829	0.222744575395118	0.343620703549493	0.793007965383269	0.422316293656306	0.557929047910146	0.541028381336853	0.686404274855652	0.461275209628903	0.867031854485475	0.737787053503532	0.485533531359546	0.631388813784793	0.388755471809127	0.334081220344602	0.787220154314571	0.923718272296276	0.656046816083204	0.526818325414602	0.831248243283243	0.698957883730366	0.354065698551395	0.486384695049697	0.734453592668171	0.425489853064511	0.454341405532048	0.629464919940682	0.835902778679938	0.583378349598882	0.379491462818396	0.756676907441215	0.837053772262211	0.874838479500516	0.815117844461869	0.856917108553206	0.867302775252314	0.895658975243352	0.891592997444403	1	0.698762620019979	0.952704270022583
VSIR	0.313974948069109	0.257077395365327	-0.127841438387259	0.169316822477083	0.173345351285306	0.325633560168253	0.138544451759002	0.462616204077398	0.328482147800343	0.321601451644458	0.299788382055313	0.348896501295832	0.154915551820848	0.0742593109619107	0.120684663645154	0.0843456127240955	0.0346313091973274	0.361214433110357	0.250553676358011	0.0303846206052064	0.42785426675207	0.0435490140708288	0.444571775105407	0.00168205892390331	-0.199689038984172	0.0665411431905989	-0.09158829656425	0.0249844228050696	-0.238948929846851	0.581036181863367	-0.0366442247338178	0.376696256306728	-0.269659210858239	0.403504317852256	0.57529863132651	0.918921951587033	0.339212616216628	0.864369061522105	0.690859793885381	0.846869230853316	0.542199057243842	0.0474935595739976	0.161587308706887	0.272028201137752	0.532362383741276	0.422082917309992	0.225447647084567	0.508646180588615	0.578057611699624	0.26617648372149	0.742991442132633	0.687127018932185	0.484878370224945	0.593811414070463	0.179786627183616	0.368377248606759	0.383405184798762	0.793438738108514	0.743473704791774	0.182869186852476	0.778534967308204	0.904848721600217	0.333560082707608	0.345542390197921	0.507961109383842	0.403009297706015	0.372169806618675	0.502541728855745	0.327604795630636	0.557321285226666	0.534612807887228	0.906046810862768	0.41821517918823	0.534452179143868	0.649207259952284	0.694545404966545	0.4166266545797	0.504641632724662	0.695329751680671	0.698762620019979	1	0.718644533464866
LAMP1	0.430661322738535	0.33159638959946	0.0552560768286783	0.207336083019332	0.314349399114356	0.350119008186316	0.279620821843949	0.523801479215725	0.4164036913054	0.454451730681758	0.35817802546466	0.379791334500242	0.31594100899226	0.290157147254303	0.271697265740161	0.164122749038487	0.168451274009472	0.590744608639632	0.316318604126133	0.172503149131018	0.507409211625027	0.0168398252048412	0.683657516646785	0.231211365890443	-0.111470222416353	0.45623190990023	0.153214316197708	0.188752342703582	-0.165720610879045	0.823214689590522	0.0131738433546406	0.435309786152974	-0.123312227722665	0.409351509460033	0.836589355350098	0.680050979215711	0.336451418164333	0.803524120418192	0.849149261778263	0.684958828384141	0.757806323543731	0.215300234600794	0.258208679795049	0.377255476201279	0.759447758606435	0.50432932217291	0.557968076264385	0.562515865523663	0.710886016427109	0.532490405157777	0.886395935398791	0.730099216615438	0.521736392264762	0.660401910245989	0.407879871264578	0.395254014609846	0.756852900289938	0.89138775721446	0.655164178208375	0.516945088030859	0.823042542759294	0.675918908799873	0.400866281018123	0.53953554095044	0.747657500666259	0.449760084598922	0.503148293852648	0.663995538780488	0.811038952455383	0.624566709162209	0.45470856229899	0.709266575324255	0.826872662028918	0.839223160828899	0.775103925713692	0.8504513428391	0.818197732334957	0.823946777914645	0.875432186661717	0.952704270022583	0.718644533464866	1
