""	CD74	NCL	APLP2	LRP1	ITGB2	PLXNB2	SDC3	CXCR4	SORL1	SDC2	ENG	LAMP1	TSPAN15	LRP10	ITGA4	ITGB1	TLR2	SIRPA	NRP1	RPSA	PILRA	ACTR2	NCSTN	MERTK	CD44	TREM1	ADCY7	TLR4	CD93	ITGA5	ITGA6	FPR1	ITGAM	ITGB5	AXL	LY96	TLR1	CD81	BMPR2	KCNQ3	NRP2	KCNN4	FPR3	PLAUR	CSF2RA	STAB1	IGF2R	CSF3R	TFRC	TLR7	ASGR1	ITGAV	VSIR	TNFRSF21	ABCA1	DIP2A	NOTCH2	CD33	CADM1	LILRB3	AMFR	CD63	STX4	CD163	HAVCR2	THBD	LILRB2	PECAM1	GPR84	ACKR3	CD47	NECTIN2	PTPRA	UNC5B	MCFD2	SIGLEC9	CD46	C5AR1	TREM2	GPNMB	RYK	CLEC2D	ANTXR1	RHBDF2	ERAP1	PLXDC2	TNFRSF14	CD69	TSPAN14	PTPRC	RACK1	ADORA3	C5AR2	CCR1	PTPRJ	ST14	LILRB1	SCARB1	ALOX5	JAML	IL6R	TMIGD3	TNFRSF1B	C3AR1	CD4	TRADD	ITGAX	TNFRSF1A	PTGER4	JMJD6	RXRA	HLA.DPB1	SMAP1	ATP5F1B	SORT1	TNFRSF12A	CD68	SIGIRR	C1QBP	SLC1A5	MRC2	IL2RG	CANX	LPP
ENG	0.67270473085381	0.869965593859218	0.944543784315653	0.833647542313221	0.891162950051995	0.858783268345437	0.671889750698314	0.3845081204436	0.865051232858273	0.549207204338549	1	0.878149601580581	0.918802570836392	0.868729679347701	0.842226412129551	0.927545615391835	0.842201713232207	0.922783104309407	0.908044385676611	0.817796115941609	0.576828144568826	0.943952116724121	0.895520328372666	0.779867147560893	0.766169385216433	0.718239539539373	0.869239052502137	0.733301811586866	0.910058585464327	0.735138994151147	0.853010279418962	0.781933307688152	0.905262304642082	0.784911275671145	0.677627598113588	0.752011411197646	0.785383026060118	0.940922100284567	0.871813677564076	0.769739452150749	0.612541701105089	0.779364125536313	0.834183071345866	0.928010518744765	0.64698644538835	0.86063856014808	0.596733118042245	0.720952996025458	0.690758434805197	0.775844908193836	0.665125261117265	0.884897962160638	0.657006952940291	0.500013906530858	0.448992784020941	0.709659188852695	0.618605092625733	0.8468222933017	0.760359598479282	0.6202584396395	0.745475695658981	0.89621180567307	0.844181243841235	0.906178843087372	0.830364710203925	0.858429819443426	0.798506859003544	0.840466838514932	0.856440420332978	0.481213514921191	0.880340181971499	0.885332655452589	0.869731335579085	0.895269302016672	0.871462712989603	0.833571662375292	0.811217540114062	0.642522340252039	0.876022451204071	0.308000417906808	0.713624593298583	0.762706286993117	0.71290917419697	0.87155570616263	0.809130368314411	0.845543082321065	0.69180702165865	0.723358220672108	0.83948713974066	0.824328713936908	0.821711070355933	0.864834034814067	0.448375927997643	0.879510229688624	0.880325193013926	0.885457897711516	0.861477045041237	0.763076473392934	0.83231079014056	0.375182294365711	0.792078281874609	0.85411230261844	0.818093104305366	0.771950891957066	0.945736033871511	0.826798418505891	0.622788897338374	0.869089487097198	0.720651930654158	0.762455126740829	0.796128084351305	0.55358842074084	0.758486469416855	0.811133278591007	0.787248026568778	0.818285046131167	0.813235985376552	0.809308988530123	0.804837751448131	0.769493148799451	0.83982128702808	0.737103202366884	0.925511362949199	0.868928356816981
LAMP1	0.754677426950256	0.77389645937621	0.943593915875839	0.823470063789262	0.871041139956868	0.709700088509635	0.636998802410881	0.500759691220027	0.856519928125929	0.706231779507258	0.878149601580581	1	0.861858621700307	0.890447445205308	0.719530244608042	0.921898159517993	0.803045579439138	0.844956323200216	0.834780170586119	0.742821493639792	0.798197873847502	0.824909766481489	0.858432788671791	0.763576959963047	0.7304263636877	0.695677209414397	0.814021540421501	0.7881968037514	0.711385503261602	0.620876011746967	0.793312224072481	0.804501440519309	0.777173554259727	0.756173529066691	0.753218025889134	0.886733390931143	0.814426545600241	0.876261220822177	0.794686358741028	0.686101429836719	0.683061246138677	0.646869096597018	0.73004121689412	0.931867502706222	0.704027778583709	0.693889602515013	0.65425166077418	0.735493917468586	0.707276745620052	0.778696598710471	0.517762374183601	0.84143594071661	0.703362482501148	0.472655797784653	0.531398223014956	0.671098078703721	0.661472884480256	0.832728787165779	0.793805047416123	0.740032568519462	0.762875667564829	0.937694921435362	0.861173646230531	0.891903060857536	0.890525029337456	0.723690016597098	0.78882467489801	0.844973871676678	0.813403054374914	0.36594558819728	0.849085875089735	0.844880612262766	0.828336691893562	0.794083209694173	0.850216112676733	0.812426335064843	0.862927172107453	0.752531151709299	0.906237475980766	0.494136062166692	0.717012711865572	0.73674816927752	0.554627974972825	0.86640860064549	0.718385342372935	0.795456101628555	0.79952844752875	0.700827477966153	0.819846415056804	0.817623177432492	0.795341312377819	0.881531878766523	0.421352463654261	0.867692509754876	0.804816223767329	0.777662067448909	0.835725122905209	0.748553361529768	0.754154004478825	0.445359275678355	0.742818127447221	0.904105908650075	0.866106963413862	0.840146236861495	0.84100884332749	0.858177634244359	0.732246472818535	0.891597210608786	0.704991144493298	0.774116820047276	0.685560034467735	0.662711792100414	0.79970102485709	0.750153973945236	0.752668765811282	0.737391386848025	0.957041059054403	0.804293601768582	0.709788395417571	0.740545569157043	0.715612166164254	0.730099533527046	0.879710413536342	0.829354468057015
TSPAN15	0.762469827484016	0.884727565110914	0.917367522759845	0.74502300030354	0.896632090687011	0.775128688022238	0.586878113647087	0.46968375319515	0.86220849440285	0.504052413884153	0.918802570836392	0.861858621700307	1	0.869854392759982	0.873458970826041	0.90024846780401	0.841377664603656	0.902079876271139	0.821306919582626	0.86351377106847	0.603828518734949	0.92487580194085	0.871064502938787	0.736207242910966	0.744819807956794	0.600597877604462	0.88375195317806	0.737564591601602	0.87273328934194	0.68315264496616	0.879495375938715	0.834429174557304	0.833520766081675	0.716762506333004	0.755174843231754	0.818859672412696	0.840403205593998	0.883144635024827	0.839143919494987	0.756055299583022	0.539594815988803	0.750795581069118	0.802819827164269	0.901501089741993	0.70002974264673	0.773842846141285	0.505258509650366	0.724615990951475	0.690362419998303	0.798855974905112	0.686440001056626	0.89368568705039	0.756747513852709	0.453269701257852	0.331378027256787	0.712285208692649	0.639734579726493	0.879713578831706	0.788934134345237	0.585191847147382	0.675355010938615	0.897784207741296	0.818042550128131	0.858406475209761	0.853709069458586	0.808368627210102	0.833764140269484	0.833089026337557	0.859635413964085	0.406732440525271	0.908113806570272	0.873558320331516	0.836840403219443	0.888417394741941	0.866749912143496	0.866927779769908	0.826567053739314	0.615897417186636	0.90041450447193	0.226788943710363	0.685352658547373	0.711566820804636	0.74361615315333	0.891367303628709	0.811496384576843	0.873480151098526	0.703970393252567	0.774289121241673	0.769424377513724	0.863576633489143	0.87253217883049	0.910830848792025	0.362654076571262	0.850689700627774	0.797942405224929	0.892456996290623	0.900368829592835	0.758274705479526	0.857814086721414	0.438328710823517	0.756004235811793	0.825698930163769	0.792901083516026	0.825102416085921	0.900994176008999	0.871350118369612	0.500486404089019	0.893516285312385	0.777451349842631	0.76432267799171	0.69628508508119	0.662034013133761	0.781086265890404	0.855074438248957	0.757325039095613	0.780892325808662	0.834358406886309	0.825173902695714	0.853861091662326	0.795135360403176	0.8167512987042	0.695078238605958	0.916805535046087	0.838425552401533
LRP10	0.854892971125021	0.839540405191912	0.913235175518707	0.798977075132558	0.878203853681065	0.778069954928524	0.598987934371721	0.64736525254212	0.928631376930298	0.608595933429875	0.868729679347701	0.890447445205308	0.869854392759982	1	0.817732278315779	0.933434300199421	0.895821386529346	0.902668167127704	0.778180904315261	0.812015581043342	0.765866357610226	0.866548538914474	0.85228446608802	0.777521272115369	0.792313199053506	0.567329967819009	0.884828412859575	0.835379784168527	0.778257638136601	0.594523144378823	0.85627462861231	0.853088225547974	0.78754516941149	0.708162209768687	0.850155814339461	0.892730364015793	0.882738370193615	0.86164275852131	0.884401735550649	0.808038149128475	0.620883605529416	0.618602292008177	0.750511729219284	0.908024743848522	0.84895040695588	0.688553845084294	0.51569601560397	0.862195260643786	0.776922475853287	0.875653179677062	0.554430674544994	0.910131523279058	0.821427286975388	0.486378580797815	0.405901848283909	0.76520460979449	0.722691660181701	0.870772279326271	0.866110485406729	0.760496180981765	0.741521355569994	0.87246023977178	0.892441119907061	0.881524802805019	0.923130583114588	0.778520239555792	0.877411391027302	0.891181619076151	0.863187838767191	0.426296767515391	0.888813029790097	0.891786046631032	0.900764614846558	0.883401047050575	0.859741678251657	0.806688927518021	0.896219254144695	0.79432241724	0.912195814160494	0.293520228063869	0.759487500117877	0.779983811676451	0.713252308705736	0.924949431721616	0.799514172601416	0.915270196343567	0.802844875796963	0.845006801053086	0.851920541421347	0.90619926343505	0.877442409314357	0.91916541309946	0.492563705457113	0.863506680857723	0.801284012920452	0.819071581347411	0.910877735424424	0.76878699223523	0.84736161754307	0.559133171261216	0.761478047400557	0.785066784722011	0.90286511351704	0.866374171736725	0.872131699303674	0.888599116832653	0.628942948785311	0.937839491899723	0.849732460571241	0.821374744721538	0.677042545059774	0.78816184302886	0.810865107951335	0.790360827371658	0.842276403904025	0.702915446142077	0.883104642268714	0.868944527031677	0.764018759301263	0.776575603941023	0.80548580614381	0.7741345186797	0.899505634172607	0.891657520502425
ITGA4	0.754705654938804	0.954223797344584	0.820246689516685	0.574251847540704	0.912471725295522	0.75368124349261	0.344473370252253	0.495375788267662	0.847592964185972	0.300440155099697	0.842226412129551	0.719530244608042	0.873458970826041	0.817732278315779	1	0.849576572528895	0.824213812928674	0.857841735884758	0.704027880998812	0.948524718421027	0.464253932661775	0.935208552395953	0.793292569669189	0.538272063511627	0.74047575561452	0.511085213952128	0.84688950856586	0.587198755780251	0.873835943538361	0.628908860676175	0.828079521254613	0.869129496260306	0.815889679039084	0.528658598619478	0.741293570695936	0.736836386147072	0.846917779254364	0.756316183789051	0.826166563860755	0.756217316690101	0.396161028918512	0.815070816845411	0.652275863215621	0.811471877078166	0.689317784112349	0.63066411393143	0.305260348209043	0.665030375080912	0.522065713286476	0.716373201081258	0.787667810993043	0.821268042859323	0.806267091937563	0.299048722076846	0.119128483732511	0.65493935051587	0.578988312222777	0.891164894350289	0.744699794636261	0.534396744348772	0.556771449697378	0.847110649249714	0.716946916436517	0.714373847439154	0.846007879468772	0.7244716108387	0.823226270227143	0.723219226071742	0.811087276361496	0.263240456962579	0.921362800504238	0.902728590049618	0.830696002434775	0.888587519918012	0.84224006867682	0.875184255789574	0.780494907918523	0.455284431231397	0.859381319972043	0.0667003399028627	0.563791313506953	0.653767623760075	0.884569904104302	0.849418845740084	0.767728628569819	0.87209642188481	0.634733855109007	0.761797742707058	0.644148204449065	0.910875075106015	0.92462960568108	0.861869253452976	0.256585500262528	0.789568535476742	0.688742970979418	0.865568545736465	0.866134427246518	0.643796027484017	0.914203089180033	0.578909937359519	0.754774506719976	0.637138314364087	0.735264215523562	0.806875436207217	0.829868930464024	0.846314902054641	0.33127426997937	0.84817861465015	0.697393080027189	0.755355728293987	0.624170038358616	0.656364202396145	0.784998970645812	0.939763365814246	0.772374448992546	0.816243726719973	0.681348631801962	0.849386653009977	0.946864562524082	0.868439819503412	0.844089767709533	0.710072218258993	0.899642427760143	0.775713850608882
ITGB1	0.783973798422664	0.887366449127923	0.962726510416818	0.830874453504791	0.928053777742736	0.832189236000432	0.615900877789628	0.572238379517513	0.931942246132202	0.634964546745056	0.927545615391835	0.921898159517993	0.90024846780401	0.933434300199421	0.849576572528895	1	0.885296958029697	0.934871791674454	0.858397693982411	0.852516095835908	0.722234208484318	0.926140136118062	0.894802388159399	0.772616226189938	0.835687910548577	0.700426350748727	0.886407597654102	0.816424197342257	0.828043100891379	0.69277641481914	0.886771932829657	0.838543161847207	0.869096774294685	0.746619855978471	0.794435053158502	0.862026482505379	0.85408827840934	0.908637368711699	0.906285919256946	0.832813267693249	0.675663575899212	0.718157197003564	0.764340849318162	0.953153288677445	0.776799620246006	0.74053887928834	0.587649834528291	0.812070460022717	0.731722600145655	0.85011433220295	0.628700608175875	0.916029435472145	0.761808155253516	0.494673925166302	0.480882790451625	0.789963815924454	0.72396730629069	0.886020073716963	0.869269453666276	0.747700881899836	0.798011392134135	0.930906305320721	0.901414064846937	0.899650429071513	0.922003182348255	0.810242394342775	0.861056708379149	0.89029445506075	0.872608626409281	0.457923716630589	0.918620492036148	0.923274357826631	0.927334124887235	0.903793299549612	0.911853693552617	0.847872068338949	0.897385626695231	0.748976436088933	0.921912061693623	0.397048978887773	0.761768665154132	0.835565403297224	0.731773568538611	0.920644328123686	0.812888984653482	0.910491094696477	0.811738269228592	0.809215938894631	0.870108689852173	0.903911344686923	0.893487170437351	0.902150376606041	0.508144045957955	0.906442080343168	0.846653724650151	0.864596047417754	0.894992096424629	0.790580983669362	0.870131298355711	0.528075970861603	0.825116572658369	0.830477461369181	0.911980171589776	0.850670684296089	0.915181032201368	0.903081405363337	0.69722026148748	0.928597239175587	0.802795428325253	0.851677817205938	0.748372564486185	0.690530374065053	0.860376436708485	0.835452965137292	0.858361735979966	0.814615713653958	0.892323087747207	0.895327406970375	0.806919019475875	0.81819690110323	0.856504118593585	0.82042821903569	0.947319640159375	0.90692225141761
TLR2	0.858544014259366	0.821732728000805	0.849516589088195	0.75032100479577	0.842087136104179	0.761337032453751	0.563943914246156	0.650321333352763	0.912158100414507	0.472042099985607	0.842201713232207	0.803045579439138	0.841377664603656	0.895821386529346	0.824213812928674	0.885296958029697	1	0.874252709498876	0.705196799232528	0.767895580342934	0.688043222212891	0.846631829568884	0.802972133572061	0.725980660479989	0.72465029750817	0.450250435270537	0.865912295408823	0.785887431916698	0.791429034718616	0.496469825694115	0.839010368375296	0.839448893957988	0.743175838850377	0.631477294255598	0.857785085427746	0.825488712003711	0.866408579819161	0.824789719288658	0.876376680956671	0.817128778193906	0.516674459311157	0.616166931471482	0.749179575109024	0.836802162521839	0.840404315184649	0.680732891326089	0.468917943881359	0.864198277493188	0.725262872239497	0.86103349293171	0.54936872463514	0.896803147123885	0.83299784678747	0.435664010308764	0.2736208326505	0.752433216573044	0.680888574522939	0.838031210072112	0.827303661235134	0.711874553304155	0.692090932343831	0.801266265089977	0.851212043733711	0.864815037683597	0.878084121381136	0.748249755256611	0.862877369647299	0.872087943705043	0.860223683285063	0.414432924358308	0.858482245357349	0.855919733460635	0.84757356412584	0.886301296962133	0.799105457490739	0.783766109775242	0.838396060455101	0.730377532062116	0.885298273694763	0.145004906727028	0.698589942305949	0.757025636426473	0.736268878689935	0.903892546684715	0.791679351664044	0.922495973739203	0.716233984020481	0.81336778506306	0.823270427022645	0.895398835186165	0.825951126276458	0.881693139341426	0.420996366222969	0.801863680354524	0.739312956621859	0.79773825625637	0.897861142112926	0.724637176311989	0.85920768639197	0.558872800159878	0.711192095710596	0.674120160104832	0.858202196042118	0.852353059146724	0.831310635177748	0.821130672469585	0.56107275007558	0.893626841331849	0.812793738564858	0.79741264109953	0.592994584099077	0.796239636508267	0.736428622176499	0.776021846674229	0.819275206632774	0.66066942600135	0.775736676929021	0.806392739388652	0.744002345228944	0.768359717324416	0.813788784358603	0.70827529022013	0.840588789296237	0.875990463787385
SIRPA	0.732725381786996	0.873206426939326	0.930794979723502	0.842659929180537	0.871520831901217	0.887198802914357	0.675750898406253	0.500375403866036	0.896578328584648	0.562011964157055	0.922783104309407	0.844956323200216	0.902079876271139	0.902668167127704	0.857841735884758	0.934871791674454	0.874252709498876	1	0.854686876383165	0.847146519905694	0.610245201316502	0.932527711781082	0.85468307024254	0.814945327787998	0.839745077086132	0.629295228134859	0.914678869814847	0.819507612323978	0.89240937915713	0.718152335303596	0.906663368674677	0.774394548974892	0.879558021823871	0.792448042526868	0.737072493765027	0.795553227912046	0.821117630970398	0.915373819219335	0.909708001293747	0.816779078800993	0.652140288647518	0.69727054907507	0.830021394737396	0.9068924488025	0.75372130077172	0.817956128823937	0.590234465386609	0.811568560540019	0.748967104914194	0.847627727963168	0.663186991737758	0.921035334038881	0.721565381744571	0.539351273800829	0.462653179661398	0.793453495667468	0.712685549715123	0.846502631895177	0.851751089052558	0.682559606322107	0.757661407690458	0.866406520790323	0.873401568289147	0.891656190295277	0.858858016932425	0.844883152735325	0.855261355199828	0.891812003850266	0.848786978645691	0.536368456504586	0.883656308519801	0.893948332367053	0.901675950505761	0.898635643959163	0.882098156153824	0.805645756245071	0.847274748858862	0.708316538992144	0.853638480980561	0.296706447234419	0.745898441085909	0.814702866331764	0.766644032303995	0.88728287930987	0.857629170988969	0.915719436058859	0.764946392825952	0.791561157173394	0.862063408111675	0.856364556322339	0.874398394991174	0.871926033489574	0.511455807830589	0.870540807779616	0.864504167391632	0.898331598590365	0.886132547325737	0.809950189850181	0.863876676312578	0.487214389800481	0.839318333694908	0.785818633041801	0.84595765099128	0.772053778454251	0.936256727201185	0.846186346189809	0.592433074945301	0.898534582157013	0.807815441471352	0.808068419401669	0.764337564323887	0.639441037209526	0.801780729841656	0.80781597206158	0.827148108861916	0.760429089851924	0.823824051959913	0.857587804702114	0.796349310883955	0.768045260828858	0.871005621860333	0.758565436761061	0.926772096829123	0.901840662278732
NRP1	0.499232518582588	0.746813243401956	0.906627640489997	0.854343367037221	0.772407990698392	0.829518015264213	0.717641849363901	0.242143911898478	0.747610878431086	0.641007372303444	0.908044385676611	0.834780170586119	0.821306919582626	0.778180904315261	0.704027880998812	0.858397693982411	0.705196799232528	0.854686876383165	1	0.699683714958477	0.519425118563214	0.854466050531729	0.812525852899563	0.791235695894299	0.736464048842518	0.778849866118373	0.780044352965002	0.712254057052437	0.823484117896676	0.75797569120845	0.786982175260095	0.620103724621486	0.876675380642284	0.839424737982452	0.509431707349506	0.653321494031292	0.643726931811442	0.92095955843186	0.792186502227405	0.687758323100001	0.67216321955484	0.682955089259289	0.821549486026933	0.859278783792798	0.502081063644699	0.859855089732789	0.693551572425035	0.620524792237397	0.659587648486978	0.681329035283594	0.580340570557309	0.783494423042859	0.463474078465896	0.540547023594606	0.597421466479168	0.694819125825526	0.59936723305795	0.707384544571971	0.712941435778823	0.571575996920439	0.741804425056092	0.841315823895614	0.771490300724586	0.869107265448154	0.703895894388056	0.816436201549896	0.677982372697901	0.776575346032803	0.705547589949023	0.532313197031303	0.757879319393994	0.769391557280715	0.795112417064881	0.781532512593302	0.818648885004458	0.704206540362928	0.739895203058971	0.61299897371537	0.749371599274648	0.458290341931386	0.714905935039033	0.768553657995716	0.564906989541214	0.757167564922207	0.726453549745642	0.725595352690257	0.657793244616267	0.576518675083405	0.819705359728437	0.670384564201049	0.697735187061667	0.742887484258655	0.53187994244598	0.821478234341911	0.874335652534842	0.816672387990071	0.733131954748273	0.752672432198872	0.673539891886104	0.240070599553985	0.769688304219298	0.832757415578445	0.72692084918422	0.614713885451928	0.90064118262793	0.71706025799411	0.681371463343065	0.769289587314299	0.608577136426975	0.665190874064763	0.815848611316034	0.371054854719196	0.685698824077123	0.666220364436673	0.673206276645188	0.756082243662069	0.790254942454113	0.717305403868835	0.670265970879395	0.613232767390295	0.762761458811903	0.668033468077069	0.85318935800915	0.800400585252088
RPSA	0.701035269633782	0.964811598369254	0.834579064532357	0.566014745383454	0.921528121173952	0.728612519062011	0.308497741538048	0.496682102199101	0.812980138718735	0.360900486866306	0.817796115941609	0.742821493639792	0.86351377106847	0.812015581043342	0.948524718421027	0.852516095835908	0.767895580342934	0.847146519905694	0.699683714958477	1	0.481633455087557	0.931404395199453	0.789511187642016	0.512350007240819	0.833249488836419	0.586690898406339	0.803710513874884	0.601948917388611	0.817407252360559	0.709863480463452	0.805224875547157	0.834100408939819	0.820311264136537	0.540812406807835	0.702278470785506	0.772194572485602	0.823827471691806	0.726060841699617	0.791721475626543	0.728945516741834	0.5043900451047	0.812954808827925	0.605183196426312	0.842406648751355	0.655307740209206	0.572589982259273	0.346429812917671	0.624547127412759	0.500794776511818	0.680145138834411	0.825697994549164	0.805227736531899	0.779163984439389	0.316455117633065	0.242401694616911	0.667999152608114	0.639692966372536	0.879504794673058	0.777630901255999	0.583093853836459	0.597101790263006	0.883915270758813	0.715218882155423	0.665255759518586	0.843318877497388	0.713526533653027	0.804461755170122	0.693155894413006	0.802208197985888	0.269943425516293	0.932706175480532	0.89439700015951	0.840686931019407	0.843925326976284	0.884553704608466	0.892225071825377	0.803699628588293	0.481325979849055	0.823427365668679	0.235415707819362	0.575283427784286	0.6626331773108	0.868768018950096	0.822257669143646	0.734227428517369	0.833644031889305	0.707264258945641	0.76941977958656	0.631881177285478	0.897096480840917	0.971210480524254	0.826929007339098	0.292301915352997	0.827520303147624	0.663187685244846	0.863963297258052	0.827046434173275	0.66725114718562	0.880606952944368	0.60424475133144	0.826864868407359	0.643728988871984	0.746294343454936	0.787746043126971	0.812357868759999	0.876169146253065	0.355240537819482	0.85087389941829	0.694812965332034	0.809891331269797	0.672046127577828	0.607610916426338	0.876207240335969	0.961911440441287	0.792115601737712	0.841036120969394	0.731926648541469	0.887150092467677	0.963908492228376	0.877148918030829	0.808164882274141	0.756878312492762	0.931126935372985	0.745255242644092
PILRA	0.807445097523239	0.505381834352651	0.690194607019405	0.65339423822219	0.666141609421782	0.440260118971785	0.442070336974097	0.702949779054904	0.755333342091272	0.61529262778598	0.576828144568826	0.798197873847502	0.603828518734949	0.765866357610226	0.464253932661775	0.722234208484318	0.688043222212891	0.610245201316502	0.519425118563214	0.481633455087557	1	0.509965984790891	0.615692451110929	0.605208861778611	0.546040448766106	0.392624211800382	0.652680521134185	0.735293880805972	0.398842603842634	0.26274945777153	0.576504477025913	0.691018979694899	0.478926346040623	0.466306843214739	0.81606662506686	0.865151336106568	0.732926396026617	0.58786863981429	0.628401979153661	0.599882190863275	0.549167707683014	0.294080513062135	0.462085953434061	0.716959316598372	0.7888521187161	0.371188490752936	0.46598898715793	0.783516884298658	0.721568844733412	0.726469582097289	0.188728513577147	0.682883656430766	0.744951131636735	0.320582282019437	0.38258355673198	0.592914909420799	0.622579491993291	0.682866768110639	0.706102963419929	0.809443135783113	0.617373057965091	0.66886371460414	0.763633768021182	0.70537924793058	0.799389564487276	0.479075047775502	0.667690499048954	0.753576103407699	0.689850417578123	0.22065512068186	0.615641741224351	0.632820294690783	0.672627211527128	0.603385541766422	0.613194316577258	0.572617090610791	0.760868406800912	0.845082596698027	0.764913338875845	0.387634966542574	0.604828482653545	0.59854998773212	0.354087178285611	0.763755008656705	0.518731118658591	0.698615471162946	0.72429398064713	0.667192872215095	0.696982939314997	0.723712435942799	0.627261473875464	0.759610189804405	0.330740385122278	0.64844443238606	0.52490848476144	0.48144629834547	0.707839641832234	0.532010871693501	0.583779369532789	0.487111713167882	0.500979458452897	0.674017739823932	0.838731752846815	0.773987751891724	0.560626654777986	0.71640921798307	0.650572958270965	0.783655490606544	0.691509943801393	0.682962622320128	0.374585294357609	0.800398356706089	0.656120884318508	0.482816454028665	0.625892777217668	0.399148557319639	0.828991338512018	0.671063566557525	0.416223925299669	0.560486790941038	0.492837704044245	0.606751632197784	0.628340722542274	0.683284139870931
