""	SIGLEC10	CCR1	TNFRSF1A	CD40	CCRL2	LILRB2	LILRB1	PILRA	SIRPA	CXADR	CD4	HAVCR2	C5AR1	THBD	KCNQ3	CD163	TLR2	KCNN4	CD53	TLR4	APLP2	VSIR	ADRB2	CD81	TNFRSF1B	ADGRE2	SMAP1	TREM1	NECTIN2	PLXNB2	CANX	TFRC	CD74	PECAM1	FPR1	IGF2R	CD47	ITGB2	LTBR	TNFRSF14	TREM2	PTPRC	ITGAL	ENG	TNFRSF10B	CD72	PTPRA	TRAF3	ITGAM	PLD2	ADORA3	AXL	GPNMB	ADCY7	TRPM2	SIGLEC5	TLR7	ITGB5	TMIGD3	CD9	CLEC12A	UNC5B	TSPAN15	RXRA	P2RY6	SCARB1	TLR1	STAB1	ASGR1	IL6R	TRADD	ITGB1	CD33	NOTCH2	PTGER4	LRP1	CD93	SORL1	PLAUR	ADGRE5	TNFRSF12A	LPP	CD68	MCFD2	CXCR4	TSPAN14	NCSTN	RACK1	ITGAV	SLC1A5	ABCA1	ERAP1	JMJD6	TSPAN17	CD44	MRC2	AMFR	CD69	HLA.DPB1	CD63	SDC3	CADM1	C1QBP	ITGA6	ITGA4	SORT1	PILRB	SLC16A1
CD4	0.852682583889109	0.87727992507338	0.940898492877294	0.808277045298239	0.800516533452324	0.774398880609276	0.941241254232561	0.467552720299357	0.921784644780406	0.873268815873163	1	0.874636533722657	0.612936023080923	0.804756245253757	0.816042570799389	0.94498695816321	0.881457010274978	0.684305219269368	0.867296538481442	0.769813402299017	0.868680479564357	0.864846591282221	0.789476659065879	0.962238425306982	0.778543230725132	0.885203628671064	0.755489666706514	0.218182747586906	0.912347868931817	0.886419035559409	0.881210134546264	0.672344934254282	0.833874257763121	0.81250610012547	0.862440631921381	0.469617227442569	0.877572869811039	0.891411637700373	0.934863785007045	0.359098501005294	0.908498719755102	0.936105348729397	0.909302495320158	0.913209091420967	0.798110372259076	0.609834430301145	0.88886241535987	0.5057386051537	0.876310343596652	0.828227478466376	0.940496371209404	0.867736186809997	0.0363736473061219	0.905477081101062	0.911016220549022	0.793465881301791	0.863496469305627	0.883387467569599	0.860303397687064	0.431118576239841	0.587361553355267	0.884855420267851	0.919721901626943	0.533368667509642	0.798699131253945	0.842391040862826	0.869309136459477	0.934737899322806	0.190620424740157	0.559651829170257	0.870085458128718	0.894045500889752	0.891014157130846	0.574579402154399	0.791109079401043	0.907629115793762	0.801463378895325	0.945334274224427	0.828568840238756	0.771333241065821	0.635839201188834	0.946362072906283	0.781168585025521	0.885506867686808	0.341587505923919	0.86740947550526	0.851026452952364	0.90234169302557	0.950195507026143	0.867459881770525	0.195536583796282	0.84509831169502	0.82255113732306	0.91133342288049	0.277119527269229	0.783095485144541	0.580990721755138	0.796493909610533	0.74641312866432	0.808695191727428	0.835150419678173	0.76313422207728	0.8347128133555	0.887849619554518	0.913577793867012	0.833557566815793	0.84009727988256	0.810574716498284
HAVCR2	0.718293287928571	0.894879241133157	0.917919845079042	0.894039012598389	0.868737268123715	0.609894216624506	0.826124581080753	0.647594583163425	0.880415046585987	0.93876579198833	0.874636533722657	1	0.615371604180886	0.651747689412805	0.759597531133834	0.919326734236558	0.862120498878969	0.765019047175503	0.945466037822069	0.691069192835166	0.950843895724107	0.841132418621848	0.64337655731344	0.847068033124777	0.824529695622947	0.69289276272526	0.802341229829777	0.369702680125811	0.938397331639008	0.812163069204361	0.918936949114295	0.441147119570045	0.800009266977242	0.699704613081097	0.909561909764323	0.557139690159406	0.890576029535385	0.959305848900946	0.87610787612733	0.502838758921973	0.940154876811878	0.952973327110574	0.782019342765833	0.917553745730475	0.747675064581842	0.684721795064813	0.797585806244237	0.580239912805144	0.853873154327717	0.825727851676433	0.881417325705273	0.805972172367736	0.313842105873325	0.760535178635604	0.791251869632583	0.83098863408366	0.739045641571127	0.750029932895903	0.902819515442726	0.702342248338541	0.47507053910717	0.719638212028989	0.894823458721802	0.535953834716774	0.864371220931462	0.79566020598672	0.927983053908511	0.765495228173722	0.154942206674437	0.625168977356754	0.906305772726482	0.961877808777302	0.880859979014885	0.542837897677892	0.635527537686945	0.811458223366549	0.649044229285273	0.905441541872776	0.90038437848669	0.626187489913279	0.783181538028313	0.848519699203883	0.863715307388475	0.858207734099794	0.465992311025665	0.829055617936784	0.896307442819762	0.841662154004897	0.814483115117923	0.866041059134063	0.385295814004131	0.820278396282433	0.817420932589347	0.818228552452687	0.298665715186316	0.692115745621268	0.610313613016104	0.616245046238554	0.665466310529405	0.938311679500238	0.688866896356285	0.854679624836675	0.824477262422869	0.778316459546249	0.849635718792909	0.808635478296553	0.664612013066483	0.772543233925922
C5AR1	0.510402274534251	0.64897091330484	0.607434652890684	0.595869998955095	0.751731325865741	0.456242291663608	0.580046609501955	0.798366672486206	0.652489794436772	0.696641978093725	0.612936023080923	0.615371604180886	1	0.470613923206681	0.713969576563006	0.524963324708408	0.60866387943482	0.217078405957805	0.435157385481396	0.805096231806438	0.507502509061317	0.563400515207526	0.579513584026079	0.613044880275561	0.871348538459223	0.685972275346703	0.768233700423765	0.223383437503171	0.579075190332289	0.566074520175511	0.592633984149795	0.733685033789838	0.561060418155296	0.705434794752396	0.403287419754044	0.592295770671751	0.435809750371494	0.507334762286592	0.572343134713218	0.730143595836544	0.493135768619927	0.654217268883759	0.652769692232271	0.455561452013748	0.526940118047894	0.772370197487653	0.663062338622197	0.71143277772751	0.593461267277671	0.685435631386094	0.525613551555929	0.643303702687635	0.471310614569935	0.577594490814991	0.469620565072844	0.31972452601914	0.648243745989865	0.638803328238398	0.506433617595473	0.611252388609811	0.272858249140177	0.563418040627902	0.462147131976126	0.563452871107365	0.324055525853711	0.550637551654504	0.641116564420801	0.422071301847457	-0.0588051146240166	0.68696545264437	0.66863722312674	0.665785471875638	0.408219142878886	0.675328008102316	0.788723155224401	0.707364806508497	0.310366238532432	0.632444840920919	0.728355328880642	0.676710244808997	0.410426829369135	0.614430815002958	0.726649905441348	0.616029157513811	0.631698500300275	0.789198650612757	0.453805793948785	0.705389676134691	0.606944597520186	0.434159844296399	0.675225519693462	0.395779171193874	0.692454642435186	0.529474551679355	0.481641324264656	0.459145331044502	0.707641810134536	0.698111491115625	0.568723998590544	0.509434790788616	0.606379993110235	0.726071531483137	0.2937033223773	0.478571977660113	0.464199497812395	0.753014985280954	0.635419501725805	0.342632174129214
THBD	0.646351711493941	0.68113948425675	0.760819626799306	0.628138549864779	0.645354842430584	0.728562104530217	0.764966234416389	0.251361420135379	0.778990286638567	0.647925057470206	0.804756245253757	0.651747689412805	0.470613923206681	1	0.577677712109894	0.768818498885441	0.742604257353269	0.628045203635957	0.702700427892715	0.624047772174937	0.706498494816705	0.669364560058504	0.722096948308719	0.7566347868651	0.609471997178104	0.757501152502747	0.609252458207506	0.3600187106668	0.734746916752179	0.777442184946444	0.736696461149396	0.609059108791509	0.617773403065803	0.627911763286179	0.700047507451466	0.335057829709741	0.745780784891228	0.711928189054314	0.759138301160857	0.239705406316317	0.684405418514526	0.74550081856541	0.746765247679652	0.753063286874802	0.773015199389104	0.418425606666231	0.701590484601996	0.386338823047906	0.787552628947423	0.612177938060836	0.736203793308124	0.606985620730008	-0.0481141326598434	0.763637152108903	0.783958195090667	0.674675115215657	0.629548979934836	0.646486991776248	0.683460551320796	0.300276291076586	0.569791508933133	0.66208499658387	0.731103310855341	0.49490863989498	0.649853531956505	0.659739267257548	0.647616420108872	0.767884065451489	0.454998850912429	0.495516794166788	0.690837877304806	0.695734206592533	0.761366332341352	0.465736613927081	0.689502797162772	0.718728408788635	0.813117930631414	0.719409724562282	0.7003357566524	0.709537745378974	0.547155056694166	0.782771951451412	0.571923445876711	0.73684215822072	0.359624736602746	0.694572679044748	0.68325710306355	0.790739871621466	0.754643549919829	0.748655265436369	0.056099849758003	0.728925653035719	0.735017117839231	0.765512130678383	0.446984608037328	0.599069705949049	0.448421467236263	0.713776768212403	0.551300350081933	0.626018931937689	0.576241809126876	0.529006902987835	0.772495970915775	0.712506194474306	0.805382017968633	0.656799441331419	0.635927117387822	0.738693757225296
KCNQ3	0.756332932203281	0.794474762266167	0.809105403432725	0.703177927463339	0.73169841540284	0.630581599897381	0.801501556839722	0.65092382171128	0.774758049658484	0.809162160285735	0.816042570799389	0.759597531133834	0.713969576563006	0.577677712109894	1	0.772774537380816	0.724194032745	0.424472269607722	0.678842621477037	0.799274794482867	0.703037405684936	0.779555612306395	0.711468732509691	0.834410280766431	0.806958774212937	0.803623576666605	0.747251424972101	0.101314598403738	0.763146508942328	0.741496661823605	0.718584656311735	0.651833723581642	0.78014719890425	0.813403861272237	0.664055864495161	0.503997880800263	0.674473979688787	0.736731326650091	0.773175674151621	0.504832756709685	0.759099985826995	0.815010330944377	0.78661398557969	0.710163709734371	0.651553543102915	0.623093530617345	0.761154489758161	0.574703080271327	0.748798392744336	0.78746253281687	0.805240543656252	0.838418509587864	0.194429031142214	0.772169198071379	0.690842851333581	0.562491241325413	0.791698941401597	0.800230031360294	0.69485583452971	0.455201649800312	0.465602799717281	0.774096454584138	0.739873232573417	0.504790218281801	0.583025666520133	0.750474573821231	0.80529294317997	0.728545923867339	-0.0549943033963429	0.568230744468773	0.792045850733583	0.785969607650252	0.699810628819684	0.570375127608565	0.781500535565378	0.800691015724935	0.522596668135888	0.835614834152023	0.744974111890803	0.674383914194234	0.494583926108497	0.80847444099394	0.770809442806661	0.76806022868358	0.438708702235945	0.815067206279317	0.649978476795366	0.800353260407586	0.807718933513861	0.656636112532611	0.37907492634967	0.63937508562485	0.758835409159772	0.756249515960559	0.229410545379532	0.668345675106959	0.607596110717104	0.727530093838099	0.721083856922757	0.673544342298312	0.776513569144659	0.770145418079738	0.566786375043739	0.751582294968372	0.701632736230116	0.788856491526184	0.746708078651596	0.543941570652106
CD163	0.835144558225862	0.866847793582806	0.948058992136237	0.835513254373042	0.795580407385991	0.732381297171572	0.91858490045753	0.461711063393738	0.885114718786749	0.870753738357275	0.94498695816321	0.919326734236558	0.524963324708408	0.768818498885441	0.772774537380816	1	0.900953321396839	0.751357122928336	0.943093057910434	0.710071963401964	0.914053099606475	0.883216435313878	0.742506497610419	0.93809496740768	0.721316717910549	0.820636739521563	0.685800671323183	0.228788137553024	0.93541619457388	0.871189749293162	0.876083431454626	0.554497662616905	0.860983733479772	0.776367281064775	0.937292874058772	0.418469471766912	0.899234140930653	0.932680791429552	0.918248194480895	0.293007728020292	0.96126118805455	0.945600644590887	0.856110663234676	0.949685933153154	0.798520380565378	0.577705316590623	0.834037875209089	0.424366528072302	0.870364377372978	0.824799099727568	0.952546109822548	0.855262478103782	0.0340155482644905	0.877786651151779	0.891615693341441	0.837743930264311	0.817333374832096	0.810610260752724	0.861142896199567	0.483901896960105	0.613661907617375	0.8424729085149	0.931996811153259	0.482947614446565	0.85755835900229	0.827724220820483	0.884855279707437	0.903121645325051	0.184620810586935	0.501395591725415	0.86616441501834	0.909248144564461	0.932643881604946	0.481179512565572	0.688898407966821	0.862436275155326	0.768569114378881	0.948161993875858	0.815619552749151	0.714801477499191	0.67741250841057	0.911346954957155	0.762197900657505	0.85554365816752	0.34180702106322	0.838912969522004	0.902792646679139	0.828726236511411	0.903498154248221	0.882179394772375	0.142524796396473	0.863200131714561	0.783262908427726	0.884761693908853	0.18297607574261	0.791303433495154	0.498394102270183	0.703799557433668	0.73601872255589	0.855605162022304	0.799003237626134	0.763402563474111	0.86624024917474	0.879297158463159	0.905151033820817	0.794280971701022	0.7775772147075	0.828141144213231
TLR2	0.785433076897188	0.850894345256249	0.893533281688784	0.799115755865116	0.768409606745969	0.754969942081886	0.867769350850733	0.534656979805616	0.856559107446187	0.818610004417792	0.881457010274978	0.862120498878969	0.60866387943482	0.742604257353269	0.724194032745	0.900953321396839	1	0.672385194649022	0.87168818239299	0.738994684589674	0.855340787865771	0.857262910787665	0.694863342322134	0.841888863384742	0.762339137166692	0.776596430662362	0.718851004214994	0.268679742293296	0.897074528955051	0.835220120851359	0.8469482250859	0.568746165436766	0.820056648733616	0.766497891253249	0.853592548705133	0.485345751415225	0.843332833151523	0.877185501784551	0.880857014672585	0.397085248095762	0.866009920516988	0.915397667595576	0.822290919692328	0.859847912708682	0.730532577989956	0.650698346115568	0.787546061588375	0.511954703049748	0.865582040003354	0.791856368403614	0.877173569369228	0.807841716678757	0.111421763522218	0.83568328682925	0.809106631286039	0.737634830025653	0.787992706399146	0.765404009333696	0.766986254527047	0.50984716796065	0.622239184667084	0.774972728996159	0.83555000540822	0.558234207591075	0.765790481964574	0.779654420027386	0.84948695003306	0.809677951073008	0.221761411744534	0.567784193742699	0.845914363806591	0.867655982633595	0.866891752594991	0.58503882756676	0.699480889243957	0.828825542536853	0.716082034907513	0.898658537636924	0.796382419569197	0.749142240317539	0.611512479111948	0.8649957027791	0.74749705639639	0.80552709112583	0.432031938512659	0.817398233291217	0.843653288203389	0.835068427832748	0.842620800813243	0.825788121913413	0.245923214023634	0.831032138772499	0.780493622338258	0.834853087081735	0.328772081955825	0.706596373492325	0.55065857374573	0.688836777078092	0.730226938597146	0.804482311728605	0.715892479348944	0.750743194377702	0.795399122918714	0.813276164952004	0.852366438096922	0.798497586486917	0.777243906711292	0.75176599738908
KCNN4	0.423430889356473	0.66197964100046	0.701223573057915	0.686328660092516	0.621740368567849	0.435249400445193	0.585911461778921	0.238053129389783	0.732214102078017	0.709786203557765	0.684305219269368	0.765019047175503	0.217078405957805	0.628045203635957	0.424472269607722	0.751357122928336	0.672385194649022	1	0.830437436260508	0.374214791890593	0.855603653901421	0.563681602218675	0.387007965432404	0.635300439730278	0.531516647150696	0.446983383932564	0.571147662259621	0.613812212944602	0.790411161414952	0.746702733642606	0.817181029587275	0.150053634072523	0.47151289427236	0.303785662340746	0.78925892498881	0.440661223316672	0.842098020538285	0.845757181754717	0.717971262812298	0.226562290901704	0.750597537435805	0.719503083502455	0.563615840149752	0.853487314442392	0.61540688359605	0.324957242356192	0.571614700473559	0.329567394311447	0.768498568178562	0.550123886592159	0.6521210157464	0.461359727416866	0.188967347450904	0.544766782290319	0.726612314988023	0.860293327922094	0.438901187605279	0.532327897906155	0.821363358360661	0.559789639049372	0.291254083090101	0.464894198873996	0.783410844941513	0.555263194683031	0.84869040938903	0.57357620064302	0.676528195817433	0.683853663246991	0.509677448587913	0.497459990214261	0.63939908871989	0.778161617752148	0.780625738603755	0.331255610522063	0.275346826942003	0.620286159239337	0.784714134506448	0.68683860778736	0.744940494885425	0.398255393887444	0.848231065394679	0.658103920680694	0.587513205383271	0.689108423097737	0.228032290796094	0.526654124377739	0.792257627817616	0.665604871331765	0.569802480906563	0.794919006409277	0.167709237376166	0.75379692718236	0.598348594292233	0.69126303491464	0.349334053662555	0.535786829954694	0.411184739813639	0.336478047675684	0.302637419445411	0.829048630395937	0.370479075905739	0.583699953197665	0.8883769179087	0.587059066344193	0.80513259440025	0.551743067405112	0.400618423940387	0.809936336416475
CD53	0.739505972192848	0.847995340096692	0.913182831411384	0.862675493889994	0.779051819515421	0.648800156910527	0.833174037463114	0.482581452989959	0.836649716196358	0.862967560357919	0.867296538481442	0.945466037822069	0.435157385481396	0.702700427892715	0.678842621477037	0.943093057910434	0.87168818239299	0.830437436260508	1	0.601870400894358	0.949348920708431	0.862767462105893	0.62702059757408	0.832918989107592	0.69123692532501	0.674266418268694	0.683165887063859	0.342537156274356	0.936254160246186	0.809310096321677	0.896184850510714	0.372007624188581	0.823949342443884	0.664054241661185	0.977462600019017	0.422649744895812	0.930098422567931	0.972776764209033	0.86609356171485	0.313813347312801	0.960811549925349	0.931188747174002	0.755007409793285	0.948333808639832	0.754387057715206	0.572626064539126	0.756826641311029	0.423311185495322	0.849400376260517	0.782573871563346	0.90133559099015	0.774287692426074	0.117862691512722	0.771266241314955	0.817616155155685	0.860749142149129	0.715160197189155	0.690844075962674	0.866570567275062	0.575825263747421	0.576215350578877	0.70876627651176	0.903152842583669	0.460837318159176	0.901536740663909	0.767275782321393	0.886818975749676	0.806813278719364	0.239814902529292	0.51372956153458	0.868586911430966	0.922062365802808	0.946366926237401	0.468626702885593	0.555698531118662	0.744825659345504	0.724016613876483	0.893538575397952	0.817204973078906	0.602715309534167	0.743170174328705	0.83589995573549	0.752307762284726	0.819511307007594	0.393981558765507	0.755217369469918	0.91313030925217	0.791547789569277	0.808744116305666	0.91092848770445	0.172713250494048	0.882264419540639	0.766499860522192	0.829284580385593	0.22919164249756	0.697760526821416	0.481600061856595	0.583364046690641	0.676218736288365	0.914181742658729	0.655059273830164	0.760157946606126	0.90894355114889	0.801000552984159	0.88944638108629	0.738327550547658	0.664458774570145	0.843656211379256
TLR4	0.737786307387028	0.795021670717774	0.788614618921688	0.68300827313358	0.731643771231917	0.696274316274462	0.772786222936122	0.677790035547064	0.755326203772583	0.759632681672285	0.769813402299017	0.691069192835166	0.805096231806438	0.624047772174937	0.799274794482867	0.710071963401964	0.738994684589674	0.374214791890593	0.601870400894358	1	0.635295609353945	0.771865355415499	0.751800730158961	0.758309340666619	0.832380646518853	0.821743471154911	0.741638591349324	0.0934958070545047	0.736718959486232	0.750774937321776	0.703711545169272	0.737312910535226	0.734811114455537	0.828024773474704	0.5811249886954	0.561459033225955	0.632953293760236	0.648519824797015	0.761861356707883	0.583582423305911	0.661294235423301	0.772799864311183	0.77131844273813	0.622595537479272	0.6559018477435	0.701896021346413	0.778137396287939	0.639297479812099	0.734484701309818	0.734617374674865	0.742142510573324	0.791237158992531	0.211832126162476	0.771456736023415	0.661110007544031	0.519746723209381	0.781847396575535	0.732531467054978	0.585568909225943	0.446965659987311	0.527516703700258	0.754631663267857	0.659549306999356	0.560251589405368	0.512862838597809	0.72899192573662	0.742304957393928	0.675201873085241	0.0323146622237733	0.683599587122446	0.779495293541506	0.745531370375261	0.644992044296561	0.724193404692681	0.821388636997058	0.808470779011897	0.515141959367006	0.792457133018319	0.703480161484591	0.761328838876381	0.42392678402683	0.761190124290108	0.757521185325635	0.760786604495751	0.488290417006863	0.857143671961827	0.594040327885448	0.807384568097723	0.762772769284834	0.623204238559111	0.434200342968819	0.606795212074847	0.760460063892576	0.747154189138936	0.399935480643396	0.636074496010249	0.684262310668919	0.768813390248293	0.717186009082216	0.619840827675853	0.731684775021797	0.717659709026403	0.534496959673295	0.734904523470429	0.66520988511954	0.8180538035708	0.78604666069505	0.51713119589818
APLP2	0.654836871846943	0.900922631033966	0.908049743495737	0.862924659692176	0.812725232402051	0.605140908545101	0.798782533807674	0.527829449149669	0.886472253206322	0.91907029410302	0.868680479564357	0.950843895724107	0.507502509061317	0.706498494816705	0.703037405684936	0.914053099606475	0.855340787865771	0.855603653901421	0.949348920708431	0.635295609353945	1	0.783614986326513	0.58783359045928	0.828838416291629	0.764770188429174	0.650070768730979	0.793693362590926	0.463223696773384	0.933501373172642	0.855785233841503	0.960546313847551	0.348915008360399	0.703944628684571	0.609955650436566	0.905568972600078	0.585052493072522	0.927931401332238	0.967277755926463	0.900309353954785	0.448380752559557	0.915289568660791	0.919114069036555	0.758257288555006	0.938221605918544	0.734378067076204	0.569268683631959	0.799219054217506	0.549041872406403	0.885741864945005	0.770731804641251	0.862951655526737	0.714168738507367	0.300047758500745	0.73823866178047	0.81069110752144	0.904203680107474	0.662088794009817	0.753375952879263	0.933801477576188	0.653931735639806	0.43095856712155	0.690362201016467	0.911145963208024	0.61500028874533	0.904883609442517	0.793873595334884	0.901940346995592	0.807440245649179	0.290067620119377	0.642162703802316	0.869435092074592	0.954795163423774	0.890020705714137	0.530891250418422	0.543070168055124	0.803772272429359	0.762644565040473	0.888188595850336	0.891535881442048	0.595421823821402	0.844687362549082	0.84623664966669	0.845024478135127	0.887515625195995	0.359889517027117	0.771944536169456	0.921294689606115	0.842784249728363	0.797200033603046	0.882319884183849	0.35113521816575	0.860909931162014	0.775893409441602	0.842429077571513	0.369953959036634	0.658356515501026	0.595659479042159	0.537868055208469	0.544162110153244	0.97073039239642	0.618559085397614	0.799962144140249	0.899613315681212	0.78698178723642	0.88571911345689	0.788325846141862	0.619072663946283	0.835398410981363
VSIR	0.917697339221347	0.819093428314527	0.924473004513666	0.805186989832599	0.731897538331849	0.79651049743016	0.912783475255083	0.584220078001451	0.775436663284553	0.809899935542502	0.864846591282221	0.841132418621848	0.563400515207526	0.669364560058504	0.779555612306395	0.883216435313878	0.857262910787665	0.563681602218675	0.862767462105893	0.771865355415499	0.783614986326513	1	0.804981790390973	0.824535589211792	0.725427133595794	0.811798123159921	0.662386428685131	0.0274564745907474	0.864150140840581	0.758420120872361	0.761757893407398	0.600365248760503	0.957388809107925	0.865180165920559	0.87911730169858	0.293556756590654	0.806315973290726	0.861949228974491	0.84869047130901	0.362708519719352	0.905480961273152	0.897567593548682	0.797663762006235	0.834309824084721	0.731723596541126	0.655376188706465	0.757727122249229	0.443638312553507	0.779027298922058	0.830502132075376	0.938549709188869	0.917485257509851	-0.0404468506880499	0.857364871803395	0.782779976378373	0.685344755301197	0.886289827211562	0.679140177080181	0.704192661770491	0.387289895313424	0.752845798630933	0.822325335502002	0.849296619225481	0.382828610057839	0.752499935838407	0.760842099514647	0.862795275622664	0.791590833685611	0.014958157469862	0.459244751528027	0.884389141207344	0.830253254667013	0.899793744371679	0.540161438598144	0.735157641620145	0.772524290151772	0.585155690616201	0.902599376760529	0.714823461916421	0.696390267280138	0.472383796447478	0.823919979133262	0.726170600014617	0.749360189287538	0.420448826235136	0.809562408458788	0.77289274447681	0.810344865016669	0.84986704568983	0.808700581841367	0.121332558922683	0.792581608101473	0.814904837126231	0.827922213887961	0.135940324448975	0.760498426277262	0.486689366315303	0.73092246291439	0.887895728274868	0.740692633260598	0.766763492381812	0.712812453428318	0.748643193818106	0.827721243829531	0.807666761294534	0.774924890100803	0.818955682331448	0.660893364531924
ADRB2	0.82032206955545	0.671548153046457	0.800064314597515	0.66547910219209	0.669659347336007	0.711996730256953	0.826004732477023	0.412762881446991	0.688278412208735	0.679174826763199	0.789476659065879	0.64337655731344	0.579513584026079	0.722096948308719	0.711468732509691	0.742506497610419	0.694863342322134	0.387007965432404	0.62702059757408	0.751800730158961	0.58783359045928	0.804981790390973	1	0.778504811986112	0.662464301915671	0.854525340473897	0.556141035202505	-0.0544353149745227	0.704476895889402	0.710664348116418	0.599196093831446	0.785195666676446	0.785315943629967	0.801031148749017	0.662706735047732	0.217114345562953	0.598291897270965	0.634975466674063	0.730104937423186	0.306441251513154	0.707593128177712	0.74321152619327	0.740059534533258	0.658253675791207	0.726634559165465	0.539155139263896	0.706334922867149	0.370834828379235	0.646993493031626	0.733190721917369	0.796833469403707	0.796790576704273	-0.112800635720245	0.797271742454655	0.723780921731032	0.542891925751067	0.803733792215	0.641390415733317	0.571581372205947	0.233061468457595	0.653588814588882	0.803820484947527	0.697427589243842	0.320091544421665	0.516826869378154	0.620204055556626	0.681535959244888	0.73057233682558	-0.000121565108457414	0.391051594558763	0.728207861081222	0.666918169031253	0.719877482727481	0.516822315736799	0.850449330864094	0.728935798795708	0.531395529609496	0.752717683693523	0.620129354191267	0.705618560902308	0.34385935981997	0.766398840967963	0.587915865847159	0.653029543573846	0.335139833083136	0.770376157634637	0.579248034707628	0.720580938309484	0.765673196258068	0.60677849439632	0.0711410624393845	0.590590834061812	0.769871467996936	0.757566272775006	0.130940919329588	0.731152681812034	0.441964886554396	0.869003879730844	0.739434977659511	0.523073460728737	0.753662131578606	0.563524184966841	0.566921546798643	0.734619676932339	0.676978283950268	0.676700383892227	0.744819937735187	0.552800162093313
CD81	0.841263189889475	0.829326478198721	0.904592762883099	0.785412327010755	0.77496961858656	0.728234438418885	0.915889448921636	0.449092613587106	0.884854963074728	0.851140284091171	0.962238425306982	0.847068033124777	0.613044880275561	0.7566347868651	0.834410280766431	0.93809496740768	0.841888863384742	0.635300439730278	0.832918989107592	0.758309340666619	0.828838416291629	0.824535589211792	0.778504811986112	1	0.747632745876234	0.894131458960043	0.699273998815585	0.146608334183781	0.878791725265501	0.856282660320566	0.829415891369576	0.689217468232872	0.82987378103191	0.822260189692053	0.836517020758252	0.446470386350145	0.820849670036602	0.843291594770475	0.892831367512836	0.316070848881766	0.900414466332099	0.905656898922862	0.895730313427252	0.884141169181043	0.772131000180509	0.577620855873175	0.866960823014842	0.451610665577651	0.836684610141394	0.826788465422657	0.917289756152591	0.875491419927721	0.0141121334902344	0.891249925290373	0.90196647795706	0.741809574584612	0.860883457881653	0.883301820157243	0.827740533407345	0.414813812082435	0.53716261870135	0.892741931967825	0.883325898958734	0.478597963779161	0.751011569132479	0.813500268828871	0.84710634881361	0.928547960726297	0.105529193516196	0.507057007802789	0.8311051749961	0.870117810916756	0.839276846551209	0.522768607397936	0.782612375471341	0.894404485104784	0.765486743407464	0.923849959077382	0.789965134747166	0.763304808815434	0.608642219879694	0.924119503165386	0.748278786222917	0.843626312502844	0.303422217078825	0.870001124184942	0.824092838203561	0.833396179011206	0.942613066809256	0.808588700747065	0.186195126183944	0.786630252766091	0.764213418575197	0.866941653051498	0.180135430704027	0.820353286179235	0.531507399938176	0.796647961400136	0.736528470105642	0.767380627360893	0.890354401842762	0.76249916753062	0.762218317778329	0.866120406187683	0.857837583770098	0.805901281731495	0.819621542000734	0.770339070778399
