""	PARD3	EGFR	TNFRSF1A	CD9	SDC4	THY1	CD47	LRP6	ITGB8	INSR	AR	PTPRA	CANX	DPP4	NRCAM	HMMR	SLC16A1	ADGRV1	ADCY1	TFRC	TSPAN12	ADORA1	APLP2	CADM1	PILRB	LPP	TSPAN5	CD99L2	SMAP1	SORT1	TLR4	PODXL	SDC2	MADCAM1	TNFRSF21	NECTIN2	ITGAV	SLC16A7	ROBO3	KCND2	TRAF3	CELSR2	SMAD3	TRAF2	PTPRS	NOTCH1	LTBR	NOTCH2	ITGA3	CXADR	PTPRK	TSPAN10	LRP4	TNFRSF12A	EDNRB	FGFR2	GPR37L1	SCARB1	GPR37	JMJD6	NCSTN	LRP1	MRC2	NT5E	TSPAN17	ITGA2	TNFRSF14	RACK1	ITGB1	MCFD2	IL17RC	CD44	CD81	ABCA1	AMFR	CD63	ERAP1	TRADD	ADGRE5	SDC3	ITGA6	C1QBP	SLC1A5	TSPAN14	SORL1	VSIR	ADORA3	CD74	GPNMB	CXCR4	ITGB2	TREM2	PLAUR	CD68	HLA.DPB1
ADGRE5	0.0975879181582399	0.231355683111192	0.371047208798113	0.167709379789234	0.265740215266059	0.339098495480536	0.325278489160355	0.366767351198925	0.255550257883127	0.492203940850359	0.315678189356922	0.37705719058231	0.286269475231645	0.433589563786246	0.287798285509794	0.309027712609063	0.20581083888945	0.0730300183955252	0.276777227955082	0.289285406589773	0.228477300138905	0.283807303319416	0.352401670360749	0.282254899596618	0.316137810928717	0.390205323056513	0.327343221489783	0.565493544298423	0.429512539332339	0.350958241746952	0.376241302119651	0.440506060224975	0.298481084851895	0.361611361247689	0.198856488074046	0.471453074304626	0.377204007621717	0.122890724242599	0.259709399813272	0.285360118148807	0.447826185244843	0.26017975445854	0.33082500151426	0.284350497525933	0.353076671827507	0.267048530890237	0.458458187102591	0.427124587162865	0.079757868285109	0.482534424806113	0.392705028681346	-0.122236769578855	-0.0723302509585743	0.393558773210394	0.162525413798866	0.328339760036826	0.287268274075974	0.105578117911568	0.445851594950337	0.441437884308135	0.275921090404579	0.260365240791292	0.282953951622999	0.336926406492696	0.46043624406456	0.341533603109217	0.694302332067552	0.361933132766516	0.559754352313568	0.335683966339999	0.137198411416485	0.47716213529799	0.528341480088733	0.43909522408029	0.692976477461951	0.340221846310118	0.444192488989391	0.785568313686893	1	0.395235622436034	0.418306051155002	0.379443895486827	0.291410245656276	0.629953913642805	0.547893670594114	0.550444086344449	0.395872399129652	0.420328715518144	0.217931751646059	0.503528591929483	0.445109603154319	0.374748407579667	0.515696991817484	0.408562742857898	0.436165387776105
SDC3	0.656195519451911	0.887307760291857	0.967502823530106	0.794570056764369	0.837591174392946	0.922748022322579	0.897497429032153	0.949910965090479	0.908942918494368	0.858787307922173	0.930740168407578	0.94441186089466	0.894263142108572	0.686761710512635	0.937695605098448	0.80964914232344	0.791105440170501	0.628086232197719	0.909338566204586	0.663966888153706	0.841158143113286	0.943292885074825	0.92174374091988	0.919057819470787	0.902391911418229	0.935692919547657	0.876218834262674	0.922847320154958	0.801288395748928	0.921076848755856	0.779271706753319	0.923568204793748	0.816082972063797	0.813565087869919	0.841639728172089	0.904517892282645	0.969791788927349	0.692899737522297	0.920859682700752	0.936215910855869	0.782748390483319	0.891688660308696	0.916215657313083	0.80386990787305	0.917516701374809	0.943950139265155	0.939525984111294	0.933688344280614	0.781010069350647	0.878480862603657	0.658898450452171	0.434323251228859	0.558054457874733	0.921255683022641	0.699436669624579	0.73827789078448	0.9127103865431	0.640925043860303	0.866858538863561	0.825550226235013	0.877895728739187	0.917630062443803	0.958219252684237	0.931450740066413	0.965583814634567	0.855443912592279	0.788210146781504	0.817800491174961	0.92569450322247	0.781370763532066	0.721933382075784	0.807349125191398	0.798614468514765	0.892489912257215	0.775131058957805	0.954779169844783	0.962304036358968	0.588821900769102	0.395235622436034	1	0.970029638992109	0.946977505237981	0.440539431835681	0.827240475961113	0.907944934213599	0.416388085886716	0.277548185665724	0.221171264318031	0.108049799462357	-0.291465673446008	0.159014137049471	0.232380726845482	0.377887087784529	0.256198399948276	0.234469302858932
ITGA6	0.764704919007851	0.937062701804014	0.988539497981601	0.871924919306419	0.852498723473235	0.946123595452232	0.945572852846884	0.973312513164415	0.957621502425781	0.844730622718804	0.938157557850686	0.975853395630473	0.951649086307692	0.754820052024619	0.966640384770912	0.862758975957623	0.866242615948056	0.710888067681001	0.924154341272653	0.663003623931559	0.90767803848582	0.961841711828641	0.964120463016957	0.952094880212877	0.95831779091373	0.968874608971414	0.942934001950742	0.930043812895423	0.853918638203544	0.956828943068988	0.8106207900738	0.87925555175945	0.907450371235406	0.866792934483771	0.891739044549474	0.903362184408335	0.991706992610238	0.78121565232939	0.959961363126022	0.956932427664916	0.825819367182412	0.937522756914718	0.964380851915059	0.8287739706303	0.86746105307533	0.956316030137406	0.953899313892338	0.942815566776216	0.848601596031088	0.891911955605401	0.675152489257049	0.521186787182302	0.661945945395322	0.914533834314686	0.793571952297126	0.80765865515394	0.927862978402812	0.711105108053241	0.915782761861205	0.873454973092082	0.939996876060757	0.958099806233946	0.963495443950754	0.965144752157742	0.978689948368813	0.891774708295466	0.729523472747088	0.849245425655307	0.940923399006658	0.861584486718091	0.808105446900024	0.849891204052942	0.776199819920797	0.910612758289251	0.783835299584064	0.980946735597653	0.952959672928625	0.565889127968455	0.418306051155002	0.970029638992109	1	0.978954938579751	0.578573241391122	0.771369061394347	0.879919746474625	0.361556700436335	0.234592747470634	0.158062012784348	0.0453392832972827	-0.30587394796323	0.0938611195025763	0.167623745327695	0.315315188938217	0.185627772246809	0.168537652923873
C1QBP	0.809340357615405	0.94296472138735	0.971224862265868	0.863767005122302	0.790589502491907	0.97008284792139	0.974009725089761	0.960276298866724	0.963613175352272	0.788656463301571	0.956024785558628	0.974977631318867	0.957887453164942	0.82617739850029	0.961406245199534	0.87220204865791	0.865121825892788	0.794291505418812	0.958298496407171	0.593228839116317	0.939787558624866	0.963560473594323	0.982711088122796	0.967310251241793	0.965343240636148	0.937793017186696	0.964239721495999	0.889614752105798	0.904697388369693	0.973482175721743	0.863879344718151	0.815291368918957	0.899436859931813	0.881330885817298	0.936338820463898	0.913978837911869	0.984948281517332	0.843173532861275	0.956956956798355	0.958771299869312	0.816384522019256	0.960716158197089	0.976672840975944	0.870343158265455	0.836201754178077	0.972147983904211	0.933182699450114	0.925578742767209	0.825189909116845	0.8736069170644	0.610888030309086	0.609100621069671	0.70877264938641	0.875232617685153	0.866780583023827	0.864164665359823	0.956608636270779	0.684677474996853	0.919117402273026	0.868386729663596	0.96486985667794	0.944069654959323	0.942069096539013	0.964858621034876	0.954033836346073	0.934274423115357	0.671725128129521	0.834821467059563	0.916681646767705	0.871028820609259	0.87360099816228	0.871350372887332	0.735636655258904	0.85962142382512	0.736853146390647	0.989134364478925	0.941182383029965	0.542580012152986	0.379443895486827	0.946977505237981	0.978954938579751	1	0.58610073072972	0.708038298689445	0.855055278436999	0.328273360552615	0.218786395002698	0.130757077513823	0.0161613856286572	-0.334892684872933	0.0670781222053782	0.147112811994954	0.281197264425539	0.149659676897422	0.139614454716852
SLC1A5	0.686778234925392	0.548628790744224	0.561382081267182	0.646816379967759	0.427450366963016	0.443165982517847	0.550309457630567	0.47667315344371	0.544654664267588	0.315358587128542	0.38683068406244	0.49789681405237	0.63446333498739	0.454200726837813	0.501259853250757	0.421279867080127	0.609166632927792	0.583861658134527	0.406992415554731	0.587069337244211	0.567559952109935	0.504296108326124	0.616532003254446	0.523922828550685	0.581353738557905	0.593412726321999	0.582080643405501	0.447054613040771	0.672546869016072	0.504971158772065	0.684284616418367	0.351738697075488	0.636482948557496	0.494811176481967	0.541535753023499	0.593853298885706	0.549978895696209	0.641242743869304	0.581179814359986	0.450704596164861	0.6796937084816	0.51954960019713	0.562827973880666	0.449191748884543	0.163810411860919	0.511119987400175	0.632368546763891	0.428562238237385	0.628439181834004	0.712231221320858	0.3548065226664	0.608526583486178	0.676634994666788	0.364328013623675	0.650335162325	0.516152932825881	0.417941372589958	0.685874366108966	0.477019306330493	0.593703918983821	0.663552202649467	0.641557251111831	0.476053216491352	0.512128634351195	0.538195624656398	0.499046885783787	0.216932016034729	0.626615245644828	0.633353160805048	0.820841021231251	0.654193792457642	0.569638197362062	0.616009960144607	0.563719162365781	0.395245743067889	0.508015734587075	0.45310913078636	0.493797787349617	0.291410245656276	0.440539431835681	0.578573241391122	0.58610073072972	1	0.357104398421102	0.550481047063206	0.465126296047775	0.482103210539827	0.377319454128628	0.172415509371652	-0.00470777682409164	0.321360946148175	0.376994030058383	0.435673226709403	0.358338242683024	0.379362026481317
TSPAN14	0.304627043594528	0.599811430220603	0.779895654271561	0.54874272894084	0.715170365967397	0.630257696021252	0.619367722867608	0.703055476077116	0.5982250185142	0.834827431025486	0.676188720256593	0.708601312497302	0.653437190561797	0.387368333087615	0.665404596796111	0.649088276711422	0.5516947708273	0.196332497072866	0.61143697203964	0.755415317585799	0.505514686688321	0.679469178032333	0.690999758460538	0.634318641357731	0.637344573017559	0.765999148969013	0.583495087051	0.874060173013035	0.617971631188779	0.666560777947586	0.586745929411736	0.895477870784279	0.565874845889734	0.560688391607412	0.464087795056089	0.84160113026307	0.744735820251197	0.333467471289494	0.66023916865644	0.637778156065497	0.730235269906403	0.602914954287954	0.667227072828459	0.566257224018563	0.784350418954605	0.637524464174103	0.843854693158089	0.800509586952028	0.503282849357909	0.854954432748131	0.627565509958701	0.0999999077580191	0.145575223269339	0.791998953552631	0.333674003989708	0.400277692662166	0.587383671096032	0.507441820666914	0.61686826546718	0.682423669793191	0.581498581059017	0.688633391361314	0.717656437129336	0.709583759252872	0.837753204045771	0.549639053490294	0.915659906118297	0.720979744891252	0.882348736249837	0.657552512736581	0.351940745591576	0.647089490435864	0.896550471394467	0.837719136697035	0.833017629718889	0.691573824430388	0.829255844967953	0.83457919510248	0.629953913642805	0.827240475961113	0.771369061394347	0.708038298689445	0.357104398421102	1	0.920178707475615	0.74136775879341	0.588968101960225	0.586000539892001	0.381344376475278	0.161879129328202	0.554020714187461	0.579986661421387	0.698813317272785	0.622516518339481	0.601188726805921
SORL1	0.514868129945416	0.735089279741215	0.87877839002778	0.675052152433422	0.715919781019884	0.773736598658661	0.784279368230851	0.797213585244929	0.73965323896923	0.79550351789992	0.789156901677029	0.81962193753586	0.793663055844165	0.565319352502591	0.780125702372704	0.729488805932817	0.677702710763102	0.476444263067492	0.753011168158832	0.744500534234467	0.689727112529918	0.802199462680036	0.84747816310617	0.780260086672617	0.770603778839958	0.843374145849726	0.741514795027617	0.878701440907392	0.815920933416528	0.796385671515862	0.803162859120148	0.868599765427548	0.677758953821785	0.694032878068031	0.669569223650134	0.957836525523218	0.856610565302435	0.5697945838717	0.78648181310572	0.759206332218419	0.812602482429543	0.739583467552897	0.795977407363556	0.721444703972597	0.779985188047793	0.797279980912017	0.937727101308268	0.848622278851143	0.624247492386609	0.954944209463464	0.574906961733356	0.349568628136765	0.392463378018485	0.808624145303157	0.588716785950123	0.611518302745378	0.747955404645138	0.611198143115148	0.722868858255104	0.77402632084226	0.776569820854984	0.810785763179536	0.814342569708732	0.812211534575928	0.900931552648403	0.718137100865669	0.839534133628423	0.800461327883632	0.951571164727569	0.81323903765017	0.605688530909098	0.791618656739171	0.941372672177693	0.881967218101014	0.818281226098618	0.821764675824758	0.897955156085476	0.791666809221396	0.547893670594114	0.907944934213599	0.879919746474625	0.855055278436999	0.550481047063206	0.920178707475615	1	0.718294247452786	0.608563271193019	0.561532593231251	0.384460161103869	-0.0115731489786483	0.5152850277316	0.567340827784465	0.691410469426717	0.587485987094945	0.568206438725809
VSIR	0.0369788747449652	0.132539674073135	0.357495674119496	0.146114206121794	0.23921180988076	0.16813395991973	0.195443658796729	0.231094254930836	0.126979896723572	0.348951125640065	0.180606825061308	0.231402716995826	0.245706769061625	0.0513255198890094	0.176893695043926	0.189135668874134	0.131483839408956	-0.0397016588794024	0.137060135418873	0.622493996624519	0.0814502287275531	0.230470414422458	0.312469427400429	0.185142554442009	0.181597842785393	0.348777124354134	0.150589513839108	0.454891563005612	0.423976396699226	0.203372920553798	0.493083946157602	0.509889503777275	0.126379815358038	0.105358212330195	0.0689021685999918	0.614417021203121	0.308655347530343	0.0271214195155655	0.225650811020137	0.137471192237828	0.518047924476526	0.134390101604171	0.224654302959366	0.197937635300339	0.241625742460362	0.233707577005484	0.546712889764335	0.324549874601891	0.123923412040185	0.700096688987678	0.281489808962531	-0.00318477981960273	-0.0857925532112698	0.293065529432548	0.0515606600941227	0.0514841383540826	0.12941937188798	0.266126130267287	0.150822546632541	0.350368878960497	0.243214781307131	0.302860996931729	0.241203951046793	0.239126454055861	0.432881573686272	0.171904057057815	0.588062865237416	0.433442542593996	0.611868524655749	0.49568710369035	0.0724129035571547	0.345875462006675	0.836544737905322	0.475917699995579	0.493130799895835	0.239259120017809	0.408103773329289	0.835249443325013	0.550444086344449	0.416388085886716	0.361556700436335	0.328273360552615	0.465126296047775	0.74136775879341	0.718294247452786	1	0.960124321316791	0.965521477068283	0.645891221040733	0.502800016234098	0.949683087310775	0.955549034597861	0.973877988988226	0.967189082608024	0.96901883489365
ADORA3	0.00604990199266947	0.0180361391741373	0.228205395976214	0.0478028563807407	0.0744611982076276	0.0567610209143132	0.0949714703293999	0.0969076709885601	0.0131176017130235	0.145550767337246	0.0510354404397169	0.0955753138915486	0.139170370304578	-0.0250903131219313	0.0435208706174065	0.0929435443353338	0.0202893194663117	-0.0447193160473347	0.0214636718417598	0.512038715163344	-0.000532443380022025	0.109433684521407	0.214535115243935	0.0733821393052499	0.068041794284252	0.208312373508027	0.0559254010838451	0.295071622292045	0.364436792010302	0.0827008961648614	0.474289137614339	0.33237728813994	0.0193331696285591	0.00203815649876154	-0.00997431487187716	0.523828825862207	0.181355999751203	-0.00849229928804545	0.105084070526142	0.0111768378882824	0.390582589756969	0.0224436149313891	0.115396149595617	0.103987197772901	0.0653325958471621	0.126430681651096	0.437041238335125	0.164884763967845	0.028593249933738	0.615749663676634	0.0943316239636313	0.0388814119912152	-0.0922822186599506	0.110025161180403	0.0313106606618746	-0.00548838349637351	0.0218598625260065	0.197365508530403	0.0333291595387008	0.195616719810762	0.173106186746847	0.19383218130428	0.105956332214002	0.109231567242372	0.293817506414639	0.0853055136437536	0.376313527803595	0.290993745510088	0.486381840606098	0.443505000617166	0.0441686209490678	0.205201952506049	0.760538825074945	0.325365838569642	0.337908939086043	0.115415048455028	0.263707769827797	0.693703504623512	0.395872399129652	0.277548185665724	0.234592747470634	0.218786395002698	0.482103210539827	0.588968101960225	0.608563271193019	0.960124321316791	1	0.982675898314754	0.605918718569927	0.439913601448294	0.953921547401497	0.986981832155282	0.946523447677156	0.958622953199877	0.976477732448238
CD74	-0.107670266015566	-0.0767508238849821	0.153782129701753	-0.0485923406694728	0.0303069158141872	-0.0273562337193418	1.29833248258956e-05	0.0292392798655344	-0.0799196808932779	0.132795779496054	-0.028795647219821	0.0177562292857305	0.0453561916356413	-0.114869976818392	-0.0365248706127622	0.0134074594539884	-0.0670655385936672	-0.167651967495045	-0.066464205868026	0.488508034900001	-0.114382370885462	0.0203444883866575	0.118239306306334	-0.0206845147795552	-0.025228015153586	0.138302241602074	-0.046398046674423	0.25315921482649	0.273169078869565	-0.00741829649971475	0.378741842151382	0.317975568322239	-0.0838514320093915	-0.0864049838335271	-0.119905009389523	0.453765033489635	0.102155552646201	-0.136471841663915	0.017046992471735	-0.0743324232159238	0.34310774306837	-0.0724560632759117	0.0227775301036495	0.0157343329339016	0.038623645030277	0.038773584019614	0.373605499863555	0.116070844716724	-0.0630708069593868	0.545920101515872	0.10419857274212	-0.0924509755602453	-0.221780381304921	0.07642893648591	-0.0983184807761569	-0.120469358206005	-0.0662291088871971	0.107029315717669	-0.0443377348140858	0.141361247522371	0.0654720647744375	0.105898206940853	0.0363321187025426	0.0337321985418212	0.232481263566161	-0.000653299513828015	0.399270867377273	0.237998867108071	0.427335370237989	0.349773921331234	-0.0845438700516284	0.151649941720213	0.723048012550661	0.283418472987306	0.331122705646282	0.0344402922906247	0.197182968577007	0.705633749780958	0.420328715518144	0.221171264318031	0.158062012784348	0.130757077513823	0.377319454128628	0.586000539892001	0.561532593231251	0.965521477068283	0.982675898314754	1	0.658828183636901	0.526267182533778	0.983672645380558	0.993315739524009	0.959307561676757	0.982058135850236	0.996220068344518
GPNMB	-0.13698187311835	-0.0789385945662761	0.0825872334403522	-0.0402772959390517	0.0801718796996161	-0.110540743103336	-0.0584084216676167	-0.0521899632825353	-0.102706870655759	0.184923703964728	-0.0417704626695991	-0.00676545632413781	0.00854943665965561	-0.229874483758386	-0.0485300912596686	0.00978909149892808	-0.00802534870233846	-0.231545340355974	-0.0782561901985029	0.435072578664856	-0.148083532227167	-0.0288105213776058	0.0345082460404438	-0.0552281222946094	-0.0626600760876615	0.0848280692765942	-0.122791252815886	0.113018258958777	0.166467239885967	-0.0466979077648338	0.120372316720819	0.210918646567648	-0.122172277276232	-0.115381643162933	-0.149646553699498	0.287723306237087	0.00714934971883874	-0.181966782886811	-0.0155793543597425	-0.107737562042232	0.288134452950512	-0.0861230760554331	-0.0405689703313882	-0.0502968404207755	0.0470258612500448	-0.0480150105469423	0.227402052327817	0.111951979848638	-0.0861858064837623	0.35113825275464	0.188913263822051	-0.161669894366912	-0.209936044644525	0.112157538310321	-0.165447651974688	-0.210748601266422	-0.11539789663017	0.114533787895585	-0.15035544793785	0.199872984057299	-0.0275421811048692	0.0470758687543271	0.0112483008710436	-0.0039291589201423	0.116228512556581	-0.130923081605464	0.385530751024175	0.24962017345957	0.236025950975358	0.217703398265002	-0.146910320662482	0.19587447638846	0.428974645976767	0.318925980528512	0.233127147549322	-0.0219661192247186	0.102576596408709	0.473303516116144	0.217931751646059	0.108049799462357	0.0453392832972827	0.0161613856286572	0.172415509371652	0.381344376475278	0.384460161103869	0.645891221040733	0.605918718569927	0.658828183636901	1	0.446729610132033	0.731635531456044	0.63503016208009	0.713387511467401	0.745893448835602	0.65391303880515
CXCR4	-0.465759284585915	-0.421887577399696	-0.30864809658358	-0.35809989653448	-0.230049486247838	-0.443038097883804	-0.395321116798554	-0.390175030834674	-0.455709027036717	-0.0913548312847601	-0.395039418484865	-0.364258798369764	-0.359000099765256	-0.331727520449394	-0.404854240283684	-0.316578035865191	-0.340027815260833	-0.482882935139493	-0.441076366467234	0.107319011050709	-0.457852097157843	-0.367220497238802	-0.337722047618009	-0.394342475337658	-0.381044381397269	-0.245238877332491	-0.405514484236783	-0.152378692240909	-0.211668857014567	-0.37995997078193	-0.225402265132314	-0.095908789188886	-0.369584328899347	-0.394918020707329	-0.482706311932942	-0.106460809319858	-0.345313388284706	-0.423555879783376	-0.363423852114218	-0.447958847492631	0.0310725234377917	-0.422203593274236	-0.36989454739136	-0.31763119660703	-0.315197522753813	-0.403461332679465	-0.187058389112238	-0.271223030474825	-0.392649737441622	-0.0568028210181315	-0.0434071586063929	-0.352086227008338	-0.456708104398091	-0.241607099596079	-0.453476794490175	-0.417651643530735	-0.453272402593488	-0.136806079818169	-0.407236131596697	-0.149255284568199	-0.396012237047012	-0.342417301072111	-0.373264690587668	-0.378237103163973	-0.234709783633236	-0.411219646997743	0.214181293203733	-0.0771440071113971	-0.036052683085628	-0.137773682206767	-0.4509925816511	-0.0861824534473685	0.0971497645248783	-0.124484653828538	-0.00787869400694212	-0.39832273381202	-0.216778015769721	0.494317190303065	0.503528591929483	-0.291465673446008	-0.30587394796323	-0.334892684872933	-0.00470777682409164	0.161879129328202	-0.0115731489786483	0.502800016234098	0.439913601448294	0.526267182533778	0.446729610132033	1	0.597564643515089	0.478368079256752	0.453388998265685	0.529922284232073	0.531234024318284
ITGB2	-0.177133643642266	-0.143804387683613	0.0913106399989968	-0.116939287847703	-0.0168443139594439	-0.0913239264394383	-0.0651687708230358	-0.0357969663417373	-0.147591066263927	0.110367442663728	-0.0838543273055841	-0.0372142692840553	-0.0215551077952858	-0.164131112564678	-0.0987370993628418	-0.0433589867752056	-0.126471646348189	-0.238423594132825	-0.124846056915543	0.447747031345591	-0.185302113658494	-0.0455831058202989	0.0521205273941693	-0.0861792395828	-0.0908854418429234	0.0763672228721225	-0.116623838241468	0.204993721061574	0.217352786980173	-0.0659531675920051	0.304397298276562	0.275879557458749	-0.149622644616096	-0.142441107454434	-0.189348022006725	0.403964732988888	0.0363757088753027	-0.210003362775153	-0.0500751237108636	-0.139260466473126	0.301282883285904	-0.136125027216763	-0.0451699390429174	-0.0459514126911415	0.000231642008846388	-0.0311597763041628	0.309731413436287	0.0734637612603527	-0.144813439498323	0.487826713547102	0.0985893635731337	-0.175540538727247	-0.296028496783834	0.0411993940870573	-0.172046307416269	-0.179662175618524	-0.12839501485164	0.0446180955386701	-0.101381120925998	0.112390879336524	-0.00913266984752061	0.0369842533537211	-0.0274933463280061	-0.0264881284666301	0.171669343576821	-0.0675871593845445	0.406482104765214	0.195474313617739	0.372148286987865	0.278981740427024	-0.161060339699271	0.125647237710844	0.671272871238131	0.249358026822728	0.319956085538848	-0.0275246695031674	0.143872490298446	0.712418430314329	0.445109603154319	0.159014137049471	0.0938611195025763	0.0670781222053782	0.321360946148175	0.554020714187461	0.5152850277316	0.949683087310775	0.953921547401497	0.983672645380558	0.731635531456044	0.597564643515089	1	0.975433496449365	0.952875646872087	0.98343916060749	0.97908517777104
TREM2	-0.09310778859364	-0.0608470829416322	0.164088022409497	-0.0359262228319677	0.0256304561735247	-0.00948969209946199	0.0173004126039379	0.0369914431595568	-0.0644230007519435	0.124152855374285	-0.0104759898106965	0.0293485643848419	0.0582385105977431	-0.107898443503849	-0.0242538996643662	0.0250544448007688	-0.0611654145484094	-0.139480221522259	-0.0468897703491273	0.481157075440872	-0.0928632501887422	0.0394296036729718	0.135369923998461	-0.00207462753122099	-0.0125374739259464	0.138666433969544	-0.0317658335577835	0.24874873887597	0.279792387449573	0.0100773625950238	0.397991843568312	0.32143056980372	-0.0739290679398182	-0.0752841917550077	-0.0996224116648099	0.473456046451322	0.114962572718735	-0.110394458584041	0.0324121094203245	-0.0592816263400516	0.332710524737402	-0.0542316780393716	0.037187564161365	0.039649029680338	0.0463252187706405	0.0598584556228565	0.375614342512676	0.118283306105138	-0.0513812544401569	0.554655534741276	0.0784557257576276	-0.0582192575327306	-0.197398621982188	0.0736552928492197	-0.0730484464014894	-0.0964431417055527	-0.0445031552640053	0.116506219876863	-0.037603700188253	0.134050474416453	0.0858602977083108	0.117764792639778	0.0485497980572501	0.0464627358066606	0.23620738453537	0.0134354728036729	0.372620060458962	0.229294911022813	0.430111606823888	0.358126590935897	-0.0592251819678312	0.144057492643258	0.727819420539739	0.278364282981351	0.314093730292546	0.0492448417475201	0.209247765621103	0.681357942247118	0.374748407579667	0.232380726845482	0.167623745327695	0.147112811994954	0.376994030058383	0.579986661421387	0.567340827784465	0.955549034597861	0.986981832155282	0.993315739524009	0.63503016208009	0.478368079256752	0.975433496449365	1	0.941006777414854	0.975614128294589	0.984428285648537
PLAUR	0.0116830707664457	0.0812913160793333	0.316616843995109	0.0940662363459809	0.200155754586813	0.126010215553887	0.148189111053594	0.189792478332015	0.0817979316085043	0.306675491944532	0.133406989160754	0.187958457546046	0.200564598325496	0.00556380994201617	0.13187714108448	0.144979875803682	0.0914717110150464	-0.0781847746667577	0.0938596601200491	0.58957632017801	0.0269834582348486	0.168744819655795	0.267465687416034	0.131595855482623	0.132357583279178	0.303582949568559	0.0986539215336349	0.407639285728941	0.396450558624851	0.15177327088465	0.464171810498497	0.45618383397597	0.0673058677131955	0.0657852546767962	0.0235159301601329	0.569699803028983	0.26189049974325	-0.0295727935667337	0.171671930350593	0.0906234416215886	0.469709999263764	0.0853687822286936	0.173107778930231	0.130614120694889	0.207321217534765	0.182214749123427	0.524087058428442	0.292942476094558	0.0645790665439708	0.662555306460294	0.270208190601279	-0.0720271135269834	-0.134349589602378	0.263250660988962	0.00782681853159383	-0.00328805926847719	0.0837650760753217	0.206355105028356	0.116755972313419	0.315058926421599	0.194069333254425	0.26299462108669	0.201562853789181	0.19925729455252	0.393437654817895	0.137715887227708	0.564318895269814	0.39485805480039	0.552453325017103	0.441676630954867	0.024095469021673	0.311994166960257	0.807038285383268	0.456669846271473	0.494928576787723	0.198550444695222	0.351975369467901	0.789737991189832	0.515696991817484	0.377887087784529	0.315315188938217	0.281197264425539	0.435673226709403	0.698813317272785	0.691410469426717	0.973877988988226	0.946523447677156	0.959307561676757	0.713387511467401	0.453388998265685	0.952875646872087	0.941006777414854	1	0.966053212256839	0.967599986875382
CD68	-0.109905140996728	-0.037131835841527	0.192899025574701	-0.000131375230858163	0.110943473411438	-0.0170624327697928	0.0151418267591502	0.0518027876490234	-0.0486763377200936	0.208196429733765	0.00614719648223389	0.0541328940669418	0.080890994333534	-0.150619948415598	0.00566432931039912	0.0314910564149892	-0.0120349349093701	-0.192086037322773	-0.0394450346315731	0.56490611997405	-0.0999554845962571	0.0562814001864777	0.139063834670724	0.00901839719359777	-0.000489213216059227	0.181580580252419	-0.0404502669833701	0.283363768528959	0.261543648363371	0.0212360285004098	0.343388833355643	0.385854523538043	-0.0522784034458508	-0.0806184630673908	-0.112170439276214	0.473352956923525	0.131050734753838	-0.13720988293159	0.0613361973816276	-0.0442637129574917	0.385530585955917	-0.0427844976030173	0.0445681407423227	0.0375422608796343	0.097553413006937	0.0630598752872098	0.395148303660122	0.165858698066963	-0.0167387400024637	0.567144649141968	0.19367134984329	-0.111808918541226	-0.214596646297028	0.150183141336314	-0.116912457707997	-0.139203667550022	-0.0503356268809137	0.161535022699331	-0.0478163590913893	0.211027348439937	0.0685712869196884	0.148219121506686	0.0816591100513765	0.0722861770950838	0.265658072825738	-0.00960263579347514	0.467948482961702	0.308987222031069	0.448529784249679	0.354275552844459	-0.0917760133753648	0.201548142723345	0.730775376438634	0.351677094564192	0.35197652512884	0.0653162072645868	0.237881630220952	0.726727234766798	0.408562742857898	0.256198399948276	0.185627772246809	0.149659676897422	0.358338242683024	0.622516518339481	0.587485987094945	0.967189082608024	0.958622953199877	0.982058135850236	0.745893448835602	0.529922284232073	0.98343916060749	0.975614128294589	0.966053212256839	1	0.98213688896077
