""	EGFR	CHRM3	F2R	CD9	THY1	KLRC2	ITGB8	TNFRSF1A	ERBB3	NOTCH4	SDC2	SMAP1	CD99L2	CANX	CD47	LDLR	PTPRZ1	TNFRSF21	APLP2	TFRC	PODXL	RACK1	LPP	PTPRS	CELSR2	CD81	NECTIN2	ITGA5	IGF2R	NOTCH1	KCNJ10	TRAF3	PILRB	KCND2	PTPRA	PLXNB1	ITGA3	INSR	TRAF2	ADCY1	CNR1	ADORA1	CDH10	ITGB1	LIFR	EDNRB	NOTCH2	ACKR3	IGF1R	AMFR	LRP8	LRP6	SLC16A1	FGFR1	SDC3	AR	PLXNB2	ITGAV	TNFRSF19	NGFR	LRP1	LINGO1	RIPK1	NRCAM	SEMA4C	RXRA	SIRPA	TNFRSF12A	MCFD2	TSPAN12	DCC	LRP4	S1PR2	ADGRE5	GPC1	SLC16A7	APLP1	GPR37	GPR37L1	NCL	CD63	SORT1	TRADD	NRP1	TLR4	LAMP1	ERAP1	SCARB1	ABCA1	NCSTN	LRP10	CD44	RPSA	C1QBP	SORL1
LINGO1	0.729627762649444	0.809668126148192	0.229177037353464	0.541864316818929	0.877602364967776	0.914597935285143	0.800131431140163	0.542697431962918	0.61601390507355	0.410643322998407	0.282017862196398	0.710250346519975	0.639171819953917	0.663572629321901	0.630903363231831	0.743690763216935	0.67600033603935	0.678061206268057	0.610316274363598	0.745952359905527	0.645609140109284	0.624645337764546	0.697402876406763	0.778942085949356	0.762403477145309	0.509628014997477	0.507861230638054	0.781713229517117	0.573111851682883	0.624880381059694	0.440957698270549	0.568041592064215	0.641586434660133	0.741938102974103	0.614899836336161	0.447767059522557	0.557196030846295	0.751665918175529	0.653779596985204	0.887449537066113	0.212615517928067	0.292437206225899	0.748276557026427	0.699737911176	0.484796790489264	0.16439431064267	0.577791153486465	0.714450509629031	0.601714372856994	0.546787406308562	0.756838083260862	0.723002489692436	0.480580405816718	0.766944684171907	0.47506526090068	0.49731582659983	0.526058785609141	0.428533476342826	0.665424825043362	0.259051151197369	0.80293231483699	1	0.723654559867055	0.507468338851742	0.446082726241877	0.607287655906743	0.106170165973889	0.440017758746133	0.669587908111001	0.710722854290086	0.866688231983302	0.817741148267091	0.762885800695307	0.892428936779635	0.431148932629373	0.850243886744195	0.733785005464642	0.538276370185372	0.623950957427822	0.770719749497953	0.623447059009863	0.588416824561932	0.457316283740683	0.473015818648936	0.345133563094876	0.560798027496122	0.701970209241567	0.370882308163754	0.131310028581781	0.643181697665967	0.390663468929214	-0.0403178602572361	0.624188425061562	0.647573911601877	0.0623644254841783
RIPK1	0.821176615023028	0.907230147237442	0.706620849476836	0.769082480576713	0.868457435432018	0.568979620723334	0.934116684975433	0.882711678676315	0.776377349466816	0.802710037739329	0.76580231169281	0.934350113172177	0.903483951331837	0.951128591103742	0.933742246098018	0.911431853893692	0.883817167536695	0.939090563841734	0.935937945144548	0.902669964569527	0.798260146826135	0.884032627467432	0.907910747733137	0.830268800894718	0.924315105554407	0.837856482409265	0.85117910716073	0.769602862107071	0.890255668161084	0.870550994130187	0.692909361118871	0.881768988331942	0.875635136913332	0.843032854303939	0.897190021087383	0.710055493854468	0.828336075142888	0.833362012945242	0.863548734012226	0.814237760076777	0.646741954085659	0.679570298446329	0.831084304358234	0.919457061959823	0.803252492318989	0.614153666024329	0.879747994354309	0.811940094229225	0.708285972709472	0.874916101072334	0.883133294151896	0.904910681647931	0.745116098718693	0.933762189897127	0.785795777739447	0.849357594136928	0.88318722238711	0.829922017541088	0.867726564106894	0.699687742314223	0.875769488775205	0.723654559867055	1	0.853221225479848	0.797720979923271	0.860615074614163	0.563020429978139	0.72904730523782	0.946308782279376	0.835058331262089	0.728226230157897	0.860499816264438	0.847705632312428	0.792759090612631	0.797579439544492	0.772654340542692	0.924912061183657	0.807821825789526	0.772299346325938	0.950142028242001	0.91360639913422	0.904530417857869	0.727632983703326	0.688961585365013	0.745865052599503	0.901314524808253	0.891324211373519	0.709800195238743	0.578174278408808	0.910909323584225	0.785876628098498	0.456225939786963	0.870774951524089	0.909629896990629	0.512740372360444
NRCAM	0.681715724987332	0.770142298061532	0.925739958998416	0.769252528606638	0.680080975795516	0.391778387622461	0.856448049971509	0.91631343842778	0.871078511728105	0.877097195141661	0.903648659222877	0.917935987040812	0.893972720944718	0.920653918662714	0.921682183709222	0.777486970733291	0.957708772563191	0.903039419252559	0.915190046652397	0.781160638417491	0.741033259773521	0.744991426132725	0.864039385840062	0.76261863617686	0.895595431504223	0.942777054305796	0.927106506045704	0.619604367235982	0.906396059076506	0.940579988281675	0.91616794630584	0.855598831070383	0.821974292176189	0.853192810863098	0.972623443791429	0.888757036671295	0.867481229927209	0.764289594874685	0.693576594858265	0.607422166197241	0.88116763484281	0.906615670645447	0.790400992530877	0.777191580701653	0.971050891541827	0.898906703073606	0.956130345614701	0.753530016675555	0.64905389534864	0.942313738701183	0.823550663286219	0.879013871543429	0.652638837171714	0.830171547169415	0.960273897940242	0.940019696735675	0.881052664303838	0.980446016039891	0.801530537077316	0.881859711719277	0.88342245659151	0.507468338851742	0.853221225479848	1	0.879334285093705	0.881030697575426	0.858454220454586	0.604957056192183	0.912181725904327	0.727255496782603	0.541596315703479	0.854343669349168	0.795555993937848	0.60642199302345	0.861458572706045	0.629154210634899	0.849597479594375	0.932330914496723	0.898228523366629	0.793172741177371	0.842334080956605	0.890281645291072	0.662440068596344	0.540805473181984	0.897973859215792	0.943573619686322	0.826893188457054	0.76735405018038	0.87474836670966	0.878327585770256	0.961504691762488	0.663166038112705	0.702298147706179	0.816005035949467	0.724453058499854
SEMA4C	0.645530799582313	0.721530872431741	0.835547609732501	0.766619741064384	0.625088766267219	0.324823035687474	0.78356708179235	0.875263896636769	0.760304192105705	0.869477658958338	0.836283616048486	0.83771224024541	0.836360018714206	0.853459425831061	0.854663157012069	0.739708254150384	0.836354651745743	0.816464642153166	0.854620993556621	0.754530877633007	0.691582205426084	0.735893076472199	0.80275916651956	0.705739210432445	0.803614000599338	0.866429514150743	0.873794789515572	0.59259790155816	0.829245347763227	0.855434752596932	0.766116388000129	0.801285436595767	0.790517621561957	0.728913845333158	0.862168715516062	0.7978588983137	0.828185621051916	0.724698284906142	0.666550569974746	0.529443752382361	0.780273630820654	0.785421939062815	0.707904744058738	0.768575935091025	0.865002939731339	0.788005499794839	0.876968890750148	0.691001399149983	0.650717403504293	0.872775430381271	0.74658362563265	0.794920675684394	0.690793261792149	0.792288170470544	0.844091774740976	0.842650983665819	0.841720786562485	0.865741997599123	0.7665749817485	0.74673759787691	0.766303316878881	0.446082726241877	0.797720979923271	0.879334285093705	1	0.832033757264743	0.760529885862172	0.620088302531906	0.838905152017644	0.657019615706966	0.496204069023342	0.734628949828769	0.726684439505699	0.5626633473928	0.822070231597165	0.565825546053543	0.793978060047714	0.807261342156044	0.741351863559775	0.751098499183339	0.801321639513458	0.830307432871981	0.68385684636894	0.603452899113631	0.874881028879801	0.865897304201156	0.756919530996525	0.754805818835193	0.792668013157565	0.837069823283417	0.881097453241839	0.656664851507799	0.680932668320156	0.760504692284994	0.70978508729942
RXRA	0.750360452558974	0.851265722674317	0.765437608000599	0.778414901783531	0.723329560246195	0.439616855609466	0.898774834292501	0.870164393709115	0.772893718785664	0.783269077535518	0.760213782204252	0.862295092616773	0.86252888667911	0.918779975226466	0.882219492693857	0.831916459645146	0.877279705468138	0.873387082712416	0.91879685695184	0.874382193613945	0.776317738108546	0.770681920541438	0.911588979107282	0.823437654778773	0.892370177543608	0.805739439888331	0.830358769697478	0.770146069684251	0.904361211666355	0.881757386206998	0.753148258289218	0.852607598322945	0.859091372474844	0.806839657759133	0.894126734797181	0.750684050132988	0.873332416762777	0.849673579518718	0.727817491958999	0.716620493942013	0.763325986260339	0.706264037454051	0.834062075575272	0.849876011120302	0.860697052974158	0.685815975748844	0.900626552717386	0.720715758075981	0.818905022985003	0.87719391022845	0.84474867951565	0.907127984139115	0.788321829394343	0.888493634497057	0.816761435329828	0.865839615610227	0.880825312577151	0.857980336650812	0.892444286479535	0.697134092373348	0.862302935331675	0.607287655906743	0.860615074614163	0.881030697575426	0.832033757264743	1	0.657895698498511	0.633162515307836	0.910355400031975	0.711248588564642	0.655208875054048	0.847434296587711	0.822428185314406	0.688780411802633	0.794133339579638	0.709214536402547	0.834571231078398	0.826778635722905	0.755543096795043	0.848809701046455	0.797622569959529	0.882914117631702	0.723066731433826	0.684748076561556	0.83639630796557	0.852328839497959	0.881583600174207	0.845549768711222	0.724673463735293	0.888661561777347	0.834455474471989	0.625351799273823	0.718298940707479	0.769428167608465	0.648207238525648
SIRPA	0.32007983551436	0.397890925956064	0.927304752598265	0.583938350914413	0.301536283458198	0.0401095200195959	0.521309561330159	0.740459292457508	0.726544563920242	0.740901313581426	0.849842123591217	0.675677760494349	0.64759157492399	0.664805897603635	0.680186076205597	0.437518558570843	0.745904701236279	0.650863723320165	0.686101784890903	0.452407829995125	0.492448495904676	0.457148586722592	0.563909612127831	0.452735611391819	0.628348003192312	0.839494851310921	0.774490603268016	0.231609428368215	0.710730957505913	0.753248959492123	0.877659350218601	0.609462050158164	0.542689676944663	0.636631213881446	0.790199252841094	0.83541376810018	0.653822984582403	0.472064973097966	0.379380445439316	0.210978758595188	0.891530037417547	0.912697857148546	0.479669545244833	0.452754401955427	0.876865590530444	0.977518836387582	0.770041418272946	0.486184090999684	0.396806179288518	0.766422886008533	0.5171030094281	0.607883058642295	0.39703043002313	0.494819566712178	0.901760364484636	0.791608567340635	0.670099180748785	0.890992243979879	0.512095126140845	0.882489853825512	0.617927941008138	0.106170165973889	0.563020429978139	0.858454220454586	0.760529885862172	0.657895698498511	1	0.340834874830668	0.656003546420437	0.458527543264814	0.136658734729348	0.560603872065659	0.510158335061847	0.223011731812779	0.730115912468094	0.27572257962085	0.547815239910303	0.812647075021032	0.757727305505803	0.450279478667155	0.589367920453234	0.648392930685458	0.461939248482831	0.245042200095023	0.834815240794507	0.768170996041706	0.535650076102849	0.65233523628554	0.96558179039923	0.631387866525685	0.914302558112544	0.735620316982527	0.414829558020347	0.556922041432246	0.833130280698149
TNFRSF12A	0.63649421126713	0.721268680042146	0.540055829722493	0.773889431871997	0.739482196782028	0.29500128216137	0.684620862299773	0.773561298971358	0.409790763986533	0.719199050245399	0.691554408833952	0.714154572803701	0.714141792085673	0.759952984478774	0.743302494716905	0.693431023132164	0.560628433501484	0.720977050465447	0.752521435003477	0.749679263352304	0.555672606285761	0.90136000535268	0.70728697368111	0.485849810728812	0.623961592369744	0.646340488257179	0.711397786567137	0.642877797602055	0.650727501978248	0.569746771644966	0.341667713607384	0.750631327282372	0.622583459275462	0.489271476514951	0.630634831139494	0.344913242009408	0.720105336016684	0.527764799264438	0.789360461774059	0.510738734200124	0.470858938248959	0.482414286585959	0.506408223063039	0.830968359683435	0.514030684731003	0.399365771057193	0.640534035772884	0.605560289475701	0.578800283951359	0.7338076035412	0.596771508783894	0.596689314644643	0.844479484132405	0.754251277588487	0.477641589402726	0.567060230391642	0.813107534671967	0.584815304406829	0.769535927319402	0.499816896091269	0.514487160179721	0.440017758746133	0.72904730523782	0.604957056192183	0.620088302531906	0.633162515307836	0.340834874830668	1	0.76287242733963	0.650954687477216	0.454850349690107	0.506445251639941	0.639428466962108	0.54451119210146	0.788175643622224	0.526520311055769	0.774254109748856	0.519575195307812	0.399572076905645	0.774937871302973	0.854406901769634	0.728683141458732	0.842358248191878	0.816772131537602	0.613596879115729	0.726323688224224	0.675464648219932	0.662376835916934	0.390698052936211	0.762486477885254	0.574801146195612	0.555295995460959	0.844625823384259	0.826191718484803	0.315936274172898
MCFD2	0.801050102885049	0.901090816480086	0.796890208738137	0.829117341687898	0.839854118374851	0.519995279327178	0.940146562199602	0.929338688718089	0.808738142369944	0.843714585420029	0.834624740328013	0.954147881382876	0.928952334719837	0.979700630009247	0.955670789015402	0.897943720385043	0.91050638105574	0.952309515047132	0.974801385540984	0.910850895847354	0.807011986535932	0.898637417527231	0.9330230226049	0.831003056215962	0.939572454177854	0.881623229188154	0.904204585768578	0.766444126661106	0.931792413280957	0.911382241543292	0.757543220899111	0.924801056267328	0.881386403438172	0.866099689532721	0.944004973329614	0.773998889727949	0.90079468735059	0.850454339830093	0.837413742080657	0.760958199835437	0.751280482139197	0.747716085869699	0.823253519508252	0.923769202566829	0.866234750387053	0.703426507308445	0.923247331816396	0.810419397334098	0.774385790696519	0.930703526082718	0.878697286796531	0.927796325721289	0.803318324483739	0.942263737029435	0.845676934766977	0.900504722244272	0.938941936251726	0.89235567514358	0.909017586907923	0.760146577308232	0.891077419022309	0.669587908111001	0.946308782279376	0.912181725904327	0.838905152017644	0.910355400031975	0.656003546420437	0.76287242733963	1	0.807303205398372	0.685347980381741	0.872262397690899	0.862812116236412	0.766154419430426	0.86698168865679	0.763214034734174	0.93202650961446	0.872133467113906	0.801286226286548	0.937021777535327	0.925853541652092	0.935433479661265	0.777934123204414	0.708074835985146	0.821605756303242	0.9320923105616	0.896551004929744	0.799926916007656	0.691744915166527	0.949128558300391	0.862047384411661	0.593417516620605	0.862164763867067	0.910724236772071	0.582763567817209
TSPAN12	0.691819124485289	0.785149213693317	0.568609463487734	0.70534957662728	0.857840884816313	0.617687805996676	0.830071119175042	0.775250190177982	0.669107553841595	0.674675492875989	0.642431613082988	0.856382250615968	0.766036503877166	0.813988374765998	0.829723532962321	0.74744476996761	0.784868237415277	0.816256291202138	0.787601418542702	0.787168073050047	0.683071287127677	0.801073724777472	0.751790831918279	0.711677575644998	0.813362624408318	0.776877329309391	0.741987540568501	0.678881537309739	0.710464565380325	0.736614327348929	0.59562745069528	0.697408586257799	0.738065553453458	0.794341763748028	0.803067278504419	0.59013291008955	0.711500018708504	0.703309869516786	0.809526897034839	0.73515789200376	0.506070320664889	0.61628608725926	0.738792018989109	0.788625489039332	0.700967532251786	0.522424222744225	0.770809713494568	0.813700113170508	0.526103785174961	0.778301905106001	0.764192439975101	0.765043248176411	0.616743343360664	0.799546003715285	0.691031262633081	0.716975579564442	0.763338073950996	0.67888799231424	0.739453439256574	0.596737890572499	0.790800159706551	0.710722854290086	0.835058331262089	0.727255496782603	0.657019615706966	0.711248588564642	0.458527543264814	0.650954687477216	0.807303205398372	1	0.642351933759759	0.760430242629259	0.726072062408251	0.72813759821215	0.715259803066685	0.72527676109569	0.85867283425571	0.680644465049459	0.733222647480265	0.823656602537499	0.843183904005438	0.778105898009264	0.659777105893457	0.539906408563628	0.61906107348853	0.83292095919556	0.772381467920055	0.576034689618598	0.456747570410594	0.782999211746861	0.675316659571045	0.305801081411486	0.792360615624429	0.848711565860276	0.351671884297564
DCC	0.747097243050633	0.815005926144666	0.278917866467774	0.452766427610604	0.790517632810957	0.786331692709863	0.815265958193208	0.537894734678725	0.609180041241517	0.446293344755475	0.304140025338358	0.686898801873923	0.643537123744759	0.673703940514398	0.652915661379143	0.799222754290896	0.682569678934298	0.655796402669606	0.637226636086532	0.76779935653708	0.642935429587605	0.598332228191325	0.741381531052732	0.823255725316062	0.759008018781379	0.478993519375059	0.493388120152575	0.801997714121909	0.627194477337281	0.666368528258006	0.458676290095415	0.621408585658971	0.702369863400966	0.722814736765883	0.625677635494386	0.503183960831174	0.582515520105923	0.777934951463731	0.662507356680807	0.869613740579319	0.27364535642126	0.285827701958512	0.751462710729236	0.713707699084995	0.520856431518354	0.199536741913195	0.600231619701769	0.681902139814541	0.630110936300683	0.557082333919255	0.792422188887221	0.764513180809833	0.473626486427445	0.797564865189091	0.48347848276992	0.567737440874968	0.54334497653303	0.461142968755375	0.662379712593994	0.26155405644766	0.788453097008145	0.866688231983302	0.728226230157897	0.541596315703479	0.496204069023342	0.655208875054048	0.136658734729348	0.454850349690107	0.685347980381741	0.642351933759759	1	0.820929769260582	0.729697262860237	0.848034211305998	0.418571316748767	0.807342179508325	0.712575789685455	0.545523701692649	0.602849536928606	0.779985915866465	0.595285027609745	0.642921981740448	0.426176186786583	0.486916594533765	0.399064117913241	0.550819852692885	0.706394500624248	0.384542435372703	0.182747627308916	0.630424712880142	0.407182913616309	0.0478939029314853	0.602183772084486	0.605219223064526	0.14926390182859
LRP4	0.784706670466452	0.875472528891796	0.655853527650964	0.656165288314764	0.820439705303459	0.731373136825512	0.932978107766383	0.785830181296355	0.872065825022959	0.711128163334364	0.64013338529848	0.898656450681757	0.856877236616424	0.876660001074682	0.855452601635773	0.852015397161789	0.93922392905708	0.864813743739493	0.846064445321991	0.843568950686136	0.802380248037067	0.695942091945182	0.888625331379667	0.906438135504939	0.938946569861784	0.789099892161208	0.774983927448035	0.778256501636719	0.840644383165169	0.901294340383612	0.807104736708212	0.783099711006653	0.84076562685251	0.916596928180681	0.895288736356875	0.810750307559045	0.77783669527376	0.89088289003106	0.712752146766657	0.850061181077471	0.636762494746691	0.670871874532885	0.880535924288246	0.795517144714792	0.842813343167453	0.609138807062714	0.878026258727116	0.782728939012654	0.712782151504327	0.822519742148842	0.9111476411693	0.925629580102586	0.568396470054769	0.888459799048854	0.831251783567691	0.828204981022737	0.761709820851162	0.800762664848199	0.798641142876844	0.645601526586203	0.976421969098988	0.817741148267091	0.860499816264438	0.854343669349168	0.734628949828769	0.847434296587711	0.560603872065659	0.506445251639941	0.872262397690899	0.760430242629259	0.820929769260582	1	0.867328281757701	0.836884400584591	0.689670532513632	0.846180336561958	0.853916792217389	0.841214299675713	0.887245148576213	0.853377308889896	0.763191566536213	0.826223662058215	0.542933911897889	0.495320858670847	0.702697236351058	0.820477945398626	0.846611633240151	0.616510667979972	0.588979725848447	0.829716516808292	0.764824024163274	0.334087989933086	0.673581821128551	0.759350031998574	0.484625176130068
S1PR2	0.786496638484509	0.878533331533964	0.631123130083461	0.772114784564497	0.825395427261658	0.639131144354106	0.890899150970372	0.823319892117832	0.798881388778876	0.710724763144623	0.665030999858909	0.872845635516481	0.849057288773984	0.872664772540827	0.819654044900823	0.811222157992867	0.855224287338965	0.860088017832024	0.846874398548281	0.880264767395621	0.770863874333741	0.776036964150288	0.866673323830066	0.786606547995828	0.898482439974533	0.771682857495574	0.764545731945422	0.797918505956464	0.808717613015495	0.836076119117126	0.695114076952965	0.777631891463994	0.762126823782317	0.822728071841457	0.839673500655704	0.682403905018434	0.8014728769093	0.837642796743333	0.720190709756882	0.804319608891479	0.619694668576838	0.631585100229148	0.783184875423194	0.833958947129279	0.780862788501776	0.560924851585027	0.82895058614443	0.726448816254798	0.78363660157141	0.814767012239065	0.834120204202385	0.867070955113253	0.725986123132285	0.873881857375166	0.753137299170169	0.743271083172961	0.799096133525472	0.760079135828442	0.849137272729781	0.601304073769135	0.871270490607957	0.762885800695307	0.847705632312428	0.795555993937848	0.726684439505699	0.822428185314406	0.510158335061847	0.639428466962108	0.862812116236412	0.726072062408251	0.729697262860237	0.867328281757701	1	0.781126986288507	0.740504748547183	0.766783556996631	0.838356337227253	0.783164608065358	0.761368566559487	0.858023620906416	0.807032661105544	0.808017675545123	0.687798644854089	0.659516565195911	0.707223668277484	0.808689631516019	0.849460660703461	0.731731185218723	0.561499668742095	0.851443054539416	0.727576598820795	0.420532768324884	0.734318611754419	0.795287226949968	0.442660255569727
ADGRE5	0.834769996570429	0.874107605118071	0.368660941106453	0.589259019449228	0.858793922313724	0.807816133309534	0.860653200008784	0.640780143484617	0.653531820463304	0.512097485699663	0.402668493413189	0.777504125585205	0.751092747342665	0.754796492458004	0.718896117835439	0.811244328849294	0.727782028010133	0.735085604101759	0.724006233969488	0.835378299427802	0.667349824330069	0.702248106147814	0.813211225919779	0.819806341345748	0.806065797609274	0.593678899308744	0.59142475875458	0.829005484393793	0.676888951429448	0.696925752375944	0.508605307796706	0.709104723301364	0.723192200414832	0.756614428763481	0.705096419034957	0.546314687357784	0.662387202879646	0.778009260849012	0.713222212441658	0.878609226820042	0.337280449878318	0.3738243554346	0.793693069697287	0.804542852677629	0.57212010198777	0.277434534731515	0.660379031679544	0.756219232228489	0.674205447613346	0.641763569753385	0.794976111433542	0.791091770469526	0.577290594007648	0.836896352509125	0.558489778323679	0.606856435559762	0.647168549138681	0.541901456623076	0.751804235408042	0.340900805230331	0.832276373416014	0.892428936779635	0.792759090612631	0.60642199302345	0.5626633473928	0.688780411802633	0.223011731812779	0.54451119210146	0.766154419430426	0.72813759821215	0.848034211305998	0.836884400584591	0.781126986288507	1	0.531781615770097	0.824229235018904	0.76896221292619	0.629434562668615	0.656340173891099	0.841487812952926	0.701516854862672	0.702172629127344	0.546645076119935	0.568320952985677	0.493695106236403	0.655287216055918	0.778340148324658	0.483425633396093	0.246898389402779	0.71352694001577	0.498149903755119	0.131904758142179	0.694156616770236	0.701413485241404	0.251743372596603
GPC1	0.639742343981524	0.731653610046936	0.845922805303832	0.830381645918676	0.697690101114881	0.301232967654569	0.77171767238298	0.934361185783345	0.699020863188832	0.87268551438892	0.881253608679728	0.861709263159152	0.857547436160073	0.87867706709607	0.882503472607125	0.729894168845347	0.794659438846765	0.849913579885175	0.883525773931015	0.762302170202394	0.699226452335164	0.843621885222758	0.798331237687737	0.619660410524252	0.794171688905586	0.885287998604236	0.90969843659264	0.592976155316844	0.82247467860489	0.82439550784958	0.691383302794065	0.811918111118506	0.746938109271341	0.7023138501078	0.851301961484885	0.699285330757053	0.860023613346755	0.657639713648993	0.751225760746199	0.519131238644379	0.742116933564755	0.767628997997395	0.640855481345349	0.813095336693459	0.823434773451872	0.769446817768799	0.878856135856546	0.7226338655458	0.607453082052165	0.896983036626769	0.725831114118228	0.752753618536512	0.770301153129861	0.79284002831021	0.823429821717556	0.821239260726771	0.911285581357537	0.850163034484757	0.803927017297131	0.788830064251818	0.719187505112119	0.431148932629373	0.797579439544492	0.861458572706045	0.822070231597165	0.794133339579638	0.730115912468094	0.788175643622224	0.86698168865679	0.715259803066685	0.418571316748767	0.689670532513632	0.740504748547183	0.531781615770097	1	0.576886452916434	0.848965871756888	0.802175380421478	0.697398974566507	0.7766437214033	0.88605704844221	0.849223559616047	0.805127677223408	0.684398365109899	0.843881882398659	0.902979607676386	0.785874822470591	0.776532558985876	0.764368598917912	0.882205737089795	0.868963720459618	0.723734847756766	0.791225377347722	0.85118787069816	0.598820755982537
SLC16A7	0.757163436605567	0.862903076555334	0.412801317336581	0.565785371230175	0.841594481586447	0.743818259040079	0.87093048707699	0.65759518546853	0.650178214779704	0.56433815612686	0.424727413271128	0.779972384190139	0.739210832189591	0.771721004104674	0.737547057486174	0.80566480388574	0.751742269248692	0.745226460679462	0.739081615746351	0.809246013650539	0.774888765425286	0.689509832839155	0.803505052525319	0.838335403517943	0.838216588204073	0.587267817039966	0.602177022953561	0.809003682704696	0.724153803959533	0.723739402155271	0.516742070809636	0.671441385641688	0.75439204356933	0.766950642844086	0.718585647952193	0.557234103747188	0.68151137155638	0.820744544047691	0.725927330559952	0.863119731177452	0.359107412681066	0.388817082700823	0.782466470071229	0.791417756856774	0.622639457972815	0.325303815443728	0.696821367879718	0.722461959888334	0.662684144329241	0.682221180502631	0.840133365551312	0.816673582693218	0.591070074535695	0.83881731336637	0.596194344955021	0.608935798150706	0.676523988466254	0.562708102572833	0.753598330976076	0.404955208108238	0.841046464697539	0.850243886744195	0.772654340542692	0.629154210634899	0.565825546053543	0.709214536402547	0.27572257962085	0.526520311055769	0.763214034734174	0.72527676109569	0.807342179508325	0.846180336561958	0.766783556996631	0.824229235018904	0.576886452916434	1	0.773397847360031	0.621878255680739	0.661817335747128	0.834076337275502	0.688435424834199	0.721395759050246	0.559309740392286	0.562623058500311	0.526774750832713	0.663787639020982	0.793958687451712	0.509500213477924	0.302357952162816	0.730875821223892	0.531088552677817	0.164388441556319	0.681510842924455	0.699617523842779	0.251629979190051
APLP1	0.786717653063725	0.891243443261163	0.712859207081335	0.815682200129205	0.910517114044951	0.60735198884323	0.916370316848384	0.909434574229132	0.760242250996832	0.824333105170909	0.787782432908563	0.939007936113363	0.898380963641927	0.942522533288759	0.951355088369602	0.888115895127613	0.878440087535387	0.935332927759166	0.920944113545981	0.884040306709303	0.793511990545235	0.917640227294237	0.877045153956546	0.813638126366335	0.897378323837432	0.860004112457793	0.886481241007287	0.773405889604676	0.847026104227712	0.870497781359329	0.685970375924931	0.87590208300363	0.872574793849397	0.838787564318167	0.888781173369496	0.682229427846141	0.854372764737711	0.794919103673145	0.880046605142745	0.770148296638203	0.647669699937716	0.700106436936015	0.814001488261066	0.91289170023837	0.791629712131316	0.608954346180092	0.892423178326187	0.867037052998124	0.66441515805227	0.883519626922624	0.873582717137779	0.865139692025764	0.75404211860855	0.919470290515736	0.773660706522318	0.833932001217339	0.896005012633155	0.810727626143921	0.859850575390626	0.700757552149463	0.857267273099217	0.733785005464642	0.924912061183657	0.849597479594375	0.793978060047714	0.834571231078398	0.547815239910303	0.774254109748856	0.93202650961446	0.85867283425571	0.712575789685455	0.853916792217389	0.838356337227253	0.76896221292619	0.848965871756888	0.773397847360031	1	0.803680606332708	0.771710286293437	0.927281272958597	0.948011112902234	0.911216441833113	0.748036084120879	0.697196606189665	0.738041742814155	0.917258113638834	0.8686548391833	0.680215517953356	0.570616306954246	0.925495764224783	0.77811594010104	0.448142703130946	0.89010674523294	0.938190859395419	0.460646778789987
GPR37	0.653890151252824	0.725799811229076	0.866711194359746	0.721734184727908	0.647917665653667	0.441587891662046	0.809599612633648	0.86321458700983	0.883390040969107	0.77408251344279	0.846629275532854	0.878379195645093	0.84847356159433	0.876461866016356	0.852466486582529	0.744756837008122	0.910119830999926	0.875253784561956	0.879022627270446	0.732094251659524	0.726547419794674	0.698555812746163	0.802527515155898	0.725933863620898	0.877211170343984	0.907454008020009	0.865939033079374	0.588085871975231	0.86952948783392	0.901984478317604	0.895165141904587	0.777409724290725	0.746799509544001	0.849628507277621	0.92454900174858	0.896585881234902	0.837428919902924	0.752277851678819	0.623455275948106	0.609216353534746	0.839875703244676	0.873414402356835	0.764084374530099	0.723505067775046	0.914884560947525	0.842997876220878	0.890975247216293	0.726062149297591	0.622629827556656	0.856746117927288	0.795266801409667	0.842621872761911	0.585940789264425	0.77868337104884	0.940462818857957	0.884300379796079	0.8256314293181	0.937155171623675	0.732439725080538	0.866841703164255	0.865231796348683	0.538276370185372	0.807821825789526	0.932330914496723	0.807261342156044	0.826778635722905	0.812647075021032	0.519575195307812	0.872133467113906	0.680644465049459	0.545523701692649	0.841214299675713	0.783164608065358	0.629434562668615	0.802175380421478	0.621878255680739	0.803680606332708	1	0.89814059112404	0.751656699767946	0.799732363580244	0.801017190922825	0.611007955617803	0.466746355128615	0.806246962866096	0.88779002406808	0.775773612416891	0.719499741042204	0.822765154110643	0.841247346350708	0.909139336727749	0.59071031499255	0.674330411665775	0.785105449997783	0.67241973689153
