""	CCR1	SIGLEC10	CANX	C5AR1	LILRB2	CD163	APLP2	LILRB1	IGF2R	TNFRSF1A	ITGB2	ADGRE2	CCR5	SDC4	CD4	PLXNB2	KCNQ3	ENG	ITGB1	NECTIN2	ITGAM	IL6R	TREM2	SIRPA	TLR2	ITGB5	HAVCR2	THBD	TREM1	TLR4	RXRA	KCNQ1	GPNMB	TFRC	LTBR	FPR1	PDE1B	SORL1	CD74	LPP	AXL	TSPAN14	KCNN4	CD44	INSR	RIPK1	KCNJ15	SDC2	STAB1	SIGLEC1	PILRA	TSPAN15	TLR7	LRP1	TNFRSF10D	TLR6	TNFRSF10A	TNFRSF14	CD9	PLD2	CXADR	ADCY7	ACKR3	TLR1	ASGR1	SCARF1	SORT1	TSPAN17	CD81	NOTCH1	UNC5B	NOTCH2	ADGRE5	CADM1	ITGAV	LAMP1	SMAP1	EDNRB	CMKLR1	CD99L2	NRP1	PTPRA	ERAP1	TNFRSF10B	CXCR4	S1PR1	PILRB	MCFD2	CD63	EPHB2	SLC16A7	PTPRC	SDC3	NRP2	PLAUR	NCL	CLEC2D	PTGER4	SLC16A1	ITGA6	PTPRZ1
ITGB2	0.762553455320272	0.583050437549817	0.819158855390934	0.457466613050077	0.888061113440744	0.951177427378475	0.764749749319817	0.879766074705842	0.408705687031275	0.941461445113055	1	0.892097274560447	0.83413690003164	0.580154072567364	0.966668221565264	0.931035914475967	0.635374680577237	0.95304540719903	0.892213102805307	0.930416831867077	0.96944393484338	0.907617679929779	0.811522481668414	0.960134412255809	0.926139953095218	0.703222586937303	0.958749295838027	0.637435112850896	0.814508595398858	0.70946463533095	0.912243996621078	0.917298904197201	0.0478569680973523	0.42899345827856	0.864219070385885	0.936076609591319	0.633793989291142	0.585373921501606	0.744097876872549	0.734984319267569	0.503865789256547	0.638005712700907	0.864758488201923	0.791775232904722	-0.0254881908331646	0.850708217520669	0.863794654790719	0.25789302124634	0.782073047341202	0.152974562187414	-0.100878690324803	0.902141205271173	0.554976237142312	0.574548358486339	0.762904270585578	0.0868599786443427	0.819575510356587	0.362460639058299	0.660804037810686	0.851971497022971	0.505641727848799	0.620465587316671	0.746766622398235	0.82739527545325	0.861350325852832	0.657812070857572	0.687219570996107	0.860473909171597	0.942866488636126	0.766554568287044	0.684636126542916	0.395697797629474	0.349113555410597	-0.0090286215227072	0.906823530399238	0.580267679228422	0.886480653302628	0.383470261387636	-0.23937115683236	0.848077993191223	0.846154516798248	0.85220860575161	0.862249313528474	0.55986370184532	0.568619530804291	0.673135547080301	0.423393190403628	0.810897100574967	0.811017748222946	0.784561210748774	0.802737498979203	0.936663630443885	0.228609137231183	0.411785326878852	0.816003879595936	0.894099669375477	-0.0153298903067983	0.857218957001323	0.426018878516381	0.460355739053153	-0.0588116158747729
ADGRE2	0.564671400358645	0.614314256163817	0.706857284409381	0.327925932175833	0.867656339069884	0.95862555680216	0.599252104992779	0.843534656165842	0.360663866741587	0.873928735355918	0.892097274560447	1	0.834254726085392	0.521440522806941	0.916220693164911	0.897369914748493	0.792651981749411	0.929853847256595	0.799272909637446	0.885202957198329	0.903731233014232	0.820862249020668	0.896418655380685	0.921386209385684	0.926697185521582	0.548489211741495	0.922583315515413	0.456346386477045	0.681442323440335	0.694160555685468	0.868403202380461	0.780776917646585	-0.088715020753446	0.251842299853585	0.830540940513947	0.912870222026924	0.779816203256727	0.713466838479453	0.803385805625838	0.839165960339705	0.621471138913361	0.7373041428346	0.804035147377197	0.662590518213875	0.131468896774682	0.856715380323941	0.820217648333697	0.0919921418660257	0.847710742034574	0.185189841827846	-0.210129462885303	0.846685812995155	0.684872214779672	0.609784116265038	0.634231972915353	0.362309802735727	0.772188766056402	0.220941639199991	0.604462153301046	0.861911298000072	0.449036750693842	0.72840452166926	0.600379106721464	0.880019569676329	0.808423959016189	0.779403209687542	0.772423626591394	0.769684295624867	0.867380135045111	0.728087372513961	0.794589355866622	0.365884963879364	0.31400700297316	-0.0140173520657621	0.958145049766276	0.374485033677086	0.738567930409312	0.23203025582158	-0.0505389847858046	0.868540678013021	0.822751988124221	0.849274031627347	0.861183666829572	0.5854494740738	0.406439494568566	0.683557790573437	0.472965559200147	0.655953042255216	0.622846231989434	0.756207413833716	0.729148056755452	0.924990357609661	0.20576375643403	0.299184802527374	0.655519794237157	0.843918564347287	0.21326932775927	0.829772888555734	0.458958878053906	0.594071841553415	0.0282281693554765
CCR5	0.533848988210461	0.572401348707266	0.638411412628671	0.257577894520038	0.855481513839461	0.815587634055694	0.503937734959048	0.793654628886504	0.201820283550466	0.807439591823551	0.83413690003164	0.834254726085392	1	0.423958224580278	0.800604413145178	0.717892351682728	0.673152617765392	0.885144238445426	0.724254070069644	0.817455980847117	0.820208278121895	0.822811274837705	0.742749868312741	0.871261652113815	0.839159421108663	0.374425048187765	0.851673892126016	0.403706041452233	0.622851819205201	0.499950043867016	0.763855629579474	0.78357437241345	-0.169453291207169	0.183422609137538	0.762104004875527	0.854239954846853	0.629382647911831	0.589397529470233	0.759548423317718	0.707663008600837	0.4779595552426	0.522624786768955	0.750771311810286	0.664143738645352	0.0688929898368892	0.786499599071515	0.863687986000926	0.0688280296579657	0.682522567878057	-0.0891662540165818	-0.302942024763068	0.730208480596359	0.620386146471576	0.330455137564118	0.63993603685051	0.087154652541822	0.738717594253593	0.194659113891122	0.469635288708834	0.745140906355399	0.297668917823132	0.60552744199022	0.550986487986715	0.795570938300418	0.849000010083906	0.75523043545401	0.719647520950527	0.827685931878177	0.779375056779127	0.69680561940028	0.696645805856372	0.318276616906335	0.247727670593593	-0.246865119199857	0.834603175043259	0.303598906136017	0.699206272078054	0.205171350471495	-0.283978756299321	0.746072329399798	0.675387161662046	0.780508313671569	0.783549312727187	0.584542719271064	0.332615603893435	0.583688093020059	0.364422147177959	0.623530226755033	0.590362684596113	0.50383021064823	0.756516887765239	0.884169160815769	-0.0603163834467881	0.207928462332544	0.618950464729372	0.830712049793558	0.0474867906665503	0.813032251496182	0.446324776791064	0.395618982988227	0.0378964252196976
SDC4	0.66753179278675	-0.146724336324066	0.839472843380727	0.855638444573515	0.336884329141782	0.587636325871433	0.84609971460604	0.244862101268627	0.838271355585117	0.610939005054365	0.580154072567364	0.521440522806941	0.423958224580278	1	0.496541867554878	0.613342421400386	0.142929927042323	0.570565673099012	0.813355563138344	0.711324123092547	0.580983896320911	0.494886921704691	0.265747060268789	0.630500619121589	0.593997653445809	0.81621512351506	0.681252736344965	0.695489032907035	0.869620806069056	0.670907515434618	0.559091454947283	0.416298787203336	0.668012778294224	0.808851729023253	0.59847829889275	0.441011906577905	0.171961731193526	-0.0357319542643179	0.0980875888883587	0.422337438531673	0.0297752370155205	0.35388693135703	0.565588244979973	0.884192983081515	0.240030951252083	0.632978321637388	0.45789977945046	0.792717611207784	0.168525158342395	0.201884042163555	0.348631766834063	0.546190190889553	-0.0970482941957464	0.612747424599042	0.613021761497088	0.0601683224143207	0.580909066681067	0.755507539934242	0.846238932876993	0.349279557448185	0.817228932025215	0.0594622559735131	0.766782125111084	0.309218647296883	0.284885081629315	0.0963519608929189	0.208456865917146	0.376849412636481	0.484746240667911	0.28313543503801	0.138826073832858	0.735757782366039	0.572668893835768	0.368968964531308	0.493621181145066	0.809670644271894	0.710397511471341	0.837391289857203	-0.32404549048814	0.573530323960874	0.836611778097313	0.515509381955512	0.416629574273311	0.505569260657814	0.607358727911791	0.722228118795653	0.479300676623852	0.75884719719319	0.838395882485283	0.472616126669895	0.393002394999945	0.49794997837168	0.670760620277053	0.845686319061425	0.855155338556798	0.533273897185862	-0.181120680404569	0.452027304152071	0.549117680794977	0.306382573483707	0.230724472418641
CD4	0.675380657996767	0.672548046547324	0.752364963474907	0.328727429794548	0.904128476754387	0.958995666523288	0.670789711044325	0.908530778225675	0.32130844092148	0.933185203116873	0.966668221565264	0.916220693164911	0.800604413145178	0.496541867554878	1	0.943482770660344	0.709633118765038	0.943488806242931	0.823430481122136	0.905710439690417	0.958081940512412	0.892894823057762	0.87539722101419	0.946308916564277	0.912927318069796	0.625829031543342	0.938753299116833	0.548937252420721	0.713970378057048	0.678076634439139	0.913301102203428	0.889377756589929	-0.080418031374415	0.306031943731425	0.868289654537137	0.940668146041743	0.699602023585625	0.694263795553453	0.810850975976239	0.797638357173307	0.576045371479762	0.68433592902453	0.875924184610457	0.702187495250939	-0.00593456805407504	0.847737631808918	0.85916865475485	0.115771404427572	0.870320364672738	0.156754095417985	-0.184775273826731	0.915577064567561	0.660895717104528	0.568972564267098	0.706724471708214	0.209456033633657	0.823995754442383	0.250610254623914	0.594376977478277	0.866165827091806	0.439242595324116	0.727063542329477	0.65317622421411	0.866150618784342	0.86088613626368	0.695630922671324	0.7305229982899	0.848383412042612	0.94314185220381	0.801397014932102	0.761874288597366	0.334036684243273	0.332606577565938	-0.0339411941723382	0.93721232325271	0.45932068360172	0.827345753973503	0.237645950188949	-0.117778231039177	0.867447865154287	0.800450769302555	0.881511074699836	0.904044576468772	0.564464859836213	0.456821047393858	0.618484295677385	0.461733875683432	0.749170331412334	0.70878250693066	0.836601489162072	0.825846482305106	0.938572174691096	0.200548546345752	0.310396941160488	0.712876492704201	0.892457948213802	0.0673691292365278	0.856370558831613	0.432058126914517	0.545419651353829	-0.034672392745712
PLXNB2	0.732035040477348	0.569832864825743	0.837808088429611	0.446845428457757	0.830863492177525	0.949447646755334	0.758493359005701	0.837070180521449	0.459832002634227	0.93649479052692	0.931035914475967	0.897369914748493	0.717892351682728	0.613342421400386	0.943482770660344	1	0.625430693878277	0.902294910076787	0.884796657554143	0.905420953187191	0.933664105775472	0.846925417699981	0.810952492064232	0.925425667736409	0.917031014350395	0.716200472944539	0.931714343330815	0.666486748027613	0.771270611453227	0.76298031284532	0.916302020528217	0.808908779220371	0.0928809358627235	0.430319783514823	0.857736593406934	0.902947991920436	0.698276937981593	0.623924162539877	0.713065903232524	0.790336385855574	0.526053619982035	0.717121817265135	0.873252290274782	0.777205961706547	0.053669663988247	0.873713333326578	0.813578206153312	0.261225586108687	0.784320970808437	0.176426071986258	-0.030979988450226	0.896649712420132	0.552742051022439	0.642502717954165	0.730286327008087	0.29492103120948	0.854067358925001	0.399644494370405	0.702314725789395	0.844723273279031	0.528432788892151	0.694314671755237	0.688830492391909	0.834092901698501	0.80143371028573	0.611200515689831	0.6896423682769	0.798673351375036	0.91575722257524	0.73312715440837	0.721517075366388	0.474566232186776	0.42881018606064	0.0833188462127592	0.908769374226213	0.568808648815317	0.866846706893616	0.360693541185877	-0.0940401002816942	0.88689565019515	0.844481123889733	0.873191094602961	0.894448736119908	0.588536674085413	0.566516991500295	0.648046511247689	0.560432815438036	0.827163233684408	0.776886185350561	0.874895057582322	0.774535726331111	0.904740801023507	0.350518782811119	0.461992564042959	0.767534749392171	0.872618715623681	0.124672678117076	0.815121012171184	0.470145565270957	0.559118368545632	-0.00880906507828783
KCNQ3	0.183802416502909	0.773700044796708	0.320617880409683	-0.0752994235109489	0.700007329790519	0.719116977556497	0.197917507248966	0.738958612188899	0.0562170816362424	0.608035472608585	0.635374680577237	0.792651981749411	0.673152617765392	0.142929927042323	0.709633118765038	0.625430693878277	1	0.683735714303159	0.467034476057093	0.595315995533542	0.670271930205833	0.688462644271634	0.893190324935468	0.670160550229738	0.692091151209977	0.146151923703826	0.646434814653678	-0.0460865607180241	0.266520865899047	0.503058975069173	0.634854029359339	0.624197376034156	-0.431084775324403	-0.152958681897531	0.64670177186748	0.740674968065373	0.781669136291247	0.860766958285888	0.898504139498505	0.749971411963344	0.767244080826123	0.742401605683359	0.483862453004773	0.244575393092145	0.123040580906843	0.628437856059913	0.58330057882986	-0.311391485584233	0.836634982355399	0.168295647111945	-0.424007912848846	0.619361656487242	0.850444033524197	0.397228226390491	0.45491302315085	0.53951162936217	0.504033904054906	-0.175634141483869	0.302236649440867	0.692219947772172	0.139207343204832	0.775421728549803	0.250756658387743	0.863168153994995	0.653404517089303	0.867637639771767	0.82650689925823	0.546979856288103	0.694590092556506	0.731175030462381	0.841757408518771	0.105461473344335	0.130887556411288	-0.0620900532691198	0.827808305997072	-0.0437112846179351	0.422431006759859	-0.118133973459482	0.22600320185514	0.637619899783268	0.471156801200611	0.662646395068346	0.696761985274451	0.48306015858935	0.17637705185335	0.402323679757048	0.333988382151277	0.275522008930932	0.228725887493797	0.538548763842398	0.486126691787483	0.743208688523382	-0.115784214426035	-0.0722270808236543	0.230335032579472	0.568980925632036	0.439599611431108	0.660191142665792	0.279275692995368	0.597068324546809	0.0406898074877451
ENG	0.672857138947414	0.563820392308749	0.766784351433859	0.387740474184915	0.913798697569277	0.94440387596775	0.66606848288889	0.86256209283789	0.323858380877224	0.941180138204134	0.95304540719903	0.929853847256595	0.885144238445426	0.570565673099012	0.943488806242931	0.902294910076787	0.683735714303159	1	0.842223073301104	0.945289116101808	0.924631081409997	0.876969767315697	0.811454501637472	0.969638178014894	0.931983374792932	0.59918979125478	0.959279516626325	0.56251673113401	0.762090967771392	0.627739110976259	0.881278789441059	0.876988275966803	-0.066833068458289	0.318427966291746	0.862178252621616	0.944995043242816	0.681802460253163	0.59234870298842	0.754098690745755	0.761147891561547	0.453242812049086	0.588649509845603	0.8831357863622	0.773972259101645	0.0659762970741056	0.903118687695677	0.908652652238466	0.169042492759051	0.795506213298092	0.0298510264346762	-0.264935410050476	0.88507916616159	0.588147155354522	0.496391771960163	0.713303000034588	0.104760103806307	0.829572446514632	0.262634535308592	0.63280794425332	0.832325914032467	0.502028568424642	0.626726191789179	0.689619961112325	0.819756067147596	0.858304146542159	0.687142851929058	0.702033024337854	0.84237614184992	0.889923525281196	0.792330989963036	0.719412124777358	0.327811734208419	0.317418332681719	-0.156572140264988	0.938062028186886	0.45211944265526	0.826817543169671	0.290758537115406	-0.304488330685815	0.900143002792907	0.836111449660724	0.900571640693088	0.874673529610518	0.673831414897019	0.418746852192004	0.714646385635992	0.444022671107906	0.761879063208821	0.723421012449339	0.745358193938316	0.826880969226998	0.956264794274029	0.161625856682216	0.335865065503301	0.748046585845218	0.915802768982864	-0.0238970848867516	0.886382465227427	0.536817769532728	0.47850019239461	0.0873590079644287
ITGB1	0.817986714491376	0.3258807873452	0.956572394043251	0.68131213377225	0.671680709336007	0.868117026223502	0.931717329965693	0.679564809574051	0.689556101637594	0.898019703230857	0.892213102805307	0.799272909637446	0.724254070069644	0.813355563138344	0.823430481122136	0.884796657554143	0.467034476057093	0.842223073301104	1	0.903166716807618	0.875295280202581	0.799774682073959	0.635363339698968	0.883159923756535	0.85975943362186	0.842314454657632	0.90767866663287	0.739588898613546	0.914709954904402	0.803465825133129	0.864228458918655	0.739478599963885	0.384937765517478	0.695642874989955	0.813740997053207	0.777641153053555	0.524444064804653	0.385951534374276	0.528037155031153	0.716195792346771	0.408640667517786	0.65065123964183	0.800348133629784	0.923465154537186	0.187138626622523	0.849948738599059	0.764378835033101	0.578466980299098	0.55640099397381	0.239177930665	0.192486918565121	0.828929770058649	0.328731920172642	0.681624952873344	0.766465408405991	0.151172464815621	0.836169263082121	0.631200143859912	0.851336396935218	0.702529004380948	0.709620080543548	0.461910339675188	0.786636646179026	0.717917170182801	0.67253643072562	0.486552989263802	0.57528766936336	0.739263582531991	0.849441289310041	0.624607323938481	0.560054608480727	0.668848732436967	0.501108386438834	0.26461991725581	0.812977941715804	0.800448736326615	0.937168489673435	0.656187667745772	-0.215245032838207	0.788731704186403	0.922080982012706	0.793016950113356	0.758382129282516	0.620252999463058	0.703467302647547	0.734089957348204	0.576321642373757	0.923773114857468	0.936958070825645	0.73955694520207	0.675113242020345	0.82734466648503	0.487796403110713	0.710066865251074	0.934058320009054	0.828655363231851	0.0281384680268181	0.741259755129101	0.541867179926306	0.483909471814585	0.0795404736141547
NECTIN2	0.719984952337734	0.471494836454227	0.863061073164226	0.529106120517136	0.818235875427365	0.927350181501945	0.762941970491592	0.776439359866652	0.477813429621196	0.940385592127694	0.930416831867077	0.885202957198329	0.817455980847117	0.711324123092547	0.905710439690417	0.905420953187191	0.595315995533542	0.945289116101808	0.903166716807618	1	0.912437808606024	0.851017620200311	0.73455785071286	0.952883427486705	0.933383751271538	0.703707564184966	0.956667393793795	0.665500096040808	0.826718013810457	0.67568534483948	0.893210007243224	0.824177200917349	0.123315726959479	0.466264273316887	0.880853040663767	0.900703047994703	0.601433520148569	0.513992155094869	0.659682566629844	0.737966695142823	0.417784387955627	0.571754830907149	0.890452062901123	0.863333405711299	0.153602562071887	0.912033713188407	0.882518157291246	0.335031884069672	0.695455157360773	0.0699052849442984	-0.107676394968179	0.882259670358258	0.456149354628205	0.546246939714864	0.710751912405651	0.153888189385793	0.868271367171855	0.41977697161399	0.7339247842889	0.766658559052447	0.603491296925601	0.556391102951127	0.735569432942703	0.77821567076899	0.781801503720036	0.593261326109827	0.646585975518682	0.780711805618421	0.875048251134761	0.750403521275309	0.628179036636175	0.487557415385001	0.419614181122324	-0.00706757599672864	0.896972609547385	0.590605286918207	0.89402046959309	0.462809041537248	-0.311643837734509	0.889472008379892	0.887362601408288	0.881672995799201	0.866131997153949	0.667255455163859	0.515263692273364	0.746752442924708	0.520978680692985	0.838856268475566	0.813535947498892	0.767891842289896	0.827652717554326	0.915667910129835	0.333017364725173	0.49650420727058	0.829928266903872	0.916183597375112	-0.0663777290212623	0.83134463743108	0.581065960788311	0.515760987396709	0.115697255468661
ITGAM	0.738121943473441	0.620851742878152	0.804594183605952	0.425582362287485	0.864296576400106	0.958905626774843	0.732624604836436	0.880808462276056	0.44006547238649	0.934752039262233	0.96944393484338	0.903731233014232	0.820208278121895	0.580983896320911	0.958081940512412	0.933664105775472	0.670271930205833	0.924631081409997	0.875295280202581	0.912437808606024	1	0.912604085353461	0.833608702013429	0.943768751156118	0.928176458320168	0.679044882983053	0.951702903326792	0.576461370036648	0.766467969739581	0.752548730418926	0.920271117697356	0.88855730136492	0.0263177105430492	0.399892391451072	0.860317728611937	0.918350098184795	0.663136618816039	0.628502939369086	0.764642578650085	0.800748684515124	0.538729624245665	0.703305079022044	0.85864650075253	0.763643173480991	0.0369810277056187	0.863000629868579	0.840882048480106	0.221421231241082	0.818372069402637	0.186047969526752	-0.102925829658414	0.908323483177702	0.609902537789709	0.61135828481147	0.757614696860635	0.188713475163201	0.824123279148235	0.337092465266357	0.635527169960642	0.829430797591471	0.519555742507626	0.693783439793122	0.693077513903406	0.851147775839708	0.841993206325858	0.696868427423925	0.723390816286837	0.850356624533324	0.931294567605555	0.777376835012577	0.715740317415939	0.428932592252642	0.398950963821245	0.0228158662087764	0.91831783924695	0.545427980213288	0.855259477175786	0.374747494066764	-0.14325717706875	0.847166154906078	0.852939216203461	0.854979343342801	0.881515483833027	0.527552058347314	0.533909164572268	0.669051358216056	0.484889075840626	0.77111730912006	0.767308442089756	0.77647373762115	0.809408964038513	0.924902143815243	0.245098122917513	0.412128334632197	0.767537847633359	0.881872333298524	0.0962512510692044	0.833570396048548	0.431262022761606	0.569257195014983	-0.040071643551253
IL6R	0.730098293085051	0.633780495357327	0.729613623634078	0.382327372371377	0.853817549702569	0.873154930122717	0.650728331370282	0.874329944799469	0.355980200089688	0.881365770501938	0.907617679929779	0.820862249020668	0.822811274837705	0.494886921704691	0.892894823057762	0.846925417699981	0.688462644271634	0.876969767315697	0.799774682073959	0.851017620200311	0.912604085353461	1	0.773301736447752	0.882259831103715	0.857627232796335	0.573098778830855	0.88792901717496	0.488168136238763	0.676097269683335	0.708926238766544	0.873789288498329	0.87837495775677	-0.0253592634526453	0.301488430532333	0.87561517704254	0.900403661861917	0.608862512116456	0.618009804568743	0.775176899388299	0.735508114315661	0.493486307950053	0.660590541894858	0.766510254418512	0.705448832118651	0.00908377589578575	0.810045928203514	0.802076071090283	0.172092176002173	0.761458789131669	0.115468711210675	-0.138100129515414	0.837985656319991	0.606803728489076	0.483002505356618	0.758725896031452	0.151908117087907	0.761243880090026	0.276029943708644	0.562570675292545	0.77478143099796	0.415337234433561	0.66868108284491	0.63001233738308	0.850254839896056	0.82435573849902	0.667829386723393	0.708682138280667	0.826918048465174	0.868680197374336	0.81061131903954	0.68741939597749	0.435154972581965	0.2746705246481	-0.0494841970635786	0.855519353802199	0.476669755668333	0.786440402165931	0.321495806749223	-0.147749905740826	0.782188604469906	0.758953541219033	0.805199936993529	0.835866108932069	0.535508409581178	0.451673371776337	0.593148723472002	0.401601581497511	0.703891972868035	0.726961925010336	0.72123223981811	0.751315497891635	0.8808296664517	0.143212690799605	0.343749209412138	0.702411659479668	0.811329015412157	0.0476523640661572	0.785132205189221	0.360705167117867	0.522022470325703	-0.0447137912288437
TREM2	0.377956323544295	0.812345094222744	0.504928448905551	0.0449818322337902	0.828647445250583	0.863412349331069	0.392428810123526	0.855220164431616	0.147133248738104	0.762692613144524	0.811522481668414	0.896418655380685	0.742749868312741	0.265747060268789	0.87539722101419	0.810952492064232	0.893190324935468	0.811454501637472	0.635363339698968	0.73455785071286	0.833608702013429	0.773301736447752	1	0.815005842549215	0.79999105335957	0.357568310974427	0.795642599821187	0.201000559986832	0.447006481566743	0.573723311810279	0.782819827360995	0.742558857147005	-0.322745445221227	0.0102875151783056	0.724890874753174	0.857989915469263	0.824341462167333	0.89408171769745	0.93524447525837	0.825026775278962	0.809156210811423	0.78133452431287	0.67353104449624	0.409316094120292	0.0630154993386383	0.731573907465038	0.708473496021374	-0.18379838889807	0.903008595602766	0.193011946022451	-0.316181619048528	0.787537219161633	0.829295794975381	0.508598494558874	0.543009299755036	0.44175293753754	0.656945425515402	-0.0208813619706204	0.445791731999439	0.849396863557848	0.226784232982258	0.823726393489636	0.407633099088566	0.913222427948235	0.782629755024719	0.83428056337998	0.854779104352109	0.696862878929121	0.872875549456014	0.758513253673229	0.886998666485679	0.184644501712712	0.238751822720676	-0.0132587936874914	0.924555095934554	0.143178696255093	0.61609568847654	-0.0190120414977514	0.18904481805489	0.759345566266949	0.599880127344191	0.786436841160777	0.820418175023504	0.479032172770995	0.349301828481587	0.491296500717801	0.390033746589208	0.476599815214104	0.434166656039455	0.725177679149497	0.657054399012398	0.858543872500508	0.0437336639382115	0.0479872765993511	0.428218008529778	0.728943213364678	0.359178586723399	0.768779377869408	0.30963736740336	0.628267854441743	-0.0526567108089242
SIRPA	0.710634394048854	0.569452572767141	0.820639643166485	0.448959002266737	0.908970094716227	0.949645805405158	0.715924941632761	0.840117709513848	0.38966241386149	0.944417456566848	0.960134412255809	0.921386209385684	0.871261652113815	0.630500619121589	0.946308916564277	0.925425667736409	0.670160550229738	0.969638178014894	0.883159923756535	0.952883427486705	0.943768751156118	0.882259831103715	0.815005842549215	1	0.956278104077857	0.636564439758604	0.980571737457374	0.617785834285316	0.800259262407127	0.681259903251215	0.889945350148814	0.851114435008485	0.0168090375351359	0.395049595270368	0.877343572624824	0.934736038614127	0.669220384172101	0.600054033328384	0.755867341172903	0.781830014184287	0.503255424542377	0.638287210155217	0.889582921409516	0.812903240163262	0.0770831181316275	0.905501772300694	0.899067191490658	0.242170282396914	0.752333861773883	0.026511983809431	-0.165269260435595	0.881907208778616	0.568835228805402	0.536576813487111	0.743189695056891	0.160278333324384	0.854375030305268	0.358654661930439	0.684694771798919	0.83184012923036	0.511144143733337	0.629652558111135	0.727138429818606	0.830290717485302	0.860013025610258	0.679376242987731	0.727530879830277	0.854845293152497	0.915545232081536	0.770027638365552	0.718469417834748	0.430271942533657	0.37972144288469	-0.066626667704736	0.929315847193212	0.507991468321608	0.867688621278168	0.35672607748836	-0.242184364672274	0.895313080495599	0.853378372961141	0.895878961621244	0.896831499603142	0.673535477588602	0.485087854769031	0.711736510918279	0.51501502242794	0.808657958640664	0.769261372676554	0.746913153473296	0.833586021238841	0.953402699741151	0.217675531627108	0.401478167167049	0.785054482276068	0.923578120377944	0.00410232070862647	0.877331293633471	0.545389580940081	0.506711472223487	0.0660954166435246
TLR2	0.681158036888939	0.586614072077131	0.804839111909769	0.43786986489307	0.880275497871889	0.954495741350249	0.681650568563257	0.837261306138601	0.396642806090756	0.911470787409297	0.926139953095218	0.926697185521582	0.839159421108663	0.593997653445809	0.912927318069796	0.917031014350395	0.692091151209977	0.931983374792932	0.85975943362186	0.933383751271538	0.928176458320168	0.857627232796335	0.79999105335957	0.956278104077857	1	0.607357963824383	0.943882134796404	0.61946976780246	0.762181521829948	0.729023323062965	0.89491458495816	0.80135533521277	0.0172197130492149	0.378101754756377	0.86497660968461	0.93207924924992	0.714104732215785	0.618278941337528	0.750471665789906	0.785871697654284	0.517220089015361	0.679621517205778	0.853163066575776	0.775155821465427	0.104591348122795	0.896883521511002	0.862528227040931	0.223054195437224	0.768012076374521	0.054470533875583	-0.138827239890356	0.854570846507718	0.602833911492648	0.575655495930301	0.733611497658678	0.282979235317365	0.848715015548155	0.358212426389887	0.634036814818106	0.847607166526925	0.47892012848686	0.668598922869434	0.69749690190655	0.85807852042133	0.833055237918385	0.7238217226039	0.742730673079995	0.827575955553901	0.869254716860726	0.74714819284235	0.726807196895156	0.437612471210458	0.360332971782961	-0.046666805989934	0.91393214182111	0.484998503069649	0.831970152177963	0.372117199512213	-0.211001734645006	0.867477068763411	0.842407675056412	0.85954326857832	0.902901140211256	0.630578872611158	0.48996753732682	0.695950060776022	0.515153694624714	0.781059157434842	0.71837778684165	0.731605437416204	0.797012492469974	0.933051274723647	0.201806205928596	0.386763979473856	0.741770129810201	0.893212690925445	0.0847526993128166	0.831096463036773	0.493659579088578	0.533929979564926	0.0203656640916226
