""	NRCAM	THY1	EGFR	LRP6	ITGB8	LRP4	LDLR	VLDLR	LRP8	SCARB1	TNFRSF21	GPR37L1	LRP1	NOTCH1	C1QBP	CHRNA4	IL1RAPL1	IGF1R	ITGAV	LRP5	CD47	KLRC2	SDC3	CADM1	PTPRK	CD46	FZD3	KCNJ10	CD99L2	TSPAN5	PDGFRA	GPC1	CANX	TYRO3	ITGB1	INSR	ADCY9	APLP2	VANGL2	ANTXR1	RAMP1	RYK	PTPRS	PILRB	MCAM	F2R	RAMP2	CD81	TFRC	ATP5F1B	KCND2	LIFR	LPP	PTK7	CELSR2	NOTCH4	CD82	FGFR1	TSPAN15	SMAP1	IGF2R	SEMA4C	CELSR3	KLRK1	ADCYAP1R1	ITGA6	NCSTN	SORL1	CALCRL	ABCA1	SORT1	MCFD2	PODXL	ERBB4	LINGO1	RTN4R	ASGR1	CRHR1	TSPAN17	NOTCH2	PRTG	CD63	EPHB2	S1PR2	TRPC3	PLXNB1	CACNA1C	AMFR	RIPK1	RXRA	PLPP6	RACK1	SLC16A7	SIRPA	CHL1	PTPRA	TRADD	APLP1	PLXNB2	CD9	KCNQ3	STX4	EPHB3	TNFRSF10B	LAMP1	JMJD6	SLC16A1	NRP2	ERBB3	TSPAN14	RPSA	ERAP1	HLA.DPB1	CXCR4	CLEC2D	CD74	HLA.DPA1
TNFRSF21	0.879299277568036	0.971647285407367	0.0296709565894208	0.89916095902459	0.821440507335061	0.822408427493301	0.938515005816941	0.937297397817568	0.888777053964887	0.97481796175319	1	0.967396100515537	0.940271497063735	0.950167037084428	0.943965127538048	0.947660147029795	0.808011702508407	0.839824506241649	0.77829736369096	0.836047379197677	0.851831172984493	0.787874698115835	0.916033985040079	0.940989286422578	0.880720436882488	0.87492466682565	0.816568981161551	0.941857809952858	0.866685161116535	0.897009912039692	0.54677200885303	0.954192263047939	0.937772629559594	0.896878526381633	0.903881038483915	0.883520502126127	0.82842125291648	0.887484317470487	0.891329300271705	0.810104596575085	0.335419387171795	0.894043324991609	0.686632906267684	0.797987609251303	0.878106162177773	0.871775287818185	0.902395788614217	0.935909701342626	0.775702591439269	0.935480297532539	0.396380674704842	0.321950223654959	0.681332127896036	0.81197824898165	0.905487552696534	0.674243001105191	0.549775105994455	0.850280492569024	0.94617228100355	0.942300117674167	0.903077478866411	0.934634854135682	0.907333147302949	0.553493368531372	0.663767652878851	0.884352330659077	0.924941419147025	0.031446915789448	0.390509605067047	0.0975873879036874	0.670840743293659	0.865564269174883	0.904606747989162	0.911156048542881	0.75731715118726	0.920424918262886	0.294907098150049	0.888532593995522	0.913655096949127	0.5488610179696	0.813079011504357	0.953941085874658	0.927352395289981	0.844397489605831	0.740926910732804	0.938577720216462	0.783809782220445	0.894387053367421	0.657859188725746	0.439813980897393	0.866112232148388	0.915586131476212	0.746614509259981	0.825866515905853	0.74706203624551	0.901112929922816	0.91991400627503	0.961437896550888	0.855408346401943	0.826798415248972	0.421711811536143	0.882868671979987	0.884275424507005	0.918121993909119	0.947360970372546	0.759561037964874	0.861802303493154	0.390705190230148	0.932472135278234	0.752356916564267	0.935634934385607	0.822875372699402	0.249389564788608	-0.12459309443861	0.565255566407224	0.244682369971437	0.238496065627041
GPR37L1	0.85981760725411	0.974142142958582	0.0755082402619287	0.879717217031639	0.790340373073313	0.827106091287712	0.924638945040205	0.892626936643178	0.86278572345197	0.966079265636306	0.967396100515537	1	0.936798987748863	0.941703567029829	0.948051454233908	0.945514170154837	0.783722031249879	0.823302157430577	0.762924720577638	0.862145319081896	0.814852669793478	0.821267871638118	0.902412981865393	0.891620799978539	0.830316136868517	0.827262683212224	0.805477279185088	0.927768712439389	0.824464786583431	0.876850073737226	0.588331668440212	0.951419691291433	0.901978344406753	0.896020533926652	0.851634718875964	0.859895442776381	0.814188430354216	0.849642103048935	0.890687929857409	0.803145604112929	0.408303892796089	0.881738301203463	0.641479920775966	0.774749750537072	0.821762661134394	0.844071435706373	0.923950206313134	0.93660786063742	0.737166874575012	0.946280519808459	0.447071958927787	0.316481209101987	0.677819249865657	0.777166319107751	0.88145148006229	0.670030125602186	0.638339096145461	0.882756741110227	0.918672556195	0.945724113128258	0.8539555499354	0.901924232341363	0.888391037060698	0.596829168888918	0.690428726714583	0.858578200886875	0.901938442993899	0.00509587500715174	0.429049065433414	0.0304193783968677	0.628919967047944	0.870242265001512	0.883980878202327	0.894359972256975	0.787100252990711	0.939947179261274	0.306863070688459	0.844287880151058	0.896259704642971	0.553844230320696	0.775242212126426	0.939796284116865	0.908470898327433	0.874348694533043	0.719369788057758	0.917318149359522	0.756707410237424	0.866262724167307	0.607153061228246	0.445040050705082	0.83265019451616	0.923377827343909	0.684233067384698	0.785726163075959	0.743954674989766	0.863146180962845	0.893280999241598	0.922285702914399	0.847990363202947	0.768344738947548	0.429345121656927	0.857770446024235	0.885781319415338	0.881552923583012	0.912253395561864	0.749787664704471	0.828338397883246	0.328380412108139	0.872075010465932	0.722740384663485	0.944774325597564	0.784387386361872	0.211550749573624	-0.162819068175066	0.580235356271814	0.209470902819912	0.209230086362491
LRP1	0.95639459133757	0.943816862737726	0.278203380258322	0.957473181218626	0.913549382875136	0.915339716771972	0.956522975999856	0.90129359004109	0.943095848177667	0.941922946841305	0.940271497063735	0.936798987748863	1	0.979802998074422	0.929592623357456	0.93344515928874	0.865350587203699	0.919921441857412	0.890703977709919	0.887454577867559	0.911843038150851	0.917023607187081	0.935263569688757	0.912673682254287	0.925899218578268	0.934497498897109	0.900035805974056	0.9574068438625	0.894472786360268	0.942482080440022	0.743058800552136	0.956231484037024	0.968839762822737	0.932573183992405	0.919537338572926	0.932304907442627	0.916295648928824	0.933275412592262	0.954185144105495	0.916021467042038	0.52752329903941	0.953263362052696	0.796588770551691	0.854866116614588	0.87481572172108	0.918728160074834	0.925400005122233	0.96286995539791	0.858950644823489	0.941754492432642	0.575427561675222	0.507959673592961	0.787903275247321	0.830112352587303	0.938626814185907	0.715944665599145	0.688918256909444	0.934284967521798	0.89222247525774	0.964032437550397	0.920547320505382	0.936165473020422	0.952610984140432	0.712202373251565	0.788555449039322	0.896544967227729	0.930661104929676	0.139389864075142	0.55058353491742	0.248723272312935	0.749471286552081	0.928136264485633	0.930712439576556	0.955029565970339	0.874854016943004	0.913160367511434	0.455984647430056	0.857124242635758	0.913654588091698	0.710956525818535	0.860826936323264	0.969798100593661	0.932722447787931	0.889417851096832	0.849287792448521	0.952240158851975	0.827820975256631	0.913047995155494	0.755097617889139	0.566807443242751	0.86184310107759	0.936536591897053	0.824271758847787	0.870748054115234	0.887186822823567	0.954087972779343	0.890151577178679	0.908820878739552	0.885923639642962	0.835057078657097	0.569064216531167	0.913423759299847	0.925417815211792	0.935412613821622	0.947374203483201	0.863669223886294	0.914630818738334	0.508195193369697	0.883834675589838	0.822118870198419	0.950644155324503	0.865874054589416	0.325990086822925	-0.0874568376142504	0.665225742619413	0.320357330132134	0.305243949112462
NOTCH1	0.961139611294294	0.94526108668737	0.239236145913289	0.966061982672952	0.912764977057808	0.910764527089241	0.965767953730999	0.919300918710505	0.94786616420852	0.946814224060015	0.950167037084428	0.941703567029829	0.979802998074422	1	0.923899899015201	0.945814332662355	0.874556925673337	0.931086893167373	0.892630487081727	0.886638388183673	0.920684027614182	0.895376395557464	0.942467718081182	0.925224856225319	0.926634408431568	0.937759782911128	0.917191067024898	0.967570853135294	0.893564340029062	0.937273530409235	0.717116287954306	0.962413267063265	0.968556209333826	0.936509440574547	0.936318073059591	0.937168143710412	0.922159746880904	0.943544860107892	0.949493033317435	0.902144401920016	0.474117332598293	0.95946326412435	0.802403869884709	0.879760475028537	0.874701522822987	0.937223502351421	0.911679910545926	0.96625959276937	0.867340581471697	0.937647083422518	0.533223531580453	0.494658889312194	0.798114538096653	0.844138947415806	0.937713214638824	0.722869120187629	0.652210319804339	0.930093594072595	0.904905069013473	0.958747347955796	0.940772322326291	0.923222556091504	0.961901343112583	0.710082076719785	0.778321955359261	0.920618377859832	0.936143500065141	0.15167583558534	0.557300160821795	0.265415528684197	0.769647742839843	0.944531267659042	0.939597182502795	0.957335190414399	0.870775014974487	0.930103511059205	0.41934588762526	0.871030929999793	0.92579281978986	0.67431444654082	0.853655210462354	0.969702745785889	0.936069190020929	0.894577021597948	0.831279331012967	0.965102420645766	0.822893424736968	0.914818589561071	0.768494151496903	0.564971806429147	0.87665215125121	0.937440341123406	0.835431266308109	0.892267166659863	0.874714517149025	0.956172248865778	0.90448407393444	0.921563986855795	0.907647367298233	0.847742159481405	0.588429944912314	0.921888863631063	0.927592148521414	0.928121577032948	0.955623286613593	0.856165198164699	0.913001966146916	0.510578842428346	0.902081890995465	0.831313280425824	0.950658966225772	0.886112280682127	0.350322760157547	-0.0580620274412628	0.703537317826905	0.349145492788699	0.328777619084255
C1QBP	0.844189095606839	0.980723219409189	0.0793617750328895	0.852697193114117	0.776655185959834	0.777523666975398	0.87625736625655	0.840547607717209	0.831053232917959	0.938369856475777	0.943965127538048	0.948051454233908	0.929592623357456	0.923899899015201	1	0.910615748104612	0.725550718645682	0.794399208293919	0.728226528618523	0.839642224480825	0.794363306718633	0.823669781659227	0.924966885710716	0.843467319360604	0.808065972071295	0.819350501720252	0.780723034237971	0.896365017367119	0.842361941899075	0.883527909654377	0.604153230859096	0.975306658974063	0.887687522035731	0.886720287343928	0.825833800251051	0.843206036227095	0.802867342896903	0.821283394699731	0.914103099713947	0.846094118135758	0.458989061822572	0.865734355572263	0.662873506106018	0.763004492819547	0.797380617423474	0.840604643248212	0.961760760081393	0.932163248488935	0.739903303866837	0.979279505161182	0.476300244043822	0.298880989978539	0.643799319473374	0.822480930598213	0.887915782540174	0.724757566420287	0.638272436327885	0.87768551975787	0.881873357480692	0.964498526059992	0.831442426631185	0.918001939429163	0.857247034318286	0.542598948808305	0.651845434058073	0.804580513945627	0.918447124527593	-0.00497447607107564	0.411558606741317	0.0735539802928359	0.610979338830735	0.846305437533745	0.895265939886191	0.869129643120287	0.807272334017677	0.937517115453283	0.327051386455155	0.849270379998317	0.888646192312244	0.549092707035902	0.755281060087503	0.945056845918691	0.876252970270074	0.897759162513589	0.735378614245722	0.890105940084696	0.779257023741535	0.881113424809347	0.564540554901693	0.412710117469754	0.804898603297691	0.973687745907029	0.681934851188097	0.778629045498099	0.743233164308072	0.869053708839925	0.925677756675792	0.878911847024518	0.872053023697764	0.727989294539493	0.404339060485495	0.858249100100688	0.910674897666915	0.895905378465003	0.876883555946628	0.761185695234183	0.88262977585914	0.32315941414513	0.83550386857291	0.754126175134041	0.983705311101444	0.74635461248957	0.224345604153776	-0.145082492975908	0.527134906290238	0.23631871241733	0.226844234226407
CHRNA4	0.877096860267213	0.942292088633457	0.167398368664506	0.898214145031139	0.838839728161348	0.857218522107738	0.945571293587079	0.908300982409937	0.889430959062645	0.939883774721047	0.947660147029795	0.945514170154837	0.93344515928874	0.945814332662355	0.910615748104612	1	0.810764393020033	0.859210467848746	0.803470349782809	0.842035650931442	0.867950574943857	0.847300510450641	0.901738574877559	0.918783908611308	0.853279783501882	0.868408976514574	0.838136096079043	0.928984789751172	0.857065491688108	0.898258108344015	0.638435802038456	0.939749617422758	0.917804445967742	0.934545866690866	0.897377807034146	0.871019561462019	0.84934431506299	0.879082013522238	0.882095344108265	0.841867134448894	0.433279001325826	0.89643724489298	0.698738615739376	0.829842826647974	0.840312504716079	0.887546047093029	0.912259980983175	0.943738127870843	0.794486038533572	0.930714270323893	0.446028250573419	0.43679542286207	0.731219756898869	0.818491340800356	0.913098446459188	0.697939073985773	0.644515741595119	0.88220894657394	0.894647878996637	0.940525287179229	0.864542373239654	0.893587897217647	0.917556010088771	0.622305312471144	0.743749968029813	0.867106913825286	0.896737574056552	0.0710896707134799	0.483840340469569	0.162088549516612	0.694306526649632	0.89011518268055	0.886964268491573	0.917506957982896	0.810231087905918	0.93376387249223	0.39996324989448	0.847662276770761	0.914107760307915	0.579225730471754	0.768581762900738	0.94129841747595	0.939645175770231	0.837795802237963	0.740356591074655	0.93091112349848	0.74804991256882	0.849462782949239	0.671840552484039	0.478092804195568	0.854681178113393	0.910553788760347	0.741515188301827	0.811589249219446	0.787329114581794	0.89401305498236	0.883233498829604	0.920641639382416	0.869489045510709	0.814095209517995	0.484681512939872	0.894538213820307	0.891356504616059	0.882152850275925	0.928455388879442	0.840947983367678	0.852501709340156	0.4177078371041	0.9047957725729	0.75367549827311	0.925135833503632	0.795008325626265	0.232623381861947	-0.128135746723103	0.589911426431015	0.246710279096434	0.222892472017154
IL1RAPL1	0.912985764676064	0.735312538797331	0.456528696906267	0.932372410646571	0.917827611012143	0.933278754309825	0.912708911904699	0.880481806601099	0.912590916061708	0.824487815735158	0.808011702508407	0.783722031249879	0.865350587203699	0.874556925673337	0.725550718645682	0.810764393020033	1	0.948492128530162	0.917886072379279	0.821591979192445	0.929559113035957	0.819711651547015	0.84020202405508	0.904328262535273	0.912899264953025	0.904218993593859	0.947523220060371	0.920158223671434	0.827676506951468	0.886409271431822	0.672529966956198	0.801138703251386	0.908507698920259	0.842823122938827	0.897650954013318	0.940526658513406	0.88791273151258	0.916821932205863	0.830194842535274	0.817646615726546	0.49460139301932	0.890304315928059	0.808084806652155	0.894789026501015	0.876490722279617	0.891377387334251	0.727781898635422	0.888075638472578	0.894913015520345	0.764542158273156	0.558035352119819	0.693641552488349	0.909496058204378	0.695545027850965	0.848450810754237	0.622575152745763	0.632074405286594	0.848448462291954	0.824318241517661	0.824443105254216	0.901622462415389	0.806988897883911	0.919734938491087	0.762080809756427	0.805629480127911	0.925846719052774	0.844145544486525	0.350482673651654	0.642408427496487	0.453235362141821	0.861274242788919	0.886835178118305	0.85254458660538	0.92184257468565	0.759504788331574	0.765427877107373	0.500516324091369	0.799107659781179	0.808138983401815	0.725724444370524	0.877828873957605	0.865239610732292	0.860855295662864	0.761043316561035	0.840242443508167	0.892719834910153	0.733409386052587	0.72665989762308	0.849248781978553	0.773202282681453	0.799486218455576	0.746726202646048	0.826715361221171	0.867817482938147	0.847038759537302	0.903382574485807	0.755370693892634	0.864237392499696	0.849125200724532	0.910412725848021	0.753475473706949	0.87466055377431	0.755277289401861	0.823918592072911	0.910934394751231	0.823961310779181	0.773946204209055	0.677915160981284	0.836692735466481	0.827844191602406	0.75835630740105	0.942848692755948	0.426346162068541	0.0535696560981189	0.769445492316366	0.417727768389473	0.392172609367841
IGF1R	0.973842657573568	0.803371547290656	0.485926922591083	0.97237911893533	0.971798394254057	0.962593403189714	0.938727074743182	0.880887164702704	0.961383849771103	0.847584592986814	0.839824506241649	0.823302157430577	0.919921441857412	0.931086893167373	0.794399208293919	0.859210467848746	0.948492128530162	1	0.966456264864161	0.860303183176189	0.968265447150872	0.895718427714301	0.882654572083201	0.909340388888371	0.949818020994442	0.958932269959794	0.978140763593236	0.945160725923724	0.854254648960482	0.935663834103508	0.783302689814327	0.861754431892518	0.951536308592932	0.888777892881931	0.9378632636573	0.958079860526908	0.949371628941708	0.965696492456434	0.903822967272818	0.897062651275894	0.566998148644803	0.958117091800765	0.903759220585619	0.903539872124327	0.876043304004043	0.948874892870813	0.795767304054286	0.924478018750861	0.945688112707027	0.824807983910795	0.644302814470756	0.71083335218098	0.919590629716651	0.791789925118257	0.894030189939834	0.700503394171545	0.68755755722055	0.900728773104974	0.836325479912035	0.879538458277414	0.945167091160067	0.857523938849939	0.948519974742087	0.788911117333933	0.841245833341726	0.927904366287131	0.893703644385832	0.31832839527878	0.654953990426802	0.484851177901551	0.877876892565636	0.931689604247023	0.901837809654303	0.938857062000489	0.855579828022688	0.818580386224204	0.524872887057503	0.789850016173296	0.859295493763734	0.753732993048963	0.883876342018469	0.916976844879537	0.881447609979101	0.818989138395477	0.88641134924658	0.927243689351683	0.802094787690405	0.840126105135414	0.869046614099337	0.727661284732627	0.851845386027517	0.830125787549556	0.906125521780968	0.913815711490579	0.932814005826304	0.95794840768843	0.809279985478751	0.865397385374298	0.87705160087723	0.901368186237362	0.764322356684194	0.934229964258658	0.84568662902934	0.865987941506236	0.933252564881734	0.882494704588637	0.871898894770473	0.693710520340039	0.851970094036662	0.853711038383681	0.836272244157703	0.928510923548332	0.422366499217687	0.0466928851598276	0.791989012092897	0.424111833751003	0.391732604794123
ITGAV	0.953527693606944	0.743037452595143	0.498649351045402	0.958469958915359	0.974506331331503	0.957205164838699	0.901441969102012	0.820193670446382	0.940807918243136	0.793483613878005	0.77829736369096	0.762924720577638	0.890703977709919	0.892630487081727	0.728226528618523	0.803470349782809	0.917886072379279	0.966456264864161	1	0.867202222423284	0.956152435052118	0.857940306705388	0.819582909215499	0.862582771602168	0.943107101402394	0.940256330236056	0.969994492741564	0.903066533197508	0.840485217546862	0.8911569452805	0.789967508527396	0.800011958505261	0.928719238909201	0.859940756095064	0.921200076332295	0.92078528513286	0.946899577493496	0.95950075687183	0.88128048819953	0.872957036556873	0.556124850074681	0.93615233947208	0.896733939674081	0.885310643155816	0.836342584001895	0.924834714027749	0.742628570897479	0.870717923036592	0.935527190686509	0.772590186376083	0.647047403174604	0.711097462603321	0.901870883883574	0.75214516499998	0.875193810183743	0.724448774622319	0.670743707228091	0.862051986478451	0.768533018041049	0.822133239174212	0.916287873533953	0.814633953325068	0.914470310402992	0.781961037960176	0.798776235331541	0.883846804411318	0.836524750921241	0.355712558669565	0.682929005008334	0.53911565912616	0.90310976928866	0.898802994830548	0.844585012864161	0.913820690375396	0.829045101573448	0.74592754397818	0.590156566710774	0.705974401995318	0.806705068645267	0.790283959999976	0.866939017158314	0.875123068941984	0.85234268076326	0.794132300253642	0.885131266023173	0.901257526977073	0.747584819612965	0.819321628297984	0.901132360340272	0.692781657368931	0.814450358225712	0.782001332827401	0.929846037199587	0.908351722272997	0.932595808553317	0.941640705448558	0.776383413988622	0.813421118513585	0.844605254111124	0.865389717640752	0.817121475545873	0.90105330666553	0.80136187365177	0.85203026637074	0.89481766218125	0.864126110250964	0.864246428983575	0.741488377163709	0.794106045761406	0.830331665444421	0.785421341776818	0.895557927672438	0.463126560975318	0.0676528457165146	0.829611195269669	0.448550995066983	0.413823933950203
LRP5	0.868909719462255	0.835110093423606	0.260712541340539	0.898127687142227	0.8658878792642	0.906477967102914	0.880509072169816	0.795962758649864	0.862836010356591	0.870445244684037	0.836047379197677	0.862145319081896	0.887454577867559	0.886638388183673	0.839642224480825	0.842035650931442	0.821591979192445	0.860303183176189	0.867202222423284	1	0.853307148699159	0.822097246024172	0.845731449036825	0.846060225346134	0.867403645005136	0.827979332525308	0.888543361046982	0.90060509917894	0.82601090977817	0.839289442632942	0.668517445446184	0.848257320073843	0.889535546368531	0.870000582067873	0.848745808540158	0.879450805140372	0.891289585206487	0.882910288605179	0.868711419718724	0.799683647013197	0.518960344617489	0.878132628459354	0.662679286926017	0.79994285566691	0.776532391443247	0.868138663859685	0.835141065495153	0.891929840088082	0.781418594037165	0.858832705659252	0.566570105234706	0.480504816487367	0.796829992791516	0.692160099809068	0.856349594016582	0.746471121129967	0.710687479994705	0.878613685623049	0.809587730470412	0.885602289883595	0.837260535717572	0.824520844816762	0.869200139055115	0.633094493864742	0.672108150987317	0.851344019092474	0.828113550631086	0.134552209419526	0.510962637262096	0.270237222141	0.768536363328326	0.83578527171383	0.817351013977753	0.891931623155824	0.797017510882093	0.824686922839444	0.517952092351431	0.697421357702575	0.82792399679103	0.710936916826948	0.818091518394752	0.903391406755156	0.873828066019719	0.845624151571776	0.788684118385832	0.900873561979456	0.67305411843219	0.780651809388885	0.751474989629814	0.530165320987857	0.751745537107297	0.854330181222099	0.752532524930544	0.843827174357253	0.815314305087536	0.873651644484146	0.846972287323344	0.841391618230348	0.892912548186572	0.777053765446348	0.66607312473696	0.856906004181042	0.818096855276596	0.877795109878321	0.871265043207048	0.76880564707633	0.820091771809193	0.507195579642747	0.789910955646608	0.768096421144165	0.860825783167965	0.804630602579658	0.3582110360521	-0.0956246561723155	0.733998835413003	0.327804179224728	0.317914051623075
CD47	0.957895082738624	0.803905859637111	0.409090946312688	0.963331054708541	0.965618568099429	0.938941655590757	0.937407523864492	0.884399202691404	0.952645285568374	0.850430934678494	0.851831172984493	0.814852669793478	0.911843038150851	0.920684027614182	0.794363306718633	0.867950574943857	0.929559113035957	0.968265447150872	0.956152435052118	0.853307148699159	1	0.866975579975888	0.885930854401105	0.923206708306847	0.947699442362467	0.967020224274186	0.970803717505142	0.940522759963927	0.887273264348279	0.925195230289024	0.741296560603655	0.853998972593003	0.960045103666328	0.908992167265118	0.959451296958173	0.947789429739564	0.932254542466289	0.973694150717481	0.911480402032623	0.88230921885248	0.512095269045024	0.946496377616356	0.887956836733268	0.891041394904426	0.907700097416855	0.948282581046991	0.790045613455402	0.91306111723379	0.946951759264125	0.821705009499841	0.586924693669192	0.687670801734654	0.903121582327222	0.812038456344222	0.915358765138465	0.725661681147266	0.64774180483871	0.887522869311549	0.846756809322357	0.881678721934577	0.94576409523626	0.856519984678257	0.92751073615009	0.747943095230821	0.780864430085658	0.924855626877425	0.893367253955421	0.330739962313926	0.631268354955059	0.501644869814903	0.889129059244894	0.911046486026126	0.908100557038487	0.940033423837701	0.826956201099156	0.796738391051297	0.523010818704468	0.788017588175442	0.847116298415751	0.740616971568124	0.891955118643939	0.926591598776302	0.890806081700328	0.798569195032227	0.874810521587382	0.933963584582156	0.794058384569714	0.836662411401351	0.864984646317554	0.655441364778551	0.898035581572145	0.834083937646957	0.924409976987926	0.937369284663049	0.901838773944731	0.972816571834668	0.83035270709648	0.878939729184928	0.873897120669707	0.91822857198737	0.738580958040695	0.927959436397327	0.828528891995026	0.885303585077239	0.940838355951526	0.88197654322946	0.896751789955584	0.723403200411138	0.87968042910989	0.819846711732343	0.835520296970756	0.912041847910882	0.450958347684725	0.0637580045588298	0.745434801999466	0.452616562983102	0.417112719526928
KLRC2	0.90630104695556	0.824111934033877	0.510111806103769	0.879065141000692	0.881876485105491	0.904734850009896	0.86261703393121	0.785003083786648	0.866229499740516	0.79069931290649	0.787874698115835	0.821267871638118	0.917023607187081	0.895376395557464	0.823669781659227	0.847300510450641	0.819711651547015	0.895718427714301	0.857940306705388	0.822097246024172	0.866975579975888	1	0.866155785684825	0.785262020220422	0.820332367307325	0.855649362964171	0.876244686147372	0.870504293113744	0.817265196524959	0.894570886302531	0.876572630829508	0.859986315476353	0.86662673521739	0.881285468230831	0.81422799999466	0.85789639910105	0.864480290708283	0.848214410847171	0.905222121838827	0.919665708879483	0.716212627122505	0.885773864472312	0.788513132507236	0.817354597710463	0.738485356463973	0.852568048459292	0.873352676728587	0.898077428507087	0.821258658704626	0.861786790927462	0.698222229949012	0.679631325660628	0.806909477928795	0.784871315145617	0.855573034999091	0.648987183477265	0.814479162132748	0.925063039498307	0.765759728831426	0.906443844332155	0.815605703235856	0.806558006291255	0.88155507202191	0.787199649840915	0.841248979716008	0.797231941814125	0.846018598297974	0.164891532056295	0.658891047996675	0.324449710779858	0.685863293464816	0.895825706770901	0.874505167597523	0.882295547944025	0.914126468531577	0.826142010246424	0.550154028823534	0.740666444251566	0.836121824189872	0.735003152340142	0.777677271930015	0.883368623141002	0.82258960144965	0.82652933459057	0.801698921457064	0.843293609699264	0.766991009539946	0.797310710776157	0.706294713848625	0.618279236651185	0.798217716874495	0.877565113194377	0.774258546344756	0.807538343761482	0.907846971620106	0.881755079202025	0.744872488364664	0.756865690438931	0.81843018436755	0.726182582494409	0.6304046498905	0.843735725322937	0.853405725555756	0.803746939751465	0.825355318888606	0.877338656248779	0.81932401618721	0.500096713816477	0.747970456624723	0.770784411429181	0.876900123990303	0.783681445911546	0.289464173453698	-0.120432034366995	0.622124721233594	0.295773562949777	0.276258373135662
