""	NCL	CD3D	CXCR4	CD3G	RPSA	TIGIT	GPR171	CLEC2D	CD2	CD74	CD69	HMMR	TRAF2	CD63	IL2RG	PDCD1	ACTR2	PTPRC	LRP10	ADCY7	CD47	CD247	S1PR4	ITGA4	ITGB2	SELL	KCNN4	ITGB1	TNFRSF14	FAS	RACK1	TSPAN14	SIRPG	SPN	CD44	TSPAN5	NOTCH1	CD96	CCR4	TRADD	ITGA6	SLC16A1	CD6	IFITM1	PILRB	CD4	CXCR3	ATP5F1B	S1PR1	LDLR	IL2RA	MCFD2	CXCR6	TNFRSF1B	PLXNA3	TMEM67	DIP2A	CD226	STX4	MET	PTPRA	PTGER4	JMJD6	ITGAV	TNFRSF25	PLSCR1	APP	LAMP1	LY96	F2R	NRP2	CAV1	HAVCR2	ITGAL	SORT1	APLP2	SMAP1	CANX	CD81	TFRC	SIGIRR	LRP1	GPNMB	CD82	ALOX5	RAMP1	PTPRZ1	C1QBP	LPP	CD9	RIPK1	TNFRSF1A	CD68
PILRB	0.681316973270037	-0.106694507311929	-0.134307339980837	-0.0398900300252003	0.711570576149805	-0.237641891561929	-0.277780027335156	-0.111206167271385	-0.333887745865426	0.551483944687288	-0.375909978919461	0.63466783840267	0.645897216920053	0.714243612924865	-0.106441288170846	-0.24489804204834	0.645790886304073	0.352668997526945	0.608253425990035	0.502224014207863	0.677581517992576	-0.0983925754861777	0.354285498337108	0.456628603222767	0.525040892583073	0.167616098528964	0.639119030226162	0.609699017914454	6.42588334591874e-05	0.493484180180257	0.810904322076375	0.0287402846768304	-0.325522558156103	-0.0713587115317978	0.400722222136709	0.53588622904412	0.649562474617756	-0.338881262578756	0.0126056352003213	0.453566475865733	0.800813962383107	0.834353514992466	0.216663355410915	0.550592971810414	1	0.510030822929734	0.164364872760168	0.729188592308811	0.224189771281083	0.559038324571132	-0.373830643241177	0.919717792526929	-0.288211438564154	-0.110648014881967	0.593596313393241	0.803475759043755	0.687519139047809	0.0247900358907488	0.583099220895264	0.504893829587414	0.802741177340282	0.404351531375704	0.500819583573021	0.682388068889224	-0.00322301221434923	0.417034607859067	0.798822782318188	0.489054812530662	0.555207534998515	0.535655821531783	0.739003616756442	0.695997594663326	0.527726466304177	-0.152094763350925	0.71076121410706	0.670035315024189	0.899920574386729	0.816297983644721	0.665284502266253	0.616837679653252	0.627583843703574	0.574845139551729	0.0226119898449125	0.456456516562745	0.4417688474657	0.279057775137924	0.333723653336161	0.708096947811683	0.681800160035669	0.680539770572826	0.872681393227091	0.73963789055703	0.251148063927956
CD4	0.947664364204635	0.119141703931285	0.0275523536516677	0.26486968330833	0.915087643998826	-0.117845191019474	-0.258620556572513	-0.0232948493022483	-0.101134048753968	0.633747623020804	-0.156478717407915	0.937716216002592	0.794582788398818	0.474911181475858	0.081587655172495	-0.0212937649368111	0.931474948356229	0.782160838667673	0.465723202563446	0.897699514684995	0.90407303757502	0.0466155153846298	0.517929598143824	0.711334802079315	0.965643290377603	0.343205940860772	0.951892823618357	0.916983468190683	0.575305597306877	0.227337191860914	0.867759916747358	0.597120061451308	-0.128444138600229	0.148974823727262	0.707862438530466	0.329874789897691	0.449125540649822	-0.0533336750753307	0.0934367135919391	0.731950070028731	0.66751398418111	0.337002868097976	0.242568488488665	0.779835601956896	0.510030822929734	1	0.242749416891305	0.895677359930705	0.495011282261321	0.467326953894969	-0.177356933384193	0.565780402455782	-0.211481938969232	0.314665631098459	0.291238837058263	0.529240961994516	0.773791532834074	0.0622031262657719	0.860058033819032	-0.286887669009717	0.450281612640887	0.695388668103404	0.691064782989022	0.910083102784296	0.231684653292907	0.697137090426118	0.630454220008869	0.688157095637083	0.612556658813102	0.752490213291701	0.786270714080147	0.302346047415529	0.71964996344498	0.165568084338169	0.545707421496554	0.730125756359374	0.72711384525554	0.665695520439287	0.881566414809852	0.718581803802715	0.81477164276264	0.447231912945164	0.256563677040831	0.822909859599619	0.713905227492878	-0.111442240973599	-0.141776290523823	0.923811003976894	0.556653624299942	0.00622108238933671	0.730205825588668	0.518988031589969	0.668017227242707
CXCR3	0.242925550090762	0.939341815007511	0.884141581148906	0.918993953513077	0.333379110241435	0.734417199085218	0.329419594888257	0.830944857277325	0.727278673221195	0.606520169022568	0.630909161116221	0.346758720650945	0.601733184683023	-0.0408741961894383	0.910733790281517	0.864480149055706	0.254506121652473	0.748873043068491	0.509683077091567	0.174126344618674	0.424432022706093	0.901244795966853	0.906808663243396	0.776534384020389	0.200906668569637	0.824164931094796	0.205818583406472	0.168914947291206	0.435855695433522	0.555981796273853	0.204132379888436	0.647201089007934	0.672284018936709	0.932626004100998	-0.11007038353729	0.561154219912312	0.456244841195191	0.750020112739979	0.806862617640675	0.691569085668889	0.253209605643422	-0.259976615783918	0.937656107098687	0.268393001346027	0.164364872760168	0.242749416891305	1	0.256928371588678	0.417298768186214	0.605082172874133	0.481927631819312	-0.0358056965756244	0.506647990415133	0.849544199954276	0.0323599050924602	-0.179964918121078	0.445504666998552	0.564850149266214	0.0647556757494496	-0.417040328184058	-0.011876747237938	0.661339771932187	0.483930125116165	0.0508222992869622	0.827310950421518	0.02904550577616	-0.100386217171765	-0.190902512861558	-0.200523723579371	0.450826827031874	-0.149013904822593	-0.264457983194916	0.593340206531623	0.777213243864018	0.0862738751509807	-0.176169410126051	0.211856987261786	-0.202802337233906	0.06505651776141	-0.0457234239695273	0.39792552851785	-0.380253401381277	-0.510940215623313	-0.211233555484722	-0.150743959010869	0.0370310336936664	0.0263378041852673	0.236701322310008	0.0749725382498999	-0.168638589134686	0.158468620324748	-0.0168004627008966	-0.295018002221974
ATP5F1B	0.977312825507383	0.0523399591741169	-0.0500530287835091	0.181670096360944	0.987777768453538	-0.2225711279585	-0.30700962477943	-0.0865140986267352	-0.236675848722681	0.69708251520196	-0.312420725132304	0.959411335047421	0.859367885847856	0.746164561506666	0.0178695778465223	-0.0870208390854167	0.944674117808738	0.692594839360221	0.617128609653957	0.749481411648413	0.95508636863455	-0.00788301702158338	0.569381068414381	0.730508227805073	0.881985551792681	0.329875128700751	0.955465149923849	0.912169479530558	0.282067787503655	0.29650290907937	0.973574468413012	0.375632407271025	-0.248463517616956	0.09604150464093	0.622416150228063	0.570496623701322	0.655600605925371	-0.181812764851348	0.00540841508375996	0.701391978934125	0.868693983426297	0.511334072852809	0.327144876298234	0.808657631457341	0.729188592308811	0.895677359930705	0.256928371588678	1	0.379649779163116	0.642891311154561	-0.415293135931203	0.756473521746467	-0.351573323394766	0.138882225345667	0.375432651279907	0.73893020664913	0.817859977414758	-0.00350115041587488	0.840574412710688	-0.027676630428872	0.727170567083547	0.631896467869366	0.68408150306307	0.959449345380766	0.205711887685613	0.632777573561195	0.835283721279268	0.655893065499624	0.600137835530923	0.785989563117595	0.871410414797147	0.450034450489829	0.729410692670751	0.0614141152681037	0.773140644978986	0.814518824832556	0.865472975051955	0.786088386375104	0.904114754917369	0.746356629923357	0.829318842244204	0.573117184337887	0.0371948256747598	0.713535680329601	0.629997801850752	0.216091814312782	0.183715204540297	0.993891896013469	0.666309541456327	0.36679883538928	0.909964748851704	0.769936456587812	0.493005512186771
S1PR1	0.389388935193993	0.341864044234485	0.212580401229705	0.274184776641815	0.452797313435271	0.0558352956793358	0.051744292068471	0.178661095815218	0.104510040156685	0.482837809032204	0.145284418502057	0.386298261210596	0.553648920203353	0.191891457660775	0.258932201747215	0.200207152681962	0.463675459748046	0.501836666405051	0.405942619595775	0.484735637948078	0.512532668705089	0.25224966265419	0.488241846451842	0.584862557376568	0.462467431493791	0.486704818053785	0.401633584981839	0.453800422032174	0.541892892432367	0.0346255886807866	0.409302013265737	0.437853572161093	-0.0659031860614155	0.408060076887451	0.416710877849298	0.293234586864132	0.354347350483678	0.109942486805197	0.606852431951727	0.517988739175503	0.333907477537071	0.0226078443648788	0.41942323216806	0.425288321473163	0.224189771281083	0.495011282261321	0.417298768186214	0.379649779163116	1	0.299315026548898	0.290862268252738	0.247670042955711	-0.0852686481790859	0.517147750100235	0.214179086547815	0.113995499564122	0.318247586702273	0.304497935533159	0.438218483448074	-0.297687742838616	0.155912627069071	0.498262246908378	0.336219061513783	0.365597125475617	0.293298117458049	0.461456382627078	0.254646413218436	0.387175939677351	0.358210409111958	0.507958988803322	0.29727495548842	0.0545432134296697	0.487706687435352	0.0856048889957728	0.274743943134588	0.297728640191974	0.28305458850268	0.245329665326916	0.431304250195632	0.403791178091973	0.479944152899215	0.215761332697873	0.157979774474043	0.325041778250302	0.329586205051609	-0.0508359897113997	-0.0706793018014118	0.396384718789757	0.347254373691914	-0.056432234266498	0.301622535444155	0.233642087486915	0.330632867360945
LDLR	0.553429091080385	0.434183971459476	0.378560157902961	0.500099402339692	0.656084315005687	0.1777152596986	-0.097000960430832	0.363719938942567	0.167374130126364	0.723192810963749	0.0508922936489659	0.58779074015431	0.70474326831125	0.647297026917835	0.441637939394033	0.390737577534288	0.609714042305959	0.637729231129866	0.857168472857141	0.367204820945308	0.708362193144275	0.394045007031441	0.705984014117472	0.730435803450789	0.505900907412389	0.46558863588633	0.483864120977658	0.582646033591741	0.383181917252277	0.549420551233231	0.637265200504292	0.498995187173862	0.199394932451785	0.495141467889425	0.378331159297996	0.838002672952796	0.878268702680274	0.232085805831084	0.338474611578131	0.694124260390331	0.7534143176099	0.196274716076146	0.668566073314505	0.610022677834292	0.559038324571132	0.467326953894969	0.605082172874133	0.642891311154561	0.299315026548898	1	-0.125656192064715	0.559450495433728	-0.052161262794519	0.420864706683331	0.589738860744687	0.439894068518744	0.652897770136638	0.396246778477737	0.613247094526958	-0.0809005883300027	0.634849260578215	0.73294064569003	0.616397091963457	0.551095570930842	0.526976293603246	0.459495225104026	0.588655516170085	0.396347413459523	0.336098690138798	0.69025048910941	0.471621873896411	0.189576598250977	0.730081774184436	0.430710953120642	0.704300303708852	0.503648989091115	0.656560356257728	0.436998588959123	0.607908238022626	0.463657841522007	0.631512485267177	0.422178622135149	-0.186039359004462	0.265282372097807	0.265675501033103	0.505056816500218	0.507863269278413	0.575424725963156	0.642376929577743	0.438603657104864	0.653529428892435	0.68201906236776	0.105133407631368
IL2RA	-0.332083384688378	0.650269392701775	0.690309710753559	0.571500590811451	-0.339593239700426	0.808015487727874	0.562743046920584	0.701787854111511	0.770495705334287	-0.0808894458810125	0.806247491048646	-0.276487565978109	-0.146515177990253	-0.607670656824975	0.655004198598054	0.591053092612784	-0.348893770278766	0.246381960570292	-0.0299804458036548	-0.0148964741405617	-0.259659051713662	0.708018873243862	0.191436128573885	0.0798062662702506	-0.245174900362867	0.375433242135624	-0.327211245413217	-0.277677923833978	0.46343207896964	0.144865377848391	-0.447294039893512	0.460703141503572	0.714609176272377	0.543119445763976	-0.36032446145772	-0.064501327360228	-0.286850346024027	0.692888691545163	0.713606718717535	0.182636130659483	-0.344058462749336	-0.546739831161654	0.281602674999239	-0.178397371043616	-0.373830643241177	-0.177356933384193	0.481927631819312	-0.415293135931203	0.290862268252738	-0.125656192064715	1	-0.576801381080192	0.832885416053184	0.689968304716492	-0.31227619039656	-0.583307888332267	-0.12387351028204	0.354779529429028	-0.309082678514458	-0.535188148464527	-0.499810786731156	0.140510308614498	-0.0977594992975959	-0.452930239145681	0.476385868592912	-0.280417265174547	-0.611430264148407	-0.422134106126929	-0.467960245476277	-0.0633176533720155	-0.575733863178704	-0.506706139793495	-0.0423180869111121	0.518864740123131	-0.455439870027615	-0.573203798551721	-0.393648981063942	-0.652732701371629	-0.410509366796161	-0.502083060475715	-0.0776188826365397	-0.631770001008116	-0.145943672277974	-0.265353641165651	-0.35621328515071	-0.317580245514846	-0.270794433753411	-0.390983327766007	-0.302869068667216	-0.58540324074011	-0.478617820850421	-0.628640378935972	-0.308998138473068
MCFD2	0.708583044048105	-0.288868756273446	-0.333967571866609	-0.20373589958799	0.72514258576606	-0.464145158264359	-0.436838719335979	-0.30168567471711	-0.494446055828087	0.483775844892822	-0.542099056646273	0.642368784202634	0.579330580812967	0.79754087623856	-0.292283281343527	-0.373126686779206	0.693098210827523	0.273299298404222	0.587441988264828	0.496141202845469	0.673648509740076	-0.310377469609378	0.198549032959061	0.358613613645357	0.592159949572481	-0.0088837133736693	0.673772112366983	0.707202434781139	0.0488944307057519	0.389231645043052	0.853161728278271	-0.00233401590269394	-0.481254717987317	-0.221673754147054	0.554365019057526	0.488343120981032	0.65379070015474	-0.467582590180655	-0.202211305382241	0.401812967279708	0.817037050878196	0.880096096035397	0.0359973278270361	0.616083096756491	0.919717792526929	0.565780402455782	-0.0358056965756244	0.756473521746467	0.247670042955711	0.559450495433728	-0.576801381080192	1	-0.545876518288357	-0.228202941721768	0.722133648695852	0.878483546626929	0.671698201761762	-0.0625091898041437	0.730351077090636	0.547934338869062	0.858595935013082	0.359330423599332	0.515919800799634	0.780626201405424	-0.10899006960375	0.522072068452328	0.909231833213765	0.649809364390827	0.681964524690713	0.595148819051142	0.872968606885483	0.809508326906543	0.48388216323403	-0.243025667904425	0.78682372404003	0.814108403097107	0.907717084582097	0.942447266703066	0.771113525038743	0.767966759678343	0.598577025752931	0.789133186670515	0.188281140213732	0.598821290907028	0.540681750160125	0.298218579319209	0.35298740472471	0.732748904485589	0.791362835876987	0.735439073852548	0.90767485802254	0.849280463724782	0.412859445393898
CXCR6	-0.27789260602192	0.671068342720289	0.784747963319592	0.638778237240107	-0.289723364411938	0.890970387493252	0.739365395159879	0.81294710558679	0.825028367016894	-0.0859082548577265	0.864424915681223	-0.215584443610951	-0.141029004324232	-0.583448609383175	0.723506363525695	0.628643463994166	-0.355958565385574	0.280250821234544	-0.00556150791828191	-0.11077393056541	-0.252009975834332	0.756178480154801	0.225827975479384	0.0789652482295723	-0.296520235021902	0.443507802882168	-0.290698027528626	-0.246932107836031	0.249517693730462	0.400349232018964	-0.395614188032792	0.460283371480785	0.836714384684396	0.534875014786102	-0.559789631477801	0.0477799698672131	-0.302341168131011	0.787203169555794	0.476363036378344	0.283544433735664	-0.249313790009687	-0.461458410023663	0.296992674861878	-0.0799816119644475	-0.288211438564154	-0.211481938969232	0.506647990415133	-0.351573323394766	-0.0852686481790859	-0.052161262794519	0.832885416053184	-0.545876518288357	1	0.585888780304263	-0.357074997709857	-0.527564685538453	0.0407219908068295	0.218701898475738	-0.380085259479744	-0.430513435584963	-0.401866884212219	0.140168744161482	-0.0519870262464491	-0.434251650765096	0.560052360945771	-0.436672176535655	-0.564994735376013	-0.634945719138879	-0.651115773175986	-0.0160295812401808	-0.596245615897579	-0.395217470461669	-0.0281836012307761	0.623140888735889	-0.412786084169763	-0.639964378991479	-0.285177770953122	-0.674772742750127	-0.466355376770476	-0.591438087641327	-0.0484721077540126	-0.740485828467353	-0.453594532769543	-0.346646827009467	-0.473478882436345	-0.279480525034106	-0.213823712776748	-0.33957132470608	-0.262958854385376	-0.509605065318855	-0.37586103123361	-0.61188015499647	-0.535179558456231
TNFRSF1B	0.183804902027084	0.908076644811504	0.866486395834507	0.91652557785669	0.222721539865783	0.798860396187052	0.346424114379591	0.780654160754414	0.795608649725482	0.447716480098758	0.748678746963679	0.266065075403629	0.446492410239127	-0.215864887534745	0.908217465019839	0.844323168653848	0.203706138249405	0.744396570398156	0.423605017449712	0.287273369501881	0.329200325374809	0.844095936837803	0.741328151962443	0.652286232029657	0.236040830046109	0.762341347189378	0.15913477616485	0.202682889128119	0.696103108943674	0.382821355335693	0.0693600116924719	0.852654199226627	0.734667201026543	0.900826493388084	-0.0219454159364718	0.394157267884029	0.257789508985582	0.814882621779967	0.796172123139215	0.680446254720003	0.0955166274852874	-0.46908218005654	0.705930694601029	0.244570080549181	-0.110648014881967	0.314665631098459	0.849544199954276	0.138882225345667	0.517147750100235	0.420864706683331	0.689968304716492	-0.228202941721768	0.585888780304263	1	-0.0664873381576273	-0.344418109778775	0.342557140000514	0.584868941114777	0.138052824078297	-0.676066753292684	-0.199082393230265	0.638560110144368	0.36217779948281	0.0179304040159617	0.750161365955744	0.0766991465153945	-0.235762178098101	-0.111196160263894	-0.203237540082541	0.436292514761859	-0.204697816847719	-0.396624641468607	0.503988630699828	0.814700693798779	-0.0194722955574728	-0.18739389334921	0.0684983005640472	-0.311550802608684	0.0452355847438988	-0.0655381368738527	0.306347561855136	-0.388037091512226	-0.27198005342395	-0.00791805174439874	-0.0910345770207218	-0.125103248347596	-0.108001749643345	0.139817316370311	0.0527221874183155	-0.418385053263322	-0.0272383590478261	-0.177905125291095	-0.127734271381104
PLXNA3	0.344250132739556	-0.1799360337329	-0.11426875866193	-0.133353453078432	0.367956898579578	-0.312966590121208	-0.378512994000538	-0.0791863838779852	-0.288162507310665	0.474589912361879	-0.353737568073487	0.323992835238933	0.295367376585057	0.483588025439433	-0.154429929700791	-0.15559384044887	0.442287250692109	0.200780078827631	0.493609967056191	0.382540743135694	0.385593330532349	-0.167918094004556	0.103352318375318	0.216005816435882	0.41256902640226	-0.0652813862109294	0.314541648408936	0.454879919890791	0.324553110610436	0.332867654964413	0.497922681269794	0.169849974846403	-0.267654599475919	-0.076048095405528	0.557083858421131	0.307654950044498	0.514401261791655	-0.26170698685416	-0.0422098192505769	0.268910809170397	0.555990775812775	0.555353067559679	0.0866930188894116	0.421257595249915	0.593596313393241	0.291238837058263	0.0323599050924602	0.375432651279907	0.214179086547815	0.589738860744687	-0.31227619039656	0.722133648695852	-0.357074997709857	-0.0664873381576273	1	0.592260222832035	0.466678133693405	0.26894898311017	0.634990682860265	0.336528096659261	0.563732506320142	0.50084176173347	0.498837920217212	0.458331278888561	0.0489795112401047	0.55338092688346	0.618035343230453	0.576316231210976	0.586517198800693	0.419638145182312	0.589960906415485	0.562768592981344	0.489976743491174	-0.0695585803098854	0.509868667494984	0.593439152698606	0.65031555153729	0.653508087213693	0.583512719825294	0.715136074665404	0.506486134166834	0.673455293280775	0.350659165874406	0.374915121124181	0.508610989805223	0.165287398770531	0.26546401574785	0.329742009786906	0.720285781919166	0.454267466858517	0.608031598827714	0.617711132545489	0.385464529652165
TMEM67	0.687140757838635	-0.391782960239361	-0.390503082088879	-0.301990941660935	0.669942427451076	-0.497398417967661	-0.339343122357468	-0.358936794335879	-0.520170806271306	0.382990968739981	-0.538399316321707	0.622417576132028	0.413457016388211	0.802086239323765	-0.393671335973347	-0.469869069653618	0.602102495750268	0.212490781019071	0.494185134784821	0.459100017282148	0.577836021049802	-0.375797424302309	0.0485002438009049	0.208450475748451	0.534221602897877	-0.120145177935398	0.659572758553329	0.69022182492347	0.0177871386670525	0.216483776084532	0.770922616441295	-0.0934494230356178	-0.51842827300185	-0.357998529838131	0.453262759369911	0.442410223922172	0.478836213609084	-0.510633922739097	-0.300388287155003	0.296604005919808	0.825775875292506	0.79953412428423	-0.127169972718743	0.607407768254429	0.803475759043755	0.529240961994516	-0.179964918121078	0.73893020664913	0.113995499564122	0.439894068518744	-0.583307888332267	0.878483546626929	-0.527564685538453	-0.344418109778775	0.592260222832035	1	0.612270772509386	-0.134091256402602	0.717913937579656	0.480070113338544	0.890063022992185	0.291232829211417	0.468811915889201	0.785315821219619	-0.0987618808124904	0.418639533235146	0.899983123767978	0.619586325061326	0.549771223717215	0.557969572236168	0.896056048681257	0.74512505341986	0.380545841234978	-0.321522312302587	0.812421344664055	0.78541121942823	0.784420978793732	0.850163629490873	0.734666613480134	0.701183105395844	0.585723172563832	0.756746887958017	0.167553870344762	0.604232797180639	0.463676762904435	0.376340880154474	0.434954489913494	0.709588094430196	0.711704622773424	0.689444056841139	0.890471228381447	0.82230333461693	0.360853781932399
DIP2A	0.847712200548143	0.30272282914182	0.294101104651539	0.415131168408506	0.833609231782731	0.129201660649991	0.0200413162394625	0.324049047485031	0.144686770339239	0.633878731007048	0.0642396394069322	0.849839489365805	0.721600150246808	0.45685592748841	0.297787086421685	0.190963427027797	0.748438055869283	0.815164368293872	0.644384004945574	0.636453012831342	0.774101494010131	0.304515556051553	0.564972631559976	0.668530724596763	0.718988529283935	0.433099506756472	0.815214675086411	0.862759042086433	0.443761532623195	0.678922761955713	0.833607822925361	0.562471171606413	0.139126148188234	0.283813270561325	0.318343724214005	0.615816701815874	0.484830060483265	0.191085956551186	0.0852219170099663	0.882303843740625	0.829417679045342	0.52048679822278	0.362221139260778	0.880538080867598	0.687519139047809	0.773791532834074	0.445504666998552	0.817859977414758	0.318247586702273	0.652897770136638	-0.12387351028204	0.671698201761762	0.0407219908068295	0.342557140000514	0.466678133693405	0.612270772509386	1	0.0646274505480591	0.749137919819998	0.015282083996116	0.646970196939327	0.703179231248495	0.773397565052131	0.785426276250712	0.541892990439396	0.375203992395122	0.65123347143321	0.3167919848273	0.278751767022375	0.920386924126658	0.673424259323614	0.569458177658815	0.703536959234576	0.386702088661673	0.604822885715126	0.528917532092319	0.853646350730624	0.568778857698894	0.690034189533647	0.590778868423147	0.854085345811998	0.305064595045709	-0.193623694891853	0.571665637803958	0.365968018337795	0.00480094522436497	0.0804095783650538	0.813034996154579	0.720679487424752	0.23752600066327	0.852749384350245	0.527718214857909	0.186885622648077
CD226	-0.0604573743341722	0.476336017506248	0.562358974768117	0.467778394511809	0.0773715137465988	0.416088490698752	0.13943608923251	0.363329165059064	0.306352892098188	0.6294736251952	0.404049354257114	-0.00874008369973762	0.308503778909808	0.0308131288672068	0.56236717735621	0.434151841116203	0.113244550149618	0.324189659783282	0.497611715613107	0.158638102231277	0.205005465542928	0.379348112214734	0.51884914719425	0.444497582298383	0.0662964577861422	0.626923150208445	-0.114787221770358	-0.00774576800207294	0.488178355078209	0.13610185191185	0.00247028340335925	0.447720082535911	0.280297222803391	0.700413334666698	0.102219620931769	0.32638247076113	0.434737572988371	0.337829292838004	0.683813542783211	0.275546718353005	0.0814456361876569	-0.366011194512744	0.534506118635748	0.0041410844022921	0.0247900358907488	0.0622031262657719	0.564850149266214	-0.00350115041587488	0.304497935533159	0.396246778477737	0.354779529429028	-0.0625091898041437	0.218701898475738	0.584868941114777	0.26894898311017	-0.134091256402602	0.0646274505480591	1	0.0915124104418802	-0.3447496343519	-0.0713992095186092	0.643073671758871	0.111778802329191	-0.0977220327478187	0.32254495566293	0.305689581600616	-0.107188817224185	0.121120494340976	0.13076902933173	0.0535405203503849	-0.141261948710585	-0.335008962728849	0.59791648459229	0.308881743066964	0.152285869550047	-0.0367977670565268	0.0524014484409073	-0.13558746716252	0.0695812336567241	0.162173022339061	0.157541660153516	-0.0750890719622039	-0.0220894303437955	-0.211284767925504	0.0457109051475867	0.197046142835858	0.209228417846302	-0.0441739497222374	0.150801261764888	-0.092855940079963	0.00991458975411023	0.0852695389841365	-0.00873524771928063
STX4	0.846999874398479	-0.0919512610298982	-0.128357895576438	0.0387087238334363	0.835971378171569	-0.299588964171214	-0.359296223252152	-0.148186026442755	-0.276059062374162	0.619791456861927	-0.321187562906444	0.808824445154656	0.638256079778205	0.6819871327928	-0.0977637490262854	-0.180387342225755	0.875790249934808	0.604858637132584	0.611299966035499	0.818176595103331	0.81216531686788	-0.130819877024372	0.31387417525492	0.537166364604096	0.8876832235665	0.12835762653156	0.827369931479289	0.934055480831171	0.558596225082286	0.186859433554196	0.862388890294709	0.472522913958284	-0.279636379867668	-0.0176268581467016	0.789186628661645	0.447450525942003	0.550992839958335	-0.230732756395935	-0.0475400691660442	0.624261297511592	0.812804765791773	0.453759132114164	0.0937561712417997	0.825123526615742	0.583099220895264	0.860058033819032	0.0647556757494496	0.840574412710688	0.438218483448074	0.613247094526958	-0.309082678514458	0.730351077090636	-0.380085259479744	0.138052824078297	0.634990682860265	0.717913937579656	0.749137919819998	0.0915124104418802	1	-0.0952057232822212	0.69800761998244	0.672992214106931	0.617098786382256	0.930739622698094	0.153723524629217	0.783946333700339	0.831035966524009	0.815124664637805	0.723000239689193	0.775636000291463	0.902741936178721	0.474072099602297	0.694345740507039	0.0117607570961796	0.739230796073932	0.893794482771874	0.799672341580471	0.793163004772974	0.952286671885954	0.866617768727554	0.831450762130581	0.755221006537116	0.359486840534382	0.86848857044112	0.758915392905336	0.153674398547216	0.175282563515314	0.830490717007342	0.812101528996209	0.290843389676182	0.827110712663458	0.756174107689516	0.68858307693625
MET	-0.0826348466961976	-0.534055370964396	-0.510809905911869	-0.557348694910458	-0.0945593466876656	-0.454196701642005	-0.23437843197098	-0.40437232764057	-0.476875611756674	-0.262555328288893	-0.477633029437545	-0.156949850976181	-0.198134171011476	0.296070170169438	-0.520003781061798	-0.492079003795856	-0.178196439988231	-0.494046226210989	-0.0065847822492074	-0.339575230911611	-0.190380384886695	-0.486939547945538	-0.416706027637192	-0.418330086519245	-0.285898364119767	-0.454673756646109	-0.102161947979177	-0.110497179435732	-0.578178873010288	0.225592003251203	0.097641405394537	-0.67741405303759	-0.441668826105792	-0.545154373543259	-0.168943589137404	0.0412214586531226	0.0830500444564395	-0.501748177374046	-0.48976870417264	-0.316390510905467	0.159116604512268	0.776474306976779	-0.394322238345243	-0.111179748358577	0.504893829587414	-0.286887669009717	-0.417040328184058	-0.027676630428872	-0.297687742838616	-0.0809005883300027	-0.535188148464527	0.547934338869062	-0.430513435584963	-0.676066753292684	0.336528096659261	0.480070113338544	0.015282083996116	-0.3447496343519	-0.0952057232822212	1	0.427145867450536	-0.447815992434244	-0.0888696113319456	-0.00431164912576068	-0.43852051246275	-0.257547491722463	0.326573346361169	-0.0269365630846733	0.0828734089059129	-0.0984297126545097	0.224862903439801	0.714937488063538	-0.327409364542253	-0.469727060475493	0.22216866045175	0.124266803283375	0.26775707054775	0.411426549999564	-0.0677111313733441	0.082161723296508	-0.219721146234734	0.334567420397016	-0.0267663519289336	-0.0809923193014464	-0.160332164182914	0.223969639108782	0.321593954860734	-0.0486878133618492	0.201595608294826	0.729912507813716	0.274888341303461	0.295329514100073	-0.19194299316856
PTPRA	0.630567460992174	-0.213585421039705	-0.22244801681423	-0.150259832436316	0.682326499539181	-0.334697420318214	-0.175282877256824	-0.19842874301586	-0.38744449951702	0.45340702481724	-0.376361955950325	0.560870148543061	0.477791286249272	0.909829662208632	-0.189527447654928	-0.305224294124986	0.582172829434259	0.257613633301556	0.723231008322834	0.353902709827193	0.600516685217581	-0.207726157182752	0.183134177987219	0.315823194600966	0.449148631486697	0.0586297851123792	0.56839424940079	0.696960188318768	-0.0186984586711198	0.317486117452257	0.774491778410569	-0.0157240109386194	-0.371008494449003	-0.152099220661657	0.346964711581343	0.725037661261283	0.648739340031998	-0.35873980947888	-0.200002803856329	0.436399986234845	0.931664965399677	0.685223694624757	0.0443431923350946	0.689085575820981	0.802741177340282	0.450281612640887	-0.011876747237938	0.727170567083547	0.155912627069071	0.634849260578215	-0.499810786731156	0.858595935013082	-0.401866884212219	-0.199082393230265	0.563732506320142	0.890063022992185	0.646970196939327	-0.0713992095186092	0.69800761998244	0.427145867450536	1	0.323662767200528	0.338450956910305	0.74044559551365	0.0413282266349707	0.389600139016563	0.93440205217841	0.494825078776406	0.463616284284352	0.646570574636341	0.794143969980052	0.688402442891046	0.443089229903165	-0.20045341599587	0.923707805090566	0.755973308831961	0.800558446935628	0.76140317975531	0.689775733023886	0.611016679700738	0.599807729818854	0.754260654733413	-0.0801042733055853	0.519203603110855	0.339673936178906	0.622947506492638	0.672926913776599	0.674717704200358	0.831294700502658	0.827277014029001	0.891389348499019	0.910885388069953	0.177490859665811
