""	CD163	LILRB2	LILRB1	LILRA1	CCRL2	CCR1	C5AR1	ITGAM	TNFRSF1A	APLP2	CD40	SDC4	SIGLEC10	TREM1	HLA.DPA1	TLR4	SIRPA	THBD	TLR2	FPR1	CD86	CD53	HAVCR2	CANX	PILRA	ITGB2	KCNN4	TFRC	VSIR	CCR5	ADGRE2	INSR	TNFRSF1B	ENG	ITGB1	PLXNB2	CD4	RXRA	CD81	NECTIN2	IGF2R	CD47	PVR	ITGA5	LDLR	ITGAL	CD44	ADRB2	CD9	TNFRSF10D	LRP1	SELL	CD74	SORL1	ADCY7	PECAM1	NOTCH1	FLT3	SDC2	GPNMB	IL6R	FFAR2	CXCR4	STAB1	MCFD2	PILRB	STX4	TMIGD3	TNFRSF21	TRPM2	SORT1	NOTCH2	TNFRSF10B	LTBR	TRADD	CADM1	TRAF3	TLR6	TNFRSF10A	ADORA3	CR1	CD300LF	CLEC12A	SCARF1	TREM2	RIPK1	TLR1	ITGA4	ERAP1	ASGR1	SCARB1	SMAD3	ADGRE5	TNFRSF14	AXL	STX3	ITGAV	LPP	NRP1	SMAP1	TSPAN14	NCSTN	ABCA1	CD226	CD36	TSPAN17	CD68	AMFR	RHBDF2	PTPRA	CD8A	SLC16A7	JMJD6	RACK1	SLC16A1	LAMP1	CD2	S1PR4	PTGER4	PTPRC	CD3D	CD63	CD3G	CD69	SIGIRR	CLEC2D
TSPAN17	0.763581578424319	0.476081249354157	0.500758695724081	-0.0152953757184146	0.359725396787878	0.684914968278766	0.549493520789074	0.448154465009648	0.834584441696127	0.872483066408475	0.517152354730833	0.372822975403234	0.617510204189232	0.287529183283302	0.408816890364136	0.673745370622834	0.76044981157435	0.315870037791502	0.393565851228474	0.505197107816601	0.669794990020258	0.815542126227877	0.825826482856444	0.90372153016015	0.837472783976819	0.822977292203635	0.447335764017992	0.828935681372842	0.484578928593816	0.76068697388031	0.494353161747158	0.524157817127544	0.641531862815344	0.804825460794469	0.875875971830763	0.765613741447721	0.762009017106703	0.375596897316289	0.836201822356784	0.72481703815429	0.864503074573822	0.770120831997022	0.599723908650904	0.510896528380279	0.148000162356583	0.698754092851168	0.456655736523489	0.72474737768637	0.779140196140715	0.44093519099085	0.805268491313494	0.235293892095977	0.522233425324734	0.67262199549576	0.67796463035421	0.677124431785549	0.610724054962753	0.161257030176098	0.661002097728342	0.780856199582552	0.688498707049593	-0.202617671878994	0.563526600918009	0.625315729897211	0.918063974833069	0.799324090370193	0.792124257997493	0.71578058174958	0.889997503873888	0.613038962307234	0.831902948988514	0.890789383930066	0.625098531956293	0.822646619872271	0.684078277273564	0.558041321275421	0.588710149155762	0.727610563642119	0.322166333856355	0.736263240999366	0.670426124653566	0.703937146812494	0.417436267352745	0.447398733762803	0.619057290212502	0.800153668352872	0.740094788134058	0.643931480576976	0.829133966255417	0.696876256570957	0.763081817883486	0.261705368493211	0.407131934370947	0.835496955797226	0.56047426166166	0.740433762563316	0.611353114496248	0.825165721116653	0.810836343596437	0.893125330570747	0.884302972619074	0.875797392157593	0.816396327638744	0.408488729126185	0.749840437165734	1	0.831700237470215	0.819303193149659	0.64957433273721	0.891189867509658	0.610214486167465	0.450536509717835	0.699045335675581	0.767733674783366	0.81746829142623	0.860468180441853	0.517892220835987	0.571044971580555	0.652738383068393	0.707266366028349	0.520434470445041	0.883131971070325	0.516733732260464	0.542951600122262	0.654489189179376	0.521261061091337
CD68	0.89193068141138	0.336087243331539	0.372270874626771	-0.175342970777254	0.2974730654716	0.719588639474185	0.588919828142567	0.398466310534078	0.789183136848285	0.933457922357778	0.285744356594993	0.196772147109194	0.651438789568072	0.166386869869407	0.239996572775764	0.758436006743847	0.771202672989274	0.212307943495075	0.322658703287739	0.301568811295655	0.496943151480534	0.660596023756488	0.783434983444183	0.850630697400923	0.876518045063538	0.745180541636971	0.263488559899056	0.856884551630666	0.302734846226907	0.611267805057688	0.345082455405809	0.210978188821022	0.418000849727345	0.719577922034736	0.776821751661431	0.713368289492748	0.811845121658715	0.318214669113948	0.908821740194703	0.525096340030026	0.935616343711106	0.549398491020848	0.368942330161418	0.294405230260911	-0.136226981669498	0.504018111325072	0.328794366471752	0.75267177909485	0.845351704478825	0.241555708000812	0.975781561663046	-0.119042339721052	0.413519866737578	0.78260894974761	0.602529497285793	0.590380873717102	0.412410062136232	-0.0744541083495691	0.684173179308575	0.951260224007561	0.514766833039576	-0.214070010814546	0.245982887786064	0.804433793279688	0.82324477533385	0.636990352318185	0.705272135208074	0.938003912604734	0.943777392204201	0.77185555383029	0.838742432232466	0.824068690253423	0.336855541442924	0.849747529645274	0.410794533440877	0.662840750085108	0.365479443539906	0.63266902224046	0.0935969759530751	0.909346220198729	0.864969701939746	0.673870361182046	0.249767135828342	0.163091475895973	0.798950591696448	0.67366330304817	0.806426521919212	0.396280185161756	0.743268654776288	0.65883124267636	0.890763352837706	-0.131085814074681	0.103199422558007	0.756760347702994	0.6301397825534	0.663227673290009	0.708754016451211	0.690805263504888	0.880767899191003	0.764149355024011	0.873594477633311	0.892411660901305	0.956739273515331	0.223583232182424	0.850715352956927	0.831700237470215	1	0.868051921245859	0.63241429830593	0.751043373991592	0.415514076771844	0.205475819214185	0.463584580347581	0.494526962049374	0.744723681376167	0.9737061252526	0.237096741662426	0.205547626934743	0.496153678185269	0.456720696491507	0.258837295731692	0.918005282144564	0.262386262247424	0.23042213828808	0.308563864822246	0.254501914603504
AMFR	0.773500060826297	0.309427698961077	0.2900144888418	-0.296570917807067	0.127527025491582	0.565590128433918	0.419971964236376	0.356852932225904	0.841053571592311	0.795254624424129	0.490597227482048	0.15365515626022	0.780465275941413	0.0883073277289157	0.520007892681191	0.61189696400389	0.681577393314409	0.175590036823836	0.272801896479415	0.327650677143168	0.646953457744251	0.696085573746352	0.84398872141083	0.8888511902416	0.765840517188241	0.848358897957487	0.28052255734926	0.829426833515135	0.505239612135734	0.679190788882592	0.352835261584138	0.457572793931735	0.48846924069763	0.816469387088188	0.834784009976433	0.83102186777757	0.900693835441517	0.167752861677229	0.935727893866366	0.742934716682038	0.82572985406102	0.683818681350748	0.461396939138044	0.326269962640349	-0.0801846545276748	0.644580365647279	0.267118269530315	0.813317945981798	0.870327476550857	0.253567024571914	0.87477372679629	0.0161986197312467	0.676954716240177	0.813740727640863	0.767370576546593	0.706139897008884	0.612932058190808	0.202736829689165	0.526483142990004	0.78279697431289	0.566074937118072	-0.38695472077114	0.445542350227684	0.820896129973004	0.874673228697719	0.812354891296227	0.780697746036694	0.800305392678507	0.852184553832706	0.796347232475817	0.776672357260776	0.864451772073485	0.595674252712097	0.879819300057655	0.651170140831497	0.803514830453775	0.459954942393525	0.692457136951831	0.119043009334097	0.836059649258627	0.688267109298058	0.534225461749858	0.332922274369663	0.395568832326688	0.812626101021705	0.843457373637075	0.839744666840957	0.6437461651882	0.817925760440287	0.586839208774306	0.877901017486412	0.109260992649636	0.168900080470224	0.857242394556205	0.754651538734843	0.763718380686904	0.776263533699182	0.807956350494815	0.886870418547928	0.839720737324354	0.827881268286076	0.905179533331986	0.822793074907898	0.451276413381474	0.641478121634995	0.819303193149659	0.868051921245859	1	0.742269138286224	0.849725330242066	0.549554055569209	0.285071013524272	0.621889269699638	0.683550397850245	0.805528039474735	0.838038800417636	0.44085771438164	0.383450381462488	0.722941077632129	0.649871795555895	0.444170367795741	0.856268026372898	0.428047706417064	0.458655154694855	0.486835936852086	0.451620093039746
RHBDF2	0.72793499258574	0.464914438600301	0.46083285906339	-0.160727715837917	0.211881534300325	0.524092225827003	0.464978421198308	0.546852644055575	0.824392389289007	0.587343886444517	0.526427880566883	0.325678492966124	0.800328867394252	0.28730015596473	0.439350300762056	0.553318490086709	0.703153211578664	0.312263811961801	0.575051130582025	0.548767709774417	0.741176564520939	0.776348247461976	0.75201767757331	0.825772883686016	0.67303524618582	0.844135782262434	0.459247935195307	0.734013816464554	0.626388507948579	0.743167405556603	0.656530786336204	0.46683680149658	0.676506733134115	0.835910969700388	0.758471597342339	0.913284047848818	0.851170506443343	0.267276355822109	0.832809111501996	0.74545868083831	0.515508506853364	0.682624751968749	0.58451048875966	0.460156098091837	0.00376606091695402	0.668313377171309	0.390001113031133	0.856780531116725	0.824104123968129	0.397721596745644	0.66507574020903	-0.00667901700227234	0.64406512276079	0.830299870866093	0.767812304785085	0.562714486079027	0.700056739652325	0.0294437298770398	0.370623934034878	0.418692805327008	0.672519735169811	-0.309422822860103	0.532605475962976	0.798608050437139	0.6982327240791	0.764702532125425	0.887940139749436	0.618303292656304	0.595789216324433	0.833967551660815	0.71908837941701	0.644234512380025	0.601585289981103	0.796645395499557	0.573776088424	0.713837885689071	0.576376077871168	0.718322418581551	0.212720964735531	0.635607370412818	0.369809083361903	0.292297089432735	0.429935095729716	0.398821593862559	0.789663332967799	0.750775538318274	0.800827940046448	0.673356150916484	0.80704547104033	0.576689002879105	0.582191219639871	0.0784518525132049	0.354415332746778	0.743411061283684	0.754751978917874	0.618988009127462	0.859925104311608	0.734683313278373	0.775967500444431	0.71925352608312	0.746060934231883	0.77527111042919	0.570329605538512	0.261442856971309	0.255765261209531	0.64957433273721	0.63241429830593	0.742269138286224	1	0.774007018529807	0.569879124696157	0.276815396516772	0.730765310011572	0.635631784151639	0.798197709495244	0.56361221861317	0.482848529256238	0.397922513125771	0.76591765842115	0.665007126414565	0.483963262939364	0.725544171493571	0.462794858443024	0.495602263087382	0.551558214228307	0.501634533096806
PTPRA	0.718726152830023	0.456522416241492	0.444156861619804	-0.117419862095004	0.246788293605716	0.575564564522356	0.464034112775042	0.395518669020445	0.875962804886896	0.779551986281395	0.588609588952539	0.290539602924732	0.721608630644593	0.205949663374467	0.543401441167881	0.623420261243859	0.691862336345139	0.234413798922293	0.388345594459874	0.508888191378514	0.730629015277939	0.823542634290624	0.868004584580106	0.923680112342171	0.75096647579535	0.882892578313366	0.421822517399471	0.828326034448678	0.620723392583058	0.808411763726114	0.534443665151845	0.652702545306886	0.7411572790451	0.836869504331332	0.898838854729856	0.844424518135264	0.845453769948612	0.277316609710625	0.856060693765929	0.827391162978422	0.788277050421322	0.82163846073547	0.598198988741147	0.485170272334596	0.188087630083344	0.82669327244224	0.390016433921744	0.81017816122289	0.8015697592804	0.400662183718332	0.75282291716988	0.286160560767058	0.669477771978645	0.74676686024797	0.806290386266271	0.736839359523182	0.768611200518932	0.272656983996084	0.517140236957264	0.668130200426273	0.75692662333244	-0.310393031614777	0.703190059788689	0.672098711693493	0.926112936608559	0.929623620360825	0.871484580606482	0.652901905567622	0.805736649342533	0.670944951866433	0.805425794448542	0.881474151807711	0.727356289998183	0.855934874593405	0.798843803348855	0.658932505214034	0.662295729622325	0.816660395484331	0.336633549152627	0.706057961145088	0.572456240700534	0.574219278867917	0.462679070728561	0.527816109139417	0.673391125766237	0.908857610556478	0.789996540743602	0.826342199545912	0.898539037092713	0.618446633305099	0.752973441242539	0.376947606065424	0.432568925466731	0.902690540734447	0.668344975839769	0.776495065924042	0.710813031847708	0.868343696334352	0.824116546161151	0.928291693093762	0.882219436814388	0.886024493041274	0.733441667805411	0.485703907024655	0.596555302921443	0.891189867509658	0.751043373991592	0.849725330242066	0.774007018529807	1	0.750260306125185	0.49967138253133	0.811287190929456	0.846159081509979	0.863997818727098	0.772490954282536	0.693785328291186	0.662932402291761	0.823399187679744	0.86391806297895	0.688508597898387	0.827776843578917	0.68211605891895	0.720774922690417	0.731375333151629	0.711062391243627
CD8A	0.424218291635546	0.368569186127398	0.372583861863255	-0.0151903210050081	0.234988881170141	0.501459549445391	0.320961501193892	0.443295375404249	0.527465072158921	0.467434646714793	0.523546881671935	0.393876761169675	0.348034347528559	0.317036109618652	0.280561070808039	0.34679831107457	0.525403775450628	0.30807438919067	0.367880682627079	0.33840319196895	0.517216348237665	0.654109065816355	0.519832267544836	0.663087306170748	0.472757839822553	0.647975562665132	0.558678368665361	0.643590091450302	0.390035199995829	0.784988405233233	0.441200481420822	0.470764783997921	0.715850287699932	0.605558779358132	0.712479825830101	0.527711936710451	0.549098966868732	0.313083037082333	0.506502464231699	0.612239833767609	0.528904403129879	0.726734881844904	0.601990849235502	0.538515673159555	0.331355377300198	0.913899295021224	0.498752365384734	0.629119966479581	0.494575392084802	0.405744627199267	0.378726890160904	0.265549822228132	0.368338135878182	0.408032961009039	0.478267057458355	0.479387617374668	0.643428621659318	0.159818819801749	0.404141912504862	0.318441502966364	0.668374911849013	-0.186092971000849	0.630104489926588	0.354836239089044	0.667751078316815	0.781729713982706	0.663519745433692	0.310384988178602	0.477569518122744	0.321874828068577	0.565800589542722	0.62246283104124	0.582741493417102	0.464632171993059	0.650629409618786	0.293008617577468	0.712827113563259	0.517890827829303	0.543238125308896	0.271740238521166	0.360605092949505	0.319562060573676	0.372934571144563	0.496593309944941	0.31538916224516	0.66514026223894	0.394202218472313	0.667850966512904	0.698316774248842	0.364476906499191	0.348157044012792	0.44121364270547	0.578133208014732	0.738658544165969	0.259774476955293	0.480342694928799	0.400612359615885	0.693143150754264	0.575478345348415	0.66271628030562	0.618371193543342	0.571801479798667	0.402990617882567	0.408908138629145	0.281973177455034	0.610214486167465	0.415514076771844	0.549554055569209	0.569879124696157	0.750260306125185	1	0.597411731123315	0.729017635923766	0.686533872013795	0.733591678875446	0.482779227567385	0.907616814991448	0.710535846934361	0.598132726557109	0.772810717048958	0.906073152598351	0.552258662934326	0.909107008325269	0.862225580017245	0.744878468346213	0.893193066822867
SLC16A7	0.414010474164474	0.548740392881128	0.574506979078911	0.414780687248885	0.409814097847013	0.418571004299606	0.573008490223085	0.265904346201613	0.450080907144464	0.430964028939986	0.233276331993516	0.311859475023399	0.216380908842237	0.25946299261016	0.11194598946709	0.484800707925783	0.329577872145736	0.282248499437277	0.478295854068919	0.541536086174119	0.162529606999403	0.503799958352913	0.392079623763865	0.431635129868143	0.372351592138064	0.351907269590516	0.384127267095612	0.367874259036789	0.510014970082976	0.458638351726636	0.495401826691662	0.295854684475359	0.685921359900098	0.41445580051277	0.48375973586906	0.318839854069096	0.245688095344284	0.581501434456228	0.203936912434263	0.310677798731338	0.354657986450145	0.572809587561055	0.608939014038272	0.539434276716194	0.696019509117921	0.636577184617587	0.479312493686524	0.313608386850852	0.173553844597579	0.423561601162812	0.203604295064295	0.517509522991915	0.136804242125738	0.203938464355606	0.333666182467508	0.446585852316693	0.565038780610125	0.199377942657409	0.162791596573685	0.151391112520894	0.647595610689208	0.158178164009236	0.402029258008088	0.123532262496248	0.420128317341301	0.499755846996677	0.395861357767319	0.158024565522463	0.25447935248261	0.0661032669465629	0.395444548976922	0.421979227066342	0.532008944048491	0.297789020805823	0.41200444228127	0.0984442458188821	0.577385068646315	0.365337515479222	0.666097128696434	0.106237553075318	0.212535030756253	0.526123103951015	0.368407386372371	0.316818169436764	0.0516939901293387	0.433212258408172	0.196504593632123	0.428563386030468	0.484130391497852	0.421762532568269	0.155488486797015	0.547781153232372	0.520829180958477	0.455731919791627	0.00226893396815652	0.410420037676112	0.206530639094992	0.424426272246801	0.248536355232618	0.481846102063097	0.468132122935696	0.362991295742855	0.235371518889535	0.322823063316372	0.247515274829962	0.450536509717835	0.205475819214185	0.285071013524272	0.276815396516772	0.49967138253133	0.597411731123315	1	0.57865595044093	0.552818764615246	0.442650932279891	0.301558065058176	0.570972139334768	0.605183546505924	0.26938114077633	0.598045082660465	0.587887147191953	0.290632650542098	0.582382071408162	0.556572447058993	0.637405858253077	0.581607726228258
JMJD6	0.53415610216743	0.611342235939776	0.589227281664764	0.150839240138955	0.4013306225293	0.531124362357299	0.465683910965216	0.528861509512884	0.72911158602603	0.554128834769459	0.720635901666809	0.514579717620015	0.575392723303207	0.45317581331028	0.560917681121691	0.464463325359666	0.666943749443489	0.433010113839907	0.600202323993543	0.713466642779563	0.768925356254514	0.875884819873707	0.757447055008318	0.80519905624238	0.624497276938408	0.807758814389836	0.615934810665536	0.68742854197472	0.703190696092775	0.799206090955285	0.67937922112723	0.607140814415804	0.817950792600874	0.712746650278212	0.780382852080424	0.750725284142766	0.632019395505997	0.40173390663883	0.620742313446152	0.80670062604487	0.510968894474874	0.902344667987673	0.741815628403518	0.668037096371983	0.306622368231832	0.799321947132421	0.588530739399684	0.674802108472363	0.587026551989643	0.563888682686935	0.427941285526249	0.445591531040489	0.622307428393056	0.494312295948402	0.715919477925226	0.514463040897831	0.725224143666939	0.378738340669928	0.423208445178765	0.305342136855742	0.833493291321431	-0.0753120785524197	0.787116357906861	0.395143470331943	0.761970504490637	0.769942426965737	0.825981115936216	0.375146976329956	0.5307364564491	0.428330712866318	0.635591003611729	0.746102076638838	0.8265554962211	0.641163733784778	0.789062396290138	0.423198194058214	0.81673355314864	0.68334253072372	0.538776874118743	0.339105564028251	0.318090250512122	0.474079052368936	0.559363214055359	0.684128328469651	0.393057286401643	0.774962242222346	0.536008340529237	0.78792729413656	0.804025747176903	0.558097019530741	0.436319777064568	0.558522122325351	0.68256070528865	0.784028388066784	0.467402112517327	0.715648486764821	0.50308610522929	0.776378277843884	0.57086555675356	0.830961211618335	0.71587356890546	0.686492700481715	0.467151563103374	0.532088340163583	0.259868450682788	0.699045335675581	0.463584580347581	0.621889269699638	0.730765310011572	0.811287190929456	0.729017635923766	0.57865595044093	1	0.894260369961495	0.768826902104884	0.482804014358036	0.695138130027806	0.792071782961778	0.777239731339593	0.85760439484948	0.674832679385214	0.669923615452393	0.653963697556456	0.748224040525606	0.854536101546923	0.680430811199413
RACK1	0.480946904346247	0.536144960382951	0.471088379536215	0.0613229474643973	0.274170821408856	0.455214048431693	0.352534726044247	0.39204060200392	0.734981505071234	0.559225533006425	0.755625551500129	0.425294343775104	0.610163289104147	0.313026808751168	0.704693056913082	0.418723510752221	0.586864972654138	0.319808090064348	0.397303304107763	0.667939552335852	0.79510803137187	0.842843767766894	0.79876473420308	0.815220308630334	0.613728606009046	0.830269237504684	0.528625497912479	0.690034442323254	0.736894739542556	0.767286105904034	0.540844163540849	0.716120687116581	0.737880257153555	0.692849358594367	0.754014631907803	0.735330660664066	0.660337005592368	0.266106559134444	0.647037658828305	0.853245764911018	0.562968112472226	0.90651711165238	0.663483512817285	0.564158372629178	0.295925049719172	0.782603302411525	0.44494441191439	0.628792365332795	0.584897892015913	0.474319131186928	0.457335905659594	0.57794187333085	0.730219345258846	0.484367860614175	0.785317854918015	0.544892190700496	0.688129758784713	0.54513007206013	0.413541488950738	0.398252805646149	0.77275249096427	-0.25343888087685	0.863358167586495	0.378286677456626	0.824651674050436	0.807120371645386	0.763969191744425	0.373321946723363	0.612721059623387	0.413718935296487	0.599949633759549	0.8239356192252	0.891660942311544	0.686510458672939	0.917743770129831	0.468674277200985	0.735483968235993	0.734977680056338	0.429676314276086	0.397876742204531	0.345761515281661	0.570037167470521	0.594519452509334	0.720429069226925	0.385312692231036	0.8532292794671	0.561930860569522	0.867914551243728	0.796666253114141	0.577874668741207	0.553849576740638	0.623723978621903	0.603855206141162	0.839437242318374	0.505493975123062	0.783444802518105	0.4312706468723	0.789935968123443	0.563893299512386	0.894037094770919	0.709995001117748	0.717116028039844	0.489622534025349	0.667821784819566	0.363533881272449	0.767733674783366	0.494526962049374	0.683550397850245	0.635631784151639	0.846159081509979	0.686533872013795	0.552818764615246	0.894260369961495	1	0.731629403494458	0.526965584140579	0.708739069628421	0.869090465539393	0.827436062571914	0.900839487394641	0.681982598440412	0.666580505147296	0.651028659002073	0.79356412517829	0.893998696397166	0.677033760237177
SLC16A1	0.728974199921356	0.428863693347463	0.498115001676874	-0.0578752193288659	0.333154978206601	0.765261001354715	0.50708097275375	0.688018804106912	0.767613917384359	0.768614787728556	0.574120451353979	0.498890144981938	0.578990288406257	0.463439381292695	0.323061561265723	0.562614735100064	0.826233776579935	0.507283247705556	0.507347769998395	0.44688455351684	0.722344947906447	0.849822382172247	0.721681847792796	0.926017148482	0.738699860045458	0.876620390515259	0.673735787214613	0.825416218994809	0.452138835653247	0.80926198729271	0.582033764775364	0.46456802799492	0.687687162490945	0.877722741029501	0.934602363296304	0.807430618214418	0.782151433190351	0.437757688739694	0.823382560830383	0.731516323119089	0.747528409689171	0.80704283051883	0.720457617371333	0.686776989312553	0.125991289952595	0.806543998532265	0.582646408540434	0.792827001565493	0.801461246920504	0.548881917734348	0.727888363559078	0.0594295481518679	0.483790939631491	0.671041958222171	0.6301941397303	0.619258267805367	0.659287972793532	0.0426198923105872	0.679288274127655	0.598316504323549	0.735666237906998	-0.242813537221349	0.511306166145739	0.662541184447078	0.886131603430375	0.823533249595488	0.841138588594024	0.658746060935506	0.781421795460165	0.654775027682022	0.868000641878735	0.801022073610854	0.62394757123387	0.749941316334492	0.60259746695959	0.545941182559615	0.742815666050602	0.658253271953038	0.434139339096041	0.599850391918098	0.571516077571948	0.482732996232083	0.453402804746946	0.537404330426132	0.640744889013405	0.743897392461735	0.670090149057669	0.615864257735259	0.873631872956865	0.587842889532385	0.633628073952868	0.169158355999684	0.515000745671507	0.793465544744209	0.521630521393157	0.657678954896085	0.694549719238805	0.879041378109774	0.871502515704788	0.825980819354271	0.836286358613623	0.85579648797759	0.726348664829762	0.388186756984516	0.507662254705613	0.81746829142623	0.744723681376167	0.805528039474735	0.798197709495244	0.863997818727098	0.733591678875446	0.442650932279891	0.768826902104884	0.731629403494458	1	0.75328341870253	0.593185883874207	0.550654085687918	0.642436759372999	0.664619075150699	0.595842814197297	0.880289257550369	0.589574512145041	0.574911874391651	0.667590755163999	0.59627884275275
LAMP1	0.860650384696123	0.35522692233641	0.400892335428628	-0.0958549157545088	0.338667955807467	0.745438720142276	0.60461040278494	0.400905394519284	0.766097829932573	0.957795916040689	0.300914922345128	0.249220061484157	0.556233708863837	0.20421011232822	0.192285706436721	0.753543366554249	0.771575870638399	0.250143147187792	0.316274577142203	0.306273491592052	0.464828653256351	0.667973239144794	0.746254112960313	0.843606308197582	0.877924045063853	0.716757740743654	0.308523790228072	0.865875661403378	0.274982962280767	0.638136208803145	0.349169829974397	0.245876974967122	0.456522363936793	0.713522516830521	0.806208754158034	0.652752386966053	0.751321522231016	0.378188021306797	0.852400508831242	0.5219799542874	0.964622888292529	0.575937302459361	0.423040410743201	0.359930531091388	-0.0231417536473725	0.555956060185145	0.3890349787834	0.705668007452446	0.781592608542324	0.296859915318359	0.935876502970676	-0.0374739689987336	0.345841482747511	0.702657964599582	0.544746498410683	0.614591104968228	0.440340616805044	-0.0646605888104071	0.725167142140647	0.956162048133626	0.552487979291313	-0.177238200550667	0.271364140898813	0.715832645744327	0.846854162682689	0.649646008956617	0.68733900629116	0.89540932113995	0.951666165623919	0.662816171156796	0.84726497618987	0.842992213683728	0.357707465389434	0.810906542895455	0.43379266915674	0.557619636825551	0.420186668136155	0.626386547169684	0.200655383984513	0.851289666870465	0.882581753334977	0.732761103454504	0.246188456053599	0.195148008513734	0.693510621067613	0.665085787751439	0.733595591145826	0.395466749607506	0.739486273962204	0.658750730258115	0.846776522696202	-0.0363324919866739	0.182851652267189	0.754974560397312	0.514846680148634	0.642200405837893	0.628497786466213	0.706616080232455	0.860871412330467	0.776842602609294	0.888950904214619	0.864712065049381	0.948843341132543	0.237250754011598	0.90694204258658	0.860468180441853	0.9737061252526	0.838038800417636	0.56361221861317	0.772490954282536	0.482779227567385	0.301558065058176	0.482804014358036	0.526965584140579	0.75328341870253	1	0.3106041413914	0.276874711729478	0.452627675626047	0.482916604835948	0.330968096104125	0.911527462578213	0.339047740788399	0.294499195758701	0.370841432256622	0.3200053335249
CD2	0.259357648308533	0.333925354179225	0.283186412454547	-0.0308877597495099	0.1274073987061	0.264759152784066	0.181772344643358	0.257179803408319	0.461419475961893	0.293080036485995	0.506448872673279	0.299941333788344	0.318599376733634	0.188058573198729	0.346273333881277	0.226764333722443	0.343887098549035	0.170414056688927	0.266798698730882	0.333869259463586	0.463601315668831	0.561942430706901	0.434460779465501	0.537562772526567	0.33384863578777	0.529808325663785	0.4276561373929	0.519029038304032	0.426306486796332	0.720372029810593	0.376463319731549	0.56803151896799	0.707774529785077	0.529759111867376	0.594413106122996	0.455632363571746	0.456389797589895	0.168145272263739	0.384842173873419	0.607541334896508	0.360626020849481	0.682764886975744	0.523215713498841	0.417708688253409	0.405268568759578	0.853949134078914	0.373876242482447	0.517420750536366	0.366857180744578	0.330013694270041	0.219077932530081	0.404435529809076	0.396225930880566	0.331110985848215	0.466627801577674	0.483613274045639	0.663164681694458	0.253803926259788	0.196582528217438	0.160670238653184	0.596297129019692	-0.223555772279554	0.726152108915342	0.238124684169088	0.563637186809326	0.736180963700822	0.57886997495121	0.142050228536591	0.321861077761509	0.226351886866544	0.377106443691773	0.519214017739209	0.62906857437694	0.383297303039343	0.720927853471535	0.228361592148291	0.672042636688018	0.498397611089594	0.481331075017677	0.15724573179941	0.189712524447216	0.213252546631802	0.298293479083927	0.483042393454661	0.19961629933277	0.643002343338909	0.30177885627336	0.739485720153725	0.604829239338334	0.301451227200842	0.245088776686195	0.581037352192728	0.557795959664732	0.693404839261991	0.236978696619323	0.419314722267584	0.313167465676886	0.57726088902347	0.404644422673543	0.608275070593057	0.509995999780524	0.438514113737853	0.234707948923863	0.404255403963506	0.123921046608287	0.517892220835987	0.237096741662426	0.44085771438164	0.482848529256238	0.693785328291186	0.907616814991448	0.570972139334768	0.695138130027806	0.708739069628421	0.593185883874207	0.3106041413914	1	0.801074308315556	0.631270043274007	0.804703614116091	0.988388180301472	0.3847379305404	0.981848185772052	0.957758467621634	0.785320320365419	0.969466686304383
S1PR4	0.225126946349312	0.472332180631802	0.428022401629395	0.214604935181895	0.317374864469059	0.318294492453239	0.249605015300486	0.340829394256067	0.465184685677144	0.333572231757173	0.654414224935395	0.489297077608822	0.299981049014822	0.384412524717757	0.51945585811697	0.224871601040014	0.419496574798059	0.347649315817463	0.364213833935361	0.587412318673421	0.619219982932627	0.697239188440045	0.526888670172819	0.572760402797992	0.373454630878426	0.566858639517995	0.531950378402872	0.465513255349175	0.558383786791918	0.674637237485337	0.461600732451902	0.622390506241656	0.705698508281254	0.474138626612695	0.57896541135328	0.455511861803504	0.3419500320039	0.298417628847071	0.328599048950828	0.647029043682433	0.345420039530504	0.820266406499061	0.616682848329246	0.565878509541903	0.446136078732988	0.743207816649505	0.4863723441047	0.379307764257539	0.282920150383161	0.516088536551744	0.153816932807526	0.648613806379017	0.483519518512948	0.177923155588423	0.526693092147576	0.378364156305248	0.572164417760521	0.514863909741799	0.312393724242349	0.137879588881549	0.711353501915341	-0.0699782342694933	0.830724260352201	0.0620897020920891	0.602449463766072	0.642591792278438	0.555580782848806	0.0891676129177347	0.350093040731159	0.101385254379596	0.381103711857676	0.60320648196529	0.77614756917326	0.372355216046135	0.802005829724852	0.138973342971165	0.732919302817591	0.539213774239796	0.542943409276515	0.0728726140739764	0.138975182220043	0.409766651964835	0.495992588380096	0.682245445951772	0.0410302990027057	0.640994320599923	0.238042979267294	0.752644165966308	0.591837066946557	0.408848646376349	0.243451028603474	0.73215121994735	0.722490175740926	0.655440617481538	0.183314196656796	0.571441328157278	0.137859140683713	0.613712751105633	0.272749930943011	0.698690392542459	0.505675803585977	0.44596358052021	0.252324043562365	0.576067790995578	0.156847133352298	0.571044971580555	0.205547626934743	0.383450381462488	0.397922513125771	0.662932402291761	0.710535846934361	0.605183546505924	0.792071782961778	0.869090465539393	0.550654085687918	0.276874711729478	0.801074308315556	1	0.634907100923842	0.818672962567985	0.780925332015634	0.419619788291679	0.762152997773729	0.856413529482713	0.900763716693268	0.771019959824887
