""	SIGLEC10	FPR1	CCR1	CD40	ITGB2	CCRL2	TNFRSF1A	LILRB1	PILRA	ITGAM	ITGB1	LILRB2	C5AR1	TFRC	SIRPA	TLR2	IL6R	AXL	TREM2	CD4	LILRA1	ENG	APLP2	PECAM1	ITGAL	CD163	HAVCR2	IGF2R	KCNQ3	ADRB2	GPNMB	CD81	PLXNB2	LPP	TLR4	SORL1	KCNQ1	P2RY12	PLD1	ITGA5	TSPAN14	CANX	LTBR	TLR7	TLR1	LILRA4	TREM1	RYR1	SMAD3	CD74	RACK1	ITGB5	ADCY7	CD226	ADGRE2	NECTIN2	TNFRSF10D	TLR6	CD300LF	PDE1B	TNFRSF11B	TNFRSF14	UNC5B	TNFRSF10B	TSPAN15	PLD2	CD9	FAS	P2RY6	NOTCH1	ERAP1	NOTCH2	SORT1	SMAP1	ADGRE5	LRP1	ITGAV	RIPK1	NRP1	PTGER4	PILRB	PTPRC	RXRA	CXCR4	CADM1	AMFR	CD33	CD93	CD69	TNFRSF12A	PTPRA	MCFD2	LAMP1	CD44	SCARB1	ABCA1	CD63	EDNRB	EGFR	SLC16A1	C1QBP	CLEC2D
ITGB1	0.699547676007249	0.814824666185408	0.917433476580514	0.775824866887037	0.928919340621777	0.898462567508943	0.821931510421143	0.785613371082873	0.782991521381234	0.869823922715129	1	0.425207912927394	0.781653366425973	0.698465086878812	0.940173967556798	0.754435673146954	0.826351501410857	0.803465458123128	0.887464831866844	0.725934013775086	0.429130854566462	0.914902062021329	0.898244524444676	0.520756351068361	0.725339839426971	0.721754385768908	0.920952039509856	0.862106090126289	0.614397452440705	0.586955681734067	0.778618449526243	0.864574528218618	0.77399530720753	0.89430681221901	0.671470739541996	0.596217576676876	0.758123937307766	0.318195195408517	0.85424287400243	0.849205476835801	0.85282143205763	0.948181860531903	0.796493051709409	0.595961965982019	0.79440268956383	0.632833194280695	0.885167459315453	0.352537103829408	0.608428329789531	0.565663908695776	0.768495156361632	0.832639371850254	0.707009285110234	0.623292686111239	0.844647018458823	0.908795137285638	0.464319197323378	0.648848443609715	0.718432427498898	0.754002889461033	0.859437833528041	0.852942494323737	0.814716337254805	0.701364259581825	0.684700313263803	0.854520414196398	0.92229158857678	0.739980192732467	0.648052944458711	0.735860178545922	0.583383563109679	0.39635739393629	0.833234848403341	0.886147825564614	0.744146657436722	0.927996715320927	0.796454311597195	0.791968546373529	0.839776076678218	0.85754918646173	0.525297114670607	0.797692254288334	0.912347613307668	0.41874635151435	0.893557644628466	0.687887906953812	0.745708223395161	0.279660971677727	0.587418051446936	0.892325957945797	0.851671244645665	0.904895013261407	0.875823143318078	0.42280481783676	0.821435491583837	0.819091937546325	0.932665468716068	0.858628671968621	0.295058491214019	0.724246414011562	0.854487082419493	0.246342501732867
LILRB2	0.223203551007715	0.416350833959345	0.38699805453526	0.324384450554671	0.440982394387739	0.420806846573571	0.386565519002624	0.436977450322633	0.338526324447878	0.583707764982896	0.425207912927394	1	0.725554784755326	0.432034344814576	0.371399574345266	0.436129691466212	0.402185323920118	0.262597781280565	0.299543128224645	0.375263415218178	0.554754223412731	0.460859125751222	0.521391455918544	0.713776296519734	0.426352101892528	0.543651766806469	0.362792038434216	0.540741025670528	0.179718028241344	0.1983506932182	0.255661601047792	0.312321270790775	0.389336195247218	0.408009714905849	0.58727387600182	0.131245370711663	0.37870125642295	0.0260247805309176	0.377161983310651	0.586343863966988	0.446173016009642	0.424348681485706	0.357228015801906	0.129130368428826	0.367497622937455	0.0713480397837355	0.630933120748169	0.0428004404263418	0.231281169799483	0.209530662885084	0.373241168563908	0.249841061555389	0.364539414174256	0.153918931523036	0.444746319903273	0.463540394335371	0.238323519657506	0.299395875275129	0.482895275605199	0.399105107535248	0.355120259801469	0.443031132970288	0.329499225819135	0.314594619100711	0.316579717992247	0.308344121204182	0.300164783782304	0.224704851439752	0.245430513695994	0.264472347045344	0.437680825167588	0.819657289531734	0.345176573294911	0.494498674104771	0.644875337794401	0.429793197005594	0.214895055375381	0.363135800245137	0.366196122746733	0.397221500805686	0.307830488507842	0.509684941227959	0.586449648546334	0.657947181012926	0.287214839851982	0.468143514838559	0.461891057148453	0.893986518046238	0.254354544059636	0.359297683891485	0.407950226373197	0.350671573063556	0.381837023531009	0.538938325494888	0.251538979993627	0.326120868742331	0.384794697177379	0.326220099166437	0.053534379529481	0.264569897321304	0.407923623321848	0.0447371451770453
C5AR1	0.468679175156693	0.575542103721566	0.803280628128582	0.572086218758642	0.699199194389195	0.833875996497243	0.649853614366754	0.61755553730624	0.698114932338845	0.793836505720677	0.781653366425973	0.725554784755326	1	0.72114982411913	0.728532329839115	0.665238726463238	0.748261934992899	0.555255061014593	0.581162529545802	0.549282867652986	0.468448953878684	0.71998586401346	0.894135472116475	0.59649886809003	0.657318413137348	0.712123083951559	0.719315302580628	0.823865726304969	0.420385481523568	0.428746068180655	0.712575344403282	0.596501577605349	0.634334801018242	0.716225282089325	0.765386025154397	0.368432542464462	0.547908737585069	0.104754617159441	0.644941704758064	0.868007221359023	0.746463308452224	0.79385058666918	0.590735269182665	0.344646224489082	0.581385173636615	0.391300588384124	0.884159661558094	0.161698366261187	0.384747382797399	0.356770400570895	0.64055450578014	0.699338483805612	0.592721436534684	0.394741690913704	0.655442246170773	0.799289450561795	0.528221872227601	0.497673247320949	0.710274218947301	0.65867187459884	0.606175513374053	0.824409961497292	0.557877697158978	0.605205261031598	0.543071739956138	0.668186479824186	0.678251793335105	0.478729788939654	0.420114923116551	0.544167507963406	0.475620860666002	0.714707634711061	0.594195618050477	0.848402932563972	0.735765298215302	0.801625405064427	0.496102231621187	0.711929912626553	0.774749777879316	0.758797368315127	0.518624786014612	0.680264930330266	0.851511297759627	0.65872483466749	0.738425154247429	0.702275636627925	0.590639715693629	0.572348449726447	0.486724504137263	0.731508266127621	0.725881048214213	0.755931568526675	0.77121801305495	0.70795070073395	0.635519930772772	0.794818541380777	0.760250202879174	0.772010373979716	0.258097176879889	0.577666263133938	0.645185480495415	0.241322327980137
TFRC	0.722472513888638	0.697057401597401	0.743317306341029	0.669761036692928	0.733402153614993	0.637741687485039	0.721339274835112	0.774182621314368	0.606327508778468	0.812910714259788	0.698465086878812	0.432034344814576	0.72114982411913	1	0.688812324173794	0.699281613946611	0.806559161602976	0.706198850509606	0.64308688084937	0.7841791894012	0.483525736396785	0.781742799090835	0.712247812884779	0.496960431286717	0.793629917639902	0.589430990657865	0.765381254577726	0.589280257824057	0.660606812351332	0.691454323704014	0.383930780754112	0.672042648619991	0.69093740501946	0.806566450702128	0.775566182980339	0.632091331353849	0.749058048979845	0.427069729768981	0.74476430106596	0.607751305512623	0.872887690374325	0.779279913793777	0.621757103261737	0.650180514505929	0.707430002099806	0.333936589451829	0.724027851853597	0.482635114107549	0.49941853150548	0.608836681191306	0.642202854676988	0.642758448486565	0.771741703163158	0.626313153642581	0.786556469868934	0.683392020434726	0.775978620557699	0.658000812338894	0.632083267686095	0.833974401062782	0.732680405205765	0.527215919002451	0.685713156294661	0.881300091905622	0.639663043068165	0.725874496744244	0.506448081081603	0.703608893798201	0.640433247756894	0.712324029036274	0.475620983480655	0.366546927668203	0.700816436347898	0.664976383777088	0.633933590217542	0.829826109497143	0.73131942906691	0.796632478478635	0.650025733562273	0.831381428251615	0.725364817136025	0.755515099365024	0.650961922714873	0.482628533917206	0.579037300427942	0.708087692494918	0.5985982854505	0.283434866372892	0.765938201118909	0.502288351817767	0.770277367868404	0.664398622474981	0.616553270334019	0.208359115469553	0.737033579012203	0.530656809040367	0.605394404675218	0.70129809038796	0.409990639852885	0.815482731294602	0.705216547838135	0.46901701169804
SIRPA	0.793412416075061	0.838746778315808	0.923751410339872	0.804293411291906	0.941176858611825	0.862156408512714	0.89318975268125	0.798942532454644	0.836447850618559	0.87108267883727	0.940173967556798	0.371399574345266	0.728532329839115	0.688812324173794	1	0.803021356558285	0.869881374155641	0.872635767160438	0.924208679169602	0.77740738536966	0.480323717748687	0.873673801726027	0.868916607955787	0.563819401999144	0.774742060078109	0.62418591793153	0.939536215684502	0.812877249040499	0.710894545896046	0.694160113669252	0.731612467418348	0.899445381601354	0.86898606997588	0.907955801358511	0.713941569026776	0.718621237100905	0.770820327873615	0.45509659105563	0.864685794741214	0.797087769255458	0.872260853538628	0.938846267668231	0.873223691772758	0.706614844354327	0.837902818397892	0.689828016966569	0.798407997742677	0.495862038436495	0.69492187475966	0.683697451101318	0.806702301542765	0.850657907209886	0.777224033328326	0.687737777998137	0.814210957602124	0.830734650014169	0.554772701650399	0.728691747108417	0.768001636904613	0.792258252976474	0.811973685840624	0.832485609964754	0.83024549124609	0.747990671050759	0.731098227785255	0.871902998873602	0.886383760085508	0.794047175187803	0.726009095426352	0.772844637934199	0.644743740257761	0.399384343292611	0.874893370087277	0.847096224152108	0.714243617707269	0.933026407148015	0.851198141929587	0.8333697292023	0.804603380672067	0.85248600567671	0.619189411882921	0.842085234413706	0.868622570730423	0.463621250035194	0.866119726652829	0.732959935793166	0.817988646986592	0.201559520763244	0.64296252567031	0.832385511527959	0.859023384010446	0.873998559264255	0.876542289525279	0.324897179098016	0.860947141338263	0.787362249350489	0.886216057405409	0.832048989662856	0.263861512105935	0.770588468257563	0.847366006193229	0.369671990118189
TLR2	0.82149395248629	0.79987973455043	0.794393669255383	0.762481986066129	0.819556392992448	0.655569909024433	0.83312801783489	0.87503309572599	0.767690346327602	0.827159346954393	0.754435673146954	0.436129691466212	0.665238726463238	0.699281613946611	0.803021356558285	1	0.863954546112134	0.804119541401829	0.751768586857812	0.835742960538661	0.625437957755516	0.780461092658049	0.757264424728903	0.639038521732935	0.825044201336289	0.547311143303758	0.834649693180364	0.647992380775871	0.822250734914347	0.793188992848199	0.420702900149095	0.778190885479251	0.856812806722212	0.869166177106903	0.853101006672491	0.846251738454935	0.784846185074734	0.704482837887533	0.825004075345444	0.61986980871523	0.871806412874434	0.834618397924388	0.781742241791059	0.799773113309358	0.889890428036263	0.429718672538095	0.638045547894534	0.664773603699611	0.680793694972022	0.776458492897247	0.751328811147384	0.734749803599834	0.841012891145283	0.74321922560148	0.790850238707201	0.679134436438187	0.648229082518265	0.865520490523435	0.694220608845568	0.814592292884234	0.725901982919832	0.636310665397332	0.848012638290883	0.770230881103238	0.730129603328657	0.745073329327398	0.585785495907003	0.770503734813925	0.714571628944139	0.742499771933732	0.751840534708407	0.420130826629393	0.87407092020812	0.762035501300365	0.730501673648149	0.825775796475762	0.83101450221566	0.819696029214705	0.699211452116227	0.791700912725502	0.772509812839942	0.943576654678378	0.775167401984018	0.476314393428345	0.624997878771009	0.751928409374811	0.828404402870647	0.311764994152069	0.669567445623358	0.593191503237255	0.823683319126235	0.739331105215486	0.735700823758049	0.209372947970615	0.802015605781278	0.57906543709239	0.642947146614406	0.663780182219449	0.232827521431433	0.749673668267751	0.781842996142197	0.584244758519808
IL6R	0.821053670999434	0.785115481861054	0.859660374685408	0.732209779278554	0.834724967370213	0.762343638728406	0.847663650794827	0.853294826698159	0.779813582279622	0.826664102638173	0.826351501410857	0.402185323920118	0.748261934992899	0.806559161602976	0.869881374155641	0.863954546112134	1	0.811535685600736	0.798245947196217	0.805794458637867	0.58480436733697	0.786862481975727	0.789570659287259	0.641871291644822	0.859436289141553	0.491989110988146	0.856955274283964	0.712937480086616	0.793596177667219	0.773947663094001	0.541480456744431	0.790042868503024	0.830144253815018	0.904700641983414	0.890247987989373	0.805457976957679	0.754425403628508	0.575989523903964	0.822110555033265	0.706970826064165	0.931739038440564	0.891260408098208	0.793269524952263	0.785855817526967	0.838348495266224	0.541983749620987	0.703089944627952	0.626426274948685	0.742651860699701	0.720063604167953	0.756829844216178	0.754017840437044	0.822664824290403	0.755446872252547	0.807341245409695	0.710022096464415	0.714478316321172	0.836041511699327	0.757706745212225	0.851968039879693	0.773470297162886	0.72053711456551	0.795473380516631	0.831555589489961	0.675272919594585	0.820943145565922	0.698310975113518	0.808095888463865	0.700347636821609	0.843990848217652	0.67421170099461	0.489371659623991	0.859017895162451	0.798219055908619	0.792757767934563	0.895101873775252	0.865065693192466	0.88229234249851	0.717981718714121	0.872289837176799	0.736200494032516	0.890466442480823	0.819639969280274	0.57246844995079	0.734605421157407	0.809726849618814	0.756858314284752	0.248566690891058	0.759399036284288	0.650262660041467	0.871532249921464	0.793703894412074	0.743574777325619	0.273900847541885	0.858712725657436	0.661267816024206	0.701111419502619	0.774370374980284	0.378558709998787	0.828675390995122	0.763512962570133	0.576988607524988
AXL	0.926485403558509	0.912434402425189	0.823567480447014	0.892393332789867	0.916968944591339	0.729648777128025	0.93792070007499	0.867472773764273	0.832263696510143	0.845663713732914	0.803465458123128	0.262597781280565	0.555255061014593	0.706198850509606	0.872635767160438	0.804119541401829	0.811535685600736	1	0.934437685140807	0.906260641320251	0.587167943758558	0.831804599498795	0.705953942085607	0.579607558634961	0.780095720743276	0.469848346987749	0.917569465934244	0.578890509068022	0.794281665455159	0.871789694165144	0.469356244215443	0.950200347696331	0.860945165942743	0.845101086680115	0.671357018234017	0.856608447729249	0.876661304073257	0.675261060939693	0.829042788365081	0.598882856236381	0.878592831803081	0.848397237003528	0.887495985803804	0.867573521624579	0.877252239593874	0.689046545542987	0.614064532246421	0.649984553856712	0.710813677574318	0.893793681041791	0.899984403320424	0.769775980391693	0.872044461972675	0.695230584240094	0.774027584354568	0.652281595949073	0.647830543218652	0.740582771012027	0.752207299687355	0.829139216198664	0.801868632671707	0.641338276930863	0.871494590771114	0.825379184134859	0.836753837815983	0.874350162137737	0.693426963381647	0.862137589236311	0.845514287954961	0.794856840686137	0.698305631594621	0.197093319731011	0.89249284815704	0.741864027063116	0.646316346251284	0.878148366122035	0.881037875468969	0.815825413629607	0.644650741514712	0.838903171347214	0.694899922652763	0.858329747383315	0.723535377473386	0.411974824851766	0.711534592652311	0.778471440909809	0.868208170487578	0.098802321060148	0.783130133534378	0.633240213695011	0.791055550727133	0.757508859003648	0.776090612288152	0.026843145802198	0.860830862897084	0.540114106006299	0.750169813972496	0.668858217221487	0.203989040230439	0.815785948464628	0.890319396496659	0.520141081149076
TREM2	0.861143594490669	0.932940120289139	0.849209389305783	0.882303871859924	0.96093032664753	0.797109813067156	0.908729656073516	0.824103249376544	0.834693428882781	0.836499349126429	0.887464831866844	0.299543128224645	0.581162529545802	0.64308688084937	0.924208679169602	0.751768586857812	0.798245947196217	0.934437685140807	1	0.841512178115769	0.551428184534457	0.85260585831855	0.742066725513509	0.574300838690602	0.75886729780196	0.515105243062136	0.928557951668923	0.685726964495055	0.697273749452677	0.786137246813388	0.596155256318431	0.97425126340535	0.803367801792928	0.846387097659248	0.627839231111055	0.748241553149828	0.852970589927594	0.548725515990427	0.851889368978211	0.661353626584939	0.847355549413769	0.880532345685523	0.874196364192613	0.777874635820434	0.838056518064635	0.782221764776795	0.710174022530204	0.530185839970141	0.696516330345378	0.788924764190478	0.893626306498472	0.765617038833634	0.768156228033876	0.659390981034155	0.780551218240988	0.724513600535664	0.494288913526348	0.695798680614075	0.770070097982763	0.807308564842805	0.837507924691883	0.709670504296721	0.828334758397735	0.748335651141196	0.807292868137841	0.868486059660901	0.828141141330068	0.855844889553013	0.836382576221009	0.785828181787556	0.642357774710917	0.265053301999068	0.88378575443422	0.778436820899389	0.669996941389362	0.887873040528734	0.876965830759721	0.783929862568436	0.665280530326742	0.819773846663126	0.570599772961805	0.816692701724301	0.782285155302871	0.398793813543936	0.769894298535499	0.705828782995591	0.845974580306799	0.115931273734891	0.708054768543585	0.746696033692304	0.79769778685874	0.815430684470249	0.815279935710669	0.128262218196829	0.843027829792802	0.621928590893094	0.850828298737029	0.708286230687159	0.188587186970935	0.782203806999897	0.906735275445224	0.381025906647251
CD4	0.934401531012314	0.927645833259081	0.738731913355075	0.895073405862063	0.890749988874034	0.598055088854316	0.905028148535788	0.929103127113956	0.748922697295532	0.886535585683924	0.725934013775086	0.375263415218178	0.549282867652986	0.7841791894012	0.77740738536966	0.835742960538661	0.805794458637867	0.906260641320251	0.841512178115769	1	0.654645092286692	0.856250119119084	0.660631662327603	0.582472608357583	0.789264192186578	0.539142746590984	0.887201072292723	0.513646074507497	0.807622445789457	0.914834374381433	0.27807008367737	0.891260404345101	0.832812633611491	0.829187332379109	0.733467698877117	0.86150816847006	0.93476974227703	0.745127694974011	0.864659204334972	0.528644200309511	0.898244255491679	0.80369665767739	0.83267657253115	0.888703580606331	0.878873839557949	0.475428481731187	0.62335129418832	0.684887873784402	0.656845346702502	0.889915278387981	0.837308615702903	0.657719154806845	0.914731774400547	0.667334728300535	0.80571044981777	0.630986714727065	0.697664647260272	0.779763307247397	0.702235607779541	0.871958208703415	0.805348422912569	0.502384114157259	0.886253317057288	0.883134051739143	0.872178055749426	0.801970811412512	0.518532889616691	0.859194185240171	0.87569873974078	0.750366434849858	0.682934093744473	0.244299483940961	0.893128889573936	0.698137869912424	0.652132100628808	0.847293309386	0.867520657495723	0.757630483422471	0.602882396112004	0.803623801251321	0.748192413218516	0.900090041304478	0.67821286722932	0.358465504702251	0.542155683457268	0.729537529919294	0.860976613278958	0.241114852397022	0.803237347775106	0.511849929789437	0.770381623106114	0.68097731548867	0.685069868178654	-0.0278426667053222	0.804296080074874	0.425712914555526	0.647864817569012	0.563788391242396	0.170442582200644	0.812767545261749	0.878334813665028	0.536275192030966
LILRA1	0.629185294933494	0.656401349580126	0.418910336070492	0.579930142450127	0.584078726136965	0.38301300076566	0.596469241214956	0.65866829437901	0.487804437189878	0.590567842724597	0.429130854566462	0.554754223412731	0.468448953878684	0.483525736396785	0.480323717748687	0.625437957755516	0.58480436733697	0.587167943758558	0.551428184534457	0.654645092286692	1	0.499409852748065	0.409499072222775	0.758294834688783	0.604538152428747	0.269455617509294	0.511379729807873	0.389172040144472	0.492207631195111	0.646140961443803	0.0969447461292643	0.576315441056894	0.539101564977237	0.522087514007951	0.643735126652271	0.544645772615117	0.661273662139394	0.511878359875302	0.50415233037425	0.386379326989535	0.617668680859495	0.507477622620784	0.569586781833699	0.589488202494826	0.576375332315705	0.383825065672952	0.399436464132138	0.407786824097601	0.468284831882749	0.625628947702211	0.649578075715904	0.323990691599426	0.608468615150656	0.397770314482159	0.522523016038802	0.315468693048008	0.44092533221617	0.549764371377904	0.595719697212095	0.595864986244959	0.515472630480665	0.341333340827628	0.531579599984728	0.515367209084343	0.549087316161431	0.455862229626997	0.285486020892223	0.599180381276832	0.575151452126064	0.535229662891689	0.543256040019424	0.494020790405629	0.605064347900766	0.498063901525651	0.61293766362233	0.527574518953152	0.554978718860055	0.478476213147363	0.278297005965546	0.496514845472818	0.505071796194761	0.675804704331651	0.544457716131038	0.55785204156039	0.260532345131068	0.612766453005428	0.663772137860208	0.524640201605754	0.505700356138062	0.240033312423647	0.479038965763443	0.436388072272362	0.425676880733614	0.110885605194198	0.451476967370608	0.181852942673027	0.368536366099111	0.258737096657393	0.108002234997678	0.48475201323335	0.588399512223536	0.407791774237973
ENG	0.774244260876249	0.867870926787596	0.857334111410306	0.848078927751427	0.934074815645378	0.756477431311427	0.852437590872284	0.844325381146388	0.743919458828359	0.926931269550243	0.914902062021329	0.460859125751222	0.71998586401346	0.781742799090835	0.873673801726027	0.780461092658049	0.786862481975727	0.831804599498795	0.85260585831855	0.856250119119084	0.499409852748065	1	0.851707635555029	0.512681482272114	0.712101017582206	0.805688923803782	0.92995656232858	0.780053364402117	0.652035215866645	0.674640288879432	0.590463219925027	0.881917440762458	0.805238521911058	0.883484014336524	0.667726125452056	0.650310361581029	0.864084630782999	0.421586558906027	0.867017572817531	0.762739075800553	0.879593408505643	0.916195613212262	0.802009877729258	0.658174853084255	0.83456870907634	0.495046287208009	0.8620949776973	0.422224761403078	0.547836395699815	0.648431379426482	0.779409692844747	0.755135302823942	0.800450560867465	0.622977610422133	0.877703999988354	0.889242304678448	0.548980671638393	0.650192957902434	0.676683780300166	0.792411950369072	0.860321513039962	0.714161501390156	0.87584528288948	0.779411474879449	0.806784710560783	0.836987741357398	0.766556295727826	0.771114583171769	0.719068214804919	0.720844744893982	0.61737062312375	0.317853938483665	0.843551598909215	0.841609959327272	0.684136102692804	0.922938090539342	0.804499248483616	0.766896340757488	0.818499731153532	0.826084641621807	0.614858104279181	0.831500049650374	0.831810805825912	0.345863948681597	0.762087834783986	0.68971398596058	0.807487702214082	0.347653924211867	0.639393486734201	0.783988118822392	0.832641001376378	0.827924484917787	0.831006503588565	0.287623105813052	0.804044351546478	0.697377501410838	0.864290030369464	0.785977585003111	0.272891596859921	0.750449367253873	0.911871438776515	0.274166421527546
APLP2	0.600341273586253	0.689281120740593	0.933845506649012	0.729223999810592	0.837814196052496	0.892932360161288	0.773715675068238	0.688556626367457	0.815681423623751	0.853178584136149	0.898244524444676	0.521391455918544	0.894135472116475	0.712247812884779	0.868916607955787	0.757264424728903	0.789570659287259	0.705953942085607	0.742066725513509	0.660631662327603	0.409499072222775	0.851707635555029	1	0.498728286840379	0.669026988552712	0.827451916369452	0.873575240238608	0.900750119789545	0.524006792126527	0.535799484872196	0.832121035751643	0.769278167040246	0.758041318914778	0.808610498759826	0.715302073262205	0.496247052758611	0.66340976409365	0.227760796569293	0.759307135450237	0.880619639432453	0.802282300146119	0.913566496171339	0.720430421843518	0.47137270958574	0.717350584871565	0.499140999688951	0.906183372138036	0.244242217383542	0.429816924616947	0.463972407701779	0.743275919994114	0.85725558750958	0.675217437621137	0.498125917904868	0.723426818763169	0.89225297270215	0.522152399958328	0.574904103183969	0.718560634625081	0.707075551845829	0.672755368425202	0.894317110536005	0.703129199593703	0.661312087162118	0.697546082855464	0.758450646276557	0.801879403516545	0.605557710902234	0.538940867581031	0.619249880568294	0.540066827643167	0.511510917859133	0.719516012098778	0.939114413205287	0.670335934398435	0.902230180422243	0.635237640655151	0.767842011985094	0.935074351003433	0.793439566810647	0.554895483118543	0.743298678134384	0.874177922838058	0.46414780832715	0.879750450330905	0.720444507336385	0.719746271843803	0.369778929254051	0.478216296472612	0.883785487220211	0.820128540815784	0.891011302898477	0.935616482245516	0.632706967741807	0.756499141172701	0.920566330552493	0.919687828094917	0.875350888323924	0.223712164701599	0.64934917684554	0.802995182337787	0.255512378274269
PECAM1	0.541602970149529	0.621831816643331	0.531331743926935	0.481299091724558	0.599030430596743	0.491629237458123	0.613764661768622	0.639016727965255	0.501023618609569	0.609394804687264	0.520756351068361	0.713776296519734	0.59649886809003	0.496960431286717	0.563819401999144	0.639038521732935	0.641871291644822	0.579607558634961	0.574300838690602	0.582472608357583	0.758294834688783	0.512681482272114	0.498728286840379	1	0.664772072727309	0.315172734350579	0.517938125635683	0.525852824911672	0.471916125046218	0.533981534594967	0.240671856655674	0.551621341329791	0.583567597264209	0.577838244461749	0.714281989333952	0.518287182333701	0.566343565710453	0.393974721501566	0.486917135304455	0.554605332052782	0.632389117766963	0.554796684431358	0.599878878378127	0.52871092201584	0.595068220647898	0.434310612445402	0.496140146495384	0.428341031155574	0.551532484074553	0.551949725947851	0.585471327787653	0.407452104887157	0.6009601399338	0.466282538038677	0.550437895574481	0.400224753452259	0.39875398852418	0.548000129894816	0.659553397952193	0.589218088949932	0.484478175457657	0.460261747428632	0.536120573787638	0.48834255346431	0.46255446812576	0.496039928726399	0.402140412786402	0.532741117071269	0.479134089452332	0.593039140472614	0.637871053804971	0.726242793576422	0.59566598300488	0.53082438917535	0.741648993263052	0.551953576672322	0.543053495193952	0.566771540611354	0.345863802629803	0.552934969559859	0.468304333873075	0.703039122774721	0.668435147495736	0.805762683317802	0.399315380770466	0.676599058451081	0.66238537600276	0.661318004256331	0.50620989677224	0.3392879947183	0.559690389060144	0.474390029760335	0.456203868518397	0.269663018609631	0.520564493072823	0.271699997214315	0.422138717958341	0.404471346228931	0.148921696155516	0.525941181087314	0.54886126676078	0.345133863605763
ITGAL	0.786686004194707	0.775261198523913	0.760943740673558	0.659404467770093	0.794950452197496	0.663052312250786	0.781851258262542	0.840639789086549	0.653869862972089	0.78346372110618	0.725339839426971	0.426352101892528	0.657318413137348	0.793629917639902	0.774742060078109	0.825044201336289	0.859436289141553	0.780095720743276	0.75886729780196	0.789264192186578	0.604538152428747	0.712101017582206	0.669026988552712	0.664772072727309	1	0.400434759381706	0.766932487947911	0.572938532301593	0.788526732024771	0.786081194572269	0.362214476217077	0.724983891081256	0.77440091095267	0.858768439846695	0.838684179899092	0.794815843576993	0.758809145291594	0.617457301856073	0.786230879010095	0.582238299022605	0.862902585108744	0.778933130807488	0.735590737890203	0.767245995177155	0.796937566685942	0.495015169562404	0.61928560897417	0.670700228635528	0.687654225995804	0.748810671867099	0.697967326069196	0.670778668112297	0.780399159941478	0.746914972947569	0.79545334674489	0.593505797054034	0.670859406546675	0.784838919421059	0.688896271481614	0.861963895824208	0.747411310106365	0.540121059944246	0.773945209340296	0.829728411002749	0.643031111017324	0.735077246204759	0.570123387017174	0.773946818480999	0.722305944514866	0.791355633678865	0.605999176016792	0.42266725645322	0.810948795572536	0.652838560988992	0.735670611869133	0.812707768124936	0.833692430753333	0.796347051375122	0.551486685760621	0.856075182724741	0.75399600950204	0.866732361606741	0.703623615966891	0.566963131450595	0.560400283222444	0.750030095358626	0.680017714297983	0.266196592068564	0.825997776945521	0.505823653370531	0.805598349070534	0.681169824444516	0.611118708362987	0.107975419357652	0.766511532858674	0.497148142013006	0.579017065076064	0.646839457316414	0.298119226309449	0.810214332534665	0.700787671833261	0.568144351175179
